   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_323.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.61911, 66.361, 92.1357, 52.7957, 8.26807, -25.7747, 52.7957, 0, 53.367, 53.2581, 53.0011, 90.693, 52.7957, 52.7957, 52.7957, 52.7957, 52.7957, 52.7957, 52.7957, 52.7957, 52.7957, 52.7957, 52.7957, 52.9994, 52.7957
5.62698, 48.967, 83.1047, 52.8881, 7.13912, -34.1376, 52.8881, 0, 53.5384, 53.3556, 53.1671, 81.5189, 52.8881, 52.8881, 52.8881, 52.8881, 52.8881, 52.8881, 52.8881, 52.8881, 52.8881, 52.8881, 52.8881, 53.0772, 52.8881
5.63485, 59.5067, 76.1721, 52.9795, 7.84262, -16.6654, 52.9795, 0, 53.7133, 53.4522, 53.3607, 74.4091, 52.9795, 52.9795, 52.9795, 52.9795, 52.9795, 52.9795, 52.9795, 52.9795, 52.9795, 52.9795, 52.9795, 53.1547, 52.9795
5.64272, 42.8822, 70.9577, 53.0697, 6.69942, -28.0755, 53.0697, 0, 53.8905, 53.5477, 53.5914, 68.975, 53.0697, 53.0697, 53.0697, 53.0697, 53.0697, 53.0697, 53.0697, 53.0697, 53.0697, 53.0697, 53.0697, 53.232, 53.0697
5.65059, 40.9643, 67.1397, 53.1588, 6.55471, -26.1754, 53.1588, 0, 54.0687, 53.6422, 53.8712, 64.8839, 53.1588, 53.1588, 53.1588, 53.1588, 53.1588, 53.1588, 53.1588, 53.1588, 53.1588, 53.1588, 53.1588, 53.309, 53.1588
5.65846, 43.6802, 64.4538, 53.2468, 6.75871, -20.7737, 53.2468, 0, 54.2463, 53.7355, 54.2154, 61.8581, 53.2468, 53.2468, 53.2468, 53.2468, 53.2468, 53.2468, 53.2468, 53.2468, 53.2468, 53.2468, 53.2468, 53.3857, 53.2468
5.66633, 50.3981, 62.692, 53.3336, 7.23866, -12.2938, 53.3336, 0, 54.4214, 53.8278, 54.6422, 59.6729, 53.3336, 53.3336, 53.3336, 53.3336, 53.3336, 53.3336, 53.3336, 53.3336, 53.3336, 53.3336, 53.3336, 53.462, 53.3336
5.6742, 38.396, 61.6947, 53.4192, 6.35579, -23.2986, 53.4192, 0, 54.5922, 53.9189, 55.174, 58.1485, 53.4192, 53.4192, 53.4192, 53.4192, 53.4192, 53.4192, 53.4192, 53.4192, 53.4192, 53.4192, 53.4192, 53.5378, 53.4192
5.68207, 51.7185, 61.3484, 53.5035, 7.32929, -9.62995, 53.5035, 0, 54.7566, 54.0088, 55.837, 57.1472, 53.5035, 53.5035, 53.5035, 53.5035, 53.5035, 53.5035, 53.5035, 53.5035, 53.5035, 53.5035, 53.5035, 53.6129, 53.5035
5.68994, 38.3863, 61.58, 53.5866, 6.35503, -23.1937, 53.5866, 0, 54.9125, 54.0974, 56.6615, 56.5676, 53.5866, 53.5866, 53.5866, 53.5866, 53.5866, 53.5866, 53.5866, 53.5866, 53.5866, 53.5866, 53.5866, 53.6873, 53.5866
5.69781, 46.8473, 62.3521, 53.6683, 6.98908, -15.5048, 53.6683, 0, 55.058, 54.1847, 57.6821, 56.3395, 53.6683, 53.6683, 53.6683, 53.6683, 53.6683, 53.6683, 53.6683, 53.6683, 53.6683, 53.6683, 53.6683, 53.7608, 53.6683
5.70568, 47.6466, 63.6585, 53.7485, 7.04603, -16.0119, 53.7485, 0, 55.1913, 54.2706, 58.9369, 56.4204, 53.7485, 53.7485, 53.7485, 53.7485, 53.7485, 53.7485, 53.7485, 53.7485, 53.7485, 53.7485, 53.7485, 53.8333, 53.7485
5.71355, 65.2742, 65.5202, 53.8272, 8.20208, -0.24601, 53.8272, 0, 55.3108, 54.3549, 60.4669, 56.7918, 53.8272, 53.8272, 53.8272, 53.8272, 53.8272, 53.8272, 53.8272, 53.8272, 53.8272, 53.8272, 53.8272, 53.9046, 53.8272
5.72142, 65.5603, 67.9822, 53.9042, 8.21951, -2.42183, 53.9042, 0, 55.415, 54.4376, 62.3155, 57.4564, 53.9042, 53.9042, 53.9042, 53.9042, 53.9042, 53.9042, 53.9042, 53.9042, 53.9042, 53.9042, 53.9042, 53.9745, 53.9042
5.72929, 62.2297, 71.1081, 53.9793, 8.01435, -8.87841, 53.9793, 0, 55.5032, 54.5184, 64.5257, 58.4352, 53.9793, 53.9793, 53.9793, 53.9793, 53.9793, 53.9793, 53.9793, 53.9793, 53.9793, 53.9793, 53.9793, 54.0429, 53.9793
5.73716, 73.4651, 74.9774, 54.0523, 8.68707, -1.51233, 54.0523, 0, 55.5745, 54.5971, 67.1395, 59.7661, 54.0523, 54.0523, 54.0523, 54.0523, 54.0523, 54.0523, 54.0523, 54.0523, 54.0523, 54.0523, 54.0523, 54.1094, 54.0523
5.74503, 78.548, 79.6816, 54.1229, 8.97485, -1.13364, 54.1229, 0, 55.6287, 54.6735, 70.1954, 61.5016, 54.1229, 54.1229, 54.1229, 54.1229, 54.1229, 54.1229, 54.1229, 54.1229, 54.1229, 54.1229, 54.1229, 54.1738, 54.1229
5.7529, 100.024, 85.3169, 54.1905, 10.1007, 14.707, 54.1905, 0, 55.6659, 54.7469, 73.7241, 63.7063, 54.1905, 54.1905, 54.1905, 54.1905, 54.1905, 54.1905, 54.1905, 54.1905, 54.1905, 54.1905, 54.1905, 54.2357, 54.1905
5.76077, 100.129, 91.9821, 54.2547, 10.1059, 8.14716, 54.2547, 0, 55.6864, 54.8169, 77.7478, 66.4553, 54.2547, 54.2547, 54.2547, 54.2547, 54.2547, 54.2547, 54.2547, 54.2547, 54.2547, 54.2547, 54.2547, 54.2945, 54.2547
5.76864, 133.283, 99.7708, 54.3148, 11.6311, 33.5125, 54.3148, 0, 55.6907, 54.8828, 82.2759, 69.8312, 54.3148, 54.3148, 54.3148, 54.3148, 54.3148, 54.3148, 54.3148, 54.3148, 54.3148, 54.3148, 54.3148, 54.3496, 54.3148
5.77651, 128.986, 108.766, 54.37, 11.4449, 20.22, 54.37, 0, 55.6796, 54.9438, 87.302, 73.9205, 54.37, 54.37, 54.37, 54.37, 54.37, 54.37, 54.37, 54.37, 54.37, 54.37, 54.37, 54.4001, 54.37
5.78438, 138.348, 119.033, 54.4191, 11.8468, 19.3152, 54.4191, 0, 55.6537, 54.9987, 92.8019, 78.8098, 54.4191, 54.4191, 54.4191, 54.4191, 54.4191, 54.4191, 54.4191, 54.4191, 54.4191, 54.4191, 54.4191, 54.445, 54.4191
5.79225, 152.179, 130.611, 54.4609, 12.4169, 21.5686, 54.4609, 0, 55.6136, 55.0463, 98.7308, 84.5807, 54.4609, 54.4609, 54.4609, 54.4609, 54.4609, 54.4609, 54.4609, 54.4609, 54.4609, 54.4609, 54.4609, 54.4829, 54.4609
5.80012, 178.09, 143.509, 54.4937, 13.4198, 34.5803, 54.4937, 0, 55.5599, 55.085, 105.023, 91.3044, 54.4937, 54.4937, 54.4937, 54.4937, 54.4937, 54.4937, 54.4937, 54.4937, 54.4937, 54.4937, 54.4937, 54.5123, 54.4937
5.80799, 154.113, 157.699, 54.5157, 12.4945, -3.58539, 54.5157, 0, 55.4925, 55.1129, 111.589, 99.0358, 54.5157, 54.5157, 54.5157, 54.5157, 54.5157, 54.5157, 54.5157, 54.5157, 54.5157, 54.5157, 54.5157, 54.5312, 54.5157
5.81586, 185.381, 173.106, 54.5247, 13.6887, 12.2754, 54.5247, 0, 55.4113, 55.1278, 118.321, 107.807, 54.5247, 54.5247, 54.5247, 54.5247, 54.5247, 54.5247, 54.5247, 54.5247, 54.5247, 54.5247, 54.5247, 54.5376, 54.5247
5.82373, 215.199, 189.609, 54.5182, 14.7377, 25.5902, 54.5182, 0, 55.3155, 55.1273, 125.09, 117.62, 54.5182, 54.5182, 54.5182, 54.5182, 54.5182, 54.5182, 54.5182, 54.5182, 54.5182, 54.5182, 54.5182, 54.5288, 54.5182
5.8316, 250.241, 207.036, 54.4934, 15.8821, 43.204, 54.4934, 0, 55.2038, 55.1084, 131.752, 128.444, 54.4934, 54.4934, 54.4934, 54.4934, 54.4934, 54.4934, 54.4934, 54.4934, 54.4934, 54.4934, 54.4934, 54.502, 54.4934
5.83947, 249.973, 225.165, 54.4471, 15.8737, 24.8079, 54.4471, 0, 55.0744, 55.068, 138.151, 140.206, 54.4471, 54.4471, 54.4471, 54.4471, 54.4471, 54.4471, 54.4471, 54.4471, 54.4471, 54.4471, 54.4471, 54.454, 54.4471
5.84734, 261.927, 243.724, 54.3759, 16.2458, 18.2037, 54.3759, 0, 54.9249, 55.0028, 144.127, 152.791, 54.3759, 54.3759, 54.3759, 54.3759, 54.3759, 54.3759, 54.3759, 54.3759, 54.3759, 54.3759, 54.3759, 54.3814, 54.3759
5.85521, 294.645, 262.394, 54.276, 17.2234, 32.2508, 54.276, 0, 54.7525, 54.909, 149.519, 166.037, 54.276, 54.276, 54.276, 54.276, 54.276, 54.276, 54.276, 54.276, 54.276, 54.276, 54.276, 54.2804, 54.276
5.86308, 312.068, 280.824, 54.1438, 17.722, 31.2447, 54.1438, 0, 54.554, 54.7828, 154.175, 179.74, 54.1438, 54.1438, 54.1438, 54.1438, 54.1438, 54.1438, 54.1438, 54.1438, 54.1438, 54.1438, 54.1438, 54.1472, 54.1438
5.87095, 302.477, 298.63, 53.9754, 17.4493, 3.84753, 53.9754, 0, 54.3257, 54.6204, 157.956, 193.652, 53.9754, 53.9754, 53.9754, 53.9754, 53.9754, 53.9754, 53.9754, 53.9754, 53.9754, 53.9754, 53.9754, 53.978, 53.9754
5.87882, 347.674, 315.417, 53.767, 18.6996, 32.2572, 53.767, 0, 54.064, 54.4181, 160.744, 207.49, 53.767, 53.767, 53.767, 53.767, 53.767, 53.767, 53.767, 53.767, 53.767, 53.767, 53.767, 53.769, 53.767
5.88669, 337.739, 330.786, 53.5151, 18.432, 6.95297, 53.5151, 0, 53.7652, 54.1723, 162.448, 220.945, 53.5151, 53.5151, 53.5151, 53.5151, 53.5151, 53.5151, 53.5151, 53.5151, 53.5151, 53.5151, 53.5151, 53.5166, 53.5151
5.89456, 332.281, 344.352, 53.2166, 18.2833, -12.0711, 53.2166, 0, 53.4261, 53.8799, 163.006, 233.688, 53.2166, 53.2166, 53.2166, 53.2166, 53.2166, 53.2166, 53.2166, 53.2166, 53.2166, 53.2166, 53.2166, 53.2177, 53.2166
5.90243, 350.447, 355.76, 52.8687, 18.7736, -5.31223, 52.8687, 0, 53.0433, 53.5382, 162.393, 245.39, 52.8687, 52.8687, 52.8687, 52.8687, 52.8687, 52.8687, 52.8687, 52.8687, 52.8687, 52.8687, 52.8687, 52.8695, 52.8687
5.9103, 371.918, 364.697, 52.4696, 19.337, 7.22113, 52.4696, 0, 52.6147, 53.1453, 160.617, 255.729, 52.4696, 52.4696, 52.4696, 52.4696, 52.4696, 52.4696, 52.4696, 52.4696, 52.4696, 52.4696, 52.4696, 52.4702, 52.4696
5.91817, 388.69, 370.909, 52.0182, 19.7659, 17.7808, 52.0182, 0, 52.1386, 52.7001, 157.719, 264.406, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0186, 52.0182
5.92604, 374.378, 374.211, 51.5144, 19.4005, 0.166382, 51.5144, 0, 51.6144, 52.2026, 153.775, 271.162, 51.5144, 51.5144, 51.5144, 51.5144, 51.5144, 51.5144, 51.5144, 51.5144, 51.5144, 51.5144, 51.5144, 51.5147, 51.5144
5.93391, 391.175, 374.495, 50.9591, 19.8286, 16.6803, 50.9591, 0, 51.0425, 51.6537, 148.889, 275.787, 50.9591, 50.9591, 50.9591, 50.9591, 50.9591, 50.9591, 50.9591, 50.9591, 50.9591, 50.9591, 50.9591, 50.9594, 50.9591
5.94178, 346.901, 371.735, 50.3548, 18.6789, -24.8335, 50.3548, 0, 50.4247, 51.0558, 143.189, 278.13, 50.3548, 50.3548, 50.3548, 50.3548, 50.3548, 50.3548, 50.3548, 50.3548, 50.3548, 50.3548, 50.3548, 50.3549, 50.3548
5.94965, 359.45, 365.99, 49.7045, 19.0118, -6.53967, 49.7045, 0, 49.7637, 50.412, 136.819, 278.109, 49.7045, 49.7045, 49.7045, 49.7045, 49.7045, 49.7045, 49.7045, 49.7045, 49.7045, 49.7045, 49.7045, 49.7046, 49.7045
5.95752, 318.021, 357.403, 49.013, 17.8891, -39.3822, 49.013, 0, 49.0637, 49.7272, 129.936, 275.715, 49.013, 49.013, 49.013, 49.013, 49.013, 49.013, 49.013, 49.013, 49.013, 49.013, 49.013, 49.013, 49.013
5.96539, 333.945, 346.189, 48.2857, 18.3288, -12.2441, 48.2857, 0, 48.3299, 49.0069, 122.701, 271.008, 48.2857, 48.2857, 48.2857, 48.2857, 48.2857, 48.2857, 48.2857, 48.2857, 48.2857, 48.2857, 48.2857, 48.2858, 48.2857
5.97327, 306.138, 332.631, 47.5294, 17.5539, -26.4927, 47.5294, 0, 47.5686, 48.2577, 115.272, 264.121, 47.5294, 47.5294, 47.5294, 47.5294, 47.5294, 47.5294, 47.5294, 47.5294, 47.5294, 47.5294, 47.5294, 47.5294, 47.5294
5.98113, 310.444, 317.069, 46.7515, 17.6761, -6.625, 46.7515, 0, 46.7869, 47.4874, 107.802, 255.246, 46.7515, 46.7515, 46.7515, 46.7515, 46.7515, 46.7515, 46.7515, 46.7515, 46.7515, 46.7515, 46.7515, 46.7515, 46.7515
5.98901, 297.948, 299.876, 45.9599, 17.319, -1.92844, 45.9599, 0, 45.9925, 46.7041, 100.429, 244.631, 45.9599, 45.9599, 45.9599, 45.9599, 45.9599, 45.9599, 45.9599, 45.9599, 45.9599, 45.9599, 45.9599, 45.9599, 45.9599
5.99688, 250.704, 281.455, 45.163, 15.8967, -30.7512, 45.163, 0, 45.1935, 45.9166, 93.2737, 232.561, 45.163, 45.163, 45.163, 45.163, 45.163, 45.163, 45.163, 45.163, 45.163, 45.163, 45.163, 45.163, 45.163
6.00475, 236.14, 262.219, 44.3694, 15.4318, -26.0795, 44.3694, 0, 44.3984, 45.134, 86.4408, 219.354, 44.3694, 44.3694, 44.3694, 44.3694, 44.3694, 44.3694, 44.3694, 44.3694, 44.3694, 44.3694, 44.3694, 44.3694, 44.3694
6.01262, 205.028, 242.566, 43.5871, 14.3885, -37.5377, 43.5871, 0, 43.6152, 44.3654, 80.0105, 205.336, 43.5871, 43.5871, 43.5871, 43.5871, 43.5871, 43.5871, 43.5871, 43.5871, 43.5871, 43.5871, 43.5871, 43.5871, 43.5871
6.02049, 195.54, 222.883, 42.8244, 14.0549, -27.3433, 42.8244, 0, 42.8519, 43.6203, 74.0449, 190.839, 42.8244, 42.8244, 42.8244, 42.8244, 42.8244, 42.8244, 42.8244, 42.8244, 42.8244, 42.8244, 42.8244, 42.8244, 42.8244
6.02836, 174.383, 203.521, 42.0884, 13.2809, -29.1384, 42.0884, 0, 42.1155, 42.908, 68.584, 176.179, 42.0884, 42.0884, 42.0884, 42.0884, 42.0884, 42.0884, 42.0884, 42.0884, 42.0884, 42.0884, 42.0884, 42.0884, 42.0884
6.03623, 167.222, 184.788, 41.3855, 13.0085, -17.5663, 41.3855, 0, 41.4124, 42.2382, 63.6481, 161.646, 41.3855, 41.3855, 41.3855, 41.3855, 41.3855, 41.3855, 41.3855, 41.3855, 41.3855, 41.3855, 41.3855, 41.3855, 41.3855
6.0441, 148.86, 166.951, 40.7213, 12.2825, -18.0907, 40.7213, 0, 40.7482, 41.6213, 59.2425, 147.503, 40.7213, 40.7213, 40.7213, 40.7213, 40.7213, 40.7213, 40.7213, 40.7213, 40.7213, 40.7213, 40.7213, 40.7213, 40.7213
6.05197, 143.873, 150.221, 40.1, 12.0778, -6.34741, 40.1, 0, 40.127, 41.0686, 55.3566, 133.969, 40.1, 40.1, 40.1, 40.1, 40.1, 40.1, 40.1, 40.1, 40.1, 40.1, 40.1, 40.1, 40.1
6.05984, 111.59, 134.762, 39.525, 10.6578, -23.1726, 39.525, 0, 39.5521, 40.5939, 51.9687, 121.222, 39.525, 39.525, 39.525, 39.525, 39.525, 39.525, 39.525, 39.525, 39.525, 39.525, 39.525, 39.525, 39.525
6.06771, 114.235, 120.69, 38.9982, 10.7812, -6.45567, 38.9982, 0, 39.0256, 40.2143, 49.048, 109.397, 38.9982, 38.9982, 38.9982, 38.9982, 38.9982, 38.9982, 38.9982, 38.9982, 38.9982, 38.9982, 38.9982, 38.9982, 38.9982
6.07558, 98.2799, 108.079, 38.5206, 10.014, -9.79932, 38.5206, 0, 38.5482, 39.9523, 46.5575, 98.5832, 38.5206, 38.5206, 38.5206, 38.5206, 38.5206, 38.5206, 38.5206, 38.5206, 38.5206, 38.5206, 38.5206, 38.5206, 38.5206
6.08345, 90.2099, 96.9677, 38.0921, 9.6026, -6.75779, 38.0921, 0, 38.1199, 39.8382, 44.4563, 88.8296, 38.0921, 38.0921, 38.0921, 38.0921, 38.0921, 38.0921, 38.0921, 38.0921, 38.0921, 38.0921, 38.0921, 38.0921, 38.0921
6.09132, 89.347, 87.3702, 37.7116, 9.55756, 1.97681, 37.7116, 0, 37.7397, 39.9133, 42.7022, 80.1497, 37.7116, 37.7116, 37.7116, 37.7116, 37.7116, 37.7116, 37.7116, 37.7116, 37.7116, 37.7116, 37.7116, 37.7116, 37.7116
6.09919, 76.5614, 79.2843, 37.3771, 8.86349, -2.72288, 37.3771, 0, 37.4055, 40.2343, 41.2525, 72.5233, 37.3771, 37.3771, 37.3771, 37.3771, 37.3771, 37.3771, 37.3771, 37.3771, 37.3771, 37.3771, 37.3771, 37.3771, 37.3771
6.10706, 59.4027, 72.7089, 37.0862, 7.83599, -13.3061, 37.0862, 0, 37.115, 40.8782, 40.0664, 65.9079, 37.0862, 37.0862, 37.0862, 37.0862, 37.0862, 37.0862, 37.0862, 37.0862, 37.0862, 37.0862, 37.0862, 37.0862, 37.0862
6.11493, 59.8822, 67.6511, 36.8358, 7.86652, -7.76893, 36.8358, 0, 36.8649, 41.9485, 39.1056, 60.2394, 36.8358, 36.8358, 36.8358, 36.8358, 36.8358, 36.8358, 36.8358, 36.8358, 36.8358, 36.8358, 36.8358, 36.8358, 36.8358
6.1228, 63.3806, 64.1431, 36.6226, 8.08583, -0.762489, 36.6226, 0, 36.652, 43.5833, 38.3347, 55.4408, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226
6.13067, 65.3391, 62.2557, 36.4428, 8.20604, 3.08341, 36.4428, 0, 36.4727, 45.963, 37.7221, 51.4264, 36.4428, 36.4428, 36.4428, 36.4428, 36.4428, 36.4428, 36.4428, 36.4428, 36.4428, 36.4428, 36.4428, 36.4428, 36.4428
6.13854, 58.0015, 62.1125, 36.293, 7.74606, -4.11104, 36.293, 0, 36.3232, 49.3213, 37.24, 48.107, 36.293, 36.293, 36.293, 36.293, 36.293, 36.293, 36.293, 36.293, 36.293, 36.293, 36.293, 36.293, 36.293
6.14641, 57.5628, 63.9048, 36.1694, 7.71769, -6.34198, 36.1694, 0, 36.1999, 53.9551, 36.8641, 45.3938, 36.1694, 36.1694, 36.1694, 36.1694, 36.1694, 36.1694, 36.1694, 36.1694, 36.1694, 36.1694, 36.1694, 36.1694, 36.1694
6.15428, 77.4105, 67.905, 36.0686, 8.91125, 9.5055, 36.0686, 0, 36.0995, 60.2362, 36.5738, 43.2012, 36.0686, 36.0686, 36.0686, 36.0686, 36.0686, 36.0686, 36.0686, 36.0686, 36.0686, 36.0686, 36.0686, 36.0686, 36.0686
6.16215, 100.955, 74.4801, 35.9872, 10.1467, 26.4744, 35.9872, 0, 36.0185, 68.6223, 36.352, 41.449, 35.9872, 35.9872, 35.9872, 35.9872, 35.9872, 35.9872, 35.9872, 35.9872, 35.9872, 35.9872, 35.9872, 35.9872, 35.9872
6.17002, 90.1816, 84.1032, 35.9224, 9.60112, 6.07835, 35.9224, 0, 35.954, 79.6679, 36.1842, 40.0643, 35.9224, 35.9224, 35.9224, 35.9224, 35.9224, 35.9224, 35.9224, 35.9224, 35.9224, 35.9224, 35.9224, 35.9224, 35.9224
6.17789, 106.553, 97.3632, 35.8712, 10.4189, 9.1897, 35.8712, 0, 35.9033, 94.0329, 36.0588, 38.9819, 35.8712, 35.8712, 35.8712, 35.8712, 35.8712, 35.8712, 35.8712, 35.8712, 35.8712, 35.8712, 35.8712, 35.8712, 35.8712
6.18576, 140.865, 114.965, 35.8314, 11.9526, 25.8997, 35.8314, 0, 35.8639, 112.484, 35.9666, 38.1452, 35.8314, 35.8314, 35.8314, 35.8314, 35.8314, 35.8314, 35.8314, 35.8314, 35.8314, 35.8314, 35.8314, 35.8314, 35.8314
6.19363, 158.415, 137.74, 35.8008, 12.6655, 20.675, 35.8008, 0, 35.8337, 135.904, 35.9001, 37.5053, 35.8008, 35.8008, 35.8008, 35.8008, 35.8008, 35.8008, 35.8008, 35.8008, 35.8008, 35.8008, 35.8008, 35.8008, 35.8008
6.2015, 186.695, 166.632, 35.7776, 13.7366, 20.063, 35.7776, 0, 35.8109, 165.279, 35.8537, 37.0212, 35.7776, 35.7776, 35.7776, 35.7776, 35.7776, 35.7776, 35.7776, 35.7776, 35.7776, 35.7776, 35.7776, 35.7776, 35.7776
6.20937, 231.565, 202.676, 35.7602, 15.2828, 28.8891, 35.7602, 0, 35.7939, 201.681, 35.8233, 36.6589, 35.7602, 35.7602, 35.7602, 35.7602, 35.7602, 35.7602, 35.7602, 35.7602, 35.7602, 35.7602, 35.7602, 35.7602, 35.7602
6.21724, 297.338, 246.998, 35.7474, 17.3014, 50.3402, 35.7474, 0, 35.7816, 246.262, 35.8057, 36.3906, 35.7474, 35.7474, 35.7474, 35.7474, 35.7474, 35.7474, 35.7474, 35.7474, 35.7474, 35.7474, 35.7474, 35.7474, 35.7474
6.22511, 364.753, 300.756, 35.738, 19.1508, 63.9964, 35.738, 0, 35.7727, 300.204, 35.7991, 36.194, 35.738, 35.738, 35.738, 35.738, 35.738, 35.738, 35.738, 35.738, 35.738, 35.738, 35.738, 35.738, 35.738
6.23298, 393.971, 365.11, 35.7313, 19.899, 28.8611, 35.7313, 0, 35.7665, 364.683, 35.8024, 36.0515, 35.7313, 35.7313, 35.7313, 35.7313, 35.7313, 35.7313, 35.7313, 35.7313, 35.7313, 35.7313, 35.7313, 35.7313, 35.7313
6.24085, 518.865, 441.166, 35.7266, 22.8225, 77.6985, 35.7266, 0, 35.7623, 440.819, 35.8154, 35.9493, 35.7266, 35.7266, 35.7266, 35.7266, 35.7266, 35.7266, 35.7266, 35.7266, 35.7266, 35.7266, 35.7266, 35.7266, 35.7266
6.24872, 642.55, 529.888, 35.7232, 25.388, 112.662, 35.7232, 0, 35.7596, 529.583, 35.8387, 35.8766, 35.7232, 35.7232, 35.7232, 35.7232, 35.7232, 35.7232, 35.7232, 35.7232, 35.7232, 35.7232, 35.7232, 35.7232, 35.7232
6.25659, 698.721, 632.073, 35.7208, 26.4711, 66.6486, 35.7208, 0, 35.7579, 631.778, 35.8734, 35.8255, 35.7208, 35.7208, 35.7208, 35.7208, 35.7208, 35.7208, 35.7208, 35.7208, 35.7208, 35.7208, 35.7208, 35.7208, 35.7208
6.26446, 810.586, 748.231, 35.719, 28.5059, 62.3552, 35.719, 0, 35.7569, 747.92, 35.9213, 35.7898, 35.719, 35.719, 35.719, 35.719, 35.719, 35.719, 35.719, 35.719, 35.719, 35.719, 35.719, 35.719, 35.719
6.27233, 940.095, 878.494, 35.7176, 30.6936, 61.6016, 35.7176, 0, 35.7564, 878.14, 35.9851, 35.765, 35.7176, 35.7176, 35.7176, 35.7176, 35.7176, 35.7176, 35.7176, 35.7176, 35.7176, 35.7176, 35.7176, 35.7176, 35.7176
6.2802, 1122.34, 1022.61, 35.7163, 33.5311, 99.7264, 35.7163, 0, 35.7562, 1022.19, 36.0677, 35.7478, 35.7163, 35.7163, 35.7163, 35.7163, 35.7163, 35.7163, 35.7163, 35.7163, 35.7163, 35.7163, 35.7163, 35.7163, 35.7163
6.28807, 1204.51, 1179.82, 35.7151, 34.7348, 24.6931, 35.7151, 0, 35.7561, 1179.3, 36.1729, 35.7357, 35.7151, 35.7151, 35.7151, 35.7151, 35.7151, 35.7151, 35.7151, 35.7151, 35.7151, 35.7151, 35.7151, 35.7151, 35.7151
6.29594, 1461.29, 1348.77, 35.7137, 38.253, 112.524, 35.7137, 0, 35.7562, 1348.12, 36.3047, 35.7272, 35.7137, 35.7137, 35.7137, 35.7137, 35.7137, 35.7137, 35.7137, 35.7137, 35.7137, 35.7137, 35.7137, 35.7137, 35.7137
6.30381, 1557.79, 1527.62, 35.7121, 39.4941, 30.1644, 35.7121, 0, 35.7562, 1526.81, 36.4677, 35.7208, 35.7121, 35.7121, 35.7121, 35.7121, 35.7121, 35.7121, 35.7121, 35.7121, 35.7121, 35.7121, 35.7121, 35.7121, 35.7121
6.31168, 1731.31, 1713.89, 35.7102, 41.6331, 17.4249, 35.7102, 0, 35.7562, 1712.88, 36.6668, 35.7157, 35.7102, 35.7102, 35.7102, 35.7102, 35.7102, 35.7102, 35.7102, 35.7102, 35.7102, 35.7102, 35.7102, 35.7102, 35.7102
6.31955, 2012.42, 1904.56, 35.7078, 44.8823, 107.863, 35.7078, 0, 35.7561, 1903.31, 36.9068, 35.7113, 35.7078, 35.7078, 35.7078, 35.7078, 35.7078, 35.7078, 35.7078, 35.7078, 35.7078, 35.7078, 35.7078, 35.7078, 35.7078
6.32742, 2180.1, 2096.18, 35.705, 46.713, 83.9226, 35.705, 0, 35.7559, 2094.64, 37.1927, 35.7072, 35.705, 35.705, 35.705, 35.705, 35.705, 35.705, 35.705, 35.705, 35.705, 35.705, 35.705, 35.705, 35.705
6.33529, 2369.3, 2284.82, 35.7016, 48.696, 84.4744, 35.7016, 0, 35.7555, 2282.94, 37.529, 35.7029, 35.7016, 35.7016, 35.7016, 35.7016, 35.7016, 35.7016, 35.7016, 35.7016, 35.7016, 35.7016, 35.7016, 35.7016, 35.7016
6.34316, 2537.81, 2466.33, 35.6974, 50.3966, 71.4854, 35.6974, 0, 35.755, 2464.05, 37.9194, 35.6983, 35.6974, 35.6974, 35.6974, 35.6974, 35.6974, 35.6974, 35.6974, 35.6974, 35.6974, 35.6974, 35.6974, 35.6974, 35.6974
6.35103, 2660.72, 2636.44, 35.6925, 51.6015, 24.2722, 35.6925, 0, 35.7542, 2633.71, 38.3671, 35.693, 35.6925, 35.6925, 35.6925, 35.6925, 35.6925, 35.6925, 35.6925, 35.6925, 35.6925, 35.6925, 35.6925, 35.6925, 35.6925
6.3589, 2843.72, 2790.88, 35.6867, 53.3453, 52.8418, 35.6867, 0, 35.7531, 2787.63, 38.8734, 35.687, 35.6867, 35.6867, 35.6867, 35.6867, 35.6867, 35.6867, 35.6867, 35.6867, 35.6867, 35.6867, 35.6867, 35.6867, 35.6867
6.36677, 2947.41, 2925.64, 35.6798, 54.3085, 21.7671, 35.6798, 0, 35.7515, 2921.81, 39.4385, 35.6799, 35.6798, 35.6798, 35.6798, 35.6798, 35.6798, 35.6798, 35.6798, 35.6798, 35.6798, 35.6798, 35.6798, 35.6798, 35.6798
6.37464, 3033.93, 3037.06, 35.6716, 55.0992, -3.1394, 35.6716, 0, 35.7495, 3032.6, 40.0602, 35.6717, 35.6716, 35.6716, 35.6716, 35.6716, 35.6716, 35.6716, 35.6716, 35.6716, 35.6716, 35.6716, 35.6716, 35.6716, 35.6716
