   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_117.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
8.76579e-05, 0, 2.51323e-17, 0, 1.41421, -2.51323e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80825e-19, 0, 0, 5.90635e-22, 1.11948e-20, 0, 2.49397e-17, 0, 0
0.00794095, 0, 4.44079e-17, 0, 1.41421, -4.44079e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19508e-19, 0, 0, 1.06107e-21, 2.01911e-20, 0, 4.40671e-17, 0, 0
0.0157943, 0, 7.79425e-17, 0, 1.41421, -7.79425e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60779e-19, 0, 0, 1.89372e-21, 3.61878e-20, 0, 7.73436e-17, 0, 0
0.0236475, 0, 1.35901e-16, 0, 1.41421, -1.35901e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77765e-19, 0, 0, 3.35804e-21, 6.44589e-20, 0, 1.34855e-16, 0, 0
0.0315008, 0, 2.35423e-16, 0, 1.41421, -2.35423e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69378e-18, 0, 0, 5.91703e-21, 1.14125e-19, 0, 2.3361e-16, 0, 0
0.0393541, 0, 4.0523e-16, 0, 1.41421, -4.0523e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91544e-18, 0, 0, 1.03614e-20, 2.00869e-19, 0, 4.02103e-16, 0, 0
0.0472074, 0, 6.93132e-16, 0, 1.41421, -6.93132e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9867e-18, 0, 0, 1.8033e-20, 3.51501e-19, 0, 6.87775e-16, 0, 0
0.0550607, 0, 1.17823e-15, 0, 1.41421, -1.17823e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47664e-18, 0, 0, 3.11962e-20, 6.1161e-19, 0, 1.16911e-15, 0, 0
0.062914, 0, 1.99059e-15, 0, 1.41421, -1.99059e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43208e-17, 0, 0, 5.36478e-20, 1.05827e-18, 0, 1.97515e-15, 0, 0
0.0707673, 0, 3.34269e-15, 0, 1.41421, -3.34269e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40478e-17, 0, 0, 9.17178e-20, 1.82113e-18, 0, 3.31673e-15, 0, 0
0.0786206, 0, 5.57964e-15, 0, 1.41421, -5.57964e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01402e-17, 0, 0, 1.55898e-19, 3.11703e-18, 0, 5.53623e-15, 0, 0
0.0864739, 0, 9.25844e-15, 0, 1.41421, -9.25844e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.66046e-17, 0, 0, 2.63479e-19, 5.30684e-18, 0, 9.18626e-15, 0, 0
0.0943272, 0, 1.52727e-14, 0, 1.41421, -1.52727e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09869e-16, 0, 0, 4.428e-19, 8.988e-18, 0, 1.51534e-14, 0, 0
0.102181, 0, 2.50475e-14, 0, 1.41421, -2.50475e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80185e-16, 0, 0, 7.40042e-19, 1.51444e-17, 0, 2.48515e-14, 0, 0
0.110034, 0, 4.08417e-14, 0, 1.41421, -4.08417e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93799e-16, 0, 0, 1.23005e-18, 2.53885e-17, 0, 4.05213e-14, 0, 0
0.117887, 0, 6.62148e-14, 0, 1.41421, -6.62148e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76316e-16, 0, 0, 2.03345e-18, 4.23491e-17, 0, 6.56941e-14, 0, 0
0.12574, 0, 1.06742e-13, 0, 1.41421, -1.06742e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.67837e-16, 0, 0, 3.34366e-18, 7.02914e-17, 0, 1.059e-13, 0, 0
0.133594, 0, 1.71105e-13, 0, 1.41421, -1.71105e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23081e-15, 0, 0, 5.46911e-18, 1.16101e-16, 0, 1.69752e-13, 0, 0
0.141447, 0, 2.72741e-13, 0, 1.41421, -2.72741e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96189e-15, 0, 0, 8.89916e-18, 1.90844e-16, 0, 2.70579e-13, 0, 0
0.1493, 0, 4.3233e-13, 0, 1.41421, -4.3233e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10983e-15, 0, 0, 1.44062e-17, 3.12232e-16, 0, 4.28894e-13, 0, 0
0.157154, 0, 6.81507e-13, 0, 1.41421, -6.81507e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90218e-15, 0, 0, 2.32036e-17, 5.08443e-16, 0, 6.76073e-13, 0, 0
0.165007, 0, 1.06839e-12, 0, 1.41421, -1.06839e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68508e-15, 0, 0, 3.71878e-17, 8.24139e-16, 0, 1.05984e-12, 0, 0
0.17286, 0, 1.66571e-12, 0, 1.41421, -1.66571e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19819e-14, 0, 0, 5.931e-17, 1.32978e-15, 0, 1.65234e-12, 0, 0
0.180714, 0, 2.58284e-12, 0, 1.41421, -2.58284e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85793e-14, 0, 0, 9.4145e-17, 2.13605e-15, 0, 2.56204e-12, 0, 0
0.188567, 0, 3.98319e-12, 0, 1.41421, -3.98319e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86533e-14, 0, 0, 1.48747e-16, 3.41603e-15, 0, 3.95097e-12, 0, 0
0.19642, 0, 6.10956e-12, 0, 1.41421, -6.10956e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39513e-14, 0, 0, 2.33958e-16, 5.43934e-15, 0, 6.05994e-12, 0, 0
0.204273, 0, 9.32058e-12, 0, 1.41421, -9.32058e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.70548e-14, 0, 0, 3.66375e-16, 8.62419e-15, 0, 9.24454e-12, 0, 0
0.212127, 0, 1.41429e-11, 0, 1.41421, -1.41429e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01756e-13, 0, 0, 5.71325e-16, 1.36168e-14, 0, 1.4027e-11, 0, 0
