   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_239.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.269697, 0, 3.17361e-19, 0, 1.41421, -3.17361e-19, 0, 0, 0, 0, 0, 0, 0, 0, 5.89624e-22, 0, 7.9417e-25, 1.03309e-22, 0, 3.16668e-19, 0, 0
0.27799, 0, 1.00476e-18, 0, 1.41421, -1.00476e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.86673e-21, 0, 2.52746e-24, 3.36801e-22, 0, 1.00256e-18, 0, 0
0.286282, 0, 3.09914e-18, 0, 1.41421, -3.09914e-18, 0, 0, 0, 0, 0, 0, 0, 0, 5.75776e-21, 0, 7.83873e-24, 1.06809e-21, 0, 3.0923e-18, 0, 0
0.294575, 0, 9.32461e-18, 0, 1.41421, -9.32461e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.73237e-20, 0, 2.37222e-23, 3.2999e-21, 0, 9.30396e-18, 0, 0
0.302868, 0, 2.73966e-17, 0, 1.41421, -2.73966e-17, 0, 0, 0, 0, 0, 0, 0, 0, 5.0898e-20, 0, 7.01261e-23, 9.94505e-21, 0, 2.73357e-17, 0, 0
0.31116, 0, 7.86745e-17, 0, 1.41421, -7.86745e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.46161e-19, 0, 2.02688e-22, 2.92684e-20, 0, 7.84989e-17, 0, 0
0.319453, 0, 2.20997e-16, 0, 1.41421, -2.20997e-16, 0, 0, 0, 0, 0, 0, 0, 0, 4.10562e-19, 0, 5.73263e-22, 8.41951e-20, 0, 2.20502e-16, 0, 0
0.327746, 0, 6.07655e-16, 0, 1.41421, -6.07655e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.12886e-18, 0, 1.58772e-21, 2.36935e-19, 0, 6.06287e-16, 0, 0
0.336039, 0, 1.63648e-15, 0, 1.41421, -1.63648e-15, 0, 0, 0, 0, 0, 0, 0, 0, 3.04008e-18, 0, 4.30889e-21, 6.52747e-19, 0, 1.63278e-15, 0, 0
0.344331, 0, 4.31901e-15, 0, 1.41421, -4.31901e-15, 0, 0, 0, 0, 0, 0, 0, 0, 8.02318e-18, 0, 1.14653e-20, 1.76164e-18, 0, 4.30922e-15, 0, 0
0.352624, 0, 1.11761e-14, 0, 1.41421, -1.11761e-14, 0, 0, 0, 0, 0, 0, 0, 0, 2.07605e-17, 0, 2.99268e-20, 4.66015e-18, 0, 1.11506e-14, 0, 0
0.360917, 0, 2.83668e-14, 0, 1.41421, -2.83668e-14, 0, 0, 0, 0, 0, 0, 0, 0, 5.26915e-17, 0, 7.66647e-20, 1.20897e-17, 0, 2.8302e-14, 0, 0
0.36921, 0, 7.06504e-14, 0, 1.41421, -7.06504e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.31227e-16, 0, 1.92832e-19, 3.0773e-17, 0, 7.04882e-14, 0, 0
0.377502, 0, 1.72721e-13, 0, 1.41421, -1.72721e-13, 0, 0, 0, 0, 0, 0, 0, 0, 3.20796e-16, 0, 4.76442e-19, 7.6884e-17, 0, 1.72323e-13, 0, 0
0.385795, 0, 4.14598e-13, 0, 1.41421, -4.14598e-13, 0, 0, 0, 0, 0, 0, 0, 0, 7.69986e-16, 0, 1.1568e-18, 1.88614e-16, 0, 4.13639e-13, 0, 0
0.394088, 0, 9.77398e-13, 0, 1.41421, -9.77398e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.81507e-15, 0, 2.76114e-18, 4.54491e-16, 0, 9.75125e-13, 0, 0
0.402381, 0, 2.26344e-12, 2.31214e-43, 1.41421, -2.26344e-12, 2.31214e-43, 0, 2.31214e-43, 2.31214e-43, 2.31214e-43, 2.31214e-43, 2.31214e-43, 2.31214e-43, 4.20299e-15, 2.31214e-43, 6.48158e-18, 1.076e-15, 2.31214e-43, 2.25816e-12, 2.31214e-43, 2.31214e-43
0.410673, 0, 5.14996e-12, 5.51551e-42, 1.41421, -5.14996e-12, 5.51551e-42, 0, 5.51551e-42, 5.51551e-42, 5.51551e-42, 5.51551e-42, 5.51551e-42, 5.51551e-42, 9.56219e-15, 5.51551e-42, 1.49702e-17, 2.50354e-15, 5.51551e-42, 5.13788e-12, 5.51551e-42, 5.51551e-42
0.418966, 0, 1.15145e-11, 9.56218e-41, 1.41421, -1.15145e-11, 9.56218e-41, 0, 9.56218e-41, 9.56218e-41, 9.56218e-41, 9.56218e-41, 9.56218e-41, 9.56218e-41, 2.13779e-14, 9.56218e-41, 3.40372e-17, 5.72609e-15, 9.56218e-41, 1.14874e-11, 9.56218e-41, 9.56218e-41
0.427259, 0, 2.53017e-11, 1.48448e-39, 1.41421, -2.53017e-11, 1.48448e-39, 0, 1.48448e-39, 1.48448e-39, 1.48448e-39, 1.48448e-39, 1.48448e-39, 1.48448e-39, 4.6972e-14, 1.48448e-39, 7.62277e-17, 1.28778e-14, 1.48448e-39, 2.52418e-11, 1.48448e-39, 1.48448e-39
0.435552, 0, 5.46491e-11, 2.04785e-38, 1.41421, -5.46491e-11, 2.04785e-38, 0, 2.04785e-38, 2.04785e-38, 2.04785e-38, 2.04785e-38, 2.04785e-38, 2.04785e-38, 1.0145e-13, 2.04785e-38, 1.68281e-16, 2.84855e-14, 2.04785e-38, 5.4519e-11, 2.04785e-38, 2.04785e-38
0.443844, 0, 1.16034e-10, 2.52308e-37, 1.41421, -1.16034e-10, 2.52308e-37, 0, 2.52308e-37, 2.52308e-37, 2.52308e-37, 2.52308e-37, 2.52308e-37, 2.52308e-37, 2.15404e-13, 2.52308e-37, 3.66523e-16, 6.19917e-14, 2.52308e-37, 1.15756e-10, 2.52308e-37, 2.52308e-37
0.452137, 0, 2.42218e-10, 2.79175e-36, 1.41421, -2.42218e-10, 2.79175e-36, 0, 2.79175e-36, 2.79175e-36, 2.79175e-36, 2.79175e-36, 2.79175e-36, 2.79175e-36, 4.49675e-13, 2.79175e-36, 7.88473e-16, 1.32778e-13, 2.79175e-36, 2.41634e-10, 2.79175e-36, 2.79175e-36
0.46043, 0, 4.97149e-10, 2.79118e-35, 1.41421, -4.97149e-10, 2.79118e-35, 0, 2.79118e-35, 2.79118e-35, 2.79118e-35, 2.79118e-35, 2.79118e-35, 2.79118e-35, 9.23095e-13, 2.79118e-35, 1.67751e-15, 2.80024e-13, 2.79118e-35, 4.95944e-10, 2.79118e-35, 2.79118e-35
0.468722, 0, 1.00361e-09, 5.76716e-34, 1.41421, -1.00361e-09, 5.76716e-34, 0, 5.76716e-34, 5.76716e-34, 5.76716e-34, 5.76716e-34, 5.76716e-34, 5.76716e-34, 1.86407e-12, 5.76716e-34, 3.54277e-15, 5.82369e-13, 5.76716e-34, 1.00116e-09, 5.76716e-34, 5.76716e-34
0.477015, 0, 1.99191e-09, 4.49291e-33, 1.41421, -1.99191e-09, 4.49291e-33, 0, 4.49291e-33, 4.49291e-33, 4.49291e-33, 4.49291e-33, 4.49291e-33, 4.49291e-33, 3.70149e-12, 4.49291e-33, 7.40804e-15, 1.19304e-12, 4.49291e-33, 1.98701e-09, 4.49291e-33, 4.49291e-33
0.485308, 0, 3.88838e-09, 3.4105e-32, 1.41421, -3.88838e-09, 3.4105e-32, 0, 3.4105e-32, 3.4105e-32, 3.4105e-32, 3.4105e-32, 3.4105e-32, 3.4105e-32, 7.23093e-12, 3.4105e-32, 1.53991e-14, 2.41204e-12, 3.4105e-32, 3.87872e-09, 3.4105e-32, 3.4105e-32
0.493601, 0, 7.46624e-09, 2.4474e-31, 1.41421, -7.46624e-09, 2.4474e-31, 0, 2.4474e-31, 2.4474e-31, 2.4474e-31, 2.4474e-31, 2.4474e-31, 2.4474e-31, 1.38994e-11, 2.4474e-31, 3.18829e-14, 4.8186e-12, 2.4474e-31, 7.4475e-09, 2.4474e-31, 2.4474e-31
0.501893, 0, 1.41032e-08, 1.64301e-30, 1.41421, -1.41032e-08, 1.64301e-30, 0, 1.64301e-30, 1.64301e-30, 1.64301e-30, 1.64301e-30, 1.64301e-30, 1.64301e-30, 2.6295e-11, 1.64301e-30, 6.58691e-14, 9.52697e-12, 1.64301e-30, 1.40673e-08, 1.64301e-30, 1.64301e-30
0.510186, 0, 2.62098e-08, 1.03016e-29, 1.41421, -2.62098e-08, 1.03016e-29, 0, 1.03016e-29, 1.03016e-29, 1.03016e-29, 1.03016e-29, 1.03016e-29, 1.03016e-29, 4.89703e-11, 1.03016e-29, 1.3599e-13, 1.86787e-11, 1.03016e-29, 2.61421e-08, 1.03016e-29, 1.03016e-29
0.518479, 0, 4.79289e-08, 6.04309e-29, 1.41421, -4.79289e-08, 6.04309e-29, 0, 6.04309e-29, 6.04309e-29, 6.04309e-29, 6.04309e-29, 6.04309e-29, 6.04309e-29, 8.98044e-11, 6.04309e-29, 2.80825e-13, 3.64037e-11, 6.04309e-29, 4.78024e-08, 6.04309e-29, 6.04309e-29
0.526772, 0, 8.62536e-08, 3.32695e-28, 1.41421, -8.62536e-08, 3.32695e-28, 0, 3.32695e-28, 3.32695e-28, 3.32695e-28, 3.32695e-28, 3.32695e-28, 3.32695e-28, 1.62221e-10, 3.32695e-28, 5.8019e-13, 7.07222e-11, 3.32695e-28, 8.60201e-08, 3.32695e-28, 3.32695e-28
0.535064, 0, 1.52782e-07, 1.72489e-27, 1.41421, -1.52782e-07, 1.72489e-27, 0, 1.72489e-27, 1.72489e-27, 1.72489e-27, 1.72489e-27, 1.72489e-27, 1.72489e-27, 2.88745e-10, 1.72489e-27, 1.1986e-12, 1.37367e-10, 1.72489e-27, 1.52354e-07, 1.72489e-27, 1.72489e-27
0.543357, 0, 2.66411e-07, 8.45163e-27, 1.41421, -2.66411e-07, 8.45163e-27, 0, 8.45163e-27, 8.45163e-27, 8.45163e-27, 8.45163e-27, 8.45163e-27, 8.45163e-27, 5.06638e-10, 8.45163e-27, 2.47289e-12, 2.67549e-10, 8.45163e-27, 2.65635e-07, 8.45163e-27, 8.45163e-27
0.55165, 0, 4.57409e-07, 3.927e-26, 1.41421, -4.57409e-07, 3.927e-26, 0, 3.927e-26, 3.927e-26, 3.927e-26, 3.927e-26, 3.927e-26, 3.927e-26, 8.76684e-10, 3.927e-26, 5.08604e-12, 5.23844e-10, 3.927e-26, 4.56003e-07, 3.927e-26, 3.927e-26
0.559943, 0, 7.73423e-07, 1.73591e-25, 1.41421, -7.73423e-07, 1.73591e-25, 0, 1.73591e-25, 1.73591e-25, 1.73591e-25, 5.02566e-13, 1.73591e-25, 1.73591e-25, 1.49675e-09, 1.73591e-25, 1.04057e-11, 1.0327e-09, 1.73591e-25, 7.70882e-07, 1.73591e-25, 1.73591e-25
0.568235, 0, 1.28821e-06, 7.32254e-25, 1.41421, -1.28821e-06, 7.32254e-25, 0, 7.32254e-25, 7.32254e-25, 7.32254e-25, 2.6895e-12, 7.32254e-25, 7.32254e-25, 2.52247e-09, 7.32254e-25, 2.11304e-11, 2.05062e-09, 7.32254e-25, 1.28362e-06, 7.32254e-25, 7.32254e-25
0.576528, 0.990799, 2.11409e-06, 2.95857e-24, 1.72939, 0.990797, 2.95857e-24, 0, 2.95857e-24, 2.95857e-24, 2.95857e-24, 1.0497e-11, 2.95857e-24, 2.95857e-24, 4.19826e-09, 2.95857e-24, 4.24966e-11, 4.09729e-09, 2.95857e-24, 2.10574e-06, 2.95857e-24, 2.95857e-24
0.584821, 0.0092006, 3.42054e-06, 1.1528e-23, 1.41746, 0.00919718, 2.68478e-10, 0, 3.46811e-14, 7.22412e-14, 1.75858e-12, 7.15991e-11, 2.84905e-11, 9.33349e-11, 6.90376e-09, 3.81586e-12, 8.44851e-11, 8.21926e-09, 7.25872e-15, 3.40445e-06, 1.1528e-23, 4.09127e-10
0.593114, 0.985982, 5.47164e-06, 1.38665e-08, 1.728, 0.985977, 1.51349e-08, 1.38665e-08, 1.38667e-08, 1.38669e-08, 1.38748e-08, 1.41522e-08, 1.40011e-08, 1.43075e-08, 2.50877e-08, 1.38845e-08, 1.40323e-08, 3.03688e-08, 1.38666e-08, 5.43967e-06, 1.38665e-08, 1.57994e-08
0.601406, 0.997599, 8.6605e-06, 6.53072e-08, 1.73136, 0.997591, 7.00998e-08, 6.53072e-08, 6.53079e-08, 6.53085e-08, 6.53386e-08, 6.63077e-08, 6.58158e-08, 6.69734e-08, 8.33407e-08, 6.53754e-08, 6.56279e-08, 9.83491e-08, 6.53074e-08, 8.59374e-06, 6.53072e-08, 7.26105e-08
0.609699, 0.0164186, 1.3622e-05, 2.46131e-07, 1.42001, 0.016405, 2.62711e-07, 2.46131e-07, 2.46133e-07, 2.46135e-07, 2.46239e-07, 2.49408e-07, 2.4789e-07, 2.51895e-07, 2.74793e-07, 2.46366e-07, 2.46742e-07, 3.1187e-07, 2.46131e-07, 1.3474e-05, 2.46131e-07, 2.71397e-07
0.617992, 0.978757, 2.14618e-05, 8.49857e-07, 1.72591, 0.978735, 9.03888e-07, 8.49857e-07, 8.49864e-07, 8.49872e-07, 8.50211e-07, 8.60051e-07, 8.55591e-07, 8.6864e-07, 8.94921e-07, 8.50625e-07, 8.51003e-07, 9.79399e-07, 8.49859e-07, 2.11139e-05, 8.49857e-07, 9.32193e-07
0.626284, 0.0212435, 3.43276e-05, 2.7648e-06, 1.4217, 0.0212091, 2.93189e-06, 2.7648e-06, 2.76482e-06, 2.76485e-06, 2.7659e-06, 2.79513e-06, 2.78253e-06, 2.82289e-06, 2.8349e-06, 2.76718e-06, 2.76692e-06, 3.01725e-06, 2.76481e-06, 3.34716e-05, 2.7648e-06, 3.01942e-06
0.634577, 0, 5.68361e-05, 8.53667e-06, 1.41421, -5.68361e-05, 9.02814e-06, 8.53667e-06, 8.53674e-06, 8.53681e-06, 8.53989e-06, 8.62349e-06, 8.58883e-06, 8.70753e-06, 8.64454e-06, 8.54366e-06, 8.54052e-06, 9.02128e-06, 8.53669e-06, 5.46791e-05, 8.53667e-06, 9.28561e-06
0.64287, 1, 9.95636e-05, 2.50715e-05, 1.73205, 0.9999, 2.64477e-05, 2.50715e-05, 2.50717e-05, 2.50719e-05, 2.50806e-05, 2.53155e-05, 2.52176e-05, 2.555e-05, 2.52358e-05, 2.50911e-05, 2.50784e-05, 2.59872e-05, 2.50716e-05, 9.41059e-05, 2.50715e-05, 2.71687e-05
0.651163, 1, 0.000187175, 7.00994e-05, 1.73205, 0.999813, 7.37696e-05, 7.00994e-05, 7.00999e-05, 7.01004e-05, 7.01235e-05, 7.07508e-05, 7.04889e-05, 7.13753e-05, 7.0347e-05, 7.01516e-05, 7.01115e-05, 7.18012e-05, 7.00995e-05, 0.000173556, 7.00994e-05, 7.56923e-05
0.659455, 0.966691, 0.000376406, 0.00018668, 1.72241, 0.966314, 0.000196006, 0.00018668, 0.000186681, 0.000186682, 0.000186741, 0.000188349, 0.00018767, 0.000189922, 0.000187049, 0.000186812, 0.000186701, 0.000189791, 0.00018668, 0.000343267, 0.00018668, 0.000200892
0.667748, 0.0333093, 0.000793426, 0.000473694, 1.42594, 0.0325159, 0.000496284, 0.000473694, 0.000473697, 0.0004737, 0.000473842, 0.000477821, 0.000476091, 0.000481547, 0.00047424, 0.000474015, 0.00047373, 0.00047929, 0.000473694, 0.000715377, 0.000473694, 0.000508118
0.676041, 1, 0.00170654, 0.0011457, 1.73205, 0.998293, 0.00119787, 0.0011457, 0.0011457, 0.00114571, 0.00114604, 0.00115558, 0.00115123, 0.00116384, 0.0011465, 0.00114644, 0.00114576, 0.00115562, 0.0011457, 0.00152941, 0.0011457, 0.0012252
0.684334, 2.91893, 0.00365811, 0.00264233, 2.21787, 2.91527, 0.00275728, 0.00264233, 0.00264234, 0.00264236, 0.00264308, 0.00266532, 0.00265453, 0.00268229, 0.0026435, 0.00264396, 0.00264243, 0.00265971, 0.00264233, 0.00327176, 0.00264233, 0.0028175
0.692626, 1.03812, 0.00768626, 0.00581315, 1.74302, 1.03043, 0.00605485, 0.00581315, 0.00581318, 0.00581322, 0.00581473, 0.0058653, 0.0058388, 0.00589717, 0.00581484, 0.00581659, 0.00581332, 0.00584328, 0.00581316, 0.00687732, 0.00581315, 0.00618146
0.700919, 0.0429516, 0.0156682, 0.0122051, 1.42932, 0.0272834, 0.0126903, 0.0122051, 0.0122051, 0.0122052, 0.0122083, 0.0123207, 0.0122566, 0.0123738, 0.0122075, 0.012212, 0.0122054, 0.0122569, 0.0122051, 0.0140429, 0.0122051, 0.0129445
0.709212, 1.90446, 0.0308018, 0.0244661, 1.97597, 1.87366, 0.0253967, 0.0244661, 0.0244663, 0.0244664, 0.0244722, 0.0247173, 0.0245649, 0.0247896, 0.0244696, 0.0244794, 0.0244666, 0.0245548, 0.0244662, 0.0276674, 0.0244661, 0.0258842
0.717505, 4.89483, 0.05821, 0.0468506, 2.6258, 4.83662, 0.0485566, 0.0468506, 0.0468509, 0.0468511, 0.0468618, 0.047385, 0.0470317, 0.0474437, 0.0468556, 0.0468749, 0.0468514, 0.0470014, 0.0468507, 0.0524034, 0.0468506, 0.0494502
0.725797, 1.14811, 0.105581, 0.085748, 1.77429, 1.04253, 0.088739, 0.085748, 0.0857484, 0.0857488, 0.0857676, 0.0868613, 0.0860654, 0.0867878, 0.085755, 0.0857905, 0.0857492, 0.0860025, 0.0857481, 0.0952359, 0.085748, 0.0903059
0.73409, 2.99759, 0.183693, 0.150095, 2.23553, 2.8139, 0.155114, 0.150095, 0.150095, 0.150096, 0.150127, 0.152361, 0.150627, 0.151839, 0.150104, 0.150166, 0.150097, 0.15052, 0.150095, 0.165937, 0.150095, 0.157743
0.742383, 0.0550018, 0.306558, 0.251436, 1.43353, -0.251556, 0.259504, 0.251436, 0.251437, 0.251438, 0.251489, 0.255935, 0.252292, 0.254241, 0.25145, 0.251551, 0.251439, 0.252138, 0.251436, 0.277146, 0.251436, 0.263731
0.750676, 2.94018, 0.490945, 0.403412, 2.22265, 2.44924, 0.415845, 0.403412, 0.403413, 0.403415, 0.403493, 0.41209, 0.404731, 0.407734, 0.40343, 0.403588, 0.403416, 0.404548, 0.403412, 0.443823, 0.403412, 0.422358
0.758968, 2.99758, 0.755034, 0.620435, 2.23553, 2.24255, 0.638822, 0.620435, 0.620438, 0.62044, 0.620556, 0.636655, 0.622387, 0.626828, 0.62046, 0.620697, 0.620443, 0.622232, 0.620436, 0.681845, 0.620435, 0.648455
0.767261, 3.80366, 1.11618, 0.91557, 2.40908, 2.68748, 0.941695, 0.91557, 0.915573, 0.915577, 0.915741, 0.944864, 0.918342, 0.924652, 0.915602, 0.915941, 0.915582, 0.918333, 0.915571, 1.00573, 0.91557, 0.955382
0.775554, 5.85621, 1.58802, 1.2978, 2.80289, 4.26819, 1.33351, 1.2978, 1.29781, 1.29781, 1.29804, 1.34881, 1.30159, 1.31022, 1.29784, 1.29831, 1.29782, 1.30192, 1.2978, 1.42575, 1.2978, 1.35222
0.783846, 6.05506, 2.17748, 1.76924, 2.83814, 3.87758, 1.81626, 1.76924, 1.76924, 1.76925, 1.76954, 1.85471, 1.77423, 1.78558, 1.76929, 1.76991, 1.76926, 1.77515, 1.76924, 1.945, 1.76924, 1.8409
0.792139, 7.05977, 2.88236, 2.32293, 3.00994, 4.17741, 2.38269, 2.32293, 2.32294, 2.32295, 2.32333, 2.46055, 2.32928, 2.34371, 2.323, 2.32378, 2.32297, 2.33112, 2.32294, 2.55726, 2.32293, 2.414
0.800432, 11.9904, 3.69044, 2.9421, 3.74037, 8.29995, 3.01551, 2.9421, 2.94211, 2.94212, 2.94258, 3.15478, 2.94989, 2.96762, 2.94218, 2.94315, 2.94216, 2.953, 2.9421, 3.24659, 2.9421, 3.05398
