   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_147.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.106882, 0, 2.05436e-14, 0, 1.41421, -2.05436e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12478e-16, 0, 4.04746e-19, 5.20618e-16, 0, 1.98101e-14, 0, 0
0.11475, 0, 3.39862e-14, 0, 1.41421, -3.39862e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51256e-16, 0, 6.81795e-19, 8.85546e-16, 0, 3.27487e-14, 0, 0
0.122618, 0, 5.58863e-14, 0, 1.41421, -5.58863e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77155e-16, 0, 1.14191e-18, 1.49828e-15, 0, 5.38098e-14, 0, 0
0.130486, 0, 9.13496e-14, 0, 1.41421, -9.13496e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4263e-16, 0, 1.90173e-18, 2.52169e-15, 0, 8.78834e-14, 0, 0
0.138354, 0, 1.48432e-13, 0, 1.41421, -1.48432e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53035e-15, 0, 3.14946e-18, 4.22221e-15, 0, 1.42676e-13, 0, 0
0.146223, 0, 2.39765e-13, 0, 1.41421, -2.39765e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46976e-15, 0, 5.18712e-18, 7.03338e-15, 0, 2.30256e-13, 0, 0
0.154091, 0, 3.85034e-13, 0, 1.41421, -3.85034e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.96236e-15, 0, 8.49669e-18, 1.1658e-14, 0, 3.69405e-13, 0, 0
0.161959, 0, 6.14733e-13, 0, 1.41421, -6.14733e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31979e-15, 0, 1.38434e-17, 1.92277e-14, 0, 5.89172e-13, 0, 0
0.169827, 0, 9.75807e-13, 0, 1.41421, -9.75807e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00211e-14, 0, 2.24361e-17, 3.15576e-14, 0, 9.34206e-13, 0, 0
0.177695, 0, 1.5401e-12, 0, 1.41421, -1.5401e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57983e-14, 0, 3.61743e-17, 5.15452e-14, 0, 1.47272e-12, 0, 0
0.185563, 0, 2.41686e-12, 0, 1.41421, -2.41686e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47624e-14, 0, 5.80303e-17, 8.37927e-14, 0, 2.30824e-12, 0, 0
0.193431, 0, 3.77129e-12, 0, 1.41421, -3.77129e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85907e-14, 0, 9.26321e-17, 1.35579e-13, 0, 3.59703e-12, 0, 0
0.201299, 0, 5.85166e-12, 0, 1.41421, -5.85166e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.97984e-14, 0, 1.47154e-16, 2.18366e-13, 0, 5.57335e-12, 0, 0
0.209167, 0, 9.02887e-12, 0, 1.41421, -9.02887e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21353e-14, 0, 2.32676e-16, 3.50119e-13, 0, 8.58638e-12, 0, 0
0.217035, 0, 1.38537e-11, 0, 1.41421, -1.38537e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41158e-13, 0, 3.66242e-16, 5.58892e-13, 0, 1.31533e-11, 0, 0
0.224904, 0, 2.11395e-11, 0, 1.41421, -2.11395e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15048e-13, 0, 5.73982e-16, 8.88306e-13, 0, 2.00355e-11, 0, 0
0.232772, 0, 3.20797e-11, 0, 1.41421, -3.20797e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25786e-13, 0, 8.95838e-16, 1.40594e-12, 0, 3.0347e-11, 0, 0
0.24064, 0, 4.84163e-11, 0, 1.41421, -4.84163e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90803e-13, 0, 1.39271e-15, 2.21611e-12, 0, 4.5708e-11, 0, 0
0.248508, 0, 7.26765e-11, 0, 1.41421, -7.26765e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.35309e-13, 0, 2.15721e-15, 3.47926e-12, 0, 6.84598e-11, 0, 0
0.256376, 0, 1.08507e-10, 0, 1.41421, -1.08507e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09556e-12, 0, 3.33002e-15, 5.44148e-12, 0, 1.01967e-10, 0, 0
0.264244, 0, 1.61138e-10, 0, 1.41421, -1.61138e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62338e-12, 0, 5.12448e-15, 8.4789e-12, 0, 1.51031e-10, 0, 0
0.272112, 0, 2.38034e-10, 1.62551e-43, 1.41421, -2.38034e-10, 1.62551e-43, 0, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 1.62551e-43, 2.39239e-12, 1.62551e-43, 7.86389e-15, 1.3165e-11, 1.62551e-43, 2.22469e-10, 1.62551e-43, 1.62551e-43
0.27998, 0, 3.49785e-10, 2.66247e-42, 1.41421, -3.49785e-10, 2.66247e-42, 0, 2.66247e-42, 2.66247e-42, 2.66247e-42, 2.66247e-42, 2.66247e-42, 2.66247e-42, 2.66247e-42, 2.66247e-42, 3.50661e-12, 2.66247e-42, 1.2038e-14, 2.0372e-11, 2.66247e-42, 3.25895e-10, 2.66247e-42, 2.66247e-42
0.287848, 0, 5.11341e-10, 3.66005e-41, 1.41421, -5.11341e-10, 3.66005e-41, 0, 3.66005e-41, 3.66005e-41, 3.66005e-41, 3.66005e-41, 3.66005e-41, 3.66005e-41, 3.66005e-41, 3.66005e-41, 5.11215e-12, 3.66005e-41, 1.83889e-14, 3.14229e-11, 3.66005e-41, 4.74788e-10, 3.66005e-41, 3.66005e-41
0.295716, 0, 7.43693e-10, 4.46102e-40, 1.41421, -7.43693e-10, 4.46102e-40, 0, 4.46102e-40, 4.46102e-40, 4.46102e-40, 4.46102e-40, 4.46102e-40, 4.46102e-40, 4.46102e-40, 4.46102e-40, 7.41305e-12, 4.46102e-40, 2.80411e-14, 4.83212e-11, 4.46102e-40, 6.87931e-10, 4.46102e-40, 4.46102e-40
0.303585, 0, 1.07617e-09, 4.8884e-39, 1.41421, -1.07617e-09, 4.8884e-39, 0, 4.8884e-39, 4.8884e-39, 4.8884e-39, 4.8884e-39, 4.8884e-39, 4.8884e-39, 4.8884e-39, 4.8884e-39, 1.06926e-11, 4.8884e-39, 4.27e-14, 7.40938e-11, 4.8884e-39, 9.91342e-10, 4.8884e-39, 4.8884e-39
0.311453, 0, 1.54955e-09, 4.84332e-38, 1.41421, -1.54955e-09, 4.84332e-38, 0, 4.84332e-38, 4.84332e-38, 4.84332e-38, 4.84332e-38, 4.84332e-38, 4.84332e-38, 4.84332e-38, 4.84332e-38, 1.53422e-11, 4.84332e-38, 6.49542e-14, 1.13307e-10, 4.84332e-38, 1.42084e-09, 4.84332e-38, 4.84332e-38
0.319321, 0, 2.22028e-09, 4.36221e-37, 1.41421, -2.22028e-09, 4.36221e-37, 0, 4.36221e-37, 4.36221e-37, 4.36221e-37, 4.36221e-37, 4.36221e-37, 4.36221e-37, 4.36221e-37, 4.36221e-37, 2.1899e-11, 4.36221e-37, 9.87363e-14, 1.72836e-10, 4.36221e-37, 2.02545e-09, 4.36221e-37, 4.36221e-37
0.327189, 0, 3.16612e-09, 3.59068e-36, 1.41421, -3.16612e-09, 3.59068e-36, 0, 3.59068e-36, 3.59068e-36, 3.59068e-36, 3.59068e-36, 3.59068e-36, 3.59068e-36, 3.59068e-36, 3.59068e-36, 3.1097e-11, 3.59068e-36, 1.50027e-13, 2.63021e-10, 3.59068e-36, 2.87185e-09, 3.59068e-36, 3.59068e-36
0.335057, 0, 4.49377e-09, 2.71447e-35, 1.41421, -4.49377e-09, 2.71447e-35, 0, 2.71447e-35, 2.71447e-35, 2.71447e-35, 2.71447e-35, 2.71447e-35, 2.71447e-35, 2.71447e-35, 2.71447e-35, 4.39334e-11, 2.71447e-35, 2.27924e-13, 3.99382e-10, 2.71447e-35, 4.05023e-09, 2.71447e-35, 2.71447e-35
0.342925, 0, 6.34909e-09, 1.89286e-34, 1.41421, -6.34909e-09, 1.89286e-34, 0, 1.89286e-34, 1.89286e-34, 1.89286e-34, 1.89286e-34, 1.89286e-34, 1.89286e-34, 1.89286e-34, 1.89286e-34, 6.17558e-11, 1.89286e-34, 3.46281e-13, 6.05185e-10, 1.89286e-34, 5.6818e-09, 1.89286e-34, 1.89286e-34
0.350793, 0, 8.93071e-09, 1.28548e-33, 1.41421, -8.93071e-09, 1.28548e-33, 0, 1.28548e-33, 1.28548e-33, 1.28548e-33, 1.28548e-33, 1.28548e-33, 1.28548e-33, 1.28548e-33, 1.28548e-33, 8.63764e-11, 1.28548e-33, 5.26188e-13, 9.15246e-10, 1.28548e-33, 7.92856e-09, 1.28548e-33, 1.28548e-33
0.358661, 0, 1.25083e-08, 8.44978e-33, 1.41421, -1.25083e-08, 8.44978e-33, 0, 8.44978e-33, 8.44978e-33, 8.44978e-33, 8.44978e-33, 8.44978e-33, 8.44978e-33, 8.44978e-33, 8.44978e-33, 1.2022e-10, 8.44978e-33, 7.99747e-13, 1.38158e-09, 8.44978e-33, 1.10057e-08, 8.44978e-33, 8.44978e-33
0.366529, 0, 1.74469e-08, 5.21704e-32, 1.41421, -1.74469e-08, 5.21704e-32, 0, 5.21704e-32, 5.21704e-32, 5.21704e-32, 5.21704e-32, 5.21704e-32, 5.21704e-32, 5.21704e-32, 5.21704e-32, 1.66514e-10, 5.21704e-32, 1.21578e-12, 2.08171e-09, 5.21704e-32, 1.51975e-08, 5.21704e-32, 5.21704e-32
0.374397, 0, 2.42394e-08, 3.00909e-31, 1.41421, -2.42394e-08, 3.00909e-31, 0, 3.00909e-31, 3.00909e-31, 3.00909e-31, 3.00909e-31, 3.00909e-31, 3.00909e-31, 3.00909e-31, 3.00909e-31, 2.29536e-10, 3.00909e-31, 1.84843e-12, 3.13099e-09, 3.00909e-31, 2.0877e-08, 3.00909e-31, 3.00909e-31
0.382266, 0, 3.35498e-08, 1.62309e-30, 1.41421, -3.35498e-08, 1.62309e-30, 0, 1.62309e-30, 1.62309e-30, 1.62309e-30, 1.62309e-30, 1.62309e-30, 1.62309e-30, 1.62309e-30, 1.62309e-30, 3.14929e-10, 1.62309e-30, 2.81014e-12, 4.70054e-09, 1.62309e-30, 2.85315e-08, 1.62309e-30, 1.62309e-30
0.390134, 0, 4.62712e-08, 8.211e-30, 1.41421, -4.62712e-08, 8.211e-30, 0, 8.211e-30, 8.211e-30, 8.211e-30, 8.211e-30, 8.211e-30, 8.211e-30, 8.211e-30, 8.211e-30, 4.30099e-10, 8.211e-30, 4.27092e-12, 7.04353e-09, 8.211e-30, 3.87933e-08, 8.211e-30, 8.211e-30
0.398002, 0, 6.36074e-08, 8.39628e-29, 1.41421, -6.36074e-08, 8.39628e-29, 0, 8.39628e-29, 8.39628e-29, 8.39628e-29, 8.39628e-29, 8.39628e-29, 8.39628e-29, 8.39628e-29, 8.39628e-29, 5.84739e-10, 8.39628e-29, 6.49202e-12, 1.05372e-08, 8.39628e-29, 5.2479e-08, 8.39628e-29, 8.39628e-29
0.40587, 0, 8.71592e-08, 3.5762e-28, 1.41421, -8.71592e-08, 3.5762e-28, 0, 3.5762e-28, 3.5762e-28, 3.5762e-28, 3.5762e-28, 3.5762e-28, 3.5762e-28, 3.5762e-28, 3.5762e-28, 7.91434e-10, 3.5762e-28, 9.85072e-12, 1.5723e-08, 3.5762e-28, 7.06349e-08, 3.5762e-28, 3.5762e-28
0.413738, 0, 1.19086e-07, 1.44614e-27, 1.41421, -1.19086e-07, 1.44614e-27, 0, 1.44614e-27, 1.44614e-27, 1.44614e-27, 1.44614e-27, 1.44614e-27, 1.44614e-27, 1.44614e-27, 1.44614e-27, 1.06652e-09, 1.44614e-27, 1.49276e-11, 2.34063e-08, 1.44614e-27, 9.4598e-08, 1.44614e-27, 1.44614e-27
0.421606, 0, 1.62273e-07, 5.56721e-27, 1.41421, -1.62273e-07, 5.56721e-27, 0, 5.56721e-27, 5.56721e-27, 5.56721e-27, 5.56721e-27, 5.56721e-27, 5.56721e-27, 5.56721e-27, 5.56721e-27, 1.43109e-09, 5.56721e-27, 2.25826e-11, 3.47555e-08, 5.56721e-27, 1.26064e-07, 5.56721e-27, 5.56721e-27
0.429474, 0, 2.20583e-07, 2.04543e-26, 1.41421, -2.20583e-07, 2.04543e-26, 0, 2.04543e-26, 2.04543e-26, 2.04543e-26, 2.04543e-26, 6.21437e-14, 2.04543e-26, 2.04543e-26, 2.04543e-26, 1.91223e-09, 2.04543e-26, 3.40913e-11, 5.14638e-08, 2.04543e-26, 1.67173e-07, 2.04543e-26, 2.04543e-26
0.437342, 0, 2.99177e-07, 7.18968e-26, 1.41421, -2.99177e-07, 7.18968e-26, 0, 7.18968e-26, 7.18968e-26, 7.18968e-26, 7.18968e-26, 1.94727e-13, 7.18968e-26, 7.18968e-26, 7.18968e-26, 2.54462e-09, 7.18968e-26, 5.13363e-11, 7.59712e-08, 7.18968e-26, 2.2061e-07, 7.18968e-26, 7.18968e-26
0.44521, 0, 4.05853e-07, 2.45145e-25, 1.41421, -4.05853e-07, 3.19996e-12, 0, 1.72441e-14, 3.08482e-14, 5.33003e-12, 1.88311e-12, 3.25786e-12, 4.54678e-12, 1.86281e-12, 8.43719e-10, 3.37253e-09, 2.18007e-14, 7.7081e-11, 1.11774e-07, 1.87776e-15, 2.89756e-07, 2.45145e-25, 9.32217e-12
0.453078, 0, 5.50368e-07, 4.49577e-10, 1.41421, -5.50368e-07, 4.59569e-10, 4.49577e-10, 4.49631e-10, 4.49674e-10, 4.6622e-10, 4.55457e-10, 4.59316e-10, 4.63774e-10, 4.55394e-10, 3.08403e-09, 4.90166e-09, 4.49646e-10, 5.6494e-10, 1.64301e-07, 4.49583e-10, 3.79223e-07, 4.49577e-10, 4.78685e-10
0.460947, 0, 7.46092e-07, 1.39896e-09, 1.41421, -7.46092e-07, 1.42308e-09, 1.39896e-09, 1.39909e-09, 1.39919e-09, 1.43914e-09, 1.41315e-09, 1.42214e-09, 1.43323e-09, 1.413e-09, 7.75975e-09, 7.25324e-09, 1.39912e-09, 1.57099e-09, 2.40646e-07, 1.39897e-09, 4.94237e-07, 1.39896e-09, 1.46924e-09
0.468815, 0, 1.01199e-06, 3.37065e-09, 1.41421, -1.01199e-06, 3.42365e-09, 3.37065e-09, 3.37093e-09, 3.37116e-09, 3.45893e-09, 3.40184e-09, 3.42123e-09, 3.44596e-09, 3.4015e-09, 1.73449e-08, 1.10392e-08, 3.37101e-09, 3.62619e-09, 3.51225e-07, 3.37068e-09, 6.41752e-07, 3.37065e-09, 3.52505e-09
0.476683, 0, 1.37478e-06, 7.39368e-09, 1.41421, -1.37478e-06, 7.50465e-09, 7.39368e-09, 7.39428e-09, 7.39475e-09, 7.57851e-09, 7.45898e-09, 7.4991e-09, 7.55135e-09, 7.45828e-09, 3.66516e-08, 1.74006e-08, 7.39444e-09, 7.77164e-09, 5.10879e-07, 7.39374e-09, 8.30635e-07, 7.39368e-09, 7.71695e-09
0.484551, 0, 1.87289e-06, 1.54598e-08, 1.41421, -1.87289e-06, 1.56852e-08, 1.54598e-08, 1.5461e-08, 1.5462e-08, 1.58352e-08, 1.55924e-08, 1.56731e-08, 1.578e-08, 1.5591e-08, 7.48729e-08, 2.84694e-08, 1.54614e-08, 1.60164e-08, 7.40753e-07, 1.546e-08, 1.07255e-06, 1.54598e-08, 1.61163e-08
0.492419, 0, 2.56331e-06, 3.13616e-08, 1.41421, -2.56331e-06, 3.18088e-08, 3.13616e-08, 3.1364e-08, 3.13659e-08, 3.21064e-08, 3.16248e-08, 3.18324e-08, 3.1997e-08, 3.16219e-08, 1.49262e-07, 4.82119e-08, 3.13647e-08, 3.21772e-08, 1.07176e-06, 3.13619e-08, 1.38321e-06, 3.13616e-08, 3.26643e-08
0.500287, 0, 3.52862e-06, 6.21803e-08, 1.41421, -3.52862e-06, 6.30504e-08, 6.21803e-08, 6.2185e-08, 6.21887e-08, 6.36296e-08, 6.26923e-08, 6.31518e-08, 6.34166e-08, 6.26868e-08, 2.916e-07, 8.3925e-08, 6.21862e-08, 6.33696e-08, 1.54596e-06, 6.21808e-08, 1.78438e-06, 6.21803e-08, 6.47151e-08
0.508155, 0, 4.89647e-06, 1.20905e-07, 1.41421, -4.89647e-06, 1.22568e-07, 1.20905e-07, 1.20914e-07, 1.20921e-07, 1.23675e-07, 1.21883e-07, 1.2345e-07, 1.23268e-07, 1.21873e-07, 5.59395e-07, 1.48863e-07, 1.20916e-07, 1.2263e-07, 2.22565e-06, 1.20906e-07, 2.30738e-06, 1.20905e-07, 1.2575e-07
0.516023, 0, 6.86111e-06, 2.3092e-07, 1.41421, -6.86111e-06, 2.34045e-07, 2.3092e-07, 2.30937e-07, 2.3095e-07, 2.36125e-07, 2.32759e-07, 2.36579e-07, 2.3536e-07, 2.32739e-07, 1.05478e-06, 2.66738e-07, 2.30941e-07, 2.33411e-07, 3.20002e-06, 2.30922e-07, 2.99859e-06, 2.3092e-07, 2.40023e-07
0.523891, 0, 9.72429e-06, 4.33569e-07, 1.41421, -9.72429e-06, 4.39343e-07, 4.33569e-07, 4.336e-07, 4.33625e-07, 4.43186e-07, 4.36967e-07, 4.45289e-07, 4.41773e-07, 4.3693e-07, 1.95587e-06, 4.79291e-07, 4.33608e-07, 4.37146e-07, 4.59849e-06, 4.33572e-07, 3.92875e-06, 4.33569e-07, 4.50389e-07
0.53176, 0, 1.39566e-05, 8.00601e-07, 1.41421, -1.39566e-05, 8.11095e-07, 8.00601e-07, 8.00657e-07, 8.00702e-07, 8.18081e-07, 8.06776e-07, 8.23927e-07, 8.15512e-07, 8.0671e-07, 3.5676e-06, 8.58757e-07, 8.00672e-07, 8.05709e-07, 6.60982e-06, 8.00607e-07, 5.20782e-06, 8.00601e-07, 8.31173e-07
0.539628, 0, 2.02933e-05, 1.45426e-06, 1.41421, -2.02933e-05, 1.47302e-06, 1.45426e-06, 1.45436e-06, 1.45444e-06, 1.48552e-06, 1.4653e-06, 1.49892e-06, 1.48092e-06, 1.46518e-06, 6.40252e-06, 1.52797e-06, 1.45439e-06, 1.46151e-06, 9.51098e-06, 1.45427e-06, 7.00896e-06, 1.45426e-06, 1.50893e-06
0.547496, 0, 2.98822e-05, 2.59896e-06, 1.41421, -2.98822e-05, 2.63199e-06, 2.59896e-06, 2.59914e-06, 2.59928e-06, 2.65397e-06, 2.6184e-06, 2.68338e-06, 2.64589e-06, 2.61819e-06, 1.13061e-05, 2.69208e-06, 2.59919e-06, 2.60922e-06, 1.371e-05, 2.59898e-06, 9.60574e-06, 2.59896e-06, 2.69517e-06
0.555364, 0, 4.45034e-05, 4.57023e-06, 1.41421, -4.45034e-05, 4.62742e-06, 4.57023e-06, 4.57054e-06, 4.57078e-06, 4.66548e-06, 4.60388e-06, 4.72769e-06, 4.65148e-06, 4.60352e-06, 1.96474e-05, 4.68745e-06, 4.57062e-06, 4.58464e-06, 1.98091e-05, 4.57027e-06, 1.34299e-05, 4.57023e-06, 4.73682e-06
0.563232, 0, 6.68949e-05, 7.9085e-06, 1.41421, -6.68949e-05, 8.00595e-06, 7.9085e-06, 7.90903e-06, 7.90944e-06, 8.07081e-06, 7.96585e-06, 8.19836e-06, 8.04696e-06, 7.96523e-06, 3.36016e-05, 8.05558e-06, 7.90917e-06, 7.92865e-06, 2.86975e-05, 7.90856e-06, 1.91574e-05, 7.9085e-06, 8.19238e-06
0.5711, 0, 0.000101225, 1.3468e-05, 1.41421, -0.000101225, 1.36315e-05, 1.3468e-05, 1.34689e-05, 1.34696e-05, 1.37402e-05, 1.35642e-05, 1.39945e-05, 1.37002e-05, 1.35632e-05, 5.65603e-05, 1.3652e-05, 1.34691e-05, 1.3496e-05, 4.16849e-05, 1.34681e-05, 2.78383e-05, 1.3468e-05, 1.39441e-05
0.578968, 0, 0.000153753, 2.25734e-05, 1.41421, -0.000153753, 2.28432e-05, 2.25734e-05, 2.25748e-05, 2.2576e-05, 2.30228e-05, 2.27322e-05, 2.3517e-05, 2.29568e-05, 2.27305e-05, 9.37115e-05, 2.28028e-05, 2.25752e-05, 2.26122e-05, 6.06898e-05, 2.25735e-05, 4.10756e-05, 2.25734e-05, 2.33594e-05
0.586836, 0, 0.000233749, 3.72397e-05, 1.41421, -0.000233749, 3.76782e-05, 3.72397e-05, 3.72421e-05, 3.7244e-05, 3.797e-05, 3.74978e-05, 3.8908e-05, 3.78627e-05, 3.7495e-05, 0.00015284, 3.75251e-05, 3.72427e-05, 3.72932e-05, 8.8503e-05, 3.724e-05, 6.12872e-05, 3.72397e-05, 3.8517e-05
0.594704, 0, 0.000354737, 6.04736e-05, 1.41421, -0.000354737, 6.11749e-05, 6.04736e-05, 6.04773e-05, 6.04803e-05, 6.16418e-05, 6.08863e-05, 6.33827e-05, 6.14701e-05, 6.08818e-05, 0.0002454, 6.08275e-05, 6.04783e-05, 6.05469e-05, 0.000129144, 6.0474e-05, 9.20577e-05, 6.04736e-05, 6.25168e-05
0.602572, 0, 0.000536112, 9.66731e-05, 1.41421, -0.000536112, 9.77777e-05, 9.66731e-05, 9.66791e-05, 9.66838e-05, 9.8513e-05, 9.73232e-05, 0.000101676, 9.82426e-05, 9.73162e-05, 0.00038792, 9.71111e-05, 9.66807e-05, 9.67733e-05, 0.000188336, 9.66738e-05, 0.000138611, 9.66731e-05, 9.98911e-05
0.610441, 0, 0.00080522, 0.000152147, 1.41421, -0.00080522, 0.00015386, 0.000152147, 0.000152156, 0.000152163, 0.000155, 0.000153155, 0.000160631, 0.000154581, 0.000153144, 0.000603775, 0.000152688, 0.000152158, 0.000152283, 0.000274122, 0.000152148, 0.000208423, 0.000152147, 0.000157137
0.618309, 0, 0.00119992, 0.00023576, 1.41421, -0.00119992, 0.000238376, 0.00023576, 0.000235774, 0.000235785, 0.000240116, 0.000237299, 0.000249945, 0.000239476, 0.000237283, 0.000925356, 0.000236427, 0.000235778, 0.000235945, 0.000397632, 0.000235762, 0.000311989, 0.00023576, 0.00024338
0.626177, 0, 0.00177167, 0.000359723, 1.41421, -0.00177167, 0.000363656, 0.000359723, 0.000359745, 0.000359761, 0.000366274, 0.000362038, 0.000383102, 0.000365311, 0.000362013, 0.00139664, 0.000360543, 0.00035975, 0.000359973, 0.000574034, 0.000359726, 0.00046377, 0.000359723, 0.000371181
0.634045, 0, 0.00258903, 0.0005405, 1.41421, -0.00258903, 0.000546324, 0.0005405, 0.000540531, 0.000540556, 0.000550201, 0.000543927, 0.000578478, 0.000548775, 0.00054389, 0.00207608, 0.000541506, 0.00054054, 0.000540836, 0.000823627, 0.000540503, 0.000683287, 0.0005405, 0.000557467
0.641913, 0, 0.0037416, 0.000799822, 1.41421, -0.0037416, 0.000808317, 0.000799822, 0.000799867, 0.000799903, 0.000813971, 0.000804821, 0.000860626, 0.000811892, 0.000804767, 0.00303969, 0.000801055, 0.000799879, 0.000800272, 0.00117309, 0.000799827, 0.000996378, 0.000799822, 0.000824572
0.649781, 0, 0.00534402, 0.00116574, 1.41421, -0.00534402, 0.00117795, 0.00116574, 0.00116581, 0.00116586, 0.00118608, 0.00117293, 0.00126167, 0.00118309, 0.00117285, 0.00438415, 0.00116725, 0.00116583, 0.00116635, 0.00165679, 0.00116575, 0.00143652, 0.00116574, 0.00120131
0.657649, 0, 0.00753991, 0.00167368, 1.41421, -0.00753991, 0.00169096, 0.00167368, 0.00167377, 0.00167385, 0.00170246, 0.00168385, 0.00182281, 0.00169823, 0.00168374, 0.0062296, 0.00167552, 0.0016738, 0.00167449, 0.0023181, 0.00167369, 0.00204622, 0.00167368, 0.00172403
