   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_270.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.263296, 0, 1.18628e-12, 0, 1.41421, -1.18628e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26334e-13, 0, 8.59948e-13, 0, 0, 0
0.27116, 0, 2.03531e-12, 0, 1.41421, -2.03531e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7209e-13, 0, 1.46322e-12, 0, 0, 0
0.279025, 0, 3.46537e-12, 0, 1.41421, -3.46537e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.96108e-13, 0, 2.46926e-12, 0, 0, 0
0.28689, 0, 5.856e-12, 0, 1.41421, -5.856e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72294e-12, 0, 4.13306e-12, 0, 0, 0
0.294754, 0, 9.82287e-12, 0, 1.41421, -9.82287e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96102e-12, 0, 6.86185e-12, 0, 0, 0
0.302619, 0, 1.63578e-11, 0, 1.41421, -1.63578e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05727e-12, 0, 1.13006e-11, 0, 0, 0
0.310484, 0, 2.70478e-11, 0, 1.41421, -2.70478e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.58624e-12, 0, 1.84616e-11, 0, 0, 0
0.318348, 0, 4.44152e-11, 4.28797e-43, 1.41421, -4.44152e-11, 4.28797e-43, 0, 4.28797e-43, 4.28797e-43, 4.28797e-43, 4.28797e-43, 4.28797e-43, 4.28797e-43, 4.28797e-43, 4.28797e-43, 4.28797e-43, 4.28797e-43, 4.28797e-43, 4.28797e-43, 4.28797e-43, 1.44949e-11, 4.28797e-43, 2.99203e-11, 4.28797e-43, 4.28797e-43, 4.28797e-43
0.326213, 0, 7.24456e-11, 7.3372e-42, 1.41421, -7.24456e-11, 7.3372e-42, 0, 7.3372e-42, 7.3372e-42, 7.3372e-42, 7.3372e-42, 7.3372e-42, 7.3372e-42, 7.3372e-42, 7.3372e-42, 7.3372e-42, 7.3372e-42, 7.3372e-42, 7.3372e-42, 7.3372e-42, 2.43379e-11, 7.3372e-42, 4.81076e-11, 7.3372e-42, 7.3372e-42, 7.3372e-42
0.334078, 0, 1.174e-10, 1.04118e-40, 1.41421, -1.174e-10, 1.04118e-40, 0, 1.04118e-40, 1.04118e-40, 1.04118e-40, 1.04118e-40, 1.04118e-40, 1.04118e-40, 1.04118e-40, 1.04118e-40, 1.04118e-40, 1.04118e-40, 1.04118e-40, 1.04118e-40, 1.04118e-40, 4.06584e-11, 1.04118e-40, 7.67417e-11, 1.04118e-40, 1.04118e-40, 1.04118e-40
0.341942, 0, 1.89064e-10, 1.31097e-39, 1.41421, -1.89064e-10, 1.31097e-39, 0, 1.31097e-39, 1.31097e-39, 1.31097e-39, 1.31097e-39, 1.31097e-39, 1.31097e-39, 1.31097e-39, 1.31097e-39, 1.31097e-39, 1.31097e-39, 1.31097e-39, 1.31097e-39, 1.31097e-39, 6.7603e-11, 1.31097e-39, 1.21461e-10, 1.31097e-39, 1.31097e-39, 1.31097e-39
0.349807, 0, 3.02663e-10, 1.47813e-38, 1.41421, -3.02663e-10, 1.47813e-38, 0, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.47813e-38, 1.11918e-10, 1.47813e-38, 1.90745e-10, 1.47813e-38, 1.47813e-38, 1.47813e-38
0.357672, 0, 4.81787e-10, 1.5077e-37, 1.41421, -4.81787e-10, 1.5077e-37, 0, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.5077e-37, 1.84554e-10, 1.5077e-37, 2.97233e-10, 1.5077e-37, 1.5077e-37, 1.5077e-37
0.365537, 0, 7.62877e-10, 1.39775e-36, 1.41421, -7.62877e-10, 1.39775e-36, 0, 1.39775e-36, 1.39775e-36, 1.39775e-36, 1.39775e-36, 1.39775e-36, 1.39775e-36, 1.39775e-36, 1.39775e-36, 1.39775e-36, 1.39775e-36, 1.39775e-36, 1.39775e-36, 1.39775e-36, 3.03266e-10, 1.39775e-36, 4.59611e-10, 1.39775e-36, 1.39775e-36, 1.39775e-36
0.373401, 0, 1.20207e-09, 1.18495e-35, 1.41421, -1.20207e-09, 1.18495e-35, 0, 1.18495e-35, 1.18495e-35, 1.18495e-35, 1.18495e-35, 1.18495e-35, 1.18495e-35, 1.18495e-35, 1.18495e-35, 1.18495e-35, 1.18495e-35, 1.18495e-35, 1.18495e-35, 1.18495e-35, 4.96805e-10, 1.18495e-35, 7.05267e-10, 1.18495e-35, 1.18495e-35, 1.18495e-35
0.381266, 0, 1.8857e-09, 9.22365e-35, 1.41421, -1.8857e-09, 9.22365e-35, 0, 9.22365e-35, 9.22365e-35, 9.22365e-35, 9.22365e-35, 9.22365e-35, 9.22365e-35, 9.22365e-35, 9.22365e-35, 9.22365e-35, 9.22365e-35, 9.22365e-35, 9.22365e-35, 9.22365e-35, 8.11695e-10, 9.22365e-35, 1.07401e-09, 9.22365e-35, 9.22365e-35, 9.22365e-35
0.389131, 0, 2.9464e-09, 6.62302e-34, 1.41421, -2.9464e-09, 6.62302e-34, 0, 6.62302e-34, 6.62302e-34, 6.62302e-34, 6.62302e-34, 6.62302e-34, 6.62302e-34, 6.62302e-34, 6.62302e-34, 6.62302e-34, 6.62302e-34, 6.62302e-34, 6.62302e-34, 6.62302e-34, 1.32319e-09, 6.62302e-34, 1.62321e-09, 6.62302e-34, 6.62302e-34, 6.62302e-34
0.396995, 0, 4.58784e-09, 4.48377e-33, 1.41421, -4.58784e-09, 4.48377e-33, 0, 4.48377e-33, 4.48377e-33, 4.48377e-33, 4.48377e-33, 4.48377e-33, 4.48377e-33, 4.48377e-33, 4.48377e-33, 4.48377e-33, 4.48377e-33, 4.48377e-33, 4.48377e-33, 4.48377e-33, 2.15296e-09, 4.48377e-33, 2.43489e-09, 4.48377e-33, 4.48377e-33, 4.48377e-33
0.40486, 0, 7.12284e-09, 2.60878e-32, 1.41421, -7.12284e-09, 2.60878e-32, 0, 2.60878e-32, 2.60878e-32, 2.60878e-32, 2.60878e-32, 2.60878e-32, 2.60878e-32, 2.60878e-32, 2.60878e-32, 2.60878e-32, 2.60878e-32, 2.60878e-32, 2.60878e-32, 2.60878e-32, 3.49757e-09, 2.60878e-32, 3.62528e-09, 2.60878e-32, 2.60878e-32, 2.60878e-32
0.412725, 0, 1.10322e-08, 1.53684e-31, 1.41421, -1.10322e-08, 1.53684e-31, 0, 1.53684e-31, 1.53684e-31, 1.53684e-31, 1.53684e-31, 1.53684e-31, 1.53684e-31, 1.53684e-31, 1.53684e-31, 1.53684e-31, 1.53684e-31, 1.53684e-31, 1.53684e-31, 1.53684e-31, 5.67441e-09, 1.53684e-31, 5.35783e-09, 1.53684e-31, 1.53684e-31, 1.53684e-31
0.420589, 0, 1.70557e-08, 8.10596e-31, 1.41421, -1.70557e-08, 8.10596e-31, 0, 8.10596e-31, 8.10596e-31, 8.10596e-31, 8.10596e-31, 8.10596e-31, 8.10596e-31, 8.10596e-31, 8.10596e-31, 8.10596e-31, 8.10596e-31, 8.10596e-31, 8.10596e-31, 8.10596e-31, 9.19522e-09, 8.10596e-31, 7.86043e-09, 8.10596e-31, 8.10596e-31, 8.10596e-31
0.428454, 0, 2.63454e-08, 8.69893e-30, 1.41421, -2.63454e-08, 8.69893e-30, 0, 8.69893e-30, 8.69893e-30, 8.69893e-30, 8.69893e-30, 8.69893e-30, 8.69893e-30, 8.69893e-30, 8.69893e-30, 8.69893e-30, 8.69893e-30, 8.69893e-30, 8.69893e-30, 8.69893e-30, 1.48968e-08, 8.69893e-30, 1.14485e-08, 8.69893e-30, 8.69893e-30, 8.69893e-30
0.436319, 0, 4.06348e-08, 4.08345e-29, 1.41421, -4.06348e-08, 4.08345e-29, 0, 4.08345e-29, 4.08345e-29, 4.08345e-29, 4.08345e-29, 4.08345e-29, 4.08345e-29, 4.08345e-29, 4.08345e-29, 4.08345e-29, 4.08345e-29, 4.08345e-29, 4.08345e-29, 4.08345e-29, 2.40806e-08, 4.08345e-29, 1.65542e-08, 4.08345e-29, 4.08345e-29, 4.08345e-29
0.444184, 0, 6.26384e-08, 1.85319e-28, 1.41421, -6.26384e-08, 1.85319e-28, 0, 1.85319e-28, 1.85319e-28, 1.85319e-28, 1.85319e-28, 1.85319e-28, 1.85319e-28, 1.85319e-28, 1.85319e-28, 1.85319e-28, 1.85319e-28, 1.85319e-28, 1.85319e-28, 1.85319e-28, 3.88721e-08, 1.85319e-28, 2.37663e-08, 1.85319e-28, 1.85319e-28, 1.85319e-28
0.452048, 0, 9.65239e-08, 8.05214e-28, 1.41421, -9.65239e-08, 8.05214e-28, 0, 8.05214e-28, 8.05214e-28, 8.05214e-28, 8.05214e-28, 8.05214e-28, 8.05214e-28, 8.05214e-28, 8.05214e-28, 8.05214e-28, 8.05214e-28, 8.05214e-28, 8.05214e-28, 8.05214e-28, 6.26442e-08, 8.05214e-28, 3.38797e-08, 8.05214e-28, 8.05214e-28, 8.05214e-28
0.459913, 0, 1.48705e-07, 3.33763e-27, 1.41421, -1.48705e-07, 3.33763e-27, 0, 3.33763e-27, 3.33763e-27, 3.33763e-27, 3.33763e-27, 3.33763e-27, 3.33763e-27, 3.33763e-27, 3.33763e-27, 3.33763e-27, 3.33763e-27, 3.33763e-27, 3.33763e-27, 3.33763e-27, 1.00746e-07, 3.33763e-27, 4.79595e-08, 3.33763e-27, 3.33763e-27, 3.33763e-27
0.467778, 0, 2.29031e-07, 1.32088e-26, 1.41421, -2.29031e-07, 1.32088e-26, 0, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.32088e-26, 1.61609e-07, 1.32088e-26, 6.74215e-08, 1.32088e-26, 1.32088e-26, 1.32088e-26
0.475642, 0, 3.52578e-07, 4.99691e-26, 1.41421, -3.52578e-07, 4.99691e-26, 0, 4.99691e-26, 4.99691e-26, 4.99691e-26, 4.99691e-26, 4.99691e-26, 4.99691e-26, 3.43291e-13, 4.99691e-26, 4.99691e-26, 4.99691e-26, 4.99691e-26, 4.99691e-26, 4.99691e-26, 2.58444e-07, 4.99691e-26, 9.41336e-08, 4.99691e-26, 4.99691e-26, 4.99691e-26
0.483507, 0, 5.42331e-07, 1.81017e-25, 1.41421, -5.42331e-07, 1.81017e-25, 0, 1.81017e-25, 1.81017e-25, 1.81017e-25, 1.81017e-25, 1.81017e-25, 1.81017e-25, 1.17816e-12, 1.81017e-25, 1.81017e-25, 1.81017e-25, 1.81017e-25, 1.81017e-25, 1.81017e-25, 4.11789e-07, 1.81017e-25, 1.30541e-07, 1.81017e-25, 1.81017e-25, 1.81017e-25
0.491372, 0, 8.33146e-07, 6.34224e-25, 1.41421, -8.33146e-07, 6.34224e-25, 0, 6.34224e-25, 6.34224e-25, 6.34224e-25, 6.34224e-25, 6.34224e-25, 6.34224e-25, 3.14356e-12, 6.34224e-25, 6.34224e-25, 6.34224e-25, 6.34224e-25, 6.34224e-25, 6.34224e-25, 6.53322e-07, 6.34224e-25, 1.79821e-07, 6.34224e-25, 6.34224e-25, 6.34224e-25
0.499236, 0, 1.27846e-06, 7.78414e-11, 1.41421, -1.27846e-06, 1.00966e-10, 7.78414e-11, 1.01799e-10, 2.98916e-10, 8.61036e-11, 2.3242e-10, 1.0199e-10, 8.54927e-11, 1.01693e-10, 2.05184e-10, 9.23117e-11, 2.56968e-10, 8.4403e-11, 7.81199e-11, 7.78989e-11, 1.03155e-06, 7.78424e-11, 2.46174e-07, 7.78414e-11, 7.78414e-11, 7.86646e-11
0.507101, 0, 1.95729e-06, 2.62808e-10, 1.41421, -1.95729e-06, 3.41727e-10, 2.62808e-10, 3.44568e-10, 1.01727e-09, 2.91005e-10, 7.90342e-10, 3.45221e-10, 2.8892e-10, 3.35814e-10, 6.97393e-10, 3.12191e-10, 8.74115e-10, 2.85201e-10, 2.63759e-10, 2.64361e-10, 1.61989e-06, 2.62812e-10, 3.3489e-07, 2.62808e-10, 2.62808e-10, 2.65618e-10
0.514966, 0, 2.98802e-06, 6.9104e-10, 1.41421, -2.98802e-06, 9.0055e-10, 6.9104e-10, 9.0809e-10, 2.69395e-09, 7.65894e-10, 2.0915e-09, 9.09824e-10, 7.60359e-10, 8.77471e-10, 1.84475e-09, 8.22139e-10, 2.3139e-09, 7.50488e-10, 6.93564e-10, 6.96137e-10, 2.52848e-06, 6.91049e-10, 4.52874e-07, 6.9104e-10, 6.9104e-10, 6.98498e-10
0.52283, 0, 4.54604e-06, 1.66269e-09, 1.41421, -4.54604e-06, 2.16987e-09, 1.66269e-09, 2.18812e-09, 6.51128e-09, 1.8439e-09, 5.0529e-09, 2.19232e-09, 1.8305e-09, 2.10434e-09, 4.45556e-09, 1.98005e-09, 5.59126e-09, 1.8066e-09, 1.6688e-09, 1.67642e-09, 3.92093e-06, 1.66271e-09, 6.0896e-07, 1.66269e-09, 1.66269e-09, 1.68075e-09
0.530695, 0, 6.88961e-06, 3.81795e-09, 1.41421, -6.88961e-06, 4.98695e-09, 3.81795e-09, 5.02903e-09, 1.49936e-08, 4.23561e-09, 1.16321e-08, 5.0387e-09, 4.20473e-09, 4.81982e-09, 1.02553e-08, 4.54944e-09, 1.2873e-08, 4.14965e-09, 3.83203e-09, 3.85173e-09, 6.03773e-06, 3.818e-09, 8.14651e-07, 3.81795e-09, 3.81795e-09, 3.85956e-09
0.53856, 0, 1.04087e-05, 8.48762e-09, 1.41421, -1.04087e-05, 1.1093e-08, 8.48762e-09, 1.11868e-08, 3.33949e-08, 9.41847e-09, 2.59032e-08, 1.12083e-08, 9.34964e-09, 1.0858e-08, 2.28346e-08, 1.01179e-08, 2.86688e-08, 9.22688e-09, 8.519e-09, 8.56646e-09, 9.24049e-06, 8.48773e-09, 1.08507e-06, 8.48762e-09, 8.48762e-09, 8.58036e-09
0.546425, 0, 1.56449e-05, 1.83689e-08, 1.41421, -1.56449e-05, 2.40183e-08, 1.83689e-08, 2.42217e-08, 7.23777e-08, 2.03873e-08, 5.61327e-08, 2.42684e-08, 2.02381e-08, 2.38252e-08, 4.94789e-08, 2.1904e-08, 6.21296e-08, 1.99719e-08, 1.84369e-08, 1.85461e-08, 1.40237e-05, 1.83691e-08, 1.44052e-06, 1.83689e-08, 1.83689e-08, 1.857e-08
0.554289, 0, 2.34129e-05, 3.87905e-08, 1.41421, -2.34129e-05, 5.07411e-08, 3.87905e-08, 5.11712e-08, 1.53038e-07, 4.30603e-08, 1.18674e-07, 5.12701e-08, 4.27445e-08, 5.41466e-08, 1.04599e-07, 4.62685e-08, 1.3136e-07, 4.21814e-08, 3.89344e-08, 3.91774e-08, 2.11179e-05, 3.8791e-08, 1.90909e-06, 3.87905e-08, 3.87905e-08, 3.92159e-08
0.562154, 0, 3.48842e-05, 8.00187e-08, 1.41421, -3.48842e-05, 1.04711e-07, 8.00187e-08, 1.05599e-07, 3.16072e-07, 8.88407e-08, 2.45071e-07, 1.05804e-07, 8.81884e-08, 1.16927e-07, 2.1599e-07, 9.54695e-08, 2.71282e-07, 8.70249e-08, 8.03161e-08, 8.08414e-08, 3.15505e-05, 8.00198e-08, 2.53096e-06, 8.00187e-08, 8.00187e-08, 8.08977e-08
0.570019, 0, 5.17608e-05, 1.61332e-07, 1.41421, -5.17608e-05, 2.11195e-07, 1.61332e-07, 2.12989e-07, 6.38021e-07, 1.79147e-07, 4.94641e-07, 2.13402e-07, 1.7783e-07, 2.44243e-07, 4.35913e-07, 1.92533e-07, 5.4757e-07, 1.7548e-07, 1.61932e-07, 1.6304e-07, 4.67653e-05, 1.61334e-07, 3.36575e-06, 1.61332e-07, 1.61332e-07, 1.63107e-07
0.577883, 0, 7.6515e-05, 3.18016e-07, 1.41421, -7.6515e-05, 4.16466e-07, 3.18016e-07, 4.2001e-07, 1.2592e-06, 3.5319e-07, 9.7611e-07, 4.20824e-07, 3.50589e-07, 4.96956e-07, 8.60156e-07, 3.7962e-07, 1.08061e-06, 3.45951e-07, 3.19201e-07, 3.21481e-07, 6.87767e-05, 3.1802e-07, 4.50465e-06, 3.18016e-07, 3.18016e-07, 3.2152e-07
0.585748, 0, 0.000112747, 6.13028e-07, 1.41421, -0.000112747, 8.03131e-07, 6.13028e-07, 8.09973e-07, 2.43041e-06, 6.80949e-07, 1.88377e-06, 8.11546e-07, 6.75926e-07, 9.8802e-07, 1.65987e-06, 7.31983e-07, 2.08556e-06, 6.66969e-07, 6.15318e-07, 6.19903e-07, 0.000100381, 6.13036e-07, 6.09077e-06, 6.13028e-07, 6.13028e-07, 6.19795e-07
0.593613, 0, 0.000165713, 1.15584e-06, 1.41421, -0.000165713, 1.5149e-06, 1.15584e-06, 1.52783e-06, 4.5885e-06, 1.28413e-06, 3.55601e-06, 1.5308e-06, 1.27464e-06, 1.92408e-06, 3.13311e-06, 1.38052e-06, 3.93716e-06, 1.25772e-06, 1.16016e-06, 1.16918e-06, 0.000145447, 1.15585e-06, 8.35151e-06, 1.15584e-06, 1.15584e-06, 1.16862e-06
0.601478, 0, 0.000243111, 2.13192e-06, 1.41421, -0.000243111, 2.79544e-06, 2.13192e-06, 2.81932e-06, 8.47514e-06, 2.36898e-06, 6.5672e-06, 2.82481e-06, 2.35145e-06, 3.67883e-06, 5.78572e-06, 2.54711e-06, 7.27152e-06, 2.32019e-06, 2.13991e-06, 2.15727e-06, 0.000209313, 2.13195e-06, 1.16499e-05, 2.13192e-06, 2.13192e-06, 2.15554e-06
0.609342, 0, 0.000356229, 3.84745e-06, 1.41421, -0.000356229, 5.04723e-06, 3.84745e-06, 5.09041e-06, 1.53172e-05, 4.27611e-06, 1.18673e-05, 5.10033e-06, 4.24442e-06, 6.90831e-06, 1.04542e-05, 4.5982e-06, 1.31409e-05, 4.18788e-06, 3.8619e-06, 3.8946e-06, 0.000299347, 3.84751e-06, 1.65625e-05, 3.84745e-06, 3.84745e-06, 3.89016e-06
0.617207, 0, 0.000521626, 6.79482e-06, 1.41421, -0.000521626, 8.918e-06, 6.79482e-06, 8.99442e-06, 2.70924e-05, 7.5534e-06, 2.09872e-05, 9.01198e-06, 7.4973e-06, 1.27451e-05, 1.84865e-05, 8.12338e-06, 2.32409e-05, 7.39726e-06, 6.82039e-06, 6.88067e-06, 0.000425726, 6.79491e-06, 2.39976e-05, 6.79482e-06, 6.79482e-06, 6.8704e-06
0.625072, 0, 0.000763513, 1.17449e-05, 1.41421, -0.000763513, 1.54227e-05, 1.17449e-05, 1.55551e-05, 4.69044e-05, 1.30589e-05, 3.6329e-05, 1.55855e-05, 1.29618e-05, 2.31066e-05, 3.19973e-05, 1.40463e-05, 4.02329e-05, 1.27885e-05, 1.17892e-05, 1.1898e-05, 0.000602523, 1.17451e-05, 3.53567e-05, 1.17449e-05, 1.17449e-05, 1.18758e-05
