   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_129.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00340547, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00446166, 0, 7.41162e-26, 0, 1.41421, -7.41162e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.23095e-28, 0, 0, 1.40788e-30, 9.08515e-30, 0, 7.36826e-26, 0, 0
0.0123288, 0, 2.33413e-25, 0, 1.41421, -2.33413e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33244e-27, 0, 0, 4.4546e-30, 3.05873e-29, 0, 2.32046e-25, 0, 0
0.0201959, 0, 7.03676e-25, 0, 1.41421, -7.03676e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0169e-27, 0, 0, 1.35004e-29, 9.7456e-29, 0, 6.99549e-25, 0, 0
0.028063, 0, 2.04443e-24, 0, 1.41421, -2.04443e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16704e-26, 0, 0, 3.94472e-29, 2.96855e-28, 0, 2.03242e-24, 0, 0
0.0359302, 0, 5.75238e-24, 0, 1.41421, -5.75238e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28368e-26, 0, 0, 1.11661e-28, 8.70584e-28, 0, 5.71857e-24, 0, 0
0.0437973, 0, 1.57332e-23, 0, 1.41421, -1.57332e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98104e-26, 0, 0, 3.07323e-28, 2.47082e-27, 0, 1.56406e-23, 0, 0
0.0516644, 0, 4.19503e-23, 0, 1.41421, -4.19503e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39465e-25, 0, 0, 8.24784e-28, 6.81272e-27, 0, 4.17032e-23, 0, 0
0.0595316, 0, 1.09297e-22, 0, 1.41421, -1.09297e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23898e-25, 0, 0, 2.16339e-27, 1.83046e-26, 0, 1.08653e-22, 0, 0
0.0673987, 0, 2.78779e-22, 0, 1.41421, -2.78779e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59134e-24, 0, 0, 5.5565e-27, 4.8041e-26, 0, 2.77134e-22, 0, 0
0.0752658, 0, 6.97222e-22, 0, 1.41421, -6.97222e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9799e-24, 0, 0, 1.39965e-26, 1.23403e-25, 0, 6.93104e-22, 0, 0
0.083133, 0, 1.71204e-21, 0, 1.41421, -1.71204e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77264e-24, 0, 0, 3.46229e-26, 3.10748e-25, 0, 1.70192e-21, 0, 0
0.0910001, 0, 4.13213e-21, 0, 1.41421, -4.13213e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35869e-23, 0, 0, 8.42019e-26, 7.68173e-25, 0, 4.10769e-21, 0, 0
0.0988672, 0, 9.81243e-21, 0, 1.41421, -9.81243e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60108e-23, 0, 0, 2.01521e-25, 1.86632e-24, 0, 9.75435e-21, 0, 0
0.106734, 0, 2.29448e-20, 0, 1.41421, -2.29448e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30972e-22, 0, 0, 4.75033e-25, 4.46095e-24, 0, 2.28089e-20, 0, 0
0.114601, 0, 5.28705e-20, 0, 1.41421, -5.28705e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0179e-22, 0, 0, 1.1037e-24, 1.04992e-23, 0, 5.25571e-20, 0, 0
0.122469, 0, 1.20129e-19, 0, 1.41421, -1.20129e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.85703e-22, 0, 0, 2.52925e-24, 2.43508e-23, 0, 1.19416e-19, 0, 0
0.130336, 0, 2.69294e-19, 0, 1.41421, -2.69294e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53714e-21, 0, 0, 5.71989e-24, 5.56903e-23, 0, 2.67695e-19, 0, 0
0.138203, 0, 5.95897e-19, 0, 1.41421, -5.95897e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40139e-21, 0, 0, 1.27721e-23, 1.25666e-22, 0, 5.92357e-19, 0, 0
0.14607, 0, 1.30219e-18, 0, 1.41421, -1.30219e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.43288e-21, 0, 0, 2.81717e-23, 2.79932e-22, 0, 1.29445e-18, 0, 0
0.153937, 0, 2.8113e-18, 0, 1.41421, -2.8113e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60468e-20, 0, 0, 6.14072e-23, 6.15875e-22, 0, 2.79457e-18, 0, 0
0.161804, 0, 5.99828e-18, 0, 1.41421, -5.99828e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42379e-20, 0, 0, 1.32325e-22, 1.33882e-21, 0, 5.96257e-18, 0, 0
0.169671, 0, 1.26522e-17, 0, 1.41421, -1.26522e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2218e-20, 0, 0, 2.81979e-22, 2.87674e-21, 0, 1.25769e-17, 0, 0
0.177539, 0, 2.6391e-17, 0, 1.41421, -2.6391e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50637e-19, 0, 0, 5.94403e-22, 6.11199e-21, 0, 2.62337e-17, 0, 0
0.185406, 0, 5.44506e-17, 0, 1.41421, -5.44506e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10797e-19, 0, 0, 1.2398e-21, 1.28441e-20, 0, 5.41257e-17, 0, 0
0.193273, 0, 1.1115e-16, 0, 1.41421, -1.1115e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34426e-19, 0, 0, 2.55936e-21, 2.67044e-20, 0, 1.10486e-16, 0, 0
0.20114, 0, 2.24525e-16, 0, 1.41421, -2.24525e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28155e-18, 0, 0, 5.23023e-21, 5.4946e-20, 0, 2.23183e-16, 0, 0
0.209007, 0, 4.48904e-16, 0, 1.41421, -4.48904e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56224e-18, 0, 0, 1.05831e-20, 1.1191e-19, 0, 4.46219e-16, 0, 0
0.216874, 0, 8.88481e-16, 0, 1.41421, -8.88481e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.07122e-18, 0, 0, 2.12071e-20, 2.25671e-19, 0, 8.83163e-16, 0, 0
0.224741, 0, 1.74107e-15, 0, 1.41421, -1.74107e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93753e-18, 0, 0, 4.20926e-20, 4.50657e-19, 0, 1.73064e-15, 0, 0
0.232608, 0, 3.37846e-15, 0, 1.41421, -3.37846e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92831e-17, 0, 0, 8.27664e-20, 8.91377e-19, 0, 3.3582e-15, 0, 0
0.240476, 0, 6.49248e-15, 0, 1.41421, -6.49248e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70566e-17, 0, 0, 1.61247e-19, 1.74662e-18, 0, 6.45351e-15, 0, 0
0.248343, 0, 1.23578e-14, 0, 1.41421, -1.23578e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.05332e-17, 0, 0, 3.11308e-19, 3.39106e-18, 0, 1.22836e-14, 0, 0
0.25621, 0, 2.33e-14, 0, 1.41421, -2.33e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32986e-16, 0, 0, 5.95685e-19, 6.52436e-18, 0, 2.31599e-14, 0, 0
0.264077, 0, 4.35206e-14, 0, 1.41421, -4.35206e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48395e-16, 0, 0, 1.12987e-18, 1.24415e-17, 0, 4.32586e-14, 0, 0
0.271944, 0, 8.05365e-14, 0, 1.41421, -8.05365e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59664e-16, 0, 0, 2.12467e-18, 2.35179e-17, 0, 8.00512e-14, 0, 0
0.279811, 0, 1.47668e-13, 0, 1.41421, -1.47668e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.42817e-16, 0, 0, 3.96158e-18, 4.40742e-17, 0, 1.46777e-13, 0, 0
0.287678, 0, 2.68288e-13, 0, 1.41421, -2.68288e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53127e-15, 0, 0, 7.32532e-18, 8.19002e-17, 0, 2.66668e-13, 0, 0
0.295545, 0, 4.83022e-13, 0, 1.41421, -4.83022e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75692e-15, 0, 0, 1.34351e-17, 1.50924e-16, 0, 4.80101e-13, 0, 0
0.303413, 0, 8.618e-13, 0, 1.41421, -8.618e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.91897e-15, 0, 0, 2.44453e-17, 2.75867e-16, 0, 8.56581e-13, 0, 0
0.31128, 0, 1.52385e-12, 0, 1.41421, -1.52385e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.69815e-15, 0, 0, 4.41347e-17, 5.00217e-16, 0, 1.51461e-12, 0, 0
0.319147, 0, 2.67053e-12, 0, 1.41421, -2.67053e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52442e-14, 0, 0, 7.90866e-17, 8.99933e-16, 0, 2.6543e-12, 0, 0
0.327014, 0, 4.6386e-12, 0, 1.41421, -4.6386e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64807e-14, 0, 0, 1.40696e-16, 1.6067e-15, 0, 4.61037e-12, 0, 0
0.334881, 0, 7.98603e-12, 0, 1.41421, -7.98603e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55954e-14, 0, 0, 2.48574e-16, 2.84723e-15, 0, 7.93734e-12, 0, 0
