   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_666.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0113191, 0, 7.11779e-15, 0, 1.41421, -7.11779e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.5946e-17, 0, 0, 4.60141e-17, 0, 1.78417e-18, 0, 6.99404e-15, 0, 0, 0
0.0191657, 0, 1.11966e-14, 0, 1.41421, -1.11966e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19451e-16, 0, 0, 7.37499e-17, 0, 2.89016e-18, 0, 1.10005e-14, 0, 0, 0
0.0270122, 0, 1.7529e-14, 0, 1.41421, -1.7529e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86983e-16, 0, 0, 1.1766e-16, 0, 4.6616e-18, 0, 1.72197e-14, 0, 0, 0
0.0348588, 0, 2.73133e-14, 0, 1.41421, -2.73133e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91313e-16, 0, 0, 1.86863e-16, 0, 7.48678e-18, 0, 2.68276e-14, 0, 0, 0
0.0427054, 0, 4.23597e-14, 0, 1.41421, -4.23597e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51729e-16, 0, 0, 2.95434e-16, 0, 1.19734e-17, 0, 4.16006e-14, 0, 0, 0
0.0505519, 0, 6.53894e-14, 0, 1.41421, -6.53894e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97221e-16, 0, 0, 4.65015e-16, 0, 1.90686e-17, 0, 6.42081e-14, 0, 0, 0
0.0583985, 0, 1.00473e-13, 0, 1.41421, -1.00473e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07115e-15, 0, 0, 7.2873e-16, 0, 3.02424e-17, 0, 9.86433e-14, 0, 0, 0
0.066245, 0, 1.53672e-13, 0, 1.41421, -1.53672e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63806e-15, 0, 0, 1.13706e-15, 0, 4.77689e-17, 0, 1.5085e-13, 0, 0, 0
0.0740916, 0, 2.33967e-13, 0, 1.41421, -2.33967e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49357e-15, 0, 0, 1.76661e-15, 0, 7.51475e-17, 0, 2.29631e-13, 0, 0, 0
0.0819381, 0, 3.54597e-13, 0, 1.41421, -3.54597e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77864e-15, 0, 0, 2.73317e-15, 0, 1.17743e-16, 0, 3.47968e-13, 0, 0, 0
0.0897847, 0, 5.34997e-13, 0, 1.41421, -5.34997e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7001e-15, 0, 0, 4.21103e-15, 0, 1.83749e-16, 0, 5.24902e-13, 0, 0, 0
0.0976312, 0, 8.03546e-13, 0, 1.41421, -8.03546e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.55998e-15, 0, 0, 6.46157e-15, 0, 2.85628e-16, 0, 7.88239e-13, 0, 0, 0
0.105478, 0, 1.2015e-12, 0, 1.41421, -1.2015e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27972e-14, 0, 0, 9.87583e-15, 0, 4.4226e-16, 0, 1.17838e-12, 0, 0, 0
