   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_131.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.27239, 0, 1.03618e-10, 7.00649e-45, 1.41421, -1.03618e-10, 7.00649e-45, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 4.14771e-13, 7.00649e-45, 2.07982e-15, 9.35158e-14, 7.00649e-45, 1.03108e-10, 7.00649e-45, 7.00649e-45
0.280257, 0, 1.55879e-10, 1.20512e-43, 1.41421, -1.55879e-10, 1.20512e-43, 0, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 6.24186e-13, 1.20512e-43, 3.25184e-15, 1.47966e-13, 1.20512e-43, 1.55104e-10, 1.20512e-43, 1.20512e-43
0.288124, 0, 2.33092e-10, 1.80067e-42, 1.41421, -2.33092e-10, 1.80067e-42, 0, 1.80067e-42, 1.80067e-42, 1.80067e-42, 1.80067e-42, 1.80067e-42, 1.80067e-42, 1.80067e-42, 1.80067e-42, 1.80067e-42, 1.80067e-42, 9.33774e-13, 1.80067e-42, 5.06834e-15, 2.33232e-13, 1.80067e-42, 2.3192e-10, 1.80067e-42, 1.80067e-42
0.295991, 0, 3.4647e-10, 2.44414e-41, 1.41421, -3.4647e-10, 2.44414e-41, 0, 2.44414e-41, 2.44414e-41, 2.44414e-41, 2.44414e-41, 2.44414e-41, 2.44414e-41, 2.44414e-41, 2.44414e-41, 2.44414e-41, 2.44414e-41, 1.3887e-12, 2.44414e-41, 7.87765e-15, 3.66306e-13, 2.44414e-41, 3.44707e-10, 2.44414e-41, 2.44414e-41
0.303858, 0, 5.11935e-10, 2.97885e-40, 1.41421, -5.11935e-10, 2.97885e-40, 0, 2.97885e-40, 2.97885e-40, 2.97885e-40, 2.97885e-40, 2.97885e-40, 2.97885e-40, 2.97885e-40, 2.97885e-40, 2.97885e-40, 2.97885e-40, 2.05321e-12, 2.97885e-40, 1.22148e-14, 5.73344e-13, 2.97885e-40, 5.09296e-10, 2.97885e-40, 2.97885e-40
0.311725, 0, 7.51945e-10, 3.27e-39, 1.41421, -7.51945e-10, 3.27e-39, 0, 3.27e-39, 3.27e-39, 3.27e-39, 3.27e-39, 3.27e-39, 3.27e-39, 3.27e-39, 3.27e-39, 3.27e-39, 3.27e-39, 3.01812e-12, 3.27e-39, 1.8902e-14, 8.94524e-13, 3.27e-39, 7.48013e-10, 3.27e-39, 3.27e-39
0.319592, 0, 1.09798e-09, 3.24699e-38, 1.41421, -1.09798e-09, 3.24699e-38, 0, 3.24699e-38, 3.24699e-38, 3.24699e-38, 3.24699e-38, 3.24699e-38, 3.24699e-38, 3.24699e-38, 3.24699e-38, 3.24699e-38, 3.24699e-38, 4.41101e-12, 3.24699e-38, 2.92035e-14, 1.39144e-12, 3.24699e-38, 1.09215e-09, 3.24699e-38, 3.24699e-38
0.327459, 0, 1.59385e-09, 2.93169e-37, 1.41421, -1.59385e-09, 2.93169e-37, 0, 2.93169e-37, 2.93169e-37, 2.93169e-37, 2.93169e-37, 2.93169e-37, 2.93169e-37, 2.93169e-37, 2.93169e-37, 2.93169e-37, 2.93169e-37, 6.41004e-12, 2.93169e-37, 4.50644e-14, 2.15837e-12, 2.93169e-37, 1.58524e-09, 2.93169e-37, 2.93169e-37
0.335326, 0, 2.30021e-09, 2.41971e-36, 1.41421, -2.30021e-09, 2.41971e-36, 0, 2.41971e-36, 2.41971e-36, 2.41971e-36, 2.41971e-36, 2.41971e-36, 2.41971e-36, 2.41971e-36, 2.41971e-36, 2.41971e-36, 2.41971e-36, 9.26256e-12, 2.41971e-36, 6.94807e-14, 3.33936e-12, 2.41971e-36, 2.28753e-09, 2.41971e-36, 2.41971e-36
0.343193, 0, 3.30036e-09, 1.83465e-35, 1.41421, -3.30036e-09, 1.83465e-35, 0, 1.83465e-35, 1.83465e-35, 1.83465e-35, 1.83465e-35, 1.83465e-35, 1.83465e-35, 1.83465e-35, 1.83465e-35, 1.83465e-35, 1.83465e-35, 1.33099e-11, 1.83465e-35, 1.0707e-13, 5.15423e-12, 1.83465e-35, 3.28179e-09, 1.83465e-35, 1.83465e-35
0.351061, 0, 4.70812e-09, 1.28241e-34, 1.41421, -4.70812e-09, 1.28241e-34, 0, 1.28241e-34, 1.28241e-34, 1.28241e-34, 1.28241e-34, 1.28241e-34, 1.28241e-34, 1.28241e-34, 1.28241e-34, 1.28241e-34, 1.28241e-34, 1.90203e-11, 1.28241e-34, 1.64955e-13, 7.93786e-12, 1.28241e-34, 4.68099e-09, 1.28241e-34, 1.28241e-34
0.358928, 0, 6.67791e-09, 8.74914e-34, 1.41421, -6.67791e-09, 8.74914e-34, 0, 8.74914e-34, 8.74914e-34, 8.74914e-34, 8.74914e-34, 8.74914e-34, 8.74914e-34, 8.74914e-34, 8.74914e-34, 8.74914e-34, 8.74914e-34, 2.70329e-11, 8.74914e-34, 2.54125e-13, 1.21998e-11, 8.74914e-34, 6.63843e-09, 8.74914e-34, 8.74914e-34
0.366795, 0, 9.41799e-09, 5.76787e-33, 1.41421, -9.41799e-09, 5.76787e-33, 0, 5.76787e-33, 5.76787e-33, 5.76787e-33, 5.76787e-33, 5.76787e-33, 5.76787e-33, 5.76787e-33, 5.76787e-33, 5.76787e-33, 5.76787e-33, 3.82147e-11, 5.76787e-33, 3.91538e-13, 1.87139e-11, 5.76787e-33, 9.36067e-09, 5.76787e-33, 5.76787e-33
0.374662, 0, 1.32074e-08, 3.57249e-32, 1.41421, -1.32074e-08, 3.57249e-32, 0, 3.57249e-32, 3.57249e-32, 3.57249e-32, 3.57249e-32, 3.57249e-32, 3.57249e-32, 3.57249e-32, 3.57249e-32, 3.57249e-32, 3.57249e-32, 5.37362e-11, 3.57249e-32, 6.03344e-13, 2.86536e-11, 3.57249e-32, 1.31244e-08, 3.57249e-32, 3.57249e-32
0.382529, 0, 1.84178e-08, 2.06785e-31, 1.41421, -1.84178e-08, 2.06785e-31, 0, 2.06785e-31, 2.06785e-31, 2.06785e-31, 2.06785e-31, 2.06785e-31, 2.06785e-31, 2.06785e-31, 2.06785e-31, 2.06785e-31, 2.06785e-31, 7.51688e-11, 2.06785e-31, 9.29833e-13, 4.37945e-11, 2.06785e-31, 1.82979e-08, 2.06785e-31, 2.06785e-31
0.390396, 0, 2.5541e-08, 1.11964e-30, 1.41421, -2.5541e-08, 1.11964e-30, 0, 1.11964e-30, 1.11964e-30, 1.11964e-30, 1.11964e-30, 1.11964e-30, 1.11964e-30, 1.11964e-30, 1.11964e-30, 1.11964e-30, 1.11964e-30, 1.04611e-10, 1.11964e-30, 1.43298e-12, 6.6817e-11, 1.11964e-30, 2.53681e-08, 1.11964e-30, 1.11964e-30
0.398263, 0, 3.52241e-08, 5.68687e-30, 1.41421, -3.52241e-08, 5.68687e-30, 0, 5.68687e-30, 5.68687e-30, 5.68687e-30, 5.68687e-30, 5.68687e-30, 5.68687e-30, 5.68687e-30, 5.68687e-30, 5.68687e-30, 5.68687e-30, 1.44855e-10, 5.68687e-30, 2.20791e-12, 1.01756e-10, 5.68687e-30, 3.49752e-08, 5.68687e-30, 5.68687e-30
0.40613, 0, 4.8313e-08, 2.71808e-29, 1.41421, -4.8313e-08, 2.71808e-29, 0, 2.71808e-29, 2.71808e-29, 2.71808e-29, 2.71808e-29, 2.71808e-29, 2.71808e-29, 2.71808e-29, 2.71808e-29, 2.71808e-29, 2.71808e-29, 1.99589e-10, 2.71808e-29, 3.40022e-12, 1.54668e-10, 2.71808e-29, 4.79553e-08, 2.71808e-29, 2.71808e-29
0.413997, 0, 6.59073e-08, 1.22639e-28, 1.41421, -6.59073e-08, 1.22639e-28, 0, 1.22639e-28, 1.22639e-28, 1.22639e-28, 1.22639e-28, 1.22639e-28, 1.22639e-28, 1.22639e-28, 1.22639e-28, 1.22639e-28, 1.22639e-28, 2.73675e-10, 1.22639e-28, 5.232e-12, 2.34607e-10, 1.22639e-28, 6.53937e-08, 1.22639e-28, 1.22639e-28
0.421864, 0, 8.94278e-08, 5.23912e-28, 1.41421, -8.94278e-08, 5.23912e-28, 0, 5.23912e-28, 5.23912e-28, 5.23912e-28, 5.23912e-28, 5.23912e-28, 5.23912e-28, 5.23912e-28, 5.23912e-28, 5.23912e-28, 5.23912e-28, 3.73481e-10, 5.23912e-28, 8.0408e-12, 3.55057e-10, 5.23912e-28, 8.86912e-08, 5.23912e-28, 5.23912e-28
0.429731, 0, 1.207e-07, 2.12519e-27, 1.41421, -1.207e-07, 2.12519e-27, 0, 2.12519e-27, 2.12519e-27, 2.12519e-27, 2.12519e-27, 2.12519e-27, 2.12519e-27, 2.12519e-27, 2.12519e-27, 2.12519e-27, 2.12519e-27, 5.07316e-10, 2.12519e-27, 1.23372e-11, 5.36004e-10, 2.12519e-27, 1.19644e-07, 2.12519e-27, 2.12519e-27
0.437598, 0, 1.62054e-07, 8.20763e-27, 1.41421, -1.62054e-07, 8.20763e-27, 0, 8.20763e-27, 8.20763e-27, 8.20763e-27, 8.20763e-27, 8.20763e-27, 8.20763e-27, 8.20763e-27, 8.20763e-27, 8.20763e-27, 8.20763e-27, 6.85975e-10, 8.20763e-27, 1.88902e-11, 8.06923e-10, 8.20763e-27, 1.60542e-07, 8.20763e-27, 8.20763e-27
0.445465, 0, 2.16451e-07, 3.02559e-26, 1.41421, -2.16451e-07, 3.02559e-26, 0, 3.02559e-26, 3.02559e-26, 3.02559e-26, 3.02559e-26, 3.02559e-26, 3.02559e-26, 1.25429e-13, 3.02559e-26, 3.02559e-26, 3.02559e-26, 9.23413e-10, 3.02559e-26, 2.8851e-11, 1.21104e-09, 3.02559e-26, 2.14288e-07, 3.02559e-26, 3.02559e-26
0.453332, 0, 2.8763e-07, 1.06715e-25, 1.41421, -2.8763e-07, 1.06715e-25, 0, 1.06715e-25, 1.06715e-25, 1.06715e-25, 1.06715e-25, 1.06715e-25, 1.06715e-25, 3.98004e-13, 1.06715e-25, 1.06715e-25, 1.06715e-25, 1.2376e-09, 1.06715e-25, 4.39344e-11, 1.81136e-09, 1.06715e-25, 2.84537e-07, 1.06715e-25, 1.06715e-25
0.461199, 0, 3.82275e-07, 3.6521e-25, 1.41421, -3.82275e-07, 2.80188e-12, 0, 1.21595e-14, 3.68742e-14, 1.72666e-13, 4.20801e-13, 1.62634e-11, 6.09007e-13, 6.64301e-12, 7.90246e-12, 3.21081e-12, 1.88097e-09, 1.65161e-09, 7.55255e-14, 6.66785e-11, 2.69913e-09, 2.24328e-15, 3.75917e-07, 3.6521e-25, 2.09601e-11
0.469066, 0, 5.07354e-07, 7.84784e-10, 1.41421, -5.07354e-07, 7.93641e-10, 7.84784e-10, 7.84822e-10, 7.849e-10, 7.85329e-10, 7.86114e-10, 8.36194e-10, 7.86709e-10, 8.04874e-10, 8.09764e-10, 7.94933e-10, 6.73068e-09, 2.97962e-09, 7.85022e-10, 8.85607e-10, 4.79038e-09, 7.84791e-10, 4.94921e-07, 7.84784e-10, 8.5104e-10
0.476933, 0, 6.72762e-07, 2.47247e-09, 1.41421, -6.72762e-07, 2.49413e-09, 2.47247e-09, 2.47256e-09, 2.47276e-09, 2.47381e-09, 2.47572e-09, 2.59817e-09, 2.47718e-09, 2.52089e-09, 2.53355e-09, 2.49729e-09, 1.70106e-08, 5.37711e-09, 2.47305e-09, 2.6243e-09, 8.39059e-09, 2.47249e-09, 6.48795e-07, 2.47247e-09, 2.63447e-09
0.4848, 0, 8.93518e-07, 6.02611e-09, 1.41421, -8.93518e-07, 6.07428e-09, 6.02611e-09, 6.02632e-09, 6.02674e-09, 6.02907e-09, 6.03334e-09, 6.30571e-09, 6.03658e-09, 6.13304e-09, 6.16197e-09, 6.08131e-09, 3.83637e-08, 9.85442e-09, 6.0274e-09, 6.25373e-09, 1.47282e-08, 6.02614e-09, 8.47414e-07, 6.02611e-09, 6.38645e-09
0.492667, 0, 1.19234e-06, 1.33741e-08, 1.41421, -1.19234e-06, 1.34761e-08, 1.33741e-08, 1.33745e-08, 1.33754e-08, 1.33803e-08, 1.33894e-08, 1.39664e-08, 1.33962e-08, 1.35995e-08, 1.36619e-08, 1.3491e-08, 8.18837e-08, 1.83994e-08, 1.33768e-08, 1.37137e-08, 2.61051e-08, 1.33741e-08, 1.1036e-06, 1.33741e-08, 1.41375e-08
0.500534, 0, 1.60527e-06, 2.8285e-08, 1.41421, -1.60527e-06, 2.84945e-08, 2.8285e-08, 2.82859e-08, 2.82878e-08, 2.82979e-08, 2.83165e-08, 2.95011e-08, 2.83306e-08, 2.87461e-08, 2.88759e-08, 2.85251e-08, 1.68935e-07, 3.48554e-08, 2.82907e-08, 2.87892e-08, 4.6812e-08, 2.82852e-08, 1.43464e-06, 2.8285e-08, 2.98523e-08
0.508401, 0, 2.19149e-06, 5.7989e-08, 1.41421, -2.19149e-06, 5.84089e-08, 5.7989e-08, 5.79908e-08, 5.79945e-08, 5.80149e-08, 5.80521e-08, 6.04263e-08, 5.80803e-08, 5.90118e-08, 5.91733e-08, 5.84702e-08, 3.39877e-07, 6.65456e-08, 5.80003e-08, 5.87337e-08, 8.48254e-08, 5.79894e-08, 1.86458e-06, 5.7989e-08, 6.11302e-08
0.516268, 0, 3.04971e-06, 1.1608e-07, 1.41421, -3.04971e-06, 1.16905e-07, 1.1608e-07, 1.16084e-07, 1.16091e-07, 1.16131e-07, 1.16204e-07, 1.20865e-07, 1.16259e-07, 1.18204e-07, 1.18405e-07, 1.17025e-07, 6.69437e-07, 1.2718e-07, 1.16102e-07, 1.17174e-07, 1.54701e-07, 1.16081e-07, 2.42798e-06, 1.1608e-07, 1.22246e-07
0.524135, 0, 4.34853e-06, 2.27624e-07, 1.41421, -4.34853e-06, 2.29211e-07, 2.27624e-07, 2.27631e-07, 2.27645e-07, 2.27722e-07, 2.27862e-07, 2.36838e-07, 2.27969e-07, 2.33162e-07, 2.32101e-07, 2.29443e-07, 1.2933e-06, 2.41966e-07, 2.27667e-07, 2.29222e-07, 2.82872e-07, 2.27625e-07, 3.1764e-06, 2.27624e-07, 2.39499e-07
0.532002, 0, 6.37214e-06, 4.37926e-07, 1.41421, -6.37214e-06, 4.40927e-07, 4.37926e-07, 4.37939e-07, 4.37965e-07, 4.38111e-07, 4.38377e-07, 4.55349e-07, 4.38578e-07, 4.50274e-07, 4.46392e-07, 4.41366e-07, 2.453e-06, 4.56387e-07, 4.38007e-07, 4.40247e-07, 5.16481e-07, 4.37928e-07, 4.18917e-06, 4.37926e-07, 4.6038e-07
0.539869, 0, 9.60183e-06, 8.27255e-07, 1.41421, -9.60183e-06, 8.3283e-07, 8.27255e-07, 8.27279e-07, 8.27329e-07, 8.27599e-07, 8.28092e-07, 8.59615e-07, 8.28467e-07, 8.52966e-07, 8.42979e-07, 8.33644e-07, 4.56994e-06, 8.50927e-07, 8.27405e-07, 8.30608e-07, 9.38266e-07, 8.2726e-07, 5.591e-06, 8.27255e-07, 8.68961e-07
0.547736, 0, 1.48437e-05, 1.53504e-06, 1.41421, -1.48437e-05, 1.54522e-06, 1.53504e-06, 1.53509e-06, 1.53518e-06, 1.53567e-06, 1.53657e-06, 1.5941e-06, 1.53725e-06, 1.58652e-06, 1.56374e-06, 1.5467e-06, 8.36502e-06, 1.56528e-06, 1.53532e-06, 1.53986e-06, 1.69095e-06, 1.53505e-06, 7.58078e-06, 1.53504e-06, 1.61115e-06
0.555603, 0, 2.34295e-05, 2.79864e-06, 1.41421, -2.34295e-05, 2.81688e-06, 2.79864e-06, 2.79872e-06, 2.79888e-06, 2.79976e-06, 2.80138e-06, 2.90454e-06, 2.8026e-06, 2.89785e-06, 2.8501e-06, 2.81955e-06, 1.50468e-05, 2.83712e-06, 2.79913e-06, 2.80551e-06, 3.01628e-06, 2.79865e-06, 1.04775e-05, 2.79864e-06, 2.93512e-06
0.56347, 0, 3.753e-05, 5.0141e-06, 1.41421, -3.753e-05, 5.04625e-06, 5.0141e-06, 5.01424e-06, 5.01452e-06, 5.01608e-06, 5.01893e-06, 5.20075e-06, 5.02109e-06, 5.20269e-06, 5.10479e-06, 5.05095e-06, 2.66013e-05, 5.0629e-06, 5.01496e-06, 5.02386e-06, 5.31611e-06, 5.01412e-06, 1.47914e-05, 5.0141e-06, 5.25465e-06
0.571337, 0, 6.06194e-05, 8.8289e-06, 1.41421, -6.06194e-05, 8.88461e-06, 8.8289e-06, 8.82914e-06, 8.82964e-06, 8.83234e-06, 8.83727e-06, 9.15225e-06, 8.84101e-06, 9.18246e-06, 8.98602e-06, 8.89274e-06, 4.6226e-05, 8.89058e-06, 8.8304e-06, 8.84268e-06, 9.24556e-06, 8.82895e-06, 2.13335e-05, 8.8289e-06, 9.24563e-06
0.579204, 0, 9.81616e-05, 1.52806e-05, 1.41421, -9.81616e-05, 1.53754e-05, 1.52806e-05, 1.5281e-05, 1.52818e-05, 1.52864e-05, 1.52948e-05, 1.58312e-05, 1.53012e-05, 1.59342e-05, 1.55481e-05, 1.53893e-05, 7.89666e-05, 1.53582e-05, 1.52831e-05, 1.52999e-05, 1.58522e-05, 1.52806e-05, 3.13768e-05, 1.52806e-05, 1.59902e-05
0.587072, 0, 0.000158595, 2.59978e-05, 1.41421, -0.000158595, 2.61567e-05, 2.59978e-05, 2.59985e-05, 2.59999e-05, 2.60076e-05, 2.60217e-05, 2.69198e-05, 2.60324e-05, 2.71893e-05, 2.64458e-05, 2.61799e-05, 0.000132623, 2.60954e-05, 2.60021e-05, 2.60249e-05, 2.67782e-05, 2.5998e-05, 4.68991e-05, 2.59978e-05, 2.7186e-05
0.594939, 0, 0.000254668, 4.34837e-05, 1.41421, -0.000254668, 4.37451e-05, 4.34837e-05, 4.34848e-05, 4.34871e-05, 4.34998e-05, 4.35229e-05, 4.50012e-05, 4.35405e-05, 4.56246e-05, 4.4221e-05, 4.37833e-05, 0.000218998, 4.36057e-05, 4.34907e-05, 4.35212e-05, 4.45438e-05, 4.34839e-05, 7.08966e-05, 4.34837e-05, 4.54395e-05
0.602806, 0, 0.000405315, 7.15087e-05, 1.41421, -0.000405315, 7.19319e-05, 7.15087e-05, 7.15105e-05, 7.15143e-05, 7.15348e-05, 7.15723e-05, 7.3965e-05, 7.16007e-05, 7.53007e-05, 7.27023e-05, 7.19937e-05, 0.000355601, 7.16611e-05, 7.15201e-05, 7.15606e-05, 7.29427e-05, 7.15091e-05, 0.000107868, 7.15087e-05, 7.46744e-05
