   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_605.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00180257, 0, 8.24082e-14, 0, 1.41421, -8.24082e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.554e-16, 0, 0, 1.20254e-15, 0, 9.42311e-17, 0, 8.0256e-14, 0, 0, 0
0.00965713, 0, 1.22598e-13, 0, 1.41421, -1.22598e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27217e-15, 0, 0, 1.82315e-15, 0, 1.44719e-16, 0, 1.19358e-13, 0, 0, 0
0.0175117, 0, 1.81672e-13, 0, 1.41421, -1.81672e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88456e-15, 0, 0, 2.75388e-15, 0, 2.21463e-16, 0, 1.76812e-13, 0, 0, 0
0.0253662, 0, 2.6816e-13, 0, 1.41421, -2.6816e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7808e-15, 0, 0, 4.14463e-15, 0, 3.37699e-16, 0, 2.60897e-13, 0, 0, 0
0.0332208, 0, 3.94285e-13, 0, 1.41421, -3.94285e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.08731e-15, 0, 0, 6.21539e-15, 0, 5.13123e-16, 0, 3.8347e-13, 0, 0, 0
0.0410754, 0, 5.77492e-13, 0, 1.41421, -5.77492e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9844e-15, 0, 0, 9.28787e-15, 0, 7.76945e-16, 0, 5.61443e-13, 0, 0, 0
0.0489299, 0, 8.42576e-13, 0, 1.41421, -8.42576e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72821e-15, 0, 0, 1.3832e-14, 0, 1.17232e-15, 0, 8.18844e-13, 0, 0, 0
0.0567845, 0, 1.22464e-12, 0, 1.41421, -1.22464e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26812e-14, 0, 0, 2.05299e-14, 0, 1.76283e-15, 0, 1.18966e-12, 0, 0, 0
0.0646391, 0, 1.77317e-12, 0, 1.41421, -1.77317e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83542e-14, 0, 0, 3.03705e-14, 0, 2.64173e-15, 0, 1.7218e-12, 0, 0, 0
0.0724936, 0, 2.55766e-12, 0, 1.41421, -2.55766e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64639e-14, 0, 0, 4.47834e-14, 0, 3.94547e-15, 0, 2.48246e-12, 0, 0, 0
0.0803482, 0, 3.67529e-12, 0, 1.41421, -3.67529e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80122e-14, 0, 0, 6.58296e-14, 0, 5.87296e-15, 0, 3.56557e-12, 0, 0, 0
0.0882027, 0, 5.26144e-12, 0, 1.41421, -5.26144e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43939e-14, 0, 0, 9.64737e-14, 0, 8.71322e-15, 0, 5.10186e-12, 0, 0, 0
0.0960573, 0, 7.50394e-12, 0, 1.41421, -7.50394e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.75428e-14, 0, 0, 1.4097e-13, 0, 1.28849e-14, 0, 7.27254e-12, 0, 0, 0
0.103912, 0, 1.06623e-11, 0, 1.41421, -1.06623e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10129e-13, 0, 0, 2.05411e-13, 0, 1.89925e-14, 0, 1.03278e-11, 0, 0, 0
0.111766, 0, 1.50938e-11, 0, 1.41421, -1.50938e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55826e-13, 0, 0, 2.9851e-13, 0, 2.79062e-14, 0, 1.46115e-11, 0, 0, 0
0.119621, 0, 2.1288e-11, 0, 1.41421, -2.1288e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19665e-13, 0, 0, 4.3271e-13, 0, 4.08752e-14, 0, 2.05948e-11, 0, 0, 0
0.127476, 0, 2.99138e-11, 0, 1.41421, -2.99138e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08509e-13, 0, 0, 6.25748e-13, 0, 5.96867e-14, 0, 2.89198e-11, 0, 0, 0
0.13533, 0, 4.18806e-11, 0, 1.41421, -4.18806e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31688e-13, 0, 0, 9.02906e-13, 0, 8.6892e-14, 0, 4.04591e-11, 0, 0, 0
0.143185, 0, 5.84208e-11, 0, 1.41421, -5.84208e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01826e-13, 0, 0, 1.30018e-12, 0, 1.26122e-13, 0, 5.63926e-11, 0, 0, 0
0.151039, 0, 8.11974e-11, 0, 1.41421, -8.11974e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.35946e-13, 0, 0, 1.86879e-12, 0, 1.82529e-13, 0, 7.83102e-11, 0, 0, 0
0.158894, 0, 1.12447e-10, 0, 1.41421, -1.12447e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15691e-12, 0, 0, 2.68167e-12, 0, 2.63413e-13, 0, 1.08345e-10, 0, 0, 0
0.166748, 0, 1.55164e-10, 0, 1.41421, -1.55164e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59528e-12, 0, 0, 3.84263e-12, 0, 3.79081e-13, 0, 1.49347e-10, 0, 0, 0
0.174603, 0, 2.13346e-10, 0, 1.41421, -2.13346e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19181e-12, 0, 0, 5.4995e-12, 0, 5.44059e-13, 0, 2.0511e-10, 0, 0, 0
0.182457, 0, 2.92305e-10, 0, 1.41421, -2.92305e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00056e-12, 0, 0, 7.86294e-12, 0, 7.78771e-13, 0, 2.80663e-10, 0, 0, 0
