   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_283.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0106577, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00278444, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00508883, 0, 1.81262e-14, 0, 1.41421, -1.81262e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31681e-17, 0, 2.91475e-15, 0, 1.51983e-14, 0, 0, 0
0.0129621, 0, 2.85019e-14, 0, 1.41421, -2.85019e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09908e-17, 0, 4.70329e-15, 0, 2.37776e-14, 0, 0, 0
0.0208354, 0, 4.46161e-14, 0, 1.41421, -4.46161e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33098e-17, 0, 7.55747e-15, 0, 3.70253e-14, 0, 0, 0
0.0287087, 0, 6.95312e-14, 0, 1.41421, -6.95312e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2623e-17, 0, 1.20932e-14, 0, 5.73853e-14, 0, 0, 0
0.0365819, 0, 1.07885e-13, 0, 1.41421, -1.07885e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.27677e-17, 0, 1.92716e-14, 0, 8.85301e-14, 0, 0, 0
0.0444552, 0, 1.66666e-13, 0, 1.41421, -1.66666e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29614e-16, 0, 3.05857e-14, 0, 1.35951e-13, 0, 0, 0
0.0523285, 0, 2.56368e-13, 0, 1.41421, -2.56368e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.021e-16, 0, 4.83454e-14, 0, 2.07821e-13, 0, 0, 0
0.0602018, 0, 3.92668e-13, 0, 1.41421, -3.92668e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13786e-16, 0, 7.61109e-14, 0, 3.16243e-13, 0, 0, 0
0.068075, 0, 5.98902e-13, 0, 1.41421, -5.98902e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85146e-16, 0, 1.19355e-13, 0, 4.79062e-13, 0, 0, 0
