   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_786.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00686628, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00100045, 0, 4.43394e-19, 0, 1.41421, -4.43394e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29046e-24, 0, 1.47114e-19, 0, 2.96277e-19, 0, 0
0.00886718, 0, 8.63943e-19, 0, 1.41421, -8.63943e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48172e-24, 0, 2.90256e-19, 0, 5.7368e-19, 0, 0
0.0167339, 0, 1.66823e-18, 0, 1.41421, -1.66823e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26521e-23, 0, 5.67533e-19, 0, 1.10068e-18, 0, 0
0.0246006, 0, 3.1931e-18, 0, 1.41421, -3.1931e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44787e-23, 0, 1.10004e-18, 0, 2.09304e-18, 0, 0
0.0324674, 0, 6.05989e-18, 0, 1.41421, -6.05989e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69537e-23, 0, 2.11422e-18, 0, 3.94562e-18, 0, 0
0.0403341, 0, 1.14053e-17, 0, 1.41421, -1.14053e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.93105e-23, 0, 4.03016e-18, 0, 7.37504e-18, 0, 0
0.0482008, 0, 2.12926e-17, 0, 1.41421, -2.12926e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68491e-22, 0, 7.62124e-18, 0, 1.36712e-17, 0, 0
0.0560676, 0, 3.94382e-17, 0, 1.41421, -3.94382e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15337e-22, 0, 1.43006e-17, 0, 2.51372e-17, 0, 0
0.0639343, 0, 7.24852e-17, 0, 1.41421, -7.24852e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85564e-22, 0, 2.66316e-17, 0, 4.58531e-17, 0, 0
0.071801, 0, 1.32221e-16, 0, 1.41421, -1.32221e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07906e-21, 0, 4.92302e-17, 0, 8.29897e-17, 0, 0
0.0796678, 0, 2.39408e-16, 0, 1.41421, -2.39408e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9736e-21, 0, 9.03517e-17, 0, 1.49054e-16, 0, 0
0.0875345, 0, 4.30361e-16, 0, 1.41421, -4.30361e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58322e-21, 0, 1.64659e-16, 0, 2.65699e-16, 0, 0
0.0954012, 0, 7.68141e-16, 0, 1.41421, -7.68141e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45873e-21, 0, 2.98017e-16, 0, 4.70117e-16, 0, 0
0.103268, 0, 1.36151e-15, 0, 1.41421, -1.36151e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15593e-20, 0, 5.35758e-16, 0, 8.25741e-16, 0, 0
0.111135, 0, 2.39679e-15, 0, 1.41421, -2.39679e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05438e-20, 0, 9.56812e-16, 0, 1.43995e-15, 0, 0
0.119001, 0, 4.191e-15, 0, 1.41421, -4.191e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62609e-20, 0, 1.69774e-15, 0, 2.49323e-15, 0, 0
0.126868, 0, 7.28003e-15, 0, 1.41421, -7.28003e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.35696e-20, 0, 2.9933e-15, 0, 4.28667e-15, 0, 0
0.134735, 0, 1.25638e-14, 0, 1.41421, -1.25638e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10705e-19, 0, 5.24463e-15, 0, 7.31911e-15, 0, 0
0.142602, 0, 2.15442e-14, 0, 1.41421, -2.15442e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91527e-19, 0, 9.13292e-15, 0, 1.2411e-14, 0, 0
0.150468, 0, 3.67109e-14, 0, 1.41421, -3.67109e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29215e-19, 0, 1.5808e-14, 0, 2.09026e-14, 0, 0
0.158335, 0, 6.21667e-14, 0, 1.41421, -6.21667e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62285e-19, 0, 2.7199e-14, 0, 3.49672e-14, 0, 0
0.166202, 0, 1.04631e-13, 0, 1.41421, -1.04631e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.54333e-19, 0, 4.65245e-14, 0, 5.81053e-14, 0, 0
0.174069, 0, 1.7504e-13, 0, 1.41421, -1.7504e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60972e-18, 0, 7.91224e-14, 0, 9.59155e-14, 0, 0
0.181935, 0, 2.91095e-13, 0, 1.41421, -2.91095e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69867e-18, 0, 1.33802e-13, 0, 1.57289e-13, 0, 0
0.189802, 0, 4.81271e-13, 0, 1.41421, -4.81271e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49721e-18, 0, 2.25014e-13, 0, 2.56253e-13, 0, 0
0.197669, 0, 7.91117e-13, 0, 1.41421, -7.91117e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45035e-18, 0, 3.76332e-13, 0, 4.14777e-13, 0, 0
0.205535, 0, 1.29308e-12, 0, 1.41421, -1.29308e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22716e-17, 0, 6.2602e-13, 0, 6.67046e-13, 0, 0
0.213402, 0, 2.10176e-12, 0, 1.41421, -2.10176e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00989e-17, 0, 1.03586e-12, 0, 1.06587e-12, 0, 0
0.221269, 0, 3.39749e-12, 0, 1.41421, -3.39749e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27393e-17, 0, 1.70514e-12, 0, 1.69232e-12, 0, 0
0.229136, 0, 5.46259e-12, 0, 1.41421, -5.46259e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30459e-17, 0, 2.79263e-12, 0, 2.66991e-12, 0, 0
0.237002, 0, 8.73679e-12, 0, 1.41421, -8.73679e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5506e-17, 0, 4.55102e-12, 0, 4.18568e-12, 0, 0
0.244869, 0, 1.39018e-11, 0, 1.41421, -1.39018e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37149e-16, 0, 7.38088e-12, 0, 6.52082e-12, 0, 0
0.252736, 0, 2.20099e-11, 0, 1.41421, -2.20099e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18945e-16, 0, 1.19144e-11, 0, 1.00953e-11, 0, 0
0.260603, 0, 3.47179e-11, 0, 1.41421, -3.47179e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48577e-16, 0, 1.91811e-11, 0, 1.55364e-11, 0, 0
0.268469, 0, 5.44422e-11, 0, 1.41421, -5.44422e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51661e-16, 0, 3.06872e-11, 0, 2.37545e-11, 0, 0
0.276336, 0, 8.49876e-11, 1.06499e-43, 1.41421, -8.49876e-11, 1.06499e-43, 0, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 8.69663e-16, 1.06499e-43, 4.88908e-11, 1.06499e-43, 3.60959e-11, 1.06499e-43, 1.06499e-43
0.284203, 0, 1.32098e-10, 1.88054e-42, 1.41421, -1.32098e-10, 1.88054e-42, 0, 1.88054e-42, 1.88054e-42, 1.88054e-42, 1.88054e-42, 1.88054e-42, 1.88054e-42, 1.88054e-42, 1.88054e-42, 1.88054e-42, 1.88054e-42, 1.88054e-42, 1.88054e-42, 1.36608e-15, 1.88054e-42, 7.75833e-11, 1.88054e-42, 5.4513e-11, 1.88054e-42, 1.88054e-42
0.29207, 0, 2.04477e-10, 2.74402e-41, 1.41421, -2.04477e-10, 2.74402e-41, 0, 2.74402e-41, 2.74402e-41, 2.74402e-41, 2.74402e-41, 2.74402e-41, 2.74402e-41, 2.74402e-41, 2.74402e-41, 2.74402e-41, 2.74402e-41, 2.74402e-41, 2.74402e-41, 2.13893e-15, 2.74402e-41, 1.2265e-10, 2.74402e-41, 8.18245e-11, 2.74402e-41, 2.74402e-41
0.299936, 0, 3.15282e-10, 3.53176e-40, 1.41421, -3.15282e-10, 3.53176e-40, 0, 3.53176e-40, 3.53176e-40, 3.53176e-40, 3.53176e-40, 3.53176e-40, 3.53176e-40, 3.53176e-40, 3.53176e-40, 3.53176e-40, 3.53176e-40, 3.53176e-40, 3.53176e-40, 3.33946e-15, 3.53176e-40, 1.93205e-10, 3.53176e-40, 1.22073e-10, 3.53176e-40, 3.53176e-40
0.307803, 0, 4.84355e-10, 4.07375e-39, 1.41421, -4.84355e-10, 4.07375e-39, 0, 4.07375e-39, 4.07375e-39, 4.07375e-39, 4.07375e-39, 4.07375e-39, 4.07375e-39, 4.07375e-39, 4.07375e-39, 4.07375e-39, 4.07375e-39, 4.07375e-39, 4.07375e-39, 5.20094e-15, 4.07375e-39, 3.03332e-10, 4.07375e-39, 1.81018e-10, 4.07375e-39, 4.07375e-39
0.31567, 0, 7.41569e-10, 4.24562e-38, 1.41421, -7.41569e-10, 4.24562e-38, 0, 4.24562e-38, 4.24562e-38, 4.24562e-38, 4.24562e-38, 4.24562e-38, 4.24562e-38, 4.24562e-38, 4.24562e-38, 4.24562e-38, 4.24562e-38, 4.24562e-38, 4.24562e-38, 8.08323e-15, 4.24562e-38, 4.74751e-10, 4.24562e-38, 2.6681e-10, 4.24562e-38, 4.24562e-38
0.323536, 0, 1.13182e-09, 4.01276e-37, 1.41421, -1.13182e-09, 4.01276e-37, 0, 4.01276e-37, 4.01276e-37, 4.01276e-37, 4.01276e-37, 4.01276e-37, 4.01276e-37, 4.01276e-37, 4.01276e-37, 4.01276e-37, 4.01276e-37, 4.01276e-37, 4.01276e-37, 1.25417e-14, 4.01276e-37, 7.40901e-10, 4.01276e-37, 3.90906e-10, 4.01276e-37, 4.01276e-37
0.331403, 0, 1.72252e-09, 3.46275e-36, 1.41421, -1.72252e-09, 3.46275e-36, 0, 3.46275e-36, 3.46275e-36, 3.46275e-36, 3.46275e-36, 3.46275e-36, 3.46275e-36, 3.46275e-36, 3.46275e-36, 3.46275e-36, 3.46275e-36, 3.46275e-36, 3.46275e-36, 1.94342e-14, 3.46275e-36, 1.15319e-09, 3.46275e-36, 5.69305e-10, 3.46275e-36, 3.46275e-36
0.33927, 0, 2.61477e-09, 2.73943e-35, 1.41421, -2.61477e-09, 2.73943e-35, 0, 2.73943e-35, 2.73943e-35, 2.73943e-35, 2.73943e-35, 2.73943e-35, 2.73943e-35, 2.73943e-35, 2.73943e-35, 2.73943e-35, 2.73943e-35, 2.73943e-35, 2.73943e-35, 3.00863e-14, 2.73943e-35, 1.79053e-09, 2.73943e-35, 8.24203e-10, 2.73943e-35, 2.73943e-35
0.347137, 0, 3.96014e-09, 1.99574e-34, 1.41421, -3.96014e-09, 1.99574e-34, 0, 1.99574e-34, 1.99574e-34, 1.99574e-34, 1.99574e-34, 1.99574e-34, 1.99574e-34, 1.99574e-34, 1.99574e-34, 1.99574e-34, 1.99574e-34, 1.99574e-34, 1.99574e-34, 4.6548e-14, 1.99574e-34, 2.77391e-09, 1.99574e-34, 1.18619e-09, 1.99574e-34, 1.99574e-34
0.355003, 0, 5.98573e-09, 1.33475e-33, 1.41421, -5.98573e-09, 1.33475e-33, 0, 1.33475e-33, 1.33475e-33, 1.33475e-33, 1.33475e-33, 1.33475e-33, 1.33475e-33, 1.33475e-33, 1.33475e-33, 1.33475e-33, 1.33475e-33, 1.33475e-33, 1.33475e-33, 7.19914e-14, 1.33475e-33, 4.28851e-09, 1.33475e-33, 1.69715e-09, 1.33475e-33, 1.33475e-33
0.36287, 0, 9.03156e-09, 7.61129e-33, 1.41421, -9.03156e-09, 7.61129e-33, 0, 7.61129e-33, 7.61129e-33, 7.61129e-33, 7.61129e-33, 7.61129e-33, 7.61129e-33, 7.61129e-33, 7.61129e-33, 7.61129e-33, 7.61129e-33, 7.61129e-33, 7.61129e-33, 1.11325e-13, 7.61129e-33, 6.61741e-09, 7.61129e-33, 2.41404e-09, 7.61129e-33, 7.61129e-33
0.370737, 0, 1.36066e-08, 4.49038e-32, 1.41421, -1.36066e-08, 4.49038e-32, 0, 4.49038e-32, 4.49038e-32, 4.49038e-32, 4.49038e-32, 4.49038e-32, 4.49038e-32, 4.49038e-32, 4.49038e-32, 4.49038e-32, 4.49038e-32, 4.49038e-32, 4.49038e-32, 1.72144e-13, 4.49038e-32, 1.01926e-08, 4.49038e-32, 3.41386e-09, 4.49038e-32, 4.49038e-32
0.378604, 0, 2.04722e-08, 2.35217e-31, 1.41421, -2.04722e-08, 2.35217e-31, 0, 2.35217e-31, 2.35217e-31, 2.35217e-31, 2.35217e-31, 2.35217e-31, 2.35217e-31, 2.35217e-31, 2.35217e-31, 2.35217e-31, 2.35217e-31, 2.35217e-31, 2.35217e-31, 2.66193e-13, 2.35217e-31, 1.5672e-08, 2.35217e-31, 4.79999e-09, 2.35217e-31, 2.35217e-31
0.38647, 0, 3.0766e-08, 1.21692e-30, 1.41421, -3.0766e-08, 1.21692e-30, 0, 1.21692e-30, 1.21692e-30, 1.21692e-30, 1.21692e-30, 1.21692e-30, 1.21692e-30, 1.21692e-30, 1.21692e-30, 1.21692e-30, 1.21692e-30, 1.21692e-30, 1.21692e-30, 4.1161e-13, 1.21692e-30, 2.40552e-08, 1.21692e-30, 6.71036e-09, 1.21692e-30, 1.21692e-30
0.394337, 0, 4.61859e-08, 6.01774e-30, 1.41421, -4.61859e-08, 6.01774e-30, 0, 6.01774e-30, 6.01774e-30, 6.01774e-30, 6.01774e-30, 6.01774e-30, 6.01774e-30, 6.01774e-30, 6.01774e-30, 6.01774e-30, 6.01774e-30, 6.01774e-30, 6.01774e-30, 6.36355e-13, 6.01774e-30, 3.68574e-08, 6.01774e-30, 9.32781e-09, 6.01774e-30, 6.01774e-30
