   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_365.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0107372, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00286274, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00501172, 0, 1.41633e-13, 0, 1.41421, -1.41633e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43553e-17, 0, 1.10895e-14, 0, 1.30509e-13, 0, 0, 0
0.0128862, 0, 2.1577e-13, 0, 1.41421, -2.1577e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32044e-17, 0, 1.74097e-14, 0, 1.98307e-13, 0, 0, 0
0.0207606, 0, 3.27358e-13, 0, 1.41421, -3.27358e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.20649e-17, 0, 2.72278e-14, 0, 3.00048e-13, 0, 0, 0
0.0286351, 0, 4.94624e-13, 0, 1.41421, -4.94624e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26078e-16, 0, 4.24219e-14, 0, 4.52076e-13, 0, 0, 0
0.0365096, 0, 7.44325e-13, 0, 1.41421, -7.44325e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92939e-16, 0, 6.5851e-14, 0, 6.78281e-13, 0, 0, 0
0.044384, 0, 1.11556e-12, 0, 1.41421, -1.11556e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94114e-16, 0, 1.01841e-13, 0, 1.01343e-12, 0, 0, 0
0.0522585, 0, 1.66527e-12, 0, 1.41421, -1.66527e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46634e-16, 0, 1.56922e-13, 0, 1.5079e-12, 0, 0, 0
0.060133, 0, 2.47595e-12, 0, 1.41421, -2.47595e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.75695e-16, 0, 2.40911e-13, 0, 2.23436e-12, 0, 0, 0
0.0680074, 0, 3.66674e-12, 0, 1.41421, -3.66674e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01849e-15, 0, 3.68515e-13, 0, 3.29721e-12, 0, 0, 0
0.0758819, 0, 5.40892e-12, 0, 1.41421, -5.40892e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52966e-15, 0, 5.61685e-13, 0, 4.84571e-12, 0, 0, 0
0.0837564, 0, 7.94774e-12, 0, 1.41421, -7.94774e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28921e-15, 0, 8.53067e-13, 0, 7.09238e-12, 0, 0, 0
0.0916308, 0, 1.1633e-11, 0, 1.41421, -1.1633e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41407e-15, 0, 1.29104e-12, 0, 1.03385e-11, 0, 0, 0
0.0995053, 0, 1.69614e-11, 0, 1.41421, -1.69614e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.07447e-15, 0, 1.94706e-12, 0, 1.50093e-11, 0, 0, 0
0.10738, 0, 2.46361e-11, 0, 1.41421, -2.46361e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51769e-15, 0, 2.9263e-12, 0, 2.17023e-11, 0, 0, 0
0.115254, 0, 3.56475e-11, 0, 1.41421, -3.56475e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1102e-14, 0, 4.38303e-12, 0, 3.12534e-11, 0, 0, 0
0.123129, 0, 5.13866e-11, 0, 1.41421, -5.13866e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63453e-14, 0, 6.54283e-12, 0, 4.48274e-11, 0, 0, 0
0.131003, 0, 7.37977e-11, 0, 1.41421, -7.37977e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39948e-14, 0, 9.73445e-12, 0, 6.40393e-11, 0, 0, 0
0.138878, 0, 1.0559e-10, 0, 1.41421, -1.0559e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51268e-14, 0, 1.44356e-11, 0, 9.11198e-11, 0, 0, 0
0.146752, 0, 1.50525e-10, 0, 1.41421, -1.50525e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12892e-14, 0, 2.13382e-11, 0, 1.29136e-10, 0, 0, 0
0.154627, 0, 2.13801e-10, 0, 1.41421, -2.13801e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.47058e-14, 0, 3.14416e-11, 0, 1.82285e-10, 0, 0, 0
0.162501, 0, 3.02584e-10, 0, 1.41421, -3.02584e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08569e-13, 0, 4.61852e-11, 0, 2.56291e-10, 0, 0, 0
