   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_141.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0843124, 0, 1.2258e-15, 0, 1.41421, -1.2258e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.78656e-18, 0, 0, 2.36234e-20, 3.11055e-17, 0, 1.18888e-15, 0, 0
0.0921773, 0, 2.13391e-15, 0, 1.41421, -2.13391e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00674e-17, 0, 0, 4.18084e-20, 5.53823e-17, 0, 2.06842e-15, 0, 0
0.100042, 0, 3.68943e-15, 0, 1.41421, -3.68943e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73953e-17, 0, 0, 7.35056e-20, 9.79923e-17, 0, 3.57397e-15, 0, 0
0.107907, 0, 6.33585e-15, 0, 1.41421, -6.33585e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98533e-17, 0, 0, 1.28396e-19, 1.72325e-16, 0, 6.13354e-15, 0, 0
0.115772, 0, 1.0808e-14, 0, 1.41421, -1.0808e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08901e-17, 0, 0, 2.22841e-19, 3.01223e-16, 0, 1.04557e-14, 0, 0
0.123637, 0, 1.83154e-14, 0, 1.41421, -1.83154e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6176e-17, 0, 0, 3.84321e-19, 5.23426e-16, 0, 1.77054e-14, 0, 0
0.131501, 0, 3.08349e-14, 0, 1.41421, -3.08349e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4497e-16, 0, 0, 6.58697e-19, 9.04259e-16, 0, 2.9785e-14, 0, 0
0.139366, 0, 5.15763e-14, 0, 1.41421, -5.15763e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4229e-16, 0, 0, 1.12204e-18, 1.55324e-15, 0, 4.97797e-14, 0, 0
0.147231, 0, 8.57174e-14, 0, 1.41421, -8.57174e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0233e-16, 0, 0, 1.89974e-18, 2.65296e-15, 0, 8.26602e-14, 0, 0
0.155096, 0, 1.41553e-13, 0, 1.41421, -1.41553e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63804e-16, 0, 0, 3.19725e-18, 4.50615e-15, 0, 1.3638e-13, 0, 0
0.162961, 0, 2.32288e-13, 0, 1.41421, -2.32288e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08826e-15, 0, 0, 5.34924e-18, 7.61196e-15, 0, 2.23583e-13, 0, 0
0.170826, 0, 3.78802e-13, 0, 1.41421, -3.78802e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77286e-15, 0, 0, 8.89772e-18, 1.27899e-14, 0, 3.6423e-13, 0, 0
0.17869, 0, 6.13893e-13, 0, 1.41421, -6.13893e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87005e-15, 0, 0, 1.47155e-17, 2.13762e-14, 0, 5.89632e-13, 0, 0
0.186555, 0, 9.88759e-13, 0, 1.41421, -9.88759e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.61736e-15, 0, 0, 2.42004e-17, 3.5541e-14, 0, 9.48577e-13, 0, 0
0.19442, 0, 1.58279e-12, 0, 1.41421, -1.58279e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.38247e-15, 0, 0, 3.95795e-17, 5.87892e-14, 0, 1.51658e-12, 0, 0
0.202285, 0, 2.51831e-12, 0, 1.41421, -2.51831e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17309e-14, 0, 0, 6.43835e-17, 9.67546e-14, 0, 2.40976e-12, 0, 0
0.21015, 0, 3.98257e-12, 0, 1.41421, -3.98257e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85266e-14, 0, 0, 1.04181e-16, 1.58449e-13, 0, 3.80549e-12, 0, 0
0.218015, 0, 6.26044e-12, 0, 1.41421, -6.26044e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9081e-14, 0, 0, 1.67715e-16, 2.58224e-13, 0, 5.97297e-12, 0, 0
0.225879, 0, 9.78252e-12, 0, 1.41421, -9.78252e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53719e-14, 0, 0, 2.68656e-16, 4.18824e-13, 0, 9.31806e-12, 0, 0
0.233744, 0, 1.51956e-11, 0, 1.41421, -1.51956e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03628e-14, 0, 0, 4.2829e-16, 6.76152e-13, 0, 1.44487e-11, 0, 0
0.241609, 0, 2.34651e-11, 0, 1.41421, -2.34651e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08465e-13, 0, 0, 6.79646e-16, 1.08663e-12, 0, 2.22693e-11, 0, 0
0.249474, 0, 3.60233e-11, 0, 1.41421, -3.60233e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66204e-13, 0, 0, 1.07381e-15, 1.7386e-12, 0, 3.41174e-11, 0, 0
0.257339, 0, 5.4982e-11, 0, 1.41421, -5.4982e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53172e-13, 0, 0, 1.6896e-15, 2.76985e-12, 0, 5.19573e-11, 0, 0
0.265204, 0, 8.34358e-11, 0, 1.41421, -8.34358e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83373e-13, 0, 0, 2.64829e-15, 4.39453e-12, 0, 7.86552e-11, 0, 0
0.273069, 0, 1.25892e-10, 1.12104e-44, 1.41421, -1.25892e-10, 1.12104e-44, 0, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 5.77133e-13, 1.12104e-44, 1.12104e-44, 4.13621e-15, 6.94444e-12, 1.12104e-44, 1.18367e-10, 1.12104e-44, 1.12104e-44
0.280933, 0, 1.88879e-10, 2.25609e-43, 1.41421, -1.88879e-10, 2.25609e-43, 0, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 2.25609e-43, 8.63758e-13, 2.25609e-43, 2.25609e-43, 6.43924e-15, 1.0932e-11, 2.25609e-43, 1.77077e-10, 2.25609e-43, 2.25609e-43
0.288798, 0, 2.81794e-10, 3.31547e-42, 1.41421, -2.81794e-10, 3.31547e-42, 0, 3.31547e-42, 3.31547e-42, 3.31547e-42, 3.31547e-42, 3.31547e-42, 3.31547e-42, 3.31547e-42, 3.31547e-42, 1.28525e-12, 3.31547e-42, 3.31547e-42, 9.99573e-15, 1.71467e-11, 3.31547e-42, 2.63353e-10, 3.31547e-42, 3.31547e-42
0.296663, 0, 4.18091e-10, 4.45431e-41, 1.41421, -4.18091e-10, 4.45431e-41, 0, 4.45431e-41, 4.45431e-41, 4.45431e-41, 4.45431e-41, 4.45431e-41, 4.45431e-41, 4.45431e-41, 4.45431e-41, 1.90143e-12, 4.45431e-41, 4.45431e-41, 1.54775e-14, 2.68014e-11, 4.45431e-41, 3.89372e-10, 4.45431e-41, 4.45431e-41
0.304528, 0, 6.1692e-10, 5.37018e-40, 1.41421, -6.1692e-10, 5.37018e-40, 0, 5.37018e-40, 5.37018e-40, 5.37018e-40, 5.37018e-40, 5.37018e-40, 5.37018e-40, 5.37018e-40, 5.37018e-40, 2.79696e-12, 5.37018e-40, 5.37018e-40, 2.39144e-14, 4.17557e-11, 5.37018e-40, 5.72343e-10, 5.37018e-40, 5.37018e-40
0.312393, 0, 9.054e-10, 5.83405e-39, 1.41421, -9.054e-10, 5.83405e-39, 0, 5.83405e-39, 5.83405e-39, 5.83405e-39, 5.83405e-39, 5.83405e-39, 5.83405e-39, 5.83405e-39, 5.83405e-39, 4.09098e-12, 5.83405e-39, 5.83405e-39, 3.68857e-14, 6.48547e-11, 5.83405e-39, 8.36417e-10, 5.83405e-39, 5.83405e-39
0.320258, 0, 1.32173e-09, 5.73578e-38, 1.41421, -1.32173e-09, 5.73578e-38, 0, 5.73578e-38, 5.73578e-38, 5.73578e-38, 5.73578e-38, 5.73578e-38, 5.73578e-38, 5.73578e-38, 5.73578e-38, 5.95005e-12, 5.73578e-38, 5.73578e-38, 5.6815e-14, 1.00444e-10, 5.73578e-38, 1.21528e-09, 5.73578e-38, 5.73578e-38
0.328122, 0, 1.91944e-09, 5.12993e-37, 1.41421, -1.91944e-09, 5.12993e-37, 0, 5.12993e-37, 5.12993e-37, 5.12993e-37, 5.12993e-37, 5.12993e-37, 5.12993e-37, 5.12993e-37, 5.12993e-37, 8.6058e-12, 5.12993e-37, 5.12993e-37, 8.74251e-14, 1.55148e-10, 5.12993e-37, 1.7556e-09, 5.12993e-37, 5.12993e-37
0.335987, 0, 2.77322e-09, 4.19551e-36, 1.41421, -2.77322e-09, 4.19551e-36, 0, 4.19551e-36, 4.19551e-36, 4.19551e-36, 4.19551e-36, 4.19551e-36, 4.19551e-36, 4.19551e-36, 4.19551e-36, 1.23783e-11, 4.19551e-36, 4.19551e-36, 1.34439e-13, 2.39056e-10, 4.19551e-36, 2.52165e-09, 4.19551e-36, 4.19551e-36
0.343852, 0, 3.9868e-09, 3.15341e-35, 1.41421, -3.9868e-09, 3.15341e-35, 0, 3.15341e-35, 3.15341e-35, 3.15341e-35, 3.15341e-35, 3.15341e-35, 3.15341e-35, 3.15341e-35, 3.15341e-35, 1.77075e-11, 3.15341e-35, 3.15341e-35, 2.06661e-13, 3.67503e-10, 3.15341e-35, 3.60138e-09, 3.15341e-35, 3.15341e-35
0.351717, 0, 5.70362e-09, 2.18679e-34, 1.41421, -5.70362e-09, 2.18679e-34, 0, 2.18679e-34, 2.18679e-34, 2.18679e-34, 2.18679e-34, 2.18679e-34, 2.18679e-34, 2.18679e-34, 2.18679e-34, 2.51945e-11, 2.18679e-34, 2.18679e-34, 3.17646e-13, 5.6377e-10, 2.18679e-34, 5.11433e-09, 2.18679e-34, 2.18679e-34
0.359582, 0, 8.12136e-09, 1.48838e-33, 1.41421, -8.12136e-09, 1.48838e-33, 0, 1.48838e-33, 1.48838e-33, 1.48838e-33, 1.48838e-33, 1.48838e-33, 1.48838e-33, 1.48838e-33, 1.48838e-33, 3.56564e-11, 1.48838e-33, 1.48838e-33, 4.88264e-13, 8.63151e-10, 1.48838e-33, 7.22206e-09, 1.48838e-33, 1.48838e-33
0.367447, 0, 1.15114e-08, 9.75143e-33, 1.41421, -1.15114e-08, 9.75143e-33, 0, 9.75143e-33, 9.75143e-33, 9.75143e-33, 9.75143e-33, 9.75143e-33, 9.75143e-33, 9.75143e-33, 9.75143e-33, 5.01974e-11, 9.75143e-33, 9.75143e-33, 7.50642e-13, 1.31905e-09, 9.75143e-33, 1.01414e-08, 9.75143e-33, 9.75143e-33
0.375311, 0, 1.62453e-08, 5.99602e-32, 1.41421, -1.62453e-08, 5.99602e-32, 0, 5.99602e-32, 5.99602e-32, 5.99602e-32, 5.99602e-32, 5.99602e-32, 5.99602e-32, 5.99602e-32, 5.99602e-32, 7.03027e-11, 5.99602e-32, 5.99602e-32, 1.15421e-12, 2.01215e-09, 5.99602e-32, 1.41617e-08, 5.99602e-32, 5.99602e-32
0.383176, 0, 2.28306e-08, 3.44476e-31, 1.41421, -2.28306e-08, 3.44476e-31, 0, 3.44476e-31, 3.44476e-31, 3.44476e-31, 3.44476e-31, 3.44476e-31, 3.44476e-31, 3.44476e-31, 3.44476e-31, 9.7959e-11, 3.44476e-31, 3.44476e-31, 1.77494e-12, 3.06408e-09, 3.44476e-31, 1.96668e-08, 3.44476e-31, 3.44476e-31
0.391041, 0, 3.19585e-08, 1.85151e-30, 1.41421, -3.19585e-08, 1.85151e-30, 0, 1.85151e-30, 1.85151e-30, 1.85151e-30, 1.85151e-30, 1.85151e-30, 1.85151e-30, 1.85151e-30, 1.85151e-30, 1.35811e-10, 1.85151e-30, 1.85151e-30, 2.72932e-12, 4.65772e-09, 1.85151e-30, 2.71622e-08, 1.85151e-30, 1.85151e-30
0.398906, 0, 4.45692e-08, 9.33718e-30, 1.41421, -4.45692e-08, 9.33718e-30, 0, 9.33718e-30, 9.33718e-30, 9.33718e-30, 9.33718e-30, 9.33718e-30, 9.33718e-30, 9.33718e-30, 9.33718e-30, 1.87362e-10, 9.33718e-30, 9.33718e-30, 4.19568e-12, 7.06732e-09, 9.33718e-30, 3.73103e-08, 9.33718e-30, 9.33718e-30
0.406771, 0, 6.194e-08, 4.43183e-29, 1.41421, -6.194e-08, 4.43183e-29, 0, 4.43183e-29, 4.43183e-29, 4.43183e-29, 4.43183e-29, 4.43183e-29, 4.43183e-29, 4.43183e-29, 4.43183e-29, 2.5723e-10, 4.43183e-29, 4.43183e-29, 6.44605e-12, 1.07028e-08, 4.43183e-29, 5.09736e-08, 4.43183e-29, 4.43183e-29
0.414636, 0, 8.58036e-08, 1.98618e-28, 1.41421, -8.58036e-08, 1.98618e-28, 0, 1.98618e-28, 1.98618e-28, 1.98618e-28, 1.98618e-28, 1.98618e-28, 1.98618e-28, 1.98618e-28, 1.98618e-28, 3.51477e-10, 1.98618e-28, 1.98618e-28, 9.89413e-12, 1.61744e-08, 1.98618e-28, 6.92678e-08, 1.98618e-28, 1.98618e-28
0.4225, 0, 1.1851e-07, 8.42941e-28, 1.41421, -1.1851e-07, 8.42941e-28, 0, 8.42941e-28, 8.42941e-28, 8.42941e-28, 8.42941e-28, 8.42941e-28, 8.42941e-28, 8.42941e-28, 8.42941e-28, 4.78022e-10, 8.42941e-28, 8.42941e-28, 1.51665e-11, 2.43875e-08, 8.42941e-28, 9.36288e-08, 8.42941e-28, 8.42941e-28
0.430365, 0, 1.6324e-07, 3.39761e-27, 1.41421, -1.6324e-07, 3.39761e-27, 0, 3.39761e-27, 3.39761e-27, 3.39761e-27, 3.39761e-27, 3.39761e-27, 3.39761e-27, 3.39761e-27, 3.39761e-27, 6.47163e-10, 3.39761e-27, 3.39761e-27, 2.32076e-11, 3.66779e-08, 3.39761e-27, 1.25892e-07, 3.39761e-27, 3.39761e-27
0.43823, 0, 2.24306e-07, 1.30403e-26, 1.41421, -2.24306e-07, 1.30403e-26, 0, 1.30403e-26, 1.30403e-26, 1.30403e-26, 1.30403e-26, 1.30403e-26, 1.30403e-26, 1.30403e-26, 1.30403e-26, 8.72236e-10, 1.30403e-26, 1.30403e-26, 3.54346e-11, 5.50073e-08, 1.30403e-26, 1.68391e-07, 1.30403e-26, 1.30403e-26
0.446095, 0, 3.0754e-07, 4.77815e-26, 1.41421, -3.0754e-07, 4.77815e-26, 0, 4.77815e-26, 4.77815e-26, 4.77815e-26, 4.77815e-26, 8.38825e-14, 4.77815e-26, 4.77815e-26, 4.77815e-26, 1.17043e-09, 4.77815e-26, 4.77815e-26, 5.39622e-11, 8.22401e-08, 4.77815e-26, 2.24076e-07, 4.77815e-26, 4.77815e-26
0.45396, 0, 4.2083e-07, 1.67543e-25, 1.41421, -4.2083e-07, 1.67543e-25, 0, 1.67543e-25, 1.67543e-25, 1.67543e-25, 1.67543e-25, 2.64121e-13, 1.67543e-25, 1.67543e-25, 1.67543e-25, 1.56382e-09, 1.67543e-25, 1.67543e-25, 8.19279e-11, 1.22534e-07, 1.67543e-25, 2.9665e-07, 1.67543e-25, 1.67543e-25
0.461825, 0, 5.76393e-07, 5.70524e-25, 1.41421, -5.76393e-07, 1.078e-11, 0, 1.54807e-14, 6.71252e-14, 1.26532e-11, 6.84672e-12, 4.41758e-12, 6.35701e-12, 4.70971e-12, 1.43987e-09, 2.08066e-09, 1.70277e-13, 2.35853e-14, 1.23959e-10, 1.81882e-07, 3.54606e-15, 3.90802e-07, 5.70524e-25, 1.79727e-11
0.469689, 0, 7.89754e-07, 9.35912e-10, 1.41421, -7.89754e-07, 9.6973e-10, 9.35912e-10, 9.35961e-10, 9.36123e-10, 9.75607e-10, 9.57391e-10, 9.49176e-10, 9.55855e-10, 9.50687e-10, 5.45293e-09, 3.69275e-09, 9.36446e-10, 9.35986e-10, 1.12276e-09, 2.69805e-07, 9.35923e-10, 5.13224e-07, 9.35912e-10, 9.92294e-10
0.477554, 0, 1.08228e-06, 2.93791e-09, 1.41421, -1.08228e-06, 3.01992e-09, 2.93791e-09, 2.93803e-09, 2.93842e-09, 3.03418e-09, 2.99e-09, 2.96962e-09, 2.98627e-09, 2.97374e-09, 1.38926e-08, 6.57576e-09, 2.93921e-09, 2.93809e-09, 3.2184e-09, 3.98635e-07, 2.93794e-09, 6.71224e-07, 2.93791e-09, 3.07465e-09
0.485419, 0, 1.48624e-06, 7.57329e-09, 1.41421, -1.48624e-06, 7.75942e-09, 7.57329e-09, 7.57356e-09, 7.57445e-09, 7.79177e-09, 7.69151e-09, 7.64461e-09, 7.68305e-09, 7.65461e-09, 3.24349e-08, 1.23544e-08, 7.57623e-09, 7.5737e-09, 7.99252e-09, 5.87202e-07, 7.57335e-09, 8.75449e-07, 7.57329e-09, 7.88361e-09
0.493284, 0, 2.04343e-06, 1.61603e-08, 1.41421, -2.04343e-06, 1.65456e-08, 1.61603e-08, 1.61609e-08, 1.61627e-08, 1.66125e-08, 1.6405e-08, 1.63074e-08, 1.63875e-08, 1.63286e-08, 6.76223e-08, 2.2419e-08, 1.61664e-08, 1.61612e-08, 1.67838e-08, 8.61013e-07, 1.61604e-08, 1.13796e-06, 1.61603e-08, 1.68027e-08
0.501149, 0, 2.82055e-06, 3.34341e-08, 1.41421, -2.82055e-06, 3.4213e-08, 3.34341e-08, 3.34353e-08, 3.3439e-08, 3.43484e-08, 3.39288e-08, 3.37615e-08, 3.38935e-08, 3.37744e-08, 1.37469e-07, 4.15948e-08, 3.34464e-08, 3.34358e-08, 3.43568e-08, 1.25907e-06, 3.34344e-08, 1.47716e-06, 3.34341e-08, 3.47327e-08
0.509014, 0, 3.9128e-06, 6.75571e-08, 1.41421, -3.9128e-06, 6.91e-08, 6.75571e-08, 6.75593e-08, 6.75667e-08, 6.93681e-08, 6.8537e-08, 6.8241e-08, 6.8467e-08, 6.82312e-08, 2.73639e-07, 7.81562e-08, 6.75815e-08, 6.75605e-08, 6.89153e-08, 1.835e-06, 6.75576e-08, 1.91811e-06, 6.75571e-08, 7.01295e-08
0.516878, 0, 5.46601e-06, 1.33756e-07, 1.41421, -5.46601e-06, 1.36755e-07, 1.33756e-07, 1.3376e-07, 1.33775e-07, 1.37277e-07, 1.35661e-07, 1.35526e-07, 1.35525e-07, 1.35066e-07, 5.34377e-07, 1.47469e-07, 1.33803e-07, 1.33763e-07, 1.35745e-07, 2.66797e-06, 1.33757e-07, 2.49712e-06, 1.33756e-07, 1.38757e-07
0.524743, 0, 7.70224e-06, 2.5989e-07, 1.41421, -7.70224e-06, 2.65617e-07, 2.5989e-07, 2.59898e-07, 2.59926e-07, 2.66612e-07, 2.63527e-07, 2.63841e-07, 2.63267e-07, 2.62392e-07, 1.02477e-06, 2.77564e-07, 2.59981e-07, 2.59903e-07, 2.62787e-07, 3.87235e-06, 2.59892e-07, 3.26872e-06, 2.5989e-07, 2.69438e-07
0.532608, 0, 1.09655e-05, 4.95959e-07, 1.41421, -1.09655e-05, 5.06702e-07, 4.95959e-07, 4.95975e-07, 4.96026e-07, 5.08569e-07, 5.02782e-07, 5.04219e-07, 5.02294e-07, 5.00653e-07, 1.93081e-06, 5.18652e-07, 4.96129e-07, 4.95983e-07, 5.00154e-07, 5.61487e-06, 4.95963e-07, 4.31722e-06, 4.95959e-07, 5.1387e-07
0.540473, 0, 1.57922e-05, 9.29938e-07, 1.41421, -1.57922e-05, 9.49743e-07, 9.29938e-07, 9.29967e-07, 9.30062e-07, 9.53184e-07, 9.42517e-07, 9.46567e-07, 9.41617e-07, 9.38591e-07, 3.5752e-06, 9.58964e-07, 9.30251e-07, 9.29982e-07, 9.35978e-07, 8.14011e-06, 9.29945e-07, 5.77554e-06, 9.29938e-07, 9.62957e-07
0.548338, 0, 2.30209e-05, 1.71365e-06, 1.41421, -2.30209e-05, 1.74953e-06, 1.71365e-06, 1.7137e-06, 1.71387e-06, 1.75577e-06, 1.73644e-06, 1.74593e-06, 1.73481e-06, 1.72933e-06, 6.50712e-06, 1.75064e-06, 1.71421e-06, 1.71372e-06, 1.72229e-06, 1.18088e-05, 1.71366e-06, 7.85589e-06, 1.71365e-06, 1.77348e-06
0.556203, 0, 3.39628e-05, 3.10394e-06, 1.41421, -3.39628e-05, 3.16786e-06, 3.10394e-06, 3.10403e-06, 3.10433e-06, 3.17897e-06, 3.14454e-06, 3.16575e-06, 3.14163e-06, 3.13187e-06, 1.16428e-05, 3.1509e-06, 3.10494e-06, 3.10407e-06, 3.11624e-06, 1.71553e-05, 3.10396e-06, 1.08981e-05, 3.10394e-06, 3.21052e-06
0.564067, 0, 5.06574e-05, 5.52689e-06, 1.41421, -5.06574e-05, 5.63885e-06, 5.52689e-06, 5.52705e-06, 5.52759e-06, 5.6583e-06, 5.598e-06, 5.64368e-06, 5.59291e-06, 5.5758e-06, 2.04812e-05, 5.58632e-06, 5.52866e-06, 5.52714e-06, 5.54431e-06, 2.49726e-05, 5.52693e-06, 1.54447e-05, 5.52689e-06, 5.71355e-06
0.571932, 0, 7.62522e-05, 9.67532e-06, 1.41421, -7.62522e-05, 9.86811e-06, 9.67532e-06, 9.6756e-06, 9.67652e-06, 9.90161e-06, 9.79776e-06, 9.89297e-06, 9.78901e-06, 9.75955e-06, 3.54257e-05, 9.75025e-06, 9.67836e-06, 9.67574e-06, 9.69985e-06, 3.64379e-05, 9.67538e-06, 2.23562e-05, 9.67532e-06, 9.99674e-06
0.579797, 0, 0.000115552, 1.66536e-05, 1.41421, -0.000115552, 1.698e-05, 1.66536e-05, 1.6654e-05, 1.66556e-05, 1.70367e-05, 1.68609e-05, 1.70536e-05, 1.68461e-05, 1.67962e-05, 6.0254e-05, 1.67477e-05, 1.66587e-05, 1.66543e-05, 1.66879e-05, 5.32945e-05, 1.66537e-05, 3.29776e-05, 1.66536e-05, 1.71978e-05
0.587662, 0, 0.000175799, 2.81865e-05, 1.41421, -0.000175799, 2.873e-05, 2.81865e-05, 2.81873e-05, 2.81899e-05, 2.88245e-05, 2.85317e-05, 2.89115e-05, 2.8507e-05, 2.84239e-05, 0.000100784, 2.83045e-05, 2.81951e-05, 2.81877e-05, 2.82343e-05, 7.81087e-05, 2.81867e-05, 4.93833e-05, 2.81865e-05, 2.90927e-05
0.595527, 0, 0.000267754, 4.69145e-05, 1.41421, -0.000267754, 4.78045e-05, 4.69145e-05, 4.69157e-05, 4.692e-05, 4.79592e-05, 4.74798e-05, 4.82102e-05, 4.74393e-05, 4.73033e-05, 0.000165798, 4.70619e-05, 4.69285e-05, 4.69164e-05, 4.69808e-05, 0.000114632, 4.69147e-05, 7.47228e-05, 4.69145e-05, 4.83984e-05
0.603392, 0, 0.00040715, 7.67968e-05, 1.41421, -0.00040715, 7.82303e-05, 7.67968e-05, 7.67988e-05, 7.68057e-05, 7.84794e-05, 7.77073e-05, 7.90794e-05, 7.76421e-05, 7.74231e-05, 0.000268278, 7.69804e-05, 7.68194e-05, 7.67999e-05, 7.68882e-05, 0.00016829, 7.67972e-05, 0.000113692, 7.67968e-05, 7.91869e-05
0.611256, 0, 0.000616599, 0.000123648, 1.41421, -0.000616599, 0.000125919, 0.000123648, 0.000123651, 0.000123662, 0.000126314, 0.00012509, 0.000127611, 0.000124987, 0.00012464, 0.00042702, 0.000123876, 0.000123684, 0.000123653, 0.000123774, 0.000246835, 0.000123649, 0.000173165, 0.000123648, 0.000127435
0.619121, 0, 0.000928018, 0.00019583, 1.41421, -0.000928018, 0.00019937, 0.00019583, 0.000195835, 0.000195852, 0.000199986, 0.000198079, 0.000202613, 0.000197918, 0.000197377, 0.000668672, 0.000196113, 0.000195886, 0.000195838, 0.000196002, 0.00036119, 0.000195832, 0.000263008, 0.00019583, 0.000201733
0.626986, 0, 0.00138561, 0.000305115, 1.41421, -0.00138561, 0.000310544, 0.000305115, 0.000305123, 0.000305149, 0.000311487, 0.000308563, 0.000316551, 0.000308317, 0.000307487, 0.0010302, 0.000305466, 0.000305201, 0.000305127, 0.00030535, 0.000526503, 0.000305117, 0.000397106, 0.000305115, 0.000314166
