   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_363.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0235219, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.015627, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00773209, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0001628, 0, 9.49846e-17, 0, 1.41421, -9.49846e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98595e-19, 0, 0, 8.3422e-20, 0, 9.28497e-19, 0, 9.36741e-17, 0, 0, 0
0.00805769, 0, 1.66312e-16, 0, 1.41421, -1.66312e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22707e-19, 0, 0, 1.48741e-19, 0, 1.65929e-18, 0, 1.63982e-16, 0, 0, 0
0.0159526, 0, 2.89308e-16, 0, 1.41421, -2.89308e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.09063e-19, 0, 0, 2.6349e-19, 0, 2.94726e-18, 0, 2.85188e-16, 0, 0, 0
0.0238475, 0, 5.00042e-16, 0, 1.41421, -5.00042e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57086e-18, 0, 0, 4.63805e-19, 0, 5.20387e-18, 0, 4.92804e-16, 0, 0, 0
0.0317424, 0, 8.58837e-16, 0, 1.41421, -8.58837e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69732e-18, 0, 0, 8.11321e-19, 0, 9.13484e-18, 0, 8.46194e-16, 0, 0, 0
0.0396372, 0, 1.46594e-15, 0, 1.41421, -1.46594e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60282e-18, 0, 0, 1.41054e-18, 0, 1.59439e-17, 0, 1.44398e-15, 0, 0, 0
0.0475321, 0, 2.48693e-15, 0, 1.41421, -2.48693e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.80644e-18, 0, 0, 2.43757e-18, 0, 2.7673e-17, 0, 2.44901e-15, 0, 0, 0
0.055427, 0, 4.19358e-15, 0, 1.41421, -4.19358e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31599e-17, 0, 0, 4.18743e-18, 0, 4.77671e-17, 0, 4.12847e-15, 0, 0, 0
0.0633219, 0, 7.0294e-15, 0, 1.41421, -7.0294e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20523e-17, 0, 0, 7.15146e-18, 0, 8.20078e-17, 0, 6.91818e-15, 0, 0, 0
0.0712168, 0, 1.17137e-14, 0, 1.41421, -1.17137e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6736e-17, 0, 0, 1.21432e-17, 0, 1.40047e-16, 0, 1.15247e-14, 0, 0, 0
0.0791117, 0, 1.94061e-14, 0, 1.41421, -1.94061e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08408e-17, 0, 0, 2.05022e-17, 0, 2.37916e-16, 0, 1.90868e-14, 0, 0, 0
