   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_237.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00549161, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00242179, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0103352, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0182486, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.026162, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0340754, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0419888, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0499022, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0578156, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.065729, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0736424, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0815558, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0894692, 0, 2.48554e-28, 0, 1.41421, -2.48554e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13129e-31, 0, 0, 1.48639e-33, 3.47005e-34, 0, 2.4764e-28, 0, 0
0.0973826, 0, 2.66104e-27, 0, 1.41421, -2.66104e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77585e-30, 0, 0, 1.59131e-32, 4.73505e-32, 0, 2.6512e-27, 0, 0
0.105296, 0, 1.7896e-26, 0, 1.41421, -1.7896e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.57439e-29, 0, 0, 1.07018e-31, 5.08342e-31, 0, 1.78297e-26, 0, 0
0.113209, 0, 1.06209e-25, 0, 1.41421, -1.06209e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90172e-28, 0, 0, 6.35982e-31, 4.14703e-30, 0, 1.05814e-25, 0, 0
0.121123, 0, 5.11462e-25, 0, 1.41421, -5.11462e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87891e-27, 0, 0, 3.06979e-30, 2.30372e-29, 0, 5.09557e-25, 0, 0
