   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_799.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00781235, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.62267e-05, 0, 4.36429e-22, 0, 1.41421, -4.36429e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25301e-22, 0, 3.11128e-22, 0, 0
0.0079248, 0, 1.0174e-21, 0, 1.41421, -1.0174e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96244e-22, 0, 7.21154e-22, 0, 0
0.0157934, 0, 2.33508e-21, 0, 1.41421, -2.33508e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.89249e-22, 0, 1.64583e-21, 0, 0
0.0236619, 0, 5.28101e-21, 0, 1.41421, -5.28101e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57956e-21, 0, 3.70145e-21, 0, 0
0.0315305, 0, 1.17776e-20, 0, 1.41421, -1.17776e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56848e-21, 0, 8.2091e-21, 0, 0
0.0393991, 0, 2.59178e-20, 0, 1.41421, -2.59178e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.9528e-21, 0, 1.7965e-20, 0, 0
0.0472677, 0, 5.6311e-20, 0, 1.41421, -5.6311e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74952e-20, 0, 3.88158e-20, 0, 0
0.0551362, 0, 1.20854e-19, 0, 1.41421, -1.20854e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80119e-20, 0, 8.2842e-20, 0, 0
0.0630048, 0, 2.5633e-19, 0, 1.41421, -2.5633e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.16092e-20, 0, 1.7472e-19, 0, 0
0.0708734, 0, 5.37505e-19, 0, 1.41421, -5.37505e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73208e-19, 0, 3.64296e-19, 0, 0
0.078742, 0, 1.11473e-18, 0, 1.41421, -1.11473e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63565e-19, 0, 7.51165e-19, 0, 0
0.0866105, 0, 2.28721e-18, 0, 1.41421, -2.28721e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.54986e-19, 0, 1.53222e-18, 0, 0
0.0944791, 0, 4.6443e-18, 0, 1.41421, -4.6443e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55161e-18, 0, 3.09269e-18, 0, 0
0.102348, 0, 9.33537e-18, 0, 1.41421, -9.33537e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15676e-18, 0, 6.17861e-18, 0, 0
0.110216, 0, 1.85801e-17, 0, 1.41421, -1.85801e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.35976e-18, 0, 1.22204e-17, 0, 0
0.118085, 0, 3.66246e-17, 0, 1.41421, -3.66246e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26908e-17, 0, 2.39337e-17, 0, 0
0.125953, 0, 7.15147e-17, 0, 1.41421, -7.15147e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50896e-17, 0, 4.64251e-17, 0, 0
0.133822, 0, 1.38357e-16, 0, 1.41421, -1.38357e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.91525e-17, 0, 8.92047e-17, 0, 0
0.141691, 0, 2.6526e-16, 0, 1.41421, -2.6526e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.54414e-17, 0, 1.69819e-16, 0, 0
0.149559, 0, 5.0406e-16, 0, 1.41421, -5.0406e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83718e-16, 0, 3.20342e-16, 0, 0
0.157428, 0, 9.49511e-16, 0, 1.41421, -9.49511e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50647e-16, 0, 5.98864e-16, 0, 0
0.165296, 0, 1.77334e-15, 0, 1.41421, -1.77334e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63696e-16, 0, 1.10965e-15, 0, 0
0.173165, 0, 3.28415e-15, 0, 1.41421, -3.28415e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.246e-15, 0, 2.03815e-15, 0, 0
0.181033, 0, 6.03181e-15, 0, 1.41421, -6.03181e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32049e-15, 0, 3.71132e-15, 0, 0
0.188902, 0, 1.09881e-14, 0, 1.41421, -1.09881e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28768e-15, 0, 6.70046e-15, 0, 0
0.196771, 0, 1.98566e-14, 0, 1.41421, -1.98566e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8615e-15, 0, 1.19951e-14, 0, 0
0.204639, 0, 3.57216e-14, 0, 1.41421, -3.57216e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43735e-14, 0, 2.13481e-14, 0, 0
0.212508, 0, 6.35208e-14, 0, 1.41421, -6.35208e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59481e-14, 0, 3.75727e-14, 0, 0
0.220376, 0, 1.12092e-13, 0, 1.41421, -1.12092e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65029e-14, 0, 6.55893e-14, 0, 0
0.228245, 0, 1.96317e-13, 0, 1.41421, -1.96317e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.27464e-14, 0, 1.13571e-13, 0, 0
0.236113, 0, 3.41284e-13, 0, 1.41421, -3.41284e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46209e-13, 0, 1.95076e-13, 0, 0
0.243982, 0, 5.88972e-13, 0, 1.41421, -5.88972e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56568e-13, 0, 3.32403e-13, 0, 0
0.251851, 0, 1.00912e-12, 0, 1.41421, -1.00912e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47197e-13, 0, 5.61926e-13, 0, 0
0.259719, 0, 1.71678e-12, 0, 1.41421, -1.71678e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74317e-13, 0, 9.42461e-13, 0, 0
0.267588, 0, 2.90042e-12, 0, 1.41421, -2.90042e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33208e-12, 0, 1.56834e-12, 0, 0
0.275456, 0, 4.86683e-12, 0, 1.41421, -4.86683e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27723e-12, 0, 2.5896e-12, 0, 0
0.283325, 0, 8.11207e-12, 0, 1.41421, -8.11207e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86923e-12, 0, 4.24284e-12, 0, 0
0.291193, 0, 1.34335e-11, 0, 1.41421, -1.34335e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.53533e-12, 0, 6.89817e-12, 0, 0
0.299062, 0, 2.21053e-11, 0, 1.41421, -2.21053e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09756e-11, 0, 1.11296e-11, 0, 0
0.306931, 0, 3.61525e-11, 1.06499e-43, 1.41421, -3.61525e-11, 1.06499e-43, 0, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.83321e-11, 1.06499e-43, 1.78203e-11, 1.06499e-43, 1.06499e-43
0.314799, 0, 5.87778e-11, 1.938e-42, 1.41421, -5.87778e-11, 1.938e-42, 0, 1.938e-42, 1.938e-42, 1.938e-42, 1.938e-42, 1.938e-42, 1.938e-42, 1.938e-42, 1.938e-42, 1.938e-42, 1.938e-42, 1.938e-42, 3.04601e-11, 1.938e-42, 2.83177e-11, 1.938e-42, 1.938e-42
