   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_307.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00239048, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00546499, 0, 1.54698e-16, 0, 1.41421, -1.54698e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08777e-18, 0, 0, 1.39059e-18, 0, 5.95872e-20, 0, 1.5016e-16, 0, 0
0.0133205, 0, 2.61766e-16, 0, 1.41421, -2.61766e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22398e-18, 0, 0, 2.39268e-18, 0, 1.03417e-19, 0, 2.54046e-16, 0, 0
0.0211759, 0, 4.40276e-16, 0, 1.41421, -4.40276e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.78499e-18, 0, 0, 4.09287e-18, 0, 1.78499e-19, 0, 4.2722e-16, 0, 0
0.0290314, 0, 7.36138e-16, 0, 1.41421, -7.36138e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46859e-17, 0, 0, 6.96101e-18, 0, 3.06435e-19, 0, 7.14185e-16, 0, 0
0.0368869, 0, 1.22363e-15, 0, 1.41421, -1.22363e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44071e-17, 0, 0, 1.17722e-17, 0, 5.23287e-19, 0, 1.18693e-15, 0, 0
0.0447423, 0, 2.02224e-15, 0, 1.41421, -2.02224e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03289e-17, 0, 0, 1.97979e-17, 0, 8.88959e-19, 0, 1.96122e-15, 0, 0
0.0525978, 0, 3.32301e-15, 0, 1.41421, -3.32301e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.62572e-17, 0, 0, 3.31122e-17, 0, 1.50245e-18, 0, 3.22214e-15, 0, 0
0.0604533, 0, 5.4297e-15, 0, 1.41421, -5.4297e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08241e-16, 0, 0, 5.50803e-17, 0, 2.52656e-18, 0, 5.26385e-15, 0, 0
0.0683087, 0, 8.82252e-15, 0, 1.41421, -8.82252e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75842e-16, 0, 0, 9.11346e-17, 0, 4.2277e-18, 0, 8.55131e-15, 0, 0
0.0761642, 0, 1.42562e-14, 0, 1.41421, -1.42562e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84081e-16, 0, 0, 1.49996e-16, 0, 7.03969e-18, 0, 1.38151e-14, 0, 0
