   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_121.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0762507, 0, 2.08543e-16, 0, 1.41421, -2.08543e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35971e-18, 0, 0, 3.46458e-21, 1.10657e-18, 0, 2.06073e-16, 0, 0
0.0841143, 0, 3.7662e-16, 0, 1.41421, -3.7662e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45531e-18, 0, 0, 6.35945e-21, 2.04148e-18, 0, 3.72117e-16, 0, 0
0.0919778, 0, 6.75043e-16, 0, 1.41421, -6.75043e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40028e-18, 0, 0, 1.15883e-20, 3.73991e-18, 0, 6.66891e-16, 0, 0
0.0998414, 0, 1.20094e-15, 0, 1.41421, -1.20094e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.82737e-18, 0, 0, 2.09654e-20, 6.80418e-18, 0, 1.18629e-15, 0, 0
0.107705, 0, 2.12089e-15, 0, 1.41421, -2.12089e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38215e-17, 0, 0, 3.76629e-20, 1.22956e-17, 0, 2.09473e-15, 0, 0
0.115568, 0, 3.71842e-15, 0, 1.41421, -3.71842e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42289e-17, 0, 0, 6.71879e-20, 2.20719e-17, 0, 3.67205e-15, 0, 0
0.123432, 0, 6.47259e-15, 0, 1.41421, -6.47259e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21687e-17, 0, 0, 1.19036e-19, 3.93635e-17, 0, 6.39094e-15, 0, 0
0.131296, 0, 1.1187e-14, 0, 1.41421, -1.1187e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.28718e-17, 0, 0, 2.09471e-19, 6.97536e-17, 0, 1.10442e-14, 0, 0
0.139159, 0, 1.91997e-14, 0, 1.41421, -1.91997e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25046e-16, 0, 0, 3.66154e-19, 1.22829e-16, 0, 1.89514e-14, 0, 0
0.147023, 0, 3.27227e-14, 0, 1.41421, -3.27227e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13083e-16, 0, 0, 6.35824e-19, 2.14955e-16, 0, 3.2294e-14, 0, 0
0.154886, 0, 5.53865e-14, 0, 1.41421, -5.53865e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60601e-16, 0, 0, 1.09693e-18, 3.73889e-16, 0, 5.46509e-14, 0, 0
0.16275, 0, 9.31078e-14, 0, 1.41421, -9.31078e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06076e-16, 0, 0, 1.88031e-18, 6.46442e-16, 0, 9.18534e-14, 0, 0
0.170613, 0, 1.5546e-13, 0, 1.41421, -1.5546e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01175e-15, 0, 0, 3.20276e-18, 1.11108e-15, 0, 1.53334e-13, 0, 0
0.178477, 0, 2.57823e-13, 0, 1.41421, -2.57823e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6776e-15, 0, 0, 5.42129e-18, 1.89858e-15, 0, 2.54241e-13, 0, 0
0.18634, 0, 4.24733e-13, 0, 1.41421, -4.24733e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76305e-15, 0, 0, 9.12018e-18, 3.22586e-15, 0, 4.18735e-13, 0, 0
0.194204, 0, 6.95062e-13, 0, 1.41421, -6.95062e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52063e-15, 0, 0, 1.52501e-17, 5.45024e-15, 0, 6.85076e-13, 0, 0
0.202068, 0, 1.12995e-12, 0, 1.41421, -1.12995e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.3474e-15, 0, 0, 2.53484e-17, 9.15753e-15, 0, 1.11342e-12, 0, 0
0.209931, 0, 1.82492e-12, 0, 1.41421, -1.82492e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18635e-14, 0, 0, 4.18884e-17, 1.5303e-14, 0, 1.79771e-12, 0, 0
0.217795, 0, 2.92813e-12, 0, 1.41421, -2.92813e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90305e-14, 0, 0, 6.88275e-17, 2.5436e-14, 0, 2.88359e-12, 0, 0
0.225658, 0, 4.66784e-12, 0, 1.41421, -4.66784e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03295e-14, 0, 0, 1.12464e-16, 4.20575e-14, 0, 4.59534e-12, 0, 0
0.233522, 0, 7.39326e-12, 0, 1.41421, -7.39326e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80256e-14, 0, 0, 1.82777e-16, 6.91836e-14, 0, 7.27587e-12, 0, 0
0.241385, 0, 1.1635e-11, 0, 1.41421, -1.1635e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55593e-14, 0, 0, 2.955e-16, 1.13235e-13, 0, 1.14459e-11, 0, 0
0.249249, 0, 1.81936e-11, 0, 1.41421, -1.81936e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18121e-13, 0, 0, 4.75349e-16, 1.84428e-13, 0, 1.78906e-11, 0, 0
0.257113, 0, 2.8269e-11, 0, 1.41421, -2.8269e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83487e-13, 0, 0, 7.60996e-16, 2.98954e-13, 0, 2.77858e-11, 0, 0
0.264976, 0, 4.36469e-11, 0, 1.41421, -4.36469e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83227e-13, 0, 0, 1.21276e-15, 4.8236e-13, 0, 4.28801e-11, 0, 0
0.27284, 0, 6.69675e-11, 0, 1.41421, -6.69675e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34446e-13, 0, 0, 1.92446e-15, 7.74814e-13, 0, 6.57563e-11, 0, 0
0.280703, 0, 1.02107e-10, 9.80909e-45, 1.41421, -1.02107e-10, 9.80909e-45, 0, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 6.62254e-13, 9.80909e-45, 9.80909e-45, 3.04174e-15, 1.23925e-12, 9.80909e-45, 1.00203e-10, 9.80909e-45, 9.80909e-45
0.288567, 0, 1.54719e-10, 1.77965e-43, 1.41421, -1.54719e-10, 1.77965e-43, 0, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.77965e-43, 1.00327e-12, 1.77965e-43, 1.77965e-43, 4.79023e-15, 1.97392e-12, 1.77965e-43, 1.51737e-10, 1.77965e-43, 1.77965e-43
0.29643, 0, 2.32994e-10, 2.65266e-42, 1.41421, -2.32994e-10, 2.65266e-42, 0, 2.65266e-42, 2.65266e-42, 2.65266e-42, 2.65266e-42, 2.65266e-42, 2.65266e-42, 2.65266e-42, 2.65266e-42, 2.65266e-42, 2.65266e-42, 1.51053e-12, 2.65266e-42, 2.65266e-42, 7.51917e-15, 3.13183e-12, 2.65266e-42, 2.28344e-10, 2.65266e-42, 2.65266e-42
0.304294, 0, 3.48717e-10, 3.59349e-41, 1.41421, -3.48717e-10, 3.59349e-41, 0, 3.59349e-41, 3.59349e-41, 3.59349e-41, 3.59349e-41, 3.59349e-41, 3.59349e-41, 3.59349e-41, 3.59349e-41, 3.59349e-41, 3.59349e-41, 2.2604e-12, 3.59349e-41, 3.59349e-41, 1.17687e-14, 4.95057e-12, 3.59349e-41, 3.41494e-10, 3.59349e-41, 3.59349e-41
0.312157, 0, 5.18738e-10, 4.3658e-40, 1.41421, -5.18738e-10, 4.3658e-40, 0, 4.3658e-40, 4.3658e-40, 4.3658e-40, 4.3658e-40, 4.3658e-40, 4.3658e-40, 4.3658e-40, 4.3658e-40, 4.3658e-40, 4.3658e-40, 3.36203e-12, 4.3658e-40, 4.3658e-40, 1.83744e-14, 7.79817e-12, 4.3658e-40, 5.07559e-10, 4.3658e-40, 4.3658e-40
0.320021, 0, 7.66984e-10, 4.77914e-39, 1.41421, -7.66984e-10, 4.77914e-39, 0, 4.77914e-39, 4.77914e-39, 4.77914e-39, 4.77914e-39, 4.77914e-39, 4.77914e-39, 4.77914e-39, 4.77914e-39, 4.77914e-39, 4.77914e-39, 4.97049e-12, 4.77914e-39, 4.77914e-39, 2.86284e-14, 1.22436e-11, 4.77914e-39, 7.49741e-10, 4.77914e-39, 4.77914e-39
0.327885, 0, 1.12722e-09, 4.73336e-38, 1.41421, -1.12722e-09, 4.73336e-38, 0, 4.73336e-38, 4.73336e-38, 4.73336e-38, 4.73336e-38, 4.73336e-38, 4.73336e-38, 4.73336e-38, 4.73336e-38, 4.73336e-38, 4.73336e-38, 7.30472e-12, 4.73336e-38, 4.73336e-38, 4.45313e-14, 1.91648e-11, 4.73336e-38, 1.10071e-09, 4.73336e-38, 4.73336e-38
0.335748, 0, 1.64679e-09, 4.26398e-37, 1.41421, -1.64679e-09, 4.26398e-37, 0, 4.26398e-37, 4.26398e-37, 4.26398e-37, 4.26398e-37, 4.26398e-37, 4.26398e-37, 4.26398e-37, 4.26398e-37, 4.26398e-37, 4.26398e-37, 1.06718e-11, 4.26398e-37, 4.26398e-37, 6.91817e-14, 2.99143e-11, 4.26398e-37, 1.60613e-09, 4.26398e-37, 4.26398e-37
0.343612, 0, 2.39163e-09, 3.5123e-36, 1.41421, -2.39163e-09, 3.5123e-36, 0, 3.5123e-36, 3.5123e-36, 3.5123e-36, 3.5123e-36, 3.5123e-36, 3.5123e-36, 3.5123e-36, 3.5123e-36, 3.5123e-36, 3.5123e-36, 1.55e-11, 3.5123e-36, 3.5123e-36, 1.07384e-13, 4.65724e-11, 3.5123e-36, 2.32945e-09, 3.5123e-36, 3.5123e-36
0.351475, 0, 3.45307e-09, 2.65849e-35, 1.41421, -3.45307e-09, 2.65849e-35, 0, 2.65849e-35, 2.65849e-35, 2.65849e-35, 2.65849e-35, 2.65849e-35, 2.65849e-35, 2.65849e-35, 2.65849e-35, 2.65849e-35, 2.65849e-35, 2.23825e-11, 2.65849e-35, 2.65849e-35, 1.66592e-13, 7.23348e-11, 2.65849e-35, 3.35819e-09, 2.65849e-35, 2.65849e-35
0.359339, 0, 4.95676e-09, 1.85735e-34, 1.41421, -4.95676e-09, 1.85735e-34, 0, 1.85735e-34, 1.85735e-34, 1.85735e-34, 1.85735e-34, 1.85735e-34, 1.85735e-34, 1.85735e-34, 1.85735e-34, 1.85735e-34, 1.85735e-34, 3.21368e-11, 1.85735e-34, 1.85735e-34, 2.58381e-13, 1.12103e-10, 1.85735e-34, 4.81227e-09, 1.85735e-34, 1.85735e-34
0.367202, 0, 7.07462e-09, 1.26886e-33, 1.41421, -7.07462e-09, 1.26886e-33, 0, 1.26886e-33, 1.26886e-33, 1.26886e-33, 1.26886e-33, 1.26886e-33, 1.26886e-33, 1.26886e-33, 1.26886e-33, 1.26886e-33, 1.26886e-33, 4.58824e-11, 1.26886e-33, 1.26886e-33, 4.00722e-13, 1.73386e-10, 1.26886e-33, 6.85495e-09, 1.26886e-33, 1.26886e-33
0.375066, 0, 1.00404e-08, 8.36084e-33, 1.41421, -1.00404e-08, 8.36084e-33, 0, 8.36084e-33, 8.36084e-33, 8.36084e-33, 8.36084e-33, 8.36084e-33, 8.36084e-33, 8.36084e-33, 8.36084e-33, 8.36084e-33, 8.36084e-33, 6.51439e-11, 8.36084e-33, 8.36084e-33, 6.21527e-13, 2.67668e-10, 8.36084e-33, 9.70701e-09, 8.36084e-33, 8.36084e-33
0.382929, 0, 1.41705e-08, 5.1734e-32, 1.41421, -1.41705e-08, 5.1734e-32, 0, 5.1734e-32, 5.1734e-32, 5.1734e-32, 5.1734e-32, 5.1734e-32, 5.1734e-32, 5.1734e-32, 5.1734e-32, 5.1734e-32, 5.1734e-32, 9.1986e-11, 5.1734e-32, 5.1734e-32, 9.64106e-13, 4.12477e-10, 5.1734e-32, 1.36651e-08, 5.1734e-32, 5.1734e-32
0.390793, 0, 1.98902e-08, 2.99157e-31, 1.41421, -1.98902e-08, 2.99157e-31, 0, 2.99157e-31, 2.99157e-31, 2.99157e-31, 2.99157e-31, 2.99157e-31, 2.99157e-31, 2.99157e-31, 2.99157e-31, 2.99157e-31, 2.99157e-31, 1.2919e-10, 2.99157e-31, 2.99157e-31, 1.49559e-12, 6.34521e-10, 2.99157e-31, 1.9125e-08, 2.99157e-31, 2.99157e-31
0.398657, 0, 2.77689e-08, 1.61842e-30, 1.41421, -2.77689e-08, 1.61842e-30, 0, 1.61842e-30, 1.61842e-30, 1.61842e-30, 1.61842e-30, 1.61842e-30, 1.61842e-30, 1.61842e-30, 1.61842e-30, 1.61842e-30, 1.61842e-30, 1.80483e-10, 1.61842e-30, 1.61842e-30, 2.31983e-12, 9.74389e-10, 1.61842e-30, 2.66117e-08, 1.61842e-30, 1.61842e-30
0.40652, 0, 3.85649e-08, 8.21463e-30, 1.41421, -3.85649e-08, 8.21463e-30, 0, 8.21463e-30, 8.21463e-30, 8.21463e-30, 8.21463e-30, 8.21463e-30, 8.21463e-30, 8.21463e-30, 8.21463e-30, 8.21463e-30, 8.21463e-30, 2.50835e-10, 8.21463e-30, 8.21463e-30, 3.59713e-12, 1.49359e-09, 8.21463e-30, 3.68169e-08, 8.21463e-30, 8.21463e-30
0.414384, 0, 5.32835e-08, 3.92417e-29, 1.41421, -5.32835e-08, 3.92417e-29, 0, 3.92417e-29, 3.92417e-29, 3.92417e-29, 3.92417e-29, 3.92417e-29, 3.92417e-29, 3.92417e-29, 3.92417e-29, 3.92417e-29, 3.92417e-29, 3.46837e-10, 3.92417e-29, 3.92417e-29, 5.57414e-12, 2.285e-09, 3.92417e-29, 5.06461e-08, 3.92417e-29, 3.92417e-29
0.422247, 0, 7.32513e-08, 1.76983e-28, 1.41421, -7.32513e-08, 1.76983e-28, 0, 1.76983e-28, 1.76983e-28, 1.76983e-28, 1.76983e-28, 1.76983e-28, 1.76983e-28, 1.76983e-28, 1.76983e-28, 1.76983e-28, 1.76983e-28, 4.77192e-10, 1.76983e-28, 1.76983e-28, 8.62902e-12, 3.4884e-09, 1.76983e-28, 6.92771e-08, 1.76983e-28, 1.76983e-28
0.430111, 0, 1.00215e-07, 1.41476e-27, 1.41421, -1.00215e-07, 1.41476e-27, 0, 1.41476e-27, 1.41476e-27, 1.41476e-27, 1.41476e-27, 1.41476e-27, 1.41476e-27, 1.41476e-27, 1.41476e-27, 1.41476e-27, 1.41476e-27, 6.53344e-10, 1.41476e-27, 1.41476e-27, 1.33466e-11, 5.31469e-09, 1.41476e-27, 9.42335e-08, 1.41476e-27, 1.41476e-27
0.437974, 0, 1.36454e-07, 5.47739e-27, 1.41421, -1.36454e-07, 5.47739e-27, 0, 5.47739e-27, 5.47739e-27, 5.47739e-27, 5.47739e-27, 5.47739e-27, 5.47739e-27, 5.47739e-27, 5.47739e-27, 5.47739e-27, 5.47739e-27, 8.90232e-10, 5.47739e-27, 5.47739e-27, 2.05919e-11, 8.07321e-09, 5.47739e-27, 1.2747e-07, 5.47739e-27, 5.47739e-27
0.445838, 0, 1.84952e-07, 2.02459e-26, 1.41421, -1.84952e-07, 2.02459e-26, 0, 2.02459e-26, 2.02459e-26, 2.02459e-26, 2.02459e-26, 2.02459e-26, 2.02459e-26, 9.22662e-14, 2.02459e-26, 2.02459e-26, 2.02459e-26, 1.20733e-09, 2.02459e-26, 2.02459e-26, 3.16969e-11, 1.22279e-08, 2.02459e-26, 1.71485e-07, 2.02459e-26, 2.02459e-26
0.453701, 0, 2.49587e-07, 7.16187e-26, 1.41421, -2.49587e-07, 7.16187e-26, 0, 7.16187e-26, 7.16187e-26, 7.16187e-26, 7.16187e-26, 7.16187e-26, 7.16187e-26, 2.97981e-13, 7.16187e-26, 7.16187e-26, 7.16187e-26, 1.62988e-09, 7.16187e-26, 7.16187e-26, 4.8656e-11, 1.84606e-08, 7.16187e-26, 2.29447e-07, 7.16187e-26, 7.16187e-26
0.461565, 0, 3.36591e-07, 2.45865e-25, 1.41421, -3.36591e-07, 5.47771e-13, 0, 1.19739e-14, 3.38924e-14, 1.48841e-12, 5.28317e-14, 4.31814e-13, 6.78128e-14, 4.93354e-12, 7.48628e-12, 1.56719e-12, 1.14497e-09, 2.19047e-09, 7.65263e-14, 3.01685e-14, 7.44496e-11, 2.77698e-08, 1.12981e-15, 3.05382e-07, 2.45865e-25, 1.17979e-11
0.469429, 0, 4.53165e-07, 4.32319e-10, 1.41421, -4.53165e-07, 4.34081e-10, 4.32319e-10, 4.32358e-10, 4.32428e-10, 4.37107e-10, 4.32489e-10, 4.33708e-10, 4.32537e-10, 4.47489e-10, 4.56402e-10, 4.37361e-10, 4.11557e-09, 3.36323e-09, 4.32565e-10, 4.32416e-10, 5.45829e-10, 4.20403e-08, 4.32323e-10, 4.04739e-07, 4.32319e-10, 4.70272e-10
0.477292, 0, 6.09451e-07, 1.39059e-09, 1.41421, -6.09451e-07, 1.39498e-09, 1.39059e-09, 1.39068e-09, 1.39086e-09, 1.40252e-09, 1.39101e-09, 1.39405e-09, 1.39113e-09, 1.42784e-09, 1.45061e-09, 1.40315e-09, 1.05703e-08, 5.29525e-09, 1.3912e-09, 1.39083e-09, 1.56296e-09, 6.34619e-08, 1.3906e-09, 5.33896e-07, 1.39059e-09, 1.48518e-09
0.485156, 0, 8.2027e-07, 3.46293e-09, 1.41421, -8.2027e-07, 3.4729e-09, 3.46293e-09, 3.46315e-09, 3.46355e-09, 3.49002e-09, 3.46389e-09, 3.47079e-09, 3.46417e-09, 3.54686e-09, 3.59915e-09, 3.49145e-09, 2.42967e-08, 8.64272e-09, 3.46433e-09, 3.46348e-09, 3.72354e-09, 9.56258e-08, 3.46295e-09, 7.0132e-07, 3.46293e-09, 3.67761e-09
0.493019, 0, 1.10746e-06, 7.85386e-09, 1.41421, -1.10746e-06, 7.87542e-09, 7.85386e-09, 7.85433e-09, 7.8552e-09, 7.91243e-09, 7.85594e-09, 7.87085e-09, 7.85653e-09, 8.03449e-09, 8.14844e-09, 7.91553e-09, 5.29076e-08, 1.46963e-08, 7.85687e-09, 7.85505e-09, 8.246e-09, 1.44009e-07, 7.85391e-09, 9.17911e-07, 7.85386e-09, 8.3181e-09
0.500883, 0, 1.50455e-06, 1.6973e-08, 1.41421, -1.50455e-06, 1.70182e-08, 1.6973e-08, 1.6974e-08, 1.69758e-08, 1.70958e-08, 1.69774e-08, 1.70086e-08, 1.69786e-08, 1.735e-08, 1.75904e-08, 1.71023e-08, 1.11389e-07, 2.59744e-08, 1.69793e-08, 1.69755e-08, 1.75601e-08, 2.17057e-07, 1.69731e-08, 1.19814e-06, 1.6973e-08, 1.79459e-08
0.508746, 0, 2.06489e-06, 3.55466e-08, 1.41421, -2.06489e-06, 3.56389e-08, 3.55466e-08, 3.55486e-08, 3.55523e-08, 3.57976e-08, 3.55555e-08, 3.56194e-08, 3.5558e-08, 3.63912e-08, 3.68092e-08, 3.58109e-08, 2.28651e-07, 4.73395e-08, 3.55595e-08, 3.55516e-08, 3.6421e-08, 3.28123e-07, 3.55467e-08, 1.56171e-06, 3.55466e-08, 3.75363e-08
0.51661, 0, 2.8746e-06, 7.2655e-08, 1.41421, -2.8746e-06, 7.284e-08, 7.2655e-08, 7.26591e-08, 7.26665e-08, 7.31577e-08, 7.26729e-08, 7.28009e-08, 7.26779e-08, 7.4434e-08, 7.51833e-08, 7.31843e-08, 4.5933e-07, 8.80424e-08, 7.26809e-08, 7.26652e-08, 7.39502e-08, 4.97749e-07, 7.26554e-08, 2.0364e-06, 7.2655e-08, 7.66394e-08
0.524473, 0, 4.07803e-06, 1.45393e-07, 1.41421, -4.07803e-06, 1.45757e-07, 1.45393e-07, 1.45401e-07, 1.45416e-07, 1.4638e-07, 1.45429e-07, 1.4568e-07, 1.45438e-07, 1.49978e-07, 1.50358e-07, 1.46433e-07, 9.046e-07, 1.6539e-07, 1.45444e-07, 1.45413e-07, 1.47301e-07, 7.59275e-07, 1.45394e-07, 2.6628e-06, 1.45393e-07, 1.53216e-07
0.532337, 0, 5.9153e-06, 2.85292e-07, 1.41421, -5.9153e-06, 2.85991e-07, 2.85292e-07, 2.85307e-07, 2.85335e-07, 2.87193e-07, 2.85359e-07, 2.85843e-07, 2.85378e-07, 2.95564e-07, 2.94855e-07, 2.87294e-07, 1.74801e-06, 3.11174e-07, 2.85389e-07, 2.8533e-07, 2.88085e-07, 1.1663e-06, 2.85293e-07, 3.50247e-06, 2.85292e-07, 3.00364e-07
0.540201, 0, 8.79026e-06, 5.49321e-07, 1.41421, -8.79026e-06, 5.50645e-07, 5.49321e-07, 5.4935e-07, 5.49403e-07, 5.52917e-07, 5.49449e-07, 5.50364e-07, 5.49485e-07, 5.70928e-07, 5.6741e-07, 5.53108e-07, 3.3158e-06, 5.82688e-07, 5.49506e-07, 5.49394e-07, 5.53389e-07, 1.80572e-06, 5.49324e-07, 4.65134e-06, 5.49321e-07, 5.77827e-07
0.548064, 0, 1.33784e-05, 1.03833e-06, 1.41421, -1.33784e-05, 1.04079e-06, 1.03833e-06, 1.03839e-06, 1.03849e-06, 1.04501e-06, 1.03857e-06, 1.04027e-06, 1.03864e-06, 1.08214e-06, 1.07192e-06, 1.04537e-06, 6.17598e-06, 1.08118e-06, 1.03868e-06, 1.03847e-06, 1.04422e-06, 2.81869e-06, 1.03834e-06, 6.26196e-06, 1.03833e-06, 1.09127e-06
0.555928, 0, 2.07986e-05, 1.92718e-06, 1.41421, -2.07986e-05, 1.93166e-06, 1.92718e-06, 1.92728e-06, 1.92746e-06, 1.93936e-06, 1.92761e-06, 1.93072e-06, 1.92774e-06, 2.01291e-06, 1.98845e-06, 1.94001e-06, 1.12972e-05, 1.982e-06, 1.92781e-06, 1.92743e-06, 1.93565e-06, 4.43405e-06, 1.92719e-06, 8.57966e-06, 1.92718e-06, 2.02373e-06
0.563791, 0, 3.28856e-05, 3.51286e-06, 1.41421, -3.28856e-05, 3.52089e-06, 3.51286e-06, 3.51304e-06, 3.51336e-06, 3.53468e-06, 3.51364e-06, 3.51919e-06, 3.51386e-06, 3.67826e-06, 3.62261e-06, 3.53584e-06, 2.02977e-05, 3.58271e-06, 3.51398e-06, 3.5133e-06, 3.52497e-06, 7.02075e-06, 3.51288e-06, 1.19996e-05, 3.51286e-06, 3.68581e-06
0.571655, 0, 5.25991e-05, 6.28934e-06, 1.41421, -5.25991e-05, 6.30347e-06, 6.28934e-06, 6.28965e-06, 6.29021e-06, 6.32773e-06, 6.2907e-06, 6.30048e-06, 6.29109e-06, 6.604e-06, 6.48245e-06, 6.32977e-06, 3.58247e-05, 6.37804e-06, 6.29131e-06, 6.29012e-06, 6.30656e-06, 1.11683e-05, 6.28937e-06, 1.71556e-05, 6.28934e-06, 6.59367e-06
0.579518, 0, 8.46377e-05, 1.10613e-05, 1.41421, -8.46377e-05, 1.10858e-05, 1.10613e-05, 1.10619e-05, 1.10629e-05, 1.11277e-05, 1.10637e-05, 1.10806e-05, 1.10644e-05, 1.16515e-05, 1.13952e-05, 1.11312e-05, 6.21192e-05, 1.11736e-05, 1.10648e-05, 1.10627e-05, 1.10857e-05, 1.78079e-05, 1.10614e-05, 2.50544e-05, 1.10613e-05, 1.15874e-05
0.587382, 0, 0.000136329, 1.91123e-05, 1.41421, -0.000136329, 1.91538e-05, 1.91123e-05, 1.91132e-05, 1.91148e-05, 1.9225e-05, 1.91163e-05, 1.9145e-05, 1.91174e-05, 2.02034e-05, 1.96793e-05, 1.9231e-05, 0.000105833, 1.92538e-05, 1.91181e-05, 1.91146e-05, 1.91465e-05, 2.83905e-05, 1.91124e-05, 3.72761e-05, 1.91123e-05, 2.00059e-05
