   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_429.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00302522, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00483858, 0, 3.3851e-21, 0, 1.41421, -3.3851e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29441e-26, 0, 5.00657e-22, 0, 2.88442e-21, 0, 0
0.0127024, 0, 7.57384e-21, 0, 1.41421, -7.57384e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1777e-26, 0, 1.14155e-21, 0, 6.43224e-21, 0, 0
0.0205662, 0, 1.67086e-20, 0, 1.41421, -1.67086e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15236e-25, 0, 2.56483e-21, 0, 1.41437e-20, 0, 0
0.02843, 0, 3.63858e-20, 0, 1.41421, -3.63858e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53288e-25, 0, 5.68759e-21, 0, 3.06979e-20, 0, 0
0.0362938, 0, 7.82184e-20, 0, 1.41421, -7.82184e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49684e-25, 0, 1.24447e-20, 0, 6.57732e-20, 0, 0
0.0441576, 0, 1.71636e-19, 0, 1.41421, -1.71636e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22286e-24, 0, 2.79649e-20, 0, 1.43669e-19, 0, 0
0.0520214, 0, 3.58892e-19, 0, 1.41421, -3.58892e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58188e-24, 0, 5.94522e-20, 0, 2.99437e-19, 0, 0
0.0598852, 0, 7.42132e-19, 0, 1.41421, -7.42132e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39189e-24, 0, 1.24971e-19, 0, 6.17155e-19, 0, 0
0.067749, 0, 1.51813e-18, 0, 1.41421, -1.51813e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11414e-23, 0, 2.59846e-19, 0, 1.25827e-18, 0, 0
0.0756128, 0, 3.07313e-18, 0, 1.41421, -3.07313e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27855e-23, 0, 5.34613e-19, 0, 2.5385e-18, 0, 0
0.0834766, 0, 6.1577e-18, 0, 1.41421, -6.1577e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.61344e-23, 0, 1.08873e-18, 0, 5.06892e-18, 0, 0
0.0913404, 0, 1.22161e-17, 0, 1.41421, -1.22161e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.25009e-23, 0, 2.19531e-18, 0, 1.00207e-17, 0, 0
0.0992042, 0, 2.4001e-17, 0, 1.41421, -2.4001e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83707e-22, 0, 4.38409e-18, 0, 1.96168e-17, 0, 0
0.107068, 0, 4.6709e-17, 0, 1.41421, -4.6709e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61454e-22, 0, 8.67333e-18, 0, 3.80353e-17, 0, 0
0.114932, 0, 9.00599e-17, 0, 1.41421, -9.00599e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.04722e-22, 0, 1.70027e-17, 0, 7.30566e-17, 0, 0
0.122796, 0, 1.7207e-16, 0, 1.41421, -1.7207e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36175e-21, 0, 3.30346e-17, 0, 1.39034e-16, 0, 0
0.130659, 0, 3.25833e-16, 0, 1.41421, -3.25833e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60837e-21, 0, 6.36262e-17, 0, 2.62205e-16, 0, 0
0.138523, 0, 6.11609e-16, 0, 1.41421, -6.11609e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.95336e-21, 0, 1.21507e-16, 0, 4.90097e-16, 0, 0
0.146387, 0, 1.13817e-15, 0, 1.41421, -1.13817e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.32731e-21, 0, 2.30117e-16, 0, 9.08042e-16, 0, 0
0.154251, 0, 2.10018e-15, 0, 1.41421, -2.10018e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7418e-20, 0, 4.32269e-16, 0, 1.66789e-15, 0, 0
0.162115, 0, 3.8431e-15, 0, 1.41421, -3.8431e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22616e-20, 0, 8.05552e-16, 0, 3.03752e-15, 0, 0
0.169978, 0, 6.97494e-15, 0, 1.41421, -6.97494e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92754e-20, 0, 1.48949e-15, 0, 5.48539e-15, 0, 0
0.177842, 0, 1.2557e-14, 0, 1.41421, -1.2557e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08049e-19, 0, 2.7331e-15, 0, 9.82376e-15, 0, 0
0.185706, 0, 2.24268e-14, 0, 1.41421, -2.24268e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95428e-19, 0, 4.97749e-15, 0, 1.74491e-14, 0, 0
0.19357, 0, 3.97405e-14, 0, 1.41421, -3.97405e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50766e-19, 0, 8.99842e-15, 0, 3.07418e-14, 0, 0
0.201434, 0, 6.98769e-14, 0, 1.41421, -6.98769e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.24837e-19, 0, 1.61503e-14, 0, 5.37259e-14, 0, 0
0.209297, 0, 1.2193e-13, 0, 1.41421, -1.2193e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10481e-18, 0, 2.87816e-14, 0, 9.31473e-14, 0, 0
0.217161, 0, 2.11158e-13, 0, 1.41421, -2.11158e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93923e-18, 0, 5.09355e-14, 0, 1.60221e-13, 0, 0
0.225025, 0, 3.62968e-13, 0, 1.41421, -3.62968e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37949e-18, 0, 8.95265e-14, 0, 2.73438e-13, 0, 0
0.232889, 0, 6.19359e-13, 0, 1.41421, -6.19359e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84804e-18, 0, 1.56315e-13, 0, 4.63038e-13, 0, 0
0.240753, 0, 1.04922e-12, 0, 1.41421, -1.04922e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.005e-17, 0, 2.71145e-13, 0, 7.78069e-13, 0, 0
0.248616, 0, 1.76478e-12, 0, 1.41421, -1.76478e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7155e-17, 0, 4.67324e-13, 0, 1.29744e-12, 0, 0
0.25648, 0, 2.94749e-12, 0, 1.41421, -2.94749e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90908e-17, 0, 8.00407e-13, 0, 2.14705e-12, 0, 0
0.264344, 0, 4.8888e-12, 0, 1.41421, -4.8888e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90176e-17, 0, 1.36253e-12, 0, 3.52622e-12, 0, 0
0.272208, 0, 8.05357e-12, 0, 1.41421, -8.05357e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.20864e-17, 0, 2.30566e-12, 0, 5.74783e-12, 0, 0
0.280072, 0, 1.31785e-11, 0, 1.41421, -1.31785e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36652e-16, 0, 3.87912e-12, 0, 9.29921e-12, 0, 0
0.287935, 0, 2.14235e-11, 0, 1.41421, -2.14235e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26208e-16, 0, 6.49002e-12, 0, 1.49332e-11, 0, 0
0.295799, 0, 3.46041e-11, 0, 1.41421, -3.46041e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72454e-16, 0, 1.08e-11, 0, 2.38038e-11, 0, 0
0.303663, 0, 5.55455e-11, 0, 1.41421, -5.55455e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10187e-16, 0, 1.78799e-11, 0, 3.7665e-11, 0, 0
0.311527, 0, 8.86202e-11, 8.66002e-43, 1.41421, -8.86202e-11, 8.66002e-43, 0, 8.66002e-43, 8.66002e-43, 8.66002e-43, 8.66002e-43, 8.66002e-43, 8.66002e-43, 8.66002e-43, 8.66002e-43, 8.66002e-43, 8.66002e-43, 8.66002e-43, 8.66002e-43, 8.66002e-43, 9.95039e-16, 8.66002e-43, 2.94567e-11, 8.66002e-43, 5.91625e-11, 8.66002e-43, 8.66002e-43
0.319391, 0, 1.40562e-10, 1.45189e-41, 1.41421, -1.40562e-10, 1.45189e-41, 0, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.45189e-41, 1.61578e-15, 1.45189e-41, 4.83055e-11, 1.45189e-41, 9.22552e-11, 1.45189e-41, 1.45189e-41
