   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_822.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00686127, 0, 2.14416e-14, 0, 1.41421, -2.14416e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5418e-16, 0, 0, 1.35465e-16, 0, 0, 2.11519e-14, 0, 0, 0
0.0147041, 0, 3.28925e-14, 0, 1.41421, -3.28925e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36492e-16, 0, 0, 2.1172e-16, 0, 0, 3.24443e-14, 0, 0, 0
0.0225468, 0, 5.02373e-14, 0, 1.41421, -5.02373e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61156e-16, 0, 0, 3.29518e-16, 0, 0, 4.95466e-14, 0, 0, 0
0.0303896, 0, 7.63939e-14, 0, 1.41421, -7.63939e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49128e-16, 0, 0, 5.1074e-16, 0, 0, 7.5334e-14, 0, 0, 0
0.0382324, 0, 1.15666e-13, 0, 1.41421, -1.15666e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.31319e-16, 0, 0, 7.88404e-16, 0, 0, 1.14047e-13, 0, 0, 0
0.0460752, 0, 1.74374e-13, 0, 1.41421, -1.74374e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25311e-15, 0, 0, 1.21212e-15, 0, 0, 1.71909e-13, 0, 0, 0
0.0539179, 0, 2.61754e-13, 0, 1.41421, -2.61754e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8808e-15, 0, 0, 1.85615e-15, 0, 0, 2.58017e-13, 0, 0, 0
0.0617607, 0, 3.9125e-13, 0, 1.41421, -3.9125e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81092e-15, 0, 0, 2.83124e-15, 0, 0, 3.85608e-13, 0, 0, 0
0.0696035, 0, 5.82334e-13, 0, 1.41421, -5.82334e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1832e-15, 0, 0, 4.30192e-15, 0, 0, 5.73849e-13, 0, 0, 0
0.0774463, 0, 8.6309e-13, 0, 1.41421, -8.6309e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19918e-15, 0, 0, 6.51175e-15, 0, 0, 8.50379e-13, 0, 0, 0
0.0852891, 0, 1.27384e-12, 0, 1.41421, -1.27384e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.14819e-15, 0, 0, 9.82037e-15, 0, 0, 1.25487e-12, 0, 0, 0
0.0931318, 0, 1.87222e-12, 0, 1.41421, -1.87222e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34437e-14, 0, 0, 1.47567e-14, 0, 0, 1.84402e-12, 0, 0, 0
0.100975, 0, 2.74024e-12, 0, 1.41421, -2.74024e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9674e-14, 0, 0, 2.20958e-14, 0, 0, 2.69847e-12, 0, 0, 0
0.108817, 0, 3.99408e-12, 0, 1.41421, -3.99408e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86724e-14, 0, 0, 3.2971e-14, 0, 0, 3.93244e-12, 0, 0, 0
0.11666, 0, 5.79762e-12, 0, 1.41421, -5.79762e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16142e-14, 0, 0, 4.90346e-14, 0, 0, 5.70697e-12, 0, 0, 0
0.124503, 0, 8.38097e-12, 0, 1.41421, -8.38097e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01493e-14, 0, 0, 7.26897e-14, 0, 0, 8.24813e-12, 0, 0, 0
0.132346, 0, 1.20658e-11, 0, 1.41421, -1.20658e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.65844e-14, 0, 0, 1.07423e-13, 0, 0, 1.18718e-11, 0, 0, 0
0.140189, 0, 1.72998e-11, 0, 1.41421, -1.72998e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24129e-13, 0, 0, 1.58286e-13, 0, 0, 1.70174e-11, 0, 0, 0
0.148031, 0, 2.47035e-11, 0, 1.41421, -2.47035e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77232e-13, 0, 0, 2.32581e-13, 0, 0, 2.42937e-11, 0, 0, 0
0.155874, 0, 3.51327e-11, 0, 1.41421, -3.51327e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52029e-13, 0, 0, 3.40852e-13, 0, 0, 3.45398e-11, 0, 0, 0
0.163717, 0, 4.97632e-11, 0, 1.41421, -4.97632e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56949e-13, 0, 0, 4.9831e-13, 0, 0, 4.8908e-11, 0, 0, 0
0.17156, 0, 7.02029e-11, 0, 1.41421, -7.02029e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.03519e-13, 0, 0, 7.26882e-13, 0, 0, 6.89725e-11, 0, 0, 0
0.179402, 0, 9.86414e-11, 0, 1.41421, -9.86414e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.07436e-13, 0, 0, 1.05816e-12, 0, 0, 9.68758e-11, 0, 0, 0
0.187245, 0, 1.38047e-10, 0, 1.41421, -1.38047e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.89983e-13, 0, 0, 1.53767e-12, 0, 0, 1.35519e-10, 0, 0, 0
0.195088, 0, 1.92427e-10, 0, 1.41421, -1.92427e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37989e-12, 0, 0, 2.23101e-12, 0, 0, 1.88816e-10, 0, 0, 0
0.202931, 0, 2.67168e-10, 0, 1.41421, -2.67168e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9158e-12, 0, 0, 3.23278e-12, 0, 0, 2.62019e-10, 0, 0, 0
0.210774, 0, 3.6948e-10, 1.54143e-44, 1.41421, -3.6948e-10, 0, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 2.64941e-12, 1.54143e-44, 1.54143e-44, 4.67946e-12, 1.54143e-44, 1.54143e-44, 3.62151e-10, 1.54143e-44, 1.54143e-44, 1.54143e-44
0.218616, 0, 5.08973e-10, 2.98477e-43, 1.41421, -5.08973e-10, 0, 2.98477e-43, 2.98477e-43, 2.98477e-43, 2.98477e-43, 2.98477e-43, 2.98477e-43, 2.98477e-43, 2.98477e-43, 2.98477e-43, 3.64967e-12, 2.98477e-43, 2.98477e-43, 6.76815e-12, 2.98477e-43, 2.98477e-43, 4.98556e-10, 2.98477e-43, 2.98477e-43, 2.98477e-43
0.226459, 0, 6.98404e-10, 4.316e-42, 1.41421, -6.98404e-10, 0, 4.316e-42, 4.316e-42, 4.316e-42, 4.316e-42, 4.316e-42, 4.316e-42, 4.316e-42, 4.316e-42, 4.316e-42, 5.00809e-12, 4.316e-42, 4.316e-42, 9.78372e-12, 4.316e-42, 4.316e-42, 6.83613e-10, 4.316e-42, 4.316e-42, 4.316e-42
0.234302, 0, 9.54636e-10, 5.7365e-41, 1.41421, -9.54636e-10, 0, 5.7365e-41, 5.7365e-41, 5.7365e-41, 5.7365e-41, 5.7365e-41, 5.7365e-41, 5.7365e-41, 5.7365e-41, 5.7365e-41, 6.84567e-12, 5.7365e-41, 5.7365e-41, 1.41384e-11, 5.7365e-41, 5.7365e-41, 9.33651e-10, 5.7365e-41, 5.7365e-41, 5.7365e-41
0.242145, 0, 1.29987e-09, 6.83884e-40, 1.41421, -1.29987e-09, 0, 6.83884e-40, 6.83884e-40, 6.83884e-40, 6.83884e-40, 6.83884e-40, 6.83884e-40, 6.83884e-40, 6.83884e-40, 6.83884e-40, 9.32175e-12, 6.83884e-40, 6.83884e-40, 2.04291e-11, 6.83884e-40, 6.83884e-40, 1.27012e-09, 6.83884e-40, 6.83884e-40, 6.83884e-40
