   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_137.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.84109, 6.28205, 10.6057, 10.5586, 2.87785, -4.32362, 10.5586, 0, 10.5586, 10.5586, 10.5602, 10.5586, 10.6039, 10.5586, 10.5586, 10.5586, 10.5586, 10.5586, 10.5586, 10.5586, 10.5586, 10.5586, 10.5586, 10.5586, 10.5586
4.84895, 8.68922, 10.6515, 10.6039, 3.26944, -1.96231, 10.6039, 0, 10.6039, 10.6039, 10.6055, 10.6039, 10.6498, 10.6039, 10.6039, 10.6039, 10.6039, 10.6039, 10.6039, 10.6039, 10.6039, 10.6039, 10.6039, 10.6039, 10.6039
4.85681, 8.28693, 10.6974, 10.6492, 3.20732, -2.41051, 10.6492, 0, 10.6492, 10.6492, 10.6508, 10.6492, 10.6957, 10.6492, 10.6492, 10.6492, 10.6492, 10.6492, 10.6492, 10.6492, 10.6492, 10.6492, 10.6492, 10.6492, 10.6492
4.86468, 9.98792, 10.7434, 10.6945, 3.46236, -0.755467, 10.6945, 0, 10.6945, 10.6945, 10.6962, 10.6945, 10.7417, 10.6945, 10.6945, 10.6945, 10.6945, 10.6945, 10.6945, 10.6945, 10.6945, 10.6945, 10.6945, 10.6945, 10.6945
4.87254, 10.6005, 10.7894, 10.7399, 3.54972, -0.188884, 10.7399, 0, 10.7399, 10.7399, 10.7416, 10.7399, 10.7877, 10.7399, 10.7399, 10.7399, 10.7399, 10.7399, 10.7399, 10.7399, 10.7399, 10.7399, 10.7399, 10.7399, 10.7399
4.8804, 14.4493, 10.8354, 10.7853, 4.05578, 3.61392, 10.7853, 0, 10.7854, 10.7854, 10.787, 10.7854, 10.8337, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853, 10.7853
4.88826, 9.22486, 10.8815, 10.8308, 3.35035, -1.65661, 10.8308, 0, 10.8308, 10.8308, 10.8325, 10.8308, 10.8798, 10.8308, 10.8308, 10.8308, 10.8308, 10.8308, 10.8308, 10.8308, 10.8308, 10.8308, 10.8308, 10.8308, 10.8308
4.89613, 15.05, 10.9276, 10.8763, 4.12916, 4.12242, 10.8763, 0, 10.8763, 10.8763, 10.878, 10.8763, 10.9259, 10.8763, 10.8763, 10.8763, 10.8763, 10.8763, 10.8763, 10.8763, 10.8763, 10.8763, 10.8763, 10.8763, 10.8763
4.90399, 13.9311, 10.9737, 10.9218, 3.99138, 2.95741, 10.9218, 0, 10.9218, 10.9218, 10.9235, 10.9218, 10.972, 10.9218, 10.9218, 10.9218, 10.9218, 10.9218, 10.9218, 10.9218, 10.9218, 10.9218, 10.9218, 10.9218, 10.9218
4.91185, 9.30843, 11.0199, 10.9674, 3.3628, -1.71143, 10.9674, 0, 10.9674, 10.9674, 10.969, 10.9674, 11.0181, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674
4.91971, 12.3515, 11.066, 11.0129, 3.78834, 1.2855, 11.0129, 0, 11.0129, 11.013, 11.0146, 11.0129, 11.0643, 11.0129, 11.0129, 11.0129, 11.0129, 11.0129, 11.0129, 11.0129, 11.0129, 11.0129, 11.0129, 11.0129, 11.0129
4.92758, 10.6649, 11.1123, 11.0585, 3.55878, -0.447339, 11.0585, 0, 11.0585, 11.0586, 11.0602, 11.0585, 11.1106, 11.0585, 11.0585, 11.0585, 11.0585, 11.0585, 11.0585, 11.0585, 11.0585, 11.0585, 11.0585, 11.0585, 11.0585
4.93544, 11.6827, 11.1585, 11.1042, 3.69901, 0.524137, 11.1042, 0, 11.1042, 11.1042, 11.1058, 11.1042, 11.1568, 11.1042, 11.1042, 11.1042, 11.1042, 11.1042, 11.1042, 11.1042, 11.1042, 11.1042, 11.1042, 11.1042, 11.1042
4.9433, 15.96, 11.2048, 11.1498, 4.23792, 4.75521, 11.1498, 0, 11.1498, 11.1498, 11.1515, 11.1498, 11.2031, 11.1498, 11.1498, 11.1498, 11.1498, 11.1498, 11.1498, 11.1498, 11.1498, 11.1498, 11.1498, 11.1498, 11.1498
4.95116, 15.653, 11.2511, 11.1955, 4.20155, 4.40194, 11.1955, 0, 11.1955, 11.1955, 11.1971, 11.1955, 11.2494, 11.1955, 11.1955, 11.1955, 11.1955, 11.1955, 11.1955, 11.1955, 11.1955, 11.1955, 11.1955, 11.1955, 11.1955
4.95903, 15.3134, 11.2974, 11.2411, 4.16094, 4.01606, 11.2411, 0, 11.2411, 11.2411, 11.2428, 11.2411, 11.2957, 11.2411, 11.2411, 11.2411, 11.2411, 11.2411, 11.2411, 11.2411, 11.2411, 11.2411, 11.2411, 11.2411, 11.2411
4.96689, 10.6535, 11.3437, 11.2868, 3.55717, -0.690235, 11.2868, 0, 11.2868, 11.2868, 11.2885, 11.2868, 11.342, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868
4.97475, 14.3128, 11.39, 11.3325, 4.03892, 2.92281, 11.3325, 0, 11.3325, 11.3325, 11.3342, 11.3325, 11.3883, 11.3325, 11.3325, 11.3325, 11.3325, 11.3325, 11.3325, 11.3325, 11.3325, 11.3325, 11.3325, 11.3325, 11.3325
4.98261, 7.34304, 11.4364, 11.3782, 3.05664, -4.09335, 11.3782, 0, 11.3782, 11.3782, 11.3799, 11.3782, 11.4347, 11.3782, 11.3782, 11.3782, 11.3782, 11.3782, 11.3782, 11.3782, 11.3782, 11.3782, 11.3782, 11.3782, 11.3782
4.99048, 11.3079, 11.4827, 11.4239, 3.648, -0.174864, 11.4239, 0, 11.4239, 11.4239, 11.4255, 11.4239, 11.481, 11.4239, 11.4239, 11.4239, 11.4239, 11.4239, 11.4239, 11.4239, 11.4239, 11.4239, 11.4239, 11.4239, 11.4239
4.99834, 6.98802, 11.5291, 11.4696, 2.998, -4.54106, 11.4696, 0, 11.4696, 11.4696, 11.4712, 11.4696, 11.5274, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696, 11.4696
5.0062, 16.6405, 11.5754, 11.5152, 4.31747, 5.06509, 11.5152, 0, 11.5152, 11.5153, 11.5169, 11.5153, 11.5737, 11.5152, 11.5152, 11.5152, 11.5152, 11.5152, 11.5152, 11.5152, 11.5152, 11.5152, 11.5152, 11.5152, 11.5152
5.01406, 14.5867, 11.6218, 11.5609, 4.07268, 2.96493, 11.5609, 0, 11.5609, 11.5609, 11.5626, 11.5609, 11.6201, 11.5609, 11.5609, 11.5609, 11.5609, 11.5609, 11.5609, 11.5609, 11.5609, 11.5609, 11.5609, 11.5609, 11.5609
5.02193, 17.3285, 11.6682, 11.6066, 4.39642, 5.66032, 11.6066, 0, 11.6066, 11.6066, 11.6082, 11.6066, 11.6665, 11.6066, 11.6066, 11.6066, 11.6066, 11.6066, 11.6066, 11.6066, 11.6066, 11.6066, 11.6066, 11.6066, 11.6066
5.02979, 13.3962, 11.7146, 11.6522, 3.9238, 1.68162, 11.6522, 0, 11.6522, 11.6522, 11.6539, 11.6522, 11.7129, 11.6522, 11.6522, 11.6522, 11.6522, 11.6522, 11.6522, 11.6522, 11.6522, 11.6522, 11.6522, 11.6522, 11.6522
5.03765, 14.9875, 11.761, 11.6978, 4.12159, 3.22649, 11.6978, 0, 11.6978, 11.6979, 11.6995, 11.6978, 11.7593, 11.6978, 11.6978, 11.6978, 11.6978, 11.6978, 11.6978, 11.6978, 11.6978, 11.6978, 11.6978, 11.6978, 11.6978
5.04551, 17.1139, 11.8075, 11.7434, 4.37194, 5.30638, 11.7434, 0, 11.7434, 11.7434, 11.7451, 11.7434, 11.8058, 11.7434, 11.7434, 11.7434, 11.7434, 11.7434, 11.7434, 11.7434, 11.7434, 11.7434, 11.7434, 11.7434, 11.7434
5.05338, 17.3306, 11.8541, 11.789, 4.39665, 5.47645, 11.789, 0, 11.789, 11.789, 11.7907, 11.789, 11.8524, 11.789, 11.789, 11.789, 11.789, 11.789, 11.789, 11.789, 11.789, 11.789, 11.789, 11.789, 11.789
5.06124, 19.4272, 11.9009, 11.8345, 4.62896, 7.52632, 11.8345, 0, 11.8345, 11.8345, 11.8362, 11.8345, 11.8992, 11.8345, 11.8345, 11.8345, 11.8345, 11.8345, 11.8345, 11.8345, 11.8345, 11.8345, 11.8345, 11.8345, 11.8345
5.0691, 11.9807, 11.9481, 11.88, 3.73907, 0.0325851, 11.88, 0, 11.88, 11.88, 11.8817, 11.88, 11.9464, 11.88, 11.88, 11.88, 11.88, 11.88, 11.88, 11.88, 11.88, 11.88, 11.88, 11.88, 11.88
5.07696, 9.35006, 11.9958, 11.9255, 3.36899, -2.64573, 11.9255, 0, 11.9255, 11.9255, 11.9271, 11.9255, 11.9941, 11.9255, 11.9255, 11.9255, 11.9255, 11.9255, 11.9255, 11.9255, 11.9255, 11.9255, 11.9255, 11.9255, 11.9255
5.08483, 14.1261, 12.0444, 11.9709, 4.01573, 2.08167, 11.9709, 0, 11.9709, 11.9709, 11.9726, 11.9709, 12.0427, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709, 11.9709
5.09269, 12.9611, 12.0944, 12.0162, 3.86795, 0.866693, 12.0162, 0, 12.0162, 12.0163, 12.0179, 12.0162, 12.0927, 12.0162, 12.0162, 12.0162, 12.0162, 12.0162, 12.0162, 12.0162, 12.0162, 12.0162, 12.0162, 12.0162, 12.0162
5.10055, 9.23829, 12.1465, 12.0616, 3.35236, -2.90822, 12.0616, 0, 12.0616, 12.0616, 12.0632, 12.0616, 12.1448, 12.0616, 12.0616, 12.0616, 12.0616, 12.0616, 12.0616, 12.0616, 12.0616, 12.0616, 12.0616, 12.0616, 12.0616
5.10842, 13.6067, 12.2019, 12.1068, 3.95053, 1.40475, 12.1068, 0, 12.1068, 12.1068, 12.1085, 12.1068, 12.2002, 12.1068, 12.1068, 12.1068, 12.1068, 12.1068, 12.1068, 12.1068, 12.1068, 12.1068, 12.1068, 12.1068, 12.1068
5.11628, 12.6019, 12.2623, 12.152, 3.82124, 0.339612, 12.152, 0, 12.152, 12.152, 12.1537, 12.152, 12.2606, 12.152, 12.152, 12.152, 12.152, 12.152, 12.152, 12.152, 12.152, 12.152, 12.152, 12.152, 12.152
5.12414, 10.5147, 12.3299, 12.1972, 3.53762, -1.81516, 12.1972, 0, 12.1972, 12.1972, 12.1989, 12.1972, 12.3282, 12.1972, 12.1972, 12.1972, 12.1972, 12.1972, 12.1972, 12.1972, 12.1972, 12.1972, 12.1972, 12.1972, 12.1972
5.132, 20.6761, 12.4082, 12.2423, 4.76194, 8.26789, 12.2423, 0, 12.2423, 12.2423, 12.2439, 12.2423, 12.4065, 12.2423, 12.2423, 12.2423, 12.2423, 12.2423, 12.2423, 12.2423, 12.2423, 12.2423, 12.2423, 12.2423, 12.2423
5.13987, 15.9162, 12.5018, 12.2873, 4.23275, 3.41434, 12.2873, 0, 12.2873, 12.2873, 12.289, 12.2873, 12.5001, 12.2873, 12.2873, 12.2873, 12.2873, 12.2873, 12.2873, 12.2873, 12.2873, 12.2873, 12.2873, 12.2873, 12.2873
5.14773, 10.3788, 12.6173, 12.3322, 3.51835, -2.23851, 12.3322, 0, 12.3322, 12.3323, 12.3339, 12.3323, 12.6155, 12.3322, 12.3322, 12.3322, 12.3322, 12.3322, 12.3322, 12.3322, 12.3322, 12.3322, 12.3322, 12.3322, 12.3322
5.15559, 13.2046, 12.7633, 12.3771, 3.89931, 0.441321, 12.3771, 0, 12.3771, 12.3771, 12.3788, 12.3771, 12.7615, 12.3771, 12.3771, 12.3771, 12.3771, 12.3771, 12.3771, 12.3771, 12.3771, 12.3771, 12.3771, 12.3771, 12.3771
5.16345, 19.9849, 12.9515, 12.4219, 4.68881, 7.03344, 12.4219, 0, 12.4219, 12.4219, 12.4236, 12.4219, 12.9497, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219
5.17132, 15.9963, 13.1972, 12.4666, 4.2422, 2.79909, 12.4666, 0, 12.4667, 12.4667, 12.4683, 12.4667, 13.1954, 12.4666, 12.4666, 12.4666, 12.4666, 12.4666, 12.4666, 12.4666, 12.4666, 12.4666, 12.4666, 12.4666, 12.4666
5.17918, 18.3743, 13.5201, 12.5113, 4.5138, 4.85427, 12.5113, 0, 12.5113, 12.5113, 12.513, 12.5113, 13.5184, 12.5113, 12.5113, 12.5113, 12.5113, 12.5113, 12.5113, 12.5113, 12.5113, 12.5113, 12.5113, 12.5113, 12.5113
5.18704, 15.5865, 13.9451, 12.5559, 4.19363, 1.6414, 12.5559, 0, 12.5559, 12.5559, 12.5575, 12.5559, 13.9434, 12.5559, 12.5559, 12.5559, 12.5559, 12.5559, 12.5559, 12.5559, 12.5559, 12.5559, 12.5559, 12.5559, 12.5559
5.1949, 14.7699, 14.5032, 12.6004, 4.09511, 0.266699, 12.6004, 0, 12.6004, 12.6004, 12.602, 12.6004, 14.5015, 12.6004, 12.6004, 12.6004, 12.6004, 12.6004, 12.6004, 12.6004, 12.6004, 12.6004, 12.6004, 12.6004, 12.6004
5.20277, 16.1636, 15.2321, 12.6447, 4.26188, 0.931461, 12.6447, 0, 12.6447, 12.6448, 12.6464, 12.6448, 15.2304, 12.6447, 12.6447, 12.6447, 12.6447, 12.6447, 12.6447, 12.6447, 12.6447, 12.6447, 12.6447, 12.6447, 12.6447
5.21063, 26.7437, 16.1769, 12.689, 5.36131, 10.5668, 12.689, 0, 12.689, 12.6891, 12.6907, 12.6891, 16.1751, 12.689, 12.689, 12.689, 12.689, 12.689, 12.689, 12.689, 12.689, 12.689, 12.689, 12.689, 12.689
5.21849, 21.3162, 17.3902, 12.7333, 4.82868, 3.92599, 12.7333, 0, 12.7333, 12.7333, 12.7349, 12.7333, 17.3885, 12.7333, 12.7333, 12.7333, 12.7333, 12.7333, 12.7333, 12.7333, 12.7333, 12.7333, 12.7333, 12.7333, 12.7333
5.22635, 20.2751, 18.9318, 12.7774, 4.71965, 1.34337, 12.7774, 0, 12.7774, 12.7774, 12.779, 12.7774, 18.93, 12.7774, 12.7774, 12.7774, 12.7774, 12.7774, 12.7774, 12.7774, 12.7774, 12.7774, 12.7774, 12.7774, 12.7774
5.23422, 26.3871, 20.8682, 12.8214, 5.32795, 5.51886, 12.8214, 0, 12.8214, 12.8214, 12.8231, 12.8214, 20.8664, 12.8214, 12.8214, 12.8214, 12.8214, 12.8214, 12.8214, 12.8214, 12.8214, 12.8214, 12.8214, 12.8214, 12.8214
5.24208, 28.4667, 23.2714, 12.8653, 5.51967, 5.19536, 12.8653, 0, 12.8653, 12.8653, 12.867, 12.8653, 23.2696, 12.8653, 12.8653, 12.8653, 12.8653, 12.8653, 12.8653, 12.8653, 12.8653, 12.8653, 12.8653, 12.8653, 12.8653
5.24994, 36.6346, 26.2156, 12.9091, 6.21567, 10.419, 12.9091, 0, 12.9091, 12.9091, 12.9108, 12.9091, 26.2138, 12.9091, 12.9091, 12.9091, 12.9091, 12.9091, 12.9091, 12.9091, 12.9091, 12.9091, 12.9091, 12.9091, 12.9091
5.2578, 38.7477, 29.7756, 12.9528, 6.38339, 8.97211, 12.9528, 0, 12.9528, 12.9528, 12.9545, 12.9529, 29.7739, 12.9528, 12.9528, 12.9528, 12.9528, 12.9528, 12.9528, 12.9528, 12.9528, 12.9528, 12.9528, 12.9528, 12.9528
5.26567, 43.3992, 34.0212, 12.9964, 6.73789, 9.37796, 12.9964, 0, 12.9964, 12.9964, 12.9981, 12.9964, 34.0195, 12.9964, 12.9964, 12.9964, 12.9964, 12.9964, 12.9964, 12.9964, 12.9964, 12.9964, 12.9964, 12.9964, 12.9964
5.27353, 50.7772, 39.0138, 13.0399, 7.26479, 11.7633, 13.0399, 0, 13.0399, 13.0399, 13.0415, 13.0399, 39.0121, 13.0399, 13.0399, 13.0399, 13.0399, 13.0399, 13.0399, 13.0399, 13.0399, 13.0399, 13.0399, 13.0399, 13.0399
5.28139, 52.4922, 44.8007, 13.0832, 7.38188, 7.69152, 13.0832, 0, 13.0832, 13.0832, 13.0849, 13.0833, 44.7989, 13.0832, 13.0832, 13.0832, 13.0832, 13.0832, 13.0832, 13.0832, 13.0832, 13.0832, 13.0832, 13.0832, 13.0832
5.28925, 54.5774, 51.4077, 13.1264, 7.5218, 3.1697, 13.1264, 0, 13.1265, 13.1265, 13.1281, 13.1265, 51.406, 13.1264, 13.1264, 13.1264, 13.1264, 13.1264, 13.1264, 13.1264, 13.1264, 13.1265, 13.1264, 13.1264, 13.1264
5.29712, 65.0259, 58.8361, 13.1696, 8.18693, 6.18978, 13.1696, 0, 13.1696, 13.1696, 13.1712, 13.1696, 58.8343, 13.1696, 13.1696, 13.1696, 13.1696, 13.1696, 13.1696, 13.1696, 13.1696, 13.1696, 13.1696, 13.1696, 13.1696
5.30498, 79.2596, 67.0558, 13.2125, 9.01441, 12.2038, 13.2125, 0, 13.2125, 13.2126, 13.2142, 13.2126, 67.054, 13.2125, 13.2125, 13.2125, 13.2125, 13.2125, 13.2125, 13.2125, 13.2125, 13.2125, 13.2125, 13.2125, 13.2125
5.31284, 79.7865, 76.0001, 13.2554, 9.04359, 3.78639, 13.2554, 0, 13.2554, 13.2554, 13.2571, 13.2555, 75.9984, 13.2554, 13.2554, 13.2554, 13.2554, 13.2554, 13.2554, 13.2554, 13.2554, 13.2554, 13.2554, 13.2554, 13.2554
5.3207, 105.867, 85.5644, 13.2981, 10.3859, 20.3024, 13.2981, 0, 13.2981, 13.2981, 13.2998, 13.2982, 85.5626, 13.2981, 13.2981, 13.2981, 13.2981, 13.2981, 13.2981, 13.2981, 13.2981, 13.2981, 13.2981, 13.2981, 13.2981
5.32857, 103.624, 95.6034, 13.3407, 10.2774, 8.02082, 13.3407, 0, 13.3407, 13.3407, 13.3423, 13.3407, 95.6016, 13.3407, 13.3407, 13.3407, 13.3407, 13.3407, 13.3407, 13.3407, 13.3407, 13.3407, 13.3407, 13.3407, 13.3407
5.33643, 124.809, 105.935, 13.3831, 11.261, 18.8744, 13.3831, 0, 13.3831, 13.3831, 13.3848, 13.3832, 105.933, 13.3831, 13.3831, 13.3831, 13.3831, 13.3831, 13.3831, 13.3831, 13.3831, 13.3831, 13.3831, 13.3831, 13.3831
5.34429, 111.924, 116.343, 13.4254, 10.6735, -4.41846, 13.4254, 0, 13.4254, 13.4254, 13.4271, 13.4254, 116.341, 13.4254, 13.4254, 13.4254, 13.4254, 13.4254, 13.4254, 13.4254, 13.4254, 13.4254, 13.4254, 13.4254, 13.4254
5.35215, 140.667, 126.579, 13.4675, 11.9443, 14.0872, 13.4675, 0, 13.4675, 13.4675, 13.4692, 13.4676, 126.578, 13.4675, 13.4675, 13.4675, 13.4675, 13.4675, 13.4675, 13.4675, 13.4675, 13.4675, 13.4675, 13.4675, 13.4675
5.36002, 156.332, 136.382, 13.5095, 12.583, 19.9503, 13.5095, 0, 13.5095, 13.5095, 13.5111, 13.5095, 136.38, 13.5095, 13.5095, 13.5095, 13.5095, 13.5095, 13.5095, 13.5095, 13.5095, 13.5095, 13.5095, 13.5095, 13.5095
5.36788, 130.549, 145.477, 13.5513, 11.513, -14.9283, 13.5513, 0, 13.5513, 13.5513, 13.5529, 13.5513, 145.475, 13.5513, 13.5513, 13.5513, 13.5513, 13.5513, 13.5513, 13.5513, 13.5513, 13.5513, 13.5513, 13.5513, 13.5513
5.37574, 141.913, 153.596, 13.5929, 11.9964, -11.6826, 13.5929, 0, 13.5929, 13.5929, 13.5946, 13.5929, 153.594, 13.5929, 13.5929, 13.5929, 13.5929, 13.5929, 13.5929, 13.5929, 13.5929, 13.5929, 13.5929, 13.5929, 13.5929
5.3836, 154.097, 160.488, 13.6343, 12.4939, -6.3903, 13.6343, 0, 13.6343, 13.6344, 13.636, 13.6344, 160.486, 13.6343, 13.6343, 13.6343, 13.6343, 13.6343, 13.6343, 13.6343, 13.6343, 13.6343, 13.6343, 13.6343, 13.6343
5.39147, 176.854, 165.931, 13.6756, 13.3736, 10.9224, 13.6756, 0, 13.6756, 13.6756, 13.6773, 13.6757, 165.929, 13.6756, 13.6756, 13.6756, 13.6756, 13.6756, 13.6756, 13.6756, 13.6756, 13.6756, 13.6756, 13.6756, 13.6756
5.39933, 161.406, 169.748, 13.7167, 12.783, -8.34174, 13.7167, 0, 13.7167, 13.7167, 13.7185, 13.7168, 169.746, 13.7167, 13.7167, 13.7167, 13.7167, 13.7167, 13.7167, 13.7167, 13.7167, 13.7167, 13.7167, 13.7167, 13.7167
5.40719, 156.411, 171.811, 13.7576, 12.5861, -15.4003, 13.7576, 0, 13.7577, 13.7577, 13.7594, 13.7577, 171.809, 13.7576, 13.7576, 13.7576, 13.7576, 13.7576, 13.7576, 13.7576, 13.7576, 13.7576, 13.7576, 13.7576, 13.7576
5.41505, 160.22, 172.053, 13.7984, 12.7365, -11.8331, 13.7984, 0, 13.7984, 13.7984, 13.8002, 13.7984, 172.051, 13.7984, 13.7984, 13.7984, 13.7984, 13.7984, 13.7984, 13.7984, 13.7984, 13.7984, 13.7984, 13.7984, 13.7984
5.42292, 178.819, 170.468, 13.8389, 13.4469, 8.35071, 13.8389, 0, 13.8389, 13.8389, 13.8407, 13.839, 170.466, 13.8389, 13.8389, 13.8389, 13.8389, 13.8389, 13.8389, 13.8389, 13.8389, 13.8389, 13.8389, 13.8389, 13.8389
5.43078, 163.522, 167.115, 13.8793, 12.8655, -3.59332, 13.8793, 0, 13.8793, 13.8793, 13.8811, 13.8793, 167.113, 13.8793, 13.8793, 13.8793, 13.8793, 13.8793, 13.8793, 13.8793, 13.8793, 13.8793, 13.8793, 13.8793, 13.8793
5.43864, 166.191, 162.112, 13.9194, 12.9689, 4.0797, 13.9194, 0, 13.9194, 13.9194, 13.9214, 13.9194, 162.11, 13.9194, 13.9194, 13.9194, 13.9194, 13.9194, 13.9194, 13.9194, 13.9194, 13.9194, 13.9194, 13.9194, 13.9194
5.4465, 151.112, 155.627, 13.9594, 12.3738, -4.51567, 13.9594, 0, 13.9594, 13.9594, 13.9614, 13.9594, 155.625, 13.9594, 13.9594, 13.9594, 13.9594, 13.9594, 13.9594, 13.9594, 13.9594, 13.9594, 13.9594, 13.9594, 13.9594
5.45437, 151.261, 147.877, 13.9991, 12.3799, 3.38383, 13.9991, 0, 13.9991, 13.9991, 14.0013, 13.9991, 147.875, 13.9991, 13.9991, 13.9991, 13.9991, 13.9991, 13.9991, 13.9991, 13.9991, 13.9991, 13.9991, 13.9991, 13.9991
5.46223, 143.177, 139.105, 14.0386, 12.0489, 4.07239, 14.0386, 0, 14.0386, 14.0387, 14.041, 14.0387, 139.102, 14.0386, 14.0386, 14.0386, 14.0386, 14.0386, 14.0386, 14.0386, 14.0386, 14.0386, 14.0386, 14.0386, 14.0386
5.47009, 129.407, 129.574, 14.078, 11.4633, -0.16774, 14.078, 0, 14.078, 14.078, 14.0805, 14.078, 129.572, 14.078, 14.078, 14.078, 14.078, 14.078, 14.078, 14.078, 14.078, 14.078, 14.078, 14.078, 14.078
5.47795, 127.282, 119.557, 14.1171, 11.3702, 7.72458, 14.1171, 0, 14.1171, 14.1171, 14.1199, 14.1171, 119.554, 14.1171, 14.1171, 14.1171, 14.1171, 14.1171, 14.1171, 14.1171, 14.1171, 14.1171, 14.1171, 14.1171, 14.1171
5.48582, 113.423, 109.317, 14.156, 10.7435, 4.10638, 14.156, 0, 14.156, 14.156, 14.1592, 14.156, 109.313, 14.156, 14.156, 14.156, 14.156, 14.156, 14.156, 14.156, 14.156, 14.156, 14.156, 14.156, 14.156
5.49368, 115.87, 99.0974, 14.1946, 10.8568, 16.7722, 14.1946, 0, 14.1946, 14.1946, 14.1984, 14.1946, 99.0936, 14.1946, 14.1946, 14.1946, 14.1946, 14.1946, 14.1946, 14.1946, 14.1946, 14.1946, 14.1946, 14.1946, 14.1946
5.50154, 100.884, 89.1221, 14.2331, 10.1432, 11.7621, 14.2331, 0, 14.2331, 14.2331, 14.2375, 14.2331, 89.1177, 14.2331, 14.2331, 14.2331, 14.2331, 14.2331, 14.2331, 14.2331, 14.2331, 14.2331, 14.2331, 14.2331, 14.2331
5.5094, 82.9294, 79.5759, 14.2713, 9.21571, 3.35342, 14.2713, 0, 14.2713, 14.2713, 14.2765, 14.2713, 79.5707, 14.2713, 14.2713, 14.2713, 14.2713, 14.2713, 14.2713, 14.2713, 14.2713, 14.2713, 14.2713, 14.2713, 14.2713
5.51727, 76.4296, 70.6101, 14.3093, 8.85605, 5.81956, 14.3093, 0, 14.3093, 14.3093, 14.3155, 14.3093, 70.6038, 14.3093, 14.3093, 14.3093, 14.3093, 14.3093, 14.3093, 14.3093, 14.3093, 14.3093, 14.3093, 14.3093, 14.3093
5.52513, 76.9689, 62.3352, 14.347, 8.88645, 14.6338, 14.347, 0, 14.347, 14.347, 14.3545, 14.347, 62.3276, 14.347, 14.347, 14.347, 14.347, 14.347, 14.347, 14.347, 14.347, 14.347, 14.347, 14.347, 14.347
5.53299, 68.4364, 54.8243, 14.3845, 8.39264, 13.6121, 14.3845, 0, 14.3845, 14.3845, 14.3937, 14.3845, 54.8151, 14.3845, 14.3845, 14.3845, 14.3845, 14.3845, 14.3845, 14.3845, 14.3845, 14.3845, 14.3845, 14.3845, 14.3845
5.54085, 61.9848, 48.1163, 14.4218, 7.99905, 13.8685, 14.4218, 0, 14.4218, 14.4218, 14.4329, 14.4218, 48.1051, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218, 14.4218
5.54872, 45.4386, 42.2173, 14.4588, 6.88757, 3.22132, 14.4588, 0, 14.4588, 14.4588, 14.4723, 14.4588, 42.2037, 14.4588, 14.4588, 14.4588, 14.4588, 14.4588, 14.4588, 14.4588, 14.4588, 14.4588, 14.4588, 14.4588, 14.4588
5.55658, 44.6584, 37.1073, 14.4955, 6.83069, 7.55103, 14.4955, 0, 14.4955, 14.4956, 14.512, 14.4956, 37.0908, 14.4955, 14.4955, 14.4955, 14.4955, 14.4955, 14.4955, 14.4955, 14.4955, 14.4955, 14.4955, 14.4955, 14.4955
5.56444, 32.8703, 32.7464, 14.532, 5.9051, 0.123901, 14.532, 0, 14.532, 14.5321, 14.552, 14.5321, 32.7263, 14.532, 14.532, 14.532, 14.532, 14.532, 14.532, 14.532, 14.532, 14.532, 14.532, 14.532, 14.532
5.5723, 32.0494, 29.078, 14.5683, 5.83519, 2.97141, 14.5683, 0, 14.5683, 14.5683, 14.5925, 14.5683, 29.0538, 14.5683, 14.5683, 14.5683, 14.5683, 14.5683, 14.5683, 14.5683, 14.5683, 14.5683, 14.5683, 14.5683, 14.5683
5.58017, 24.453, 26.0369, 14.6043, 5.14324, -1.58393, 14.6043, 0, 14.6043, 14.6043, 14.6333, 14.6043, 26.0078, 14.6043, 14.6043, 14.6043, 14.6043, 14.6043, 14.6043, 14.6043, 14.6043, 14.6043, 14.6043, 14.6043, 14.6043
5.58803, 25.0757, 23.5514, 14.64, 5.20343, 1.52429, 14.64, 0, 14.64, 14.64, 14.6747, 14.64, 23.5166, 14.64, 14.64, 14.64, 14.64, 14.64, 14.64, 14.64, 14.64, 14.64, 14.64, 14.64, 14.64
