   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_863.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0130778, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00522763, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00262257, 0, 2.31431e-15, 0, 1.41421, -2.31431e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60262e-17, 0, 0, 1.7533e-17, 0, 1.97389e-18, 0, 2.27878e-15, 0, 0
0.0104728, 0, 3.64978e-15, 0, 1.41421, -3.64978e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52698e-17, 0, 0, 2.8161e-17, 0, 3.20269e-18, 0, 3.59314e-15, 0, 0
0.018323, 0, 5.72883e-15, 0, 1.41421, -5.72883e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.96577e-17, 0, 0, 4.50257e-17, 0, 5.17437e-18, 0, 5.63897e-15, 0, 0
0.0261732, 0, 8.95033e-15, 0, 1.41421, -8.95033e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19475e-17, 0, 0, 7.16663e-17, 0, 8.32473e-18, 0, 8.80839e-15, 0, 0
0.0340233, 0, 1.39187e-14, 0, 1.41421, -1.39187e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.63178e-17, 0, 0, 1.13562e-16, 0, 1.33374e-17, 0, 1.36955e-14, 0, 0
0.0418735, 0, 2.15458e-14, 0, 1.41421, -2.15458e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4907e-16, 0, 0, 1.7916e-16, 0, 2.12801e-17, 0, 2.11963e-14, 0, 0
0.0497237, 0, 3.32004e-14, 0, 1.41421, -3.32004e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29661e-16, 0, 0, 2.81421e-16, 0, 3.38143e-17, 0, 3.26555e-14, 0, 0
0.0575739, 0, 5.09275e-14, 0, 1.41421, -5.09275e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52218e-16, 0, 0, 4.40154e-16, 0, 5.35135e-17, 0, 5.00816e-14, 0, 0
