   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_674.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0161177, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00823417, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000350647, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00753287, 0, 3.85478e-13, 0, 1.41421, -3.85478e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13399e-15, 0, 0, 3.62509e-16, 0, 1.56623e-14, 0, 3.68319e-13, 0, 0, 0
0.0154164, 0, 5.74665e-13, 0, 1.41421, -5.74665e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68825e-15, 0, 0, 5.50308e-16, 0, 2.40871e-14, 0, 5.48339e-13, 0, 0, 0
0.0232999, 0, 8.53352e-13, 0, 1.41421, -8.53352e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50345e-15, 0, 0, 8.32284e-16, 0, 3.69097e-14, 0, 8.13107e-13, 0, 0, 0
0.0311834, 0, 1.26226e-12, 0, 1.41421, -1.26226e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69762e-15, 0, 0, 1.25411e-15, 0, 5.63546e-14, 0, 1.20095e-12, 0, 0, 0
0.0390669, 0, 1.85988e-12, 0, 1.41421, -1.85988e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43997e-15, 0, 0, 1.88288e-15, 0, 8.57366e-14, 0, 1.76683e-12, 0, 0, 0
0.0469505, 0, 2.72992e-12, 0, 1.41421, -2.72992e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97204e-15, 0, 0, 2.81679e-15, 0, 1.29976e-13, 0, 2.58915e-12, 0, 0, 0
0.054834, 0, 3.99162e-12, 0, 1.41421, -3.99162e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16372e-14, 0, 0, 4.19935e-15, 0, 1.96351e-13, 0, 3.77943e-12, 0, 0, 0
