   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_0.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00366289, 0, 1.23832e-16, 0, 1.41421, -1.23832e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68968e-18, 0, 0, 1.03418e-20, 0, 2.41399e-19, 0, 1.1989e-16, 0, 0, 0
0.0114968, 0, 2.14984e-16, 0, 1.41421, -2.14984e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40537e-18, 0, 0, 1.82651e-20, 0, 4.28059e-19, 0, 2.08133e-16, 0, 0, 0
0.0193307, 0, 3.7088e-16, 0, 1.41421, -3.7088e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10497e-17, 0, 0, 3.20592e-20, 0, 7.54582e-19, 0, 3.59044e-16, 0, 0, 0
0.0271646, 0, 6.35852e-16, 0, 1.41421, -6.35852e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89432e-17, 0, 0, 5.59287e-20, 0, 1.32251e-18, 0, 6.1553e-16, 0, 0, 0
0.0349984, 0, 1.08346e-15, 0, 1.41421, -1.08346e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22768e-17, 0, 0, 9.69864e-20, 0, 2.30477e-18, 0, 1.04878e-15, 0, 0, 0
0.0428323, 0, 1.83503e-15, 0, 1.41421, -1.83503e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46635e-17, 0, 0, 1.67195e-19, 0, 3.9943e-18, 0, 1.77621e-15, 0, 0, 0
0.0506662, 0, 3.08945e-15, 0, 1.41421, -3.08945e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.20261e-17, 0, 0, 2.86554e-19, 0, 6.88466e-18, 0, 2.99025e-15, 0, 0, 0
0.0585001, 0, 5.17076e-15, 0, 1.41421, -5.17076e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54014e-16, 0, 0, 4.88315e-19, 0, 1.1803e-17, 0, 5.00446e-15, 0, 0, 0
0.066334, 0, 8.60391e-15, 0, 1.41421, -8.60391e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56257e-16, 0, 0, 8.27434e-19, 0, 2.01283e-17, 0, 8.3267e-15, 0, 0, 0
0.0741679, 0, 1.42341e-14, 0, 1.41421, -1.42341e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2392e-16, 0, 0, 1.39425e-18, 0, 3.41479e-17, 0, 1.37747e-14, 0, 0, 0
0.0820018, 0, 2.34145e-14, 0, 1.41421, -2.34145e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97284e-16, 0, 0, 2.33639e-18, 0, 5.76362e-17, 0, 2.26572e-14, 0, 0, 0
0.0898357, 0, 3.82984e-14, 0, 1.41421, -3.82984e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14045e-15, 0, 0, 3.894e-18, 0, 9.67908e-17, 0, 3.70573e-14, 0, 0, 0
0.0976696, 0, 6.22931e-14, 0, 1.41421, -6.22931e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85483e-15, 0, 0, 6.4553e-18, 0, 1.61737e-16, 0, 6.027e-14, 0, 0, 0
0.105503, 0, 1.00758e-13, 0, 1.41421, -1.00758e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99996e-15, 0, 0, 1.06448e-17, 0, 2.68935e-16, 0, 9.74789e-14, 0, 0, 0
0.113337, 0, 1.62444e-13, 0, 1.41421, -1.62444e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83621e-15, 0, 0, 1.7531e-17, 0, 4.4728e-16, 0, 1.57143e-13, 0, 0, 0
0.121171, 0, 2.59806e-13, 0, 1.41421, -2.59806e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.73425e-15, 0, 0, 2.85997e-17, 0, 7.36274e-16, 0, 2.51307e-13, 0, 0, 0
0.129005, 0, 4.13276e-13, 0, 1.41421, -4.13276e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2302e-14, 0, 0, 4.64218e-17, 0, 1.20632e-15, 0, 3.99722e-13, 0, 0, 0
0.136839, 0, 6.53872e-13, 0, 1.41421, -6.53872e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94624e-14, 0, 0, 7.49755e-17, 0, 1.96737e-15, 0, 6.32367e-13, 0, 0, 0
0.144673, 0, 1.029e-12, 0, 1.41421, -1.029e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06258e-14, 0, 0, 1.20499e-16, 0, 3.1939e-15, 0, 9.95064e-13, 0, 0, 0
0.152507, 0, 1.61074e-12, 0, 1.41421, -1.61074e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79362e-14, 0, 0, 1.92731e-16, 0, 5.16171e-15, 0, 1.55745e-12, 0, 0, 0
0.160341, 0, 2.508e-12, 0, 1.41421, -2.508e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.46337e-14, 0, 0, 3.06802e-16, 0, 8.30477e-15, 0, 2.42475e-12, 0, 0, 0
0.168175, 0, 3.8845e-12, 0, 1.41421, -3.8845e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15588e-13, 0, 0, 4.86143e-16, 0, 1.33031e-14, 0, 3.75513e-12, 0, 0, 0
0.176008, 0, 5.98491e-12, 0, 1.41421, -5.98491e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78078e-13, 0, 0, 7.6684e-16, 0, 2.12175e-14, 0, 5.78485e-12, 0, 0, 0
0.183842, 0, 9.17282e-12, 0, 1.41421, -9.17282e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72918e-13, 0, 0, 1.20429e-15, 0, 3.36963e-14, 0, 8.865e-12, 0, 0, 0
0.191676, 0, 1.39856e-11, 0, 1.41421, -1.39856e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16093e-13, 0, 0, 1.88323e-15, 0, 5.32902e-14, 0, 1.35143e-11, 0, 0, 0
0.19951, 0, 2.12128e-11, 0, 1.41421, -2.12128e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31097e-13, 0, 0, 2.93281e-15, 0, 8.39314e-14, 0, 2.04948e-11, 0, 0, 0
0.207344, 0, 3.20083e-11, 0, 1.41421, -3.20083e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.52264e-13, 0, 0, 4.54933e-15, 0, 1.31658e-13, 0, 3.09198e-11, 0, 0, 0
0.215178, 0, 4.80488e-11, 0, 1.41421, -4.80488e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42949e-12, 0, 0, 7.03025e-15, 0, 2.05711e-13, 0, 4.64066e-11, 0, 0, 0
0.223012, 0, 7.17573e-11, 0, 1.41421, -7.17573e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13493e-12, 0, 0, 1.08254e-14, 0, 3.2018e-13, 0, 6.92913e-11, 0, 0, 0
0.230846, 0, 1.06615e-10, 0, 1.41421, -1.06615e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17225e-12, 0, 0, 1.66137e-14, 0, 4.96481e-13, 0, 1.0293e-10, 0, 0, 0
0.23868, 0, 1.57598e-10, 0, 1.41421, -1.57598e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68973e-12, 0, 0, 2.5418e-14, 0, 7.67064e-13, 0, 1.52116e-10, 0, 0, 0
0.246513, 0, 2.31775e-10, 0, 1.41421, -2.31775e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.89814e-12, 0, 0, 3.8778e-14, 0, 1.18095e-12, 0, 2.23657e-10, 0, 0, 0
