   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_268.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.198747, 0, 6.00874e-14, 0, 1.41421, -6.00874e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.67373e-19, 0, 1.62988e-14, 0, 4.3788e-14, 0, 0
0.206609, 0, 1.05019e-13, 0, 1.41421, -1.05019e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18308e-18, 0, 2.90274e-14, 0, 7.59909e-14, 0, 0
0.214472, 0, 1.82194e-13, 0, 1.41421, -1.82194e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08206e-18, 0, 5.13406e-14, 0, 1.30852e-13, 0, 0
0.222334, 0, 3.13775e-13, 0, 1.41421, -3.13775e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63794e-18, 0, 9.01912e-14, 0, 2.23581e-13, 0, 0
0.230197, 0, 5.36505e-13, 0, 1.41421, -5.36505e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31187e-18, 0, 1.57398e-13, 0, 3.791e-13, 0, 0
0.238059, 0, 9.10827e-13, 0, 1.41421, -9.10827e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08758e-17, 0, 2.72903e-13, 0, 6.37913e-13, 0, 0
0.245922, 0, 1.5355e-12, 0, 1.41421, -1.5355e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86135e-17, 0, 4.7016e-13, 0, 1.06532e-12, 0, 0
0.253784, 0, 2.57074e-12, 0, 1.41421, -2.57074e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16472e-17, 0, 8.04951e-13, 0, 1.76576e-12, 0, 0
0.261647, 0, 4.27473e-12, 0, 1.41421, -4.27473e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.34636e-17, 0, 1.36976e-12, 0, 2.90492e-12, 0, 0
0.269509, 0, 7.06826e-12, 0, 1.41421, -7.06826e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99371e-17, 0, 2.322e-12, 0, 4.74618e-12, 0, 0
0.277372, 0, 1.15977e-11, 0, 1.41421, -1.15977e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.501e-16, 0, 3.90499e-12, 0, 7.69259e-12, 0, 0
0.285234, 0, 1.89079e-11, 0, 1.41421, -1.89079e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49091e-16, 0, 6.53083e-12, 0, 1.23769e-11, 0, 0
0.293097, 0, 3.06335e-11, 0, 1.41421, -3.06335e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11146e-16, 0, 1.08643e-11, 0, 1.97688e-11, 0, 0
0.300959, 0, 4.93285e-11, 1.59748e-43, 1.41421, -4.93285e-11, 1.59748e-43, 0, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 6.752e-16, 1.59748e-43, 1.79811e-11, 1.59748e-43, 3.13467e-11, 1.59748e-43, 1.59748e-43
0.308821, 0, 7.89643e-11, 2.78858e-42, 1.41421, -7.89643e-11, 2.78858e-42, 0, 2.78858e-42, 2.78858e-42, 2.78858e-42, 2.78858e-42, 2.78858e-42, 2.78858e-42, 2.78858e-42, 2.78858e-42, 2.78858e-42, 2.78858e-42, 2.78858e-42, 2.78858e-42, 2.78858e-42, 1.10362e-15, 2.78858e-42, 2.96156e-11, 2.78858e-42, 4.93475e-11, 2.78858e-42, 2.78858e-42
0.316684, 0, 1.25685e-10, 4.03588e-41, 1.41421, -1.25685e-10, 4.03588e-41, 0, 4.03588e-41, 4.03588e-41, 4.03588e-41, 4.03588e-41, 4.03588e-41, 4.03588e-41, 4.03588e-41, 4.03588e-41, 4.03588e-41, 4.03588e-41, 4.03588e-41, 4.03588e-41, 4.03588e-41, 1.79609e-15, 4.03588e-41, 4.85552e-11, 4.03588e-41, 7.71284e-11, 4.03588e-41, 4.03588e-41
0.324546, 0, 1.98958e-10, 5.18003e-40, 1.41421, -1.98958e-10, 5.18003e-40, 0, 5.18003e-40, 5.18003e-40, 5.18003e-40, 5.18003e-40, 5.18003e-40, 5.18003e-40, 5.18003e-40, 5.18003e-40, 5.18003e-40, 5.18003e-40, 5.18003e-40, 5.18003e-40, 5.18003e-40, 2.91161e-15, 5.18003e-40, 7.92658e-11, 5.18003e-40, 1.19689e-10, 5.18003e-40, 5.18003e-40
0.332409, 0, 3.13309e-10, 5.94782e-39, 1.41421, -3.13309e-10, 5.94782e-39, 0, 5.94782e-39, 5.94782e-39, 5.94782e-39, 5.94782e-39, 5.94782e-39, 5.94782e-39, 5.94782e-39, 5.94782e-39, 5.94782e-39, 5.94782e-39, 5.94782e-39, 5.94782e-39, 5.94782e-39, 4.70364e-15, 5.94782e-39, 1.28887e-10, 5.94782e-39, 1.84417e-10, 5.94782e-39, 5.94782e-39
0.340271, 0, 4.90963e-10, 6.17002e-38, 1.41421, -4.90963e-10, 6.17002e-38, 0, 6.17002e-38, 6.17002e-38, 6.17002e-38, 6.17002e-38, 6.17002e-38, 6.17002e-38, 6.17002e-38, 6.17002e-38, 6.17002e-38, 6.17002e-38, 6.17002e-38, 6.17002e-38, 6.17002e-38, 7.57582e-15, 6.17002e-38, 2.0881e-10, 6.17002e-38, 2.82145e-10, 6.17002e-38, 6.17002e-38
0.348134, 0, 7.65818e-10, 5.80982e-37, 1.41421, -7.65818e-10, 5.80982e-37, 0, 5.80982e-37, 5.80982e-37, 5.80982e-37, 5.80982e-37, 5.80982e-37, 5.80982e-37, 5.80982e-37, 5.80982e-37, 5.80982e-37, 5.80982e-37, 5.80982e-37, 5.80982e-37, 5.80982e-37, 1.21709e-14, 5.80982e-37, 3.37176e-10, 5.80982e-37, 4.2863e-10, 5.80982e-37, 5.80982e-37
0.355996, 0, 1.18949e-09, 4.99586e-36, 1.41421, -1.18949e-09, 4.99586e-36, 0, 4.99586e-36, 4.99586e-36, 4.99586e-36, 4.99586e-36, 4.99586e-36, 4.99586e-36, 4.99586e-36, 4.99586e-36, 4.99586e-36, 4.99586e-36, 4.99586e-36, 4.99586e-36, 4.99586e-36, 1.9513e-14, 4.99586e-36, 5.42846e-10, 4.99586e-36, 6.46621e-10, 4.99586e-36, 4.99586e-36
0.363859, 0, 1.84042e-09, 3.94087e-35, 1.41421, -1.84042e-09, 3.94087e-35, 0, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.94087e-35, 3.12338e-14, 3.94087e-35, 8.71681e-10, 3.94087e-35, 9.68703e-10, 3.94087e-35, 3.94087e-35
0.371721, 0, 2.83774e-09, 2.86445e-34, 1.41421, -2.83774e-09, 2.86445e-34, 0, 2.86445e-34, 2.86445e-34, 2.86445e-34, 2.86445e-34, 2.86445e-34, 2.86445e-34, 2.86445e-34, 2.86445e-34, 2.86445e-34, 2.86445e-34, 2.86445e-34, 2.86445e-34, 2.86445e-34, 4.9935e-14, 2.86445e-34, 1.3965e-09, 2.86445e-34, 1.4412e-09, 2.86445e-34, 2.86445e-34
0.379584, 0, 4.36235e-09, 1.93057e-33, 1.41421, -4.36235e-09, 1.93057e-33, 0, 1.93057e-33, 1.93057e-33, 1.93057e-33, 1.93057e-33, 1.93057e-33, 1.93057e-33, 1.93057e-33, 1.93057e-33, 1.93057e-33, 1.93057e-33, 1.93057e-33, 1.93057e-33, 1.93057e-33, 7.97669e-14, 1.93057e-33, 2.23283e-09, 1.93057e-33, 2.12945e-09, 1.93057e-33, 1.93057e-33
0.387446, 0, 6.68883e-09, 1.13605e-32, 1.41421, -6.68883e-09, 1.13605e-32, 0, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.13605e-32, 1.27351e-13, 1.13605e-32, 3.56378e-09, 1.13605e-32, 3.12493e-09, 1.13605e-32, 1.13605e-32
0.395309, 0, 1.02342e-08, 6.78377e-32, 1.41421, -1.02342e-08, 6.78377e-32, 0, 6.78377e-32, 6.78377e-32, 6.78377e-32, 6.78377e-32, 6.78377e-32, 6.78377e-32, 6.78377e-32, 6.78377e-32, 6.78377e-32, 6.78377e-32, 6.78377e-32, 6.78377e-32, 6.78377e-32, 2.03247e-13, 6.78377e-32, 5.67928e-09, 6.78377e-32, 4.55474e-09, 6.78377e-32, 6.78377e-32
0.403171, 0, 1.56322e-08, 3.62628e-31, 1.41421, -1.56322e-08, 3.62628e-31, 0, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.62628e-31, 3.24288e-13, 3.62628e-31, 9.03769e-09, 3.62628e-31, 6.59415e-09, 3.62628e-31, 3.62628e-31
0.411034, 0, 2.3846e-08, 1.89592e-30, 1.41421, -2.3846e-08, 1.89592e-30, 0, 1.89592e-30, 1.89592e-30, 1.89592e-30, 1.89592e-30, 1.89592e-30, 1.89592e-30, 1.89592e-30, 1.89592e-30, 1.89592e-30, 1.89592e-30, 1.89592e-30, 1.89592e-30, 1.89592e-30, 5.17268e-13, 1.89592e-30, 1.43624e-08, 1.89592e-30, 9.48306e-09, 1.89592e-30, 1.89592e-30
0.418896, 0, 3.63405e-08, 9.44934e-30, 1.41421, -3.63405e-08, 9.44934e-30, 0, 9.44934e-30, 9.44934e-30, 9.44934e-30, 9.44934e-30, 9.44934e-30, 9.44934e-30, 9.44934e-30, 9.44934e-30, 9.44934e-30, 9.44934e-30, 9.44934e-30, 9.44934e-30, 9.44934e-30, 8.24762e-13, 9.44934e-30, 2.27923e-08, 9.44934e-30, 1.35474e-08, 9.44934e-30, 9.44934e-30
0.426759, 0, 5.53428e-08, 4.45349e-29, 1.41421, -5.53428e-08, 4.45349e-29, 0, 4.45349e-29, 4.45349e-29, 4.45349e-29, 4.45349e-29, 4.45349e-29, 4.45349e-29, 4.45349e-29, 4.45349e-29, 4.45349e-29, 4.45349e-29, 4.45349e-29, 4.45349e-29, 4.45349e-29, 1.31423e-12, 4.45349e-29, 3.61148e-08, 4.45349e-29, 1.92267e-08, 4.45349e-29, 4.45349e-29
0.434621, 0, 8.42367e-08, 2.02507e-28, 1.41421, -8.42367e-08, 2.02507e-28, 0, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.02507e-28, 2.09223e-12, 2.02507e-28, 5.71252e-08, 2.02507e-28, 2.71095e-08, 2.02507e-28, 2.02507e-28
0.442484, 0, 1.28157e-07, 8.82213e-28, 1.41421, -1.28157e-07, 8.82213e-28, 0, 8.82213e-28, 8.82213e-28, 8.82213e-28, 8.82213e-28, 8.82213e-28, 8.82213e-28, 8.82213e-28, 8.82213e-28, 8.82213e-28, 8.82213e-28, 8.82213e-28, 8.82213e-28, 8.82213e-28, 3.32641e-12, 8.82213e-28, 9.01759e-08, 8.82213e-28, 3.79779e-08, 8.82213e-28, 8.82213e-28
0.450346, 0, 1.94878e-07, 3.66545e-27, 1.41421, -1.94878e-07, 3.66545e-27, 0, 3.66545e-27, 3.66545e-27, 3.66545e-27, 3.66545e-27, 3.66545e-27, 3.66545e-27, 3.66545e-27, 3.66545e-27, 3.66545e-27, 3.66545e-27, 3.66545e-27, 3.66545e-27, 3.66545e-27, 5.27936e-12, 3.66545e-27, 1.42009e-07, 3.66545e-27, 5.28641e-08, 3.66545e-27, 3.66545e-27
0.458209, 0, 2.96137e-07, 1.45312e-26, 1.41421, -2.96137e-07, 1.45312e-26, 0, 1.45312e-26, 1.45312e-26, 1.45312e-26, 1.45312e-26, 1.45312e-26, 1.45312e-26, 1.45312e-26, 1.45312e-26, 1.45312e-26, 1.45312e-26, 1.45312e-26, 1.45312e-26, 1.45312e-26, 8.36027e-12, 1.45312e-26, 2.23008e-07, 1.45312e-26, 7.31207e-08, 1.45312e-26, 1.45312e-26
0.466071, 0, 4.49585e-07, 5.50264e-26, 1.41421, -4.49585e-07, 5.50264e-26, 0, 5.50264e-26, 5.50264e-26, 5.50264e-26, 5.50264e-26, 5.50264e-26, 5.50264e-26, 5.50264e-26, 5.06919e-13, 5.50264e-26, 5.50264e-26, 5.50264e-26, 5.50264e-26, 5.50264e-26, 1.32033e-11, 5.50264e-26, 3.49064e-07, 5.50264e-26, 1.00507e-07, 5.50264e-26, 5.50264e-26
0.473934, 0, 6.8164e-07, 1.99389e-25, 1.41421, -6.8164e-07, 1.99389e-25, 0, 1.99389e-25, 1.99389e-25, 1.99389e-25, 1.99389e-25, 1.99389e-25, 1.99389e-25, 1.99389e-25, 1.68378e-12, 1.99389e-25, 1.99389e-25, 1.99389e-25, 1.99389e-25, 1.99389e-25, 2.07849e-11, 1.99389e-25, 5.4432e-07, 1.99389e-25, 1.37297e-07, 1.99389e-25, 1.99389e-25
0.481796, 0, 1.03163e-06, 6.96893e-25, 1.41421, -1.03163e-06, 6.96893e-25, 0, 6.96893e-25, 6.96893e-25, 6.96893e-25, 6.96893e-25, 6.96893e-25, 6.96893e-25, 6.96893e-25, 4.33739e-12, 6.96893e-25, 6.96893e-25, 6.96893e-25, 6.96893e-25, 6.96893e-25, 3.25998e-11, 6.96893e-25, 8.45182e-07, 6.96893e-25, 1.86407e-07, 6.96893e-25, 6.96893e-25
0.489659, 0, 1.55896e-06, 6.5585e-11, 1.41421, -1.55896e-06, 1.00245e-10, 6.5585e-11, 6.55966e-11, 1.0105e-10, 3.76674e-10, 7.62528e-11, 2.95061e-10, 1.00388e-10, 6.95991e-11, 9.93142e-11, 2.51004e-10, 8.64529e-11, 3.20732e-10, 7.65797e-11, 6.5965e-11, 1.16504e-10, 6.56969e-11, 1.30616e-06, 6.55858e-11, 2.51653e-07, 6.5585e-11, 6.5585e-11
0.497521, 0, 2.34944e-06, 2.13986e-10, 1.41421, -2.34944e-06, 3.2854e-10, 2.13986e-10, 2.14024e-10, 3.31198e-10, 1.24215e-09, 2.49243e-10, 9.72417e-10, 3.29011e-10, 2.27252e-10, 3.14552e-10, 8.26806e-10, 2.82955e-10, 1.05726e-09, 2.50324e-10, 2.15242e-10, 2.93165e-10, 2.16492e-10, 2.00796e-06, 2.13988e-10, 3.37763e-07, 2.13986e-10, 2.13986e-10
0.505384, 0, 3.52957e-06, 5.43078e-10, 1.41421, -3.52957e-06, 8.36888e-10, 5.43078e-10, 5.43176e-10, 8.43705e-10, 3.18012e-09, 6.33507e-10, 2.48831e-09, 8.38095e-10, 5.77104e-10, 7.91818e-10, 2.11484e-09, 7.19971e-10, 2.70591e-09, 6.36278e-10, 5.46299e-10, 6.65594e-10, 5.51334e-10, 3.06925e-06, 5.43085e-10, 4.50881e-07, 5.43078e-10, 5.43078e-10
0.513246, 0, 5.28341e-06, 1.2594e-09, 1.41421, -5.28341e-06, 1.94585e-09, 1.2594e-09, 1.25963e-09, 1.96178e-09, 7.42048e-09, 1.47068e-09, 5.80415e-09, 1.94867e-09, 1.3389e-09, 1.82915e-09, 4.93161e-09, 1.67269e-09, 6.31254e-09, 1.47715e-09, 1.26693e-09, 1.44797e-09, 1.28123e-09, 4.66273e-06, 1.25942e-09, 5.98722e-07, 1.2594e-09, 1.2594e-09
0.521109, 0, 7.87732e-06, 2.79002e-09, 1.41421, -7.87732e-06, 4.31715e-09, 2.79002e-09, 2.79053e-09, 4.35259e-09, 1.64966e-08, 3.26004e-09, 1.29007e-08, 4.32343e-09, 2.96688e-09, 4.03943e-09, 1.09596e-08, 3.70945e-09, 1.40317e-08, 3.27444e-09, 2.80676e-09, 3.07862e-09, 2.84234e-09, 7.03739e-06, 2.79005e-09, 7.91205e-07, 2.79002e-09, 2.79002e-09
0.528971, 0, 1.17102e-05, 5.99186e-09, 1.41421, -1.17102e-05, 9.27968e-09, 5.99186e-09, 5.99296e-09, 9.35597e-09, 3.55012e-08, 7.00379e-09, 2.77595e-08, 9.29319e-09, 6.37263e-09, 8.69921e-09, 2.35804e-08, 7.97134e-09, 3.01945e-08, 7.0348e-09, 6.02791e-09, 6.431e-09, 6.11049e-09, 1.05643e-05, 5.99194e-09, 1.04116e-06, 5.99186e-09, 5.99186e-09
0.536834, 0, 1.73188e-05, 1.25455e-08, 1.41421, -1.73188e-05, 1.94412e-08, 1.25455e-08, 1.25478e-08, 1.96013e-08, 7.44373e-08, 1.46679e-08, 5.82002e-08, 1.94696e-08, 1.33441e-08, 1.86987e-08, 4.9435e-08, 1.66972e-08, 6.33074e-08, 1.47329e-08, 1.26211e-08, 1.32096e-08, 1.28044e-08, 1.57334e-05, 1.25456e-08, 1.36548e-06, 1.25455e-08, 1.25455e-08
0.544696, 0, 2.55068e-05, 2.56712e-08, 1.41421, -2.55068e-05, 3.98021e-08, 2.56712e-08, 2.56759e-08, 4.013e-08, 1.52501e-07, 3.00204e-08, 1.19228e-07, 3.98602e-08, 2.73077e-08, 4.34988e-08, 1.01266e-07, 3.41789e-08, 1.29693e-07, 3.01537e-08, 2.58261e-08, 2.66692e-08, 2.62198e-08, 2.32643e-05, 2.56715e-08, 1.78688e-06, 2.56712e-08, 2.56712e-08
0.552558, 0, 3.74089e-05, 5.1398e-08, 1.41421, -3.74089e-05, 7.97295e-08, 5.1398e-08, 5.14075e-08, 8.03869e-08, 3.05683e-07, 6.01179e-08, 2.38972e-07, 7.9846e-08, 5.46792e-08, 9.39533e-08, 2.0296e-07, 6.84555e-08, 2.59955e-07, 6.03851e-08, 5.17087e-08, 5.28883e-08, 5.25317e-08, 3.41521e-05, 5.13987e-08, 2.33691e-06, 5.1398e-08, 5.1398e-08
0.560421, 0, 5.46504e-05, 1.00752e-07, 1.41421, -5.46504e-05, 1.56365e-07, 1.00752e-07, 1.00771e-07, 1.57656e-07, 5.99898e-07, 1.17869e-07, 4.68949e-07, 1.56594e-07, 1.07193e-07, 1.94713e-07, 3.98259e-07, 1.34235e-07, 5.10137e-07, 1.18393e-07, 1.01362e-07, 1.02965e-07, 1.03042e-07, 4.97741e-05, 1.00754e-07, 3.06074e-06, 1.00752e-07, 1.00752e-07
0.568283, 0, 7.95587e-05, 1.93431e-07, 1.41421, -7.95587e-05, 3.00352e-07, 1.93431e-07, 1.93467e-07, 3.02833e-07, 1.15308e-06, 2.2634e-07, 9.01321e-07, 3.00792e-07, 2.05814e-07, 3.91844e-07, 7.65414e-07, 2.57805e-07, 9.80509e-07, 2.27348e-07, 1.94604e-07, 1.96693e-07, 1.97959e-07, 7.20259e-05, 1.93434e-07, 4.02494e-06, 1.93431e-07, 1.93431e-07
0.576146, 0, 0.000115475, 3.63805e-07, 1.41421, -0.000115475, 5.65193e-07, 3.63805e-07, 3.63872e-07, 5.69866e-07, 2.17133e-06, 4.25788e-07, 1.69713e-06, 5.66021e-07, 3.87128e-07, 7.70518e-07, 1.44115e-06, 4.85054e-07, 1.84628e-06, 4.27687e-07, 3.66013e-07, 3.68582e-07, 3.72574e-07, 0.000103505, 3.6381e-07, 5.33038e-06, 3.63805e-07, 3.63805e-07
0.584008, 0, 0.000167207, 6.70477e-07, 1.41421, -0.000167207, 1.04218e-06, 6.70477e-07, 6.70601e-07, 1.0508e-06, 4.00662e-06, 7.84879e-07, 3.1314e-06, 1.04371e-06, 7.13524e-07, 1.48405e-06, 2.65893e-06, 8.94265e-07, 3.40668e-06, 7.88385e-07, 6.74552e-07, 6.77428e-07, 6.87126e-07, 0.000147758, 6.70486e-07, 7.13221e-06, 6.70477e-07, 6.70477e-07
0.591871, 0, 0.000241702, 1.21082e-06, 1.41421, -0.000241702, 1.88311e-06, 1.21082e-06, 1.21104e-06, 1.89871e-06, 7.24483e-06, 1.41773e-06, 5.66184e-06, 1.88587e-06, 1.28868e-06, 2.81195e-06, 4.80729e-06, 1.61558e-06, 6.15974e-06, 1.42407e-06, 1.21819e-06, 1.22087e-06, 1.24179e-06, 0.000209624, 1.21083e-06, 9.67095e-06, 1.21082e-06, 1.21082e-06
