   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_280.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.301891, 0, 2.56203e-10, 8.07891e-41, 1.41421, -2.56203e-10, 8.07891e-41, 0, 8.07891e-41, 8.07891e-41, 8.07891e-41, 8.07891e-41, 8.07891e-41, 8.07891e-41, 8.07891e-41, 8.07891e-41, 8.07891e-41, 8.07891e-41, 1.90373e-12, 8.07891e-41, 8.07891e-41, 7.32658e-15, 8.07891e-41, 1.63145e-10, 8.07891e-41, 9.11474e-11, 8.07891e-41, 8.07891e-41
0.309758, 0, 3.97268e-10, 1.01548e-39, 1.41421, -3.97268e-10, 1.01548e-39, 0, 1.01548e-39, 1.01548e-39, 1.01548e-39, 1.01548e-39, 1.01548e-39, 1.01548e-39, 1.01548e-39, 1.01548e-39, 1.01548e-39, 1.01548e-39, 2.84898e-12, 1.01548e-39, 1.01548e-39, 1.14947e-14, 1.01548e-39, 2.58075e-10, 1.01548e-39, 1.36333e-10, 1.01548e-39, 1.01548e-39
0.317625, 0, 6.13831e-10, 1.14108e-38, 1.41421, -6.13831e-10, 1.14108e-38, 0, 1.14108e-38, 1.14108e-38, 1.14108e-38, 1.14108e-38, 1.14108e-38, 1.14108e-38, 1.14108e-38, 1.14108e-38, 1.14108e-38, 1.14108e-38, 4.2376e-12, 1.14108e-38, 1.14108e-38, 1.79921e-14, 1.14108e-38, 4.0692e-10, 1.14108e-38, 2.02655e-10, 1.14108e-38, 1.14108e-38
0.325492, 0, 9.45367e-10, 1.15999e-37, 1.41421, -9.45367e-10, 1.15999e-37, 0, 1.15999e-37, 1.15999e-37, 1.15999e-37, 1.15999e-37, 1.15999e-37, 1.15999e-37, 1.15999e-37, 1.15999e-37, 1.15999e-37, 1.15999e-37, 6.26493e-12, 1.15999e-37, 1.15999e-37, 2.81081e-14, 1.15999e-37, 6.39692e-10, 1.15999e-37, 2.99382e-10, 1.15999e-37, 1.15999e-37
0.333359, 0, 1.45166e-09, 1.07118e-36, 1.41421, -1.45166e-09, 1.07118e-36, 0, 1.07118e-36, 1.07118e-36, 1.07118e-36, 1.07118e-36, 1.07118e-36, 1.07118e-36, 1.07118e-36, 1.07118e-36, 1.07118e-36, 1.07118e-36, 9.20666e-12, 1.07118e-36, 1.07118e-36, 4.38455e-14, 1.07118e-36, 1.00285e-09, 1.07118e-36, 4.39563e-10, 1.07118e-36, 1.07118e-36
0.341226, 0, 2.22319e-09, 9.04527e-36, 1.41421, -2.22319e-09, 9.04527e-36, 0, 9.04527e-36, 9.04527e-36, 9.04527e-36, 9.04527e-36, 9.04527e-36, 9.04527e-36, 9.04527e-36, 9.04527e-36, 9.04527e-36, 9.04527e-36, 1.34493e-11, 9.04527e-36, 9.04527e-36, 6.83172e-14, 9.04527e-36, 1.56823e-09, 9.04527e-36, 6.41442e-10, 9.04527e-36, 9.04527e-36
0.349094, 0, 3.39671e-09, 7.0104e-35, 1.41421, -3.39671e-09, 7.0104e-35, 0, 7.0104e-35, 7.0104e-35, 7.0104e-35, 7.0104e-35, 7.0104e-35, 7.0104e-35, 7.0104e-35, 7.0104e-35, 7.0104e-35, 7.0104e-35, 1.95317e-11, 7.0104e-35, 7.0104e-35, 1.06365e-13, 7.0104e-35, 2.44672e-09, 7.0104e-35, 9.30354e-10, 7.0104e-35, 7.0104e-35
0.356961, 0, 5.17896e-09, 5.00937e-34, 1.41421, -5.17896e-09, 5.00937e-34, 0, 5.00937e-34, 5.00937e-34, 5.00937e-34, 5.00937e-34, 5.00937e-34, 5.00937e-34, 5.00937e-34, 5.00937e-34, 5.00937e-34, 5.00937e-34, 2.81997e-11, 5.00937e-34, 5.00937e-34, 1.65522e-13, 5.00937e-34, 3.80934e-09, 5.00937e-34, 1.34125e-09, 5.00937e-34, 5.00937e-34
0.364828, 0, 7.88212e-09, 3.33449e-33, 1.41421, -7.88212e-09, 3.33449e-33, 0, 3.33449e-33, 3.33449e-33, 3.33449e-33, 3.33449e-33, 3.33449e-33, 3.33449e-33, 3.33449e-33, 3.33449e-33, 3.33449e-33, 3.33449e-33, 4.04803e-11, 3.33449e-33, 3.33449e-33, 2.57516e-13, 3.33449e-33, 5.91937e-09, 3.33449e-33, 1.92202e-09, 3.33449e-33, 3.33449e-33
0.372695, 0, 1.19776e-08, 1.84904e-32, 1.41421, -1.19776e-08, 1.84904e-32, 0, 1.84904e-32, 1.84904e-32, 1.84904e-32, 1.84904e-32, 1.84904e-32, 1.84904e-32, 1.84904e-32, 1.84904e-32, 1.84904e-32, 1.84904e-32, 5.77792e-11, 1.84904e-32, 1.84904e-32, 4.00601e-13, 1.84904e-32, 9.18157e-09, 1.84904e-32, 2.73784e-09, 1.84904e-32, 1.84904e-32
0.380562, 0, 1.81765e-08, 1.06455e-31, 1.41421, -1.81765e-08, 1.06455e-31, 0, 1.06455e-31, 1.06455e-31, 1.06455e-31, 1.06455e-31, 1.06455e-31, 1.06455e-31, 1.06455e-31, 1.06455e-31, 1.06455e-31, 1.06455e-31, 8.20087e-11, 1.06455e-31, 1.06455e-31, 6.23169e-13, 1.06455e-31, 1.4217e-08, 1.06455e-31, 3.87684e-09, 1.06455e-31, 1.06455e-31
0.388429, 0, 2.75508e-08, 5.43468e-31, 1.41421, -2.75508e-08, 5.43468e-31, 0, 5.43468e-31, 5.43468e-31, 5.43468e-31, 5.43468e-31, 5.43468e-31, 5.43468e-31, 5.43468e-31, 5.43468e-31, 5.43468e-31, 5.43468e-31, 1.15756e-10, 5.43468e-31, 5.43468e-31, 9.69338e-13, 5.43468e-31, 2.19767e-08, 5.43468e-31, 5.45741e-09, 5.43468e-31, 5.43468e-31
0.396296, 0, 4.17143e-08, 2.75041e-30, 1.41421, -4.17143e-08, 2.75041e-30, 0, 2.75041e-30, 2.75041e-30, 2.75041e-30, 2.75041e-30, 2.75041e-30, 2.75041e-30, 2.75041e-30, 2.75041e-30, 2.75041e-30, 2.75041e-30, 1.62503e-10, 2.75041e-30, 2.75041e-30, 1.50754e-12, 2.75041e-30, 3.39128e-08, 2.75041e-30, 7.63751e-09, 2.75041e-30, 2.75041e-30
0.404164, 0, 6.3092e-08, 1.33389e-29, 1.41421, -6.3092e-08, 1.33389e-29, 0, 1.33389e-29, 1.33389e-29, 1.33389e-29, 1.33389e-29, 1.33389e-29, 1.33389e-29, 1.33389e-29, 1.33389e-29, 1.33389e-29, 1.33389e-29, 2.26909e-10, 1.33389e-29, 1.33389e-29, 2.34369e-12, 1.33389e-29, 5.22362e-08, 1.33389e-29, 1.06266e-08, 1.33389e-29, 1.33389e-29
0.412031, 0, 9.53202e-08, 6.13751e-29, 1.41421, -9.53202e-08, 6.13751e-29, 0, 6.13751e-29, 6.13751e-29, 6.13751e-29, 6.13751e-29, 6.13751e-29, 6.13751e-29, 6.13751e-29, 6.13751e-29, 6.13751e-29, 6.13751e-29, 3.15177e-10, 6.13751e-29, 6.13751e-29, 3.64124e-12, 6.13751e-29, 8.03009e-08, 6.13751e-29, 1.47005e-08, 6.13751e-29, 6.13751e-29
0.419898, 0, 1.43837e-07, 2.74715e-28, 1.41421, -1.43837e-07, 2.74715e-28, 0, 2.74715e-28, 2.74715e-28, 2.74715e-28, 2.74715e-28, 2.74715e-28, 2.74715e-28, 2.74715e-28, 2.74715e-28, 2.74715e-28, 2.74715e-28, 4.35525e-10, 2.74715e-28, 2.74715e-28, 5.65154e-12, 2.74715e-28, 1.23175e-07, 2.74715e-28, 2.02204e-08, 2.74715e-28, 2.74715e-28
0.427765, 0, 2.16744e-07, 1.1789e-27, 1.41421, -2.16744e-07, 1.1789e-27, 0, 1.1789e-27, 1.1789e-27, 1.1789e-27, 1.1789e-27, 1.1789e-27, 1.1789e-27, 1.1789e-27, 1.1789e-27, 1.1789e-27, 1.1789e-27, 5.98783e-10, 1.1789e-27, 1.1789e-27, 8.7596e-12, 1.1789e-27, 1.8848e-07, 1.1789e-27, 2.7656e-08, 1.1789e-27, 1.1789e-27
0.435632, 0, 3.26138e-07, 8.70529e-27, 1.41421, -3.26138e-07, 8.70529e-27, 0, 8.70529e-27, 8.70529e-27, 8.70529e-27, 8.70529e-27, 8.70529e-27, 8.70529e-27, 8.70529e-27, 8.70529e-27, 8.70529e-27, 8.70529e-27, 8.19166e-10, 8.70529e-27, 8.70529e-27, 1.35596e-11, 8.70529e-27, 2.87691e-07, 8.70529e-27, 3.76144e-08, 8.70529e-27, 8.70529e-27
0.443499, 0, 4.89654e-07, 3.25583e-26, 1.41421, -4.89654e-07, 3.25583e-26, 0, 3.25583e-26, 3.25583e-26, 3.25583e-26, 3.25583e-26, 3.25583e-26, 3.25583e-26, 3.25583e-26, 3.25583e-26, 3.25583e-26, 3.25583e-26, 1.1152e-09, 3.25583e-26, 3.25583e-26, 2.09301e-11, 3.25583e-26, 4.37644e-07, 3.25583e-26, 5.08748e-08, 3.25583e-26, 3.25583e-26
0.451367, 0, 7.33454e-07, 1.16539e-25, 1.41421, -7.33454e-07, 1.16539e-25, 0, 1.16539e-25, 1.16539e-25, 1.16539e-25, 1.16539e-25, 1.16539e-25, 1.16539e-25, 1.16539e-25, 1.16539e-25, 1.16539e-25, 1.16539e-25, 1.51097e-09, 1.16539e-25, 1.16539e-25, 3.22201e-11, 1.16539e-25, 6.63478e-07, 1.16539e-25, 6.84323e-08, 1.16539e-25, 1.16539e-25
0.459234, 0, 1.09567e-06, 4.03169e-25, 1.41421, -1.09567e-06, 4.03169e-25, 0, 4.03169e-25, 4.03169e-25, 4.03169e-25, 4.03169e-25, 4.03169e-25, 4.03169e-25, 4.03169e-25, 4.03169e-25, 4.03169e-25, 4.03169e-25, 2.03765e-09, 4.03169e-25, 4.03169e-25, 4.94453e-11, 4.03169e-25, 1.00203e-06, 4.03169e-25, 9.15492e-08, 4.03169e-25, 4.03169e-25
0.467101, 0, 1.63225e-06, 5.16333e-11, 1.41421, -1.63225e-06, 7.84321e-11, 5.16333e-11, 5.16379e-11, 5.16434e-11, 7.53483e-11, 2.54857e-10, 6.07227e-11, 2.16748e-10, 8.63064e-11, 1.01029e-10, 5.32656e-11, 8.58357e-11, 2.787e-09, 5.36955e-11, 5.17032e-11, 1.27244e-10, 5.16599e-11, 1.50706e-06, 5.16339e-11, 1.2188e-07, 5.16333e-11, 5.16333e-11
0.474968, 0, 2.42312e-06, 1.63165e-10, 1.41421, -2.42312e-06, 2.49408e-10, 1.63165e-10, 1.6318e-10, 1.63197e-10, 2.39484e-10, 8.17176e-10, 1.92416e-10, 6.94535e-10, 2.74749e-10, 3.22131e-10, 1.68418e-10, 2.73234e-10, 3.81866e-09, 1.69801e-10, 1.6339e-10, 2.78341e-10, 1.63835e-10, 2.25631e-06, 1.63167e-10, 1.61433e-07, 1.63165e-10, 1.63165e-10
0.482835, 0, 3.58329e-06, 4.0122e-10, 1.41421, -3.58329e-06, 6.16226e-10, 4.0122e-10, 4.01257e-10, 4.01301e-10, 5.91484e-10, 2.03168e-09, 4.74143e-10, 1.72593e-09, 6.79401e-10, 7.97524e-10, 4.14315e-10, 6.75625e-10, 5.2648e-09, 4.17765e-10, 4.0178e-10, 5.75907e-10, 4.03317e-10, 3.36143e-06, 4.01224e-10, 2.12799e-07, 4.0122e-10, 4.0122e-10
0.490702, 0, 5.27648e-06, 9.02265e-10, 1.41421, -5.27648e-06, 1.39032e-09, 9.02265e-10, 9.02349e-10, 9.02449e-10, 1.33416e-09, 4.60333e-09, 1.0678e-09, 3.9093e-09, 1.53373e-09, 1.80186e-09, 9.31991e-10, 1.52515e-09, 7.34508e-09, 9.39822e-10, 9.03537e-10, 1.16598e-09, 9.07611e-10, 4.98142e-06, 9.02276e-10, 2.79233e-07, 9.02265e-10, 9.02265e-10
0.498569, 0, 7.73423e-06, 1.9407e-09, 1.41421, -7.73423e-06, 2.99622e-09, 1.9407e-09, 1.94088e-09, 1.9411e-09, 2.87476e-09, 9.94505e-09, 2.2987e-09, 8.44406e-09, 3.30637e-09, 3.88626e-09, 2.00499e-09, 3.28783e-09, 1.0439e-08, 2.02193e-09, 1.94345e-09, 2.33686e-09, 1.95312e-09, 7.34071e-06, 1.94072e-09, 3.64895e-07, 1.9407e-09, 1.9407e-09
0.506437, 0, 1.12948e-05, 4.05341e-09, 1.41421, -1.12948e-05, 6.26544e-09, 4.05341e-09, 4.05379e-09, 4.05424e-09, 6.01089e-09, 2.08279e-08, 4.80367e-09, 1.76823e-08, 6.9154e-09, 8.13068e-09, 4.18814e-09, 6.87655e-09, 1.52156e-08, 4.22363e-09, 4.05917e-09, 4.64544e-09, 4.08075e-09, 1.07665e-05, 4.05346e-09, 4.75167e-07, 4.05341e-09, 4.05341e-09
0.514304, 0, 1.64008e-05, 8.27011e-09, 1.41421, -1.64008e-05, 1.2794e-08, 8.27011e-09, 8.27088e-09, 8.27181e-09, 1.22734e-08, 4.25764e-08, 9.80449e-09, 3.61432e-08, 1.41233e-08, 1.66087e-08, 8.54565e-09, 1.40438e-08, 2.287e-08, 8.61823e-09, 8.2819e-09, 9.15004e-09, 8.32814e-09, 1.56835e-05, 8.2702e-09, 6.17113e-07, 8.27011e-09, 8.27011e-09
0.522171, 0, 2.36948e-05, 1.6526e-08, 1.41421, -2.36948e-05, 2.55837e-08, 1.6526e-08, 1.65276e-08, 1.65294e-08, 2.45414e-08, 8.52133e-08, 1.95981e-08, 7.2333e-08, 2.82451e-08, 3.32214e-08, 1.70777e-08, 2.8086e-08, 3.55433e-08, 1.7223e-08, 1.65496e-08, 1.78265e-08, 1.66459e-08, 2.27047e-05, 1.65262e-08, 8.00256e-07, 1.6526e-08, 1.6526e-08
0.530038, 0, 3.40589e-05, 3.23845e-08, 1.41421, -3.40589e-05, 5.01658e-08, 3.23845e-08, 3.23876e-08, 3.23912e-08, 4.81196e-08, 1.67225e-07, 3.84154e-08, 1.4194e-07, 5.53905e-08, 6.51593e-08, 3.34676e-08, 5.50781e-08, 5.70544e-08, 3.37528e-08, 3.24309e-08, 3.42957e-08, 3.26264e-08, 3.26617e-05, 3.23849e-08, 1.03781e-06, 3.23845e-08, 3.23845e-08
0.537905, 0, 4.87097e-05, 6.22717e-08, 1.41421, -4.87097e-05, 9.65226e-08, 6.22717e-08, 6.22776e-08, 6.22846e-08, 9.25812e-08, 3.22007e-07, 7.38886e-08, 2.73301e-07, 1.06587e-07, 1.25404e-07, 6.43578e-08, 1.05985e-07, 9.41443e-08, 6.49073e-08, 6.23609e-08, 6.50648e-08, 6.27496e-08, 4.66852e-05, 6.22724e-08, 1.34866e-06, 6.22717e-08, 6.22717e-08
0.545772, 0, 6.93225e-05, 1.1754e-07, 1.41421, -6.93225e-05, 1.82303e-07, 1.1754e-07, 1.17551e-07, 1.17564e-07, 1.7485e-07, 6.0866e-07, 1.39506e-07, 5.16564e-07, 2.01332e-07, 2.36913e-07, 1.21484e-07, 2.00195e-07, 1.58553e-07, 1.22523e-07, 1.17709e-07, 1.21597e-07, 1.18466e-07, 6.63043e-05, 1.17541e-07, 1.7606e-06, 1.1754e-07, 1.1754e-07
0.55364, 0, 9.81994e-05, 2.17827e-07, 1.41421, -9.81994e-05, 3.38064e-07, 2.17827e-07, 2.17848e-07, 2.17872e-07, 3.24227e-07, 1.12962e-06, 2.58608e-07, 9.58637e-07, 3.73393e-07, 4.3945e-07, 2.2515e-07, 3.71281e-07, 2.70393e-07, 2.27079e-07, 2.1814e-07, 2.23684e-07, 2.1959e-07, 9.35739e-05, 2.1783e-07, 2.31554e-06, 2.17827e-07, 2.17827e-07
0.561507, 0, 0.000138506, 3.96411e-07, 1.41421, -0.000138506, 6.15626e-07, 3.96411e-07, 3.96448e-07, 3.96493e-07, 5.904e-07, 2.05879e-06, 4.70762e-07, 1.74706e-06, 6.80038e-07, 8.00474e-07, 4.09763e-07, 6.76188e-07, 4.63521e-07, 4.1328e-07, 3.96982e-07, 4.04818e-07, 3.99704e-07, 0.000131247, 3.96416e-07, 3.07768e-06, 3.96411e-07, 3.96411e-07
0.569374, 0, 0.000194596, 7.08501e-07, 1.41421, -0.000194596, 1.10105e-06, 7.08501e-07, 7.08568e-07, 7.08648e-07, 1.05587e-06, 3.6853e-06, 8.41641e-07, 3.12709e-06, 1.21639e-06, 1.43205e-06, 7.3241e-07, 1.20949e-06, 7.93853e-07, 7.38708e-07, 7.09524e-07, 7.20497e-07, 7.14544e-07, 0.000182999, 7.08509e-07, 4.14622e-06, 7.08501e-07, 7.08501e-07
