   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_472.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00702027, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000847059, 0, 2.53901e-15, 0, 1.41421, -2.53901e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01746e-18, 0, 1.85419e-16, 0, 2.35257e-15, 0, 0, 0
0.00871439, 0, 4.17884e-15, 0, 1.41421, -4.17884e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70251e-18, 0, 3.12765e-16, 0, 3.86438e-15, 0, 0, 0
0.0165817, 0, 6.84107e-15, 0, 1.41421, -6.84107e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83369e-18, 0, 5.24971e-16, 0, 6.31326e-15, 0, 0, 0
0.024449, 0, 1.11403e-14, 0, 1.41421, -1.11403e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69174e-18, 0, 8.7687e-16, 0, 1.02587e-14, 0, 0, 0
0.0323164, 0, 1.80469e-14, 0, 1.41421, -1.80469e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.7279e-18, 0, 1.45763e-15, 0, 1.65815e-14, 0, 0, 0
0.0401837, 0, 2.90845e-14, 0, 1.41421, -2.90845e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26637e-17, 0, 2.41155e-15, 0, 2.66603e-14, 0, 0, 0
0.048051, 0, 4.66339e-14, 0, 1.41421, -4.66339e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06477e-17, 0, 3.97109e-15, 0, 4.26422e-14, 0, 0, 0
0.0559183, 0, 7.43951e-14, 0, 1.41421, -7.43951e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34978e-17, 0, 6.50892e-15, 0, 6.78527e-14, 0, 0, 0
0.0637857, 0, 1.18089e-13, 0, 1.41421, -1.18089e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40783e-17, 0, 1.06198e-14, 0, 1.07415e-13, 0, 0, 0
0.071653, 0, 1.86517e-13, 0, 1.41421, -1.86517e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68793e-17, 0, 1.72486e-14, 0, 1.69182e-13, 0, 0, 0
0.0795203, 0, 2.9315e-13, 0, 1.41421, -2.9315e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38906e-16, 0, 2.78895e-14, 0, 2.65122e-13, 0, 0, 0
0.0873877, 0, 4.58502e-13, 0, 1.41421, -4.58502e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21035e-16, 0, 4.48949e-14, 0, 4.13386e-13, 0, 0, 0
0.095255, 0, 7.1366e-13, 0, 1.41421, -7.1366e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5008e-16, 0, 7.1955e-14, 0, 6.41355e-13, 0, 0, 0
0.103122, 0, 1.1055e-12, 0, 1.41421, -1.1055e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51905e-16, 0, 1.14828e-13, 0, 9.90117e-13, 0, 0, 0
0.11099, 0, 1.70434e-12, 0, 1.41421, -1.70434e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.66129e-16, 0, 1.82461e-13, 0, 1.52101e-12, 0, 0, 0
0.118857, 0, 2.61519e-12, 0, 1.41421, -2.61519e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35316e-15, 0, 2.88703e-13, 0, 2.32513e-12, 0, 0, 0
0.126724, 0, 3.99406e-12, 0, 1.41421, -3.99406e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10476e-15, 0, 4.54895e-13, 0, 3.53706e-12, 0, 0, 0
0.134592, 0, 6.07164e-12, 0, 1.41421, -6.07164e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25985e-15, 0, 7.13791e-13, 0, 5.35459e-12, 0, 0, 0
0.142459, 0, 9.18741e-12, 0, 1.41421, -9.18741e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02761e-15, 0, 1.11546e-12, 0, 8.06692e-12, 0, 0, 0
0.150326, 0, 1.38386e-11, 0, 1.41421, -1.38386e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72216e-15, 0, 1.73615e-12, 0, 1.20947e-11, 0, 0, 0
0.158194, 0, 2.07501e-11, 0, 1.41421, -2.07501e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18135e-14, 0, 2.69149e-12, 0, 1.80468e-11, 0, 0, 0
0.166061, 0, 3.09739e-11, 0, 1.41421, -3.09739e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80028e-14, 0, 4.15626e-12, 0, 2.67996e-11, 0, 0, 0
0.173928, 0, 4.60293e-11, 0, 1.41421, -4.60293e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73326e-14, 0, 6.3936e-12, 0, 3.96084e-11, 0, 0, 0
0.181796, 0, 6.81016e-11, 0, 1.41421, -6.81016e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13494e-14, 0, 9.79839e-12, 0, 5.82618e-11, 0, 0, 0
0.189663, 0, 1.00319e-10, 0, 1.41421, -1.00319e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23418e-14, 0, 1.49612e-11, 0, 8.52955e-11, 0, 0, 0
0.19753, 0, 1.47141e-10, 0, 1.41421, -1.47141e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.369e-14, 0, 2.27622e-11, 0, 1.24285e-10, 0, 0, 0
0.205398, 0, 2.14899e-10, 0, 1.41421, -2.14899e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40379e-13, 0, 3.45099e-11, 0, 1.80249e-10, 0, 0, 0
0.213265, 0, 3.12542e-10, 0, 1.41421, -3.12542e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09749e-13, 0, 5.21429e-11, 0, 2.60189e-10, 0, 0, 0
0.221132, 0, 4.52673e-10, 0, 1.41421, -4.52673e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12605e-13, 0, 7.85261e-11, 0, 3.73834e-10, 0, 0, 0
0.229, 0, 6.52969e-10, 0, 1.41421, -6.52969e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64835e-13, 0, 1.17882e-10, 0, 5.34622e-10, 0, 0, 0
0.236867, 0, 9.38135e-10, 1.42932e-43, 1.41421, -9.38135e-10, 1.42932e-43, 0, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 6.89805e-13, 1.42932e-43, 1.7642e-10, 1.42932e-43, 7.61026e-10, 1.42932e-43, 1.42932e-43, 1.42932e-43
0.244734, 0, 1.34258e-09, 2.4817e-42, 1.41421, -1.34258e-09, 2.4817e-42, 0, 2.4817e-42, 2.4817e-42, 2.4817e-42, 2.4817e-42, 2.4817e-42, 2.4817e-42, 2.4817e-42, 2.4817e-42, 2.4817e-42, 2.4817e-42, 2.4817e-42, 1.02189e-12, 2.4817e-42, 2.63247e-10, 2.4817e-42, 1.07831e-09, 2.4817e-42, 2.4817e-42, 2.4817e-42
0.252602, 0, 1.91407e-09, 3.58494e-41, 1.41421, -1.91407e-09, 3.58494e-41, 0, 3.58494e-41, 3.58494e-41, 3.58494e-41, 3.58494e-41, 3.58494e-41, 3.58494e-41, 3.58494e-41, 3.58494e-41, 3.58494e-41, 3.58494e-41, 3.58494e-41, 1.51165e-12, 3.58494e-41, 3.91699e-10, 3.58494e-41, 1.52086e-09, 3.58494e-41, 3.58494e-41, 3.58494e-41
0.260469, 0, 2.71868e-09, 4.57548e-40, 1.41421, -2.71868e-09, 4.57548e-40, 0, 4.57548e-40, 4.57548e-40, 4.57548e-40, 4.57548e-40, 4.57548e-40, 4.57548e-40, 4.57548e-40, 4.57548e-40, 4.57548e-40, 4.57548e-40, 4.57548e-40, 2.23357e-12, 4.57548e-40, 5.81251e-10, 4.57548e-40, 2.13519e-09, 4.57548e-40, 4.57548e-40, 4.57548e-40
0.268336, 0, 3.8476e-09, 5.23316e-39, 1.41421, -3.8476e-09, 5.23316e-39, 0, 5.23316e-39, 5.23316e-39, 5.23316e-39, 5.23316e-39, 5.23316e-39, 5.23316e-39, 5.23316e-39, 5.23316e-39, 5.23316e-39, 5.23316e-39, 5.23316e-39, 3.29736e-12, 5.23316e-39, 8.60305e-10, 5.23316e-39, 2.984e-09, 5.23316e-39, 5.23316e-39, 5.23316e-39
0.276203, 0, 5.42634e-09, 5.40359e-38, 1.41421, -5.42634e-09, 5.40359e-38, 0, 5.40359e-38, 5.40359e-38, 5.40359e-38, 5.40359e-38, 5.40359e-38, 5.40359e-38, 5.40359e-38, 5.40359e-38, 5.40359e-38, 5.40359e-38, 5.40359e-38, 4.86487e-12, 5.40359e-38, 1.27021e-09, 5.40359e-38, 4.15127e-09, 5.40359e-38, 5.40359e-38, 5.40359e-38
0.284071, 0, 7.62717e-09, 5.05855e-37, 1.41421, -7.62717e-09, 5.05855e-37, 0, 5.05855e-37, 5.05855e-37, 5.05855e-37, 5.05855e-37, 5.05855e-37, 5.05855e-37, 5.05855e-37, 5.05855e-37, 5.05855e-37, 5.05855e-37, 5.05855e-37, 7.17494e-12, 5.05855e-37, 1.87101e-09, 5.05855e-37, 5.74898e-09, 5.05855e-37, 5.05855e-37, 5.05855e-37
0.291938, 0, 1.06861e-08, 4.3197e-36, 1.41421, -1.06861e-08, 4.3197e-36, 0, 4.3197e-36, 4.3197e-36, 4.3197e-36, 4.3197e-36, 4.3197e-36, 4.3197e-36, 4.3197e-36, 4.3197e-36, 4.3197e-36, 4.3197e-36, 4.3197e-36, 1.05804e-11, 4.3197e-36, 2.74985e-09, 4.3197e-36, 7.92571e-09, 4.3197e-36, 4.3197e-36, 4.3197e-36
0.299805, 0, 1.4926e-08, 3.38003e-35, 1.41421, -1.4926e-08, 3.38003e-35, 0, 3.38003e-35, 3.38003e-35, 3.38003e-35, 3.38003e-35, 3.38003e-35, 3.38003e-35, 3.38003e-35, 3.38003e-35, 3.38003e-35, 3.38003e-35, 3.38003e-35, 1.56026e-11, 3.38003e-35, 4.03289e-09, 3.38003e-35, 1.08775e-08, 3.38003e-35, 3.38003e-35, 3.38003e-35
0.307673, 0, 2.07875e-08, 2.43467e-34, 1.41421, -2.07875e-08, 2.43467e-34, 0, 2.43467e-34, 2.43467e-34, 2.43467e-34, 2.43467e-34, 2.43467e-34, 2.43467e-34, 2.43467e-34, 2.43467e-34, 2.43467e-34, 2.43467e-34, 2.43467e-34, 2.30124e-11, 2.43467e-34, 5.9025e-09, 2.43467e-34, 1.4862e-08, 2.43467e-34, 2.43467e-34, 2.43467e-34
0.31554, 0, 2.88713e-08, 1.61532e-33, 1.41421, -2.88713e-08, 1.61532e-33, 0, 1.61532e-33, 1.61532e-33, 1.61532e-33, 1.61532e-33, 1.61532e-33, 1.61532e-33, 1.61532e-33, 1.61532e-33, 1.61532e-33, 1.61532e-33, 1.61532e-33, 3.39489e-11, 1.61532e-33, 8.6218e-09, 1.61532e-33, 2.02156e-08, 1.61532e-33, 1.61532e-33, 1.61532e-33
