   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_98.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00380232, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00406498, 0, 1.94665e-24, 0, 1.41421, -1.94665e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97404e-27, 0, 0, 7.20175e-30, 1.36887e-28, 0, 1.93853e-24, 0, 0
0.0119323, 0, 5.33413e-24, 0, 1.41421, -5.33413e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18501e-26, 0, 0, 1.98595e-29, 3.91273e-28, 0, 5.31187e-24, 0, 0
0.0197996, 0, 1.42179e-23, 0, 1.41421, -1.42179e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.82403e-26, 0, 0, 5.32855e-29, 1.08295e-27, 0, 1.41585e-23, 0, 0
0.0276669, 0, 3.69704e-23, 0, 1.41421, -3.69704e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5144e-25, 0, 0, 1.39507e-28, 2.91366e-27, 0, 3.68159e-23, 0, 0
0.0355342, 0, 9.39979e-23, 0, 1.41421, -9.39979e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85039e-25, 0, 0, 3.57208e-28, 7.64348e-27, 0, 9.36049e-23, 0, 0
0.0434015, 0, 2.34121e-22, 0, 1.41421, -2.34121e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.59014e-25, 0, 0, 8.96173e-28, 1.95978e-26, 0, 2.33141e-22, 0, 0
0.0512688, 0, 5.72132e-22, 0, 1.41421, -5.72132e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34358e-24, 0, 0, 2.2064e-27, 4.9209e-26, 0, 5.69737e-22, 0, 0
0.0591361, 0, 1.37357e-21, 0, 1.41421, -1.37357e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62645e-24, 0, 0, 5.33785e-27, 1.212e-25, 0, 1.36782e-21, 0, 0
0.0670034, 0, 3.24332e-21, 0, 1.41421, -3.24332e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32853e-23, 0, 0, 1.27034e-26, 2.93214e-25, 0, 3.22973e-21, 0, 0
0.0748707, 0, 7.53921e-21, 0, 1.41421, -7.53921e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08821e-23, 0, 0, 2.9769e-26, 6.97577e-25, 0, 7.5076e-21, 0, 0
