   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_8.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00417046, 0, 2.13949e-16, 0, 1.41421, -2.13949e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.03838e-18, 0, 0, 2.30017e-20, 0, 5.04319e-19, 0, 2.05384e-16, 0, 0, 0
0.0120025, 0, 3.65344e-16, 0, 1.41421, -3.65344e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37257e-17, 0, 0, 3.99781e-20, 0, 8.80685e-19, 0, 3.50697e-16, 0, 0, 0
0.0198346, 0, 6.20093e-16, 0, 1.41421, -6.20093e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32951e-17, 0, 0, 6.90706e-20, 0, 1.5293e-18, 0, 5.952e-16, 0, 0, 0
0.0276666, 0, 1.0462e-15, 0, 1.41421, -1.0462e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93005e-17, 0, 0, 1.18636e-19, 0, 2.64103e-18, 0, 1.00414e-15, 0, 0, 0
0.0354987, 0, 1.75476e-15, 0, 1.41421, -1.75476e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59131e-17, 0, 0, 2.02598e-19, 0, 4.53634e-18, 0, 1.68411e-15, 0, 0, 0
0.0433307, 0, 2.92612e-15, 0, 1.41421, -2.92612e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09905e-16, 0, 0, 3.44022e-19, 0, 7.75054e-18, 0, 2.80812e-15, 0, 0, 0
0.0511628, 0, 4.85149e-15, 0, 1.41421, -4.85149e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82209e-16, 0, 0, 5.80904e-19, 0, 1.31732e-17, 0, 4.65552e-15, 0, 0, 0
0.0589948, 0, 7.9982e-15, 0, 1.41421, -7.9982e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0037e-16, 0, 0, 9.75488e-19, 0, 2.22751e-17, 0, 7.67458e-15, 0, 0, 0
0.0668269, 0, 1.31121e-14, 0, 1.41421, -1.31121e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92382e-16, 0, 0, 1.62918e-18, 0, 3.74761e-17, 0, 1.25806e-14, 0, 0, 0
0.074659, 0, 2.13766e-14, 0, 1.41421, -2.13766e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.02667e-16, 0, 0, 2.70632e-18, 0, 6.2737e-17, 0, 2.05085e-14, 0, 0, 0
0.082491, 0, 3.46592e-14, 0, 1.41421, -3.46592e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3013e-15, 0, 0, 4.47189e-18, 0, 1.04511e-16, 0, 3.32489e-14, 0, 0, 0
0.0903231, 0, 5.58892e-14, 0, 1.41421, -5.58892e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09823e-15, 0, 0, 7.35077e-18, 0, 1.73258e-16, 0, 5.36104e-14, 0, 0, 0
0.0981551, 0, 8.96375e-14, 0, 1.41421, -8.96375e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36493e-15, 0, 0, 1.20208e-17, 0, 2.85856e-16, 0, 8.59747e-14, 0, 0, 0
0.105987, 0, 1.42996e-13, 0, 1.41421, -1.42996e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.36748e-15, 0, 0, 1.9558e-17, 0, 4.69406e-16, 0, 1.37139e-13, 0, 0, 0
0.113819, 0, 2.26904e-13, 0, 1.41421, -2.26904e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.51629e-15, 0, 0, 3.16614e-17, 0, 7.67219e-16, 0, 2.17589e-13, 0, 0, 0
0.121651, 0, 3.58151e-13, 0, 1.41421, -3.58151e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34411e-14, 0, 0, 5.10015e-17, 0, 1.24821e-15, 0, 3.43411e-13, 0, 0, 0
0.129483, 0, 5.62353e-13, 0, 1.41421, -5.62353e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11026e-14, 0, 0, 8.17551e-17, 0, 2.02157e-15, 0, 5.39148e-13, 0, 0, 0
0.137315, 0, 8.78381e-13, 0, 1.41421, -8.78381e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29587e-14, 0, 0, 1.30423e-16, 0, 3.2595e-15, 0, 8.42033e-13, 0, 0, 0
0.145147, 0, 1.3649e-12, 0, 1.41421, -1.3649e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12093e-14, 0, 0, 2.07081e-16, 0, 5.23227e-15, 0, 1.30825e-12, 0, 0, 0
0.152979, 0, 2.10997e-12, 0, 1.41421, -2.10997e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.91562e-14, 0, 0, 3.2727e-16, 0, 8.36239e-15, 0, 2.02213e-12, 0, 0, 0
0.160812, 0, 3.24503e-12, 0, 1.41421, -3.24503e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21728e-13, 0, 0, 5.14865e-16, 0, 1.33075e-14, 0, 3.10948e-12, 0, 0, 0
0.168644, 0, 4.96521e-12, 0, 1.41421, -4.96521e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86242e-13, 0, 0, 8.06436e-16, 0, 2.1087e-14, 0, 4.75708e-12, 0, 0, 0
0.176476, 0, 7.55867e-12, 0, 1.41421, -7.55867e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83502e-13, 0, 0, 1.25768e-15, 0, 3.32748e-14, 0, 7.24064e-12, 0, 0, 0
0.184308, 0, 1.14485e-11, 0, 1.41421, -1.14485e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.29376e-13, 0, 0, 1.95324e-15, 0, 5.22912e-14, 0, 1.09649e-11, 0, 0, 0
0.19214, 0, 1.72528e-11, 0, 1.41421, -1.72528e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47041e-13, 0, 0, 3.02121e-15, 0, 8.18437e-14, 0, 1.65209e-11, 0, 0, 0
0.199972, 0, 2.58692e-11, 0, 1.41421, -2.58692e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.70172e-13, 0, 0, 4.65499e-15, 0, 1.27591e-13, 0, 2.47668e-11, 0, 0, 0
0.207804, 0, 3.85948e-11, 0, 1.41421, -3.85948e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44743e-12, 0, 0, 7.1457e-15, 0, 1.98139e-13, 0, 3.69421e-11, 0, 0, 0
0.215636, 0, 5.72933e-11, 0, 1.41421, -5.72933e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14879e-12, 0, 0, 1.09306e-14, 0, 3.06532e-13, 0, 5.48271e-11, 0, 0, 0
0.223468, 0, 8.46286e-11, 0, 1.41421, -8.46286e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17425e-12, 0, 0, 1.6665e-14, 0, 4.72475e-13, 0, 8.09652e-11, 0, 0, 0
0.2313, 0, 1.24387e-10, 0, 1.41421, -1.24387e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66611e-12, 0, 0, 2.533e-14, 0, 7.25646e-13, 0, 1.1897e-10, 0, 0, 0
0.239132, 0, 1.81923e-10, 0, 1.41421, -1.81923e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.82568e-12, 0, 0, 3.83919e-14, 0, 1.11062e-12, 0, 1.73949e-10, 0, 0, 0
0.246964, 0, 2.64765e-10, 0, 1.41421, -2.64765e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93633e-12, 0, 0, 5.80412e-14, 0, 1.69413e-12, 0, 2.53077e-10, 0, 0, 0
0.254796, 0, 3.83445e-10, 3.41917e-43, 1.41421, -3.83445e-10, 0, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 3.41917e-43, 1.43948e-11, 3.41917e-43, 3.41917e-43, 8.75486e-14, 3.41917e-43, 2.57589e-12, 3.41917e-43, 3.66386e-10, 3.41917e-43, 3.41917e-43, 3.41917e-43
0.262628, 0, 5.52616e-10, 5.78456e-42, 1.41421, -5.52616e-10, 0, 5.78456e-42, 5.78456e-42, 5.78456e-42, 5.78456e-42, 5.78456e-42, 5.78456e-42, 5.78456e-42, 5.78456e-42, 5.78456e-42, 5.78456e-42, 5.78456e-42, 2.07542e-11, 5.78456e-42, 5.78456e-42, 1.31799e-13, 5.78456e-42, 3.9045e-12, 5.78456e-42, 5.27825e-10, 5.78456e-42, 5.78456e-42, 5.78456e-42
0.27046, 0, 7.92554e-10, 8.17658e-41, 1.41421, -7.92554e-10, 0, 8.17658e-41, 8.17658e-41, 8.17658e-41, 8.17658e-41, 8.17658e-41, 8.17658e-41, 8.17658e-41, 8.17658e-41, 8.17658e-41, 8.17658e-41, 8.17658e-41, 2.97806e-11, 8.17658e-41, 8.17658e-41, 1.98086e-13, 8.17658e-41, 5.90087e-12, 8.17658e-41, 7.56675e-10, 8.17658e-41, 8.17658e-41, 8.17658e-41
0.278292, 0, 1.13118e-09, 1.02592e-39, 1.41421, -1.13118e-09, 0, 1.02592e-39, 1.02592e-39, 1.02592e-39, 1.02592e-39, 1.02592e-39, 1.02592e-39, 1.02592e-39, 1.02592e-39, 1.02592e-39, 1.02592e-39, 1.02592e-39, 4.25313e-11, 1.02592e-39, 1.02592e-39, 2.97313e-13, 1.02592e-39, 8.89285e-12, 1.02592e-39, 1.07945e-09, 1.02592e-39, 1.02592e-39, 1.02592e-39
0.286124, 0, 1.6067e-09, 1.15478e-38, 1.41421, -1.6067e-09, 0, 1.15478e-38, 1.15478e-38, 1.15478e-38, 1.15478e-38, 1.15478e-38, 1.15478e-38, 1.15478e-38, 1.15478e-38, 1.15478e-38, 1.15478e-38, 1.15478e-38, 6.04571e-11, 1.15478e-38, 1.15478e-38, 4.45783e-13, 1.15478e-38, 1.3366e-11, 1.15478e-38, 1.53244e-09, 1.15478e-38, 1.15478e-38, 1.15478e-38
0.293956, 0, 2.27121e-09, 1.17379e-37, 1.41421, -2.27121e-09, 0, 1.17379e-37, 1.17379e-37, 1.17379e-37, 1.17379e-37, 1.17379e-37, 1.17379e-37, 1.17379e-37, 1.17379e-37, 1.17379e-37, 1.17379e-37, 1.17379e-37, 8.554e-11, 1.17379e-37, 1.17379e-37, 6.67902e-13, 1.17379e-37, 2.00381e-11, 1.17379e-37, 2.16497e-09, 1.17379e-37, 1.17379e-37, 1.17379e-37
0.301789, 0, 3.19525e-09, 1.0831e-36, 1.41421, -3.19525e-09, 0, 1.0831e-36, 1.0831e-36, 1.0831e-36, 1.0831e-36, 1.0831e-36, 1.0831e-36, 1.0831e-36, 1.0831e-36, 1.0831e-36, 1.0831e-36, 1.0831e-36, 1.20474e-10, 1.0831e-36, 1.0831e-36, 1.00023e-12, 1.0831e-36, 2.99688e-11, 1.0831e-36, 3.04381e-09, 1.0831e-36, 1.0831e-36, 1.0831e-36
0.309621, 0, 4.47396e-09, 9.12066e-36, 1.41421, -4.47396e-09, 0, 9.12066e-36, 9.12066e-36, 9.12066e-36, 9.12066e-36, 9.12066e-36, 9.12066e-36, 9.12066e-36, 9.12066e-36, 9.12066e-36, 9.12066e-36, 9.12066e-36, 1.68905e-10, 9.12066e-36, 9.12066e-36, 1.49758e-12, 9.12066e-36, 4.4719e-11, 9.12066e-36, 4.25884e-09, 9.12066e-36, 9.12066e-36, 9.12066e-36
0.317453, 0, 6.2349e-09, 7.04323e-35, 1.41421, -6.2349e-09, 0, 7.04323e-35, 7.04323e-35, 7.04323e-35, 7.04323e-35, 7.04323e-35, 7.04323e-35, 7.04323e-35, 7.04323e-35, 7.04323e-35, 7.04323e-35, 7.04323e-35, 2.35743e-10, 7.04323e-35, 7.04323e-35, 2.24216e-12, 7.04323e-35, 6.65853e-11, 7.04323e-35, 5.93033e-09, 7.04323e-35, 7.04323e-35, 7.04323e-35
0.325285, 0, 8.64834e-09, 5.01176e-34, 1.41421, -8.64834e-09, 0, 5.01176e-34, 5.01176e-34, 5.01176e-34, 5.01176e-34, 5.01176e-34, 5.01176e-34, 5.01176e-34, 5.01176e-34, 5.01176e-34, 5.01176e-34, 5.01176e-34, 3.27574e-10, 5.01176e-34, 5.01176e-34, 3.35736e-12, 5.01176e-34, 9.89411e-11, 5.01176e-34, 8.21847e-09, 5.01176e-34, 5.01176e-34, 5.01176e-34
0.333117, 0, 1.19403e-08, 3.34256e-33, 1.41421, -1.19403e-08, 0, 3.34256e-33, 3.34256e-33, 3.34256e-33, 3.34256e-33, 3.34256e-33, 3.34256e-33, 3.34256e-33, 3.34256e-33, 3.34256e-33, 3.34256e-33, 3.34256e-33, 4.5319e-10, 3.34256e-33, 3.34256e-33, 5.02835e-12, 3.34256e-33, 1.46732e-10, 3.34256e-33, 1.13354e-08, 3.34256e-33, 3.34256e-33, 3.34256e-33
0.340949, 0, 1.64096e-08, 2.21861e-32, 1.41421, -1.64096e-08, 0, 2.21861e-32, 2.21861e-32, 2.21861e-32, 2.21861e-32, 2.21861e-32, 2.21861e-32, 2.21861e-32, 2.21861e-32, 2.21861e-32, 2.21861e-32, 2.21861e-32, 6.24281e-10, 2.21861e-32, 2.21861e-32, 7.53284e-12, 2.21861e-32, 2.17198e-10, 2.21861e-32, 1.55606e-08, 2.21861e-32, 2.21861e-32, 2.21861e-32
0.348781, 0, 2.24487e-08, 1.39285e-31, 1.41421, -2.24487e-08, 0, 1.39285e-31, 1.39285e-31, 1.39285e-31, 1.39285e-31, 1.39285e-31, 1.39285e-31, 1.39285e-31, 1.39285e-31, 1.39285e-31, 1.39285e-31, 1.39285e-31, 8.56328e-10, 1.39285e-31, 1.39285e-31, 1.12872e-11, 1.39285e-31, 3.20912e-10, 1.39285e-31, 2.12602e-08, 1.39285e-31, 1.39285e-31, 1.39285e-31
0.356613, 0, 3.05718e-08, 8.17299e-31, 1.41421, -3.05718e-08, 0, 8.17299e-31, 8.17299e-31, 8.17299e-31, 8.17299e-31, 8.17299e-31, 8.17299e-31, 8.17299e-31, 8.17299e-31, 8.17299e-31, 8.17299e-31, 8.17299e-31, 1.16975e-09, 8.17299e-31, 8.17299e-31, 1.69146e-11, 8.17299e-31, 4.73291e-10, 8.17299e-31, 2.89118e-08, 8.17299e-31, 8.17299e-31, 8.17299e-31
0.364445, 0, 4.1448e-08, 4.48308e-30, 1.41421, -4.1448e-08, 0, 4.48308e-30, 4.48308e-30, 4.48308e-30, 4.48308e-30, 4.48308e-30, 4.48308e-30, 4.48308e-30, 4.48308e-30, 4.48308e-30, 4.48308e-30, 4.48308e-30, 1.59136e-09, 4.48308e-30, 4.48308e-30, 2.53467e-11, 4.48308e-30, 6.96749e-10, 4.48308e-30, 3.91345e-08, 4.48308e-30, 4.48308e-30, 4.48308e-30
0.372277, 0, 5.59451e-08, 2.30395e-29, 1.41421, -5.59451e-08, 0, 2.30395e-29, 2.30395e-29, 2.30395e-29, 2.30395e-29, 2.30395e-29, 2.30395e-29, 2.30395e-29, 2.30395e-29, 2.30395e-29, 2.30395e-29, 2.30395e-29, 2.15627e-09, 2.30395e-29, 2.30395e-29, 3.79726e-11, 2.30395e-29, 1.0238e-09, 2.30395e-29, 5.27271e-08, 2.30395e-29, 2.30395e-29, 2.30395e-29
0.380109, 0, 7.51833e-08, 1.11279e-28, 1.41421, -7.51833e-08, 0, 1.11279e-28, 1.11279e-28, 1.11279e-28, 1.11279e-28, 1.11279e-28, 1.11279e-28, 1.11279e-28, 1.11279e-28, 1.11279e-28, 1.11279e-28, 1.11279e-28, 2.91028e-09, 1.11279e-28, 1.11279e-28, 5.68588e-11, 1.11279e-28, 1.50145e-09, 1.11279e-28, 7.07147e-08, 1.11279e-28, 1.11279e-28, 1.11279e-28
0.387941, 0, 1.00602e-07, 5.06753e-28, 1.41421, -1.00602e-07, 0, 5.06753e-28, 5.06753e-28, 5.06753e-28, 5.06753e-28, 5.06753e-28, 5.06753e-28, 5.06753e-28, 5.06753e-28, 5.06753e-28, 5.06753e-28, 5.06753e-28, 3.91289e-09, 5.06753e-28, 5.06753e-28, 8.50695e-11, 5.06753e-28, 2.19748e-09, 5.06753e-28, 9.44064e-08, 5.06753e-28, 5.06753e-28, 5.06753e-28
0.395773, 0.0679471, 1.34043e-07, 2.18248e-27, 1.43804, 0.067947, 0, 2.18248e-27, 2.18248e-27, 2.18248e-27, 2.18248e-27, 2.18248e-27, 2.18248e-27, 2.18248e-27, 2.18248e-27, 2.18248e-27, 2.18248e-27, 2.18248e-27, 5.24116e-09, 2.18248e-27, 2.18248e-27, 1.27133e-10, 2.18248e-27, 3.20918e-09, 2.18248e-27, 1.25465e-07, 2.18248e-27, 2.18248e-27, 2.18248e-27
0.403605, 0.932053, 1.77853e-07, 8.91437e-27, 1.71232, 0.932053, 0, 8.91437e-27, 8.91437e-27, 8.91437e-27, 8.91437e-27, 8.91437e-27, 8.91437e-27, 8.91437e-27, 8.91437e-27, 8.91437e-27, 8.91437e-27, 8.91437e-27, 6.99455e-09, 8.91437e-27, 8.91437e-27, 1.89716e-10, 8.91437e-27, 4.67579e-09, 8.91437e-27, 1.65993e-07, 8.91437e-27, 8.91437e-27, 8.91437e-27
0.411437, 0, 2.35011e-07, 3.46264e-26, 1.41421, -2.35011e-07, 0, 3.46264e-26, 3.46264e-26, 3.46264e-26, 3.46264e-26, 3.46264e-26, 3.46264e-26, 3.46264e-26, 3.46264e-26, 3.46264e-26, 3.46264e-26, 3.46264e-26, 9.30099e-09, 3.46264e-26, 3.46264e-26, 2.8259e-10, 3.46264e-26, 6.79556e-09, 3.46264e-26, 2.18632e-07, 3.46264e-26, 3.46264e-26, 3.46264e-26
0.419269, 0, 3.09326e-07, 1.28237e-25, 1.41421, -3.09326e-07, 0, 1.28237e-25, 1.28237e-25, 1.28237e-25, 1.28237e-25, 1.28237e-25, 1.28237e-25, 1.28237e-25, 4.14602e-11, 1.28237e-25, 1.28237e-25, 1.28237e-25, 1.23245e-08, 1.28237e-25, 1.28237e-25, 4.20015e-10, 1.28237e-25, 9.84956e-09, 1.28237e-25, 2.86691e-07, 1.28237e-25, 1.28237e-25, 1.28237e-25
0.427101, 0, 4.05544e-07, 4.53912e-25, 1.41421, -4.05544e-07, 0, 4.53912e-25, 4.53912e-25, 4.53912e-25, 4.53912e-25, 4.53912e-25, 4.53912e-25, 4.53912e-25, 1.25471e-10, 4.53912e-25, 4.53912e-25, 4.53912e-25, 1.62746e-08, 4.53912e-25, 4.53912e-25, 6.22703e-10, 4.53912e-25, 1.42343e-08, 4.53912e-25, 3.74287e-07, 4.53912e-25, 4.53912e-25, 4.53912e-25
