   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_322.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00495179, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00291222, 0, 2.04774e-16, 0, 1.41421, -2.04774e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48457e-20, 0, 2.46962e-17, 0, 1.80043e-16, 0, 0, 0
0.0107762, 0, 3.53571e-16, 0, 1.41421, -3.53571e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10975e-20, 0, 4.34998e-17, 0, 3.1001e-16, 0, 0, 0
0.0186402, 0, 6.06724e-16, 0, 1.41421, -6.06724e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06465e-19, 0, 7.61779e-17, 0, 5.30439e-16, 0, 0, 0
0.0265042, 0, 1.03481e-15, 0, 1.41421, -1.03481e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84392e-19, 0, 1.32649e-16, 0, 9.01977e-16, 0, 0, 0
0.0343683, 0, 1.75439e-15, 0, 1.41421, -1.75439e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17447e-19, 0, 2.29697e-16, 0, 1.52438e-15, 0, 0, 0
0.0422323, 0, 2.95685e-15, 0, 1.41421, -2.95685e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43293e-19, 0, 3.95573e-16, 0, 2.56073e-15, 0, 0, 0
0.0500963, 0, 4.9545e-15, 0, 1.41421, -4.9545e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.24409e-19, 0, 6.77568e-16, 0, 4.276e-15, 0, 0, 0
0.0579603, 0, 8.25419e-15, 0, 1.41421, -8.25419e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56385e-18, 0, 1.15444e-15, 0, 7.09818e-15, 0, 0, 0
0.0658243, 0, 1.36737e-14, 0, 1.41421, -1.36737e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63063e-18, 0, 1.95667e-15, 0, 1.17144e-14, 0, 0, 0
