   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_148.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.304405, 0, 8.30536e-10, 3.34551e-39, 1.41421, -8.30536e-10, 3.34551e-39, 0, 3.34551e-39, 3.34551e-39, 3.34551e-39, 3.34551e-39, 3.34551e-39, 3.34551e-39, 3.34551e-39, 3.34551e-39, 3.93418e-12, 3.34551e-39, 3.34551e-39, 2.69264e-14, 4.01293e-11, 3.34551e-39, 7.86445e-10, 3.34551e-39, 3.34551e-39
0.312269, 0, 1.20865e-09, 3.29731e-38, 1.41421, -1.20865e-09, 3.29731e-38, 0, 3.29731e-38, 3.29731e-38, 3.29731e-38, 3.29731e-38, 3.29731e-38, 3.29731e-38, 3.29731e-38, 3.29731e-38, 5.71294e-12, 3.29731e-38, 3.29731e-38, 4.1321e-14, 6.19718e-11, 3.29731e-38, 1.14093e-09, 3.29731e-38, 3.29731e-38
0.320134, 0, 1.74958e-09, 2.95608e-37, 1.41421, -1.74958e-09, 2.95608e-37, 0, 2.95608e-37, 2.95608e-37, 2.95608e-37, 2.95608e-37, 2.95608e-37, 2.95608e-37, 2.95608e-37, 2.95608e-37, 8.25044e-12, 2.95608e-37, 2.95608e-37, 6.334e-14, 9.54386e-11, 2.95608e-37, 1.64583e-09, 2.95608e-37, 2.95608e-37
0.327998, 0, 2.51936e-09, 2.42339e-36, 1.41421, -2.51936e-09, 2.42339e-36, 0, 2.42339e-36, 2.42339e-36, 2.42339e-36, 2.42339e-36, 2.42339e-36, 2.42339e-36, 2.42339e-36, 2.42339e-36, 1.18503e-11, 2.42339e-36, 2.42339e-36, 9.70173e-14, 1.46599e-10, 2.42339e-36, 2.36082e-09, 2.42339e-36, 2.42339e-36
0.335863, 0, 3.60918e-09, 1.82551e-35, 1.41421, -3.60918e-09, 1.82551e-35, 0, 1.82551e-35, 1.82551e-35, 1.82551e-35, 1.82551e-35, 1.82551e-35, 1.82551e-35, 1.82551e-35, 1.82551e-35, 1.69294e-11, 1.82551e-35, 1.82551e-35, 1.48532e-13, 2.24645e-10, 1.82551e-35, 3.36746e-09, 1.82551e-35, 1.82551e-35
0.343727, 0, 5.14434e-09, 1.26908e-34, 1.41421, -5.14434e-09, 1.26908e-34, 0, 1.26908e-34, 1.26908e-34, 1.26908e-34, 1.26908e-34, 1.26908e-34, 1.26908e-34, 1.26908e-34, 1.26908e-34, 2.40567e-11, 1.26908e-34, 1.26908e-34, 2.27356e-13, 3.43472e-10, 1.26908e-34, 4.77659e-09, 1.26908e-34, 1.26908e-34
0.351592, 0, 7.29628e-09, 8.64469e-34, 1.41421, -7.29628e-09, 8.64469e-34, 0, 8.64469e-34, 8.64469e-34, 8.64469e-34, 8.64469e-34, 8.64469e-34, 8.64469e-34, 8.64469e-34, 8.64469e-34, 3.40053e-11, 8.64469e-34, 8.64469e-34, 3.48014e-13, 5.24056e-10, 8.64469e-34, 6.73787e-09, 8.64469e-34, 8.64469e-34
0.359456, 0, 1.02985e-08, 5.67379e-33, 1.41421, -1.02985e-08, 5.67379e-33, 0, 5.67379e-33, 5.67379e-33, 5.67379e-33, 5.67379e-33, 5.67379e-33, 5.67379e-33, 5.67379e-33, 5.67379e-33, 4.78188e-11, 5.67379e-33, 5.67379e-33, 5.32775e-13, 7.9801e-10, 5.67379e-33, 9.45215e-09, 5.67379e-33, 5.67379e-33
0.367321, 0, 1.44679e-08, 3.49568e-32, 1.41421, -1.44679e-08, 3.49568e-32, 0, 3.49568e-32, 3.49568e-32, 3.49568e-32, 3.49568e-32, 3.49568e-32, 3.49568e-32, 3.49568e-32, 3.49568e-32, 6.69e-11, 3.49568e-32, 3.49568e-32, 8.15778e-13, 1.2129e-09, 3.49568e-32, 1.31873e-08, 3.49568e-32, 3.49568e-32
0.375185, 0, 2.02331e-08, 2.01235e-31, 1.41421, -2.02331e-08, 2.01235e-31, 0, 2.01235e-31, 2.01235e-31, 2.01235e-31, 2.01235e-31, 2.01235e-31, 2.01235e-31, 2.01235e-31, 2.01235e-31, 9.31241e-11, 2.01235e-31, 2.01235e-31, 1.2493e-12, 1.84012e-09, 2.01235e-31, 1.82986e-08, 2.01235e-31, 2.01235e-31
0.38305, 0, 2.81715e-08, 1.08377e-30, 1.41421, -2.81715e-08, 1.08377e-30, 0, 1.08377e-30, 1.08377e-30, 1.08377e-30, 1.08377e-30, 1.08377e-30, 1.08377e-30, 1.08377e-30, 1.08377e-30, 1.28985e-10, 1.08377e-30, 1.08377e-30, 1.91328e-12, 2.78662e-09, 1.08377e-30, 2.52539e-08, 1.08377e-30, 1.08377e-30
0.390914, 0, 3.90593e-08, 5.47648e-30, 1.41421, -3.90593e-08, 5.47648e-30, 0, 5.47648e-30, 5.47648e-30, 5.47648e-30, 5.47648e-30, 5.47648e-30, 5.47648e-30, 5.47648e-30, 5.47648e-30, 1.77786e-10, 5.47648e-30, 5.47648e-30, 2.9297e-12, 4.2122e-09, 5.47648e-30, 3.46663e-08, 5.47648e-30, 5.47648e-30
0.398779, 0, 5.39371e-08, 2.60447e-29, 1.41421, -5.39371e-08, 2.60447e-29, 0, 2.60447e-29, 2.60447e-29, 2.60447e-29, 2.60447e-29, 2.60447e-29, 2.60447e-29, 2.60447e-29, 2.60447e-29, 2.43879e-10, 2.60447e-29, 2.60447e-29, 4.48422e-12, 6.35481e-09, 2.60447e-29, 4.73339e-08, 2.60447e-29, 2.60447e-29
0.406643, 0, 7.41972e-08, 1.16946e-28, 1.41421, -7.41972e-08, 1.16946e-28, 0, 1.16946e-28, 1.16946e-28, 1.16946e-28, 1.16946e-28, 1.16946e-28, 1.16946e-28, 1.16946e-28, 1.16946e-28, 3.32971e-10, 1.16946e-28, 1.16946e-28, 6.85851e-12, 9.56768e-09, 1.16946e-28, 6.42897e-08, 1.16946e-28, 1.16946e-28
0.414508, 0, 1.01699e-07, 4.97252e-28, 1.41421, -1.01699e-07, 4.97252e-28, 0, 4.97252e-28, 4.97252e-28, 4.97252e-28, 4.97252e-28, 4.97252e-28, 4.97252e-28, 4.97252e-28, 4.97252e-28, 4.52516e-10, 4.97252e-28, 4.97252e-28, 1.04783e-11, 1.4373e-08, 4.97252e-28, 8.68628e-08, 4.97252e-28, 4.97252e-28
0.422372, 0, 1.38921e-07, 2.00795e-27, 1.41421, -1.38921e-07, 2.00795e-27, 0, 2.00795e-27, 2.00795e-27, 2.00795e-27, 2.00795e-27, 2.00795e-27, 2.00795e-27, 2.00795e-27, 2.00795e-27, 6.12205e-10, 2.00795e-27, 2.00795e-27, 1.59846e-11, 2.15394e-08, 2.00795e-27, 1.16753e-07, 2.00795e-27, 2.00795e-27
0.430237, 0, 1.89166e-07, 7.72089e-27, 1.41421, -1.89166e-07, 7.72089e-27, 0, 7.72089e-27, 7.72089e-27, 7.72089e-27, 7.72089e-27, 7.72089e-27, 7.72089e-27, 7.72089e-27, 7.72089e-27, 8.24582e-10, 7.72089e-27, 7.72089e-27, 2.43374e-11, 3.2193e-08, 7.72089e-27, 1.56124e-07, 7.72089e-27, 7.72089e-27
0.438101, 0, 2.56826e-07, 2.83411e-26, 1.41421, -2.56826e-07, 2.83411e-26, 0, 2.83411e-26, 2.83411e-26, 2.83411e-26, 2.83411e-26, 6.44319e-14, 2.83411e-26, 2.83411e-26, 2.83411e-26, 1.10581e-09, 2.83411e-26, 2.83411e-26, 3.69681e-11, 4.79745e-08, 2.83411e-26, 2.07708e-07, 2.83411e-26, 2.83411e-26
0.445966, 0, 3.47738e-07, 9.95501e-26, 1.41421, -3.47738e-07, 9.95501e-26, 0, 9.95501e-26, 9.95501e-26, 9.95501e-26, 9.95501e-26, 2.0331e-13, 9.95501e-26, 9.95501e-26, 9.95501e-26, 1.47665e-09, 9.95501e-26, 9.95501e-26, 5.59987e-11, 7.12613e-08, 9.95501e-26, 2.74944e-07, 9.95501e-26, 9.95501e-26
0.45383, 0, 4.70867e-07, 3.39525e-25, 1.41421, -4.70867e-07, 4.64586e-12, 0, 1.17979e-14, 3.81968e-14, 5.79568e-12, 2.89577e-12, 3.40018e-12, 4.29015e-12, 2.37594e-12, 1.13635e-09, 1.96366e-09, 1.14824e-13, 2.9683e-14, 8.45569e-11, 1.05476e-07, 7.03592e-16, 3.62168e-07, 3.39525e-25, 1.39734e-11
0.461694, 0, 6.3719e-07, 5.27794e-10, 1.41421, -6.3719e-07, 5.42399e-10, 5.27794e-10, 5.27831e-10, 5.27914e-10, 5.46014e-10, 5.36897e-10, 5.38024e-10, 5.41281e-10, 5.35263e-10, 4.10013e-09, 3.12838e-09, 5.28155e-10, 5.27887e-10, 6.55026e-10, 1.56045e-07, 5.27796e-10, 4.75255e-07, 5.27794e-10, 5.71722e-10
0.469559, 0, 8.61863e-07, 1.6528e-09, 1.41421, -8.61863e-07, 1.6883e-09, 1.6528e-09, 1.65289e-09, 1.65309e-09, 1.69709e-09, 1.67493e-09, 1.67731e-09, 1.68558e-09, 1.67095e-09, 1.03376e-08, 5.083e-09, 1.65367e-09, 1.65302e-09, 1.8435e-09, 2.29991e-07, 1.6528e-09, 6.20933e-07, 1.6528e-09, 1.75959e-09
0.477423, 0, 1.16651e-06, 4.00401e-09, 1.41421, -1.16651e-06, 4.08254e-09, 4.00401e-09, 4.00421e-09, 4.00466e-09, 4.10198e-09, 4.05296e-09, 4.05786e-09, 4.07653e-09, 4.04417e-09, 2.32127e-08, 8.51053e-09, 4.00595e-09, 4.00451e-09, 4.28863e-09, 3.37755e-07, 4.00402e-09, 8.08131e-07, 4.00401e-09, 4.24021e-09
0.485288, 0, 1.58185e-06, 8.83432e-09, 1.41421, -1.58185e-06, 8.99979e-09, 8.83432e-09, 8.83474e-09, 8.83568e-09, 9.04075e-09, 8.93746e-09, 8.94726e-09, 8.98712e-09, 8.91894e-09, 4.9309e-08, 1.47317e-08, 8.83841e-09, 8.83537e-09, 9.25718e-09, 4.94337e-07, 8.83434e-09, 1.04823e-06, 8.83432e-09, 9.33202e-09
0.493152, 0, 2.15268e-06, 1.85812e-08, 1.41421, -2.15268e-06, 1.89192e-08, 1.85812e-08, 1.8582e-08, 1.85839e-08, 1.90028e-08, 1.87918e-08, 1.8811e-08, 1.88933e-08, 1.8754e-08, 1.01259e-07, 2.62687e-08, 1.85895e-08, 1.85833e-08, 1.92064e-08, 7.21356e-07, 1.85812e-08, 1.3562e-06, 1.85812e-08, 1.95978e-08
0.501017, 0, 2.94613e-06, 3.79009e-08, 1.41421, -2.94613e-06, 3.85752e-08, 3.79009e-08, 3.79026e-08, 3.79064e-08, 3.87421e-08, 3.83212e-08, 3.84097e-08, 3.85236e-08, 3.82458e-08, 2.02845e-07, 4.78835e-08, 3.79175e-08, 3.79052e-08, 3.88207e-08, 1.05054e-06, 3.7901e-08, 1.75218e-06, 3.79009e-08, 3.99292e-08
0.508881, 0, 4.06193e-06, 7.55223e-08, 1.41421, -4.06193e-06, 7.68408e-08, 7.55223e-08, 7.55257e-08, 7.55332e-08, 7.71671e-08, 7.63441e-08, 7.65761e-08, 7.67399e-08, 7.61966e-08, 3.98012e-07, 8.8436e-08, 7.55549e-08, 7.55308e-08, 7.68686e-08, 1.52581e-06, 7.55225e-08, 2.26414e-06, 7.55223e-08, 7.94879e-08
0.516746, 0, 5.65644e-06, 1.47497e-07, 1.41421, -5.65644e-06, 1.50027e-07, 1.47497e-07, 1.47503e-07, 1.47517e-07, 1.50653e-07, 1.49074e-07, 1.50253e-07, 1.49833e-07, 1.48791e-07, 7.66403e-07, 1.64139e-07, 1.47559e-07, 1.47513e-07, 1.49456e-07, 2.21284e-06, 1.47497e-07, 2.93222e-06, 1.47497e-07, 1.55107e-07
0.52461, 0, 7.97255e-06, 2.82782e-07, 1.41421, -7.97255e-06, 2.87553e-07, 2.82782e-07, 2.82794e-07, 2.82822e-07, 2.88734e-07, 2.85756e-07, 2.88922e-07, 2.87188e-07, 2.85222e-07, 1.44966e-06, 3.04149e-07, 2.829e-07, 2.82813e-07, 2.8562e-07, 3.20705e-06, 2.82783e-07, 3.81597e-06, 2.82782e-07, 2.97131e-07
0.532475, 0, 1.13938e-05, 5.3263e-07, 1.41421, -1.13938e-05, 5.4147e-07, 5.3263e-07, 5.32653e-07, 5.32703e-07, 5.43658e-07, 5.3814e-07, 5.45387e-07, 5.40793e-07, 5.37151e-07, 2.69485e-06, 5.59962e-07, 5.32849e-07, 5.32687e-07, 5.36717e-07, 4.64882e-06, 5.32632e-07, 5.00615e-06, 5.3263e-07, 5.59219e-07
0.540339, 0, 1.65271e-05, 9.8603e-07, 1.41421, -1.65271e-05, 1.00213e-06, 9.8603e-07, 9.86071e-07, 9.86163e-07, 1.00612e-06, 9.96067e-07, 1.01151e-06, 1.0009e-06, 9.94266e-07, 4.92486e-06, 1.02086e-06, 9.86428e-07, 9.86133e-07, 9.91882e-07, 6.74593e-06, 9.86033e-07, 6.64381e-06, 9.8603e-07, 1.03446e-06
0.548204, 0, 2.43324e-05, 1.79451e-06, 1.41421, -2.43324e-05, 1.82335e-06, 1.79451e-06, 1.79458e-06, 1.79475e-06, 1.83049e-06, 1.81249e-06, 1.84346e-06, 1.82115e-06, 1.80926e-06, 8.84947e-06, 1.83874e-06, 1.79522e-06, 1.79469e-06, 1.80284e-06, 9.80739e-06, 1.79451e-06, 8.95088e-06, 1.79451e-06, 1.88126e-06
0.556068, 0, 3.63212e-05, 3.21118e-06, 1.41421, -3.63212e-05, 3.26198e-06, 3.21118e-06, 3.21131e-06, 3.2116e-06, 3.27456e-06, 3.24285e-06, 3.30399e-06, 3.25809e-06, 3.23716e-06, 1.56374e-05, 3.26715e-06, 3.21244e-06, 3.21151e-06, 3.22298e-06, 1.42943e-05, 3.21119e-06, 1.22776e-05, 3.21118e-06, 3.36398e-06
0.563933, 0, 5.48527e-05, 5.65061e-06, 1.41421, -5.48527e-05, 5.73862e-06, 5.65061e-06, 5.65084e-06, 5.65134e-06, 5.7604e-06, 5.70547e-06, 5.8242e-06, 5.73188e-06, 5.69562e-06, 2.71754e-05, 5.72119e-06, 5.65279e-06, 5.65118e-06, 5.66723e-06, 2.08948e-05, 5.65063e-06, 1.71756e-05, 5.65061e-06, 5.9153e-06
0.571797, 0, 8.35689e-05, 9.77866e-06, 1.41421, -8.35689e-05, 9.9286e-06, 9.77866e-06, 9.77905e-06, 9.7799e-06, 9.9657e-06, 9.87212e-06, 1.0099e-05, 9.91712e-06, 9.85534e-06, 4.64509e-05, 9.86737e-06, 9.78237e-06, 9.77962e-06, 9.80193e-06, 3.06341e-05, 9.77869e-06, 2.45062e-05, 9.77866e-06, 1.02296e-05
0.579662, 0, 0.000128023, 1.6644e-05, 1.41421, -0.000128023, 1.68953e-05, 1.6644e-05, 1.66447e-05, 1.66461e-05, 1.69575e-05, 1.68006e-05, 1.72269e-05, 1.68761e-05, 1.67725e-05, 7.81013e-05, 1.67552e-05, 1.66502e-05, 1.66456e-05, 1.66765e-05, 4.50325e-05, 1.66441e-05, 3.56031e-05, 1.6644e-05, 1.73998e-05
0.587526, 0, 0.000196549, 2.78655e-05, 1.41421, -0.000196549, 2.82797e-05, 2.78655e-05, 2.78665e-05, 2.78689e-05, 2.83822e-05, 2.81236e-05, 2.89116e-05, 2.8248e-05, 2.80773e-05, 0.000129183, 2.80043e-05, 2.78757e-05, 2.78681e-05, 2.79104e-05, 6.63276e-05, 2.78655e-05, 5.2493e-05, 2.78655e-05, 2.91113e-05
0.595391, 0, 0.000301461, 4.58927e-05, 1.41421, -0.000301461, 4.65645e-05, 4.58927e-05, 4.58944e-05, 4.58982e-05, 4.67308e-05, 4.63114e-05, 4.7744e-05, 4.65131e-05, 4.62362e-05, 0.000210219, 4.60656e-05, 4.59093e-05, 4.5897e-05, 4.59547e-05, 9.77821e-05, 4.58928e-05, 7.82179e-05, 4.58927e-05, 4.79133e-05
0.603255, 0, 0.000460646, 7.43572e-05, 1.41421, -0.000460646, 7.54293e-05, 7.43572e-05, 7.43599e-05, 7.4366e-05, 7.56947e-05, 7.50255e-05, 7.75874e-05, 7.53472e-05, 7.49055e-05, 0.000336587, 7.45721e-05, 7.43837e-05, 7.43641e-05, 7.44424e-05, 0.000144096, 7.43574e-05, 0.000117261, 7.43572e-05, 7.75818e-05
0.61112, 0, 0.00069962, 0.000118535, 1.41421, -0.00069962, 0.000120219, 0.000118535, 0.00011854, 0.000118549, 0.000120636, 0.000119585, 0.000124091, 0.00012009, 0.000119396, 0.000530305, 0.000118802, 0.000118577, 0.000118546, 0.000118652, 0.000211951, 0.000118536, 0.000176114, 0.000118535, 0.000123599
0.618984, 0, 0.0010541, 0.000185932, 1.41421, -0.0010541, 0.000188534, 0.000185932, 0.000185939, 0.000185954, 0.000189178, 0.000187554, 0.000195349, 0.000188335, 0.000187263, 0.00082223, 0.000186262, 0.000185997, 0.000185949, 0.000186091, 0.000310701, 0.000185933, 0.000263994, 0.000185932, 0.000193757
0.626848, 0, 0.00157313, 0.000287003, 1.41421, -0.00157313, 0.00029096, 0.000287003, 0.000287013, 0.000287036, 0.000291939, 0.000289469, 0.000302733, 0.000290657, 0.000289027, 0.00125472, 0.00028741, 0.000287101, 0.000287028, 0.000287219, 0.000453226, 0.000287004, 0.000393738, 0.000287003, 0.000298903
