   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_759.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00987646, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00200465, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00586716, 0, 2.0759e-17, 0, 1.41421, -2.0759e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.8005e-21, 0, 3.51866e-18, 0, 1.72305e-17, 0, 0, 0
0.013739, 0, 3.75457e-17, 0, 1.41421, -3.75457e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79633e-20, 0, 6.47613e-18, 0, 3.10516e-17, 0, 0, 0
0.0216108, 0, 6.74238e-17, 0, 1.41421, -6.74238e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26912e-20, 0, 1.18378e-17, 0, 5.55534e-17, 0, 0, 0
0.0294826, 0, 1.20232e-16, 0, 1.41421, -1.20232e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90794e-20, 0, 2.14933e-17, 0, 9.86799e-17, 0, 0, 0
0.0373544, 0, 2.12932e-16, 0, 1.41421, -2.12932e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06037e-19, 0, 3.87687e-17, 0, 1.74057e-16, 0, 0, 0
0.0452262, 0, 3.74565e-16, 0, 1.41421, -3.74565e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8904e-19, 0, 6.9481e-17, 0, 3.04895e-16, 0, 0, 0
0.053098, 0, 6.54529e-16, 0, 1.41421, -6.54529e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34785e-19, 0, 1.23741e-16, 0, 5.30453e-16, 0, 0, 0
0.0609698, 0, 1.1363e-15, 0, 1.41421, -1.1363e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89033e-19, 0, 2.19016e-16, 0, 9.1669e-16, 0, 0, 0
0.0688416, 0, 1.96001e-15, 0, 1.41421, -1.96001e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02972e-18, 0, 3.85301e-16, 0, 1.57367e-15, 0, 0, 0
0.0767134, 0, 3.35945e-15, 0, 1.41421, -3.35945e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7887e-18, 0, 6.73804e-16, 0, 2.68386e-15, 0, 0, 0
0.0845852, 0, 5.72223e-15, 0, 1.41421, -5.72223e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08772e-18, 0, 1.17144e-15, 0, 4.5477e-15, 0, 0, 0
0.092457, 0, 9.68684e-15, 0, 1.41421, -9.68684e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29727e-18, 0, 2.0249e-15, 0, 7.65665e-15, 0, 0, 0
0.100329, 0, 1.62988e-14, 0, 1.41421, -1.62988e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.03281e-18, 0, 3.48033e-15, 0, 1.28095e-14, 0, 0, 0
0.108201, 0, 2.72597e-14, 0, 1.41421, -2.72597e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53103e-17, 0, 5.94854e-15, 0, 2.12959e-14, 0, 0, 0
0.116072, 0, 4.53219e-14, 0, 1.41421, -4.53219e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57971e-17, 0, 1.01113e-14, 0, 3.51848e-14, 0, 0, 0
0.123944, 0, 7.49115e-14, 0, 1.41421, -7.49115e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32129e-17, 0, 1.70939e-14, 0, 5.77743e-14, 0, 0, 0
0.131816, 0, 1.23104e-13, 0, 1.41421, -1.23104e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.1969e-17, 0, 2.87441e-14, 0, 9.42876e-14, 0, 0, 0
