   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_243.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0497175, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0416393, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.033561, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0254827, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0174045, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00932622, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00124796, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00683029, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0149086, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0229868, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0310651, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0391433, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0472216, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0552999, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0633781, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0714564, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0795346, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0876129, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0956912, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.103769, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.111848, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.119926, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.128004, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.136082, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.144161, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.152239, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.160317, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.168396, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.176474, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.184552, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.19263, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.200709, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.208787, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.216865, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.224943, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.233022, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2411, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.249178, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.257256, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.265335, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.273413, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.281491, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.289569, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.297648, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.305726, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.313804, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.321882, 0, 1.53758e-27, 0, 1.41421, -1.53758e-27, 0, 0, 0, 0, 0, 0, 0, 0, 7.75003e-30, 0, 0, 8.79306e-33, 7.78531e-32, 0, 1.52975e-27, 0, 0
0.329961, 0, 6.27969e-26, 0, 1.41421, -6.27969e-26, 0, 0, 0, 0, 0, 0, 0, 0, 3.16518e-28, 0, 0, 3.59116e-31, 3.96266e-30, 0, 6.24761e-26, 0, 0
0.338039, 0, 1.70734e-24, 0, 1.41421, -1.70734e-24, 0, 0, 0, 0, 0, 0, 0, 0, 8.60548e-27, 0, 0, 9.77275e-30, 1.22091e-28, 0, 1.6986e-24, 0, 0
0.346117, 0, 2.10507e-23, 0, 1.41421, -2.10507e-23, 0, 0, 0, 0, 0, 0, 0, 0, 1.06101e-25, 0, 0, 1.20595e-28, 1.58402e-27, 0, 2.09429e-23, 0, 0
0.354196, 0, 2.18489e-22, 0, 1.41421, -2.18489e-22, 0, 0, 0, 0, 0, 0, 0, 0, 1.10124e-24, 0, 0, 1.25308e-27, 1.72543e-26, 0, 2.1737e-22, 0, 0
0.362274, 0, 1.96814e-21, 0, 1.41421, -1.96814e-21, 0, 0, 0, 0, 0, 0, 0, 0, 9.91992e-24, 0, 0, 1.13036e-26, 1.62915e-25, 0, 1.95805e-21, 0, 0
0.370352, 0, 1.57629e-20, 0, 1.41421, -1.57629e-20, 0, 0, 0, 0, 0, 0, 0, 0, 7.94483e-23, 0, 0, 9.07054e-26, 1.37012e-24, 0, 1.5682e-20, 0, 0
0.37843, 0, 1.21407e-19, 0, 1.41421, -1.21407e-19, 0, 0, 0, 0, 0, 0, 0, 0, 6.11914e-22, 0, 0, 7.00924e-25, 1.12382e-23, 0, 1.20783e-19, 0, 0
0.386509, 0, 7.86253e-19, 0, 1.41421, -7.86253e-19, 0, 0, 0, 0, 0, 0, 0, 0, 3.96285e-21, 0, 0, 4.55169e-24, 7.60863e-23, 0, 7.82209e-19, 0, 0
0.394587, 0, 4.67875e-18, 0, 1.41421, -4.67875e-18, 0, 0, 0, 0, 0, 0, 0, 0, 2.35816e-20, 0, 0, 2.7171e-23, 4.72913e-22, 0, 4.65467e-18, 0, 0
0.402665, 0, 2.57414e-17, 0, 1.41421, -2.57414e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.2974e-19, 0, 0, 1.50027e-22, 2.71504e-21, 0, 2.56088e-17, 0, 0
0.410743, 0, 1.31622e-16, 0, 1.41421, -1.31622e-16, 0, 0, 0, 0, 0, 0, 0, 0, 6.63386e-19, 0, 0, 7.70292e-22, 1.44741e-20, 0, 1.30943e-16, 0, 0
0.418822, 0, 6.3675e-16, 0, 1.41421, -6.3675e-16, 0, 0, 0, 0, 0, 0, 0, 0, 3.20922e-18, 0, 0, 3.74667e-21, 7.32684e-20, 0, 6.33464e-16, 0, 0
0.4269, 0, 2.84314e-15, 0, 1.41421, -2.84314e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.43291e-17, 0, 0, 1.68187e-20, 3.40414e-19, 0, 2.82845e-15, 0, 0
0.434978, 0, 1.19447e-14, 0, 1.41421, -1.19447e-14, 0, 0, 0, 0, 0, 0, 0, 0, 6.0198e-17, 0, 0, 7.10891e-20, 1.48747e-18, 0, 1.18829e-14, 0, 0
0.443056, 0, 4.73639e-14, 0, 1.41421, -4.73639e-14, 0, 0, 0, 0, 0, 0, 0, 0, 2.3869e-16, 0, 0, 2.83828e-19, 6.13238e-18, 0, 4.71188e-14, 0, 0
0.451135, 0, 1.77748e-13, 0, 1.41421, -1.77748e-13, 0, 0, 0, 0, 0, 0, 0, 0, 8.95698e-16, 0, 0, 1.07345e-18, 2.39206e-17, 0, 1.76828e-13, 0, 0
0.459213, 0, 6.32881e-13, 5.19882e-43, 1.41421, -6.32881e-13, 5.19882e-43, 0, 5.19882e-43, 5.19882e-43, 5.19882e-43, 5.19882e-43, 5.19882e-43, 5.19882e-43, 3.18888e-15, 5.19882e-43, 5.19882e-43, 3.85578e-18, 8.85074e-17, 5.19882e-43, 6.296e-13, 5.19882e-43, 5.19882e-43
0.467291, 0, 2.14646e-12, 4.66492e-41, 1.41421, -2.14646e-12, 4.66492e-41, 0, 4.66492e-41, 4.66492e-41, 4.66492e-41, 4.66492e-41, 4.66492e-41, 4.66492e-41, 1.0814e-14, 4.66492e-41, 4.66492e-41, 1.32138e-17, 3.12184e-16, 4.66492e-41, 2.13532e-12, 4.66492e-41, 4.66492e-41
0.475369, 0, 6.92164e-12, 9.04022e-40, 1.41421, -6.92164e-12, 9.04022e-40, 0, 9.04022e-40, 9.04022e-40, 9.04022e-40, 9.04022e-40, 9.04022e-40, 9.04022e-40, 3.48664e-14, 9.04022e-40, 9.04022e-40, 4.30994e-17, 1.04583e-15, 9.04022e-40, 6.88569e-12, 9.04022e-40, 9.04022e-40
0.483448, 0, 2.1306e-11, 1.53173e-38, 1.41421, -2.1306e-11, 1.53173e-38, 0, 1.53173e-38, 1.53173e-38, 1.53173e-38, 1.53173e-38, 1.53173e-38, 1.53173e-38, 1.07306e-13, 1.53173e-38, 1.53173e-38, 1.34429e-16, 3.34462e-15, 1.53173e-38, 2.11952e-11, 1.53173e-38, 1.53173e-38
0.491526, 0, 6.27111e-11, 2.30161e-37, 1.41421, -6.27111e-11, 2.30161e-37, 0, 2.30161e-37, 2.30161e-37, 2.30161e-37, 2.30161e-37, 2.30161e-37, 2.30161e-37, 3.1578e-13, 2.30161e-37, 2.30161e-37, 4.01857e-16, 1.023e-14, 2.30161e-37, 6.23847e-11, 2.30161e-37, 2.30161e-37
0.499604, 0, 1.76778e-10, 3.09197e-36, 1.41421, -1.76778e-10, 3.09197e-36, 0, 3.09197e-36, 3.09197e-36, 3.09197e-36, 3.09197e-36, 3.09197e-36, 3.09197e-36, 8.89996e-13, 3.09197e-36, 3.09197e-36, 1.15414e-15, 2.99783e-14, 3.09197e-36, 1.75857e-10, 3.09197e-36, 3.09197e-36
0.507683, 0, 4.77979e-10, 3.73814e-35, 1.41421, -4.77979e-10, 3.73814e-35, 0, 3.73814e-35, 3.73814e-35, 3.73814e-35, 3.73814e-35, 3.73814e-35, 3.73814e-35, 2.40605e-12, 3.73814e-35, 3.73814e-35, 3.19343e-15, 8.43154e-14, 3.73814e-35, 4.75485e-10, 3.73814e-35, 3.73814e-35
