   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_735.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00657545, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00129086, 0, 4.07052e-22, 0, 1.41421, -4.07052e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25896e-27, 0, 8.3685e-23, 0, 3.23365e-22, 0, 0
0.00915719, 0, 9.63073e-22, 0, 1.41421, -9.63073e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39688e-27, 0, 2.01023e-22, 0, 7.62045e-22, 0, 0
0.0170235, 0, 2.23991e-21, 0, 1.41421, -2.23991e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26766e-26, 0, 4.74404e-22, 0, 1.76549e-21, 0, 0
0.0248898, 0, 5.12654e-21, 0, 1.41421, -5.12654e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93059e-26, 0, 1.10121e-21, 0, 4.0253e-21, 0, 0
0.0327561, 0, 1.15568e-20, 0, 1.41421, -1.15568e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6741e-26, 0, 2.51683e-21, 0, 9.03987e-21, 0, 0
0.0406225, 0, 2.56808e-20, 0, 1.41421, -2.56808e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49852e-25, 0, 5.66859e-21, 0, 2.00121e-20, 0, 0
0.0484888, 0, 5.62922e-20, 0, 1.41421, -5.62922e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31949e-25, 0, 1.25914e-20, 0, 4.37005e-20, 0, 0
0.0563551, 0, 1.21792e-19, 0, 1.41421, -1.21792e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25911e-25, 0, 2.7602e-20, 0, 9.41896e-20, 0, 0
0.0642214, 0, 2.60234e-19, 0, 1.41421, -2.60234e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56797e-24, 0, 5.97502e-20, 0, 2.00482e-19, 0, 0
0.0720877, 0, 5.49399e-19, 0, 1.41421, -5.49399e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3469e-24, 0, 1.2779e-19, 0, 4.21605e-19, 0, 0
0.0799541, 0, 1.14652e-18, 0, 1.41421, -1.14652e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06299e-24, 0, 2.70164e-19, 0, 8.76353e-19, 0, 0
0.0878204, 0, 2.36603e-18, 0, 1.41421, -2.36603e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47416e-23, 0, 5.64826e-19, 0, 1.80119e-18, 0, 0
0.0956867, 0, 4.83001e-18, 0, 1.41421, -4.83001e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04409e-23, 0, 1.16821e-18, 0, 3.66176e-18, 0, 0
0.103553, 0, 9.75676e-18, 0, 1.41421, -9.75676e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22109e-23, 0, 2.39114e-18, 0, 7.36555e-18, 0, 0
0.111419, 0, 1.95082e-17, 0, 1.41421, -1.95082e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25861e-22, 0, 4.84508e-18, 0, 1.46629e-17, 0, 0
0.119286, 0, 3.86185e-17, 0, 1.41421, -3.86185e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52145e-22, 0, 9.72156e-18, 0, 2.88967e-17, 0, 0
0.127152, 0, 7.57083e-17, 0, 1.41421, -7.57083e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.00308e-22, 0, 1.93208e-17, 0, 5.6387e-17, 0, 0
0.135018, 0, 1.47013e-16, 0, 1.41421, -1.47013e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.83437e-22, 0, 3.80428e-17, 0, 1.08969e-16, 0, 0
0.142885, 0, 2.82826e-16, 0, 1.41421, -2.82826e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91541e-21, 0, 7.42301e-17, 0, 2.08594e-16, 0, 0
0.150751, 0, 5.39154e-16, 0, 1.41421, -5.39154e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69711e-21, 0, 1.43561e-16, 0, 3.95589e-16, 0, 0
0.158617, 0, 1.01862e-15, 0, 1.41421, -1.01862e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.07323e-21, 0, 2.75252e-16, 0, 7.43361e-16, 0, 0
0.166484, 0, 1.90759e-15, 0, 1.41421, -1.90759e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34151e-20, 0, 5.23284e-16, 0, 1.38429e-15, 0, 0
0.17435, 0, 3.54158e-15, 0, 1.41421, -3.54158e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52261e-20, 0, 9.86587e-16, 0, 2.55497e-15, 0, 0
0.182216, 0, 6.51941e-15, 0, 1.41421, -6.51941e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70374e-20, 0, 1.84499e-15, 0, 4.67438e-15, 0, 0
0.190083, 0, 1.19008e-14, 0, 1.41421, -1.19008e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.69817e-20, 0, 3.4228e-15, 0, 8.47793e-15, 0, 0
0.197949, 0, 2.15455e-14, 0, 1.41421, -2.15455e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59541e-19, 0, 6.30033e-15, 0, 1.5245e-14, 0, 0
0.205815, 0, 3.86902e-14, 0, 1.41421, -3.86902e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90293e-19, 0, 1.1508e-14, 0, 2.71818e-14, 0, 0
0.213682, 0, 6.89218e-14, 0, 1.41421, -6.89218e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2404e-19, 0, 2.08618e-14, 0, 4.80595e-14, 0, 0
0.221548, 0, 1.21807e-13, 0, 1.41421, -1.21807e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.38664e-19, 0, 3.75381e-14, 0, 8.42684e-14, 0, 0
0.229414, 0, 2.13599e-13, 0, 1.41421, -2.13599e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66851e-18, 0, 6.70535e-14, 0, 1.46544e-13, 0, 0
0.23728, 0, 3.72417e-13, 0, 1.41421, -3.72417e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95166e-18, 0, 1.19306e-13, 0, 2.53109e-13, 0, 0
0.245147, 0, 6.43035e-13, 0, 1.41421, -6.43035e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.16795e-18, 0, 2.10068e-13, 0, 4.32961e-13, 0, 0
0.253013, 0, 1.10206e-12, 0, 1.41421, -1.10206e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98361e-18, 0, 3.67362e-13, 0, 7.34692e-13, 0, 0
0.260879, 0, 1.87496e-12, 0, 1.41421, -1.87496e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55073e-17, 0, 6.38149e-13, 0, 1.23679e-12, 0, 0
0.268746, 0, 3.16697e-12, 0, 1.41421, -3.16697e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65867e-17, 0, 1.10133e-12, 0, 2.06562e-12, 0, 0
0.276612, 0, 5.31149e-12, 0, 1.41421, -5.31149e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52818e-17, 0, 1.88863e-12, 0, 3.42281e-12, 0, 0
0.284478, 0, 8.84641e-12, 0, 1.41421, -8.84641e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66327e-17, 0, 3.21882e-12, 0, 5.62751e-12, 0, 0
0.292345, 0, 1.4634e-11, 0, 1.41421, -1.4634e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.289e-16, 0, 5.4532e-12, 0, 9.18062e-12, 0, 0
0.300211, 0, 2.40474e-11, 0, 1.41421, -2.40474e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15559e-16, 0, 9.18556e-12, 0, 1.48616e-11, 0, 0
0.308077, 0, 3.92616e-11, 1.45735e-43, 1.41421, -3.92616e-11, 1.45735e-43, 0, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 3.58508e-16, 1.45735e-43, 1.53874e-11, 1.45735e-43, 2.38738e-11, 1.45735e-43, 1.45735e-43
0.315944, 0, 6.37012e-11, 2.5924e-42, 1.41421, -6.37012e-11, 2.5924e-42, 0, 2.5924e-42, 2.5924e-42, 2.5924e-42, 2.5924e-42, 2.5924e-42, 2.5924e-42, 2.5924e-42, 2.5924e-42, 2.5924e-42, 2.5924e-42, 2.5924e-42, 2.5924e-42, 2.5924e-42, 5.93212e-16, 2.5924e-42, 2.56419e-11, 2.5924e-42, 3.80587e-11, 2.5924e-42, 2.5924e-42
0.32381, 0, 1.02731e-10, 3.82358e-41, 1.41421, -1.02731e-10, 3.82358e-41, 0, 3.82358e-41, 3.82358e-41, 3.82358e-41, 3.82358e-41, 3.82358e-41, 3.82358e-41, 3.82358e-41, 3.82358e-41, 3.82358e-41, 3.82358e-41, 3.82358e-41, 3.82358e-41, 3.82358e-41, 9.76949e-16, 3.82358e-41, 4.25186e-11, 3.82358e-41, 6.02118e-11, 3.82358e-41, 3.82358e-41
0.331676, 0, 1.64721e-10, 4.95634e-40, 1.41421, -1.64721e-10, 4.95634e-40, 0, 4.95634e-40, 4.95634e-40, 4.95634e-40, 4.95634e-40, 4.95634e-40, 4.95634e-40, 4.95634e-40, 4.95634e-40, 4.95634e-40, 4.95634e-40, 4.95634e-40, 4.95634e-40, 4.95634e-40, 1.60205e-15, 4.95634e-40, 7.01771e-11, 4.95634e-40, 9.45418e-11, 4.95634e-40, 4.95634e-40
0.339543, 0, 2.62665e-10, 5.75708e-39, 1.41421, -2.62665e-10, 5.75708e-39, 0, 5.75708e-39, 5.75708e-39, 5.75708e-39, 5.75708e-39, 5.75708e-39, 5.75708e-39, 5.75708e-39, 5.75708e-39, 5.75708e-39, 5.75708e-39, 5.75708e-39, 5.75708e-39, 5.75708e-39, 2.6171e-15, 5.75708e-39, 1.1533e-10, 5.75708e-39, 1.47332e-10, 5.75708e-39, 5.75708e-39
0.347409, 0, 4.16685e-10, 6.04322e-38, 1.41421, -4.16685e-10, 6.04322e-38, 0, 6.04322e-38, 6.04322e-38, 6.04322e-38, 6.04322e-38, 6.04322e-38, 6.04322e-38, 6.04322e-38, 6.04322e-38, 6.04322e-38, 6.04322e-38, 6.04322e-38, 6.04322e-38, 6.04322e-38, 4.26111e-15, 6.04322e-38, 1.88792e-10, 6.04322e-38, 2.27889e-10, 6.04322e-38, 6.04322e-38
0.355275, 0, 6.57833e-10, 5.75477e-37, 1.41421, -6.57833e-10, 5.75477e-37, 0, 5.75477e-37, 5.75477e-37, 5.75477e-37, 5.75477e-37, 5.75477e-37, 5.75477e-37, 5.75477e-37, 5.75477e-37, 5.75477e-37, 5.75477e-37, 5.75477e-37, 5.75477e-37, 5.75477e-37, 6.91828e-15, 5.75477e-37, 3.07948e-10, 5.75477e-37, 3.49878e-10, 5.75477e-37, 5.75477e-37
0.363142, 0, 1.03394e-09, 5.00461e-36, 1.41421, -1.03394e-09, 5.00461e-36, 0, 5.00461e-36, 5.00461e-36, 5.00461e-36, 5.00461e-36, 5.00461e-36, 5.00461e-36, 5.00461e-36, 5.00461e-36, 5.00461e-36, 5.00461e-36, 5.00461e-36, 5.00461e-36, 5.00461e-36, 1.12064e-14, 5.00461e-36, 5.00718e-10, 5.00461e-36, 5.33212e-10, 5.00461e-36, 5.00461e-36
0.371008, 0, 1.61857e-09, 3.99099e-35, 1.41421, -1.61857e-09, 3.99099e-35, 0, 3.99099e-35, 3.99099e-35, 3.99099e-35, 3.99099e-35, 3.99099e-35, 3.99099e-35, 3.99099e-35, 3.99099e-35, 3.99099e-35, 3.99099e-35, 3.99099e-35, 3.99099e-35, 3.99099e-35, 1.8119e-14, 3.99099e-35, 8.11893e-10, 3.99099e-35, 8.06662e-10, 3.99099e-35, 3.99099e-35
