   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_593.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0147457, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00686756, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0010106, 0, 6.60149e-15, 0, 1.41421, -6.60149e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.28377e-18, 0, 9.45703e-16, 0, 5.6475e-15, 0, 0, 0
0.00888876, 0, 1.05673e-14, 0, 1.41421, -1.05673e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34559e-17, 0, 1.5515e-15, 0, 9.00235e-15, 0, 0, 0
0.0167669, 0, 1.68348e-14, 0, 1.41421, -1.68348e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17514e-17, 0, 2.53389e-15, 0, 1.42791e-14, 0, 0, 0
0.0246451, 0, 2.66929e-14, 0, 1.41421, -2.66929e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49936e-17, 0, 4.11989e-15, 0, 2.2538e-14, 0, 0, 0
0.0325232, 0, 4.21263e-14, 0, 1.41421, -4.21263e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60324e-17, 0, 6.66913e-15, 0, 3.54011e-14, 0, 0, 0
0.0404014, 0, 6.61756e-14, 0, 1.41421, -6.61756e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.93024e-17, 0, 1.07487e-14, 0, 5.53376e-14, 0, 0, 0
0.0482796, 0, 1.03479e-13, 0, 1.41421, -1.03479e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41673e-16, 0, 1.72489e-14, 0, 8.60883e-14, 0, 0, 0
0.0561577, 0, 1.61077e-13, 0, 1.41421, -1.61077e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23735e-16, 0, 2.7562e-14, 0, 1.33292e-13, 0, 0, 0
