   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_473.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00845839, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0005884, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00728159, 0, 3.53854e-20, 0, 1.41421, -3.53854e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79808e-25, 0, 3.62719e-21, 0, 3.17579e-20, 0, 0, 0
0.0151516, 0, 7.54241e-20, 0, 1.41421, -7.54241e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2017e-25, 0, 7.85826e-21, 0, 6.7565e-20, 0, 0, 0
0.0230216, 0, 1.58849e-19, 0, 1.41421, -1.58849e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7502e-24, 0, 1.6818e-20, 0, 1.42029e-19, 0, 0, 0
0.0308916, 0, 3.3071e-19, 0, 1.41421, -3.3071e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69246e-24, 0, 3.55748e-20, 0, 2.95131e-19, 0, 0, 0
0.0387616, 0, 6.80883e-19, 0, 1.41421, -6.80883e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.70486e-24, 0, 7.44102e-20, 0, 6.06465e-19, 0, 0, 0
0.0466316, 0, 1.38682e-18, 0, 1.41421, -1.38682e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59072e-23, 0, 1.53966e-19, 0, 1.23284e-18, 0, 0, 0
0.0545015, 0, 2.79536e-18, 0, 1.41421, -2.79536e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25052e-23, 0, 3.15277e-19, 0, 2.48005e-18, 0, 0, 0
0.0623715, 0, 5.57769e-18, 0, 1.41421, -5.57769e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.57617e-23, 0, 6.3912e-19, 0, 4.9385e-18, 0, 0, 0
0.0702415, 0, 1.10202e-17, 0, 1.41421, -1.10202e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31757e-22, 0, 1.28302e-18, 0, 9.73705e-18, 0, 0, 0
0.0781115, 0, 2.15652e-17, 0, 1.41421, -2.15652e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61497e-22, 0, 2.55139e-18, 0, 1.90135e-17, 0, 0, 0
0.0859815, 0, 4.24102e-17, 0, 1.41421, -4.24102e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.23512e-22, 0, 5.12145e-18, 0, 3.72882e-17, 0, 0, 0
0.0938515, 0, 8.13463e-17, 0, 1.41421, -8.13463e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01853e-21, 0, 9.98517e-18, 0, 7.13602e-17, 0, 0, 0
0.101721, 0, 1.54659e-16, 0, 1.41421, -1.54659e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96453e-21, 0, 1.93021e-17, 0, 1.35355e-16, 0, 0, 0
0.109591, 0, 2.91509e-16, 0, 1.41421, -2.91509e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75715e-21, 0, 3.7002e-17, 0, 2.54503e-16, 0, 0, 0
0.117461, 0, 5.448e-16, 0, 1.41421, -5.448e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12591e-21, 0, 7.03561e-17, 0, 4.74437e-16, 0, 0, 0
0.125331, 0, 1.0097e-15, 0, 1.41421, -1.0097e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3405e-20, 0, 1.32712e-16, 0, 8.76977e-16, 0, 0, 0
0.133201, 0, 1.856e-15, 0, 1.41421, -1.856e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50147e-20, 0, 2.48383e-16, 0, 1.60759e-15, 0, 0, 0
0.141071, 0, 3.38413e-15, 0, 1.41421, -3.38413e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63108e-20, 0, 4.61323e-16, 0, 2.92276e-15, 0, 0, 0
0.148941, 0, 6.12136e-15, 0, 1.41421, -6.12136e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.507e-20, 0, 8.504e-16, 0, 5.27088e-15, 0, 0, 0
0.156811, 0, 1.09858e-14, 0, 1.41421, -1.09858e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5507e-19, 0, 1.5561e-15, 0, 9.42952e-15, 0, 0, 0
0.164681, 0, 1.95631e-14, 0, 1.41421, -1.95631e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80536e-19, 0, 2.82686e-15, 0, 1.6736e-14, 0, 0, 0
0.172551, 0, 3.45712e-14, 0, 1.41421, -3.45712e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.03741e-19, 0, 5.09893e-15, 0, 2.94718e-14, 0, 0, 0
0.180421, 0, 6.06314e-14, 0, 1.41421, -6.06314e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.97896e-19, 0, 9.13299e-15, 0, 5.14975e-14, 0, 0, 0
0.188291, 0, 1.05542e-13, 0, 1.41421, -1.05542e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58889e-18, 0, 1.62464e-14, 0, 8.92945e-14, 0, 0, 0
0.196161, 0, 1.82364e-13, 0, 1.41421, -1.82364e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79157e-18, 0, 2.87052e-14, 0, 1.53656e-13, 0, 0, 0
0.204031, 0, 3.128e-13, 0, 1.41421, -3.128e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87015e-18, 0, 5.03815e-14, 0, 2.62414e-13, 0, 0, 0
0.211901, 0, 5.32657e-13, 0, 1.41421, -5.32657e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43764e-18, 0, 8.78506e-14, 0, 4.44798e-13, 0, 0, 0
0.219771, 0, 9.00571e-13, 0, 1.41421, -9.00571e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4519e-17, 0, 1.5221e-13, 0, 7.48347e-13, 0, 0, 0
0.227641, 0, 1.51185e-12, 0, 1.41421, -1.51185e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48167e-17, 0, 2.62062e-13, 0, 1.24976e-12, 0, 0, 0
0.235511, 0, 2.52031e-12, 0, 1.41421, -2.52031e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21408e-17, 0, 4.48418e-13, 0, 2.07185e-12, 0, 0, 0
0.243381, 0, 4.17243e-12, 0, 1.41421, -4.17243e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.11013e-17, 0, 7.62668e-13, 0, 3.40969e-12, 0, 0, 0
0.251251, 0, 6.86042e-12, 0, 1.41421, -6.86042e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19222e-16, 0, 1.2895e-12, 0, 5.5708e-12, 0, 0, 0
0.259121, 0, 1.1204e-11, 0, 1.41421, -1.1204e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98707e-16, 0, 2.16772e-12, 0, 9.03611e-12, 0, 0, 0
0.266991, 0, 1.81761e-11, 0, 1.41421, -1.81761e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29263e-16, 0, 3.62368e-12, 0, 1.45521e-11, 0, 0, 0
0.274861, 0, 2.92938e-11, 0, 1.41421, -2.92938e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42559e-16, 0, 6.02473e-12, 0, 2.32685e-11, 0, 0, 0
0.282731, 0, 4.69074e-11, 0, 1.41421, -4.69074e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8929e-16, 0, 9.96428e-12, 0, 3.69422e-11, 0, 0, 0
0.290601, 0, 7.46365e-11, 0, 1.41421, -7.46365e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45031e-15, 0, 1.6397e-11, 0, 5.8238e-11, 0, 0, 0
0.298471, 0, 1.18022e-10, 1.14906e-43, 1.41421, -1.18022e-10, 1.14906e-43, 0, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 2.3542e-15, 1.14906e-43, 2.68529e-11, 1.14906e-43, 9.11665e-11, 1.14906e-43, 1.14906e-43, 1.14906e-43
0.306341, 0, 1.85497e-10, 2.08934e-42, 1.41421, -1.85497e-10, 2.08934e-42, 0, 2.08934e-42, 2.08934e-42, 2.08934e-42, 2.08934e-42, 2.08934e-42, 2.08934e-42, 2.08934e-42, 2.08934e-42, 2.08934e-42, 2.08934e-42, 2.08934e-42, 3.80495e-15, 2.08934e-42, 4.37753e-11, 2.08934e-42, 1.41717e-10, 2.08934e-42, 2.08934e-42, 2.08934e-42
0.314211, 0, 2.8983e-10, 3.13569e-41, 1.41421, -2.8983e-10, 3.13569e-41, 0, 3.13569e-41, 3.13569e-41, 3.13569e-41, 3.13569e-41, 3.13569e-41, 3.13569e-41, 3.13569e-41, 3.13569e-41, 3.13569e-41, 3.13569e-41, 3.13569e-41, 6.1256e-15, 3.13569e-41, 7.10546e-11, 3.13569e-41, 2.18769e-10, 3.13569e-41, 3.13569e-41, 3.13569e-41
0.322081, 0, 4.50261e-10, 4.13578e-40, 1.41421, -4.50261e-10, 4.13578e-40, 0, 4.13578e-40, 4.13578e-40, 4.13578e-40, 4.13578e-40, 4.13578e-40, 4.13578e-40, 4.13578e-40, 4.13578e-40, 4.13578e-40, 4.13578e-40, 4.13578e-40, 9.82711e-15, 4.13578e-40, 1.14868e-10, 4.13578e-40, 3.35382e-10, 4.13578e-40, 4.13578e-40, 4.13578e-40
0.329951, 0, 6.95644e-10, 4.88324e-39, 1.41421, -6.95644e-10, 4.88324e-39, 0, 4.88324e-39, 4.88324e-39, 4.88324e-39, 4.88324e-39, 4.88324e-39, 4.88324e-39, 4.88324e-39, 4.88324e-39, 4.88324e-39, 4.88324e-39, 4.88324e-39, 1.57173e-14, 4.88324e-39, 1.85004e-10, 4.88324e-39, 5.10624e-10, 4.88324e-39, 4.88324e-39, 4.88324e-39
0.337821, 0, 1.06908e-09, 5.20492e-38, 1.41421, -1.06908e-09, 5.20492e-38, 0, 5.20492e-38, 5.20492e-38, 5.20492e-38, 5.20492e-38, 5.20492e-38, 5.20492e-38, 5.20492e-38, 5.20492e-38, 5.20492e-38, 5.20492e-38, 5.20492e-38, 2.50728e-14, 5.20492e-38, 2.9694e-10, 5.20492e-38, 7.72118e-10, 5.20492e-38, 5.20492e-38, 5.20492e-38
0.345691, 0, 1.63474e-09, 5.0266e-37, 1.41421, -1.63474e-09, 5.0266e-37, 0, 5.0266e-37, 5.0266e-37, 5.0266e-37, 5.0266e-37, 5.0266e-37, 5.0266e-37, 5.0266e-37, 5.0266e-37, 5.0266e-37, 5.0266e-37, 5.0266e-37, 3.99121e-14, 5.0266e-37, 4.75114e-10, 5.0266e-37, 1.15959e-09, 5.0266e-37, 5.0266e-37, 5.0266e-37
0.353561, 0, 2.48786e-09, 4.42706e-36, 1.41421, -2.48786e-09, 4.42706e-36, 0, 4.42706e-36, 4.42706e-36, 4.42706e-36, 4.42706e-36, 4.42706e-36, 4.42706e-36, 4.42706e-36, 4.42706e-36, 4.42706e-36, 4.42706e-36, 4.42706e-36, 6.34282e-14, 4.42706e-36, 7.58057e-10, 4.42706e-36, 1.72974e-09, 4.42706e-36, 4.42706e-36, 4.42706e-36
0.361431, 0, 3.76944e-09, 3.57225e-35, 1.41421, -3.76944e-09, 3.57225e-35, 0, 3.57225e-35, 3.57225e-35, 3.57225e-35, 3.57225e-35, 3.57225e-35, 3.57225e-35, 3.57225e-35, 3.57225e-35, 3.57225e-35, 3.57225e-35, 3.57225e-35, 1.00675e-13, 3.57225e-35, 1.20647e-09, 3.57225e-35, 2.56287e-09, 3.57225e-35, 3.57225e-35, 3.57225e-35
0.369301, 0, 5.68795e-09, 2.65274e-34, 1.41421, -5.68795e-09, 2.65274e-34, 0, 2.65274e-34, 2.65274e-34, 2.65274e-34, 2.65274e-34, 2.65274e-34, 2.65274e-34, 2.65274e-34, 2.65274e-34, 2.65274e-34, 2.65274e-34, 2.65274e-34, 1.5966e-13, 2.65274e-34, 1.91585e-09, 2.65274e-34, 3.77194e-09, 2.65274e-34, 2.65274e-34, 2.65274e-34
0.377171, 0, 8.55115e-09, 1.79037e-33, 1.41421, -8.55115e-09, 1.79037e-33, 0, 1.79037e-33, 1.79037e-33, 1.79037e-33, 1.79037e-33, 1.79037e-33, 1.79037e-33, 1.79037e-33, 1.79037e-33, 1.79037e-33, 1.79037e-33, 1.79037e-33, 2.53072e-13, 1.79037e-33, 3.03634e-09, 1.79037e-33, 5.51456e-09, 1.79037e-33, 1.79037e-33, 1.79037e-33
0.385041, 0, 1.28132e-08, 1.04989e-32, 1.41421, -1.28132e-08, 1.04989e-32, 0, 1.04989e-32, 1.04989e-32, 1.04989e-32, 1.04989e-32, 1.04989e-32, 1.04989e-32, 1.04989e-32, 1.04989e-32, 1.04989e-32, 1.04989e-32, 1.04989e-32, 4.01025e-13, 1.04989e-32, 4.80372e-09, 1.04989e-32, 8.00911e-09, 1.04989e-32, 1.04989e-32, 1.04989e-32
0.392911, 0, 1.91443e-08, 6.3355e-32, 1.41421, -1.91443e-08, 6.3355e-32, 0, 6.3355e-32, 6.3355e-32, 6.3355e-32, 6.3355e-32, 6.3355e-32, 6.3355e-32, 6.3355e-32, 6.3355e-32, 6.3355e-32, 6.3355e-32, 6.3355e-32, 6.35396e-13, 6.3355e-32, 7.58772e-09, 6.3355e-32, 1.1556e-08, 6.3355e-32, 6.3355e-32, 6.3355e-32
0.400781, 0, 2.85446e-08, 7.93214e-31, 1.41421, -2.85446e-08, 7.93214e-31, 0, 7.93214e-31, 7.93214e-31, 7.93214e-31, 7.93214e-31, 7.93214e-31, 7.93214e-31, 7.93214e-31, 7.93214e-31, 7.93214e-31, 7.93214e-31, 7.93214e-31, 1.0079e-12, 7.93214e-31, 1.1978e-08, 7.93214e-31, 1.65655e-08, 7.93214e-31, 7.93214e-31, 7.93214e-31
0.408651, 0, 4.24567e-08, 4.00852e-30, 1.41421, -4.24567e-08, 4.00852e-30, 0, 4.00852e-30, 4.00852e-30, 4.00852e-30, 4.00852e-30, 4.00852e-30, 4.00852e-30, 4.00852e-30, 4.00852e-30, 4.00852e-30, 4.00852e-30, 4.00852e-30, 1.59645e-12, 4.00852e-30, 1.88619e-08, 4.00852e-30, 2.35931e-08, 4.00852e-30, 4.00852e-30, 4.00852e-30
