   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_135.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.170533, 0, 5.50544e-13, 0, 1.41421, -5.50544e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40151e-15, 0, 0, 1.79852e-17, 3.25469e-15, 0, 5.4187e-13, 0, 0
0.178399, 0, 8.81072e-13, 0, 1.41421, -8.81072e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64291e-15, 0, 0, 2.94109e-17, 5.38304e-15, 0, 8.67016e-13, 0, 0
0.186265, 0, 1.40161e-12, 0, 1.41421, -1.40161e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37467e-14, 0, 0, 4.78376e-17, 8.85892e-15, 0, 1.37896e-12, 0, 0
0.19413, 0, 2.21642e-12, 0, 1.41421, -2.21642e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17342e-14, 0, 0, 7.74005e-17, 1.45079e-14, 0, 2.1801e-12, 0, 0
0.201996, 0, 3.48418e-12, 0, 1.41421, -3.48418e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41597e-14, 0, 0, 1.24594e-16, 2.36447e-14, 0, 3.42625e-12, 0, 0
0.209861, 0, 5.44484e-12, 0, 1.41421, -5.44484e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33726e-14, 0, 0, 1.99563e-16, 3.83537e-14, 0, 5.35292e-12, 0, 0
0.217727, 0, 8.45899e-12, 0, 1.41421, -8.45899e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29031e-14, 0, 0, 3.18095e-16, 6.19247e-14, 0, 8.31384e-12, 0, 0
0.225593, 0, 1.3065e-11, 0, 1.41421, -1.3065e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28022e-13, 0, 0, 5.0466e-16, 9.95283e-14, 0, 1.2837e-11, 0, 0
0.233458, 0, 2.0062e-11, 0, 1.41421, -2.0062e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96549e-13, 0, 0, 7.97052e-16, 1.59258e-13, 0, 1.97054e-11, 0, 0
0.241324, 0, 3.06382e-11, 0, 1.41421, -3.06382e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00118e-13, 0, 0, 1.25565e-15, 2.5421e-13, 0, 3.00826e-11, 0, 0
0.249189, 0, 4.65031e-11, 0, 1.41421, -4.65031e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55453e-13, 0, 0, 1.96666e-15, 4.03287e-13, 0, 4.56423e-11, 0, 0
0.257055, 0, 7.01791e-11, 0, 1.41421, -7.01791e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87243e-13, 0, 0, 3.06862e-15, 6.372e-13, 0, 6.88516e-11, 0, 0
0.264921, 0, 1.05306e-10, 7.00649e-45, 1.41421, -1.05306e-10, 7.00649e-45, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 1.03111e-12, 7.00649e-45, 7.00649e-45, 4.77117e-15, 1.00285e-12, 7.00649e-45, 1.03267e-10, 7.00649e-45, 7.00649e-45
0.272786, 0, 1.57117e-10, 1.30321e-43, 1.41421, -1.57117e-10, 1.30321e-43, 0, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.53829e-12, 1.30321e-43, 1.30321e-43, 7.39449e-15, 1.57239e-12, 1.30321e-43, 1.53999e-10, 1.30321e-43, 1.30321e-43
0.280652, 0, 2.33097e-10, 1.91558e-42, 1.41421, -2.33097e-10, 1.91558e-42, 0, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 2.28205e-12, 1.91558e-42, 1.91558e-42, 1.14271e-14, 2.45652e-12, 1.91558e-42, 2.28347e-10, 1.91558e-42, 1.91558e-42
0.288517, 0, 3.43876e-10, 2.57713e-41, 1.41421, -3.43876e-10, 2.57713e-41, 0, 2.57713e-41, 2.57713e-41, 2.57713e-41, 2.57713e-41, 2.57713e-41, 2.57713e-41, 2.57713e-41, 2.57713e-41, 3.36654e-12, 2.57713e-41, 2.57713e-41, 1.76138e-14, 3.82463e-12, 2.57713e-41, 3.36667e-10, 2.57713e-41, 2.57713e-41
0.296383, 0, 5.04466e-10, 3.1123e-40, 1.41421, -5.04466e-10, 3.1123e-40, 0, 3.1123e-40, 3.1123e-40, 3.1123e-40, 3.1123e-40, 3.1123e-40, 3.1123e-40, 3.1123e-40, 3.1123e-40, 4.93887e-12, 3.1123e-40, 3.1123e-40, 2.70907e-14, 5.9353e-12, 3.1123e-40, 4.93565e-10, 3.1123e-40, 3.1123e-40
0.304249, 0, 7.35938e-10, 3.38638e-39, 1.41421, -7.35938e-10, 3.38638e-39, 0, 3.38638e-39, 3.38638e-39, 3.38638e-39, 3.38638e-39, 3.38638e-39, 3.38638e-39, 3.38638e-39, 3.38638e-39, 7.20569e-12, 3.38638e-39, 3.38638e-39, 4.1591e-14, 9.18255e-12, 3.38638e-39, 7.19508e-10, 3.38638e-39, 3.38638e-39
0.312114, 0, 1.06768e-09, 3.33378e-38, 1.41421, -1.06768e-09, 3.33378e-38, 0, 3.33378e-38, 3.33378e-38, 3.33378e-38, 3.33378e-38, 3.33378e-38, 3.33378e-38, 3.33378e-38, 3.33378e-38, 1.04555e-11, 3.33378e-38, 3.33378e-38, 6.37602e-14, 1.41655e-11, 3.33378e-38, 1.043e-09, 3.33378e-38, 3.33378e-38
0.31998, 0, 1.54047e-09, 2.98498e-37, 1.41421, -1.54047e-09, 2.98498e-37, 0, 2.98498e-37, 2.98498e-37, 2.98498e-37, 2.98498e-37, 2.98498e-37, 2.98498e-37, 2.98498e-37, 2.98498e-37, 1.50889e-11, 2.98498e-37, 2.98498e-37, 9.76405e-14, 2.17935e-11, 2.98498e-37, 1.50349e-09, 2.98498e-37, 2.98498e-37
0.327845, 0, 2.21051e-09, 2.44352e-36, 1.41421, -2.21051e-09, 2.44352e-36, 0, 2.44352e-36, 2.44352e-36, 2.44352e-36, 2.44352e-36, 2.44352e-36, 2.44352e-36, 2.44352e-36, 2.44352e-36, 2.16588e-11, 2.44352e-36, 2.44352e-36, 1.49413e-13, 3.34453e-11, 2.44352e-36, 2.15525e-09, 2.44352e-36, 2.44352e-36
0.335711, 0, 3.15482e-09, 1.83803e-35, 1.41421, -3.15482e-09, 1.83803e-35, 0, 1.83803e-35, 1.83803e-35, 1.83803e-35, 1.83803e-35, 1.83803e-35, 1.83803e-35, 1.83803e-35, 1.83803e-35, 3.09241e-11, 1.83803e-35, 1.83803e-35, 2.28537e-13, 5.1207e-11, 1.83803e-35, 3.07246e-09, 1.83803e-35, 1.83803e-35
0.343576, 0, 4.47838e-09, 1.27315e-34, 1.41421, -4.47838e-09, 1.27315e-34, 0, 1.27315e-34, 1.27315e-34, 1.27315e-34, 1.27315e-34, 1.27315e-34, 1.27315e-34, 1.27315e-34, 1.27315e-34, 4.39212e-11, 1.27315e-34, 1.27315e-34, 3.49499e-13, 7.82314e-11, 1.27315e-34, 4.35588e-09, 1.27315e-34, 1.27315e-34
0.351442, 0, 6.32347e-09, 8.64533e-34, 1.41421, -6.32347e-09, 8.64533e-34, 0, 8.64533e-34, 8.64533e-34, 8.64533e-34, 8.64533e-34, 8.64533e-34, 8.64533e-34, 8.64533e-34, 8.64533e-34, 6.2057e-11, 8.64533e-34, 8.64533e-34, 5.34497e-13, 1.19276e-10, 8.64533e-34, 6.1416e-09, 8.64533e-34, 8.64533e-34
0.359308, 0, 8.88181e-09, 5.66318e-33, 1.41421, -8.88181e-09, 5.66318e-33, 0, 5.66318e-33, 5.66318e-33, 5.66318e-33, 5.66318e-33, 5.66318e-33, 5.66318e-33, 5.66318e-33, 5.66318e-33, 8.72322e-11, 5.66318e-33, 5.66318e-33, 8.17539e-13, 1.81509e-10, 5.66318e-33, 8.61225e-09, 5.66318e-33, 5.66318e-33
0.367173, 0, 1.24104e-08, 3.48322e-32, 1.41421, -1.24104e-08, 3.48322e-32, 0, 3.48322e-32, 3.48322e-32, 3.48322e-32, 3.48322e-32, 3.48322e-32, 3.48322e-32, 3.48322e-32, 3.48322e-32, 1.22e-10, 3.48322e-32, 3.48322e-32, 1.25071e-12, 2.75709e-10, 3.48322e-32, 1.20114e-08, 3.48322e-32, 3.48322e-32
0.375039, 0, 1.72518e-08, 2.00182e-31, 1.41421, -1.72518e-08, 2.00182e-31, 0, 2.00182e-31, 2.00182e-31, 2.00182e-31, 2.00182e-31, 2.00182e-31, 2.00182e-31, 2.00182e-31, 2.00182e-31, 1.69777e-10, 2.00182e-31, 2.00182e-31, 1.91371e-12, 4.1806e-10, 2.00182e-31, 1.66621e-08, 2.00182e-31, 2.00182e-31
0.382904, 0, 2.38608e-08, 1.07638e-30, 1.41421, -2.38608e-08, 1.07638e-30, 0, 1.07638e-30, 1.07638e-30, 1.07638e-30, 1.07638e-30, 1.07638e-30, 1.07638e-30, 1.07638e-30, 1.07638e-30, 2.35104e-10, 1.07638e-30, 1.07638e-30, 2.92834e-12, 6.32795e-10, 1.07638e-30, 2.29899e-08, 1.07638e-30, 1.07638e-30
0.39077, 0, 3.28372e-08, 5.4297e-30, 1.41421, -3.28372e-08, 5.4297e-30, 0, 5.4297e-30, 5.4297e-30, 5.4297e-30, 5.4297e-30, 5.4297e-30, 5.4297e-30, 5.4297e-30, 5.4297e-30, 3.24e-10, 5.4297e-30, 5.4297e-30, 4.48029e-12, 9.56112e-10, 5.4297e-30, 3.15526e-08, 5.4297e-30, 5.4297e-30
0.398636, 0, 4.49697e-08, 2.57788e-29, 1.41421, -4.49697e-08, 2.57788e-29, 0, 2.57788e-29, 2.57788e-29, 2.57788e-29, 2.57788e-29, 2.57788e-29, 2.57788e-29, 2.57788e-29, 2.57788e-29, 4.44395e-10, 2.57788e-29, 2.57788e-29, 6.85208e-12, 1.44193e-09, 2.57788e-29, 4.30765e-08, 2.57788e-29, 2.57788e-29
0.406501, 0, 6.12893e-08, 1.1555e-28, 1.41421, -6.12893e-08, 1.1555e-28, 0, 1.1555e-28, 1.1555e-28, 1.1555e-28, 1.1555e-28, 1.1555e-28, 1.1555e-28, 1.1555e-28, 1.1555e-28, 6.06696e-10, 1.1555e-28, 1.1555e-28, 1.0472e-11, 2.17027e-09, 1.1555e-28, 5.85018e-08, 1.1555e-28, 1.1555e-28
0.414367, 0, 8.31388e-08, 4.90456e-28, 1.41421, -8.31388e-08, 4.90456e-28, 0, 4.90456e-28, 4.90456e-28, 4.90456e-28, 4.90456e-28, 4.90456e-28, 4.90456e-28, 4.90456e-28, 4.90456e-28, 8.24492e-10, 4.90456e-28, 4.90456e-28, 1.59873e-11, 3.25946e-09, 4.90456e-28, 7.90389e-08, 4.90456e-28, 4.90456e-28
0.422232, 0, 1.1226e-07, 1.97699e-27, 1.41421, -1.1226e-07, 1.97699e-27, 0, 1.97699e-27, 1.97699e-27, 1.97699e-27, 1.97699e-27, 1.97699e-27, 1.97699e-27, 1.97699e-27, 1.97699e-27, 1.11547e-09, 1.97699e-27, 1.97699e-27, 2.43717e-11, 4.8837e-09, 1.97699e-27, 1.06237e-07, 1.97699e-27, 1.97699e-27
0.430098, 0, 1.50903e-07, 7.58804e-27, 1.41421, -1.50903e-07, 7.58804e-27, 0, 7.58804e-27, 7.58804e-27, 7.58804e-27, 7.58804e-27, 7.58804e-27, 7.58804e-27, 7.58804e-27, 7.58804e-27, 1.50251e-09, 7.58804e-27, 7.58804e-27, 3.70836e-11, 7.29826e-09, 7.58804e-27, 1.42066e-07, 7.58804e-27, 7.58804e-27
0.437964, 0, 2.01965e-07, 2.78029e-26, 1.41421, -2.01965e-07, 2.78029e-26, 0, 2.78029e-26, 2.78029e-26, 2.78029e-26, 2.78029e-26, 1.03943e-13, 2.78029e-26, 2.78029e-26, 2.78029e-26, 2.01516e-09, 2.78029e-26, 2.78029e-26, 5.62966e-11, 1.08752e-08, 2.78029e-26, 1.89018e-07, 2.78029e-26, 2.78029e-26
0.445829, 0, 2.69161e-07, 9.74824e-26, 1.41421, -2.69161e-07, 9.74824e-26, 0, 9.74824e-26, 9.74824e-26, 9.74824e-26, 9.74824e-26, 3.2726e-13, 9.74824e-26, 9.74824e-26, 9.74824e-26, 2.69131e-09, 9.74824e-26, 9.74824e-26, 8.52323e-11, 1.61538e-08, 9.74824e-26, 2.5023e-07, 9.74824e-26, 9.74824e-26
0.453695, 0, 3.58557e-07, 3.3184e-25, 1.41421, -3.58557e-07, 4.86042e-12, 0, 2.14878e-14, 5.89984e-14, 1.27722e-12, 2.4539e-11, 5.45679e-12, 5.72534e-12, 3.74699e-12, 1.21511e-09, 3.57954e-09, 5.22865e-13, 1.92676e-14, 1.2864e-10, 2.39109e-08, 1.91997e-15, 3.29662e-07, 3.3184e-25, 1.4624e-11
0.46156, 0, 4.76849e-07, 4.60845e-10, 1.41421, -4.76849e-07, 4.76094e-10, 4.60845e-10, 4.60913e-10, 4.6103e-10, 4.64852e-10, 5.37832e-10, 4.77229e-10, 4.78808e-10, 4.72601e-10, 4.27302e-09, 5.20241e-09, 4.62486e-10, 4.60906e-10, 6.54333e-10, 3.57195e-08, 4.60851e-10, 4.32653e-07, 4.60845e-10, 5.06725e-10
0.469426, 0, 6.33391e-07, 1.44756e-09, 1.41421, -6.33391e-07, 1.48456e-09, 1.44756e-09, 1.44772e-09, 1.44801e-09, 1.45728e-09, 1.63439e-09, 1.48676e-09, 1.49115e-09, 1.47609e-09, 1.06989e-08, 7.70326e-09, 1.45154e-09, 1.4477e-09, 1.73747e-09, 5.32253e-08, 1.44757e-09, 5.65355e-07, 1.44756e-09, 1.5589e-09
0.477292, 0, 8.4171e-07, 3.51607e-09, 1.41421, -8.4171e-07, 3.59779e-09, 3.51607e-09, 3.51643e-09, 3.51706e-09, 3.53754e-09, 3.92866e-09, 3.60202e-09, 3.61233e-09, 3.57907e-09, 2.39466e-08, 1.17369e-08, 3.52486e-09, 3.51639e-09, 3.94864e-09, 7.92144e-08, 3.5161e-09, 7.35911e-07, 3.51607e-09, 3.76195e-09
0.485157, 0, 1.12137e-06, 7.7688e-09, 1.41421, -1.12137e-06, 7.94078e-09, 7.7688e-09, 7.76956e-09, 7.77089e-09, 7.81399e-09, 8.63704e-09, 7.94885e-09, 7.97138e-09, 7.90138e-09, 5.07619e-08, 1.85301e-08, 7.7873e-09, 7.76949e-09, 8.41137e-09, 1.17918e-07, 7.76887e-09, 9.54681e-07, 7.7688e-09, 8.28623e-09
0.493023, 0, 1.50186e-06, 1.63504e-08, 1.41421, -1.50186e-06, 1.67013e-08, 1.63504e-08, 1.63519e-08, 1.63546e-08, 1.64426e-08, 1.8122e-08, 1.67164e-08, 1.67637e-08, 1.66209e-08, 1.04077e-07, 3.03831e-08, 1.63881e-08, 1.63518e-08, 1.73004e-08, 1.75846e-07, 1.63505e-08, 1.23528e-06, 1.63504e-08, 1.74062e-08
0.500888, 0, 2.02917e-06, 3.33611e-08, 1.41421, -2.02917e-06, 3.40606e-08, 3.33611e-08, 3.33642e-08, 3.33696e-08, 3.35449e-08, 3.68925e-08, 3.41701e-08, 3.4185e-08, 3.39003e-08, 2.08225e-07, 5.15899e-08, 3.34363e-08, 3.33639e-08, 3.47586e-08, 2.63272e-07, 3.33614e-08, 1.59599e-06, 3.33611e-08, 3.54656e-08
0.508754, 0, 2.77606e-06, 6.64893e-08, 1.41421, -2.77606e-06, 6.78559e-08, 6.64893e-08, 6.64953e-08, 6.65059e-08, 6.68484e-08, 7.33888e-08, 6.81628e-08, 6.8099e-08, 6.75428e-08, 4.08135e-07, 9.00796e-08, 6.66363e-08, 6.64947e-08, 6.85346e-08, 3.95912e-07, 6.64898e-08, 2.0621e-06, 6.64893e-08, 7.0601e-08
0.51662, 0, 3.86213e-06, 1.29882e-07, 1.41421, -3.86213e-06, 1.32503e-07, 1.29882e-07, 1.29894e-07, 1.29914e-07, 1.30571e-07, 1.43116e-07, 1.34245e-07, 1.3297e-07, 1.31903e-07, 7.85215e-07, 1.60296e-07, 1.30164e-07, 1.29892e-07, 1.32859e-07, 5.9924e-07, 1.29883e-07, 2.66981e-06, 1.29882e-07, 1.37769e-07
0.524485, 0, 5.48206e-06, 2.49084e-07, 1.41421, -5.48206e-06, 2.54024e-07, 2.49084e-07, 2.49106e-07, 2.49144e-07, 2.50382e-07, 2.74027e-07, 2.58787e-07, 2.54903e-07, 2.52892e-07, 1.48419e-06, 2.8815e-07, 2.49615e-07, 2.49103e-07, 2.53396e-07, 9.13991e-07, 2.49086e-07, 3.47265e-06, 2.49084e-07, 2.63948e-07
0.532351, 0, 7.95735e-06, 4.69357e-07, 1.41421, -7.95735e-06, 4.7851e-07, 4.69357e-07, 4.69397e-07, 4.69468e-07, 4.71762e-07, 5.15567e-07, 4.89489e-07, 4.80138e-07, 4.76413e-07, 2.75757e-06, 5.19352e-07, 4.70341e-07, 4.69393e-07, 4.75568e-07, 1.40581e-06, 4.6936e-07, 4.55202e-06, 4.69357e-07, 4.96896e-07
0.540216, 0, 1.18163e-05, 8.69377e-07, 1.41421, -1.18163e-05, 8.86049e-07, 8.69377e-07, 8.69451e-07, 8.69579e-07, 8.73758e-07, 9.53551e-07, 9.09545e-07, 8.89016e-07, 8.8223e-07, 5.03748e-06, 9.33125e-07, 8.7117e-07, 8.69443e-07, 8.78272e-07, 2.18056e-06, 8.69384e-07, 6.03416e-06, 8.69377e-07, 9.19541e-07
0.548082, 0, 1.79201e-05, 1.58332e-06, 1.41421, -1.79201e-05, 1.61319e-06, 1.58332e-06, 1.58346e-06, 1.58369e-06, 1.59117e-06, 1.7341e-06, 1.66047e-06, 1.6185e-06, 1.60635e-06, 9.04953e-06, 1.66431e-06, 1.58654e-06, 1.58344e-06, 1.59599e-06, 3.40849e-06, 1.58333e-06, 8.1175e-06, 1.58332e-06, 1.67318e-06
0.555947, 0, 2.76607e-05, 2.83569e-06, 1.41421, -2.76607e-05, 2.8883e-06, 2.83569e-06, 2.83592e-06, 2.83633e-06, 2.84951e-06, 3.10131e-06, 2.98189e-06, 2.89766e-06, 2.87625e-06, 1.59889e-05, 2.93823e-06, 2.84135e-06, 2.8359e-06, 2.85363e-06, 5.36174e-06, 2.83571e-06, 1.11152e-05, 2.83569e-06, 2.99399e-06
0.563813, 0, 4.32554e-05, 4.99486e-06, 1.41421, -4.32554e-05, 5.08602e-06, 4.99486e-06, 4.99526e-06, 4.99596e-06, 5.01881e-06, 5.45512e-06, 5.26827e-06, 5.10224e-06, 5.06514e-06, 2.77862e-05, 5.12423e-06, 5.00466e-06, 4.99522e-06, 5.02013e-06, 8.47144e-06, 4.99489e-06, 1.55203e-05, 4.99486e-06, 5.26915e-06
0.571679, 0, 6.81835e-05, 8.65376e-06, 1.41421, -6.81835e-05, 8.80914e-06, 8.65376e-06, 8.65444e-06, 8.65564e-06, 8.69459e-06, 9.43826e-06, 9.15819e-06, 8.8368e-06, 8.77355e-06, 4.75006e-05, 8.81645e-06, 8.67047e-06, 8.65437e-06, 8.68918e-06, 1.34129e-05, 8.65382e-06, 2.21039e-05, 8.65376e-06, 9.12129e-06
0.579544, 0, 0.00010782, 1.47482e-05, 1.41421, -0.00010782, 1.50088e-05, 1.47482e-05, 1.47494e-05, 1.47514e-05, 1.48167e-05, 1.60636e-05, 1.56663e-05, 1.50551e-05, 1.49491e-05, 7.98843e-05, 1.49522e-05, 1.47763e-05, 1.47493e-05, 1.47976e-05, 2.12301e-05, 1.47483e-05, 3.20611e-05, 1.47482e-05, 1.55321e-05
0.58741, 0, 0.000170317, 2.47265e-05, 1.41421, -0.000170317, 2.51563e-05, 2.47265e-05, 2.47284e-05, 2.47317e-05, 2.48394e-05, 2.68964e-05, 2.63745e-05, 2.52327e-05, 2.50578e-05, 0.000132175, 2.49814e-05, 2.47727e-05, 2.47282e-05, 2.47949e-05, 3.35132e-05, 2.47266e-05, 4.72116e-05, 2.47265e-05, 2.60196e-05
0.595275, 0, 0.000267825, 4.07855e-05, 1.41421, -0.000267825, 4.1483e-05, 4.07855e-05, 4.07886e-05, 4.07939e-05, 4.09688e-05, 4.43073e-05, 4.37029e-05, 4.16072e-05, 4.13232e-05, 0.000215179, 4.11032e-05, 4.08605e-05, 4.07882e-05, 4.088e-05, 5.26453e-05, 4.07857e-05, 7.02914e-05, 4.07855e-05, 4.28843e-05
0.603141, 0, 0.000418118, 6.61924e-05, 1.41421, -0.000418118, 6.73064e-05, 6.61924e-05, 6.61973e-05, 6.62059e-05, 6.64851e-05, 7.18169e-05, 7.12849e-05, 6.75047e-05, 6.70512e-05, 0.000344705, 6.65874e-05, 6.63122e-05, 6.61968e-05, 6.63223e-05, 8.21387e-05, 6.61928e-05, 0.000105344, 6.61924e-05, 6.95443e-05
0.611007, 0, 0.000646699, 0.000105707, 1.41421, -0.000646699, 0.000107458, 0.000105707, 0.000105715, 0.000105728, 0.000106167, 0.000114547, 0.000114471, 0.00010777, 0.000107057, 0.000543415, 0.000106197, 0.000105896, 0.000105714, 0.000105885, 0.000127075, 0.000105708, 0.000158237, 0.000105707, 0.000110975
0.618872, 0, 0.000989449, 0.000166124, 1.41421, -0.000989449, 0.000168832, 0.000166124, 0.000166136, 0.000166157, 0.000166835, 0.000179796, 0.000180989, 0.000169314, 0.000168211, 0.00084312, 0.00016673, 0.000166415, 0.000166135, 0.000166366, 0.000194672, 0.000166125, 0.000237326, 0.000166124, 0.000174272
0.626738, 0, 0.00149585, 0.000256939, 1.41421, -0.00149585, 0.000261061, 0.000256939, 0.000256957, 0.000256989, 0.000258022, 0.000277752, 0.000281789, 0.000261795, 0.000260117, 0.00128754, 0.000257688, 0.000257382, 0.000256955, 0.000257268, 0.00029498, 0.000256941, 0.000354286, 0.000256939, 0.000269343
