   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_797.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00122803, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00663306, 0, 4.52584e-23, 0, 1.41421, -4.52584e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.91869e-29, 0, 7.12933e-24, 0, 3.8129e-23, 0, 0
0.0144942, 0, 1.16313e-22, 0, 1.41421, -1.16313e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05026e-28, 0, 1.87929e-23, 0, 9.75199e-23, 0, 0
0.0223552, 0, 2.92204e-22, 0, 1.41421, -2.92204e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.19046e-28, 0, 4.83137e-23, 0, 2.4389e-22, 0, 0
0.0302163, 0, 7.1896e-22, 0, 1.41421, -7.1896e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28726e-27, 0, 1.21432e-22, 0, 5.97527e-22, 0, 0
0.0380774, 0, 1.85421e-21, 0, 1.41421, -1.85421e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36347e-27, 0, 3.22541e-22, 0, 1.53166e-21, 0, 0
0.0459385, 0, 4.36318e-21, 0, 1.41421, -4.36318e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97988e-27, 0, 7.72522e-22, 0, 3.59065e-21, 0, 0
0.0537996, 0, 1.01044e-20, 0, 1.41421, -1.01044e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86364e-26, 0, 1.81952e-21, 0, 8.28485e-21, 0, 0
0.0616607, 0, 2.30475e-20, 0, 1.41421, -2.30475e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28774e-26, 0, 4.21817e-21, 0, 1.88293e-20, 0, 0
0.0695218, 0, 5.18138e-20, 0, 1.41421, -5.18138e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.7251e-26, 0, 9.63309e-21, 0, 4.21806e-20, 0, 0
0.0773829, 0, 1.14879e-19, 0, 1.41421, -1.14879e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17583e-25, 0, 2.16864e-20, 0, 9.31927e-20, 0, 0
0.085244, 0, 2.51333e-19, 0, 1.41421, -2.51333e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80458e-25, 0, 4.81578e-20, 0, 2.03175e-19, 0, 0
0.0931051, 0, 5.42854e-19, 0, 1.41421, -5.42854e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04762e-24, 0, 1.05547e-19, 0, 4.37306e-19, 0, 0
0.100966, 0, 1.15807e-18, 0, 1.41421, -1.15807e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25661e-24, 0, 2.28428e-19, 0, 9.29637e-19, 0, 0
0.108827, 0, 2.44105e-18, 0, 1.41421, -2.44105e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80389e-24, 0, 4.88402e-19, 0, 1.95264e-18, 0, 0
0.116688, 0, 5.08592e-18, 0, 1.41421, -5.08592e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01105e-23, 0, 1.03208e-18, 0, 4.05383e-18, 0, 0
0.124549, 0, 1.04776e-17, 0, 1.41421, -1.04776e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1045e-23, 0, 2.15642e-18, 0, 8.32115e-18, 0, 0
0.132411, 0, 2.13494e-17, 0, 1.41421, -2.13494e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33363e-23, 0, 4.45641e-18, 0, 1.6893e-17, 0, 0
0.140272, 0, 4.30394e-17, 0, 1.41421, -4.30394e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83093e-23, 0, 9.11206e-18, 0, 3.39273e-17, 0, 0
0.148133, 0, 8.58651e-17, 0, 1.41421, -8.58651e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78127e-22, 0, 1.84399e-17, 0, 6.7425e-17, 0, 0
0.155994, 0, 1.69566e-16, 0, 1.41421, -1.69566e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55732e-22, 0, 3.69432e-17, 0, 1.32623e-16, 0, 0
0.163855, 0, 3.31539e-16, 0, 1.41421, -3.31539e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03537e-22, 0, 7.32926e-17, 0, 2.58245e-16, 0, 0
0.171716, 0, 6.41932e-16, 0, 1.41421, -6.41932e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37819e-21, 0, 1.44026e-16, 0, 4.97905e-16, 0, 0
0.179577, 0, 1.23108e-15, 0, 1.41421, -1.23108e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67468e-21, 0, 2.80396e-16, 0, 9.50677e-16, 0, 0
0.187438, 0, 2.33883e-15, 0, 1.41421, -2.33883e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14338e-21, 0, 5.40939e-16, 0, 1.79789e-15, 0, 0
0.195299, 0, 4.40252e-15, 0, 1.41421, -4.40252e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.80185e-21, 0, 1.03432e-15, 0, 3.36819e-15, 0, 0
0.20316, 0, 8.21216e-15, 0, 1.41421, -8.21216e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85146e-20, 0, 1.96054e-15, 0, 6.2516e-15, 0, 0
0.211022, 0, 1.5182e-14, 0, 1.41421, -1.5182e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4669e-20, 0, 3.68456e-15, 0, 1.14974e-14, 0, 0
0.218883, 0, 2.7821e-14, 0, 1.41421, -2.7821e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4365e-20, 0, 6.86685e-15, 0, 2.0954e-14, 0, 0
0.226744, 0, 5.05407e-14, 0, 1.41421, -5.05407e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18494e-19, 0, 1.26929e-14, 0, 3.78476e-14, 0, 0
0.234605, 0, 9.10307e-14, 0, 1.41421, -9.10307e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16345e-19, 0, 2.32737e-14, 0, 6.77569e-14, 0, 0
0.242466, 0, 1.62578e-13, 0, 1.41421, -1.62578e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9179e-19, 0, 4.23381e-14, 0, 1.20239e-13, 0, 0
0.250327, 0, 2.87945e-13, 0, 1.41421, -2.87945e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03857e-19, 0, 7.64231e-14, 0, 2.11521e-13, 0, 0
0.258188, 0, 5.05801e-13, 0, 1.41421, -5.05801e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2546e-18, 0, 1.36902e-13, 0, 3.68897e-13, 0, 0
0.266049, 0, 8.81303e-13, 0, 1.41421, -8.81303e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21915e-18, 0, 2.43435e-13, 0, 6.37866e-13, 0, 0
0.27391, 0, 1.52332e-12, 0, 1.41421, -1.52332e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89591e-18, 0, 4.2973e-13, 0, 1.09359e-12, 0, 0
0.281771, 0, 2.61233e-12, 0, 1.41421, -2.61233e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.78985e-18, 0, 7.5322e-13, 0, 1.85911e-12, 0, 0
0.289632, 0, 4.44517e-12, 0, 1.41421, -4.44517e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17503e-17, 0, 1.31111e-12, 0, 3.13404e-12, 0, 0
0.297494, 0, 7.50632e-12, 0, 1.41421, -7.50632e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01968e-17, 0, 2.26692e-12, 0, 5.23937e-12, 0, 0
0.305355, 0, 1.25911e-11, 0, 1.41421, -1.25911e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45514e-17, 0, 3.90093e-12, 0, 8.69009e-12, 0, 0
0.313216, 0, 2.09471e-11, 3.92364e-44, 1.41421, -2.09471e-11, 3.92364e-44, 0, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 5.86384e-17, 3.92364e-44, 6.65869e-12, 3.92364e-44, 1.42884e-11, 3.92364e-44, 3.92364e-44
0.321077, 0, 3.45998e-11, 7.6651e-43, 1.41421, -3.45998e-11, 7.6651e-43, 0, 7.6651e-43, 7.6651e-43, 7.6651e-43, 7.6651e-43, 7.6651e-43, 7.6651e-43, 7.6651e-43, 7.6651e-43, 7.6651e-43, 7.6651e-43, 7.6651e-43, 7.6651e-43, 9.89418e-17, 7.6651e-43, 1.12982e-11, 7.6651e-43, 2.33016e-11, 7.6651e-43, 7.6651e-43
0.328938, 0, 5.67531e-11, 1.13365e-41, 1.41421, -5.67531e-11, 1.13365e-41, 0, 1.13365e-41, 1.13365e-41, 1.13365e-41, 1.13365e-41, 1.13365e-41, 1.13365e-41, 1.13365e-41, 1.13365e-41, 1.13365e-41, 1.13365e-41, 1.13365e-41, 1.13365e-41, 1.66048e-16, 1.13365e-41, 1.9061e-11, 1.13365e-41, 3.76919e-11, 1.13365e-41, 1.13365e-41
0.336799, 0, 9.24625e-11, 1.52405e-40, 1.41421, -9.24625e-11, 1.52405e-40, 0, 1.52405e-40, 1.52405e-40, 1.52405e-40, 1.52405e-40, 1.52405e-40, 1.52405e-40, 1.52405e-40, 1.52405e-40, 1.52405e-40, 1.52405e-40, 1.52405e-40, 1.52405e-40, 2.77292e-16, 1.52405e-40, 3.19849e-11, 1.52405e-40, 6.04773e-11, 1.52405e-40, 1.52405e-40
0.34466, 0, 1.49661e-10, 1.84254e-39, 1.41421, -1.49661e-10, 1.84254e-39, 0, 1.84254e-39, 1.84254e-39, 1.84254e-39, 1.84254e-39, 1.84254e-39, 1.84254e-39, 1.84254e-39, 1.84254e-39, 1.84254e-39, 1.84254e-39, 1.84254e-39, 1.84254e-39, 4.61006e-16, 1.84254e-39, 5.34017e-11, 1.84254e-39, 9.62586e-11, 1.84254e-39, 1.84254e-39
0.352521, 0, 2.40732e-10, 2.01086e-38, 1.41421, -2.40732e-10, 2.01086e-38, 0, 2.01086e-38, 2.01086e-38, 2.01086e-38, 2.01086e-38, 2.01086e-38, 2.01086e-38, 2.01086e-38, 2.01086e-38, 2.01086e-38, 2.01086e-38, 2.01086e-38, 2.01086e-38, 7.63432e-16, 2.01086e-38, 8.87443e-11, 2.01086e-38, 1.51987e-10, 2.01086e-38, 2.01086e-38
0.360382, 0, 3.8493e-10, 1.98728e-37, 1.41421, -3.8493e-10, 1.98728e-37, 0, 1.98728e-37, 1.98728e-37, 1.98728e-37, 1.98728e-37, 1.98728e-37, 1.98728e-37, 1.98728e-37, 1.98728e-37, 1.98728e-37, 1.98728e-37, 1.98728e-37, 1.98728e-37, 1.26e-15, 1.98728e-37, 1.46852e-10, 1.98728e-37, 2.38077e-10, 1.98728e-37, 1.98728e-37
0.368243, 0, 6.12075e-10, 1.78921e-36, 1.41421, -6.12075e-10, 1.78921e-36, 0, 1.78921e-36, 1.78921e-36, 1.78921e-36, 1.78921e-36, 1.78921e-36, 1.78921e-36, 1.78921e-36, 1.78921e-36, 1.78921e-36, 1.78921e-36, 1.78921e-36, 1.78921e-36, 2.07374e-15, 1.78921e-36, 2.42083e-10, 1.78921e-36, 3.6999e-10, 1.78921e-36, 1.78921e-36
0.376105, 0, 9.68222e-10, 1.4751e-35, 1.41421, -9.68222e-10, 1.4751e-35, 0, 1.4751e-35, 1.4751e-35, 1.4751e-35, 1.4751e-35, 1.4751e-35, 1.4751e-35, 1.4751e-35, 1.4751e-35, 1.4751e-35, 1.4751e-35, 1.4751e-35, 1.4751e-35, 3.40542e-15, 1.4751e-35, 3.97731e-10, 1.4751e-35, 5.70487e-10, 1.4751e-35, 1.4751e-35
0.383966, 0, 1.52436e-09, 1.11864e-34, 1.41421, -1.52436e-09, 1.11864e-34, 0, 1.11864e-34, 1.11864e-34, 1.11864e-34, 1.11864e-34, 1.11864e-34, 1.11864e-34, 1.11864e-34, 1.11864e-34, 1.11864e-34, 1.11864e-34, 1.11864e-34, 1.11864e-34, 5.58288e-15, 1.11864e-34, 6.51569e-10, 1.11864e-34, 8.72785e-10, 1.11864e-34, 1.11864e-34
0.391827, 0, 2.38976e-09, 7.71282e-34, 1.41421, -2.38976e-09, 7.71282e-34, 0, 7.71282e-34, 7.71282e-34, 7.71282e-34, 7.71282e-34, 7.71282e-34, 7.71282e-34, 7.71282e-34, 7.71282e-34, 7.71282e-34, 7.71282e-34, 7.71282e-34, 7.71282e-34, 9.14185e-15, 7.71282e-34, 1.06482e-09, 7.71282e-34, 1.32494e-09, 7.71282e-34, 7.71282e-34
