   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_524.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.147132, 0, 1.52255e-13, 0, 1.41421, -1.52255e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.181e-17, 0, 0, 3.19428e-16, 0, 1.40654e-14, 0, 1.37798e-13, 0, 0, 0
0.154996, 0, 2.50214e-13, 0, 1.41421, -2.50214e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17677e-16, 0, 0, 5.34118e-16, 0, 2.37493e-14, 0, 2.25813e-13, 0, 0, 0
0.162859, 0, 4.08707e-13, 0, 1.41421, -4.08707e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91643e-16, 0, 0, 8.87957e-16, 0, 3.98857e-14, 0, 3.67742e-13, 0, 0, 0
0.170722, 0, 6.63593e-13, 0, 1.41421, -6.63593e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10173e-16, 0, 0, 1.46783e-15, 0, 6.6637e-14, 0, 5.95178e-13, 0, 0, 0
0.178585, 0, 1.07103e-12, 0, 1.41421, -1.07103e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98936e-16, 0, 0, 2.41286e-15, 0, 1.10754e-13, 0, 9.57362e-13, 0, 0, 0
0.186448, 0, 1.71843e-12, 0, 1.41421, -1.71843e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97676e-16, 0, 0, 3.94458e-15, 0, 1.83141e-13, 0, 1.53054e-12, 0, 0, 0
0.194311, 0, 2.74104e-12, 0, 1.41421, -2.74104e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26756e-15, 0, 0, 6.41404e-15, 0, 3.01322e-13, 0, 2.43204e-12, 0, 0, 0
0.202174, 0, 4.34687e-12, 0, 1.41421, -4.34687e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0021e-15, 0, 0, 1.0375e-14, 0, 4.93321e-13, 0, 3.84117e-12, 0, 0, 0
0.210037, 0, 6.85388e-12, 0, 1.41421, -6.85388e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14332e-15, 0, 0, 1.66964e-14, 0, 8.03753e-13, 0, 6.03029e-12, 0, 0, 0
0.2179, 0, 1.07454e-11, 0, 1.41421, -1.07454e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90563e-15, 0, 0, 2.67366e-14, 0, 1.30333e-12, 0, 9.41038e-12, 0, 0, 0
0.225763, 0, 1.67514e-11, 0, 1.41421, -1.67514e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61054e-15, 0, 0, 4.26095e-14, 0, 2.10361e-12, 0, 1.45976e-11, 0, 0, 0
0.233626, 0, 2.59692e-11, 0, 1.41421, -2.59692e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17372e-14, 0, 0, 6.75943e-14, 0, 3.37993e-12, 0, 2.25099e-11, 0, 0, 0
0.241489, 0, 4.00372e-11, 0, 1.41421, -4.00372e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79951e-14, 0, 0, 1.0676e-13, 0, 5.40668e-12, 0, 3.45058e-11, 0, 0, 0
0.249352, 0, 6.13906e-11, 0, 1.41421, -6.13906e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74283e-14, 0, 0, 1.6792e-13, 0, 8.61177e-12, 0, 5.25835e-11, 0, 0, 0
0.257215, 0, 9.36273e-11, 0, 1.41421, -9.36273e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15635e-14, 0, 0, 2.63094e-13, 0, 1.366e-11, 0, 7.96626e-11, 0, 0, 0
0.265079, 0, 1.42037e-10, 0, 1.41421, -1.42037e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.26189e-14, 0, 0, 4.10729e-13, 0, 2.15811e-11, 0, 1.19982e-10, 0, 0, 0
0.272942, 0, 2.14357e-10, 5.60519e-44, 1.41421, -2.14357e-10, 5.60519e-44, 0, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 9.37984e-14, 5.60519e-44, 5.60519e-44, 6.39112e-13, 5.60519e-44, 3.39649e-11, 5.60519e-44, 1.79659e-10, 5.60519e-44, 5.60519e-44, 5.60519e-44
0.280805, 0, 3.21851e-10, 1.04116e-42, 1.41421, -3.21851e-10, 1.04116e-42, 0, 1.04116e-42, 1.04116e-42, 1.04116e-42, 1.04116e-42, 1.04116e-42, 1.04116e-42, 1.04116e-42, 1.04116e-42, 1.04116e-42, 1.04116e-42, 1.04116e-42, 1.04116e-42, 1.397e-13, 1.04116e-42, 1.04116e-42, 9.91563e-13, 1.04116e-42, 5.32589e-11, 1.04116e-42, 2.67461e-10, 1.04116e-42, 1.04116e-42, 1.04116e-42
0.288668, 0, 4.80839e-10, 1.52784e-41, 1.41421, -4.80839e-10, 1.52784e-41, 0, 1.52784e-41, 1.52784e-41, 1.52784e-41, 1.52784e-41, 1.52784e-41, 1.52784e-41, 1.52784e-41, 1.52784e-41, 1.52784e-41, 1.52784e-41, 1.52784e-41, 1.52784e-41, 2.06881e-13, 1.52784e-41, 1.52784e-41, 1.53442e-12, 1.52784e-41, 8.32223e-11, 1.52784e-41, 3.95875e-10, 1.52784e-41, 1.52784e-41, 1.52784e-41
0.296531, 0, 7.14867e-10, 2.04894e-40, 1.41421, -7.14867e-10, 2.04894e-40, 0, 2.04894e-40, 2.04894e-40, 2.04894e-40, 2.04894e-40, 2.04894e-40, 2.04894e-40, 2.04894e-40, 2.04894e-40, 2.04894e-40, 2.04894e-40, 2.04894e-40, 2.04894e-40, 3.04641e-13, 2.04894e-40, 2.04894e-40, 2.36928e-12, 2.04894e-40, 1.29615e-10, 2.04894e-40, 5.82579e-10, 2.04894e-40, 2.04894e-40, 2.04894e-40
0.304394, 0, 1.05777e-09, 2.46697e-39, 1.41421, -1.05777e-09, 2.46697e-39, 0, 2.46697e-39, 2.46697e-39, 2.46697e-39, 2.46697e-39, 2.46697e-39, 2.46697e-39, 2.46697e-39, 2.46697e-39, 2.46697e-39, 2.46697e-39, 2.46697e-39, 2.46697e-39, 4.46084e-13, 2.46697e-39, 2.46697e-39, 3.65178e-12, 2.46697e-39, 2.01244e-10, 2.46697e-39, 8.52432e-10, 2.46697e-39, 2.46697e-39, 2.46697e-39
0.312257, 0, 1.55801e-09, 2.6774e-38, 1.41421, -1.55801e-09, 2.6774e-38, 0, 2.6774e-38, 2.6774e-38, 2.6774e-38, 2.6774e-38, 2.6774e-38, 2.6774e-38, 2.6774e-38, 2.6774e-38, 2.6774e-38, 2.6774e-38, 2.6774e-38, 2.6774e-38, 6.49567e-13, 2.6774e-38, 2.6774e-38, 5.62058e-12, 2.6774e-38, 3.11552e-10, 2.6774e-38, 1.24018e-09, 2.6774e-38, 2.6774e-38, 2.6774e-38
0.32012, 0, 2.28468e-09, 2.62921e-37, 1.41421, -2.28468e-09, 2.62921e-37, 0, 2.62921e-37, 2.62921e-37, 2.62921e-37, 2.62921e-37, 2.62921e-37, 2.62921e-37, 2.62921e-37, 2.62921e-37, 2.62921e-37, 2.62921e-37, 2.62921e-37, 2.62921e-37, 9.40654e-13, 2.62921e-37, 2.62921e-37, 8.64191e-12, 2.62921e-37, 4.81023e-10, 2.62921e-37, 1.79408e-09, 2.62921e-37, 2.62921e-37, 2.62921e-37
0.327983, 0, 3.33616e-09, 2.34863e-36, 1.41421, -3.33616e-09, 2.34863e-36, 0, 2.34863e-36, 2.34863e-36, 2.34863e-36, 2.34863e-36, 2.34863e-36, 2.34863e-36, 2.34863e-36, 2.34863e-36, 2.34863e-36, 2.34863e-36, 2.34863e-36, 2.34863e-36, 1.35474e-12, 2.34863e-36, 2.34863e-36, 1.32785e-11, 2.34863e-36, 7.40819e-10, 2.34863e-36, 2.58071e-09, 2.34863e-36, 2.34863e-36, 2.34863e-36
0.335846, 0, 4.85202e-09, 1.91873e-35, 1.41421, -4.85202e-09, 1.91873e-35, 0, 1.91873e-35, 1.91873e-35, 1.91873e-35, 1.91873e-35, 1.91873e-35, 1.91873e-35, 1.91873e-35, 1.91873e-35, 1.91873e-35, 1.91873e-35, 1.91873e-35, 1.91873e-35, 1.94055e-12, 1.91873e-35, 1.91873e-35, 2.03957e-11, 1.91873e-35, 1.13829e-09, 1.91873e-35, 3.69139e-09, 1.91873e-35, 1.91873e-35, 1.91873e-35
0.343709, 0, 7.02995e-09, 1.44042e-34, 1.41421, -7.02995e-09, 1.44042e-34, 0, 1.44042e-34, 1.44042e-34, 1.44042e-34, 1.44042e-34, 1.44042e-34, 1.44042e-34, 1.44042e-34, 1.44042e-34, 1.44042e-34, 1.44042e-34, 1.44042e-34, 1.44042e-34, 2.7648e-12, 1.44042e-34, 1.44042e-34, 3.13255e-11, 1.44042e-34, 1.74527e-09, 1.44042e-34, 5.25059e-09, 1.44042e-34, 1.44042e-34, 1.44042e-34
0.351572, 0, 1.01495e-08, 9.85098e-34, 1.41421, -1.01495e-08, 9.85098e-34, 0, 9.85098e-34, 9.85098e-34, 9.85098e-34, 9.85098e-34, 9.85098e-34, 9.85098e-34, 9.85098e-34, 9.85098e-34, 9.85098e-34, 9.85098e-34, 9.85098e-34, 9.85098e-34, 3.91831e-12, 9.85098e-34, 9.85098e-34, 4.81191e-11, 9.85098e-34, 2.67061e-09, 9.85098e-34, 7.42688e-09, 9.85098e-34, 9.85098e-34, 9.85098e-34
0.359435, 0, 1.46099e-08, 1.83832e-32, 1.41421, -1.46099e-08, 1.83832e-32, 0, 1.83832e-32, 1.83832e-32, 1.83832e-32, 1.83832e-32, 1.83832e-32, 1.83832e-32, 1.83832e-32, 1.83832e-32, 1.83832e-32, 1.83832e-32, 1.83832e-32, 1.83832e-32, 5.52427e-12, 1.83832e-32, 1.83832e-32, 7.40454e-11, 1.83832e-32, 4.08284e-09, 1.83832e-32, 1.04474e-08, 1.83832e-32, 1.83832e-32, 1.83832e-32
0.367298, 0, 2.09612e-08, 1.02427e-31, 1.41421, -2.09612e-08, 1.02427e-31, 0, 1.02427e-31, 1.02427e-31, 1.02427e-31, 1.02427e-31, 1.02427e-31, 1.02427e-31, 1.02427e-31, 1.02427e-31, 1.02427e-31, 1.02427e-31, 1.02427e-31, 1.02427e-31, 7.74791e-12, 1.02427e-31, 1.02427e-31, 1.13796e-10, 1.02427e-31, 6.22433e-09, 1.02427e-31, 1.46153e-08, 1.02427e-31, 1.02427e-31, 1.02427e-31
0.375161, 0, 2.99928e-08, 5.57912e-31, 1.41421, -2.99928e-08, 5.57912e-31, 0, 5.57912e-31, 5.57912e-31, 5.57912e-31, 5.57912e-31, 5.57912e-31, 5.57912e-31, 5.57912e-31, 5.57912e-31, 5.57912e-31, 5.57912e-31, 5.57912e-31, 5.57912e-31, 1.08114e-11, 5.57912e-31, 5.57912e-31, 1.74936e-10, 5.57912e-31, 9.47279e-09, 5.57912e-31, 2.03343e-08, 5.57912e-31, 5.57912e-31, 5.57912e-31
0.383025, 0, 4.28139e-08, 2.88696e-30, 1.41421, -4.28139e-08, 2.88696e-30, 0, 2.88696e-30, 2.88696e-30, 2.88696e-30, 2.88696e-30, 2.88696e-30, 2.88696e-30, 2.88696e-30, 2.88696e-30, 2.88696e-30, 2.88696e-30, 2.88696e-30, 2.88696e-30, 1.50106e-11, 2.88696e-30, 2.88696e-30, 2.68966e-10, 2.88696e-30, 1.43922e-08, 2.88696e-30, 2.81377e-08, 2.88696e-30, 2.88696e-30, 2.88696e-30
0.390888, 0, 6.0989e-08, 1.40802e-29, 1.41421, -6.0989e-08, 1.40802e-29, 0, 1.40802e-29, 1.40802e-29, 1.40802e-29, 1.40802e-29, 1.40802e-29, 1.40802e-29, 1.40802e-29, 1.40802e-29, 1.40802e-29, 1.40802e-29, 1.40802e-29, 1.40802e-29, 2.07381e-11, 1.40802e-29, 1.40802e-29, 4.13517e-10, 1.40802e-29, 2.18285e-08, 1.40802e-29, 3.87262e-08, 1.40802e-29, 1.40802e-29, 1.40802e-29
0.398751, 0, 8.67258e-08, 6.51012e-29, 1.41421, -8.67258e-08, 6.51012e-29, 0, 6.51012e-29, 6.51012e-29, 6.51012e-29, 6.51012e-29, 6.51012e-29, 6.51012e-29, 6.51012e-29, 6.51012e-29, 6.51012e-29, 6.51012e-29, 6.51012e-29, 6.51012e-29, 2.85124e-11, 6.51012e-29, 6.51012e-29, 6.35551e-10, 6.51012e-29, 3.30472e-08, 6.51012e-29, 5.30145e-08, 6.51012e-29, 6.51012e-29, 6.51012e-29
0.406614, 0, 1.2314e-07, 2.88534e-28, 1.41421, -1.2314e-07, 2.88534e-28, 0, 2.88534e-28, 2.88534e-28, 2.88534e-28, 2.88534e-28, 2.88534e-28, 2.88534e-28, 2.88534e-28, 2.88534e-28, 2.88534e-28, 2.88534e-28, 2.88534e-28, 2.88534e-28, 3.90147e-11, 2.88534e-28, 2.88534e-28, 9.76164e-10, 2.88534e-28, 4.99349e-08, 2.88534e-28, 7.21898e-08, 2.88534e-28, 2.88534e-28, 2.88534e-28
0.414477, 0, 1.74628e-07, 1.21884e-27, 1.41421, -1.74628e-07, 1.21884e-27, 0, 1.21884e-27, 1.21884e-27, 1.21884e-27, 1.21884e-27, 1.21884e-27, 1.21884e-27, 1.21884e-27, 1.21884e-27, 1.21884e-27, 1.21884e-27, 1.21884e-27, 1.21884e-27, 5.31365e-11, 1.21884e-27, 1.21884e-27, 1.49777e-09, 1.21884e-27, 7.52933e-08, 1.21884e-27, 9.77841e-08, 1.21884e-27, 1.21884e-27, 1.21884e-27
0.42234, 0, 2.47394e-07, 4.90204e-27, 1.41421, -2.47394e-07, 4.90204e-27, 0, 4.90204e-27, 4.90204e-27, 4.90204e-27, 4.90204e-27, 4.90204e-27, 4.90204e-27, 4.90204e-27, 4.90204e-27, 4.90204e-27, 4.90204e-27, 4.90204e-27, 4.90204e-27, 7.20384e-11, 4.90204e-27, 4.90204e-27, 2.29477e-09, 4.90204e-27, 1.13265e-07, 4.90204e-27, 1.31762e-07, 4.90204e-27, 4.90204e-27, 4.90204e-27
0.430203, 0, 3.50183e-07, 1.88017e-26, 1.41421, -3.50183e-07, 1.88017e-26, 0, 1.88017e-26, 1.88017e-26, 1.88017e-26, 1.88017e-26, 1.88017e-26, 1.88017e-26, 1.88017e-26, 1.88017e-26, 1.88017e-26, 1.88017e-26, 1.88017e-26, 1.88017e-26, 9.72257e-11, 1.88017e-26, 1.88017e-26, 3.50924e-09, 1.88017e-26, 1.69948e-07, 1.88017e-26, 1.76629e-07, 1.88017e-26, 1.88017e-26, 1.88017e-26
0.438066, 0, 4.95312e-07, 6.88912e-26, 1.41421, -4.95312e-07, 6.88912e-26, 0, 6.88912e-26, 6.88912e-26, 6.88912e-26, 6.88912e-26, 6.88912e-26, 6.88912e-26, 6.88912e-26, 6.88912e-26, 2.83983e-13, 6.88912e-26, 6.88912e-26, 6.88912e-26, 1.30642e-10, 6.88912e-26, 6.88912e-26, 5.35399e-09, 6.88912e-26, 2.54266e-07, 6.88912e-26, 2.35561e-07, 6.88912e-26, 6.88912e-26, 6.88912e-26
0.445929, 0, 7.00096e-07, 2.41643e-25, 1.41421, -7.00096e-07, 2.41643e-25, 0, 2.41643e-25, 2.41643e-25, 2.41643e-25, 2.41643e-25, 2.41643e-25, 2.41643e-25, 2.41643e-25, 2.41643e-25, 8.99202e-13, 2.41643e-25, 2.41643e-25, 2.41643e-25, 1.74784e-10, 2.41643e-25, 2.41643e-25, 8.146e-09, 2.41643e-25, 3.79212e-07, 2.41643e-25, 3.12562e-07, 2.41643e-25, 2.41643e-25, 2.41643e-25
0.453792, 0, 9.89603e-07, 8.22663e-25, 1.41421, -9.89603e-07, 4.87657e-12, 0, 5.14668e-16, 2.40142e-12, 1.39926e-11, 1.23803e-10, 2.7505e-12, 1.07363e-10, 1.26177e-10, 9.51893e-12, 1.49216e-11, 9.50223e-11, 1.66842e-11, 2.06954e-10, 2.32855e-10, 5.69105e-12, 1.91517e-13, 1.23547e-08, 6.07082e-14, 5.63581e-07, 3.42192e-16, 4.12693e-07, 8.22663e-25, 8.22663e-25, 1.0875e-11
0.461655, 0, 1.39803e-06, 1.08586e-10, 1.41421, -1.39803e-06, 1.23971e-10, 1.08586e-10, 1.08587e-10, 1.16162e-10, 1.52732e-10, 4.99185e-10, 1.17264e-10, 4.47314e-10, 5.06674e-10, 1.38618e-10, 1.53621e-10, 4.0838e-10, 1.61224e-10, 7.61525e-10, 4.17513e-10, 1.26541e-10, 1.0919e-10, 1.87806e-08, 1.09359e-10, 8.34497e-07, 1.08587e-10, 5.42319e-07, 1.08586e-10, 1.08586e-10, 1.42896e-10
0.469518, 0, 1.97367e-06, 3.37414e-10, 1.41421, -1.97367e-06, 3.74979e-10, 3.37414e-10, 3.37418e-10, 3.55913e-10, 4.45201e-10, 1.29109e-09, 3.58602e-10, 1.16444e-09, 1.30937e-09, 4.1074e-10, 4.45803e-10, 1.06938e-09, 4.65935e-10, 1.93161e-09, 7.45589e-10, 3.81253e-10, 3.3889e-10, 2.84465e-08, 3.40237e-10, 1.23052e-06, 3.37417e-10, 7.09261e-07, 3.37414e-10, 3.37414e-10, 4.21186e-10
0.477381, 0, 2.78433e-06, 8.13895e-10, 1.41421, -2.78433e-06, 8.97379e-10, 8.13895e-10, 8.13904e-10, 8.55006e-10, 1.05344e-09, 2.93334e-09, 8.60982e-10, 2.65188e-09, 2.97398e-09, 9.76854e-10, 1.05306e-09, 2.44062e-09, 1.09952e-09, 4.35683e-09, 1.35103e-09, 9.11323e-10, 8.17174e-10, 4.29489e-08, 8.21403e-10, 1.8064e-06, 8.13901e-10, 9.23389e-07, 8.13895e-10, 8.13895e-10, 1.00007e-09
0.485244, 0, 3.92481e-06, 1.79249e-09, 1.41421, -3.92481e-06, 1.9693e-09, 1.79249e-09, 1.79251e-09, 1.87956e-09, 2.29983e-09, 6.28132e-09, 1.89222e-09, 5.68521e-09, 6.36739e-09, 2.13762e-09, 2.29668e-09, 5.23778e-09, 2.39742e-09, 9.29618e-09, 2.49651e-09, 1.99883e-09, 1.79943e-09, 6.46631e-08, 1.81013e-09, 2.6393e-06, 1.7925e-09, 1.19687e-06, 1.79249e-09, 1.79249e-09, 2.18679e-09
0.493108, 0, 5.52807e-06, 3.77292e-09, 1.41421, -5.52807e-06, 4.13602e-09, 3.77292e-09, 3.77296e-09, 3.95173e-09, 4.81479e-09, 1.29912e-08, 3.97772e-09, 1.1767e-08, 1.3168e-08, 4.48169e-09, 4.80434e-09, 1.08482e-08, 5.01521e-09, 1.91825e-08, 4.69207e-09, 4.19667e-09, 3.78718e-09, 9.71293e-08, 3.81171e-09, 3.83743e-06, 3.77295e-09, 1.54499e-06, 3.77292e-09, 3.77292e-09, 4.58266e-09
0.500971, 0, 7.78375e-06, 7.71485e-09, 1.41421, -7.78375e-06, 8.44319e-09, 7.71485e-09, 7.71493e-09, 8.07351e-09, 9.80471e-09, 2.62055e-08, 8.12565e-09, 2.375e-08, 2.656e-08, 9.13655e-09, 1.00019e-08, 2.19069e-08, 1.02067e-08, 3.86244e-08, 8.91018e-09, 8.56484e-09, 7.74345e-09, 1.45636e-07, 7.79665e-09, 5.55456e-06, 7.7149e-09, 1.98694e-06, 7.71485e-09, 7.71485e-09, 9.33909e-09
0.508834, 0, 1.09464e-05, 1.54248e-08, 1.41421, -1.09464e-05, 1.68566e-08, 1.54248e-08, 1.5425e-08, 1.61299e-08, 1.95332e-08, 5.17744e-08, 1.62324e-08, 4.69473e-08, 5.24714e-08, 1.82197e-08, 2.01771e-08, 4.33241e-08, 2.03235e-08, 7.61881e-08, 1.69734e-08, 1.70958e-08, 1.54811e-08, 2.18111e-07, 1.55922e-08, 7.99224e-06, 1.54249e-08, 2.54721e-06, 1.54248e-08, 1.54248e-08, 1.86178e-08
0.516697, 0, 1.53859e-05, 3.02402e-08, 1.41421, -1.53859e-05, 3.3003e-08, 3.02402e-08, 3.02405e-08, 3.16007e-08, 3.81677e-08, 1.00381e-07, 3.17985e-08, 9.10666e-08, 1.01726e-07, 3.56332e-08, 4.25926e-08, 8.40752e-08, 3.96927e-08, 1.4749e-07, 3.22386e-08, 3.34645e-08, 3.03487e-08, 3.26486e-07, 3.05746e-08, 1.14362e-05, 3.02404e-08, 3.2575e-06, 3.02402e-08, 3.02402e-08, 3.64015e-08
0.52456, 0, 2.1616e-05, 5.82091e-08, 1.41421, -2.1616e-05, 6.34463e-08, 5.82091e-08, 5.82096e-08, 6.07881e-08, 7.32365e-08, 1.91169e-07, 6.1163e-08, 1.73512e-07, 1.93718e-07, 6.8432e-08, 8.5726e-08, 1.60259e-07, 7.61273e-08, 2.80469e-07, 6.07782e-08, 6.4321e-08, 5.84147e-08, 4.88921e-07, 5.88635e-08, 1.6273e-05, 5.82094e-08, 4.15983e-06, 5.82091e-08, 5.82091e-08, 6.98884e-08
0.532423, 0, 3.0364e-05, 1.10081e-07, 1.41421, -3.0364e-05, 1.19838e-07, 1.10081e-07, 1.10082e-07, 1.14886e-07, 1.38076e-07, 3.57779e-07, 1.15584e-07, 3.24885e-07, 3.62528e-07, 1.29126e-07, 1.6737e-07, 3.00195e-07, 1.43462e-07, 5.24142e-07, 1.13372e-07, 1.21467e-07, 1.10464e-07, 7.32714e-07, 1.11338e-07, 2.30252e-05, 1.10082e-07, 5.31128e-06, 1.10081e-07, 1.10081e-07, 1.31839e-07
