   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_523.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.89449, 181.047, 167.239, 41.7999, 13.5295, 13.8088, 0, 41.8017, 41.8609, 42.0725, 65.6519, 143.051, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999, 41.7999
5.90235, 196.323, 174.614, 41.6716, 14.0827, 21.7088, 0, 41.6734, 41.7217, 41.9467, 65.4682, 150.491, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716, 41.6716
5.91021, 203.495, 180.932, 41.5172, 14.3351, 22.5626, 0, 41.5189, 41.5582, 41.7949, 64.9903, 157.139, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172, 41.5172
5.91808, 192.538, 185.996, 41.3358, 13.9477, 6.54245, 0, 41.3376, 41.3694, 41.616, 64.2286, 162.787, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358, 41.3358
5.92594, 188.562, 189.641, 41.1271, 13.8044, -1.07933, 0, 41.1289, 41.1548, 41.41, 63.202, 167.254, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271, 41.1271
5.9338, 199.322, 191.742, 40.8914, 14.1888, 7.57991, 0, 40.8932, 40.9144, 41.1768, 61.9377, 170.386, 40.8914, 40.8914, 40.8914, 40.8914, 40.8914, 40.8914, 40.8914, 40.8914, 40.8914, 40.8914, 40.8914, 40.8914, 40.8914, 40.8914, 40.8915, 40.8914
5.94167, 190.646, 192.222, 40.6296, 13.8797, -1.57596, 0, 40.6314, 40.6489, 40.9176, 60.4692, 172.073, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296, 40.6296
5.94953, 166.167, 191.054, 40.3433, 12.9679, -24.8862, 0, 40.3451, 40.3597, 40.6339, 58.8348, 172.253, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433, 40.3433
5.95739, 188.967, 188.264, 40.0347, 13.8191, 0.703308, 0, 40.0365, 40.0489, 40.328, 57.0759, 170.913, 40.0347, 40.0347, 40.0347, 40.0347, 40.0347, 40.0347, 40.0347, 40.0347, 40.0347, 40.0347, 40.0347, 40.0347, 40.0347, 40.0347, 40.0348, 40.0347
5.96526, 179.044, 183.931, 39.7068, 13.4552, -4.88759, 0, 39.7086, 39.7194, 40.0029, 55.235, 168.093, 39.7068, 39.7068, 39.7068, 39.7068, 39.7068, 39.7068, 39.7068, 39.7068, 39.7068, 39.7068, 39.7068, 39.7068, 39.7068, 39.7068, 39.707, 39.7068
5.97312, 138.837, 178.182, 39.3632, 11.8675, -39.3448, 0, 39.365, 39.3745, 39.662, 53.3535, 163.879, 39.3632, 39.3632, 39.3632, 39.3632, 39.3632, 39.3632, 39.3632, 39.3632, 39.3632, 39.3632, 39.3632, 39.3632, 39.3632, 39.3632, 39.3634, 39.3632
5.98098, 167.69, 171.185, 39.0078, 13.0265, -3.4944, 0, 39.0096, 39.0183, 39.3094, 51.4713, 158.407, 39.0078, 39.0078, 39.0078, 39.0078, 39.0078, 39.0078, 39.0078, 39.0078, 39.0078, 39.0078, 39.0078, 39.0078, 39.0078, 39.0078, 39.0081, 39.0078
5.98885, 147.916, 163.14, 38.645, 12.244, -15.2241, 0, 38.6467, 38.6548, 38.9495, 49.6236, 151.845, 38.645, 38.645, 38.645, 38.645, 38.645, 38.645, 38.645, 38.645, 38.645, 38.645, 38.645, 38.645, 38.645, 38.645, 38.6455, 38.645
5.99671, 127.361, 154.274, 38.2793, 11.3737, -26.9123, 0, 38.2811, 38.2887, 38.587, 47.8415, 144.392, 38.2793, 38.2793, 38.2793, 38.2793, 38.2793, 38.2793, 38.2793, 38.2793, 38.2793, 38.2793, 38.2793, 38.2793, 38.2793, 38.2793, 38.2801, 38.2793
6.00457, 143.772, 144.822, 37.9155, 12.0736, -1.04968, 0, 37.9173, 37.9247, 38.2265, 46.1508, 136.264, 37.9155, 37.9155, 37.9155, 37.9155, 37.9155, 37.9155, 37.9155, 37.9155, 37.9155, 37.9155, 37.9155, 37.9155, 37.9155, 37.9155, 37.9166, 37.9155
6.01244, 123.603, 135.024, 37.5582, 11.2073, -11.4204, 0, 37.56, 37.5671, 37.8729, 44.5713, 127.684, 37.5582, 37.5582, 37.5582, 37.5582, 37.5582, 37.5582, 37.5582, 37.5582, 37.5582, 37.5582, 37.5582, 37.5582, 37.5582, 37.5582, 37.5597, 37.5582
6.0203, 105.042, 125.11, 37.2116, 10.3461, -20.0681, 0, 37.2133, 37.2204, 37.5306, 43.117, 118.873, 37.2116, 37.2116, 37.2116, 37.2116, 37.2116, 37.2116, 37.2116, 37.2116, 37.2116, 37.2116, 37.2116, 37.2116, 37.2116, 37.2116, 37.2137, 37.2116
6.02816, 86.1001, 115.296, 36.8797, 9.38617, -29.1963, 0, 36.8815, 36.8885, 37.204, 41.7969, 110.041, 36.8797, 36.8797, 36.8797, 36.8797, 36.8797, 36.8797, 36.8797, 36.8797, 36.8797, 36.8797, 36.8797, 36.8797, 36.8797, 36.8797, 36.8827, 36.8797
6.03603, 86.9553, 105.77, 36.5659, 9.43161, -18.8146, 0, 36.5677, 36.5748, 36.897, 40.6145, 101.375, 36.5659, 36.5659, 36.5659, 36.5659, 36.5659, 36.5659, 36.5659, 36.5659, 36.5659, 36.5659, 36.5659, 36.5659, 36.5659, 36.5659, 36.57, 36.5659
6.04389, 76.5713, 96.6939, 36.2732, 8.86405, -20.1226, 0, 36.2749, 36.2821, 36.6134, 39.5695, 93.0411, 36.2732, 36.2732, 36.2732, 36.2732, 36.2732, 36.2732, 36.2732, 36.2732, 36.2732, 36.2732, 36.2732, 36.2732, 36.2732, 36.2732, 36.2788, 36.2732
6.05175, 78.595, 88.1948, 36.0036, 8.97747, -9.59976, 0, 36.0054, 36.0126, 36.3565, 38.6574, 85.1697, 36.0036, 36.0036, 36.0036, 36.0036, 36.0036, 36.0036, 36.0036, 36.0036, 36.0036, 36.0036, 36.0036, 36.0036, 36.0036, 36.0036, 36.0111, 36.0036
6.05962, 65.312, 80.3701, 35.7587, 8.20439, -15.0581, 0, 35.7605, 35.7678, 36.13, 37.8715, 77.8652, 35.7587, 35.7587, 35.7587, 35.7587, 35.7587, 35.7587, 35.7587, 35.7587, 35.7587, 35.7587, 35.7587, 35.7587, 35.7587, 35.7587, 35.7688, 35.7587
6.06748, 59.92, 73.2819, 35.5394, 7.86892, -13.362, 0, 35.5412, 35.5486, 35.9376, 37.2028, 71.1962, 35.5394, 35.5394, 35.5394, 35.5394, 35.5394, 35.5394, 35.5394, 35.5394, 35.5394, 35.5394, 35.5394, 35.5394, 35.5394, 35.5394, 35.5527, 35.5394
6.07534, 59.3422, 66.965, 35.3458, 7.83213, -7.62271, 0, 35.3476, 35.3551, 35.784, 36.6408, 65.2036, 35.3458, 35.3458, 35.3458, 35.3458, 35.3458, 35.3458, 35.3458, 35.3458, 35.3458, 35.3458, 35.3458, 35.3458, 35.3458, 35.3458, 35.363, 35.3458
6.08321, 48.6073, 61.4284, 35.1776, 7.11388, -12.8211, 0, 35.1794, 35.187, 35.6754, 36.1746, 59.9004, 35.1776, 35.1776, 35.1776, 35.1776, 35.1776, 35.1776, 35.1776, 35.1776, 35.1776, 35.1776, 35.1776, 35.1776, 35.1776, 35.1776, 35.1997, 35.1776
6.09107, 39.5963, 56.6618, 35.0338, 6.44952, -17.0656, 0, 35.0356, 35.0433, 35.6205, 35.7929, 55.2767, 35.0338, 35.0338, 35.0338, 35.0338, 35.0338, 35.0338, 35.0338, 35.0338, 35.0338, 35.0338, 35.0338, 35.0338, 35.0338, 35.0338, 35.0619, 35.0338
6.09893, 36.998, 52.6399, 34.9131, 6.24484, -15.6418, 0, 34.9149, 34.9227, 35.6319, 35.4847, 51.3029, 34.9131, 34.9131, 34.9131, 34.9131, 34.9131, 34.9131, 34.9131, 34.9131, 34.9131, 34.9131, 34.9131, 34.9131, 34.9131, 34.9131, 34.9483, 34.9131
6.10679, 28.8076, 49.3314, 34.8139, 5.55046, -20.5239, 0, 34.8156, 34.8235, 35.7278, 35.2395, 47.9366, 34.8139, 34.8139, 34.8139, 34.8139, 34.8139, 34.8139, 34.8139, 34.8139, 34.8139, 34.8139, 34.8139, 34.8139, 34.8139, 34.8139, 34.8576, 34.8139
6.11466, 24.7995, 46.7027, 34.7342, 5.17682, -21.9032, 0, 34.7359, 34.744, 35.934, 35.0477, 45.1241, 34.7342, 34.7342, 34.7342, 34.7342, 34.7342, 34.7342, 34.7342, 34.7342, 34.7342, 34.7342, 34.7342, 34.7342, 34.7342, 34.7342, 34.7878, 34.7342
6.12252, 39.2016, 44.7274, 34.6721, 6.41885, -5.52585, 0, 34.6738, 34.682, 36.2871, 34.9005, 42.8071, 34.6721, 34.6721, 34.6721, 34.6721, 34.6721, 34.6721, 34.6721, 34.6721, 34.6721, 34.6721, 34.6721, 34.6721, 34.6721, 34.6721, 34.7371, 34.6721
6.13038, 31.1801, 43.3911, 34.6254, 5.76022, -12.2109, 0, 34.6272, 34.6355, 36.8377, 34.7901, 40.9242, 34.6254, 34.6254, 34.6254, 34.6254, 34.6254, 34.6254, 34.6254, 34.6254, 34.6254, 34.6254, 34.6254, 34.6254, 34.6254, 34.6254, 34.7035, 34.6254
6.13825, 24.1967, 42.6993, 34.5923, 5.11827, -18.5026, 0, 34.594, 34.6024, 37.6543, 34.7097, 39.4153, 34.5923, 34.5923, 34.5923, 34.5923, 34.5923, 34.5923, 34.5923, 34.5923, 34.5923, 34.5923, 34.5923, 34.5923, 34.5923, 34.5923, 34.6848, 34.5923
6.14611, 24.6594, 42.6844, 34.5706, 5.16327, -18.025, 0, 34.5724, 34.5809, 38.8289, 34.6535, 38.2227, 34.5706, 34.5706, 34.5706, 34.5706, 34.5706, 34.5706, 34.5706, 34.5706, 34.5706, 34.5706, 34.5706, 34.5706, 34.5706, 34.5706, 34.6791, 34.5706
6.15397, 31.7709, 43.4125, 34.5586, 5.81127, -11.6416, 0, 34.5604, 34.569, 40.4818, 34.6166, 37.2935, 34.5586, 34.5586, 34.5586, 34.5586, 34.5586, 34.5586, 34.5586, 34.5586, 34.5586, 34.5586, 34.5586, 34.5586, 34.5586, 34.5586, 34.6843, 34.5586
6.16184, 32.0577, 44.9901, 34.5546, 5.8359, -12.9324, 0, 34.5564, 34.5651, 42.7682, 34.5948, 36.58, 34.5546, 34.5546, 34.5546, 34.5546, 34.5546, 34.5546, 34.5546, 34.5546, 34.5546, 34.5546, 34.5546, 34.5546, 34.5546, 34.5546, 34.6985, 34.5546
6.1697, 39.0307, 47.5714, 34.5571, 6.40552, -8.54066, 0, 34.5588, 34.5677, 45.8847, 34.5848, 36.0405, 34.5571, 34.5571, 34.5571, 34.5571, 34.5571, 34.5571, 34.5571, 34.5571, 34.5571, 34.5571, 34.5571, 34.5571, 34.5571, 34.5571, 34.7201, 34.5571
6.17756, 47.0511, 51.3642, 34.5647, 7.00365, -4.31311, 0, 34.5665, 34.5755, 50.0755, 34.5839, 35.6392, 34.5647, 34.5647, 34.5647, 34.5647, 34.5647, 34.5647, 34.5647, 34.5647, 34.5647, 34.5647, 34.5647, 34.5647, 34.5647, 34.5647, 34.7472, 34.5647
6.18543, 56.162, 56.636, 34.5764, 7.6264, -0.474003, 0, 34.5782, 34.5873, 55.6382, 34.5897, 35.3462, 34.5764, 34.5764, 34.5764, 34.5764, 34.5764, 34.5764, 34.5764, 34.5764, 34.5764, 34.5764, 34.5764, 34.5764, 34.5764, 34.5764, 34.7783, 34.5764
6.19329, 59.1408, 63.7171, 34.5911, 7.81926, -4.57636, 0, 34.5929, 34.6022, 62.9283, 34.6007, 35.1366, 34.5911, 34.5911, 34.5911, 34.5911, 34.5911, 34.5911, 34.5911, 34.5911, 34.5911, 34.5911, 34.5911, 34.5911, 34.5911, 34.5911, 34.8121, 34.5911
6.20115, 85.4338, 73.0052, 34.6082, 9.35061, 12.4286, 0, 34.61, 34.6194, 72.3638, 34.6155, 34.9904, 34.6082, 34.6082, 34.6082, 34.6082, 34.6082, 34.6082, 34.6082, 34.6082, 34.6082, 34.6082, 34.6082, 34.6082, 34.6082, 34.6082, 34.8473, 34.6082
6.20902, 92.5618, 84.9583, 34.6269, 9.72429, 7.6035, 0, 34.6287, 34.6382, 84.4185, 34.633, 34.8918, 34.6269, 34.6269, 34.6269, 34.6269, 34.6269, 34.6269, 34.6269, 34.6269, 34.6269, 34.6269, 34.6269, 34.6269, 34.6269, 34.6269, 34.8826, 34.6269
6.21688, 100.317, 100.097, 34.6467, 10.1152, 0.219437, 0, 34.6485, 34.6582, 99.6262, 34.6527, 34.8283, 34.6467, 34.6467, 34.6467, 34.6467, 34.6467, 34.6467, 34.6467, 34.6467, 34.6467, 34.6467, 34.6467, 34.6467, 34.6467, 34.6467, 34.9171, 34.6467
6.22474, 140.275, 118.989, 34.6672, 11.9279, 21.2859, 0, 34.669, 34.6788, 118.564, 34.6739, 34.7903, 34.6672, 34.6672, 34.6672, 34.6672, 34.6672, 34.6672, 34.6672, 34.6672, 34.6672, 34.6672, 34.6672, 34.6672, 34.6672, 34.6672, 34.9499, 34.6672
6.23261, 184.308, 142.234, 34.688, 13.6495, 42.0736, 0, 34.6898, 34.6998, 141.837, 34.6964, 34.7706, 34.688, 34.688, 34.688, 34.688, 34.688, 34.688, 34.688, 34.688, 34.688, 34.688, 34.688, 34.688, 34.688, 34.688, 34.9803, 34.688
6.24047, 204.179, 170.44, 34.709, 14.3589, 33.7386, 0, 34.7108, 34.721, 170.062, 34.7201, 34.7638, 34.709, 34.709, 34.709, 34.709, 34.709, 34.709, 34.709, 34.709, 34.709, 34.709, 34.709, 34.709, 34.709, 34.709, 35.0077, 34.709
6.24833, 248.84, 204.197, 34.7299, 15.8379, 44.6429, 0, 34.7317, 34.7421, 203.831, 34.745, 34.7659, 34.7299, 34.7299, 34.7299, 34.7299, 34.7299, 34.7299, 34.7299, 34.7299, 34.7299, 34.7299, 34.7299, 34.7299, 34.7299, 34.7299, 35.0317, 34.7299
6.2562, 280.132, 244.035, 34.7506, 16.7968, 36.0971, 0, 34.7524, 34.763, 243.676, 34.7714, 34.7739, 34.7506, 34.7506, 34.7506, 34.7506, 34.7506, 34.7506, 34.7506, 34.7506, 34.7506, 34.7506, 34.7506, 34.7506, 34.7506, 34.7506, 35.0522, 34.7506
6.26406, 334.193, 290.398, 34.771, 18.3356, 43.7951, 0, 34.7728, 34.7836, 290.042, 34.7996, 34.7859, 34.771, 34.771, 34.771, 34.771, 34.771, 34.771, 34.771, 34.771, 34.771, 34.771, 34.771, 34.771, 34.771, 34.771, 35.0688, 34.771
6.27192, 402.586, 343.567, 34.791, 20.1143, 59.0193, 0, 34.7927, 34.8038, 343.213, 34.8301, 34.8005, 34.791, 34.791, 34.791, 34.791, 34.791, 34.791, 34.791, 34.791, 34.791, 34.791, 34.791, 34.791, 34.791, 34.791, 35.0819, 34.791
6.27979, 414.44, 403.657, 34.8105, 20.4069, 10.7835, 0, 34.8122, 34.8236, 403.301, 34.8637, 34.8164, 34.8105, 34.8105, 34.8105, 34.8105, 34.8105, 34.8105, 34.8105, 34.8105, 34.8105, 34.8105, 34.8105, 34.8105, 34.8105, 34.8105, 35.0914, 34.8105
6.28765, 546.959, 470.536, 34.8295, 23.4299, 76.4233, 0, 34.8313, 34.843, 470.177, 34.9012, 34.8332, 34.8295, 34.8295, 34.8295, 34.8295, 34.8295, 34.8295, 34.8295, 34.8295, 34.8295, 34.8295, 34.8295, 34.8295, 34.8295, 34.8295, 35.0978, 34.8295
6.29551, 605.157, 543.805, 34.848, 24.6406, 61.3514, 0, 34.8498, 34.8619, 543.439, 34.9436, 34.8503, 34.848, 34.848, 34.848, 34.848, 34.848, 34.848, 34.848, 34.848, 34.848, 34.848, 34.848, 34.848, 34.848, 34.848, 35.1013, 34.848
6.30338, 674.401, 622.764, 34.8659, 26.0077, 51.6374, 0, 34.8677, 34.8803, 622.384, 34.992, 34.8673, 34.8659, 34.8659, 34.8659, 34.8659, 34.8659, 34.8659, 34.8659, 34.8659, 34.8659, 34.8659, 34.8659, 34.8659, 34.8659, 34.8659, 35.1024, 34.8659
6.31124, 745.831, 706.392, 34.8834, 27.3465, 39.4395, 0, 34.8851, 34.8983, 705.992, 35.0477, 34.8842, 34.8834, 34.8834, 34.8834, 34.8834, 34.8834, 34.8834, 34.8834, 34.8834, 34.8834, 34.8834, 34.8834, 34.8834, 34.8834, 34.8834, 35.1016, 34.8834
6.3191, 851.247, 793.348, 34.9002, 29.2104, 57.899, 0, 34.902, 34.9157, 792.919, 35.1122, 34.9007, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 34.9002, 35.0993, 34.9002
6.32697, 920.783, 882.013, 34.9164, 30.3773, 38.7703, 0, 34.9182, 34.9327, 881.544, 35.1869, 34.9167, 34.9164, 34.9164, 34.9164, 34.9164, 34.9164, 34.9164, 34.9164, 34.9164, 34.9164, 34.9164, 34.9164, 34.9164, 34.9164, 34.9164, 35.0962, 34.9164
6.33483, 1031.83, 970.47, 34.932, 32.1532, 61.3581, 0, 34.9338, 34.9493, 969.949, 35.2732, 34.9322, 34.932, 34.932, 34.932, 34.932, 34.932, 34.932, 34.932, 34.932, 34.932, 34.932, 34.932, 34.932, 34.932, 34.932, 35.0924, 34.932
6.34269, 1087.37, 1056.64, 34.947, 33.0056, 30.7308, 0, 34.9488, 34.9654, 1056.05, 35.3726, 34.9471, 34.947, 34.947, 34.947, 34.947, 34.947, 34.947, 34.947, 34.947, 34.947, 34.947, 34.947, 34.947, 34.947, 34.947, 35.0886, 34.947
6.35055, 1174.86, 1138.3, 34.9614, 34.3053, 36.5576, 0, 34.9632, 34.981, 1137.63, 35.4861, 34.9615, 34.9614, 34.9614, 34.9614, 34.9614, 34.9614, 34.9614, 34.9614, 34.9614, 34.9614, 34.9614, 34.9614, 34.9614, 34.9614, 34.9614, 35.0849, 34.9614
6.35842, 1228.98, 1213.2, 34.9751, 35.0854, 15.7833, 0, 34.9769, 34.9962, 1212.43, 35.6149, 34.9752, 34.9751, 34.9751, 34.9751, 34.9751, 34.9751, 34.9751, 34.9751, 34.9751, 34.9751, 34.9751, 34.9751, 34.9751, 34.9751, 34.9751, 35.0817, 34.9751
6.36628, 1250.2, 1279.16, 34.9881, 35.3864, -28.9604, 0, 34.9899, 35.011, 1278.27, 35.7594, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 34.9881, 35.0791, 34.9881
6.37415, 1333.9, 1334.18, 35.0004, 36.55, -0.274902, 0, 35.0022, 35.0252, 1333.16, 35.9197, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0004, 35.0771, 35.0004
6.38201, 1377.59, 1376.53, 35.0119, 37.1428, 1.05737, 0, 35.0137, 35.039, 1375.35, 36.0952, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0119, 35.0759, 35.0119
6.38987, 1360.84, 1404.85, 35.0227, 36.9167, -44.0094, 0, 35.0244, 35.0523, 1403.51, 36.2848, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0227, 35.0755, 35.0227
6.39773, 1345.82, 1418.22, 35.0325, 36.7127, -72.3983, 0, 35.0343, 35.065, 1416.69, 36.4864, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0325, 35.0756, 35.0325
6.4056, 1428.12, 1416.21, 35.0415, 37.817, 11.9142, 0, 35.0433, 35.0771, 1414.48, 36.6974, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0415, 35.0763, 35.0415
6.41346, 1424.35, 1398.89, 35.0495, 37.767, 25.4552, 0, 35.0513, 35.0886, 1396.96, 36.9143, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0495, 35.0773, 35.0495
6.42132, 1394.36, 1366.86, 35.0565, 37.3679, 27.5042, 0, 35.0583, 35.0993, 1364.72, 37.1328, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0565, 35.0785, 35.0565
6.42919, 1330.35, 1321.17, 35.0625, 36.5013, 9.18237, 0, 35.0643, 35.1092, 1318.81, 37.3482, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0625, 35.0797, 35.0625
6.43705, 1288.67, 1263.3, 35.0673, 35.9259, 25.3746, 0, 35.0691, 35.1181, 1260.74, 37.5552, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0673, 35.0807, 35.0673
6.44491, 1209.52, 1195.06, 35.071, 34.8069, 14.4596, 0, 35.0728, 35.126, 1192.32, 37.7486, 35.071, 35.071, 35.071, 35.071, 35.071, 35.071, 35.071, 35.071, 35.071, 35.071, 35.071, 35.071, 35.071, 35.071, 35.071, 35.0814, 35.071
6.45278, 1078.98, 1118.51, 35.0736, 32.8782, -39.5369, 0, 35.0754, 35.1328, 1115.6, 37.9229, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0736, 35.0816, 35.0736
6.46064, 1039.17, 1035.85, 35.0749, 32.2671, 3.31494, 0, 35.0767, 35.1384, 1032.78, 38.0729, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0749, 35.0812, 35.0749
6.4685, 966.983, 949.316, 35.0751, 31.1285, 17.6671, 0, 35.0769, 35.1426, 946.123, 38.194, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0751, 35.0801, 35.0751
6.47637, 880.222, 861.06, 35.074, 29.7022, 19.1626, 0, 35.0758, 35.1454, 857.774, 38.2825, 35.074, 35.074, 35.074, 35.074, 35.074, 35.074, 35.074, 35.074, 35.074, 35.074, 35.074, 35.074, 35.074, 35.074, 35.074, 35.0782, 35.074
6.48423, 833.445, 773.131, 35.0718, 28.9041, 60.3145, 0, 35.0736, 35.1467, 769.787, 38.3354, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0718, 35.0756, 35.0718
6.49209, 703.272, 687.315, 35.0685, 26.557, 15.957, 0, 35.0703, 35.1465, 683.949, 38.351, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0685, 35.0721, 35.0685
6.49996, 636.582, 605.169, 35.0641, 25.2702, 31.413, 0, 35.066, 35.1447, 601.819, 38.3287, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0641, 35.0679, 35.0641
6.50782, 580.289, 527.914, 35.0588, 24.1307, 52.3746, 0, 35.0606, 35.1413, 524.615, 38.2693, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.0588, 35.063, 35.0588
6.51568, 500.235, 456.476, 35.0526, 22.4106, 43.759, 0, 35.0544, 35.1365, 453.264, 38.1746, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0526, 35.0575, 35.0526
6.52355, 463.57, 391.466, 35.0456, 21.5771, 72.1032, 0, 35.0475, 35.1302, 388.372, 38.0477, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0456, 35.0514, 35.0456
6.53141, 367.518, 333.211, 35.038, 19.2229, 34.3071, 0, 35.0399, 35.1226, 330.263, 37.8927, 35.038, 35.038, 35.038, 35.038, 35.038, 35.038, 35.038, 35.038, 35.038, 35.038, 35.038, 35.038, 35.038, 35.038, 35.038, 35.045, 35.038
6.53927, 308.039, 281.767, 35.0299, 17.6079, 26.2719, 0, 35.0318, 35.1138, 278.988, 37.7141, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0299, 35.0383, 35.0299
6.54714, 277.627, 236.995, 35.0214, 16.7221, 40.6327, 0, 35.0233, 35.1039, 234.404, 37.5173, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0214, 35.0315, 35.0214
6.555, 234.295, 198.56, 35.0126, 15.3719, 35.7347, 0, 35.0145, 35.0932, 196.171, 37.3075, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0126, 35.0247, 35.0126
6.56286, 201.909, 166.02, 35.0036, 14.2797, 35.8887, 0, 35.0057, 35.0817, 163.839, 37.0905, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.0036, 35.018, 35.0036
