   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_271.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.290117, 0, 3.71831e-11, 0, 1.41421, -3.71831e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7126e-16, 0, 1.12846e-11, 0, 2.58983e-11, 0, 0, 0
0.297978, 0, 5.91224e-11, 7.28675e-44, 1.41421, -5.91224e-11, 7.28675e-44, 0, 7.28675e-44, 7.28675e-44, 7.28675e-44, 7.28675e-44, 7.28675e-44, 7.28675e-44, 7.28675e-44, 7.28675e-44, 7.28675e-44, 7.28675e-44, 7.28675e-44, 7.28675e-44, 7.28675e-44, 4.40996e-16, 7.28675e-44, 1.84934e-11, 7.28675e-44, 4.06285e-11, 7.28675e-44, 7.28675e-44, 7.28675e-44
0.305839, 0, 9.3461e-11, 1.32983e-42, 1.41421, -9.3461e-11, 1.32983e-42, 0, 1.32983e-42, 1.32983e-42, 1.32983e-42, 1.32983e-42, 1.32983e-42, 1.32983e-42, 1.32983e-42, 1.32983e-42, 1.32983e-42, 1.32983e-42, 1.32983e-42, 1.32983e-42, 1.32983e-42, 7.13886e-16, 1.32983e-42, 3.0166e-11, 1.32983e-42, 6.32943e-11, 1.32983e-42, 1.32983e-42, 1.32983e-42
0.3137, 0, 1.46912e-10, 2.011e-41, 1.41421, -1.46912e-10, 2.011e-41, 0, 2.011e-41, 2.011e-41, 2.011e-41, 2.011e-41, 2.011e-41, 2.011e-41, 2.011e-41, 2.011e-41, 2.011e-41, 2.011e-41, 2.011e-41, 2.011e-41, 2.011e-41, 1.15117e-15, 2.011e-41, 4.89881e-11, 2.011e-41, 9.79228e-11, 2.011e-41, 2.011e-41, 2.011e-41
0.321561, 0, 2.29678e-10, 2.67718e-40, 1.41421, -2.29678e-10, 2.67718e-40, 0, 2.67718e-40, 2.67718e-40, 2.67718e-40, 2.67718e-40, 2.67718e-40, 2.67718e-40, 2.67718e-40, 2.67718e-40, 2.67718e-40, 2.67718e-40, 2.67718e-40, 2.67718e-40, 2.67718e-40, 1.84991e-15, 2.67718e-40, 7.92228e-11, 2.67718e-40, 1.50454e-10, 2.67718e-40, 2.67718e-40, 2.67718e-40
0.329422, 0, 3.57206e-10, 3.18823e-39, 1.41421, -3.57206e-10, 3.18823e-39, 0, 3.18823e-39, 3.18823e-39, 3.18823e-39, 3.18823e-39, 3.18823e-39, 3.18823e-39, 3.18823e-39, 3.18823e-39, 3.18823e-39, 3.18823e-39, 3.18823e-39, 3.18823e-39, 3.18823e-39, 2.96391e-15, 3.18823e-39, 1.2762e-10, 3.18823e-39, 2.29582e-10, 3.18823e-39, 3.18823e-39, 3.18823e-39
0.337283, 0, 5.52789e-10, 3.42466e-38, 1.41421, -5.52789e-10, 3.42466e-38, 0, 3.42466e-38, 3.42466e-38, 3.42466e-38, 3.42466e-38, 3.42466e-38, 3.42466e-38, 3.42466e-38, 3.42466e-38, 3.42466e-38, 3.42466e-38, 3.42466e-38, 3.42466e-38, 3.42466e-38, 4.7368e-15, 3.42466e-38, 2.04846e-10, 3.42466e-38, 3.47938e-10, 3.42466e-38, 3.42466e-38, 3.42466e-38
0.345143, 0, 8.51464e-10, 3.3316e-37, 1.41421, -8.51464e-10, 3.3316e-37, 0, 3.3316e-37, 3.3316e-37, 3.3316e-37, 3.3316e-37, 3.3316e-37, 3.3316e-37, 3.3316e-37, 3.3316e-37, 3.3316e-37, 3.3316e-37, 3.3316e-37, 3.3316e-37, 3.3316e-37, 7.55471e-15, 3.3316e-37, 3.27722e-10, 3.3316e-37, 5.23734e-10, 3.3316e-37, 3.3316e-37, 3.3316e-37
0.353004, 0, 1.3058e-09, 2.95302e-36, 1.41421, -1.3058e-09, 2.95302e-36, 0, 2.95302e-36, 2.95302e-36, 2.95302e-36, 2.95302e-36, 2.95302e-36, 2.95302e-36, 2.95302e-36, 2.95302e-36, 2.95302e-36, 2.95302e-36, 2.95302e-36, 2.95302e-36, 2.95302e-36, 1.20301e-14, 2.95302e-36, 5.22749e-10, 2.95302e-36, 7.83034e-10, 2.95302e-36, 2.95302e-36, 2.95302e-36
0.360865, 0, 1.99449e-09, 2.39697e-35, 1.41421, -1.99449e-09, 2.39697e-35, 0, 2.39697e-35, 2.39697e-35, 2.39697e-35, 2.39697e-35, 2.39697e-35, 2.39697e-35, 2.39697e-35, 2.39697e-35, 2.39697e-35, 2.39697e-35, 2.39697e-35, 2.39697e-35, 2.39697e-35, 1.91351e-14, 2.39697e-35, 8.31617e-10, 2.39697e-35, 1.16286e-09, 2.39697e-35, 2.39697e-35, 2.39697e-35
0.368726, 0, 3.03529e-09, 1.78995e-34, 1.41421, -3.03529e-09, 1.78995e-34, 0, 1.78995e-34, 1.78995e-34, 1.78995e-34, 1.78995e-34, 1.78995e-34, 1.78995e-34, 1.78995e-34, 1.78995e-34, 1.78995e-34, 1.78995e-34, 1.78995e-34, 1.78995e-34, 1.78995e-34, 3.04141e-14, 1.78995e-34, 1.31986e-09, 1.78995e-34, 1.7154e-09, 1.78995e-34, 1.78995e-34, 1.78995e-34
0.376587, 0, 4.60418e-09, 1.21825e-33, 1.41421, -4.60418e-09, 1.21825e-33, 0, 1.21825e-33, 1.21825e-33, 1.21825e-33, 1.21825e-33, 1.21825e-33, 1.21825e-33, 1.21825e-33, 1.21825e-33, 1.21825e-33, 1.21825e-33, 1.21825e-33, 1.21825e-33, 1.21825e-33, 4.83226e-14, 1.21825e-33, 2.09041e-09, 1.21825e-33, 2.51371e-09, 1.21825e-33, 1.21825e-33, 1.21825e-33
0.384448, 0, 6.96413e-09, 8.24781e-33, 1.41421, -6.96413e-09, 8.24781e-33, 0, 8.24781e-33, 8.24781e-33, 8.24781e-33, 8.24781e-33, 8.24781e-33, 8.24781e-33, 8.24781e-33, 8.24781e-33, 8.24781e-33, 8.24781e-33, 8.24781e-33, 8.24781e-33, 8.24781e-33, 7.67654e-14, 8.24781e-33, 3.30478e-09, 8.24781e-33, 3.65927e-09, 8.24781e-33, 8.24781e-33, 8.24781e-33
0.392309, 0, 1.05083e-08, 4.74458e-32, 1.41421, -1.05083e-08, 4.74458e-32, 0, 4.74458e-32, 4.74458e-32, 4.74458e-32, 4.74458e-32, 4.74458e-32, 4.74458e-32, 4.74458e-32, 4.74458e-32, 4.74458e-32, 4.74458e-32, 4.74458e-32, 4.74458e-32, 4.74458e-32, 1.21953e-13, 4.74458e-32, 5.21615e-09, 4.74458e-32, 5.29204e-09, 4.74458e-32, 4.74458e-32, 4.74458e-32
0.40017, 0, 1.58247e-08, 2.56279e-31, 1.41421, -1.58247e-08, 2.56279e-31, 0, 2.56279e-31, 2.56279e-31, 2.56279e-31, 2.56279e-31, 2.56279e-31, 2.56279e-31, 2.56279e-31, 2.56279e-31, 2.56279e-31, 2.56279e-31, 2.56279e-31, 2.56279e-31, 2.56279e-31, 1.93753e-13, 2.56279e-31, 8.22092e-09, 2.56279e-31, 7.60361e-09, 2.56279e-31, 2.56279e-31, 2.56279e-31
0.408031, 0, 2.37934e-08, 1.36778e-30, 1.41421, -2.37934e-08, 1.36778e-30, 0, 1.36778e-30, 1.36778e-30, 1.36778e-30, 1.36778e-30, 1.36778e-30, 1.36778e-30, 1.36778e-30, 1.36778e-30, 1.36778e-30, 1.36778e-30, 1.36778e-30, 1.36778e-30, 1.36778e-30, 3.07829e-13, 1.36778e-30, 1.29387e-08, 1.36778e-30, 1.08544e-08, 1.36778e-30, 1.36778e-30, 1.36778e-30
0.415892, 0, 3.57323e-08, 6.97603e-30, 1.41421, -3.57323e-08, 6.97603e-30, 0, 6.97603e-30, 6.97603e-30, 6.97603e-30, 6.97603e-30, 6.97603e-30, 6.97603e-30, 6.97603e-30, 6.97603e-30, 6.97603e-30, 6.97603e-30, 6.97603e-30, 6.97603e-30, 6.97603e-30, 4.88998e-13, 6.97603e-30, 2.0336e-08, 6.97603e-30, 1.53959e-08, 6.97603e-30, 6.97603e-30, 6.97603e-30
0.423753, 0, 5.36161e-08, 3.36412e-29, 1.41421, -5.36161e-08, 3.36412e-29, 0, 3.36412e-29, 3.36412e-29, 3.36412e-29, 3.36412e-29, 3.36412e-29, 3.36412e-29, 3.36412e-29, 3.36412e-29, 3.36412e-29, 3.36412e-29, 3.36412e-29, 3.36412e-29, 3.36412e-29, 7.76466e-13, 3.36412e-29, 3.19165e-08, 3.36412e-29, 2.16989e-08, 3.36412e-29, 3.36412e-29, 3.36412e-29
0.431614, 0, 8.04032e-08, 1.54797e-28, 1.41421, -8.04032e-08, 1.54797e-28, 0, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.54797e-28, 1.23198e-12, 1.54797e-28, 5.00121e-08, 1.54797e-28, 3.03899e-08, 1.54797e-28, 1.54797e-28, 1.54797e-28
0.439474, 0, 1.20524e-07, 6.84024e-28, 1.41421, -1.20524e-07, 6.84024e-28, 0, 6.84024e-28, 6.84024e-28, 6.84024e-28, 6.84024e-28, 6.84024e-28, 6.84024e-28, 6.84024e-28, 6.84024e-28, 6.84024e-28, 6.84024e-28, 6.84024e-28, 6.84024e-28, 6.84024e-28, 1.9524e-12, 6.84024e-28, 7.82256e-08, 6.84024e-28, 4.22966e-08, 6.84024e-28, 6.84024e-28, 6.84024e-28
0.447335, 0, 1.80647e-07, 5.15623e-27, 1.41421, -1.80647e-07, 5.15623e-27, 0, 5.15623e-27, 5.15623e-27, 5.15623e-27, 5.15623e-27, 5.15623e-27, 5.15623e-27, 5.15623e-27, 5.15623e-27, 5.15623e-27, 5.15623e-27, 5.15623e-27, 5.15623e-27, 5.15623e-27, 3.09082e-12, 5.15623e-27, 1.22139e-07, 5.15623e-27, 5.85052e-08, 5.15623e-27, 5.15623e-27, 5.15623e-27
0.455196, 0, 2.70591e-07, 1.98412e-26, 1.41421, -2.70591e-07, 1.98412e-26, 0, 1.98412e-26, 1.98412e-26, 1.98412e-26, 1.98412e-26, 1.98412e-26, 1.98412e-26, 1.98412e-26, 2.8198e-13, 1.98412e-26, 1.98412e-26, 1.98412e-26, 1.98412e-26, 1.98412e-26, 4.87916e-12, 1.98412e-26, 1.90156e-07, 1.98412e-26, 8.04297e-08, 1.98412e-26, 1.98412e-26, 1.98412e-26
0.463057, 0, 4.05113e-07, 7.30078e-26, 1.41421, -4.05113e-07, 7.30078e-26, 0, 7.30078e-26, 7.30078e-26, 7.30078e-26, 7.30078e-26, 7.30078e-26, 7.30078e-26, 7.30078e-26, 1.10329e-12, 7.30078e-26, 7.30078e-26, 7.30078e-26, 7.30078e-26, 7.30078e-26, 7.68179e-12, 7.30078e-26, 2.95203e-07, 7.30078e-26, 1.09901e-07, 7.30078e-26, 7.30078e-26, 7.30078e-26
0.470918, 0, 6.06051e-07, 2.57798e-25, 1.41421, -6.06051e-07, 2.57798e-25, 0, 2.57798e-25, 2.57798e-25, 2.57798e-25, 2.57798e-25, 2.57798e-25, 2.57798e-25, 2.57798e-25, 2.96972e-12, 2.57798e-25, 2.57798e-25, 2.57798e-25, 2.57798e-25, 2.57798e-25, 1.20561e-11, 2.57798e-25, 4.56764e-07, 2.57798e-25, 1.49272e-07, 2.57798e-25, 2.57798e-25, 2.57798e-25
0.478779, 0, 9.06454e-07, 8.82851e-25, 1.41421, -9.06454e-07, 1.44319e-11, 0, 3.94051e-15, 1.99857e-11, 1.85441e-10, 7.08854e-12, 1.27466e-10, 1.96961e-11, 1.56996e-11, 2.95767e-11, 1.38638e-10, 1.66156e-11, 2.06672e-10, 7.4942e-12, 3.02657e-13, 1.88522e-11, 1.73396e-13, 7.04077e-07, 6.60663e-16, 2.01566e-07, 8.82851e-25, 8.82851e-25, 1.98018e-12
0.48664, 0, 1.35397e-06, 3.7648e-11, 1.41421, -1.35397e-06, 8.53973e-11, 3.7648e-11, 3.76611e-11, 1.03772e-10, 6.51196e-10, 6.11011e-11, 4.59379e-10, 1.02814e-10, 8.95914e-11, 1.28064e-10, 4.96342e-10, 9.2622e-11, 7.21439e-10, 6.24432e-11, 3.86494e-11, 6.70082e-11, 4.03421e-11, 1.08073e-06, 3.76502e-11, 2.70635e-07, 3.7648e-11, 3.7648e-11, 4.41996e-11
0.494501, 0, 2.01899e-06, 1.24072e-10, 1.41421, -2.01899e-06, 2.46775e-10, 1.24072e-10, 1.24106e-10, 2.93995e-10, 1.70073e-09, 1.8434e-10, 1.20781e-09, 2.91533e-10, 2.57553e-10, 3.50196e-10, 1.3028e-09, 2.65341e-10, 1.88124e-09, 1.87789e-10, 1.26646e-10, 1.6959e-10, 1.3376e-10, 1.65104e-06, 1.24078e-10, 3.61321e-07, 1.24072e-10, 1.24072e-10, 1.40908e-10
0.502362, 0, 3.00451e-06, 3.17338e-10, 1.41421, -3.00451e-06, 6.04803e-10, 3.17338e-10, 3.17416e-10, 7.15428e-10, 4.01109e-09, 4.58532e-10, 2.85629e-09, 7.09659e-10, 6.30053e-10, 8.39442e-10, 3.07882e-09, 6.48298e-10, 4.43397e-09, 4.66612e-10, 3.23366e-10, 3.87558e-10, 3.43805e-10, 2.50925e-06, 3.17351e-10, 4.79793e-07, 3.17338e-10, 3.17338e-10, 3.56781e-10
0.510223, 0, 4.4608e-06, 7.41743e-10, 1.41421, -4.4608e-06, 1.38351e-09, 7.41743e-10, 7.41918e-10, 1.63048e-09, 8.98805e-09, 1.05696e-09, 6.40996e-09, 1.6176e-09, 1.43988e-09, 1.89566e-09, 6.90676e-09, 1.48061e-09, 9.93215e-09, 1.075e-09, 7.55201e-10, 8.49499e-10, 8.06363e-10, 3.79256e-06, 7.41772e-10, 6.33788e-07, 7.41743e-10, 7.41743e-10, 8.29799e-10
0.518084, 0, 6.608e-06, 1.65427e-09, 1.41421, -6.608e-06, 3.04174e-09, 1.65427e-09, 1.65465e-09, 3.57567e-09, 1.94823e-08, 2.33575e-09, 1.39086e-08, 3.54783e-09, 3.16361e-09, 4.12821e-09, 1.49827e-08, 3.25167e-09, 2.15234e-08, 2.37475e-09, 1.68337e-09, 1.81871e-09, 1.80262e-09, 5.70054e-06, 1.65434e-09, 8.33119e-07, 1.65427e-09, 1.65427e-09, 1.84464e-09
0.525945, 0, 9.76422e-06, 3.57427e-09, 1.41421, -9.76422e-06, 6.49827e-09, 3.57427e-09, 3.57506e-09, 7.62351e-09, 4.11459e-08, 5.01045e-09, 2.93997e-08, 7.56483e-09, 6.7551e-09, 9.20913e-09, 3.16632e-08, 6.94069e-09, 4.54473e-08, 5.09264e-09, 3.63559e-09, 3.82372e-09, 3.90133e-09, 8.51699e-06, 3.5744e-09, 1.0903e-06, 3.57427e-09, 3.57427e-09, 3.97546e-09
0.533805, 0, 1.43844e-05, 7.52832e-09, 1.41421, -1.43844e-05, 1.35525e-08, 7.52832e-09, 7.52997e-09, 1.58708e-08, 8.49358e-08, 1.04872e-08, 6.07355e-08, 1.57499e-08, 1.40817e-08, 2.1026e-08, 6.53989e-08, 1.4464e-08, 9.37979e-08, 1.06566e-08, 7.65466e-09, 7.90445e-09, 8.22793e-09, 1.2638e-05, 7.5286e-09, 1.42151e-06, 7.52832e-09, 7.52832e-09, 8.3549e-09
0.541666, 0, 2.11366e-05, 1.55009e-08, 1.41421, -2.11366e-05, 2.76507e-08, 1.55009e-08, 1.55042e-08, 3.23263e-08, 1.71618e-07, 2.14685e-08, 1.2281e-07, 3.20825e-08, 2.87179e-08, 4.87165e-08, 1.32216e-07, 2.9489e-08, 1.89492e-07, 2.181e-08, 1.57557e-08, 1.60644e-08, 1.69601e-08, 1.86277e-05, 1.55014e-08, 1.84804e-06, 1.55009e-08, 1.55009e-08, 1.71679e-08
0.549527, 0, 3.09825e-05, 3.12427e-08, 1.41421, -3.09825e-05, 5.52463e-08, 3.12427e-08, 3.12493e-08, 6.44836e-08, 3.39674e-07, 4.30326e-08, 2.43247e-07, 6.40019e-08, 5.73547e-08, 1.05362e-07, 2.61829e-07, 5.88782e-08, 3.74985e-07, 4.37073e-08, 3.17461e-08, 3.20821e-08, 3.42185e-08, 2.72705e-05, 3.12438e-08, 2.39868e-06, 3.12427e-08, 3.12427e-08, 3.45362e-08
0.557388, 0, 4.53202e-05, 6.16844e-08, 1.41421, -4.53202e-05, 1.08155e-07, 6.16844e-08, 6.16971e-08, 1.26038e-07, 6.58804e-07, 8.45095e-08, 4.72123e-07, 1.25106e-07, 1.12237e-07, 2.18944e-07, 5.08096e-07, 1.15186e-07, 7.27166e-07, 8.58157e-08, 6.2659e-08, 6.29262e-08, 6.76264e-08, 3.96518e-05, 6.16866e-08, 3.11352e-06, 6.16844e-08, 6.16844e-08, 6.80606e-08
0.565249, 0, 6.61865e-05, 1.19344e-07, 1.41421, -6.61865e-05, 2.07526e-07, 1.19344e-07, 1.19368e-07, 2.4146e-07, 1.25242e-06, 1.62656e-07, 8.98179e-07, 2.39691e-07, 2.15271e-07, 4.43301e-07, 9.66441e-07, 2.20868e-07, 1.38214e-06, 1.65135e-07, 1.21194e-07, 1.21169e-07, 1.30971e-07, 5.72653e-05, 1.19348e-07, 4.05006e-06, 1.19344e-07, 1.19344e-07, 1.31444e-07
0.57311, 0, 9.65529e-05, 2.26327e-07, 1.41421, -9.65529e-05, 3.90363e-07, 2.26327e-07, 2.26371e-07, 4.53489e-07, 2.33409e-06, 3.06896e-07, 1.67513e-06, 4.50197e-07, 4.04771e-07, 8.74195e-07, 1.80211e-06, 4.15182e-07, 2.5754e-06, 3.11507e-07, 2.29767e-07, 2.28991e-07, 2.48631e-07, 8.21576e-05, 2.26334e-07, 5.29328e-06, 2.26327e-07, 2.26327e-07, 2.48834e-07
