   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_686.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00789412, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.66838e-05, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00784076, 0, 1.04553e-17, 0, 1.41421, -1.04553e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65223e-21, 0, 1.40636e-18, 0, 9.04724e-18, 0, 0, 0
0.0157082, 0, 1.93083e-17, 0, 1.41421, -1.93083e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09511e-21, 0, 2.64223e-18, 0, 1.6663e-17, 0, 0, 0
0.0235756, 0, 3.53822e-17, 0, 1.41421, -3.53822e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.75343e-21, 0, 4.92693e-18, 0, 3.04495e-17, 0, 0, 0
0.0314431, 0, 6.43477e-17, 0, 1.41421, -6.43477e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06146e-20, 0, 9.12025e-18, 0, 5.52169e-17, 0, 0, 0
0.0393105, 0, 1.16162e-16, 0, 1.41421, -1.16162e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94392e-20, 0, 1.67627e-17, 0, 9.93796e-17, 0, 0, 0
0.047178, 0, 2.08182e-16, 0, 1.41421, -2.08182e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53448e-20, 0, 3.05963e-17, 0, 1.77551e-16, 0, 0, 0
0.0550454, 0, 3.70457e-16, 0, 1.41421, -3.70457e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38122e-20, 0, 5.54691e-17, 0, 3.14924e-16, 0, 0, 0
0.0629129, 0, 6.54636e-16, 0, 1.41421, -6.54636e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14412e-19, 0, 9.9898e-17, 0, 5.54623e-16, 0, 0, 0
0.0707803, 0, 1.14891e-15, 0, 1.41421, -1.14891e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03743e-19, 0, 1.78752e-16, 0, 9.69958e-16, 0, 0, 0
0.0786477, 0, 2.00284e-15, 0, 1.41421, -2.00284e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60401e-19, 0, 3.17823e-16, 0, 1.68466e-15, 0, 0, 0
0.0865152, 0, 3.46838e-15, 0, 1.41421, -3.46838e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.33329e-19, 0, 5.61589e-16, 0, 2.90616e-15, 0, 0, 0
0.0943826, 0, 5.96718e-15, 0, 1.41421, -5.96718e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10573e-18, 0, 9.86273e-16, 0, 4.9798e-15, 0, 0, 0
0.10225, 0, 1.02003e-14, 0, 1.41421, -1.02003e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91819e-18, 0, 1.72174e-15, 0, 8.47664e-15, 0, 0, 0
0.110118, 0, 1.7326e-14, 0, 1.41421, -1.7326e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30664e-18, 0, 2.98796e-15, 0, 1.43347e-14, 0, 0, 0
0.117985, 0, 2.92454e-14, 0, 1.41421, -2.92454e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.66483e-18, 0, 5.15537e-15, 0, 2.40844e-14, 0, 0, 0
0.125852, 0, 4.90601e-14, 0, 1.41421, -4.90601e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.64551e-18, 0, 8.84422e-15, 0, 4.02062e-14, 0, 0, 0
0.13372, 0, 8.1797e-14, 0, 1.41421, -8.1797e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63243e-17, 0, 1.50872e-14, 0, 6.66935e-14, 0, 0, 0
0.141587, 0, 1.35556e-13, 0, 1.41421, -1.35556e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74633e-17, 0, 2.55943e-14, 0, 1.09934e-13, 0, 0, 0
0.149455, 0, 2.23305e-13, 0, 1.41421, -2.23305e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59317e-17, 0, 4.31813e-14, 0, 1.80077e-13, 0, 0, 0
0.157322, 0, 3.65684e-13, 0, 1.41421, -3.65684e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.63749e-17, 0, 7.24599e-14, 0, 2.93147e-13, 0, 0, 0
0.16519, 0, 5.95347e-13, 0, 1.41421, -5.95347e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26271e-16, 0, 1.20947e-13, 0, 4.74274e-13, 0, 0, 0
0.173057, 0, 9.63655e-13, 0, 1.41421, -9.63655e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07592e-16, 0, 2.00829e-13, 0, 7.62618e-13, 0, 0, 0
0.180925, 0, 1.55091e-12, 0, 1.41421, -1.55091e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39402e-16, 0, 3.31756e-13, 0, 1.21881e-12, 0, 0, 0
0.188792, 0, 2.48193e-12, 0, 1.41421, -2.48193e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.519e-16, 0, 5.45261e-13, 0, 1.93611e-12, 0, 0, 0
0.196659, 0, 3.94967e-12, 0, 1.41421, -3.94967e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.92683e-16, 0, 8.91699e-13, 0, 3.05708e-12, 0, 0, 0
0.204527, 0, 6.25743e-12, 0, 1.41421, -6.25743e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43934e-15, 0, 1.45465e-12, 0, 4.80134e-12, 0, 0, 0
0.212394, 0, 9.84808e-12, 0, 1.41421, -9.84808e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3044e-15, 0, 2.3555e-12, 0, 7.49027e-12, 0, 0, 0
0.220262, 0, 1.54161e-11, 0, 1.41421, -1.54161e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67153e-15, 0, 3.79641e-12, 0, 1.1616e-11, 0, 0, 0
0.228129, 0, 2.40046e-11, 0, 1.41421, -2.40046e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8225e-15, 0, 6.09075e-12, 0, 1.7908e-11, 0, 0, 0
0.235997, 0, 3.71836e-11, 0, 1.41421, -3.71836e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.19246e-15, 0, 9.7281e-12, 0, 2.74463e-11, 0, 0, 0
0.243864, 0, 5.7304e-11, 0, 1.41421, -5.7304e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44514e-14, 0, 1.54703e-11, 0, 4.18193e-11, 0, 0, 0
0.251731, 0, 8.78694e-11, 0, 1.41421, -8.78694e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26281e-14, 0, 2.44987e-11, 0, 6.33481e-11, 0, 0, 0
0.259599, 0, 1.34078e-10, 0, 1.41421, -1.34078e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52993e-14, 0, 3.86388e-11, 0, 9.54038e-11, 0, 0, 0
0.267466, 0, 2.03608e-10, 8.40779e-44, 1.41421, -2.03608e-10, 8.40779e-44, 0, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 8.40779e-44, 5.48766e-14, 8.40779e-44, 6.07027e-11, 8.40779e-44, 1.4285e-10, 8.40779e-44, 8.40779e-44, 8.40779e-44
0.275334, 0, 3.07759e-10, 1.44053e-42, 1.41421, -3.07759e-10, 1.44053e-42, 0, 1.44053e-42, 1.44053e-42, 1.44053e-42, 1.44053e-42, 1.44053e-42, 1.44053e-42, 1.44053e-42, 1.44053e-42, 1.44053e-42, 1.44053e-42, 1.44053e-42, 8.50458e-14, 1.44053e-42, 9.50102e-11, 1.44053e-42, 2.12664e-10, 1.44053e-42, 1.44053e-42, 1.44053e-42
0.283201, 0, 4.63093e-10, 2.12605e-41, 1.41421, -4.63093e-10, 2.12605e-41, 0, 2.12605e-41, 2.12605e-41, 2.12605e-41, 2.12605e-41, 2.12605e-41, 2.12605e-41, 2.12605e-41, 2.12605e-41, 2.12605e-41, 2.12605e-41, 2.12605e-41, 1.31435e-13, 2.12605e-41, 1.48179e-10, 2.12605e-41, 3.14782e-10, 2.12605e-41, 2.12605e-41, 2.12605e-41
0.291069, 0, 6.93806e-10, 2.76381e-40, 1.41421, -6.93806e-10, 2.76381e-40, 0, 2.76381e-40, 2.76381e-40, 2.76381e-40, 2.76381e-40, 2.76381e-40, 2.76381e-40, 2.76381e-40, 2.76381e-40, 2.76381e-40, 2.76381e-40, 2.76381e-40, 2.02635e-13, 2.76381e-40, 2.30325e-10, 2.76381e-40, 4.63278e-10, 2.76381e-40, 2.76381e-40, 2.76381e-40
0.298936, 0, 1.03514e-09, 3.2185e-39, 1.41421, -1.03514e-09, 3.2185e-39, 0, 3.2185e-39, 3.2185e-39, 3.2185e-39, 3.2185e-39, 3.2185e-39, 3.2185e-39, 3.2185e-39, 3.2185e-39, 3.2185e-39, 3.2185e-39, 3.2185e-39, 3.11764e-13, 3.2185e-39, 3.56873e-10, 3.2185e-39, 6.77951e-10, 3.2185e-39, 3.2185e-39, 3.2185e-39
0.306804, 0, 1.53827e-09, 3.38385e-38, 1.41421, -1.53827e-09, 3.38385e-38, 0, 3.38385e-38, 3.38385e-38, 3.38385e-38, 3.38385e-38, 3.38385e-38, 3.38385e-38, 3.38385e-38, 3.38385e-38, 3.38385e-38, 3.38385e-38, 3.38385e-38, 4.7886e-13, 3.38385e-38, 5.51305e-10, 3.38385e-38, 9.86487e-10, 3.38385e-38, 3.38385e-38, 3.38385e-38
0.314671, 0, 2.27738e-09, 3.22418e-37, 1.41421, -2.27738e-09, 3.22418e-37, 0, 3.22418e-37, 3.22418e-37, 3.22418e-37, 3.22418e-37, 3.22418e-37, 3.22418e-37, 3.22418e-37, 3.22418e-37, 3.22418e-37, 3.22418e-37, 3.22418e-37, 7.34552e-13, 3.22418e-37, 8.49298e-10, 3.22418e-37, 1.42735e-09, 3.22418e-37, 3.22418e-37, 3.22418e-37
