   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_235.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
5.2895, 155.904, 149.078, 149.078, 12.566, 6.82538, 149.078, 0, 149.078, 149.078, 149.078, 149.078, 149.078, 149.078, 149.078, 149.078, 149.078, 149.078, 149.078, 149.078, 149.078, 149.078, 149.078
5.29756, 159.477, 149.576, 149.575, 12.7073, 9.901, 149.575, 0, 149.575, 149.575, 149.575, 149.575, 149.575, 149.575, 149.575, 149.575, 149.575, 149.575, 149.575, 149.575, 149.575, 149.575, 149.575
5.30562, 149.868, 150.072, 150.071, 12.3235, -0.203537, 150.071, 0, 150.071, 150.071, 150.071, 150.071, 150.071, 150.071, 150.071, 150.071, 150.071, 150.071, 150.071, 150.071, 150.071, 150.071, 150.071
5.31367, 151.409, 150.566, 150.566, 12.3858, 0.843109, 150.566, 0, 150.566, 150.566, 150.566, 150.566, 150.566, 150.566, 150.566, 150.566, 150.566, 150.566, 150.566, 150.566, 150.566, 150.566, 150.566
5.32173, 125.905, 151.059, 151.058, 11.3095, -25.1543, 151.058, 0, 151.059, 151.059, 151.059, 151.058, 151.058, 151.058, 151.058, 151.058, 151.058, 151.058, 151.058, 151.058, 151.058, 151.058, 151.058
5.32979, 154.67, 151.55, 151.55, 12.5168, 3.11992, 151.55, 0, 151.55, 151.55, 151.55, 151.55, 151.55, 151.55, 151.55, 151.55, 151.55, 151.55, 151.55, 151.55, 151.55, 151.55, 151.55
5.33784, 125.057, 152.04, 152.039, 11.272, -26.9824, 152.039, 0, 152.039, 152.039, 152.039, 152.039, 152.039, 152.039, 152.039, 152.039, 152.039, 152.039, 152.039, 152.039, 152.039, 152.039, 152.039
5.3459, 146.648, 152.527, 152.527, 12.1921, -5.8793, 152.527, 0, 152.527, 152.527, 152.527, 152.527, 152.527, 152.527, 152.527, 152.527, 152.527, 152.527, 152.527, 152.527, 152.527, 152.527, 152.527
5.35396, 137.229, 153.013, 153.013, 11.7995, -15.7843, 153.013, 0, 153.013, 153.013, 153.013, 153.013, 153.013, 153.013, 153.013, 153.013, 153.013, 153.013, 153.013, 153.013, 153.013, 153.013, 153.013
5.36201, 172.826, 153.497, 153.497, 13.2222, 19.3293, 153.497, 0, 153.497, 153.497, 153.497, 153.497, 153.497, 153.497, 153.497, 153.497, 153.497, 153.497, 153.497, 153.497, 153.497, 153.497, 153.497
5.37007, 154.243, 153.979, 153.979, 12.4997, 0.264252, 153.979, 0, 153.979, 153.979, 153.979, 153.979, 153.979, 153.979, 153.979, 153.979, 153.979, 153.979, 153.979, 153.979, 153.979, 153.979, 153.979
5.37813, 157.708, 154.459, 154.458, 12.6376, 3.24951, 154.458, 0, 154.459, 154.459, 154.459, 154.458, 154.458, 154.458, 154.458, 154.458, 154.458, 154.458, 154.458, 154.458, 154.458, 154.458, 154.458
5.38619, 135.596, 154.937, 154.936, 11.7301, -19.3411, 154.936, 0, 154.936, 154.936, 154.937, 154.936, 154.936, 154.936, 154.936, 154.936, 154.936, 154.936, 154.936, 154.936, 154.936, 154.936, 154.936
5.39424, 142.506, 155.413, 155.412, 12.0211, -12.9062, 155.412, 0, 155.412, 155.412, 155.412, 155.412, 155.412, 155.412, 155.412, 155.412, 155.412, 155.412, 155.412, 155.412, 155.412, 155.412, 155.412
5.4023, 146.769, 155.886, 155.886, 12.1971, -9.11736, 155.886, 0, 155.886, 155.886, 155.886, 155.886, 155.886, 155.886, 155.886, 155.886, 155.886, 155.886, 155.886, 155.886, 155.886, 155.886, 155.886
5.41036, 156.236, 156.358, 156.357, 12.5792, -0.121643, 156.357, 0, 156.357, 156.357, 156.357, 156.357, 156.357, 156.357, 156.357, 156.357, 156.357, 156.357, 156.357, 156.357, 156.357, 156.357, 156.357
5.41841, 150.812, 156.827, 156.826, 12.3617, -6.01514, 156.826, 0, 156.826, 156.826, 156.827, 156.826, 156.826, 156.826, 156.826, 156.826, 156.826, 156.826, 156.826, 156.826, 156.826, 156.826, 156.826
5.42647, 164.572, 157.294, 157.293, 12.9063, 7.27812, 157.293, 0, 157.293, 157.293, 157.293, 157.293, 157.293, 157.293, 157.293, 157.293, 157.293, 157.293, 157.293, 157.293, 157.293, 157.293, 157.293
5.43453, 138.314, 157.758, 157.758, 11.8454, -19.4447, 157.758, 0, 157.758, 157.758, 157.758, 157.758, 157.758, 157.758, 157.758, 157.758, 157.758, 157.758, 157.758, 157.758, 157.758, 157.758, 157.758
5.44258, 149.739, 158.221, 158.22, 12.3183, -8.48112, 158.22, 0, 158.22, 158.22, 158.22, 158.22, 158.22, 158.22, 158.22, 158.22, 158.22, 158.22, 158.22, 158.22, 158.22, 158.22, 158.22
5.45064, 142.818, 158.681, 158.68, 12.034, -15.8626, 158.68, 0, 158.68, 158.68, 158.68, 158.68, 158.68, 158.68, 158.68, 158.68, 158.68, 158.68, 158.68, 158.68, 158.68, 158.68, 158.68
5.4587, 157.888, 159.138, 159.138, 12.6447, -1.25005, 159.138, 0, 159.138, 159.138, 159.138, 159.138, 159.138, 159.138, 159.138, 159.138, 159.138, 159.138, 159.138, 159.138, 159.138, 159.138, 159.138
5.46676, 164.097, 159.593, 159.593, 12.8878, 4.50328, 159.593, 0, 159.593, 159.593, 159.593, 159.593, 159.593, 159.593, 159.593, 159.593, 159.593, 159.593, 159.593, 159.593, 159.593, 159.593, 159.593
5.47481, 179.589, 160.046, 160.046, 13.4755, 19.5428, 160.046, 0, 160.046, 160.046, 160.046, 160.046, 160.046, 160.046, 160.046, 160.046, 160.046, 160.046, 160.046, 160.046, 160.046, 160.046, 160.046
5.48287, 159.375, 160.496, 160.496, 12.7033, -1.1216, 160.496, 0, 160.496, 160.496, 160.496, 160.496, 160.496, 160.496, 160.496, 160.496, 160.496, 160.496, 160.496, 160.496, 160.496, 160.496, 160.496
5.49093, 147.346, 160.944, 160.943, 12.2207, -13.5977, 160.943, 0, 160.943, 160.943, 160.944, 160.943, 160.943, 160.943, 160.943, 160.943, 160.943, 160.943, 160.943, 160.943, 160.943, 160.943, 160.943
5.49898, 162.793, 161.389, 161.388, 12.8372, 1.40408, 161.388, 0, 161.388, 161.388, 161.389, 161.388, 161.388, 161.388, 161.388, 161.388, 161.388, 161.388, 161.388, 161.388, 161.388, 161.388, 161.388
5.50704, 168.306, 161.831, 161.83, 13.0501, 6.47539, 161.83, 0, 161.831, 161.831, 161.831, 161.83, 161.83, 161.83, 161.83, 161.83, 161.83, 161.83, 161.83, 161.83, 161.83, 161.83, 161.83
5.5151, 162.113, 162.271, 162.27, 12.8107, -0.157623, 162.27, 0, 162.27, 162.27, 162.271, 162.27, 162.27, 162.27, 162.27, 162.27, 162.27, 162.27, 162.27, 162.27, 162.27, 162.27, 162.27
5.52315, 163.624, 162.707, 162.707, 12.8695, 0.916153, 162.707, 0, 162.707, 162.707, 162.707, 162.707, 162.707, 162.707, 162.707, 162.707, 162.707, 162.707, 162.707, 162.707, 162.707, 162.707, 162.707
5.53121, 148.94, 163.142, 163.141, 12.2858, -14.2017, 163.141, 0, 163.141, 163.141, 163.141, 163.141, 163.141, 163.141, 163.141, 163.141, 163.141, 163.141, 163.141, 163.141, 163.141, 163.141, 163.141
5.53927, 157.019, 163.573, 163.572, 12.6103, -6.55334, 163.572, 0, 163.572, 163.572, 163.573, 163.572, 163.572, 163.572, 163.572, 163.572, 163.572, 163.572, 163.572, 163.572, 163.572, 163.572, 163.572
5.54733, 181.845, 164.001, 164, 13.5589, 17.8439, 164, 0, 164, 164, 164.001, 164, 164, 164, 164, 164, 164, 164, 164, 164, 164, 164, 164
5.55538, 159.944, 164.426, 164.425, 12.7257, -4.48195, 164.425, 0, 164.425, 164.425, 164.426, 164.425, 164.425, 164.425, 164.425, 164.425, 164.425, 164.425, 164.425, 164.425, 164.425, 164.425, 164.425
5.56344, 155.358, 164.849, 164.847, 12.5442, -9.49088, 164.847, 0, 164.847, 164.847, 164.848, 164.847, 164.847, 164.847, 164.847, 164.847, 164.847, 164.847, 164.847, 164.847, 164.847, 164.847, 164.847
5.5715, 157.559, 165.268, 165.266, 12.6317, -7.70891, 165.266, 0, 165.266, 165.266, 165.268, 165.266, 165.266, 165.266, 165.266, 165.266, 165.266, 165.266, 165.266, 165.266, 165.266, 165.266, 165.266
5.57955, 166.038, 165.684, 165.682, 12.963, 0.354065, 165.682, 0, 165.682, 165.682, 165.684, 165.682, 165.682, 165.682, 165.682, 165.682, 165.682, 165.682, 165.682, 165.682, 165.682, 165.682, 165.682
5.58761, 155.419, 166.097, 166.095, 12.5467, -10.6782, 166.095, 0, 166.095, 166.095, 166.097, 166.095, 166.095, 166.095, 166.095, 166.095, 166.095, 166.095, 166.095, 166.095, 166.095, 166.095, 166.095
5.59567, 175.288, 166.507, 166.504, 13.315, 8.78101, 166.504, 0, 166.504, 166.504, 166.507, 166.504, 166.504, 166.504, 166.504, 166.504, 166.504, 166.504, 166.504, 166.504, 166.504, 166.504, 166.504
5.60372, 168.301, 166.914, 166.91, 13.0499, 1.38658, 166.91, 0, 166.91, 166.91, 166.914, 166.91, 166.91, 166.91, 166.91, 166.91, 166.91, 166.91, 166.91, 166.91, 166.91, 166.91, 166.91
5.61178, 158.34, 167.318, 167.313, 12.6625, -8.9785, 167.313, 0, 167.313, 167.313, 167.318, 167.313, 167.313, 167.313, 167.313, 167.313, 167.313, 167.313, 167.313, 167.313, 167.313, 167.313, 167.313
5.61984, 157.77, 167.719, 167.713, 12.64, -9.94969, 167.713, 0, 167.713, 167.713, 167.719, 167.713, 167.713, 167.713, 167.713, 167.713, 167.713, 167.713, 167.713, 167.713, 167.713, 167.713, 167.713
5.6279, 155.862, 168.117, 168.109, 12.5643, -12.2555, 168.109, 0, 168.109, 168.109, 168.117, 168.109, 168.109, 168.109, 168.109, 168.109, 168.109, 168.109, 168.109, 168.109, 168.109, 168.109, 168.109
5.63595, 151.814, 168.512, 168.502, 12.4022, -16.6975, 168.502, 0, 168.502, 168.502, 168.512, 168.502, 168.502, 168.502, 168.502, 168.502, 168.502, 168.502, 168.502, 168.502, 168.502, 168.502, 168.502
5.64401, 167.173, 168.904, 168.891, 13.0067, -1.73001, 168.891, 0, 168.891, 168.891, 168.903, 168.891, 168.891, 168.891, 168.891, 168.891, 168.891, 168.891, 168.891, 168.891, 168.891, 168.891, 168.891
5.65207, 156.928, 169.292, 169.277, 12.6067, -12.3642, 169.277, 0, 169.277, 169.277, 169.292, 169.277, 169.277, 169.277, 169.277, 169.277, 169.277, 169.277, 169.277, 169.277, 169.277, 169.277, 169.277
5.66012, 169.777, 169.677, 169.659, 13.1064, 0.0998383, 169.659, 0, 169.659, 169.659, 169.677, 169.659, 169.659, 169.659, 169.659, 169.659, 169.659, 169.659, 169.659, 169.659, 169.659, 169.659, 169.659
5.66818, 178.684, 170.059, 170.038, 13.4419, 8.62495, 170.038, 0, 170.038, 170.038, 170.059, 170.038, 170.038, 170.038, 170.038, 170.038, 170.038, 170.038, 170.038, 170.038, 170.038, 170.038, 170.038
5.67624, 175.565, 170.438, 170.413, 13.3254, 5.12758, 170.413, 0, 170.413, 170.413, 170.438, 170.413, 170.413, 170.413, 170.413, 170.413, 170.413, 170.413, 170.413, 170.413, 170.413, 170.413, 170.413
5.68429, 161.229, 170.813, 170.784, 12.7761, -9.58345, 170.784, 0, 170.784, 170.784, 170.812, 170.784, 170.784, 170.784, 170.784, 170.784, 170.784, 170.784, 170.784, 170.784, 170.784, 170.784, 170.784
5.69235, 158.531, 171.183, 171.151, 12.6701, -12.6527, 171.151, 0, 171.151, 171.151, 171.183, 171.151, 171.151, 171.151, 171.151, 171.151, 171.151, 171.151, 171.151, 171.151, 171.151, 171.151, 171.151
5.70041, 165.792, 171.55, 171.515, 12.9535, -5.75797, 171.515, 0, 171.515, 171.515, 171.55, 171.515, 171.515, 171.515, 171.515, 171.515, 171.515, 171.515, 171.515, 171.515, 171.515, 171.515, 171.515
5.70846, 180.724, 171.913, 171.875, 13.5175, 8.81122, 171.875, 0, 171.875, 171.875, 171.913, 171.875, 171.875, 171.875, 171.875, 171.875, 171.875, 171.875, 171.875, 171.875, 171.875, 171.875, 171.875
5.71652, 171.179, 172.271, 172.231, 13.1597, -1.09178, 172.231, 0, 172.231, 172.231, 172.271, 172.231, 172.231, 172.231, 172.231, 172.231, 172.231, 172.231, 172.231, 172.231, 172.231, 172.231, 172.231
5.72458, 170.311, 172.624, 172.582, 13.1267, -2.31323, 172.582, 0, 172.583, 172.583, 172.624, 172.582, 172.582, 172.582, 172.582, 172.582, 172.582, 172.582, 172.582, 172.582, 172.582, 172.582, 172.582
5.73264, 162.194, 172.972, 172.93, 12.8138, -10.7784, 172.93, 0, 172.93, 172.93, 172.972, 172.93, 172.93, 172.93, 172.93, 172.93, 172.93, 172.93, 172.93, 172.93, 172.93, 172.93, 172.93
5.74069, 166.424, 173.316, 173.274, 12.9778, -6.89143, 173.274, 0, 173.274, 173.274, 173.316, 173.274, 173.274, 173.274, 173.274, 173.274, 173.274, 173.274, 173.274, 173.274, 173.274, 173.274, 173.274
5.74875, 156.275, 173.654, 173.613, 12.5807, -17.3792, 173.613, 0, 173.613, 173.613, 173.654, 173.613, 173.613, 173.613, 173.613, 173.613, 173.613, 173.613, 173.613, 173.613, 173.613, 173.613, 173.613
5.75681, 171.806, 173.987, 173.948, 13.1835, -2.18146, 173.948, 0, 173.948, 173.948, 173.987, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948, 173.948
5.76486, 157.705, 174.315, 174.279, 12.6374, -16.6109, 174.279, 0, 174.279, 174.279, 174.315, 174.279, 174.279, 174.279, 174.279, 174.279, 174.279, 174.279, 174.279, 174.279, 174.279, 174.279, 174.279
5.77292, 140.018, 174.639, 174.605, 11.9171, -34.6207, 174.605, 0, 174.606, 174.606, 174.639, 174.605, 174.605, 174.605, 174.605, 174.605, 174.605, 174.605, 174.605, 174.605, 174.605, 174.605, 174.605
5.78098, 172.51, 174.957, 174.927, 13.2102, -2.44699, 174.927, 0, 174.927, 174.927, 174.957, 174.927, 174.927, 174.927, 174.927, 174.927, 174.927, 174.927, 174.927, 174.927, 174.927, 174.927, 174.927
5.78903, 170.905, 175.271, 175.245, 13.1493, -4.36569, 175.245, 0, 175.245, 175.245, 175.271, 175.245, 175.245, 175.245, 175.245, 175.245, 175.245, 175.245, 175.245, 175.245, 175.245, 175.245, 175.245
5.79709, 153.67, 175.58, 175.557, 12.4768, -21.91, 175.557, 0, 175.558, 175.557, 175.58, 175.557, 175.557, 175.557, 175.557, 175.557, 175.557, 175.557, 175.557, 175.557, 175.557, 175.557, 175.557
5.80515, 165.926, 175.884, 175.865, 12.9586, -9.95854, 175.865, 0, 175.866, 175.866, 175.884, 175.865, 175.865, 175.865, 175.865, 175.865, 175.865, 175.865, 175.865, 175.865, 175.865, 175.865, 175.865
5.81321, 141.159, 176.185, 176.169, 11.9649, -35.0256, 176.169, 0, 176.169, 176.169, 176.184, 176.169, 176.169, 176.169, 176.169, 176.169, 176.169, 176.169, 176.169, 176.169, 176.169, 176.169, 176.169
5.82126, 171.48, 176.48, 176.467, 13.1712, -5.00009, 176.467, 0, 176.467, 176.467, 176.48, 176.467, 176.467, 176.467, 176.467, 176.467, 176.467, 176.467, 176.467, 176.467, 176.467, 176.467, 176.467
5.82932, 170.173, 176.771, 176.761, 13.1215, -6.59807, 176.761, 0, 176.761, 176.761, 176.771, 176.761, 176.761, 176.761, 176.761, 176.761, 176.761, 176.761, 176.761, 176.761, 176.761, 176.761, 176.761
5.83738, 153.407, 177.058, 177.05, 12.4662, -23.651, 177.05, 0, 177.05, 177.05, 177.058, 177.05, 177.05, 177.05, 177.05, 177.05, 177.05, 177.05, 177.05, 177.05, 177.05, 177.05, 177.05
5.84543, 152.245, 177.34, 177.334, 12.4196, -25.0949, 177.334, 0, 177.334, 177.334, 177.34, 177.334, 177.334, 177.334, 177.334, 177.334, 177.334, 177.334, 177.334, 177.334, 177.334, 177.334, 177.334
5.85349, 155.092, 177.618, 177.613, 12.5336, -22.5261, 177.613, 0, 177.613, 177.613, 177.618, 177.613, 177.613, 177.613, 177.613, 177.613, 177.613, 177.613, 177.613, 177.613, 177.613, 177.613, 177.613
5.86155, 160.5, 177.892, 177.888, 12.7475, -17.3918, 177.888, 0, 177.888, 177.888, 177.891, 177.888, 177.888, 177.888, 177.888, 177.888, 177.888, 177.888, 177.888, 177.888, 177.888, 177.888, 177.888
5.8696, 170.726, 178.161, 178.158, 13.1425, -7.43492, 178.158, 0, 178.158, 178.158, 178.16, 178.158, 178.158, 178.158, 178.158, 178.158, 178.158, 178.158, 178.158, 178.158, 178.158, 178.158, 178.158
5.87766, 174.374, 178.426, 178.424, 13.2806, -4.05161, 178.424, 0, 178.424, 178.424, 178.425, 178.424, 178.424, 178.424, 178.424, 178.424, 178.424, 178.424, 178.424, 178.424, 178.424, 178.424, 178.424
5.88572, 166.894, 178.687, 178.685, 12.9959, -11.7928, 178.685, 0, 178.685, 178.685, 178.687, 178.685, 178.685, 178.685, 178.685, 178.685, 178.685, 178.685, 178.685, 178.685, 178.685, 178.685, 178.685
5.89378, 172.859, 178.944, 178.943, 13.2234, -6.08484, 178.943, 0, 178.943, 178.943, 178.944, 178.943, 178.943, 178.943, 178.943, 178.943, 178.943, 178.943, 178.943, 178.943, 178.943, 178.943, 178.943
5.90183, 140.11, 179.199, 179.198, 11.921, -39.089, 179.198, 0, 179.198, 179.198, 179.199, 179.198, 179.198, 179.198, 179.198, 179.198, 179.198, 179.198, 179.198, 179.198, 179.198, 179.198, 179.198
5.90989, 166.326, 179.451, 179.451, 12.974, -13.1255, 179.451, 0, 179.451, 179.451, 179.451, 179.451, 179.451, 179.451, 179.451, 179.451, 179.451, 179.451, 179.451, 179.451, 179.451, 179.451, 179.451
5.91795, 175.369, 179.703, 179.702, 13.318, -4.33414, 179.702, 0, 179.702, 179.702, 179.702, 179.702, 179.702, 179.702, 179.702, 179.702, 179.702, 179.702, 179.702, 179.702, 179.702, 179.702, 179.702
5.926, 173.98, 179.954, 179.953, 13.2658, -5.97337, 179.953, 0, 179.953, 179.953, 179.953, 179.953, 179.953, 179.953, 179.953, 179.953, 179.953, 179.953, 179.953, 179.953, 179.953, 179.953, 179.953
5.93406, 184.379, 180.206, 180.205, 13.6521, 4.17282, 180.205, 0, 180.205, 180.205, 180.206, 180.205, 180.205, 180.205, 180.205, 180.205, 180.205, 180.205, 180.205, 180.205, 180.205, 180.205, 180.205
5.94212, 190.565, 180.46, 180.46, 13.8768, 10.105, 180.46, 0, 180.46, 180.46, 180.46, 180.46, 180.46, 180.46, 180.46, 180.46, 180.46, 180.46, 180.46, 180.46, 180.46, 180.46, 180.46
5.95017, 191.399, 180.719, 180.718, 13.9068, 10.6801, 180.718, 0, 180.719, 180.719, 180.719, 180.718, 180.718, 180.718, 180.718, 180.718, 180.718, 180.718, 180.718, 180.718, 180.718, 180.718, 180.718
5.95823, 182.318, 180.984, 180.983, 13.5764, 1.33409, 180.983, 0, 180.983, 180.983, 180.983, 180.983, 180.983, 180.983, 180.983, 180.983, 180.983, 180.983, 180.983, 180.983, 180.983, 180.983, 180.983
5.96629, 173.518, 181.255, 181.255, 13.2483, -7.7377, 181.255, 0, 181.255, 181.255, 181.255, 181.255, 181.255, 181.255, 181.255, 181.255, 181.255, 181.255, 181.255, 181.255, 181.255, 181.255, 181.255
5.97435, 168.735, 181.536, 181.535, 13.0666, -12.801, 181.535, 0, 181.536, 181.536, 181.536, 181.535, 181.535, 181.535, 181.535, 181.535, 181.535, 181.535, 181.535, 181.535, 181.535, 181.535, 181.535
5.9824, 195.783, 181.827, 181.826, 14.0635, 13.9558, 181.826, 0, 181.826, 181.826, 181.827, 181.826, 181.826, 181.826, 181.826, 181.826, 181.826, 181.826, 181.826, 181.826, 181.826, 181.826, 181.826
5.99046, 159.565, 182.129, 182.128, 12.7108, -22.564, 182.128, 0, 182.129, 182.129, 182.129, 182.128, 182.128, 182.128, 182.128, 182.128, 182.128, 182.128, 182.128, 182.128, 182.128, 182.128, 182.128
5.99852, 165.833, 182.443, 182.443, 12.955, -16.6101, 182.443, 0, 182.443, 182.443, 182.443, 182.443, 182.443, 182.443, 182.443, 182.443, 182.443, 182.443, 182.443, 182.443, 182.443, 182.443, 182.443
6.00657, 171.707, 182.77, 182.769, 13.1798, -11.0632, 182.769, 0, 182.769, 182.769, 182.77, 182.769, 182.769, 182.769, 182.769, 182.769, 182.769, 182.769, 182.769, 182.769, 182.769, 182.769, 182.769
6.01463, 171.555, 183.108, 183.108, 13.174, -11.5536, 183.108, 0, 183.108, 183.108, 183.108, 183.108, 183.108, 183.108, 183.108, 183.108, 183.108, 183.108, 183.108, 183.108, 183.108, 183.108, 183.108
6.02269, 165.942, 183.459, 183.458, 12.9593, -17.5168, 183.458, 0, 183.458, 183.458, 183.459, 183.458, 183.458, 183.458, 183.458, 183.458, 183.458, 183.458, 183.458, 183.458, 183.458, 183.458, 183.458
6.03074, 141.943, 183.821, 183.82, 11.9976, -41.8773, 183.82, 0, 183.82, 183.82, 183.82, 183.82, 183.82, 183.82, 183.82, 183.82, 183.82, 183.82, 183.82, 183.82, 183.82, 183.82, 183.82
6.0388, 167.506, 184.192, 184.191, 13.0194, -16.6863, 184.191, 0, 184.191, 184.191, 184.192, 184.191, 184.191, 184.191, 184.191, 184.191, 184.191, 184.191, 184.191, 184.191, 184.191, 184.191, 184.191
6.04686, 154.334, 184.572, 184.571, 12.5033, -30.2382, 184.571, 0, 184.571, 184.571, 184.572, 184.571, 184.571, 184.571, 184.571, 184.571, 184.571, 184.571, 184.571, 184.571, 184.571, 184.571, 184.571
6.05492, 157.531, 184.959, 184.958, 12.6306, -27.4271, 184.958, 0, 184.958, 184.958, 184.958, 184.958, 184.958, 184.958, 184.958, 184.958, 184.958, 184.958, 184.958, 184.958, 184.958, 184.958, 184.958
6.06297, 175.39, 185.351, 185.35, 13.3188, -9.96111, 185.35, 0, 185.35, 185.35, 185.351, 185.35, 185.35, 185.35, 185.35, 185.35, 185.35, 185.35, 185.35, 185.35, 185.35, 185.35, 185.35
6.07103, 176.933, 185.747, 185.746, 13.3766, -8.81322, 185.746, 0, 185.746, 185.746, 185.746, 185.746, 185.746, 185.746, 185.746, 185.746, 185.746, 185.746, 185.746, 185.746, 185.746, 185.746, 185.746
6.07909, 157.66, 186.145, 186.144, 12.6357, -28.485, 186.144, 0, 186.144, 186.144, 186.145, 186.144, 186.144, 186.144, 186.144, 186.144, 186.144, 186.144, 186.144, 186.144, 186.144, 186.144, 186.144
6.08714, 159.815, 186.544, 186.543, 12.7206, -26.7293, 186.543, 0, 186.543, 186.543, 186.544, 186.543, 186.543, 186.543, 186.543, 186.543, 186.543, 186.543, 186.543, 186.543, 186.543, 186.543, 186.543
6.0952, 182.673, 186.943, 186.942, 13.5895, -4.26918, 186.942, 0, 186.942, 186.942, 186.942, 186.942, 186.942, 186.942, 186.942, 186.942, 186.942, 186.942, 186.942, 186.942, 186.942, 186.942, 186.942
6.10326, 188.181, 187.34, 187.339, 13.7906, 0.840836, 187.339, 0, 187.339, 187.339, 187.34, 187.339, 187.339, 187.339, 187.339, 187.339, 187.339, 187.339, 187.339, 187.339, 187.339, 187.339, 187.339
6.11131, 165.662, 187.735, 187.734, 12.9484, -22.0732, 187.734, 0, 187.734, 187.734, 187.735, 187.734, 187.734, 187.734, 187.734, 187.734, 187.734, 187.734, 187.734, 187.734, 187.734, 187.734, 187.734
6.11937, 179.21, 188.127, 188.126, 13.4614, -8.91713, 188.126, 0, 188.126, 188.126, 188.127, 188.126, 188.126, 188.126, 188.126, 188.126, 188.126, 188.126, 188.126, 188.126, 188.126, 188.126, 188.126
6.12743, 185.404, 188.516, 188.515, 13.6896, -3.11171, 188.515, 0, 188.515, 188.515, 188.516, 188.515, 188.515, 188.515, 188.515, 188.515, 188.515, 188.515, 188.515, 188.515, 188.515, 188.515, 188.515
6.13548, 159.795, 188.9, 188.9, 12.7199, -29.1052, 188.9, 0, 188.9, 188.9, 188.9, 188.9, 188.9, 188.9, 188.9, 188.9, 188.9, 188.9, 188.9, 188.9, 188.9, 188.9, 188.9
6.14354, 185.467, 189.281, 189.28, 13.6919, -3.81358, 189.28, 0, 189.28, 189.28, 189.281, 189.28, 189.28, 189.28, 189.28, 189.28, 189.28, 189.28, 189.28, 189.28, 189.28, 189.28, 189.28
6.1516, 173.436, 189.657, 189.656, 13.2452, -16.2207, 189.656, 0, 189.656, 189.656, 189.657, 189.656, 189.656, 189.656, 189.656, 189.656, 189.656, 189.656, 189.656, 189.656, 189.656, 189.656, 189.656
6.15966, 156.171, 190.028, 190.028, 12.5766, -33.8574, 190.028, 0, 190.028, 190.028, 190.028, 190.028, 190.028, 190.028, 190.028, 190.028, 190.028, 190.028, 190.028, 190.028, 190.028, 190.028, 190.028
6.16771, 142.803, 190.395, 190.394, 12.0334, -47.5915, 190.394, 0, 190.394, 190.394, 190.395, 190.394, 190.394, 190.394, 190.394, 190.394, 190.394, 190.394, 190.394, 190.394, 190.394, 190.394, 190.394
6.17577, 177.147, 190.757, 190.756, 13.3846, -13.6098, 190.756, 0, 190.756, 190.756, 190.757, 190.756, 190.756, 190.756, 190.756, 190.756, 190.756, 190.756, 190.756, 190.756, 190.756, 190.756, 190.756
6.18383, 183.414, 191.114, 191.113, 13.6167, -7.69936, 191.113, 0, 191.113, 191.113, 191.114, 191.113, 191.113, 191.113, 191.113, 191.113, 191.113, 191.113, 191.113, 191.113, 191.113, 191.113, 191.113
6.19188, 169.225, 191.466, 191.465, 13.0853, -22.2413, 191.465, 0, 191.465, 191.465, 191.466, 191.465, 191.465, 191.465, 191.465, 191.465, 191.465, 191.465, 191.465, 191.465, 191.465, 191.465, 191.465
6.19994, 169.338, 191.813, 191.812, 13.0896, -22.4753, 191.812, 0, 191.812, 191.812, 191.813, 191.812, 191.812, 191.812, 191.812, 191.812, 191.812, 191.812, 191.812, 191.812, 191.812, 191.812, 191.812
6.208, 174.424, 192.155, 192.155, 13.2825, -17.7317, 192.155, 0, 192.155, 192.155, 192.155, 192.155, 192.155, 192.155, 192.155, 192.155, 192.155, 192.155, 192.155, 192.155, 192.155, 192.155, 192.155
6.21605, 182.684, 192.493, 192.492, 13.5899, -9.80855, 192.492, 0, 192.492, 192.492, 192.493, 192.492, 192.492, 192.492, 192.492, 192.492, 192.492, 192.492, 192.492, 192.492, 192.492, 192.492, 192.492
6.22411, 163.644, 192.825, 192.824, 12.8703, -29.1817, 192.824, 0, 192.825, 192.825, 192.825, 192.824, 192.824, 192.824, 192.824, 192.824, 192.824, 192.824, 192.824, 192.824, 192.824, 192.824, 192.824
6.23217, 159.934, 193.153, 193.152, 12.7253, -33.2187, 193.152, 0, 193.152, 193.152, 193.153, 193.152, 193.152, 193.152, 193.152, 193.152, 193.152, 193.152, 193.152, 193.152, 193.152, 193.152, 193.152
6.24023, 159.893, 193.475, 193.475, 12.7237, -33.5825, 193.475, 0, 193.475, 193.475, 193.475, 193.475, 193.475, 193.475, 193.475, 193.475, 193.475, 193.475, 193.475, 193.475, 193.475, 193.475, 193.475
6.24828, 168.514, 193.793, 193.792, 13.0581, -25.2793, 193.792, 0, 193.792, 193.792, 193.793, 193.792, 193.792, 193.792, 193.792, 193.792, 193.792, 193.792, 193.792, 193.792, 193.792, 193.792, 193.792
