   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_575.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.395084, 0, 3.24357e-09, 1.70652e-33, 1.41421, -3.24357e-09, 1.70652e-33, 0, 1.70652e-33, 1.70652e-33, 1.70652e-33, 1.70652e-33, 1.70652e-33, 1.70652e-33, 1.70652e-33, 1.70652e-33, 1.70652e-33, 1.70652e-33, 1.70652e-33, 1.70652e-33, 1.70652e-33, 3.92082e-14, 1.70652e-33, 1.24617e-09, 1.70652e-33, 1.99736e-09, 1.70652e-33, 1.70652e-33, 1.70652e-33
0.402947, 0, 5.04909e-09, 1.02757e-32, 1.41421, -5.04909e-09, 1.02757e-32, 0, 1.02757e-32, 1.02757e-32, 1.02757e-32, 1.02757e-32, 1.02757e-32, 1.02757e-32, 1.02757e-32, 1.02757e-32, 1.02757e-32, 1.02757e-32, 1.02757e-32, 1.02757e-32, 1.02757e-32, 6.42292e-14, 1.02757e-32, 2.03893e-09, 1.02757e-32, 3.0101e-09, 1.02757e-32, 1.02757e-32, 1.02757e-32
0.41081, 0, 7.83318e-09, 6.22201e-32, 1.41421, -7.83318e-09, 6.22201e-32, 0, 6.22201e-32, 6.22201e-32, 6.22201e-32, 6.22201e-32, 6.22201e-32, 6.22201e-32, 6.22201e-32, 6.22201e-32, 6.22201e-32, 6.22201e-32, 6.22201e-32, 6.22201e-32, 6.22201e-32, 1.05147e-13, 6.22201e-32, 3.33128e-09, 6.22201e-32, 4.50179e-09, 6.22201e-32, 6.22201e-32, 6.22201e-32
0.418673, 0, 1.21185e-08, 3.3884e-31, 1.41421, -1.21185e-08, 3.3884e-31, 0, 3.3884e-31, 3.3884e-31, 3.3884e-31, 3.3884e-31, 3.3884e-31, 3.3884e-31, 3.3884e-31, 3.3884e-31, 3.3884e-31, 3.3884e-31, 3.3884e-31, 3.3884e-31, 3.3884e-31, 1.72045e-13, 3.3884e-31, 5.43651e-09, 3.3884e-31, 6.68183e-09, 3.3884e-31, 3.3884e-31, 3.3884e-31
0.426535, 0, 1.87069e-08, 1.79555e-30, 1.41421, -1.87069e-08, 1.79555e-30, 0, 1.79555e-30, 1.79555e-30, 1.79555e-30, 1.79555e-30, 1.79555e-30, 1.79555e-30, 1.79555e-30, 1.79555e-30, 1.79555e-30, 1.79555e-30, 1.79555e-30, 1.79555e-30, 1.79555e-30, 2.81373e-13, 1.79555e-30, 8.8634e-09, 1.79555e-30, 9.84325e-09, 1.79555e-30, 1.79555e-30, 1.79555e-30
0.434398, 0, 2.88299e-08, 9.0569e-30, 1.41421, -2.88299e-08, 9.0569e-30, 0, 9.0569e-30, 9.0569e-30, 9.0569e-30, 9.0569e-30, 9.0569e-30, 9.0569e-30, 9.0569e-30, 9.0569e-30, 9.0569e-30, 9.0569e-30, 9.0569e-30, 9.0569e-30, 9.0569e-30, 4.59921e-13, 9.0569e-30, 1.44368e-08, 9.0569e-30, 1.43926e-08, 9.0569e-30, 9.0569e-30, 9.0569e-30
0.442261, 0, 4.43812e-08, 4.31894e-29, 1.41421, -4.43812e-08, 4.31894e-29, 0, 4.31894e-29, 4.31894e-29, 4.31894e-29, 4.31894e-29, 4.31894e-29, 4.31894e-29, 4.31894e-29, 4.31894e-29, 4.31894e-29, 4.31894e-29, 4.31894e-29, 4.31894e-29, 4.31894e-29, 7.51187e-13, 4.31894e-29, 2.34908e-08, 4.31894e-29, 2.08896e-08, 4.31894e-29, 4.31894e-29, 4.31894e-29
0.450124, 0, 6.82754e-08, 1.98187e-28, 1.41421, -6.82754e-08, 1.98187e-28, 0, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.22558e-12, 1.98187e-28, 3.8176e-08, 1.98187e-28, 3.00982e-08, 1.98187e-28, 1.98187e-28, 1.98187e-28
0.457986, 0, 1.05e-07, 8.70837e-28, 1.41421, -1.05e-07, 8.70837e-28, 0, 8.70837e-28, 8.70837e-28, 8.70837e-28, 8.70837e-28, 8.70837e-28, 8.70837e-28, 8.70837e-28, 8.70837e-28, 8.70837e-28, 8.70837e-28, 8.70837e-28, 8.70837e-28, 8.70837e-28, 1.99654e-12, 8.70837e-28, 6.19448e-08, 8.70837e-28, 4.30527e-08, 8.70837e-28, 8.70837e-28, 8.70837e-28
0.465849, 0, 1.61458e-07, 3.64954e-27, 1.41421, -1.61458e-07, 3.64954e-27, 0, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.64954e-27, 3.24605e-12, 3.64954e-27, 1.00312e-07, 3.64954e-27, 6.11426e-08, 3.64954e-27, 3.64954e-27, 3.64954e-27
0.473712, 0, 2.48258e-07, 1.45962e-26, 1.41421, -2.48258e-07, 1.45962e-26, 0, 1.45962e-26, 1.45962e-26, 1.45962e-26, 1.45962e-26, 1.45962e-26, 1.45962e-26, 1.45962e-26, 1.45962e-26, 1.45962e-26, 1.45962e-26, 1.45962e-26, 1.45962e-26, 1.45962e-26, 5.26429e-12, 1.45962e-26, 1.62034e-07, 1.45962e-26, 8.62188e-08, 1.45962e-26, 1.45962e-26, 1.45962e-26
0.481575, 0, 3.81659e-07, 5.5775e-26, 1.41421, -3.81659e-07, 5.5775e-26, 0, 5.5775e-26, 5.5775e-26, 5.5775e-26, 5.5775e-26, 5.5775e-26, 5.5775e-26, 5.5775e-26, 6.23882e-13, 5.5775e-26, 5.5775e-26, 5.5775e-26, 5.5775e-26, 5.5775e-26, 8.51132e-12, 5.5775e-26, 2.60921e-07, 5.5775e-26, 1.20729e-07, 5.5775e-26, 5.5775e-26, 5.5775e-26
0.489437, 0, 5.86483e-07, 2.03984e-25, 1.41421, -5.86483e-07, 2.03984e-25, 0, 2.03984e-25, 2.03984e-25, 2.03984e-25, 2.03984e-25, 2.03984e-25, 2.03984e-25, 2.03984e-25, 2.14439e-12, 2.03984e-25, 2.03984e-25, 2.03984e-25, 2.03984e-25, 2.03984e-25, 1.37116e-11, 2.03984e-25, 4.18583e-07, 2.03984e-25, 1.67884e-07, 2.03984e-25, 2.03984e-25, 2.03984e-25
0.4973, 0, 9.00449e-07, 7.19294e-25, 1.41421, -9.00449e-07, 7.19294e-25, 0, 7.19294e-25, 7.19294e-25, 7.19294e-25, 7.19294e-25, 7.19294e-25, 7.19294e-25, 7.19294e-25, 5.73093e-12, 7.19294e-25, 7.19294e-25, 7.19294e-25, 7.19294e-25, 7.19294e-25, 2.19976e-11, 7.19294e-25, 6.68562e-07, 7.19294e-25, 2.31859e-07, 7.19294e-25, 7.19294e-25, 7.19294e-25
0.505163, 0, 1.38206e-06, 1.38685e-10, 1.41421, -1.38206e-06, 1.66334e-10, 1.38685e-10, 1.38695e-10, 1.73732e-10, 4.5378e-10, 1.49903e-10, 3.56302e-10, 1.76904e-10, 1.73202e-10, 1.81972e-10, 3.69435e-10, 1.67497e-10, 4.73924e-10, 1.52043e-10, 1.3915e-10, 1.73813e-10, 1.38822e-10, 1.06259e-06, 1.38686e-10, 3.18235e-07, 1.38685e-10, 1.38685e-10, 1.42539e-10
0.513026, 0, 2.11745e-06, 4.67612e-10, 1.41421, -2.11745e-06, 5.62124e-10, 4.67612e-10, 4.67644e-10, 5.87415e-10, 1.54472e-09, 5.05957e-10, 1.2115e-09, 5.98256e-10, 5.85603e-10, 6.00219e-10, 1.2564e-09, 5.661e-10, 1.61358e-09, 5.13273e-10, 4.692e-10, 5.23429e-10, 4.70622e-10, 1.67932e-06, 4.67615e-10, 4.33992e-07, 4.67612e-10, 4.67612e-10, 4.80787e-10
0.520888, 0, 3.23676e-06, 1.23173e-09, 1.41421, -3.23676e-06, 1.48308e-09, 1.23173e-09, 1.23181e-09, 1.55034e-09, 4.09628e-09, 1.33371e-09, 3.2101e-09, 1.57917e-09, 1.54552e-09, 1.57081e-09, 3.32949e-09, 1.49366e-09, 4.27941e-09, 1.35316e-09, 1.23595e-09, 1.31993e-09, 1.24201e-09, 2.63746e-06, 1.23174e-09, 5.88352e-07, 1.23173e-09, 1.23173e-09, 1.26677e-09
0.528751, 0, 4.93389e-06, 2.96796e-09, 1.41421, -4.93389e-06, 3.57744e-09, 2.96796e-09, 2.96816e-09, 3.74055e-09, 9.91404e-09, 3.21524e-09, 7.76519e-09, 3.81046e-09, 3.72886e-09, 3.77227e-09, 8.05471e-09, 3.60309e-09, 1.03581e-08, 3.26241e-09, 2.9782e-09, 3.10652e-09, 2.99612e-09, 4.11425e-06, 2.96797e-09, 7.93161e-07, 2.96796e-09, 2.96796e-09, 3.05292e-09
0.536614, 0, 7.49696e-06, 6.82298e-09, 1.41421, -7.49696e-06, 8.22976e-09, 6.82298e-09, 6.82345e-09, 8.60623e-09, 2.28556e-08, 7.39374e-09, 1.78957e-08, 8.76759e-09, 8.57925e-09, 8.64945e-09, 1.8564e-08, 8.28896e-09, 2.38805e-08, 7.50263e-09, 6.84662e-09, 7.03929e-09, 6.89292e-09, 6.37192e-06, 6.82302e-09, 1.06402e-06, 6.82298e-09, 6.82298e-09, 7.01908e-09
0.544476, 0, 1.13659e-05, 1.51791e-08, 1.41421, -1.13659e-05, 1.83175e-08, 1.51791e-08, 1.51801e-08, 1.91574e-08, 5.09471e-08, 1.64524e-08, 3.98818e-08, 1.95174e-08, 1.90972e-08, 1.9261e-08, 4.13727e-08, 1.84496e-08, 5.32337e-08, 1.66953e-08, 1.52318e-08, 1.55146e-08, 1.53433e-08, 9.80815e-06, 1.51792e-08, 1.42175e-06, 1.51791e-08, 1.51791e-08, 1.56166e-08
0.552339, 0, 1.71575e-05, 3.28608e-08, 1.41421, -1.71575e-05, 3.967e-08, 3.28608e-08, 3.28631e-08, 4.14922e-08, 1.10463e-07, 3.56235e-08, 8.64557e-08, 4.22733e-08, 4.13616e-08, 4.2292e-08, 8.96902e-08, 3.99565e-08, 1.15424e-07, 3.61505e-08, 3.29752e-08, 3.33778e-08, 3.32315e-08, 1.49669e-05, 3.2861e-08, 1.8949e-06, 3.28608e-08, 3.28608e-08, 3.381e-08
0.560202, 0, 2.58139e-05, 6.93831e-08, 1.41421, -2.58139e-05, 8.37876e-08, 6.93831e-08, 6.93879e-08, 8.76423e-08, 2.33545e-07, 7.52273e-08, 1.8276e-07, 8.92945e-08, 8.73661e-08, 9.56405e-08, 1.89602e-07, 8.43937e-08, 2.4404e-07, 7.63422e-08, 6.96251e-08, 7.01741e-08, 7.01947e-08, 2.26584e-05, 6.93835e-08, 2.52392e-06, 6.93831e-08, 6.93831e-08, 7.1391e-08
0.568065, 0, 3.87111e-05, 1.4303e-07, 1.41421, -3.87111e-05, 1.72778e-07, 1.4303e-07, 1.4304e-07, 1.80739e-07, 4.82056e-07, 1.55099e-07, 3.77175e-07, 1.84151e-07, 1.80168e-07, 2.05797e-07, 3.91305e-07, 1.7403e-07, 5.0373e-07, 1.57402e-07, 1.4353e-07, 1.44232e-07, 1.4476e-07, 3.40302e-05, 1.43031e-07, 3.36831e-06, 1.4303e-07, 1.4303e-07, 1.47177e-07
0.575927, 0, 5.78873e-05, 2.88024e-07, 1.41421, -5.78873e-05, 3.48037e-07, 2.88024e-07, 2.88044e-07, 3.64097e-07, 9.71968e-07, 3.12372e-07, 7.60383e-07, 3.7098e-07, 3.62946e-07, 4.28477e-07, 7.88889e-07, 3.50562e-07, 1.01569e-06, 3.17017e-07, 2.89032e-07, 2.89838e-07, 2.91622e-07, 5.07066e-05, 2.88026e-07, 4.51877e-06, 2.88024e-07, 2.88024e-07, 2.96389e-07
0.58379, 0, 8.63645e-05, 5.6676e-07, 1.41421, -8.63645e-05, 6.8507e-07, 5.6676e-07, 5.668e-07, 7.1673e-07, 1.91509e-06, 6.14761e-07, 1.49797e-06, 7.30301e-07, 7.14461e-07, 8.68799e-07, 1.55417e-06, 6.90048e-07, 2.00129e-06, 6.23918e-07, 5.68748e-07, 5.69478e-07, 5.74068e-07, 7.49738e-05, 5.66763e-07, 6.11738e-06, 5.6676e-07, 5.6676e-07, 5.83252e-07
