   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_156.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.154976, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.162881, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.170786, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.178691, 0, 4.30414e-30, 0, 1.41421, -4.30414e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18777e-32, 0, 0, 7.36561e-35, 3.287e-36, 0, 4.27218e-30, 0, 0, 0
0.186596, 0, 5.30902e-29, 0, 1.41421, -5.30902e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93198e-31, 0, 0, 9.08516e-34, 6.10273e-34, 0, 5.26955e-29, 0, 0, 0
0.194501, 0, 4.1169e-28, 0, 1.41421, -4.1169e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04905e-30, 0, 0, 7.04509e-33, 7.32396e-33, 0, 4.08627e-28, 0, 0, 0
0.202406, 0, 2.55072e-27, 0, 1.41421, -2.55072e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8891e-29, 0, 0, 4.36678e-32, 5.62563e-32, 0, 2.53173e-27, 0, 0, 0
0.210311, 0, 1.37429e-26, 0, 1.41421, -1.37429e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01781e-28, 0, 0, 2.35575e-31, 3.4684e-31, 0, 1.36405e-26, 0, 0, 0
0.218216, 0, 6.70555e-26, 0, 1.41421, -6.70555e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9662e-28, 0, 0, 1.15167e-30, 1.86287e-30, 0, 6.65558e-26, 0, 0, 0
0.226121, 0, 3.03145e-25, 0, 1.41421, -3.03145e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24512e-27, 0, 0, 5.21899e-30, 9.0689e-30, 0, 3.00886e-25, 0, 0, 0
0.234026, 0, 1.288e-24, 0, 1.41421, -1.288e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.53901e-27, 0, 0, 2.22349e-29, 4.09284e-29, 0, 1.2784e-24, 0, 0, 0
0.241931, 0, 5.1929e-24, 0, 1.41421, -5.1929e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84589e-26, 0, 0, 8.99142e-29, 1.73666e-28, 0, 5.15418e-24, 0, 0, 0
0.249836, 0, 2.0004e-23, 0, 1.41421, -2.0004e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48151e-25, 0, 0, 3.47487e-28, 6.99443e-28, 0, 1.98548e-23, 0, 0, 0
0.257741, 0, 7.40044e-23, 0, 1.41421, -7.40044e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4808e-25, 0, 0, 1.28998e-27, 2.69211e-27, 0, 7.34524e-23, 0, 0, 0
0.265646, 0, 2.63969e-22, 0, 1.41421, -2.63969e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95496e-24, 0, 0, 4.61828e-27, 9.95282e-27, 0, 2.61999e-22, 0, 0, 0
0.273551, 0, 9.10688e-22, 0, 1.41421, -9.10688e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.74458e-24, 0, 0, 1.59957e-26, 3.54836e-26, 0, 9.03892e-22, 0, 0, 0
0.281455, 0, 3.04656e-21, 0, 1.41421, -3.04656e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25629e-23, 0, 0, 5.37347e-26, 1.22374e-25, 0, 3.02382e-21, 0, 0, 0
0.28936, 0, 9.9034e-21, 0, 1.41421, -9.9034e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.33446e-23, 0, 0, 1.75449e-25, 4.09296e-25, 0, 9.82947e-21, 0, 0, 0
0.297265, 0, 3.13361e-20, 0, 1.41421, -3.13361e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32075e-22, 0, 0, 5.57763e-25, 1.33037e-24, 0, 3.11021e-20, 0, 0, 0
0.30517, 0, 9.66569e-20, 0, 1.41421, -9.66569e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15839e-22, 0, 0, 1.72901e-24, 4.20977e-24, 0, 9.59351e-20, 0, 0, 0
0.313075, 0, 2.90991e-19, 0, 1.41421, -2.90991e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15507e-21, 0, 0, 5.23276e-24, 1.29874e-23, 0, 2.88817e-19, 0, 0, 0
0.32098, 0, 8.55955e-19, 0, 1.41421, -8.55955e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.33915e-21, 0, 0, 1.54784e-23, 3.91118e-23, 0, 8.49561e-19, 0, 0, 0
0.328885, 0, 2.46228e-18, 0, 1.41421, -2.46228e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82353e-20, 0, 0, 4.47898e-23, 1.151e-22, 0, 2.44389e-18, 0, 0, 0
0.33679, 0, 6.93238e-18, 0, 1.41421, -6.93238e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.13394e-20, 0, 0, 1.26895e-22, 3.31298e-22, 0, 6.88058e-18, 0, 0, 0
0.344695, 0, 1.91153e-17, 0, 1.41421, -1.91153e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4156e-19, 0, 0, 3.5223e-22, 9.33443e-22, 0, 1.89724e-17, 0, 0, 0
0.3526, 0, 5.16519e-17, 0, 1.41421, -5.16519e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82501e-19, 0, 0, 9.585e-22, 2.57618e-21, 0, 5.12658e-17, 0, 0, 0
0.360505, 0, 1.36844e-16, 0, 1.41421, -1.36844e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01334e-18, 0, 0, 2.55847e-21, 6.96864e-21, 0, 1.35821e-16, 0, 0, 0
0.36841, 0, 3.55625e-16, 0, 1.41421, -3.55625e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6333e-18, 0, 0, 6.70189e-21, 1.84854e-20, 0, 3.52966e-16, 0, 0, 0
0.376315, 0, 9.13481e-16, 0, 1.41421, -9.13481e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.76352e-18, 0, 0, 1.73806e-20, 4.85568e-20, 0, 9.06652e-16, 0, 0, 0
0.38422, 0, 2.2836e-15, 0, 1.41421, -2.2836e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69067e-17, 0, 0, 4.38376e-20, 1.23826e-19, 0, 2.26652e-15, 0, 0, 0
0.392125, 0, 5.6069e-15, 0, 1.41421, -5.6069e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1507e-17, 0, 0, 1.08666e-19, 3.10132e-19, 0, 5.56498e-15, 0, 0, 0
0.40003, 0, 1.3524e-14, 0, 1.41421, -1.3524e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00105e-16, 0, 0, 2.64808e-19, 7.6308e-19, 0, 1.34229e-14, 0, 0, 0
0.407935, 0, 3.20521e-14, 1.12104e-44, 1.41421, -3.20521e-14, 1.12104e-44, 0, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 2.3722e-16, 1.12104e-44, 1.12104e-44, 6.34601e-19, 1.84501e-18, 1.12104e-44, 3.18124e-14, 1.12104e-44, 1.12104e-44, 1.12104e-44
0.41584, 0, 7.46539e-14, 2.07392e-43, 1.41421, -7.46539e-14, 2.07392e-43, 0, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 5.52439e-16, 2.07392e-43, 2.07392e-43, 1.49607e-18, 4.38465e-18, 2.07392e-43, 7.40956e-14, 2.07392e-43, 2.07392e-43, 2.07392e-43
0.423745, 0, 1.70907e-13, 3.21598e-42, 1.41421, -1.70907e-13, 3.21598e-42, 0, 3.21598e-42, 3.21598e-42, 3.21598e-42, 3.21598e-42, 3.21598e-42, 3.21598e-42, 3.21598e-42, 3.21598e-42, 3.21598e-42, 3.21598e-42, 3.21598e-42, 3.21598e-42, 1.26451e-15, 3.21598e-42, 3.21598e-42, 3.47086e-18, 1.02441e-17, 3.21598e-42, 1.69628e-13, 3.21598e-42, 3.21598e-42, 3.21598e-42
0.43165, 0, 3.84625e-13, 4.36238e-41, 1.41421, -3.84625e-13, 4.36238e-41, 0, 4.36238e-41, 4.36238e-41, 4.36238e-41, 4.36238e-41, 4.36238e-41, 4.36238e-41, 4.36238e-41, 4.36238e-41, 4.36238e-41, 4.36238e-41, 4.36238e-41, 4.36238e-41, 2.84529e-15, 4.36238e-41, 4.36238e-41, 7.92773e-18, 2.35345e-17, 4.36238e-41, 3.81748e-13, 4.36238e-41, 4.36238e-41, 4.36238e-41
0.439555, 0, 8.51014e-13, 5.28491e-40, 1.41421, -8.51014e-13, 5.28491e-40, 0, 5.28491e-40, 5.28491e-40, 5.28491e-40, 5.28491e-40, 5.28491e-40, 5.28491e-40, 5.28491e-40, 5.28491e-40, 5.28491e-40, 5.28491e-40, 5.28491e-40, 5.28491e-40, 6.29431e-15, 5.28491e-40, 5.28491e-40, 1.78363e-17, 5.31772e-17, 5.28491e-40, 8.44649e-13, 5.28491e-40, 5.28491e-40, 5.28491e-40
0.44746, 0, 1.85143e-12, 5.77418e-39, 1.41421, -1.85143e-12, 5.77418e-39, 0, 5.77418e-39, 5.77418e-39, 5.77418e-39, 5.77418e-39, 5.77418e-39, 5.77418e-39, 5.77418e-39, 5.77418e-39, 5.77418e-39, 5.77418e-39, 5.77418e-39, 5.77418e-39, 1.36912e-14, 5.77418e-39, 5.77418e-39, 3.95527e-17, 1.18203e-16, 5.77418e-39, 1.83758e-12, 5.77418e-39, 5.77418e-39, 5.77418e-39
0.455365, 0, 3.96088e-12, 5.72355e-38, 1.41421, -3.96088e-12, 5.72355e-38, 0, 5.72355e-38, 5.72355e-38, 5.72355e-38, 5.72355e-38, 5.72355e-38, 5.72355e-38, 5.72355e-38, 5.72355e-38, 5.72355e-38, 5.72355e-38, 5.72355e-38, 5.72355e-38, 2.92857e-14, 5.72355e-38, 5.72355e-38, 8.65159e-17, 2.58533e-16, 5.72355e-38, 3.93125e-12, 5.72355e-38, 5.72355e-38, 5.72355e-38
0.46327, 0, 8.33351e-12, 5.17665e-37, 1.41421, -8.33351e-12, 5.17665e-37, 0, 5.17665e-37, 5.17665e-37, 5.17665e-37, 5.17665e-37, 5.17665e-37, 5.17665e-37, 5.17665e-37, 5.17665e-37, 5.17665e-37, 5.17665e-37, 5.17665e-37, 5.17665e-37, 6.16074e-14, 5.17665e-37, 5.17665e-37, 1.86841e-16, 5.56557e-16, 5.17665e-37, 8.27116e-12, 5.17665e-37, 5.17665e-37, 5.17665e-37
0.471175, 0, 1.72446e-11, 4.29493e-36, 1.41421, -1.72446e-11, 4.29493e-36, 0, 4.29493e-36, 4.29493e-36, 4.29493e-36, 4.29493e-36, 4.29493e-36, 4.29493e-36, 4.29493e-36, 4.29493e-36, 4.29493e-36, 4.29493e-36, 4.29493e-36, 4.29493e-36, 1.27474e-13, 4.29493e-36, 4.29493e-36, 3.98843e-16, 1.17963e-15, 4.29493e-36, 1.71155e-11, 4.29493e-36, 4.29493e-36, 4.29493e-36
0.47908, 0, 3.50995e-11, 3.28544e-35, 1.41421, -3.50995e-11, 3.28544e-35, 0, 3.28544e-35, 3.28544e-35, 3.28544e-35, 3.28544e-35, 3.28544e-35, 3.28544e-35, 3.28544e-35, 3.28544e-35, 3.28544e-35, 3.28544e-35, 3.28544e-35, 3.28544e-35, 2.5946e-13, 3.28544e-35, 3.28544e-35, 8.42716e-16, 2.46267e-15, 3.28544e-35, 3.48367e-11, 3.28544e-35, 3.28544e-35, 3.28544e-35
0.486985, 0, 7.02767e-11, 2.33525e-34, 1.41421, -7.02767e-11, 2.33525e-34, 0, 2.33525e-34, 2.33525e-34, 2.33525e-34, 2.33525e-34, 2.33525e-34, 2.33525e-34, 2.33525e-34, 2.33525e-34, 2.33525e-34, 2.33525e-34, 2.33525e-34, 2.33525e-34, 5.19557e-13, 2.33525e-34, 2.33525e-34, 1.76525e-15, 5.06661e-15, 2.33525e-34, 6.97503e-11, 2.33525e-34, 2.33525e-34, 2.33525e-34
0.49489, 0, 1.38424e-10, 1.62864e-33, 1.41421, -1.38424e-10, 1.62864e-33, 0, 1.62864e-33, 1.62864e-33, 1.62864e-33, 1.62864e-33, 1.62864e-33, 1.62864e-33, 1.62864e-33, 1.62864e-33, 1.62864e-33, 1.62864e-33, 1.62864e-33, 1.62864e-33, 1.02367e-12, 1.62864e-33, 1.62864e-33, 3.67238e-15, 1.02792e-14, 1.62864e-33, 1.37386e-10, 1.62864e-33, 1.62864e-33, 1.62864e-33
0.502795, 0, 2.68254e-10, 1.08343e-32, 1.41421, -2.68254e-10, 1.08343e-32, 0, 1.08343e-32, 1.08343e-32, 1.08343e-32, 1.08343e-32, 1.08343e-32, 1.08343e-32, 1.08343e-32, 1.08343e-32, 1.08343e-32, 1.08343e-32, 1.08343e-32, 1.08343e-32, 1.98484e-12, 1.08343e-32, 1.08343e-32, 7.60222e-15, 2.05837e-14, 1.08343e-32, 2.66241e-10, 1.08343e-32, 1.08343e-32, 1.08343e-32
0.5107, 0, 5.11501e-10, 6.79636e-32, 1.41421, -5.11501e-10, 6.79636e-32, 0, 6.79636e-32, 6.79636e-32, 6.79636e-32, 6.79636e-32, 6.79636e-32, 6.79636e-32, 6.79636e-32, 6.79636e-32, 6.79636e-32, 6.79636e-32, 6.79636e-32, 6.79636e-32, 3.78786e-12, 6.79636e-32, 6.79636e-32, 1.56888e-14, 4.07273e-14, 6.79636e-32, 5.07657e-10, 6.79636e-32, 6.79636e-32, 6.79636e-32
0.518605, 0, 9.59746e-10, 4.00918e-31, 1.41421, -9.59746e-10, 4.00918e-31, 0, 4.00918e-31, 4.00918e-31, 4.00918e-31, 4.00918e-31, 4.00918e-31, 4.00918e-31, 4.00918e-31, 4.00918e-31, 4.00918e-31, 4.00918e-31, 4.00918e-31, 4.00918e-31, 7.11627e-12, 4.00918e-31, 4.00918e-31, 3.23311e-14, 7.97396e-14, 4.00918e-31, 9.52518e-10, 4.00918e-31, 4.00918e-31, 4.00918e-31
0.52651, 0, 1.77222e-09, 2.22575e-30, 1.41421, -1.77222e-09, 2.22575e-30, 0, 2.22575e-30, 2.22575e-30, 2.22575e-30, 2.22575e-30, 2.22575e-30, 2.22575e-30, 2.22575e-30, 2.22575e-30, 2.22575e-30, 2.22575e-30, 2.22575e-30, 2.22575e-30, 1.31642e-11, 2.22575e-30, 2.22575e-30, 6.6615e-14, 1.54763e-13, 2.22575e-30, 1.75883e-09, 2.22575e-30, 2.22575e-30, 2.22575e-30
0.534415, 0, 3.22091e-09, 1.16557e-29, 1.41421, -3.22091e-09, 1.16557e-29, 0, 1.16557e-29, 1.16557e-29, 1.16557e-29, 1.16557e-29, 1.16557e-29, 1.16557e-29, 1.16557e-29, 1.16557e-29, 1.16557e-29, 1.16557e-29, 1.16557e-29, 1.16557e-29, 2.39844e-11, 1.16557e-29, 1.16557e-29, 1.37315e-13, 2.9841e-13, 1.16557e-29, 3.19649e-09, 1.16557e-29, 1.16557e-29, 1.16557e-29
0.54232, 0, 5.76229e-09, 5.77421e-29, 1.41421, -5.76229e-09, 5.77421e-29, 0, 5.77421e-29, 5.77421e-29, 5.77421e-29, 5.77421e-29, 5.77421e-29, 5.77421e-29, 5.77421e-29, 5.77421e-29, 5.77421e-29, 5.77421e-29, 5.77421e-29, 5.77421e-29, 4.30513e-11, 5.77421e-29, 5.77421e-29, 2.83148e-13, 5.73087e-13, 5.77421e-29, 5.71839e-09, 5.77421e-29, 5.77421e-29, 5.77421e-29
0.550225, 0, 1.0149e-08, 2.71435e-28, 1.41421, -1.0149e-08, 2.71435e-28, 0, 2.71435e-28, 2.71435e-28, 2.71435e-28, 2.71435e-28, 2.71435e-28, 2.71435e-28, 2.71435e-28, 2.71435e-28, 2.71435e-28, 2.71435e-28, 2.71435e-28, 2.71435e-28, 7.61557e-11, 2.71435e-28, 2.71435e-28, 5.83551e-13, 1.09924e-12, 2.71435e-28, 1.00712e-08, 2.71435e-28, 2.71435e-28, 2.71435e-28
0.55813, 0, 1.76009e-08, 1.21439e-27, 1.41421, -1.76009e-08, 1.21439e-27, 0, 1.21439e-27, 1.21439e-27, 1.21439e-27, 1.21439e-27, 1.21439e-27, 1.21439e-27, 1.21439e-27, 1.21439e-27, 1.21439e-27, 1.21439e-27, 1.21439e-27, 1.21439e-27, 1.32811e-10, 1.21439e-27, 1.21439e-27, 1.2002e-12, 2.11179e-12, 1.21439e-27, 1.74647e-08, 1.21439e-27, 1.21439e-27, 1.21439e-27
0.566035, 0, 3.00604e-08, 5.1857e-27, 1.41421, -3.00604e-08, 5.1857e-27, 0, 5.1857e-27, 5.1857e-27, 5.1857e-27, 5.1857e-27, 5.1857e-27, 5.1857e-27, 5.1857e-27, 5.1857e-27, 5.1857e-27, 5.1857e-27, 5.1857e-27, 5.1857e-27, 2.2843e-10, 5.1857e-27, 5.1857e-27, 2.45855e-12, 4.07358e-12, 5.1857e-27, 2.98255e-08, 5.1857e-27, 5.1857e-27, 5.1857e-27
0.57394, 0, 5.05696e-08, 2.11937e-26, 1.41421, -5.05696e-08, 2.11937e-26, 0, 2.11937e-26, 2.11937e-26, 2.11937e-26, 2.11937e-26, 2.11937e-26, 2.11937e-26, 2.11937e-26, 2.11937e-26, 1.51659e-13, 2.11937e-26, 2.11937e-26, 2.11937e-26, 3.87649e-10, 2.11937e-26, 2.11937e-26, 5.00475e-12, 7.90401e-12, 2.11937e-26, 5.01689e-08, 2.11937e-26, 2.11937e-26, 2.11937e-26
0.581845, 0, 8.38117e-08, 8.31119e-26, 1.41421, -8.38117e-08, 8.31119e-26, 0, 8.31119e-26, 8.31119e-26, 8.31119e-26, 8.31119e-26, 8.31119e-26, 8.31119e-26, 8.31119e-26, 8.31119e-26, 7.11059e-13, 8.31119e-26, 8.31119e-26, 8.31119e-26, 6.49351e-10, 8.31119e-26, 8.31119e-26, 1.01015e-11, 1.54379e-11, 8.31119e-26, 8.31361e-08, 8.31119e-26, 8.31119e-26, 8.31119e-26
0.58975, 0, 1.36877e-07, 3.14096e-25, 1.41421, -1.36877e-07, 3.14096e-25, 0, 3.14096e-25, 3.14096e-25, 3.14096e-25, 3.14096e-25, 3.14096e-25, 3.14096e-25, 3.14096e-25, 3.14096e-25, 2.66332e-12, 3.14096e-25, 3.14096e-25, 3.14096e-25, 1.07413e-09, 3.14096e-25, 3.14096e-25, 2.01727e-11, 3.03369e-11, 3.14096e-25, 1.35749e-07, 3.14096e-25, 3.14096e-25, 3.14096e-25
0.597655, 0, 2.21976e-07, 4.53028e-10, 1.41421, -2.21976e-07, 4.54336e-10, 4.53028e-10, 4.53039e-10, 4.53074e-10, 4.53044e-10, 4.53296e-10, 4.53487e-10, 4.53287e-10, 4.53292e-10, 4.53108e-10, 4.69129e-10, 4.59267e-10, 4.5589e-10, 1.59532e-09, 2.20836e-09, 4.54342e-10, 4.53053e-10, 4.92812e-10, 5.12904e-10, 4.53028e-10, 2.18938e-07, 4.53028e-10, 4.53028e-10, 4.64484e-10
0.60556, 0, 3.57335e-07, 2.10979e-09, 1.41421, -3.57335e-07, 2.1159e-09, 2.10979e-09, 2.10985e-09, 2.11001e-09, 2.10987e-09, 2.11105e-09, 2.11194e-09, 2.11101e-09, 2.11103e-09, 2.11017e-09, 2.17182e-09, 2.13891e-09, 2.12315e-09, 7.44046e-09, 4.94476e-09, 2.11593e-09, 2.10991e-09, 2.18718e-09, 2.22818e-09, 2.1098e-09, 3.48797e-07, 2.10979e-09, 2.10979e-09, 2.16326e-09
0.613465, 0, 5.75906e-07, 7.86089e-09, 1.41421, -5.75906e-07, 7.88367e-09, 7.86089e-09, 7.86109e-09, 7.86169e-09, 7.86118e-09, 7.86556e-09, 7.86889e-09, 7.86541e-09, 7.86549e-09, 7.86228e-09, 8.07276e-09, 7.96951e-09, 7.91072e-09, 2.77481e-08, 1.23874e-08, 7.88378e-09, 7.86132e-09, 8.00913e-09, 8.09459e-09, 7.8609e-09, 5.5047e-07, 7.86089e-09, 7.86089e-09, 8.06034e-09
0.62137, 0, 9.42885e-07, 2.68418e-08, 1.41421, -9.42885e-07, 2.69196e-08, 2.68418e-08, 2.68425e-08, 2.68445e-08, 2.68428e-08, 2.68577e-08, 2.68691e-08, 2.68572e-08, 2.68575e-08, 2.68465e-08, 2.75207e-08, 2.72129e-08, 2.7012e-08, 9.47936e-08, 3.39886e-08, 2.692e-08, 2.68433e-08, 2.71213e-08, 2.73008e-08, 2.68418e-08, 8.64905e-07, 2.68418e-08, 2.68418e-08, 2.75233e-08
0.629275, 0, 1.60304e-06, 8.64067e-08, 1.41421, -1.60304e-06, 8.66573e-08, 8.64067e-08, 8.64089e-08, 8.64155e-08, 8.64099e-08, 8.6458e-08, 8.64947e-08, 8.64564e-08, 8.64573e-08, 8.6422e-08, 8.84771e-08, 8.76019e-08, 8.6955e-08, 3.05248e-07, 9.75675e-08, 8.66585e-08, 8.64115e-08, 8.6925e-08, 8.73011e-08, 8.64068e-08, 1.36484e-06, 8.64067e-08, 8.64067e-08, 8.86015e-08
