   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_70.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.88687, 12.8418, 13.971, 13.9513, 3.8525, -1.12928, 0, 13.9513, 13.9539, 13.9515, 13.9681, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513, 13.9513
6.89471, 9.99057, 13.9775, 13.9507, 3.46274, -3.9869, 0, 13.9507, 13.9533, 13.9509, 13.9745, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507, 13.9507
6.90255, 10.258, 13.986, 13.9499, 3.50114, -3.72804, 0, 13.9499, 13.9525, 13.9501, 13.9832, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499, 13.9499
6.91039, 13.0452, 13.9974, 13.9489, 3.87881, -0.952212, 0, 13.9489, 13.9514, 13.9491, 13.9946, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489, 13.9489
6.91823, 14.6058, 14.0121, 13.9476, 4.07502, 0.593666, 0, 13.9476, 13.95, 13.9479, 14.0094, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476, 13.9476
6.92607, 11.1721, 14.0309, 13.9462, 3.62934, -2.85876, 0, 13.9462, 13.9485, 13.9465, 14.0283, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462, 13.9462
6.93391, 8.09965, 14.0543, 13.9446, 3.17799, -5.95464, 0, 13.9446, 13.9467, 13.9449, 14.0519, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446, 13.9446
6.94175, 14.871, 14.083, 13.9428, 4.10743, 0.78803, 0, 13.9428, 13.9447, 13.943, 14.0808, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428, 13.9428
6.94959, 16.9859, 14.1173, 13.9407, 4.35728, 2.86853, 0, 13.9407, 13.9425, 13.941, 14.1153, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407, 13.9407
6.95742, 12.9352, 14.1576, 13.9385, 3.8646, -1.22241, 0, 13.9385, 13.9401, 13.9388, 14.1557, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385
6.96526, 13.321, 14.2036, 13.936, 3.91421, -0.88261, 0, 13.9361, 13.9374, 13.9363, 14.2019, 13.936, 13.936, 13.936, 13.936, 13.936, 13.936, 13.936, 13.936, 13.936, 13.936, 13.936, 13.9361, 13.936, 13.936, 13.936, 13.936
6.9731, 20.7908, 14.4933, 14.1716, 4.77397, 6.29756, 0, 14.1716, 14.1728, 14.1719, 14.4918, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716, 14.1716
6.98094, 14.8097, 14.7885, 14.4078, 4.09996, 0.0211916, 0, 14.4078, 14.4088, 14.408, 14.7871, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078, 14.4078
6.98878, 16.0705, 15.0865, 14.6431, 4.25094, 0.984014, 0, 14.6431, 14.644, 14.6434, 15.0853, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431, 14.6431
6.99662, 16.0239, 15.3857, 14.8776, 4.24545, 0.638129, 0, 14.8776, 14.8783, 14.8779, 15.3847, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776, 14.8776
7.00446, 15.9123, 15.4772, 14.9041, 4.23229, 0.435022, 0, 14.9041, 14.9047, 14.9044, 15.4763, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041, 14.9041
7.0123, 19.0204, 15.4092, 14.7732, 4.5848, 3.61118, 0, 14.7732, 14.7737, 14.7735, 15.4084, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732, 14.7732
7.02014, 10.9244, 15.3368, 14.6422, 3.59505, -4.41238, 0, 14.6422, 14.6425, 14.6425, 15.3361, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422
7.02798, 10.8771, 15.2569, 14.5103, 3.58846, -4.37979, 0, 14.5103, 14.5106, 14.5106, 15.2562, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103, 14.5103
7.03582, 5.15575, 15.1672, 14.3777, 2.67502, -10.0115, 0, 14.3777, 14.3779, 14.378, 15.1666, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777, 14.3777
7.04366, 11.9851, 15.066, 14.2442, 3.73967, -3.08083, 0, 14.2442, 14.2444, 14.2445, 15.0654, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442
7.0515, 11.9225, 14.9519, 14.1102, 3.73129, -3.02938, 0, 14.1102, 14.1103, 14.1105, 14.9514, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102, 14.1102
7.05933, 5.0863, 14.8251, 13.9766, 2.66201, -9.73876, 0, 13.9766, 13.9767, 13.9769, 14.8246, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766, 13.9766
7.06717, 13.9639, 14.6838, 13.8421, 3.99549, -0.719895, 0, 13.8421, 13.8422, 13.8424, 14.6834, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421, 13.8421
7.07501, 14.9558, 14.5285, 13.7065, 4.11774, 0.427272, 0, 13.7065, 13.7066, 13.7068, 14.5281, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065, 13.7065
7.08285, 12.9882, 14.3601, 13.5701, 3.87146, -1.37189, 0, 13.5701, 13.5702, 13.5704, 14.3597, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701, 13.5701
7.09069, 9.95142, 14.1806, 13.4332, 3.45708, -4.22917, 0, 13.4332, 13.4333, 13.4335, 14.1802, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332, 13.4332
7.09853, 6.99758, 13.9934, 13.2974, 2.9996, -6.99583, 0, 13.2974, 13.2975, 13.2977, 13.993, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974, 13.2974
7.10637, 8.01902, 13.7987, 13.1607, 3.16528, -5.77967, 0, 13.1607, 13.1607, 13.161, 13.7983, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607, 13.1607
7.11421, 13.9851, 13.5988, 13.023, 3.99814, 0.386355, 0, 13.023, 13.023, 13.0233, 13.5984, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023
7.12205, 12.9855, 13.3962, 12.8846, 3.87111, -0.410678, 0, 12.8846, 12.8847, 12.885, 13.3958, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846, 12.8846
7.12989, 14.9829, 13.1933, 12.7459, 4.12103, 1.78956, 0, 12.7459, 12.7459, 12.7462, 13.1929, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459, 12.7459
7.13773, 13.9777, 12.9988, 12.6134, 3.99721, 0.978936, 0, 12.6134, 12.6134, 12.6137, 12.9984, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134, 12.6134
7.14557, 12.9963, 12.8069, 12.4801, 3.8725, 0.189359, 0, 12.4802, 12.4802, 12.4805, 12.8065, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801, 12.4801
7.1534, 6.00595, 12.6182, 12.3453, 2.82948, -6.61223, 0, 12.3453, 12.3453, 12.3457, 12.6178, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453
7.16124, 9.99033, 12.4329, 12.2085, 3.46271, -2.44254, 0, 12.2085, 12.2085, 12.2088, 12.4324, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085, 12.2085
7.16908, 7.99033, 12.2501, 12.0683, 3.16075, -4.25974, 0, 12.0683, 12.0684, 12.0687, 12.2496, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683, 12.0683
7.17692, 7.99034, 12.0692, 11.9242, 3.16075, -4.07885, 0, 11.9242, 11.9242, 11.9246, 12.0687, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242, 11.9242
7.18476, 13.9307, 11.8893, 11.7753, 3.99132, 2.04135, 0, 11.7753, 11.7753, 11.7758, 11.8888, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753, 11.7753
7.1926, 10.9831, 11.7101, 11.6217, 3.6032, -0.726991, 0, 11.6217, 11.6217, 11.6223, 11.7094, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217, 11.6217
7.20044, 8.0575, 11.5314, 11.4638, 3.17136, -3.47387, 0, 11.4638, 11.4638, 11.4645, 11.5306, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638, 11.4638
7.20828, 19.855, 11.3526, 11.3015, 4.67493, 8.50235, 0, 11.3015, 11.3016, 11.3024, 11.3517, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015, 11.3015
7.21612, 9.0959, 11.1735, 11.1352, 3.33105, -2.07758, 0, 11.1352, 11.1352, 11.1364, 11.1722, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352, 11.1352
7.22396, 6.98823, 10.9924, 10.9637, 2.99804, -4.00418, 0, 10.9637, 10.9637, 10.9654, 10.9907, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637, 10.9637
7.2318, 8.95361, 10.8085, 10.7867, 3.30962, -1.85489, 0, 10.7867, 10.7867, 10.7891, 10.806, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867, 10.7867
7.23964, 6.05872, 10.622, 10.6048, 2.83879, -4.56329, 0, 10.6048, 10.6048, 10.6083, 10.6185, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048, 10.6048
7.24748, 8.87311, 10.434, 10.4193, 3.29744, -1.56091, 0, 10.4193, 10.4193, 10.4244, 10.4288, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193, 10.4193
7.25531, 10.1081, 10.2458, 10.2316, 3.47966, -0.137744, 0, 10.2316, 10.2316, 10.2392, 10.2381, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316, 10.2316
7.26315, 8.07807, 10.1539, 10.1382, 3.1746, -2.0758, 0, 10.1382, 10.1382, 10.1494, 10.1426, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382, 10.1382
7.27099, 9.80954, 9.87982, 9.86033, 3.4365, -0.0702887, 0, 9.86034, 9.86038, 9.87681, 9.86328, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033, 9.86033
7.27883, 10.0346, 9.57258, 9.54661, 3.4691, 0.462054, 0, 9.54662, 9.54666, 9.57058, 9.54855, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661, 9.54661
7.28667, 6.98762, 9.26944, 9.23364, 2.99794, -2.28181, 0, 9.23365, 9.23369, 9.26812, 9.23489, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364, 9.23364
7.29451, 7.93425, 8.97086, 8.921, 3.15186, -1.03661, 0, 8.92101, 8.92105, 8.96999, 8.9218, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921, 8.921
7.30235, 11.9299, 8.78507, 8.7158, 3.73227, 3.14479, 0, 8.71581, 8.71585, 8.7845, 8.7163, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158, 8.7158
7.31019, 9.09994, 8.85575, 8.76034, 3.33166, 0.24419, 0, 8.76035, 8.76039, 8.85537, 8.76065, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034, 8.76034
7.31803, 11.8658, 8.93462, 8.80478, 3.72368, 2.93121, 0, 8.80479, 8.80483, 8.93436, 8.80497, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478, 8.80478
7.32587, 15.857, 9.02364, 8.84933, 4.22575, 6.83334, 0, 8.84935, 8.84939, 9.02345, 8.84945, 8.84933, 8.84933, 8.84933, 8.84933, 8.84933, 8.84933, 8.84933, 8.84933, 8.84933, 8.84933, 8.84933, 8.84934, 8.84933, 8.84933, 8.84933, 8.84933
7.33371, 17.044, 9.12479, 8.89412, 4.36394, 7.91917, 0, 8.89414, 8.89417, 9.12466, 8.89419, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412, 8.89412
7.34155, 8.32091, 9.23968, 8.93888, 3.21262, -0.918767, 0, 8.93889, 8.93893, 9.23957, 8.93892, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888, 8.93888
7.34938, 12.7814, 9.36976, 8.98335, 3.84466, 3.41165, 0, 8.98336, 8.9834, 9.36967, 8.98337, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335, 8.98335
7.35722, 7.20446, 9.51644, 9.02747, 3.03389, -2.31197, 0, 9.02748, 9.02752, 9.51635, 9.02748, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747, 9.02747
7.36506, 16.5405, 9.68089, 9.07147, 4.30587, 6.85963, 0, 9.07148, 9.07152, 9.68081, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147, 9.07147
7.3729, 13.9783, 9.86369, 9.11557, 3.99729, 4.11461, 0, 9.11558, 9.11562, 9.86361, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557, 9.11557
7.38074, 16.3793, 10.0643, 9.15979, 4.28711, 6.31501, 0, 9.15981, 9.15985, 10.0642, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979, 9.15979
7.38858, 14.4946, 10.281, 9.20389, 4.06135, 4.21362, 0, 9.2039, 9.20395, 10.2809, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389, 9.20389
7.39642, 8.40082, 10.5108, 9.24757, 3.22503, -2.11001, 0, 9.24758, 9.24762, 10.5108, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757, 9.24757
7.40426, 7.16295, 10.7501, 9.29088, 3.02704, -3.58716, 0, 9.2909, 9.29094, 10.75, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088, 9.29088
7.4121, 13.5439, 10.9943, 9.33406, 3.94257, 2.54961, 0, 9.33408, 9.33412, 10.9942, 9.33406, 9.33406, 9.33406, 9.33406, 9.33406, 9.33406, 9.33406, 9.33406, 9.33406, 9.33406, 9.33406, 9.33406, 9.33407, 9.33406, 9.33406, 9.33406, 9.33406
7.41994, 12.4416, 11.2378, 9.37734, 3.80022, 1.20387, 0, 9.37736, 9.3774, 11.2377, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734, 9.37734
7.42778, 13.5197, 11.474, 9.42059, 3.93951, 2.04574, 0, 9.4206, 9.42064, 11.4739, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059, 9.42059
7.43562, 10.7866, 11.6959, 9.46352, 3.57583, -0.909367, 0, 9.46353, 9.46358, 11.6959, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352, 9.46352
7.44346, 14.4728, 11.8966, 9.506, 4.05867, 2.57615, 0, 9.50601, 9.50606, 11.8965, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506, 9.506
7.45129, 16.4789, 12.0698, 9.54812, 4.29871, 4.40908, 0, 9.54814, 9.54818, 12.0697, 9.54812, 9.54812, 9.54812, 9.54812, 9.54812, 9.54812, 9.54812, 9.54812, 9.54812, 9.54812, 9.54812, 9.54812, 9.54813, 9.54812, 9.54812, 9.54812, 9.54812
7.45913, 18.0807, 12.2103, 9.59012, 4.48115, 5.87037, 0, 9.59013, 9.59018, 12.2102, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012, 9.59012
7.46697, 10.2978, 12.3139, 9.63199, 3.50682, -2.01608, 0, 9.63201, 9.63206, 12.3138, 9.63199, 9.63199, 9.63199, 9.63199, 9.63199, 9.63199, 9.63199, 9.63199, 9.63199, 9.63199, 9.63199, 9.63199, 9.632, 9.63199, 9.63199, 9.63199, 9.63199
7.47481, 13.9859, 12.3777, 9.67365, 3.99823, 1.60817, 0, 9.67366, 9.67371, 12.3776, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365, 9.67365
7.48265, 11.5397, 12.4008, 9.71495, 3.67964, -0.861076, 0, 9.71496, 9.71501, 12.4007, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495, 9.71495
7.49049, 7.88667, 12.384, 9.75587, 3.14431, -4.49731, 0, 9.75588, 9.75593, 12.3839, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587, 9.75587
7.49833, 7.87883, 12.33, 9.79652, 3.14306, -4.45114, 0, 9.79653, 9.79658, 12.3299, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652, 9.79652
7.50617, 13.1619, 12.243, 9.83697, 3.89383, 0.91895, 0, 9.83699, 9.83704, 12.2429, 9.83697, 9.83697, 9.83697, 9.83697, 9.83697, 9.83697, 9.83697, 9.83697, 9.83697, 9.83697, 9.83697, 9.83697, 9.83698, 9.83697, 9.83697, 9.83697, 9.83697
7.51401, 9.06598, 12.1283, 9.87708, 3.32656, -3.06228, 0, 9.8771, 9.87715, 12.1282, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708, 9.87708
7.52185, 11.2563, 11.992, 9.91679, 3.64092, -0.735657, 0, 9.9168, 9.91685, 11.9919, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679, 9.91679
7.52969, 14.1094, 11.8409, 9.95613, 4.01365, 2.26853, 0, 9.95614, 9.95619, 11.8408, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613, 9.95613
7.53753, 9.11355, 11.6818, 9.99518, 3.3337, -2.56823, 0, 9.99519, 9.99524, 11.6817, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518, 9.99518
7.54536, 15.8571, 11.5209, 10.0338, 4.22576, 4.33616, 0, 10.0339, 10.0339, 11.5208, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338, 10.0338
7.5532, 13.9856, 11.364, 10.0721, 3.99819, 2.62151, 0, 10.0721, 10.0722, 11.364, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721, 10.0721
7.56104, 8.2567, 11.2159, 10.1099, 3.20261, -2.95916, 0, 10.1099, 10.11, 11.2158, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099, 10.1099
7.56888, 8.57621, 11.0802, 10.1473, 3.25211, -2.50395, 0, 10.1473, 10.1474, 11.0801, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473, 10.1473
