   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_679.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.181454, 0, 2.5849e-14, 0, 1.41421, -2.5849e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.77885e-15, 0, 1.80702e-14, 0, 0, 0
0.18932, 0, 4.55336e-14, 0, 1.41421, -4.55336e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39411e-14, 0, 3.15925e-14, 0, 0, 0
0.197187, 0, 7.96194e-14, 0, 1.41421, -7.96194e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48125e-14, 0, 5.48069e-14, 0, 0, 0
0.205053, 0, 1.38212e-13, 0, 1.41421, -1.38212e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38614e-14, 0, 9.4351e-14, 0, 0, 0
0.21292, 0, 2.38211e-13, 0, 1.41421, -2.38211e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.70186e-14, 0, 1.61192e-13, 0, 0, 0
0.220786, 0, 4.07668e-13, 0, 1.41421, -4.07668e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34358e-13, 0, 2.7331e-13, 0, 0, 0
0.228653, 0, 6.92817e-13, 0, 1.41421, -6.92817e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32877e-13, 0, 4.5994e-13, 0, 0, 0
0.236519, 0, 1.16934e-12, 0, 1.41421, -1.16934e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0109e-13, 0, 7.68251e-13, 0, 0, 0
0.244386, 0, 1.96029e-12, 0, 1.41421, -1.96029e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8654e-13, 0, 1.27375e-12, 0, 0, 0
0.252252, 0, 3.26439e-12, 0, 1.41421, -3.26439e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16804e-12, 0, 2.09635e-12, 0, 0, 0
0.260119, 0, 5.40049e-12, 0, 1.41421, -5.40049e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9755e-12, 0, 3.42499e-12, 0, 0, 0
0.267985, 0, 8.87701e-12, 0, 1.41421, -8.87701e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32194e-12, 0, 5.55506e-12, 0, 0, 0
0.275852, 0, 1.44997e-11, 0, 1.41421, -1.44997e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55494e-12, 0, 8.94478e-12, 0, 0, 0
0.283718, 0, 2.35382e-11, 0, 1.41421, -2.35382e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.23882e-12, 0, 1.42994e-11, 0, 0, 0
0.291585, 0, 3.7982e-11, 0, 1.41421, -3.7982e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5286e-11, 0, 2.2696e-11, 0, 0, 0
0.299451, 0, 6.09323e-11, 1.28919e-43, 1.41421, -6.09323e-11, 1.28919e-43, 0, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 2.51656e-11, 1.28919e-43, 3.57668e-11, 1.28919e-43, 1.28919e-43, 1.28919e-43
0.307318, 0, 9.72006e-11, 2.29393e-42, 1.41421, -9.72006e-11, 2.29393e-42, 0, 2.29393e-42, 2.29393e-42, 2.29393e-42, 2.29393e-42, 2.29393e-42, 2.29393e-42, 2.29393e-42, 2.29393e-42, 2.29393e-42, 2.29393e-42, 2.29393e-42, 2.29393e-42, 4.12345e-11, 2.29393e-42, 5.59661e-11, 2.29393e-42, 2.29393e-42, 2.29393e-42
0.315184, 0, 1.54218e-10, 3.39647e-41, 1.41421, -1.54218e-10, 3.39647e-41, 0, 3.39647e-41, 3.39647e-41, 3.39647e-41, 3.39647e-41, 3.39647e-41, 3.39647e-41, 3.39647e-41, 3.39647e-41, 3.39647e-41, 3.39647e-41, 3.39647e-41, 3.39647e-41, 6.72616e-11, 3.39647e-41, 8.69559e-11, 3.39647e-41, 3.39647e-41, 3.39647e-41
0.323051, 0, 2.43416e-10, 4.42055e-40, 1.41421, -2.43416e-10, 4.42055e-40, 0, 4.42055e-40, 4.42055e-40, 4.42055e-40, 4.42055e-40, 4.42055e-40, 4.42055e-40, 4.42055e-40, 4.42055e-40, 4.42055e-40, 4.42055e-40, 4.42055e-40, 4.42055e-40, 1.09258e-10, 4.42055e-40, 1.34159e-10, 4.42055e-40, 4.42055e-40, 4.42055e-40
0.330917, 0, 3.82326e-10, 5.15339e-39, 1.41421, -3.82326e-10, 5.15339e-39, 0, 5.15339e-39, 5.15339e-39, 5.15339e-39, 5.15339e-39, 5.15339e-39, 5.15339e-39, 5.15339e-39, 5.15339e-39, 5.15339e-39, 5.15339e-39, 5.15339e-39, 5.15339e-39, 1.76784e-10, 5.15339e-39, 2.05542e-10, 5.15339e-39, 5.15339e-39, 5.15339e-39
0.338784, 0, 5.97744e-10, 5.42876e-38, 1.41421, -5.97744e-10, 5.42876e-38, 0, 5.42876e-38, 5.42876e-38, 5.42876e-38, 5.42876e-38, 5.42876e-38, 5.42876e-38, 5.42876e-38, 5.42876e-38, 5.42876e-38, 5.42876e-38, 5.42876e-38, 5.42876e-38, 2.85023e-10, 5.42876e-38, 3.12721e-10, 5.42876e-38, 5.42876e-38, 5.42876e-38
0.34665, 0, 9.30543e-10, 5.18494e-37, 1.41421, -9.30543e-10, 5.18494e-37, 0, 5.18494e-37, 5.18494e-37, 5.18494e-37, 5.18494e-37, 5.18494e-37, 5.18494e-37, 5.18494e-37, 5.18494e-37, 5.18494e-37, 5.18494e-37, 5.18494e-37, 5.18494e-37, 4.58037e-10, 5.18494e-37, 4.72506e-10, 5.18494e-37, 5.18494e-37, 5.18494e-37
0.354517, 0, 1.44295e-09, 4.52144e-36, 1.41421, -1.44295e-09, 4.52144e-36, 0, 4.52144e-36, 4.52144e-36, 4.52144e-36, 4.52144e-36, 4.52144e-36, 4.52144e-36, 4.52144e-36, 4.52144e-36, 4.52144e-36, 4.52144e-36, 4.52144e-36, 4.52144e-36, 7.33922e-10, 4.52144e-36, 7.09031e-10, 4.52144e-36, 4.52144e-36, 4.52144e-36
0.362383, 0, 2.22962e-09, 3.61451e-35, 1.41421, -2.22962e-09, 3.61451e-35, 0, 3.61451e-35, 3.61451e-35, 3.61451e-35, 3.61451e-35, 3.61451e-35, 3.61451e-35, 3.61451e-35, 3.61451e-35, 3.61451e-35, 3.61451e-35, 3.61451e-35, 3.61451e-35, 1.17292e-09, 3.61451e-35, 1.0567e-09, 3.61451e-35, 3.61451e-35, 3.61451e-35
0.37025, 0, 3.43436e-09, 2.66045e-34, 1.41421, -3.43436e-09, 2.66045e-34, 0, 2.66045e-34, 2.66045e-34, 2.66045e-34, 2.66045e-34, 2.66045e-34, 2.66045e-34, 2.66045e-34, 2.66045e-34, 2.66045e-34, 2.66045e-34, 2.66045e-34, 2.66045e-34, 1.87022e-09, 2.66045e-34, 1.56415e-09, 2.66045e-34, 2.66045e-34, 2.66045e-34
0.378116, 0, 5.27573e-09, 1.78996e-33, 1.41421, -5.27573e-09, 1.78996e-33, 0, 1.78996e-33, 1.78996e-33, 1.78996e-33, 1.78996e-33, 1.78996e-33, 1.78996e-33, 1.78996e-33, 1.78996e-33, 1.78996e-33, 1.78996e-33, 1.78996e-33, 1.78996e-33, 2.97605e-09, 1.78996e-33, 2.29968e-09, 1.78996e-33, 1.78996e-33, 1.78996e-33
0.385983, 0, 8.08583e-09, 1.03723e-32, 1.41421, -8.08583e-09, 1.03723e-32, 0, 1.03723e-32, 1.03723e-32, 1.03723e-32, 1.03723e-32, 1.03723e-32, 1.03723e-32, 1.03723e-32, 1.03723e-32, 1.03723e-32, 1.03723e-32, 1.03723e-32, 1.03723e-32, 4.72738e-09, 1.03723e-32, 3.35845e-09, 1.03723e-32, 1.03723e-32, 1.03723e-32
0.393849, 0, 1.23695e-08, 6.18774e-32, 1.41421, -1.23695e-08, 6.18774e-32, 0, 6.18774e-32, 6.18774e-32, 6.18774e-32, 6.18774e-32, 6.18774e-32, 6.18774e-32, 6.18774e-32, 6.18774e-32, 6.18774e-32, 6.18774e-32, 6.18774e-32, 6.18774e-32, 7.49746e-09, 6.18774e-32, 4.87204e-09, 6.18774e-32, 6.18774e-32, 6.18774e-32
0.401716, 0, 1.88945e-08, 3.28824e-31, 1.41421, -1.88945e-08, 3.28824e-31, 0, 3.28824e-31, 3.28824e-31, 3.28824e-31, 3.28824e-31, 3.28824e-31, 3.28824e-31, 3.28824e-31, 3.28824e-31, 3.28824e-31, 3.28824e-31, 3.28824e-31, 3.28824e-31, 1.18734e-08, 3.28824e-31, 7.0211e-09, 3.28824e-31, 3.28824e-31, 3.28824e-31
0.409582, 0, 2.88288e-08, 1.72057e-30, 1.41421, -2.88288e-08, 1.72057e-30, 0, 1.72057e-30, 1.72057e-30, 1.72057e-30, 1.72057e-30, 1.72057e-30, 1.72057e-30, 1.72057e-30, 1.72057e-30, 1.72057e-30, 1.72057e-30, 1.72057e-30, 1.72057e-30, 1.8777e-08, 1.72057e-30, 1.00518e-08, 1.72057e-30, 1.72057e-30, 1.72057e-30
0.417449, 0, 4.39492e-08, 8.6008e-30, 1.41421, -4.39492e-08, 8.6008e-30, 0, 8.6008e-30, 8.6008e-30, 8.6008e-30, 8.6008e-30, 8.6008e-30, 8.6008e-30, 8.6008e-30, 8.6008e-30, 8.6008e-30, 8.6008e-30, 8.6008e-30, 8.6008e-30, 2.96521e-08, 8.6008e-30, 1.42971e-08, 8.6008e-30, 8.6008e-30, 8.6008e-30
0.425315, 0, 6.69576e-08, 4.06719e-29, 1.41421, -6.69576e-08, 4.06719e-29, 0, 4.06719e-29, 4.06719e-29, 4.06719e-29, 4.06719e-29, 4.06719e-29, 4.06719e-29, 4.06719e-29, 4.06719e-29, 4.06719e-29, 4.06719e-29, 4.06719e-29, 4.06719e-29, 4.67532e-08, 4.06719e-29, 2.02044e-08, 4.06719e-29, 4.06719e-29, 4.06719e-29
0.433182, 0, 1.01958e-07, 1.85201e-28, 1.41421, -1.01958e-07, 1.85201e-28, 0, 1.85201e-28, 1.85201e-28, 1.85201e-28, 1.85201e-28, 1.85201e-28, 1.85201e-28, 1.85201e-28, 1.85201e-28, 1.85201e-28, 1.85201e-28, 1.85201e-28, 1.85201e-28, 7.35882e-08, 1.85201e-28, 2.83699e-08, 1.85201e-28, 1.85201e-28, 1.85201e-28
0.441048, 0, 1.55175e-07, 8.10478e-28, 1.41421, -1.55175e-07, 8.10478e-28, 0, 8.10478e-28, 8.10478e-28, 8.10478e-28, 8.10478e-28, 8.10478e-28, 8.10478e-28, 8.10478e-28, 8.10478e-28, 8.10478e-28, 8.10478e-28, 8.10478e-28, 8.10478e-28, 1.15592e-07, 8.10478e-28, 3.95834e-08, 8.10478e-28, 8.10478e-28, 8.10478e-28
0.448915, 0, 2.36025e-07, 3.38548e-27, 1.41421, -2.36025e-07, 3.38548e-27, 0, 3.38548e-27, 3.38548e-27, 3.38548e-27, 3.38548e-27, 3.38548e-27, 3.38548e-27, 3.38548e-27, 3.38548e-27, 3.38548e-27, 3.38548e-27, 3.38548e-27, 3.38548e-27, 1.81142e-07, 3.38548e-27, 5.48827e-08, 3.38548e-27, 3.38548e-27, 3.38548e-27
0.456781, 0, 3.58704e-07, 1.34978e-26, 1.41421, -3.58704e-07, 1.34978e-26, 0, 1.34978e-26, 1.34978e-26, 1.34978e-26, 1.34978e-26, 1.34978e-26, 1.34978e-26, 1.34978e-26, 1.34978e-26, 1.34978e-26, 1.34978e-26, 1.34978e-26, 1.34978e-26, 2.83081e-07, 1.34978e-26, 7.56231e-08, 1.34978e-26, 1.34978e-26, 1.34978e-26
0.464648, 0, 5.44531e-07, 5.13986e-26, 1.41421, -5.44531e-07, 5.13986e-26, 0, 5.13986e-26, 5.13986e-26, 5.13986e-26, 5.13986e-26, 5.13986e-26, 4.99151e-14, 5.13986e-26, 5.13986e-26, 5.13986e-26, 5.13986e-26, 5.13986e-26, 5.13986e-26, 4.40969e-07, 5.13986e-26, 1.03561e-07, 5.13986e-26, 5.13986e-26, 5.13986e-26
0.472514, 0, 8.25354e-07, 1.87224e-25, 1.41421, -8.25354e-07, 1.87224e-25, 0, 1.87224e-25, 1.87224e-25, 1.87224e-25, 1.87224e-25, 1.87224e-25, 1.64457e-13, 1.87224e-25, 1.87224e-25, 1.87224e-25, 1.87224e-25, 1.87224e-25, 1.87224e-25, 6.84395e-07, 1.87224e-25, 1.40959e-07, 1.87224e-25, 1.87224e-25, 1.87224e-25
0.480381, 0, 1.24849e-06, 6.564e-25, 1.41421, -1.24849e-06, 6.564e-25, 0, 6.564e-25, 6.564e-25, 6.564e-25, 6.564e-25, 6.564e-25, 4.19893e-13, 6.564e-25, 6.564e-25, 6.564e-25, 6.564e-25, 6.564e-25, 6.564e-25, 1.05778e-06, 6.564e-25, 1.90709e-07, 6.564e-25, 6.564e-25, 6.564e-25
0.488247, 0, 1.88525e-06, 1.40836e-10, 1.41421, -1.88525e-06, 1.91604e-10, 1.40836e-10, 1.90902e-10, 5.56696e-10, 1.59606e-10, 4.72636e-10, 2.83202e-10, 1.44126e-10, 2.6161e-10, 1.50726e-10, 2.8947e-10, 1.4749e-10, 1.41058e-10, 1.40855e-10, 1.62742e-06, 1.40838e-10, 2.56664e-07, 1.40836e-10, 1.40836e-10, 1.46247e-10
0.496114, 0, 2.83837e-06, 4.56602e-10, 1.41421, -2.83837e-06, 6.23053e-10, 4.56602e-10, 6.20752e-10, 1.82007e-09, 5.18142e-10, 1.54447e-09, 9.23375e-10, 4.66347e-10, 8.5258e-10, 4.89028e-10, 9.43924e-10, 4.78419e-10, 4.57328e-10, 4.56978e-10, 2.49105e-06, 4.56607e-10, 3.43501e-07, 4.56602e-10, 4.56602e-10, 4.74343e-10
0.50398, 0, 4.25985e-06, 1.20985e-09, 1.41421, -4.25985e-06, 1.65638e-09, 1.20985e-09, 1.65021e-09, 4.8676e-09, 1.37494e-09, 4.12824e-09, 2.46205e-09, 1.23484e-09, 2.27213e-09, 1.29684e-09, 2.51717e-09, 1.26838e-09, 1.2118e-09, 1.21135e-09, 3.79208e-06, 1.20986e-09, 4.57502e-07, 1.20985e-09, 1.20985e-09, 1.25744e-09
0.511847, 0, 6.36746e-06, 2.71016e-09, 1.41421, -6.36746e-06, 3.71364e-09, 2.71016e-09, 3.69977e-09, 1.09301e-08, 3.08117e-09, 9.26858e-09, 5.52419e-09, 2.76552e-09, 5.09739e-09, 2.90565e-09, 5.64808e-09, 2.84169e-09, 2.71454e-09, 2.71382e-09, 5.73816e-06, 2.71019e-09, 6.06226e-07, 2.71016e-09, 2.71016e-09, 2.81711e-09
0.519713, 0, 9.48637e-06, 5.88516e-09, 1.41421, -9.48637e-06, 8.06864e-09, 5.88516e-09, 8.03846e-09, 2.3771e-08, 6.69244e-09, 2.01556e-08, 1.20082e-08, 6.00629e-09, 1.10796e-08, 6.31053e-09, 1.22778e-08, 6.17136e-09, 5.8947e-09, 5.89356e-09, 8.63619e-06, 5.88523e-09, 7.9997e-07, 5.88516e-09, 5.88516e-09, 6.11789e-09
0.52758, 0, 1.40658e-05, 1.24615e-08, 1.41421, -1.40658e-05, 1.70918e-08, 1.24615e-08, 1.70278e-08, 5.03903e-08, 1.41734e-08, 4.27235e-08, 2.54461e-08, 1.27384e-08, 2.34767e-08, 1.33635e-08, 2.60177e-08, 1.30684e-08, 1.24817e-08, 1.24801e-08, 1.29071e-05, 1.24617e-08, 1.05221e-06, 1.24615e-08, 1.24615e-08, 1.2955e-08
0.535446, 0, 2.07613e-05, 2.57944e-08, 1.41421, -2.07613e-05, 3.53912e-08, 2.57944e-08, 3.52585e-08, 1.04405e-07, 2.93426e-08, 8.85154e-08, 5.27062e-08, 2.65791e-08, 4.86246e-08, 2.7664e-08, 5.3891e-08, 2.70523e-08, 2.58363e-08, 2.58343e-08, 1.91591e-05, 2.57948e-08, 1.3812e-06, 2.57944e-08, 2.57944e-08, 2.68173e-08
0.543313, 0, 3.05056e-05, 5.22567e-08, 1.41421, -3.05056e-05, 7.17223e-08, 5.22567e-08, 7.14532e-08, 2.11708e-07, 5.94536e-08, 1.79477e-07, 1.06843e-07, 5.41238e-08, 9.85643e-08, 5.60488e-08, 1.09246e-07, 5.48082e-08, 5.23417e-08, 5.23401e-08, 2.82445e-05, 5.22574e-08, 1.81249e-06, 5.22567e-08, 5.22567e-08, 5.43315e-08
0.551179, 0, 4.46252e-05, 1.03676e-07, 1.41421, -4.46252e-05, 1.42342e-07, 1.03676e-07, 1.41807e-07, 4.20403e-07, 1.17972e-07, 3.56381e-07, 2.12105e-07, 1.07808e-07, 1.9566e-07, 1.11209e-07, 2.16878e-07, 1.08744e-07, 1.03845e-07, 1.03847e-07, 4.13506e-05, 1.03677e-07, 2.38304e-06, 1.03676e-07, 1.03676e-07, 1.07797e-07
0.559046, 0, 6.50058e-05, 2.01505e-07, 1.41421, -6.50058e-05, 2.76747e-07, 2.01505e-07, 2.75707e-07, 8.17844e-07, 2.29324e-07, 6.9326e-07, 4.12503e-07, 2.10273e-07, 3.80502e-07, 2.16163e-07, 4.21792e-07, 2.11367e-07, 2.01834e-07, 2.01846e-07, 6.01217e-05, 2.01508e-07, 3.14799e-06, 2.01505e-07, 2.01505e-07, 2.09525e-07
0.566912, 0, 9.43275e-05, 3.83756e-07, 1.41421, -9.43275e-05, 5.2723e-07, 3.83756e-07, 5.25247e-07, 1.55901e-06, 4.36802e-07, 1.32145e-06, 7.86094e-07, 4.019e-07, 7.25072e-07, 4.11706e-07, 8.03806e-07, 4.02562e-07, 3.84383e-07, 3.84426e-07, 8.68232e-05, 3.83761e-07, 4.19191e-06, 3.83756e-07, 3.83756e-07, 3.99049e-07
0.574779, 0, 0.000136405, 7.16238e-07, 1.41421, -0.000136405, 9.84362e-07, 7.16238e-07, 9.80656e-07, 2.91256e-06, 8.15369e-07, 2.4686e-06, 1.46813e-06, 7.52819e-07, 1.35409e-06, 7.68472e-07, 1.50123e-06, 7.51383e-07, 7.17409e-07, 7.17526e-07, 0.000124565, 7.16247e-07, 5.64664e-06, 7.16238e-07, 7.16238e-07, 7.44816e-07
0.582645, 0, 0.000196677, 1.31024e-06, 1.41421, -0.000196677, 1.80139e-06, 1.31024e-06, 1.7946e-06, 5.33346e-06, 1.49183e-06, 4.52022e-06, 2.68755e-06, 1.38283e-06, 2.47866e-06, 1.40592e-06, 2.74819e-06, 1.37462e-06, 1.31239e-06, 1.31267e-06, 0.000177604, 1.31026e-06, 7.71954e-06, 1.31024e-06, 1.31024e-06, 1.36259e-06
0.590512, 0, 0.000282911, 2.34961e-06, 1.41421, -0.000282911, 3.23161e-06, 2.34961e-06, 3.21942e-06, 9.57444e-06, 2.67571e-06, 8.11405e-06, 4.82297e-06, 2.49136e-06, 4.44784e-06, 2.52144e-06, 4.93185e-06, 2.46522e-06, 2.35346e-06, 2.35411e-06, 0.000251772, 2.34964e-06, 1.07369e-05, 2.34961e-06, 2.34961e-06, 2.44362e-06
0.598378, 0, 0.000406208, 4.13092e-06, 1.41421, -0.000406208, 5.68385e-06, 4.13092e-06, 5.66239e-06, 1.68517e-05, 4.70507e-06, 1.42803e-05, 8.48575e-06, 4.40324e-06, 7.82526e-06, 4.43345e-06, 8.67747e-06, 4.33447e-06, 4.1377e-06, 4.13907e-06, 0.000355046, 4.13097e-06, 1.521e-05, 4.13092e-06, 4.13092e-06, 4.29644e-06
0.606245, 0, 0.000582425, 7.12127e-06, 1.41421, -0.000582425, 9.80244e-06, 7.12127e-06, 9.76538e-06, 2.90839e-05, 8.11256e-06, 2.46445e-05, 1.464e-05, 7.63591e-06, 1.34996e-05, 7.64359e-06, 1.4971e-05, 7.47271e-06, 7.13298e-06, 7.13578e-06, 0.00049837, 7.12136e-06, 2.19266e-05, 7.12127e-06, 7.12127e-06, 7.40705e-06
0.614111, 0, 0.000834154, 1.20388e-05, 1.41421, -0.000834154, 1.65786e-05, 1.20388e-05, 1.65159e-05, 4.92266e-05, 1.37173e-05, 4.17096e-05, 2.47697e-05, 1.29953e-05, 2.28388e-05, 1.29232e-05, 2.53302e-05, 1.26339e-05, 1.20586e-05, 1.20641e-05, 0.000696765, 1.20389e-05, 3.20866e-05, 1.20388e-05, 1.20388e-05, 1.25227e-05
0.621978, 0, 0.00119345, 1.9961e-05, 1.41421, -0.00119345, 2.75008e-05, 1.9961e-05, 2.73966e-05, 8.1723e-05, 2.27486e-05, 6.92387e-05, 4.11047e-05, 2.17091e-05, 3.78978e-05, 2.14299e-05, 4.20355e-05, 2.09493e-05, 1.99939e-05, 2.00045e-05, 0.00097088, 1.99613e-05, 4.74841e-05, 1.9961e-05, 1.9961e-05, 2.07646e-05
0.629844, 0, 0.00170542, 3.2465e-05, 1.41421, -0.00170542, 4.47492e-05, 3.2465e-05, 4.45794e-05, 0.00013309, 3.70067e-05, 0.00011275, 6.69131e-05, 3.56055e-05, 6.16884e-05, 3.48581e-05, 6.84297e-05, 3.40751e-05, 3.25186e-05, 3.25381e-05, 0.00134907, 3.24654e-05, 7.07479e-05, 3.2465e-05, 3.2465e-05, 3.37743e-05
