   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_756.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00115309, 0, 3.25276e-15, 0, 1.41421, -3.25276e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92116e-17, 0, 0, 2.95731e-17, 0, 2.31541e-18, 0, 3.19166e-15, 0, 0, 0
0.00900635, 0, 5.1825e-15, 0, 1.41421, -5.1825e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65329e-17, 0, 0, 4.79893e-17, 0, 3.79514e-18, 0, 5.08418e-15, 0, 0, 0
0.0168596, 0, 8.21632e-15, 0, 1.41421, -8.21632e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37587e-17, 0, 0, 7.74991e-17, 0, 6.19277e-18, 0, 8.05886e-15, 0, 0, 0
0.0247129, 0, 1.29624e-14, 0, 1.41421, -1.29624e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16341e-16, 0, 0, 1.24562e-16, 0, 1.00607e-17, 0, 1.27115e-14, 0, 0, 0
0.0325661, 0, 2.0351e-14, 0, 1.41421, -2.0351e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82618e-16, 0, 0, 1.99269e-16, 0, 1.62732e-17, 0, 1.99528e-14, 0, 0, 0
0.0404194, 0, 3.17976e-14, 0, 1.41421, -3.17976e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85273e-16, 0, 0, 3.17311e-16, 0, 2.6209e-17, 0, 3.11688e-14, 0, 0, 0
0.0482726, 0, 4.94457e-14, 0, 1.41421, -4.94457e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43507e-16, 0, 0, 5.02972e-16, 0, 4.20313e-17, 0, 4.84572e-14, 0, 0, 0
0.0561259, 0, 7.65252e-14, 0, 1.41421, -7.65252e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86243e-16, 0, 0, 7.93675e-16, 0, 6.71216e-17, 0, 7.49781e-14, 0, 0, 0
0.0639792, 0, 1.17879e-13, 0, 1.41421, -1.17879e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05684e-15, 0, 0, 1.24683e-15, 0, 1.06742e-16, 0, 1.15469e-13, 0, 0, 0
0.0718324, 0, 1.80733e-13, 0, 1.41421, -1.80733e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61997e-15, 0, 0, 1.95012e-15, 0, 1.69053e-16, 0, 1.76994e-13, 0, 0, 0
0.0796857, 0, 2.75818e-13, 0, 1.41421, -2.75818e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47165e-15, 0, 0, 3.03694e-15, 0, 2.66654e-16, 0, 2.70043e-13, 0, 0, 0
0.087539, 0, 4.18988e-13, 0, 1.41421, -4.18988e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75368e-15, 0, 0, 4.70926e-15, 0, 4.18908e-16, 0, 4.10106e-13, 0, 0, 0
0.0953922, 0, 6.33559e-13, 0, 1.41421, -6.33559e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67455e-15, 0, 0, 7.27185e-15, 0, 6.55472e-16, 0, 6.19957e-13, 0, 0, 0
0.103245, 0, 9.53651e-13, 0, 1.41421, -9.53651e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.53925e-15, 0, 0, 1.11826e-14, 0, 1.02158e-15, 0, 9.32908e-13, 0, 0, 0
0.111099, 0, 1.42895e-12, 0, 1.41421, -1.42895e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27917e-14, 0, 0, 1.71279e-14, 0, 1.58593e-15, 0, 1.39745e-12, 0, 0, 0
0.118952, 0, 2.13149e-12, 0, 1.41421, -2.13149e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90754e-14, 0, 0, 2.61309e-14, 0, 2.45254e-15, 0, 2.08383e-12, 0, 0, 0
0.126805, 0, 3.16514e-12, 0, 1.41421, -3.16514e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83179e-14, 0, 0, 3.97133e-14, 0, 3.77822e-15, 0, 3.09333e-12, 0, 0, 0
0.134659, 0, 4.67904e-12, 0, 1.41421, -4.67904e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18503e-14, 0, 0, 6.01302e-14, 0, 5.79851e-15, 0, 4.57126e-12, 0, 0, 0
