   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_423.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.0730498, 0, 2.65092e-19, 0, 1.41421, -2.65092e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07475e-24, 0, 5.3919e-20, 0, 2.11171e-19, 0, 0
0.0809134, 0, 5.62075e-19, 0, 1.41421, -5.62075e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45421e-24, 0, 1.15883e-19, 0, 4.46188e-19, 0, 0
0.088777, 0, 1.17821e-18, 0, 1.41421, -1.17821e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45487e-24, 0, 2.46209e-19, 0, 9.31991e-19, 0, 0
0.0966406, 0, 2.44247e-18, 0, 1.41421, -2.44247e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98504e-23, 0, 5.17323e-19, 0, 1.92512e-18, 0, 0
0.104504, 0, 5.00901e-18, 0, 1.41421, -5.00901e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12338e-23, 0, 1.07535e-18, 0, 3.93361e-18, 0, 0
0.112368, 0, 1.01652e-17, 0, 1.41421, -1.01652e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47676e-23, 0, 2.21213e-18, 0, 7.95298e-18, 0, 0
0.120231, 0, 2.04188e-17, 0, 1.41421, -2.04188e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72508e-22, 0, 4.50469e-18, 0, 1.5914e-17, 0, 0
0.128095, 0, 4.06071e-17, 0, 1.41421, -4.06071e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47612e-22, 0, 9.08311e-18, 0, 3.15237e-17, 0, 0
0.135959, 0, 7.99693e-17, 0, 1.41421, -7.99693e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.93714e-22, 0, 1.81395e-17, 0, 6.18291e-17, 0, 0
0.143822, 0, 1.55985e-16, 0, 1.41421, -1.55985e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37136e-21, 0, 3.58872e-17, 0, 1.20096e-16, 0, 0
0.151686, 0, 3.01411e-16, 0, 1.41421, -3.01411e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6859e-21, 0, 7.03508e-17, 0, 2.31057e-16, 0, 0
0.159549, 0, 5.77071e-16, 0, 1.41421, -5.77071e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21275e-21, 0, 1.36679e-16, 0, 4.40387e-16, 0, 0
0.167413, 0, 1.09487e-15, 0, 1.41421, -1.09487e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00265e-20, 0, 2.63221e-16, 0, 8.31638e-16, 0, 0
0.175277, 0, 2.05885e-15, 0, 1.41421, -2.05885e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91165e-20, 0, 5.02578e-16, 0, 1.55625e-15, 0, 0
0.18314, 0, 3.83775e-15, 0, 1.41421, -3.83775e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61321e-20, 0, 9.51531e-16, 0, 2.88618e-15, 0, 0
0.191004, 0, 7.09215e-15, 0, 1.41421, -7.09215e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77125e-20, 0, 1.7867e-15, 0, 5.30538e-15, 0, 0
0.198867, 0, 1.29952e-14, 0, 1.41421, -1.29952e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25835e-19, 0, 3.3278e-15, 0, 9.66729e-15, 0, 0
0.206731, 0, 2.36127e-14, 0, 1.41421, -2.36127e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31926e-19, 0, 6.14901e-15, 0, 1.74635e-14, 0, 0
0.214594, 0, 4.25517e-14, 0, 1.41421, -4.25517e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.23997e-19, 0, 1.12735e-14, 0, 3.12778e-14, 0, 0
0.222458, 0, 7.60576e-14, 0, 1.41421, -7.60576e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68953e-19, 0, 2.05104e-14, 0, 5.55464e-14, 0, 0
0.230322, 0, 1.34857e-13, 0, 1.41421, -1.34857e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38362e-18, 0, 3.70355e-14, 0, 9.78199e-14, 0, 0
0.238185, 0, 2.3722e-13, 0, 1.41421, -2.3722e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47045e-18, 0, 6.63812e-14, 0, 1.70836e-13, 0, 0
0.246049, 0, 4.14031e-13, 0, 1.41421, -4.14031e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37762e-18, 0, 1.18125e-13, 0, 2.95901e-13, 0, 0
0.253912, 0, 7.17069e-13, 0, 1.41421, -7.17069e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.69964e-18, 0, 2.0872e-13, 0, 5.08341e-13, 0, 0
0.261776, 0, 1.23248e-12, 0, 1.41421, -1.23248e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34445e-17, 0, 3.66243e-13, 0, 8.66224e-13, 0, 0
0.26964, 0, 2.10252e-12, 0, 1.41421, -2.10252e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33099e-17, 0, 6.38305e-13, 0, 1.46419e-12, 0, 0
0.277503, 0, 3.56033e-12, 0, 1.41421, -3.56033e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01372e-17, 0, 1.10514e-12, 0, 2.45516e-12, 0, 0
0.285367, 0, 5.98533e-12, 0, 1.41421, -5.98533e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86551e-17, 0, 1.90113e-12, 0, 4.08413e-12, 0, 0
0.29323, 0, 9.99052e-12, 0, 1.41421, -9.99052e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16687e-16, 0, 3.25012e-12, 0, 6.74028e-12, 0, 0
0.301094, 0, 1.65598e-11, 0, 1.41421, -1.65598e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97113e-16, 0, 5.52305e-12, 0, 1.10366e-11, 0, 0
0.308958, 0, 2.72622e-11, 0, 1.41421, -2.72622e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31052e-16, 0, 9.33155e-12, 0, 1.79303e-11, 0, 0
0.316821, 0, 4.45843e-11, 2.87266e-43, 1.41421, -4.45843e-11, 2.87266e-43, 0, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 2.87266e-43, 5.52986e-16, 2.87266e-43, 1.56798e-11, 2.87266e-43, 2.89039e-11, 2.87266e-43, 2.87266e-43
0.324685, 0, 7.2445e-11, 4.99423e-42, 1.41421, -7.2445e-11, 4.99423e-42, 0, 4.99423e-42, 4.99423e-42, 4.99423e-42, 4.99423e-42, 4.99423e-42, 4.99423e-42, 4.99423e-42, 4.99423e-42, 4.99423e-42, 4.99423e-42, 4.99423e-42, 4.99423e-42, 4.99423e-42, 9.19054e-16, 4.99423e-42, 2.621e-11, 4.99423e-42, 4.6234e-11, 4.99423e-42, 4.99423e-42
0.332548, 0, 1.16987e-10, 7.21697e-41, 1.41421, -1.16987e-10, 7.21697e-41, 0, 7.21697e-41, 7.21697e-41, 7.21697e-41, 7.21697e-41, 7.21697e-41, 7.21697e-41, 7.21697e-41, 7.21697e-41, 7.21697e-41, 7.21697e-41, 7.21697e-41, 7.21697e-41, 7.21697e-41, 1.52041e-15, 7.21697e-41, 4.35988e-11, 7.21697e-41, 7.33867e-11, 7.21697e-41, 7.21697e-41
0.340412, 0, 1.87795e-10, 9.25094e-40, 1.41421, -1.87795e-10, 9.25094e-40, 0, 9.25094e-40, 9.25094e-40, 9.25094e-40, 9.25094e-40, 9.25094e-40, 9.25094e-40, 9.25094e-40, 9.25094e-40, 9.25094e-40, 9.25094e-40, 9.25094e-40, 9.25094e-40, 9.25094e-40, 2.5048e-15, 9.25094e-40, 7.21964e-11, 9.25094e-40, 1.15596e-10, 9.25094e-40, 9.25094e-40
0.348276, 0, 2.9976e-10, 1.06074e-38, 1.41421, -2.9976e-10, 1.06074e-38, 0, 1.06074e-38, 1.06074e-38, 1.06074e-38, 1.06074e-38, 1.06074e-38, 1.06074e-38, 1.06074e-38, 1.06074e-38, 1.06074e-38, 1.06074e-38, 1.06074e-38, 1.06074e-38, 1.06074e-38, 4.11141e-15, 1.06074e-38, 1.19057e-10, 1.06074e-38, 1.807e-10, 1.06074e-38, 1.06074e-38
0.356139, 0, 4.75939e-10, 1.09907e-37, 1.41421, -4.75939e-10, 1.09907e-37, 0, 1.09907e-37, 1.09907e-37, 1.09907e-37, 1.09907e-37, 1.09907e-37, 1.09907e-37, 1.09907e-37, 1.09907e-37, 1.09907e-37, 1.09907e-37, 1.09907e-37, 1.09907e-37, 1.09907e-37, 6.72721e-15, 1.09907e-37, 1.95597e-10, 1.09907e-37, 2.80335e-10, 1.09907e-37, 1.09907e-37
0.364003, 0, 7.51928e-10, 1.03371e-36, 1.41421, -7.51928e-10, 1.03371e-36, 0, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.03371e-36, 1.09782e-14, 1.03371e-36, 3.20275e-10, 1.03371e-36, 4.31642e-10, 1.03371e-36, 1.03371e-36
0.371866, 0, 1.18347e-09, 2.93009e-35, 1.41421, -1.18347e-09, 2.93009e-35, 0, 2.93009e-35, 2.93009e-35, 2.93009e-35, 2.93009e-35, 2.93009e-35, 2.93009e-35, 2.93009e-35, 2.93009e-35, 2.93009e-35, 2.93009e-35, 2.93009e-35, 2.93009e-35, 2.93009e-35, 1.79073e-14, 2.93009e-35, 5.23755e-10, 2.93009e-35, 6.59696e-10, 2.93009e-35, 2.93009e-35
0.37973, 0, 1.85362e-09, 2.1336e-34, 1.41421, -1.85362e-09, 2.1336e-34, 0, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.1336e-34, 2.9111e-14, 2.1336e-34, 8.52927e-10, 2.1336e-34, 1.00067e-09, 2.1336e-34, 2.1336e-34
0.387594, 0, 2.89275e-09, 1.44582e-33, 1.41421, -2.89275e-09, 1.44582e-33, 0, 1.44582e-33, 1.44582e-33, 1.44582e-33, 1.44582e-33, 1.44582e-33, 1.44582e-33, 1.44582e-33, 1.44582e-33, 1.44582e-33, 1.44582e-33, 1.44582e-33, 1.44582e-33, 1.44582e-33, 4.72658e-14, 1.44582e-33, 1.38603e-09, 1.44582e-33, 1.50668e-09, 1.44582e-33, 1.44582e-33
0.395457, 0, 4.50034e-09, 8.5323e-33, 1.41421, -4.50034e-09, 8.5323e-33, 0, 8.5323e-33, 8.5323e-33, 8.5323e-33, 8.5323e-33, 8.5323e-33, 8.5323e-33, 8.5323e-33, 8.5323e-33, 8.5323e-33, 8.5323e-33, 8.5323e-33, 8.5323e-33, 8.5323e-33, 7.66752e-14, 8.5323e-33, 2.24832e-09, 8.5323e-33, 2.25194e-09, 8.5323e-33, 8.5323e-33
0.403321, 0, 6.98317e-09, 5.09761e-32, 1.41421, -6.98317e-09, 5.09761e-32, 0, 5.09761e-32, 5.09761e-32, 5.09761e-32, 5.09761e-32, 5.09761e-32, 5.09761e-32, 5.09761e-32, 5.09761e-32, 5.09761e-32, 5.09761e-32, 5.09761e-32, 5.09761e-32, 5.09761e-32, 1.24308e-13, 5.09761e-32, 3.6417e-09, 5.09761e-32, 3.34134e-09, 5.09761e-32, 5.09761e-32
0.411184, 0, 1.08133e-08, 2.73042e-31, 1.41421, -1.08133e-08, 2.73042e-31, 0, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.73042e-31, 2.01443e-13, 2.73042e-31, 5.89121e-09, 2.73042e-31, 4.9219e-09, 2.73042e-31, 2.73042e-31
0.419048, 0, 1.67181e-08, 1.42917e-30, 1.41421, -1.67181e-08, 1.42917e-30, 0, 1.42917e-30, 1.42917e-30, 1.42917e-30, 1.42917e-30, 1.42917e-30, 1.42917e-30, 1.42917e-30, 1.42917e-30, 1.42917e-30, 1.42917e-30, 1.42917e-30, 1.42917e-30, 1.42917e-30, 3.26313e-13, 1.42917e-30, 9.51959e-09, 1.42917e-30, 7.19814e-09, 1.42917e-30, 1.42917e-30
0.426911, 0, 2.58186e-08, 7.13492e-30, 1.41421, -2.58186e-08, 7.13492e-30, 0, 7.13492e-30, 7.13492e-30, 7.13492e-30, 7.13492e-30, 7.13492e-30, 7.13492e-30, 7.13492e-30, 7.13492e-30, 7.13492e-30, 7.13492e-30, 7.13492e-30, 7.13492e-30, 7.13492e-30, 5.28345e-13, 7.13492e-30, 1.53659e-08, 7.13492e-30, 1.04522e-08, 7.13492e-30, 7.13492e-30
0.434775, 0, 3.98447e-08, 3.37022e-29, 1.41421, -3.98447e-08, 3.37022e-29, 0, 3.37022e-29, 3.37022e-29, 3.37022e-29, 3.37022e-29, 3.37022e-29, 3.37022e-29, 3.37022e-29, 3.37022e-29, 3.37022e-29, 3.37022e-29, 3.37022e-29, 3.37022e-29, 3.37022e-29, 8.54907e-13, 3.37022e-29, 2.47737e-08, 3.37022e-29, 1.50702e-08, 3.37022e-29, 3.37022e-29
0.442639, 0, 6.14653e-08, 1.53682e-28, 1.41421, -6.14653e-08, 1.53682e-28, 0, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.53682e-28, 1.38202e-12, 1.53682e-28, 3.98873e-08, 1.53682e-28, 2.15766e-08, 1.53682e-28, 1.53682e-28
0.450502, 0, 9.4795e-08, 6.71422e-28, 1.41421, -9.4795e-08, 6.71422e-28, 0, 6.71422e-28, 6.71422e-28, 6.71422e-28, 6.71422e-28, 6.71422e-28, 6.71422e-28, 6.71422e-28, 6.71422e-28, 6.71422e-28, 6.71422e-28, 6.71422e-28, 6.71422e-28, 6.71422e-28, 2.23119e-12, 6.71422e-28, 6.41146e-08, 6.71422e-28, 3.06782e-08, 6.71422e-28, 6.71422e-28
0.458366, 0, 1.4617e-07, 2.79843e-27, 1.41421, -1.4617e-07, 2.79843e-27, 0, 2.79843e-27, 2.79843e-27, 2.79843e-27, 2.79843e-27, 2.79843e-27, 2.79843e-27, 2.79843e-27, 2.79843e-27, 2.79843e-27, 2.79843e-27, 2.79843e-27, 2.79843e-27, 2.79843e-27, 3.59579e-12, 2.79843e-27, 1.02847e-07, 2.79843e-27, 4.33199e-08, 2.79843e-27, 2.79843e-27
0.466229, 0, 2.25323e-07, 1.1133e-26, 1.41421, -2.25323e-07, 1.1133e-26, 0, 1.1133e-26, 1.1133e-26, 1.1133e-26, 1.1133e-26, 1.1133e-26, 1.1133e-26, 1.1133e-26, 1.1133e-26, 1.1133e-26, 1.1133e-26, 1.1133e-26, 1.1133e-26, 1.1133e-26, 5.78192e-12, 1.1133e-26, 1.64561e-07, 1.1133e-26, 6.07559e-08, 1.1133e-26, 1.1133e-26
0.474093, 0, 3.47152e-07, 4.23218e-26, 1.41421, -3.47152e-07, 4.23218e-26, 0, 4.23218e-26, 4.23218e-26, 4.23218e-26, 4.23218e-26, 4.23218e-26, 4.23218e-26, 4.23218e-26, 3.54534e-13, 4.23218e-26, 4.23218e-26, 4.23218e-26, 4.23218e-26, 4.23218e-26, 9.27136e-12, 4.23218e-26, 2.62505e-07, 4.23218e-26, 8.46375e-08, 4.23218e-26, 4.23218e-26
0.481957, 0, 5.34365e-07, 1.54e-25, 1.41421, -5.34365e-07, 1.54e-25, 0, 1.54e-25, 1.54e-25, 1.54e-25, 1.54e-25, 1.54e-25, 1.54e-25, 1.54e-25, 1.20756e-12, 1.54e-25, 1.54e-25, 1.54e-25, 1.54e-25, 1.54e-25, 1.48177e-11, 1.54e-25, 4.17225e-07, 1.54e-25, 1.17123e-07, 1.54e-25, 1.54e-25
0.48982, 0, 8.21386e-07, 5.40678e-25, 1.41421, -8.21386e-07, 5.40678e-25, 0, 5.40678e-25, 5.40678e-25, 5.40678e-25, 5.40678e-25, 5.40678e-25, 5.40678e-25, 5.40678e-25, 3.19713e-12, 5.40678e-25, 5.40678e-25, 5.40678e-25, 5.40678e-25, 5.40678e-25, 2.35918e-11, 5.40678e-25, 6.60345e-07, 5.40678e-25, 1.61014e-07, 5.40678e-25, 5.40678e-25
0.497684, 0, 1.26103e-06, 5.70367e-11, 1.41421, -1.26103e-06, 7.83626e-11, 5.70367e-11, 5.70447e-11, 8.45657e-11, 2.99774e-10, 6.58873e-11, 2.33988e-10, 8.32755e-11, 6.13708e-11, 8.13216e-11, 2.03456e-10, 7.27923e-11, 2.52494e-10, 6.52834e-11, 5.73426e-11, 9.44363e-11, 5.7105e-11, 1.04016e-06, 5.70375e-11, 2.19997e-07, 5.70367e-11, 5.70367e-11
0.505547, 0, 1.93125e-06, 1.91815e-10, 1.41421, -1.93125e-06, 2.64077e-10, 1.91815e-10, 1.91842e-10, 2.85096e-10, 1.01432e-09, 2.21805e-10, 7.91403e-10, 2.80724e-10, 2.06501e-10, 2.65686e-10, 6.87948e-10, 2.45202e-10, 8.54112e-10, 2.19758e-10, 1.92851e-10, 2.50829e-10, 1.93388e-10, 1.62963e-06, 1.91818e-10, 2.98715e-07, 1.91815e-10, 1.91815e-10
0.513411, 0, 2.94882e-06, 5.02435e-10, 1.41421, -2.94882e-06, 6.92879e-10, 5.02435e-10, 5.02507e-10, 7.48273e-10, 2.67011e-09, 5.81472e-10, 2.08263e-09, 7.36752e-10, 5.41139e-10, 6.89786e-10, 1.80998e-09, 6.43135e-10, 2.2479e-09, 5.7608e-10, 5.05167e-10, 5.95072e-10, 5.07717e-10, 2.53801e-06, 5.02442e-10, 4.03217e-07, 5.02435e-10, 5.02435e-10
0.521275, 0, 4.48672e-06, 1.20291e-09, 1.41421, -4.48672e-06, 1.66061e-09, 1.20291e-09, 1.20308e-09, 1.79375e-09, 6.41261e-09, 1.39286e-09, 5.00068e-09, 1.76606e-09, 1.29593e-09, 1.64367e-09, 4.3454e-09, 1.54106e-09, 5.39788e-09, 1.3799e-09, 1.20947e-09, 1.34752e-09, 1.2172e-09, 3.92736e-06, 1.20293e-09, 5.41206e-07, 1.20291e-09, 1.20291e-09
0.529138, 0, 6.79955e-06, 2.74768e-09, 1.41421, -6.79955e-06, 3.79529e-09, 2.74768e-09, 2.74808e-09, 4.1e-09, 1.46718e-08, 3.18245e-09, 1.14401e-08, 4.03663e-09, 2.96059e-09, 3.74081e-09, 9.94029e-09, 3.52165e-09, 1.23492e-08, 3.15279e-09, 2.76271e-09, 2.9721e-09, 2.78283e-09, 6.03545e-06, 2.74772e-09, 7.22657e-07, 2.74768e-09, 2.74768e-09
0.537002, 0, 1.02724e-05, 6.07634e-09, 1.41421, -1.02724e-05, 8.39555e-09, 6.07634e-09, 6.07722e-09, 9.07014e-09, 3.24741e-08, 7.03885e-09, 2.53198e-08, 8.92983e-09, 6.54767e-09, 8.28129e-09, 2.19995e-08, 7.78978e-09, 2.73325e-08, 6.97317e-09, 6.10961e-09, 6.42246e-09, 6.15812e-09, 9.22018e-06, 6.07643e-09, 9.60598e-07, 6.07634e-09, 6.07634e-09
0.544865, 0, 1.54384e-05, 1.30825e-08, 1.41421, -1.54384e-05, 1.80797e-08, 1.30825e-08, 1.30844e-08, 1.95332e-08, 6.99613e-08, 1.51564e-08, 5.45461e-08, 1.92309e-08, 1.40981e-08, 1.81589e-08, 4.73918e-08, 1.67744e-08, 5.88826e-08, 1.50149e-08, 1.31542e-08, 1.36129e-08, 1.32657e-08, 1.39685e-05, 1.30827e-08, 1.27235e-06, 1.30825e-08, 1.30825e-08
0.552729, 0, 2.31009e-05, 2.74903e-08, 1.41421, -2.31009e-05, 3.79982e-08, 2.74903e-08, 2.74943e-08, 4.10546e-08, 1.47093e-07, 3.18512e-08, 1.14679e-07, 4.04189e-08, 2.96258e-08, 4.18629e-08, 9.96348e-08, 3.52535e-08, 1.23797e-07, 3.15537e-08, 2.7641e-08, 2.82978e-08, 2.78885e-08, 2.10005e-05, 2.74907e-08, 1.68155e-06, 2.74903e-08, 2.74903e-08
0.560593, 0, 3.44148e-05, 5.64441e-08, 1.41421, -3.44148e-05, 7.80342e-08, 5.64441e-08, 5.64523e-08, 8.43141e-08, 3.02187e-07, 6.54043e-08, 2.35586e-07, 8.30079e-08, 6.08319e-08, 9.09165e-08, 2.04676e-07, 7.23949e-08, 2.54322e-07, 6.4793e-08, 5.67538e-08, 5.76651e-08, 5.72875e-08, 3.13282e-05, 5.64449e-08, 2.22153e-06, 5.64441e-08, 5.64441e-08
0.568456, 0, 5.10588e-05, 1.13312e-07, 1.41421, -5.10588e-05, 1.56684e-07, 1.13312e-07, 1.13328e-07, 1.693e-07, 6.06987e-07, 1.31312e-07, 4.73192e-07, 1.66676e-07, 1.22126e-07, 1.90422e-07, 4.11097e-07, 1.45355e-07, 5.1083e-07, 1.30084e-07, 1.13934e-07, 1.15146e-07, 1.15056e-07, 4.63727e-05, 1.13313e-07, 2.94091e-06, 1.13312e-07, 1.13312e-07
0.57632, 0, 7.54721e-05, 2.22485e-07, 1.41421, -7.54721e-05, 3.07707e-07, 2.22485e-07, 2.22518e-07, 3.32496e-07, 1.1925e-06, 2.57854e-07, 9.29608e-07, 3.2734e-07, 2.39805e-07, 3.88043e-07, 8.07598e-07, 2.85447e-07, 1.00356e-06, 2.5544e-07, 2.23708e-07, 2.25222e-07, 2.26012e-07, 6.81166e-05, 2.22489e-07, 3.91289e-06, 2.22485e-07, 2.22485e-07
0.584183, 0, 0.000111207, 4.27369e-07, 1.41421, -0.000111207, 5.91191e-07, 4.27369e-07, 4.27431e-07, 6.38842e-07, 2.29202e-06, 4.95358e-07, 1.78667e-06, 6.28931e-07, 4.60663e-07, 7.72973e-07, 1.55213e-06, 5.48401e-07, 1.92883e-06, 4.90719e-07, 4.29719e-07, 4.31424e-07, 4.34345e-07, 9.93122e-05, 4.27375e-07, 5.25076e-06, 4.27369e-07, 4.27369e-07
0.592047, 0, 0.000163451, 8.0327e-07, 1.41421, -0.000163451, 1.11141e-06, 8.0327e-07, 8.03386e-07, 1.20104e-06, 4.31064e-06, 9.31154e-07, 3.36008e-06, 1.1824e-06, 8.65894e-07, 1.50794e-06, 2.91892e-06, 1.03093e-06, 3.62749e-06, 9.22429e-07, 8.0769e-07, 8.09236e-07, 8.16774e-07, 0.000143767, 8.03281e-07, 7.13243e-06, 8.0327e-07, 8.0327e-07
0.59991, 0, 0.000239801, 1.47757e-06, 1.41421, -0.000239801, 2.04482e-06, 1.47757e-06, 1.47779e-06, 2.20981e-06, 7.93413e-06, 1.71299e-06, 6.18428e-06, 2.1755e-06, 1.59285e-06, 2.89043e-06, 5.37216e-06, 1.89665e-06, 6.67654e-06, 1.69692e-06, 1.48571e-06, 1.48629e-06, 1.50317e-06, 0.00020674, 1.47759e-06, 9.8395e-06, 1.47757e-06, 1.47757e-06
