   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_590.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.0072703, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000598164, 0, 1.13656e-19, 0, 1.41421, -1.13656e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84028e-23, 0, 2.2973e-20, 0, 9.06447e-20, 0, 0
0.00846663, 0, 2.30579e-19, 0, 1.41421, -2.30579e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.89123e-23, 0, 4.72945e-20, 0, 1.83205e-19, 0, 0
0.0163351, 0, 4.63013e-19, 0, 1.41421, -4.63013e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.605e-22, 0, 9.63651e-20, 0, 3.66487e-19, 0, 0
0.0242035, 0, 9.20574e-19, 0, 1.41421, -9.20574e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23223e-22, 0, 1.94406e-19, 0, 7.25845e-19, 0, 0
0.032072, 0, 1.81279e-18, 0, 1.41421, -1.81279e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44696e-22, 0, 3.88441e-19, 0, 1.42371e-18, 0, 0
0.0399405, 0, 3.53655e-18, 0, 1.41421, -3.53655e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27396e-21, 0, 7.68962e-19, 0, 2.76632e-18, 0, 0
0.0478089, 0, 6.83698e-18, 0, 1.41421, -6.83698e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49465e-21, 0, 1.50858e-18, 0, 5.3259e-18, 0, 0
0.0556774, 0, 1.31009e-17, 0, 1.41421, -1.31009e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84195e-21, 0, 2.93381e-18, 0, 1.01622e-17, 0, 0
0.0635459, 0, 2.48874e-17, 0, 1.41421, -2.48874e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.31702e-21, 0, 5.65715e-18, 0, 1.92209e-17, 0, 0
0.0714143, 0, 4.68801e-17, 0, 1.41421, -4.68801e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77774e-20, 0, 1.08184e-17, 0, 3.60439e-17, 0, 0
0.0792828, 0, 8.75802e-17, 0, 1.41421, -8.75802e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36411e-20, 0, 2.05221e-17, 0, 6.70245e-17, 0, 0
0.0871512, 0, 1.62296e-16, 0, 1.41421, -1.62296e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31478e-20, 0, 3.86239e-17, 0, 1.23608e-16, 0, 0
0.0950197, 0, 2.98373e-16, 0, 1.41421, -2.98373e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17599e-19, 0, 7.21354e-17, 0, 2.2612e-16, 0, 0
0.102888, 0, 5.44288e-16, 0, 1.41421, -5.44288e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17302e-19, 0, 1.33712e-16, 0, 4.10358e-16, 0, 0
0.110757, 0, 9.8532e-16, 0, 1.41421, -9.8532e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98481e-19, 0, 2.46036e-16, 0, 7.38885e-16, 0, 0
0.118625, 0, 1.77036e-15, 0, 1.41421, -1.77036e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25247e-19, 0, 4.49468e-16, 0, 1.32017e-15, 0, 0
0.126494, 0, 3.15747e-15, 0, 1.41421, -3.15747e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31025e-18, 0, 8.15331e-16, 0, 2.34083e-15, 0, 0
0.134362, 0, 5.59061e-15, 0, 1.41421, -5.59061e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34997e-18, 0, 1.4688e-15, 0, 4.11946e-15, 0, 0
0.14223, 0, 9.82817e-15, 0, 1.41421, -9.82817e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18464e-18, 0, 2.62813e-15, 0, 7.19585e-15, 0, 0
0.150099, 0, 1.71563e-14, 0, 1.41421, -1.71563e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39939e-18, 0, 4.67129e-15, 0, 1.24776e-14, 0, 0
0.157967, 0, 2.97414e-14, 0, 1.41421, -2.97414e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29935e-17, 0, 8.24873e-15, 0, 2.14796e-14, 0, 0
0.165836, 0, 5.12062e-14, 0, 1.41421, -5.12062e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26614e-17, 0, 1.44725e-14, 0, 3.6711e-14, 0, 0
0.173704, 0, 8.75692e-14, 0, 1.41421, -8.75692e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92578e-17, 0, 2.5232e-14, 0, 6.2298e-14, 0, 0
0.181573, 0, 1.4876e-13, 0, 1.41421, -1.4876e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.75594e-17, 0, 4.37176e-14, 0, 1.04974e-13, 0, 0
0.189441, 0, 2.51051e-13, 0, 1.41421, -2.51051e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15508e-16, 0, 7.52841e-14, 0, 1.75652e-13, 0, 0
0.19731, 0, 4.20947e-13, 0, 1.41421, -4.20947e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96223e-16, 0, 1.2887e-13, 0, 2.9188e-13, 0, 0
0.205178, 0, 7.01318e-13, 0, 1.41421, -7.01318e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31246e-16, 0, 2.19305e-13, 0, 4.81682e-13, 0, 0
0.213047, 0, 1.16108e-12, 0, 1.41421, -1.16108e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55732e-16, 0, 3.71046e-13, 0, 7.89482e-13, 0, 0
0.220915, 0, 1.91033e-12, 0, 1.41421, -1.91033e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26719e-16, 0, 6.24219e-13, 0, 1.28519e-12, 0, 0
0.228784, 0, 3.12388e-12, 0, 1.41421, -3.12388e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53625e-15, 0, 1.04431e-12, 0, 2.07804e-12, 0, 0
0.236652, 0, 5.07759e-12, 0, 1.41421, -5.07759e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53216e-15, 0, 1.73759e-12, 0, 3.33747e-12, 0, 0
0.24452, 0, 8.2044e-12, 0, 1.41421, -8.2044e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15054e-15, 0, 2.87579e-12, 0, 5.32446e-12, 0, 0
0.252389, 0, 1.31798e-11, 0, 1.41421, -1.31798e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.76684e-15, 0, 4.73494e-12, 0, 8.43806e-12, 0, 0
0.260257, 0, 2.10519e-11, 0, 1.41421, -2.10519e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09757e-14, 0, 7.75682e-12, 0, 1.32841e-11, 0, 0
