   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_795.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00348889, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00437486, 0, 2.24531e-19, 0, 1.41421, -2.24531e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78966e-24, 0, 5.4757e-20, 0, 1.69771e-19, 0, 0
0.0122386, 0, 4.46119e-19, 0, 1.41421, -4.46119e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5907e-24, 0, 1.10467e-19, 0, 3.35646e-19, 0, 0
0.0201024, 0, 8.77896e-19, 0, 1.41421, -8.77896e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10982e-23, 0, 2.2071e-19, 0, 6.57175e-19, 0, 0
0.0279661, 0, 1.71155e-18, 0, 1.41421, -1.71155e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18293e-23, 0, 4.36881e-19, 0, 1.27465e-18, 0, 0
0.0358299, 0, 3.30679e-18, 0, 1.41421, -3.30679e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25545e-23, 0, 8.57008e-19, 0, 2.44974e-18, 0, 0
0.0436936, 0, 6.33292e-18, 0, 1.41421, -6.33292e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.22381e-23, 0, 1.66653e-18, 0, 4.66631e-18, 0, 0
0.0515574, 0, 1.2025e-17, 0, 1.41421, -1.2025e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57588e-22, 0, 3.21339e-18, 0, 8.81146e-18, 0, 0
0.0594211, 0, 2.26432e-17, 0, 1.41421, -2.26432e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99488e-22, 0, 6.14519e-18, 0, 1.64977e-17, 0, 0
0.0672849, 0, 4.22913e-17, 0, 1.41421, -4.22913e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64583e-22, 0, 1.16582e-17, 0, 3.06326e-17, 0, 0
0.0751486, 0, 7.83607e-17, 0, 1.41421, -7.83607e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05593e-21, 0, 2.19449e-17, 0, 5.64147e-17, 0, 0
0.0830124, 0, 1.44064e-16, 0, 1.41421, -1.44064e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95965e-21, 0, 4.09949e-17, 0, 1.03067e-16, 0, 0
0.0908761, 0, 2.62837e-16, 0, 1.41421, -2.62837e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60924e-21, 0, 7.60143e-17, 0, 1.86819e-16, 0, 0
0.0987399, 0, 4.75943e-16, 0, 1.41421, -4.75943e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5979e-21, 0, 1.39927e-16, 0, 3.36009e-16, 0, 0
0.106604, 0, 8.55499e-16, 0, 1.41421, -8.55499e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19729e-20, 0, 2.55749e-16, 0, 5.99737e-16, 0, 0
0.114467, 0, 1.52664e-15, 0, 1.41421, -1.52664e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15702e-20, 0, 4.64195e-16, 0, 1.06242e-15, 0, 0
0.122331, 0, 2.70493e-15, 0, 1.41421, -2.70493e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85843e-20, 0, 8.3679e-16, 0, 1.8681e-15, 0, 0
0.130195, 0, 4.75916e-15, 0, 1.41421, -4.75916e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.85353e-20, 0, 1.49838e-15, 0, 3.26071e-15, 0, 0
0.138059, 0, 8.31578e-15, 0, 1.41421, -8.31578e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20894e-19, 0, 2.66542e-15, 0, 5.65024e-15, 0, 0
0.145922, 0, 1.44318e-14, 0, 1.41421, -1.44318e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11804e-19, 0, 4.71088e-15, 0, 9.72069e-15, 0, 0
0.153786, 0, 2.48785e-14, 0, 1.41421, -2.48785e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68586e-19, 0, 8.27328e-15, 0, 1.66048e-14, 0, 0
0.16165, 0, 4.26047e-14, 0, 1.41421, -4.26047e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.37182e-19, 0, 1.44391e-14, 0, 2.8165e-14, 0, 0
0.169514, 0, 7.24866e-14, 0, 1.41421, -7.24866e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09432e-18, 0, 2.50454e-14, 0, 4.74401e-14, 0, 0
0.177377, 0, 1.22537e-13, 0, 1.41421, -1.22537e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86734e-18, 0, 4.31804e-14, 0, 7.93543e-14, 0, 0
0.185241, 0, 2.06309e-13, 0, 1.41421, -2.06309e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17525e-18, 0, 7.42813e-14, 0, 1.32025e-13, 0, 0
0.193105, 0, 3.44323e-13, 0, 1.41421, -3.44323e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.34899e-18, 0, 1.26528e-13, 0, 2.17789e-13, 0, 0
0.200969, 0, 5.71152e-13, 0, 1.41421, -5.71152e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.9559e-18, 0, 2.14297e-13, 0, 3.56846e-13, 0, 0
0.208832, 0, 9.41703e-13, 0, 1.41421, -9.41703e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49052e-17, 0, 3.60915e-13, 0, 5.80773e-13, 0, 0
0.216696, 0, 1.54345e-12, 0, 1.41421, -1.54345e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4661e-17, 0, 6.04503e-13, 0, 9.38918e-13, 0, 0
0.22456, 0, 2.51494e-12, 0, 1.41421, -2.51494e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05694e-17, 0, 1.00704e-12, 0, 1.50787e-12, 0, 0
0.232424, 0, 4.07445e-12, 0, 1.41421, -4.07445e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63681e-17, 0, 1.66876e-12, 0, 2.40562e-12, 0, 0
0.240287, 0, 6.56384e-12, 0, 1.41421, -6.56384e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07986e-16, 0, 2.75103e-12, 0, 3.8127e-12, 0, 0
0.248151, 0, 1.0516e-11, 0, 1.41421, -1.0516e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74785e-16, 0, 4.51241e-12, 0, 6.00338e-12, 0, 0
0.256015, 0, 1.6757e-11, 0, 1.41421, -1.6757e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8149e-16, 0, 7.36536e-12, 0, 9.39136e-12, 0, 0
0.263879, 0, 2.65619e-11, 0, 1.41421, -2.65619e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51177e-16, 0, 1.19652e-11, 0, 1.45963e-11, 0, 0
0.271742, 0, 4.18896e-11, 0, 1.41421, -4.18896e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.199e-16, 0, 1.93489e-11, 0, 2.254e-11, 0, 0
0.279606, 0, 6.57367e-11, 0, 1.41421, -6.57367e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14384e-15, 0, 3.11519e-11, 0, 3.45837e-11, 0, 0
0.28747, 0, 1.02671e-10, 3.93765e-43, 1.41421, -1.02671e-10, 3.93765e-43, 0, 3.93765e-43, 3.93765e-43, 3.93765e-43, 3.93765e-43, 3.93765e-43, 3.93765e-43, 3.93765e-43, 3.93765e-43, 3.93765e-43, 3.93765e-43, 3.93765e-43, 3.93765e-43, 1.81037e-15, 3.93765e-43, 4.99446e-11, 3.93765e-43, 5.27242e-11, 3.93765e-43, 3.93765e-43
0.295334, 0, 1.59628e-10, 6.60012e-42, 1.41421, -1.59628e-10, 6.60012e-42, 0, 6.60012e-42, 6.60012e-42, 6.60012e-42, 6.60012e-42, 6.60012e-42, 6.60012e-42, 6.60012e-42, 6.60012e-42, 6.60012e-42, 6.60012e-42, 6.60012e-42, 6.60012e-42, 2.85517e-15, 6.60012e-42, 7.97555e-11, 6.60012e-42, 7.98696e-11, 6.60012e-42, 6.60012e-42
0.303197, 0, 2.47111e-10, 9.16884e-41, 1.41421, -2.47111e-10, 9.16884e-41, 0, 9.16884e-41, 9.16884e-41, 9.16884e-41, 9.16884e-41, 9.16884e-41, 9.16884e-41, 9.16884e-41, 9.16884e-41, 9.16884e-41, 9.16884e-41, 9.16884e-41, 9.16884e-41, 4.48872e-15, 9.16884e-41, 1.26881e-10, 9.16884e-41, 1.20226e-10, 9.16884e-41, 9.16884e-41
0.311061, 0, 3.80985e-10, 1.13303e-39, 1.41421, -3.80985e-10, 1.13303e-39, 0, 1.13303e-39, 1.13303e-39, 1.13303e-39, 1.13303e-39, 1.13303e-39, 1.13303e-39, 1.13303e-39, 1.13303e-39, 1.13303e-39, 1.13303e-39, 1.13303e-39, 1.13303e-39, 7.03747e-15, 1.13303e-39, 2.01143e-10, 1.13303e-39, 1.79835e-10, 1.13303e-39, 1.13303e-39
0.318925, 0, 5.85147e-10, 1.25386e-38, 1.41421, -5.85147e-10, 1.25386e-38, 0, 1.25386e-38, 1.25386e-38, 1.25386e-38, 1.25386e-38, 1.25386e-38, 1.25386e-38, 1.25386e-38, 1.25386e-38, 1.25386e-38, 1.25386e-38, 1.25386e-38, 1.25386e-38, 1.10076e-14, 1.25386e-38, 3.17824e-10, 1.25386e-38, 2.67312e-10, 1.25386e-38, 1.25386e-38
0.326789, 0, 8.95555e-10, 1.2559e-37, 1.41421, -8.95555e-10, 1.2559e-37, 0, 1.2559e-37, 1.2559e-37, 1.2559e-37, 1.2559e-37, 1.2559e-37, 1.2559e-37, 1.2559e-37, 1.2559e-37, 1.2559e-37, 1.2559e-37, 1.2559e-37, 1.2559e-37, 1.71844e-14, 1.2559e-37, 5.00672e-10, 1.2559e-37, 3.94866e-10, 1.2559e-37, 1.2559e-37
0.334652, 0, 1.36622e-09, 1.1441e-36, 1.41421, -1.36622e-09, 1.1441e-36, 0, 1.1441e-36, 1.1441e-36, 1.1441e-36, 1.1441e-36, 1.1441e-36, 1.1441e-36, 1.1441e-36, 1.1441e-36, 1.1441e-36, 1.1441e-36, 1.1441e-36, 1.1441e-36, 2.67874e-14, 1.1441e-36, 7.8653e-10, 1.1441e-36, 5.79668e-10, 1.1441e-36, 1.1441e-36
0.342516, 0, 2.07823e-09, 9.53329e-36, 1.41421, -2.07823e-09, 9.53329e-36, 0, 9.53329e-36, 9.53329e-36, 9.53329e-36, 9.53329e-36, 9.53329e-36, 9.53329e-36, 9.53329e-36, 9.53329e-36, 9.53329e-36, 9.53329e-36, 9.53329e-36, 9.53329e-36, 4.1711e-14, 9.53329e-36, 1.23248e-09, 9.53329e-36, 8.45709e-10, 9.53329e-36, 9.53329e-36
0.35038, 0, 3.15321e-09, 7.29583e-35, 1.41421, -3.15321e-09, 7.29583e-35, 0, 7.29583e-35, 7.29583e-35, 7.29583e-35, 7.29583e-35, 7.29583e-35, 7.29583e-35, 7.29583e-35, 7.29583e-35, 7.29583e-35, 7.29583e-35, 7.29583e-35, 7.29583e-35, 6.49022e-14, 7.29583e-35, 1.92686e-09, 7.29583e-35, 1.22628e-09, 7.29583e-35, 7.29583e-35
0.358244, 0, 4.77359e-09, 5.06555e-34, 1.41421, -4.77359e-09, 5.06555e-34, 0, 5.06555e-34, 5.06555e-34, 5.06555e-34, 5.06555e-34, 5.06555e-34, 5.06555e-34, 5.06555e-34, 5.06555e-34, 5.06555e-34, 5.06555e-34, 5.06555e-34, 5.06555e-34, 1.00947e-13, 5.06555e-34, 3.00621e-09, 5.06555e-34, 1.76727e-09, 5.06555e-34, 5.06555e-34
0.366107, 0, 7.21299e-09, 3.42485e-33, 1.41421, -7.21299e-09, 3.42485e-33, 0, 3.42485e-33, 3.42485e-33, 3.42485e-33, 3.42485e-33, 3.42485e-33, 3.42485e-33, 3.42485e-33, 3.42485e-33, 3.42485e-33, 3.42485e-33, 3.42485e-33, 3.42485e-33, 1.56989e-13, 3.42485e-33, 4.68134e-09, 3.42485e-33, 2.53149e-09, 3.42485e-33, 3.42485e-33
0.373971, 0, 1.08818e-08, 1.93086e-32, 1.41421, -1.08818e-08, 1.93086e-32, 0, 1.93086e-32, 1.93086e-32, 1.93086e-32, 1.93086e-32, 1.93086e-32, 1.93086e-32, 1.93086e-32, 1.93086e-32, 1.93086e-32, 1.93086e-32, 1.93086e-32, 1.93086e-32, 2.44152e-13, 1.93086e-32, 7.27724e-09, 1.93086e-32, 3.60434e-09, 1.93086e-32, 1.93086e-32
0.381835, 0, 1.63957e-08, 1.03073e-31, 1.41421, -1.63957e-08, 1.03073e-31, 0, 1.03073e-31, 1.03073e-31, 1.03073e-31, 1.03073e-31, 1.03073e-31, 1.03073e-31, 1.03073e-31, 1.03073e-31, 1.03073e-31, 1.03073e-31, 1.03073e-31, 1.03073e-31, 3.79758e-13, 1.03073e-31, 1.12941e-08, 1.03073e-31, 5.10116e-09, 1.03073e-31, 1.03073e-31
0.389699, 0, 2.46779e-08, 5.52201e-31, 1.41421, -2.46779e-08, 5.52201e-31, 0, 5.52201e-31, 5.52201e-31, 5.52201e-31, 5.52201e-31, 5.52201e-31, 5.52201e-31, 5.52201e-31, 5.52201e-31, 5.52201e-31, 5.52201e-31, 5.52201e-31, 5.52201e-31, 5.90758e-13, 5.52201e-31, 1.75005e-08, 5.52201e-31, 7.17673e-09, 5.52201e-31, 5.52201e-31
