   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_515.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00220928, 0, 1.0442e-15, 0, 1.41421, -1.0442e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.94556e-18, 0, 0, 5.08864e-18, 0, 1.2028e-19, 0, 1.03004e-15, 0, 0, 0
0.0100618, 0, 1.70983e-15, 0, 1.41421, -1.70983e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46466e-17, 0, 0, 8.48283e-18, 0, 2.01983e-19, 0, 1.6865e-15, 0, 0, 0
0.0179143, 0, 2.78511e-15, 0, 1.41421, -2.78511e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38554e-17, 0, 0, 1.40685e-17, 0, 3.37571e-19, 0, 2.74685e-15, 0, 0, 0
0.0257668, 0, 4.51311e-15, 0, 1.41421, -4.51311e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86525e-17, 0, 0, 2.32141e-17, 0, 5.61528e-19, 0, 4.45069e-15, 0, 0, 0
0.0336192, 0, 7.27574e-15, 0, 1.41421, -7.27574e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23068e-17, 0, 0, 3.81137e-17, 0, 9.29743e-19, 0, 7.17439e-15, 0, 0, 0
0.0414717, 0, 1.16699e-14, 0, 1.41421, -1.16699e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.99268e-17, 0, 0, 6.22675e-17, 0, 1.53238e-18, 0, 1.15062e-14, 0, 0, 0
0.0493242, 0, 1.86237e-14, 0, 1.41421, -1.86237e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59454e-16, 0, 0, 1.01234e-16, 0, 2.51423e-18, 0, 1.83605e-14, 0, 0, 0
0.0571767, 0, 2.95728e-14, 0, 1.41421, -2.95728e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53172e-16, 0, 0, 1.63797e-16, 0, 4.10681e-18, 0, 2.91517e-14, 0, 0, 0
0.0650292, 0, 4.67265e-14, 0, 1.41421, -4.67265e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9998e-16, 0, 0, 2.63767e-16, 0, 6.67859e-18, 0, 4.6056e-14, 0, 0, 0
0.0728817, 0, 7.34674e-14, 0, 1.41421, -7.34674e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28813e-16, 0, 0, 4.22762e-16, 0, 1.08135e-17, 0, 7.2405e-14, 0, 0, 0
0.0807342, 0, 1.14948e-13, 0, 1.41421, -1.14948e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.83738e-16, 0, 0, 6.74461e-16, 0, 1.74328e-17, 0, 1.13272e-13, 0, 0, 0
0.0885867, 0, 1.78977e-13, 0, 1.41421, -1.78977e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53153e-15, 0, 0, 1.0711e-15, 0, 2.7984e-17, 0, 1.76346e-13, 0, 0, 0
0.0964392, 0, 2.77329e-13, 0, 1.41421, -2.77329e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37286e-15, 0, 0, 1.69332e-15, 0, 4.47331e-17, 0, 2.73218e-13, 0, 0, 0
0.104292, 0, 4.27667e-13, 0, 1.41421, -4.27667e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65873e-15, 0, 0, 2.6651e-15, 0, 7.12102e-17, 0, 4.21272e-13, 0, 0, 0
0.112144, 0, 6.56359e-13, 0, 1.41421, -6.56359e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.61454e-15, 0, 0, 4.17621e-15, 0, 1.12892e-16, 0, 6.46456e-13, 0, 0, 0
0.119997, 0, 1.00256e-12, 0, 1.41421, -1.00256e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.57495e-15, 0, 0, 6.51588e-15, 0, 1.78241e-16, 0, 9.87294e-13, 0, 0, 0
0.127849, 0, 1.52414e-12, 0, 1.41421, -1.52414e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30345e-14, 0, 0, 1.01233e-14, 0, 2.80284e-16, 0, 1.50071e-12, 0, 0, 0
0.135702, 0, 2.30619e-12, 0, 1.41421, -2.30619e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97201e-14, 0, 0, 1.56635e-14, 0, 4.38992e-16, 0, 2.27036e-12, 0, 0, 0
0.143554, 0, 3.47315e-12, 0, 1.41421, -3.47315e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96951e-14, 0, 0, 2.4138e-14, 0, 6.84865e-16, 0, 3.41863e-12, 0, 0, 0
0.151407, 0, 5.20622e-12, 0, 1.41421, -5.20622e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45074e-14, 0, 0, 3.70514e-14, 0, 1.0643e-15, 0, 5.12359e-12, 0, 0, 0
0.159259, 0, 7.76781e-12, 0, 1.41421, -7.76781e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63986e-14, 0, 0, 5.66566e-14, 0, 1.64765e-15, 0, 7.6431e-12, 0, 0, 0
0.167112, 0, 1.15361e-11, 0, 1.41421, -1.15361e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85984e-14, 0, 0, 8.63168e-14, 0, 2.54114e-15, 0, 1.13486e-11, 0, 0, 0
0.174964, 0, 1.70533e-11, 0, 1.41421, -1.70533e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45739e-13, 0, 0, 1.3104e-13, 0, 3.90469e-15, 0, 1.67726e-11, 0, 0, 0
0.182817, 0, 2.50933e-11, 0, 1.41421, -2.50933e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14427e-13, 0, 0, 1.98263e-13, 0, 5.97816e-15, 0, 2.46746e-11, 0, 0, 0
0.190669, 0, 3.67545e-11, 0, 1.41421, -3.67545e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14046e-13, 0, 0, 2.99014e-13, 0, 9.12025e-15, 0, 3.61323e-11, 0, 0, 0
0.198522, 0, 5.3589e-11, 0, 1.41421, -5.3589e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5785e-13, 0, 0, 4.49611e-13, 0, 1.38656e-14, 0, 5.26677e-11, 0, 0, 0
0.206374, 0, 7.77783e-11, 0, 1.41421, -7.77783e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6447e-13, 0, 0, 6.74169e-13, 0, 2.10089e-14, 0, 7.64187e-11, 0, 0, 0
0.214227, 0, 1.12374e-10, 0, 1.41421, -1.12374e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.59974e-13, 0, 0, 1.0083e-12, 0, 3.17277e-14, 0, 1.10374e-10, 0, 0, 0
0.222079, 0, 1.61624e-10, 0, 1.41421, -1.61624e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38065e-12, 0, 0, 1.50454e-12, 0, 4.77627e-14, 0, 1.58691e-10, 0, 0, 0
0.229932, 0, 2.31411e-10, 0, 1.41421, -2.31411e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97676e-12, 0, 0, 2.24044e-12, 0, 7.16802e-14, 0, 2.27122e-10, 0, 0, 0
