   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_646.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.00251722, 0, 1.41562e-22, 0, 1.41421, -1.41562e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.99481e-29, 0, 2.81837e-23, 0, 1.13379e-22, 0, 0
0.0103764, 0, 3.44679e-22, 0, 1.41421, -3.44679e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96723e-28, 0, 6.98301e-23, 0, 2.74849e-22, 0, 0
0.0182355, 0, 8.24049e-22, 0, 1.41421, -8.24049e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75403e-28, 0, 1.6973e-22, 0, 6.54318e-22, 0, 0
0.0260947, 0, 1.93672e-21, 0, 1.41421, -1.93672e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1296e-27, 0, 4.05256e-22, 0, 1.53146e-21, 0, 0
0.0339538, 0, 4.47904e-21, 0, 1.41421, -4.47904e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64157e-27, 0, 9.51568e-22, 0, 3.52747e-21, 0, 0
0.041813, 0, 1.02019e-20, 0, 1.41421, -1.02019e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08485e-27, 0, 2.19945e-21, 0, 8.0025e-21, 0, 0
0.0496721, 0, 2.29029e-20, 0, 1.41421, -2.29029e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38169e-26, 0, 5.00863e-21, 0, 1.78942e-20, 0, 0
0.0575312, 0, 5.07099e-20, 0, 1.41421, -5.07099e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09478e-26, 0, 1.12455e-20, 0, 3.94644e-20, 0, 0
0.0653904, 0, 1.10802e-19, 0, 1.41421, -1.10802e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.84165e-26, 0, 2.49105e-20, 0, 8.58918e-20, 0, 0
0.0732496, 0, 2.39049e-19, 0, 1.41421, -2.39049e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49359e-25, 0, 5.44733e-20, 0, 1.84576e-19, 0, 0
0.0811087, 0, 5.09547e-19, 0, 1.41421, -5.09547e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22234e-25, 0, 1.17692e-19, 0, 3.91854e-19, 0, 0
0.0889679, 0, 1.10098e-18, 0, 1.41421, -1.10098e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.07713e-25, 0, 2.5886e-19, 0, 8.42121e-19, 0, 0
0.096827, 0, 2.28668e-18, 0, 1.41421, -2.28668e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48768e-24, 0, 5.44728e-19, 0, 1.74195e-18, 0, 0
0.104686, 0, 4.69821e-18, 0, 1.41421, -4.69821e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09398e-24, 0, 1.13398e-18, 0, 3.56423e-18, 0, 0
0.112545, 0, 9.55177e-18, 0, 1.41421, -9.55177e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36798e-24, 0, 2.33603e-18, 0, 7.21573e-18, 0, 0
0.120404, 0, 1.92209e-17, 0, 1.41421, -1.92209e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29741e-23, 0, 4.76358e-18, 0, 1.44574e-17, 0, 0
