   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_35.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.154102, 0, 3.44089e-13, 0, 1.41421, -3.44089e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5368e-15, 0, 0, 1.56291e-17, 1.41309e-16, 0, 3.41395e-13, 0, 0
0.16199, 0, 5.47603e-13, 0, 1.41421, -5.47603e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03724e-15, 0, 0, 2.54059e-17, 2.32061e-16, 0, 5.43308e-13, 0, 0
0.169878, 0, 8.66575e-13, 0, 1.41421, -8.66575e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38899e-15, 0, 0, 4.10883e-17, 3.79294e-16, 0, 8.59766e-13, 0, 0
0.177766, 0, 1.36366e-12, 0, 1.41421, -1.36366e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00541e-14, 0, 0, 6.61186e-17, 6.17048e-16, 0, 1.35292e-12, 0, 0
0.185654, 0, 2.13391e-12, 0, 1.41421, -2.13391e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57335e-14, 0, 0, 1.05876e-16, 9.99224e-16, 0, 2.11708e-12, 0, 0
0.193542, 0, 3.32069e-12, 0, 1.41421, -3.32069e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44848e-14, 0, 0, 1.68733e-16, 1.61079e-15, 0, 3.29443e-12, 0, 0
0.20143, 0, 5.13891e-12, 0, 1.41421, -5.13891e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78936e-14, 0, 0, 2.67659e-16, 2.58514e-15, 0, 5.09817e-12, 0, 0
0.209317, 0, 7.90888e-12, 0, 1.41421, -7.90888e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.83235e-14, 0, 0, 4.22669e-16, 4.13078e-15, 0, 7.84601e-12, 0, 0
0.217205, 0, 1.21051e-11, 0, 1.41421, -1.21051e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.92774e-14, 0, 0, 6.64547e-16, 6.57239e-15, 0, 1.20086e-11, 0, 0
0.225093, 0, 1.84264e-11, 0, 1.41421, -1.84264e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35915e-13, 0, 0, 1.04047e-15, 1.04135e-14, 0, 1.8279e-11, 0, 0
0.232981, 0, 2.78956e-11, 0, 1.41421, -2.78956e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05795e-13, 0, 0, 1.62256e-15, 1.64325e-14, 0, 2.76718e-11, 0, 0
0.240869, 0, 4.20016e-11, 0, 1.41421, -4.20016e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09921e-13, 0, 0, 2.52076e-15, 2.58277e-14, 0, 4.16633e-11, 0, 0
0.248757, 0, 6.28981e-11, 0, 1.41421, -6.28981e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64227e-13, 0, 0, 3.90231e-15, 4.04389e-14, 0, 6.23895e-11, 0, 0
0.256645, 0, 9.36823e-11, 0, 1.41421, -9.36823e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.91642e-13, 0, 0, 6.02127e-15, 6.30815e-14, 0, 9.29215e-11, 0, 0
0.264533, 0, 1.38782e-10, 1.12104e-44, 1.41421, -1.38782e-10, 0, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.02498e-12, 1.12104e-44, 1.12104e-44, 9.26296e-15, 9.80508e-14, 1.12104e-44, 1.3765e-10, 1.12104e-44, 1.12104e-44
0.272421, 0, 2.04489e-10, 2.07392e-43, 1.41421, -2.04489e-10, 0, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 2.07392e-43, 1.51093e-12, 2.07392e-43, 2.07392e-43, 1.42115e-14, 1.51884e-13, 2.07392e-43, 2.02812e-10, 2.07392e-43, 2.07392e-43
0.280309, 0, 2.99695e-10, 3.03381e-42, 1.41421, -2.99695e-10, 0, 3.03381e-42, 3.03381e-42, 3.03381e-42, 3.03381e-42, 3.03381e-42, 3.03381e-42, 3.03381e-42, 3.03381e-42, 3.03381e-42, 3.03381e-42, 3.03381e-42, 2.21556e-12, 3.03381e-42, 3.03381e-42, 2.17519e-14, 2.34505e-13, 3.03381e-42, 2.97223e-10, 3.03381e-42, 3.03381e-42
0.288196, 0, 4.36883e-10, 4.05157e-41, 1.41421, -4.36883e-10, 0, 4.05157e-41, 4.05157e-41, 4.05157e-41, 4.05157e-41, 4.05157e-41, 4.05157e-41, 4.05157e-41, 4.05157e-41, 4.05157e-41, 4.05157e-41, 4.05157e-41, 3.23179e-12, 4.05157e-41, 4.05157e-41, 3.32251e-14, 3.60947e-13, 4.05157e-41, 4.33257e-10, 4.05157e-41, 4.05157e-41
0.296084, 0, 6.33486e-10, 4.85181e-40, 1.41421, -6.33486e-10, 0, 4.85181e-40, 4.85181e-40, 4.85181e-40, 4.85181e-40, 4.85181e-40, 4.85181e-40, 4.85181e-40, 4.85181e-40, 4.85181e-40, 4.85181e-40, 4.85181e-40, 4.68965e-12, 4.85181e-40, 4.85181e-40, 5.06639e-14, 5.53934e-13, 4.85181e-40, 6.28192e-10, 4.85181e-40, 4.85181e-40
0.303972, 0, 9.13698e-10, 5.23343e-39, 1.41421, -9.13698e-10, 0, 5.23343e-39, 5.23343e-39, 5.23343e-39, 5.23343e-39, 5.23343e-39, 5.23343e-39, 5.23343e-39, 5.23343e-39, 5.23343e-39, 5.23343e-39, 5.23343e-39, 6.77002e-12, 5.23343e-39, 5.23343e-39, 7.71513e-14, 8.47757e-13, 5.23343e-39, 9.06003e-10, 5.23343e-39, 5.23343e-39
0.31186, 0, 1.3109e-09, 5.106e-38, 1.41421, -1.3109e-09, 0, 5.106e-38, 5.106e-38, 5.106e-38, 5.106e-38, 5.106e-38, 5.106e-38, 5.106e-38, 5.106e-38, 5.106e-38, 5.106e-38, 5.106e-38, 9.72321e-12, 5.106e-38, 5.106e-38, 1.17367e-13, 1.29407e-12, 5.106e-38, 1.29977e-09, 5.106e-38, 5.106e-38
0.319748, 0, 1.87089e-09, 4.53082e-37, 1.41421, -1.87089e-09, 0, 4.53082e-37, 4.53082e-37, 4.53082e-37, 4.53082e-37, 4.53082e-37, 4.53082e-37, 4.53082e-37, 4.53082e-37, 4.53082e-37, 4.53082e-37, 4.53082e-37, 1.38937e-11, 4.53082e-37, 4.53082e-37, 1.7842e-13, 1.97057e-12, 4.53082e-37, 1.85485e-09, 4.53082e-37, 4.53082e-37
0.327636, 0, 2.65613e-09, 3.67558e-36, 1.41421, -2.65613e-09, 0, 3.67558e-36, 3.67558e-36, 3.67558e-36, 3.67558e-36, 3.67558e-36, 3.67558e-36, 3.67558e-36, 3.67558e-36, 3.67558e-36, 3.67558e-36, 3.67558e-36, 1.9753e-11, 3.67558e-36, 3.67558e-36, 2.71122e-13, 2.99395e-12, 3.67558e-36, 2.63311e-09, 3.67558e-36, 3.67558e-36
0.335524, 0, 3.75128e-09, 2.73939e-35, 1.41421, -3.75128e-09, 0, 2.73939e-35, 2.73939e-35, 2.73939e-35, 2.73939e-35, 2.73939e-35, 2.73939e-35, 2.73939e-35, 2.73939e-35, 2.73939e-35, 2.73939e-35, 2.73939e-35, 2.79436e-11, 2.73939e-35, 2.73939e-35, 4.11922e-13, 4.53922e-12, 2.73939e-35, 3.71838e-09, 2.73939e-35, 2.73939e-35
0.343412, 0, 5.27048e-09, 1.88428e-34, 1.41421, -5.27048e-09, 0, 1.88428e-34, 1.88428e-34, 1.88428e-34, 1.88428e-34, 1.88428e-34, 1.88428e-34, 1.88428e-34, 1.88428e-34, 1.88428e-34, 1.88428e-34, 1.88428e-34, 3.93353e-11, 1.88428e-34, 1.88428e-34, 6.25859e-13, 6.8685e-12, 1.88428e-34, 5.22365e-09, 1.88428e-34, 1.88428e-34
0.3513, 0, 7.36674e-09, 1.27811e-33, 1.41421, -7.36674e-09, 0, 1.27811e-33, 1.27811e-33, 1.27811e-33, 1.27811e-33, 1.27811e-33, 1.27811e-33, 1.27811e-33, 1.27811e-33, 1.27811e-33, 1.27811e-33, 1.27811e-33, 5.51014e-11, 1.27811e-33, 1.27811e-33, 9.51061e-13, 1.03738e-11, 1.27811e-33, 7.30031e-09, 1.27811e-33, 1.27811e-33
0.359188, 0, 1.02439e-08, 8.3123e-33, 1.41421, -1.02439e-08, 0, 8.3123e-33, 8.3123e-33, 8.3123e-33, 8.3123e-33, 8.3123e-33, 8.3123e-33, 8.3123e-33, 8.3123e-33, 8.3123e-33, 8.3123e-33, 8.3123e-33, 7.68155e-11, 8.3123e-33, 8.3123e-33, 1.44556e-12, 1.56403e-11, 8.3123e-33, 1.015e-08, 8.3123e-33, 8.3123e-33
0.367075, 0, 1.41721e-08, 5.06593e-32, 1.41421, -1.41721e-08, 0, 5.06593e-32, 5.06593e-32, 5.06593e-32, 5.06593e-32, 5.06593e-32, 5.06593e-32, 5.06593e-32, 5.06593e-32, 5.06593e-32, 5.06593e-32, 5.06593e-32, 1.06579e-10, 5.06593e-32, 5.06593e-32, 2.19763e-12, 2.35404e-11, 5.06593e-32, 1.40397e-08, 5.06593e-32, 5.06593e-32
0.374963, 0, 1.95071e-08, 2.8829e-31, 1.41421, -1.95071e-08, 0, 2.8829e-31, 2.8829e-31, 2.8829e-31, 2.8829e-31, 2.8829e-31, 2.8829e-31, 2.8829e-31, 2.8829e-31, 2.8829e-31, 2.8829e-31, 2.8829e-31, 1.47183e-10, 2.8829e-31, 2.8829e-31, 3.3414e-12, 3.53712e-11, 2.8829e-31, 1.93212e-08, 2.8829e-31, 2.8829e-31
0.382851, 0, 2.67152e-08, 1.53449e-30, 1.41421, -2.67152e-08, 0, 1.53449e-30, 1.53449e-30, 1.53449e-30, 1.53449e-30, 1.53449e-30, 1.53449e-30, 1.53449e-30, 1.53449e-30, 1.53449e-30, 1.53449e-30, 1.53449e-30, 2.0232e-10, 1.53449e-30, 1.53449e-30, 5.08027e-12, 5.30579e-11, 1.53449e-30, 2.64547e-08, 1.53449e-30, 1.53449e-30
0.390739, 0, 3.64039e-08, 7.66236e-30, 1.41421, -3.64039e-08, 0, 7.66236e-30, 7.66236e-30, 7.66236e-30, 7.66236e-30, 7.66236e-30, 7.66236e-30, 7.66236e-30, 7.66236e-30, 7.66236e-30, 7.66236e-30, 7.66236e-30, 2.76856e-10, 7.66236e-30, 7.66236e-30, 7.72212e-12, 7.94494e-11, 7.66236e-30, 3.60398e-08, 7.66236e-30, 7.66236e-30
0.398627, 0, 4.93599e-08, 3.60055e-29, 1.41421, -4.93599e-08, 0, 3.60055e-29, 3.60055e-29, 3.60055e-29, 3.60055e-29, 3.60055e-29, 3.60055e-29, 3.60055e-29, 3.60055e-29, 3.60055e-29, 3.60055e-29, 3.60055e-29, 3.77164e-10, 3.60055e-29, 3.60055e-29, 1.17315e-11, 1.18749e-10, 3.60055e-29, 4.88523e-08, 3.60055e-29, 3.60055e-29
0.406515, 0, 6.65974e-08, 1.59735e-28, 1.41421, -6.65974e-08, 0, 1.59735e-28, 1.59735e-28, 1.59735e-28, 1.59735e-28, 1.59735e-28, 1.59735e-28, 1.59735e-28, 1.59735e-28, 1.59735e-28, 1.59735e-28, 1.59735e-28, 5.11573e-10, 1.59735e-28, 1.59735e-28, 1.78074e-11, 1.77137e-10, 1.59735e-28, 6.58909e-08, 1.59735e-28, 1.59735e-28
0.414403, 0, 8.9416e-08, 6.7105e-28, 1.41421, -8.9416e-08, 0, 6.7105e-28, 6.7105e-28, 6.7105e-28, 6.7105e-28, 6.7105e-28, 6.7105e-28, 6.7105e-28, 6.7105e-28, 6.7105e-28, 6.7105e-28, 6.7105e-28, 6.90906e-10, 6.7105e-28, 6.7105e-28, 2.69972e-11, 2.63666e-10, 6.7105e-28, 8.84344e-08, 6.7105e-28, 6.7105e-28
0.422291, 0, 1.19472e-07, 2.67709e-27, 1.41421, -1.19472e-07, 0, 2.67709e-27, 2.67709e-27, 2.67709e-27, 2.67709e-27, 2.67709e-27, 2.67709e-27, 2.67709e-27, 2.67709e-27, 2.67709e-27, 2.67709e-27, 2.67709e-27, 9.29181e-10, 2.67709e-27, 2.67709e-27, 4.08646e-11, 3.91539e-10, 2.67709e-27, 1.1811e-07, 2.67709e-27, 2.67709e-27
0.430179, 0, 1.58866e-07, 1.01691e-26, 1.41421, -1.58866e-07, 0, 1.01691e-26, 1.01691e-26, 1.01691e-26, 1.01691e-26, 1.01691e-26, 1.01691e-26, 1.01691e-26, 5.83186e-14, 1.01691e-26, 1.01691e-26, 1.01691e-26, 1.24447e-09, 1.01691e-26, 1.01691e-26, 6.17322e-11, 5.79919e-10, 1.01691e-26, 1.56979e-07, 1.01691e-26, 1.01691e-26
0.438067, 0, 2.10246e-07, 3.68761e-26, 1.41421, -2.10246e-07, 0, 3.68761e-26, 3.68761e-26, 3.68761e-26, 3.68761e-26, 3.68761e-26, 3.68761e-26, 3.68761e-26, 2.14194e-13, 3.68761e-26, 3.68761e-26, 3.68761e-26, 1.66e-09, 3.68761e-26, 3.68761e-26, 9.30344e-11, 8.56483e-10, 3.68761e-26, 2.07636e-07, 3.68761e-26, 3.68761e-26
0.445954, 0, 2.76936e-07, 1.28134e-25, 1.41421, -2.76936e-07, 0, 1.28134e-25, 1.28134e-25, 1.28134e-25, 1.28134e-25, 1.28134e-25, 1.28134e-25, 1.28134e-25, 5.35463e-13, 1.28134e-25, 1.28134e-25, 1.28134e-25, 2.20545e-09, 1.28134e-25, 1.28134e-25, 1.39822e-10, 1.26098e-09, 1.28134e-25, 2.73329e-07, 1.28134e-25, 1.28134e-25
0.453842, 0, 3.65458e-07, 4.32256e-25, 1.41421, -3.65458e-07, 0, 2.44861e-14, 1.15928e-13, 1.1944e-13, 6.37261e-13, 3.10573e-13, 4.67929e-13, 6.60773e-13, 5.64998e-12, 1.19135e-11, 3.21813e-12, 2.2806e-09, 2.91876e-09, 4.43195e-13, 1.05759e-13, 2.09481e-10, 1.85014e-09, 1.12213e-15, 3.58156e-07, 4.32256e-25, 1.87217e-11
0.46173, 0, 4.81876e-07, 7.17444e-10, 1.41421, -4.81876e-07, 7.17444e-10, 7.17519e-10, 7.17801e-10, 7.17812e-10, 7.19409e-10, 7.18401e-10, 7.18887e-10, 7.19481e-10, 7.33686e-10, 7.54174e-10, 7.27366e-10, 7.74858e-09, 4.56538e-09, 7.1881e-10, 7.1777e-10, 1.03022e-09, 3.42192e-09, 7.17447e-10, 4.67851e-07, 7.17444e-10, 7.75163e-10
0.469618, 0, 6.35225e-07, 2.20529e-09, 1.41421, -6.35225e-07, 2.20529e-09, 2.20547e-09, 2.20614e-09, 2.20617e-09, 2.20997e-09, 2.20757e-09, 2.20873e-09, 2.21014e-09, 2.24309e-09, 2.29281e-09, 2.22893e-09, 1.89604e-08, 7.25899e-09, 2.20854e-09, 2.20606e-09, 2.67053e-09, 6.14269e-09, 2.2053e-09, 6.08706e-07, 2.20529e-09, 2.34283e-09
0.477506, 0, 8.39293e-07, 5.24725e-09, 1.41421, -8.39293e-07, 5.24725e-09, 5.24764e-09, 5.2491e-09, 5.24915e-09, 5.2574e-09, 5.2522e-09, 5.2547e-09, 5.25778e-09, 5.32822e-09, 5.437e-09, 5.29851e-09, 4.15707e-08, 1.18598e-08, 5.25431e-09, 5.24894e-09, 5.93644e-09, 1.09549e-08, 5.24727e-09, 7.89294e-07, 5.24725e-09, 5.54543e-09
0.485394, 0, 1.11488e-06, 1.1364e-08, 1.41421, -1.11488e-06, 1.1364e-08, 1.13648e-08, 1.13678e-08, 1.13679e-08, 1.13849e-08, 1.13742e-08, 1.13794e-08, 1.13857e-08, 1.15299e-08, 1.1756e-08, 1.14699e-08, 8.64093e-08, 1.99841e-08, 1.13786e-08, 1.13674e-08, 1.23805e-08, 1.96004e-08, 1.1364e-08, 1.02058e-06, 1.1364e-08, 1.198e-08
0.493282, 0, 1.49486e-06, 2.34573e-08, 1.41421, -1.49486e-06, 2.34573e-08, 2.3459e-08, 2.3465e-08, 2.34652e-08, 2.34994e-08, 2.34778e-08, 2.34882e-08, 2.35009e-08, 2.37878e-08, 2.4243e-08, 2.36696e-08, 1.73855e-07, 3.46536e-08, 2.34866e-08, 2.34643e-08, 2.49497e-08, 3.52911e-08, 2.34574e-08, 1.31719e-06, 2.34573e-08, 2.4692e-08
0.50117, 0, 2.03271e-06, 4.69777e-08, 1.41421, -2.03271e-06, 4.69777e-08, 4.69809e-08, 4.69927e-08, 4.69932e-08, 4.70601e-08, 4.70179e-08, 4.70382e-08, 4.70631e-08, 4.77049e-08, 4.85167e-08, 4.73934e-08, 3.41584e-07, 6.14672e-08, 4.7035e-08, 4.69914e-08, 4.91582e-08, 6.39002e-08, 4.69779e-08, 1.69903e-06, 4.69777e-08, 4.93962e-08
0.509058, 0, 2.81699e-06, 9.19711e-08, 1.41421, -2.81699e-06, 9.19711e-08, 9.19772e-08, 9.19999e-08, 9.20008e-08, 9.21293e-08, 9.20482e-08, 9.20873e-08, 9.21351e-08, 9.37081e-08, 9.49281e-08, 9.27699e-08, 6.58018e-07, 1.10655e-07, 9.20811e-08, 9.19974e-08, 9.51412e-08, 1.16034e-07, 9.19714e-08, 2.19417e-06, 9.19711e-08, 9.66179e-08
0.516946, 0, 3.99606e-06, 1.76622e-07, 1.41421, -3.99606e-06, 1.76622e-07, 1.76633e-07, 1.76676e-07, 1.76678e-07, 1.7692e-07, 1.76767e-07, 1.76841e-07, 1.76931e-07, 1.80937e-07, 1.82204e-07, 1.7813e-07, 1.24516e-06, 2.00628e-07, 1.76829e-07, 1.76671e-07, 1.81207e-07, 2.10655e-07, 1.76622e-07, 2.84337e-06, 1.76622e-07, 1.85393e-07
0.524834, 0, 5.8177e-06, 3.33261e-07, 1.41421, -5.8177e-06, 3.33261e-07, 3.33282e-07, 3.33361e-07, 3.33364e-07, 3.33815e-07, 3.33531e-07, 3.33667e-07, 3.33835e-07, 3.42615e-07, 3.43622e-07, 3.36059e-07, 2.31669e-06, 3.63995e-07, 3.33646e-07, 3.33353e-07, 3.39862e-07, 3.81134e-07, 3.33262e-07, 3.70775e-06, 3.33261e-07, 3.49543e-07
0.532721, 0, 8.69583e-06, 6.18338e-07, 1.41421, -8.69583e-06, 6.18338e-07, 6.18376e-07, 6.18522e-07, 6.18527e-07, 6.1935e-07, 6.18831e-07, 6.19081e-07, 6.19387e-07, 6.37355e-07, 6.37257e-07, 6.23448e-07, 4.24011e-06, 6.57549e-07, 6.19041e-07, 6.18506e-07, 6.27788e-07, 6.85311e-07, 6.18339e-07, 4.88106e-06, 6.18338e-07, 6.48069e-07
0.540609, 0, 1.33155e-05, 1.12863e-06, 1.41421, -1.33155e-05, 1.12863e-06, 1.1287e-06, 1.12896e-06, 1.12897e-06, 1.13045e-06, 1.12952e-06, 1.12997e-06, 1.13052e-06, 1.16599e-06, 1.16263e-06, 1.13781e-06, 7.63609e-06, 1.17848e-06, 1.1299e-06, 1.12893e-06, 1.14209e-06, 1.22181e-06, 1.12864e-06, 6.50935e-06, 1.12863e-06, 1.18205e-06
0.548497, 0, 2.07961e-05, 2.02703e-06, 1.41421, -2.07961e-05, 2.02703e-06, 2.02715e-06, 2.02761e-06, 2.02763e-06, 2.03024e-06, 2.0286e-06, 2.02939e-06, 2.03036e-06, 2.09788e-06, 2.08714e-06, 2.04327e-06, 1.35335e-05, 2.09019e-06, 2.02927e-06, 2.02756e-06, 2.04609e-06, 2.15597e-06, 2.02704e-06, 8.82229e-06, 2.02703e-06, 2.12149e-06
0.556385, 0, 3.29449e-05, 3.58269e-06, 1.41421, -3.29449e-05, 3.58269e-06, 3.58291e-06, 3.58371e-06, 3.58374e-06, 3.58829e-06, 3.58542e-06, 3.5868e-06, 3.5885e-06, 3.7153e-06, 3.6873e-06, 3.61095e-06, 2.3607e-05, 3.66245e-06, 3.58659e-06, 3.58362e-06, 3.60956e-06, 3.76016e-06, 3.5827e-06, 1.21813e-05, 3.58269e-06, 3.74708e-06
0.564273, 0, 5.26314e-05, 6.23219e-06, 1.41421, -5.26314e-05, 6.23219e-06, 6.23256e-06, 6.23393e-06, 6.23399e-06, 6.24177e-06, 6.23686e-06, 6.23923e-06, 6.24213e-06, 6.47715e-06, 6.41137e-06, 6.28059e-06, 4.0532e-05, 6.33257e-06, 6.23885e-06, 6.23378e-06, 6.26985e-06, 6.4752e-06, 6.23221e-06, 1.71531e-05, 6.23219e-06, 6.51376e-06
0.572161, 0, 8.43417e-05, 1.06705e-05, 1.41421, -8.43417e-05, 1.06705e-05, 1.06711e-05, 1.06734e-05, 1.06735e-05, 1.06867e-05, 1.06784e-05, 1.06824e-05, 1.06873e-05, 1.1117e-05, 1.09726e-05, 1.07521e-05, 6.85028e-05, 1.07964e-05, 1.06817e-05, 1.06732e-05, 1.0723e-05, 1.10016e-05, 1.06705e-05, 2.46217e-05, 1.06705e-05, 1.11453e-05
0.580049, 0, 0.000134956, 1.79831e-05, 1.41421, -0.000134956, 1.79831e-05, 1.79842e-05, 1.7988e-05, 1.79882e-05, 1.80099e-05, 1.79962e-05, 1.80028e-05, 1.80109e-05, 1.87862e-05, 1.84846e-05, 1.81186e-05, 0.000113971, 1.81407e-05, 1.80018e-05, 1.79876e-05, 1.8056e-05, 1.84323e-05, 1.79832e-05, 3.59388e-05, 1.79831e-05, 1.87711e-05
0.587937, 0, 0.000214851, 2.98338e-05, 1.41421, -0.000214851, 2.98338e-05, 2.98354e-05, 2.98417e-05, 2.9842e-05, 2.98776e-05, 2.98551e-05, 2.98659e-05, 2.98792e-05, 3.12586e-05, 3.06531e-05, 3.00551e-05, 0.000186674, 3.00303e-05, 2.98642e-05, 2.9841e-05, 2.99345e-05, 3.04404e-05, 2.98338e-05, 5.31558e-05, 2.98338e-05, 3.11213e-05
