   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_13.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00309742, 0, 1.12797e-17, 0, 1.41421, -1.12797e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41595e-19, 0, 0, 9.85215e-22, 0, 3.40074e-20, 0, 1.09031e-17, 0, 0, 0
0.0109466, 0, 2.05056e-17, 0, 1.41421, -2.05056e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20958e-19, 0, 0, 1.82151e-21, 0, 6.29969e-20, 0, 1.98198e-17, 0, 0, 0
0.0187959, 0, 3.70079e-17, 0, 1.41421, -3.70079e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12062e-18, 0, 0, 3.34363e-21, 0, 1.1589e-19, 0, 3.57681e-17, 0, 0, 0
0.0266451, 0, 6.63179e-17, 0, 1.41421, -6.63179e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00801e-18, 0, 0, 6.09486e-21, 0, 2.11754e-19, 0, 6.4092e-17, 0, 0, 0
0.0344943, 0, 1.18015e-16, 0, 1.41421, -1.18015e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57308e-18, 0, 0, 1.10338e-20, 0, 3.84368e-19, 0, 1.14046e-16, 0, 0, 0
0.0423436, 0, 2.08576e-16, 0, 1.41421, -2.08576e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31455e-18, 0, 0, 1.98411e-20, 0, 6.93199e-19, 0, 2.01549e-16, 0, 0, 0
0.0501928, 0, 3.66158e-16, 0, 1.41421, -3.66158e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10845e-17, 0, 0, 3.54436e-20, 0, 1.2423e-18, 0, 3.53795e-16, 0, 0, 0
0.058042, 0, 6.38548e-16, 0, 1.41421, -6.38548e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93289e-17, 0, 0, 6.29061e-20, 0, 2.21265e-18, 0, 6.16943e-16, 0, 0, 0
0.0658912, 0, 1.10632e-15, 0, 1.41421, -1.10632e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34857e-17, 0, 0, 1.10937e-19, 0, 3.91711e-18, 0, 1.0688e-15, 0, 0, 0
0.0737405, 0, 1.90444e-15, 0, 1.41421, -1.90444e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76385e-17, 0, 0, 1.94415e-19, 0, 6.89348e-18, 0, 1.83972e-15, 0, 0, 0
0.0815897, 0, 3.25757e-15, 0, 1.41421, -3.25757e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.8583e-17, 0, 0, 3.38608e-19, 0, 1.20609e-17, 0, 3.14659e-15, 0, 0, 0
0.0894389, 0, 5.53722e-15, 0, 1.41421, -5.53722e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67556e-16, 0, 0, 5.86157e-19, 0, 2.09811e-17, 0, 5.34809e-15, 0, 0, 0
