   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_9.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00271075, 0, 1.00337e-17, 0, 1.41421, -1.00337e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26884e-19, 0, 0, 1.107e-21, 0, 4.03204e-20, 0, 9.56539e-18, 0, 0, 0
0.0105618, 0, 1.82038e-17, 0, 1.41421, -1.82038e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74421e-19, 0, 0, 2.04256e-21, 0, 7.45551e-20, 0, 1.73528e-17, 0, 0, 0
0.0184128, 0, 3.27882e-17, 0, 1.41421, -3.27882e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39475e-18, 0, 0, 3.74195e-21, 0, 1.36905e-19, 0, 3.12528e-17, 0, 0, 0
0.0262638, 0, 5.86402e-17, 0, 1.41421, -5.86402e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49423e-18, 0, 0, 6.8075e-21, 0, 2.49707e-19, 0, 5.58895e-17, 0, 0, 0
0.0341148, 0, 1.04148e-16, 0, 1.41421, -1.04148e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.42949e-18, 0, 0, 1.23e-20, 0, 4.52459e-19, 0, 9.92536e-17, 0, 0, 0
0.0419658, 0, 1.83712e-16, 0, 1.41421, -1.83712e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8127e-18, 0, 0, 2.20752e-20, 0, 8.14578e-19, 0, 1.75063e-16, 0, 0, 0
0.0498168, 0, 3.2189e-16, 0, 1.41421, -3.2189e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36877e-17, 0, 0, 3.93592e-20, 0, 1.45731e-18, 0, 3.06706e-16, 0, 0, 0
0.0576678, 0, 5.60281e-16, 0, 1.41421, -5.60281e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38223e-17, 0, 0, 6.97233e-20, 0, 2.59117e-18, 0, 5.33798e-16, 0, 0, 0
0.0655188, 0, 9.68893e-16, 0, 1.41421, -9.68893e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11915e-17, 0, 0, 1.22729e-19, 0, 4.57951e-18, 0, 9.22999e-16, 0, 0, 0
0.0733698, 0, 1.66477e-15, 0, 1.41421, -1.66477e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.07685e-17, 0, 0, 2.14682e-19, 0, 8.04579e-18, 0, 1.58575e-15, 0, 0, 0
