   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_580.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.67174, 51.1468, 43.3045, 14.8306, 7.29018, 7.84231, 14.8306, 0, 43.1528, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.8306, 14.9823, 14.8306
7.6796, 39.7922, 36.8978, 14.3872, 6.46469, 2.89436, 14.3872, 0, 36.7389, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.5461, 14.3872
7.68747, 36.4748, 31.5937, 13.9481, 6.20281, 4.88111, 13.9481, 0, 31.4287, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 13.9481, 14.1131, 13.9481
7.69533, 31.2895, 27.2327, 13.5141, 5.7697, 4.05674, 13.5141, 0, 27.0629, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.5141, 13.684, 13.5141
7.70319, 27.9662, 23.6662, 13.0858, 5.47414, 4.3, 13.0858, 0, 23.493, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.0858, 13.259, 13.0858
7.71105, 21.4959, 20.7606, 12.6629, 4.84726, 0.735275, 12.6629, 0, 20.5857, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.6629, 12.8378, 12.6629
7.71891, 19.6895, 18.3988, 12.2457, 4.6572, 1.29068, 12.2457, 0, 18.2237, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.2457, 12.4209, 12.2457
7.72677, 8.34614, 16.4794, 11.835, 3.21654, -8.13324, 11.835, 0, 16.3057, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 11.835, 12.0087, 11.835
7.73463, 15.8035, 14.9162, 11.4312, 4.21942, 0.88731, 11.4312, 0, 14.7454, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.6019, 11.4312
7.74249, 10.3583, 13.636, 11.0341, 3.51544, -3.27772, 11.0341, 0, 13.4697, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.0341, 11.2004, 11.0341
7.75036, 11.2362, 12.5789, 10.6438, 3.63816, -1.34267, 10.6438, 0, 12.4184, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.6438, 10.8042, 10.6438
7.75822, 10.5534, 11.6962, 10.2605, 3.54308, -1.14276, 10.2605, 0, 11.5427, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.2605, 10.4139, 10.2605
7.76608, 8.18166, 10.9488, 9.88445, 3.19087, -2.76715, 9.88445, 0, 10.8034, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 9.88445, 10.0299, 9.88445
7.77394, 10.1862, 10.3052, 9.51519, 3.49088, -0.11902, 9.51519, 0, 10.1687, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.51519, 9.65177, 9.51519
7.7818, 9.99271, 9.74143, 9.15297, 3.46305, 0.251281, 9.15297, 0, 9.61432, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.15297, 9.28008, 9.15297
7.78966, 9.59114, 9.58104, 9.14015, 3.40458, 0.0100985, 9.14015, 0, 9.4638, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.14015, 9.25739, 9.14015
7.79752, 9.39436, 9.45993, 9.12688, 3.37555, -0.0655661, 9.12688, 0, 9.35276, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.12688, 9.23405, 9.12688
7.80538, 7.58172, 9.36671, 9.11249, 3.09544, -1.78499, 9.11249, 0, 9.26962, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.11249, 9.20958, 9.11249
7.81325, 8.77999, 9.29316, 9.09674, 3.28329, -0.513172, 9.09674, 0, 9.20597, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.09674, 9.18393, 9.09674
7.82111, 4.82692, 9.23342, 9.0796, 2.61284, -4.4065, 9.0796, 0, 9.15578, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.0796, 9.15723, 9.0796
7.82897, 10.5696, 9.18328, 9.06112, 3.54537, 1.38633, 9.06112, 0, 9.11473, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.06112, 9.12967, 9.06112
7.83683, 13.1296, 9.1396, 9.04118, 3.88968, 3.99002, 9.04118, 0, 9.07953, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.04118, 9.10124, 9.04118
7.84469, 11.6335, 9.09957, 9.01915, 3.69236, 2.53396, 9.01915, 0, 9.04731, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.01915, 9.07141, 9.01915
7.85255, 14.3283, 9.06158, 8.99494, 4.04083, 5.26673, 8.99494, 0, 9.01637, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 8.99494, 9.04015, 8.99494
7.86041, 10.425, 9.0245, 8.96842, 3.52492, 1.40054, 8.96842, 0, 8.98552, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 8.96842, 9.00739, 8.96842
7.86827, 4.10979, 8.98785, 8.93983, 2.4718, -4.87806, 8.93983, 0, 8.95425, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.93983, 8.97343, 8.93983
7.87614, 10.316, 8.95163, 8.90961, 3.50942, 1.36441, 8.90961, 0, 8.92251, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.90961, 8.93873, 8.90961
7.884, 10.2197, 8.91603, 8.87822, 3.49567, 1.30368, 8.87822, 0, 8.89047, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.87822, 8.90377, 8.87822
7.89186, 11.2968, 8.88137, 8.84606, 3.64648, 2.41547, 8.84606, 0, 8.85842, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.84606, 8.86902, 8.84606
7.89972, 10.7512, 8.8481, 8.81356, 3.57088, 1.90305, 8.81356, 0, 8.82674, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.81356, 8.83493, 8.81356
7.90758, 6.69358, 8.8168, 8.78113, 2.94849, -2.12322, 8.78113, 0, 8.79595, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.78113, 8.80198, 8.78113
7.91544, 8.75105, 8.80577, 8.76674, 3.27888, -0.054719, 8.76674, 0, 8.78429, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.76674, 8.78822, 8.76674
7.9233, 9.74659, 8.7949, 8.7498, 3.42733, 0.951688, 8.7498, 0, 8.77153, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.7498, 8.77317, 8.7498
7.93116, 9.22932, 8.78537, 8.73076, 3.35102, 0.443954, 8.73076, 0, 8.75872, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.73076, 8.75741, 8.73076
7.93903, 5.72743, 8.7792, 8.71068, 2.77983, -3.05177, 8.71068, 0, 8.74774, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.71068, 8.74215, 8.71068
7.94689, 9.75087, 8.7788, 8.69063, 3.42795, 0.972071, 8.69063, 0, 8.7408, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.69063, 8.72863, 8.69063
7.95475, 10.9828, 8.80106, 8.68575, 3.60316, 2.1817, 8.68575, 0, 8.75459, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.68575, 8.73221, 8.68575
7.96261, 7.23676, 8.83307, 8.68079, 3.0392, -1.59632, 8.68079, 0, 8.77599, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.73787, 8.68079
7.97047, 9.01041, 8.87737, 8.6753, 3.31819, 0.13304, 8.6753, 0, 8.80727, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.6753, 8.74539, 8.6753
7.97833, 9.7368, 8.93757, 8.66906, 3.4259, 0.799236, 8.66906, 0, 8.85184, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.66906, 8.75478, 8.66906
7.98619, 8.73142, 9.01853, 8.66206, 3.27588, -0.287114, 8.66206, 0, 8.91433, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.66206, 8.76626, 8.66206
7.99405, 7.2539, 9.12647, 8.65445, 3.04202, -1.87257, 8.65445, 0, 9.00075, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.65445, 8.78017, 8.65445
8.00192, 9.46146, 9.26867, 8.64596, 3.38548, 0.19279, 8.64596, 0, 9.11822, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.64596, 8.79641, 8.64596
8.00978, 10.2556, 9.45424, 8.63652, 3.50081, 0.801407, 8.63652, 0, 9.27576, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.63652, 8.815, 8.63652
8.01764, 11.9905, 9.69403, 8.6259, 3.74039, 2.29648, 8.6259, 0, 9.4842, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.6259, 8.83573, 8.6259
8.0255, 15.7176, 10.0012, 8.61408, 4.20923, 5.71635, 8.61408, 0, 9.75679, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.61408, 8.85854, 8.61408
8.03336, 10.4371, 10.3914, 8.60112, 3.52663, 0.0457582, 8.60112, 0, 10.1092, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.60112, 8.8833, 8.60112
8.04122, 13.427, 10.8821, 8.58688, 3.92773, 2.54498, 8.58688, 0, 10.5594, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.58688, 8.90958, 8.58688
8.04908, 14.2589, 11.4935, 8.57126, 4.03223, 2.76542, 8.57126, 0, 11.1278, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.57126, 8.93689, 8.57126
8.05694, 14.698, 12.2481, 8.55434, 4.08632, 2.44995, 8.55434, 0, 11.8376, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.55434, 8.96477, 8.55434
8.06481, 12.5481, 13.1703, 8.53589, 3.81419, -0.622221, 8.53589, 0, 12.7138, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.53589, 8.99236, 8.53589
8.07267, 23.396, 14.286, 8.51589, 5.03945, 9.11006, 8.51589, 0, 13.783, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 8.51589, 9.01885, 8.51589
8.08053, 27.2522, 15.6225, 8.49444, 5.40853, 11.6297, 8.49444, 0, 15.0734, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 8.49444, 9.04353, 8.49444
8.08839, 27.3782, 17.2065, 8.47138, 5.42017, 10.1717, 8.47138, 0, 16.6125, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 8.47138, 9.0653, 8.47138
8.09625, 18.317, 19.0643, 8.44677, 4.50743, -0.747372, 8.44677, 0, 18.4278, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 8.44677, 9.08329, 8.44677
8.10411, 28.3049, 21.2199, 8.42067, 5.50498, 7.085, 8.42067, 0, 20.5439, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 8.42067, 9.09659, 8.42067
8.11197, 32.6558, 23.6931, 8.39304, 5.88692, 8.96275, 8.39304, 0, 22.9819, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 8.39304, 9.10424, 8.39304
8.11983, 25.5584, 26.4984, 8.36379, 5.24961, -0.940025, 8.36379, 0, 25.7569, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 8.36379, 9.10528, 8.36379
8.1277, 27.264, 29.6442, 8.33305, 5.40962, -2.38022, 8.33305, 0, 28.8781, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 8.33305, 9.09912, 8.33305
8.13556, 35.8141, 33.1286, 8.30066, 6.14931, 2.6855, 8.30066, 0, 32.3443, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 8.30066, 9.08495, 8.30066
8.14342, 31.1811, 36.9413, 8.26668, 5.7603, -5.76017, 8.26668, 0, 36.1456, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 8.26668, 9.06238, 8.26668
8.15128, 44.7735, 41.0589, 8.23122, 6.83911, 3.71463, 8.23122, 0, 40.2588, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 8.23122, 9.03124, 8.23122
8.15914, 44.2507, 45.4472, 8.19434, 6.80079, -1.19648, 8.19434, 0, 44.65, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.19434, 8.99149, 8.19434
8.167, 47.728, 50.058, 8.15586, 7.05181, -2.33002, 8.15586, 0, 49.2708, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.15586, 8.94308, 8.15586
8.17486, 58.3736, 54.8313, 8.1159, 7.77005, 3.54227, 8.1159, 0, 54.0608, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.1159, 8.8864, 8.1159
8.18272, 65.2602, 59.6933, 8.0743, 8.20123, 5.56684, 8.0743, 0, 58.9458, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.0743, 8.82177, 8.0743
8.19059, 58.5416, 64.5628, 8.03116, 7.78085, -6.02122, 8.03116, 0, 63.844, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.03116, 8.74992, 8.03116
8.19845, 62.5579, 69.3471, 7.98661, 8.03479, -6.78925, 7.98661, 0, 68.662, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 7.98661, 8.67173, 7.98661
8.20631, 82.6416, 73.9485, 7.94064, 9.20009, 8.69311, 7.94064, 0, 73.3012, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 7.94064, 8.588, 7.94064
8.21417, 72.5353, 78.2683, 7.89311, 8.63338, -5.73301, 7.89311, 0, 77.6619, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 7.89311, 8.49952, 7.89311
8.22203, 79.5499, 82.2056, 7.84417, 9.0305, -2.65564, 7.84417, 0, 81.6424, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 7.84417, 8.40735, 7.84417
8.22989, 81.5683, 85.6654, 7.79364, 9.14157, -4.09713, 7.79364, 0, 85.1468, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 7.79364, 8.31224, 7.79364
8.23775, 89.4731, 88.5622, 7.74161, 9.56416, 0.910889, 7.74161, 0, 88.0887, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 7.74161, 8.21511, 7.74161
8.24562, 91.6181, 90.8213, 7.68823, 9.67564, 0.796814, 7.68823, 0, 90.3926, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 7.68823, 8.11695, 7.68823
8.25348, 94.9446, 92.382, 7.63336, 9.84605, 2.56263, 7.63336, 0, 91.997, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 7.63336, 8.01833, 7.63336
8.26134, 105.337, 93.203, 7.57705, 10.3603, 12.1337, 7.57705, 0, 92.8602, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.57705, 7.9199, 7.57705
8.2692, 99.6835, 93.2616, 7.51945, 10.0838, 6.42194, 7.51945, 0, 92.9587, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.51945, 7.82233, 7.51945
8.27706, 100.034, 92.5552, 7.46045, 10.1012, 7.47871, 7.46045, 0, 92.2898, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.46045, 7.72588, 7.46045
8.28492, 90.197, 91.102, 7.4, 9.60193, -0.904961, 7.4, 0, 90.8712, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.6308, 7.4
8.29278, 72.3224, 88.9398, 7.33834, 8.62104, -16.6174, 7.33834, 0, 88.7406, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.33834, 7.53747, 7.33834
8.30064, 76.1894, 86.1238, 7.27522, 8.84248, -9.93442, 7.27522, 0, 85.9533, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.27522, 7.44572, 7.27522
8.30851, 75.3403, 82.7252, 7.2107, 8.79433, -7.38492, 7.2107, 0, 82.5803, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.2107, 7.35559, 7.2107
8.31637, 81.4714, 78.8274, 7.14505, 9.13627, 2.64397, 7.14505, 0, 78.7052, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.14505, 7.26729, 7.14505
8.32423, 77.7237, 74.523, 7.07847, 8.92881, 3.20069, 7.07847, 0, 74.4206, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.07847, 7.18086, 7.07847
8.33209, 73.0144, 69.9097, 7.0108, 8.66108, 3.10463, 7.0108, 0, 69.8246, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.0108, 7.09597, 7.0108
8.33995, 62.8208, 65.0851, 6.94212, 8.05114, -2.26433, 6.94212, 0, 65.0148, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 6.94212, 7.01249, 6.94212
8.34781, 64.4895, 60.1478, 6.87214, 8.15411, 4.34171, 6.87214, 0, 60.09, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.87214, 6.9299, 6.87214
