   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_249.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.334436, 0, 3.3837e-15, 0, 1.41421, -3.3837e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05928e-17, 0, 0, 1.67288e-20, 2.55608e-19, 0, 3.37283e-15, 0, 0
0.342303, 0, 8.45964e-15, 0, 1.41421, -8.45964e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64828e-17, 0, 0, 4.20926e-20, 6.54613e-19, 0, 8.43247e-15, 0, 0
0.35017, 0, 2.07733e-14, 0, 1.41421, -2.07733e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.50296e-17, 0, 0, 1.04072e-19, 1.64623e-18, 0, 2.07065e-14, 0, 0
0.358037, 0, 5.01182e-14, 0, 1.41421, -5.01182e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56888e-16, 0, 0, 2.52934e-19, 4.06693e-18, 0, 4.99569e-14, 0, 0
0.365904, 0, 1.18837e-13, 0, 1.41421, -1.18837e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71994e-16, 0, 0, 6.04468e-19, 9.87348e-18, 0, 1.18455e-13, 0, 0
0.373771, 0, 2.77007e-13, 0, 1.41421, -2.77007e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.67086e-16, 0, 0, 1.42096e-18, 2.35639e-17, 0, 2.76115e-13, 0, 0
0.381637, 0, 6.34915e-13, 0, 1.41421, -6.34915e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98734e-15, 0, 0, 3.28683e-18, 5.53005e-17, 0, 6.32869e-13, 0, 0
0.389504, 0, 1.43126e-12, 0, 1.41421, -1.43126e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4798e-15, 0, 0, 7.48328e-18, 1.27654e-16, 0, 1.42664e-12, 0, 0
0.397371, 0, 3.1738e-12, 0, 1.41421, -3.1738e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93352e-15, 0, 0, 1.67753e-17, 2.89919e-16, 0, 3.16356e-12, 0, 0
0.405238, 0, 6.92433e-12, 1.47136e-42, 1.41421, -6.92433e-12, 1.47136e-42, 0, 1.47136e-42, 1.47136e-42, 1.47136e-42, 1.47136e-42, 1.47136e-42, 1.47136e-42, 1.47136e-42, 1.47136e-42, 1.47136e-42, 2.16712e-14, 1.47136e-42, 1.47136e-42, 3.70395e-17, 6.4798e-16, 1.47136e-42, 6.90197e-12, 1.47136e-42, 1.47136e-42
0.413105, 0, 1.48654e-11, 2.68727e-41, 1.41421, -1.48654e-11, 2.68727e-41, 0, 2.68727e-41, 2.68727e-41, 2.68727e-41, 2.68727e-41, 2.68727e-41, 2.68727e-41, 2.68727e-41, 2.68727e-41, 2.68727e-41, 4.65231e-14, 2.68727e-41, 2.68727e-41, 8.05848e-17, 1.42558e-15, 2.68727e-41, 1.48174e-11, 2.68727e-41, 2.68727e-41
0.420971, 0, 3.1408e-11, 3.91108e-40, 1.41421, -3.1408e-11, 3.91108e-40, 0, 3.91108e-40, 3.91108e-40, 3.91108e-40, 3.91108e-40, 3.91108e-40, 3.91108e-40, 3.91108e-40, 3.91108e-40, 3.91108e-40, 9.82928e-14, 3.91108e-40, 3.91108e-40, 1.72836e-16, 3.08795e-15, 3.91108e-40, 3.13064e-11, 3.91108e-40, 3.91108e-40
0.428838, 0, 6.53163e-11, 4.99225e-39, 1.41421, -6.53163e-11, 4.99225e-39, 0, 4.99225e-39, 4.99225e-39, 4.99225e-39, 4.99225e-39, 4.99225e-39, 4.99225e-39, 4.99225e-39, 4.99225e-39, 4.99225e-39, 2.0441e-13, 4.99225e-39, 4.99225e-39, 3.65636e-16, 6.58727e-15, 4.99225e-39, 6.51049e-11, 4.99225e-39, 4.99225e-39
0.436705, 0, 1.33714e-10, 5.71489e-38, 1.41421, -1.33714e-10, 5.71489e-38, 0, 5.71489e-38, 5.71489e-38, 5.71489e-38, 5.71489e-38, 5.71489e-38, 5.71489e-38, 5.71489e-38, 5.71489e-38, 5.71489e-38, 4.18475e-13, 5.71489e-38, 5.71489e-38, 7.63464e-16, 1.38424e-14, 5.71489e-38, 1.33281e-10, 5.71489e-38, 5.71489e-38
0.444572, 0, 2.69496e-10, 5.91648e-37, 1.41421, -2.69496e-10, 5.91648e-37, 0, 5.91648e-37, 5.91648e-37, 5.91648e-37, 5.91648e-37, 5.91648e-37, 5.91648e-37, 5.91648e-37, 5.91648e-37, 5.91648e-37, 8.43493e-13, 5.91648e-37, 5.91648e-37, 1.57472e-15, 2.86624e-14, 5.91648e-37, 2.68622e-10, 5.91648e-37, 5.91648e-37
0.452439, 0, 5.34807e-10, 5.57455e-36, 1.41421, -5.34807e-10, 5.57455e-36, 0, 5.57455e-36, 5.57455e-36, 5.57455e-36, 5.57455e-36, 5.57455e-36, 5.57455e-36, 5.57455e-36, 5.57455e-36, 5.57455e-36, 1.67415e-12, 5.57455e-36, 5.57455e-36, 3.21154e-15, 5.85004e-14, 5.57455e-36, 5.33071e-10, 5.57455e-36, 5.57455e-36
0.460306, 0, 1.0451e-09, 4.80574e-35, 1.41421, -1.0451e-09, 4.80574e-35, 0, 4.80574e-35, 4.80574e-35, 4.80574e-35, 4.80574e-35, 4.80574e-35, 4.80574e-35, 4.80574e-35, 4.80574e-35, 4.80574e-35, 3.27239e-12, 4.80574e-35, 4.80574e-35, 6.48367e-15, 1.17741e-13, 4.80574e-35, 1.0417e-09, 4.80574e-35, 4.80574e-35
0.468172, 0, 2.01131e-09, 3.81032e-34, 1.41421, -2.01131e-09, 3.81032e-34, 0, 3.81032e-34, 3.81032e-34, 3.81032e-34, 3.81032e-34, 3.81032e-34, 3.81032e-34, 3.81032e-34, 3.81032e-34, 3.81032e-34, 6.30026e-12, 3.81032e-34, 3.81032e-34, 1.2975e-14, 2.33796e-13, 3.81032e-34, 2.00477e-09, 3.81032e-34, 3.81032e-34
0.476039, 0, 3.81249e-09, 2.79163e-33, 1.41421, -3.81249e-09, 2.79163e-33, 0, 2.79163e-33, 2.79163e-33, 2.79163e-33, 2.79163e-33, 2.79163e-33, 2.79163e-33, 2.79163e-33, 2.79163e-33, 2.79163e-33, 1.19492e-11, 2.79163e-33, 2.79163e-33, 2.57766e-14, 4.58314e-13, 2.79163e-33, 3.80006e-09, 2.79163e-33, 2.79163e-33
0.483906, 0, 7.11853e-09, 1.96094e-32, 1.41421, -7.11853e-09, 1.96094e-32, 0, 1.96094e-32, 1.96094e-32, 1.96094e-32, 1.96094e-32, 1.96094e-32, 1.96094e-32, 1.96094e-32, 1.96094e-32, 1.96094e-32, 2.23296e-11, 1.96094e-32, 1.96094e-32, 5.09204e-14, 8.87663e-13, 1.96094e-32, 7.09526e-09, 1.96094e-32, 1.96094e-32
0.491773, 0, 1.3094e-08, 1.32915e-31, 1.41421, -1.3094e-08, 1.32915e-31, 0, 1.32915e-31, 1.32915e-31, 1.32915e-31, 1.32915e-31, 1.32915e-31, 1.32915e-31, 1.32915e-31, 1.32915e-31, 1.32915e-31, 4.11211e-11, 1.32915e-31, 1.32915e-31, 1.00192e-13, 1.70032e-12, 1.32915e-31, 1.30511e-08, 1.32915e-31, 1.32915e-31
0.49964, 0, 2.37306e-08, 8.52769e-31, 1.41421, -2.37306e-08, 8.52769e-31, 0, 8.52769e-31, 8.52769e-31, 8.52769e-31, 8.52769e-31, 8.52769e-31, 8.52769e-31, 8.52769e-31, 8.52769e-31, 8.52769e-31, 7.46414e-11, 8.52769e-31, 8.52769e-31, 1.96676e-13, 3.22525e-12, 8.52769e-31, 2.36525e-08, 8.52769e-31, 8.52769e-31
0.507507, 0, 4.23785e-08, 5.15333e-30, 1.41421, -4.23785e-08, 5.15333e-30, 0, 5.15333e-30, 5.15333e-30, 5.15333e-30, 5.15333e-30, 5.15333e-30, 5.15333e-30, 5.15333e-30, 5.15333e-30, 5.15333e-30, 1.33575e-10, 5.15333e-30, 5.15333e-30, 3.85683e-13, 6.0676e-12, 5.15333e-30, 4.22384e-08, 5.15333e-30, 5.15333e-30
0.515373, 0, 7.45846e-08, 2.92816e-29, 1.41421, -7.45846e-08, 2.92816e-29, 0, 2.92816e-29, 2.92816e-29, 2.92816e-29, 2.92816e-29, 2.92816e-29, 2.92816e-29, 2.92816e-29, 2.92816e-29, 2.92816e-29, 2.35731e-10, 2.92816e-29, 2.92816e-29, 7.5631e-13, 1.13427e-11, 2.92816e-29, 7.43367e-08, 2.92816e-29, 2.92816e-29
0.52324, 0, 1.29382e-07, 1.56641e-28, 1.41421, -1.29382e-07, 1.56641e-28, 0, 1.56641e-28, 1.56641e-28, 1.56641e-28, 1.56641e-28, 1.56641e-28, 1.56641e-28, 1.56641e-28, 1.56641e-28, 1.56641e-28, 4.10374e-10, 1.56641e-28, 1.56641e-28, 1.48367e-12, 2.11156e-11, 1.56641e-28, 1.28949e-07, 1.56641e-28, 1.56641e-28
0.531107, 0, 2.21254e-07, 7.90966e-28, 1.41421, -2.21254e-07, 7.90966e-28, 0, 7.90966e-28, 7.90966e-28, 7.90966e-28, 7.90966e-28, 7.90966e-28, 7.90966e-28, 7.90966e-28, 7.90966e-28, 7.90966e-28, 7.04941e-10, 7.90966e-28, 7.90966e-28, 2.91118e-12, 3.92399e-11, 7.90966e-28, 2.20506e-07, 7.90966e-28, 7.90966e-28
0.538974, 0, 3.7305e-07, 3.78319e-27, 1.41421, -3.7305e-07, 3.78319e-27, 0, 3.78319e-27, 3.78319e-27, 3.78319e-27, 3.78319e-27, 3.78319e-27, 3.78319e-27, 3.78319e-27, 3.78319e-27, 3.78319e-27, 1.19533e-09, 3.78319e-27, 3.78319e-27, 5.70888e-12, 7.2974e-11, 3.78319e-27, 3.71776e-07, 3.78319e-27, 3.78319e-27
0.546841, 0, 6.20274e-07, 1.71851e-26, 1.41421, -6.20274e-07, 1.71851e-26, 0, 1.71851e-26, 1.71851e-26, 1.71851e-26, 1.71851e-26, 1.71851e-26, 1.71851e-26, 1.71851e-26, 1.71851e-26, 1.71851e-26, 2.00147e-09, 1.71851e-26, 1.71851e-26, 1.11743e-11, 1.36122e-10, 1.71851e-26, 6.18125e-07, 1.71851e-26, 1.71851e-26
0.554708, 0, 1.01723e-06, 7.43413e-26, 1.41421, -1.01723e-06, 7.43413e-26, 0, 7.43413e-26, 7.43413e-26, 7.43413e-26, 7.43413e-26, 7.43413e-26, 7.43413e-26, 7.43413e-26, 7.43413e-26, 7.43413e-26, 3.31062e-09, 7.43413e-26, 7.43413e-26, 2.17953e-11, 2.55154e-10, 7.43413e-26, 1.01364e-06, 7.43413e-26, 7.43413e-26
0.562574, 0, 1.64575e-06, 3.07078e-25, 1.41421, -1.64575e-06, 3.07078e-25, 0, 3.07078e-25, 3.07078e-25, 3.07078e-25, 3.07078e-25, 3.07078e-25, 3.07078e-25, 3.07078e-25, 3.07078e-25, 3.07078e-25, 5.41179e-09, 3.07078e-25, 3.07078e-25, 4.22837e-11, 4.81114e-10, 3.07078e-25, 1.63981e-06, 3.07078e-25, 3.07078e-25
0.570441, 0, 2.62729e-06, 1.21428e-24, 1.41421, -2.62729e-06, 1.21428e-24, 0, 1.21428e-24, 1.21428e-24, 1.21428e-24, 1.21428e-24, 1.21428e-24, 4.96908e-12, 1.21428e-24, 1.21428e-24, 1.21428e-24, 8.74627e-09, 1.21428e-24, 1.21428e-24, 8.14419e-11, 9.12629e-10, 1.21428e-24, 2.61755e-06, 1.21428e-24, 1.21428e-24
0.578308, 0, 4.13947e-06, 4.60761e-24, 1.41421, -4.13947e-06, 4.60761e-24, 0, 4.60761e-24, 4.60761e-24, 4.60761e-24, 4.60761e-24, 4.60761e-24, 2.17807e-11, 4.60761e-24, 4.60761e-24, 4.60761e-24, 1.39803e-08, 4.60761e-24, 4.60761e-24, 1.55462e-10, 1.7398e-09, 4.60761e-24, 4.12357e-06, 4.60761e-24, 4.60761e-24
0.586175, 0, 6.44174e-06, 1.68984e-23, 1.41421, -6.44174e-06, 2.93143e-10, 0, 1.94421e-13, 4.23548e-13, 1.21587e-12, 4.63794e-12, 5.57907e-12, 3.00894e-10, 8.33936e-11, 1.1231e-11, 2.94316e-10, 2.21102e-08, 1.04433e-11, 4.40032e-13, 2.93658e-10, 3.32683e-09, 1.07264e-14, 6.41396e-06, 1.68984e-23, 1.04765e-09
0.594042, 0, 9.92945e-06, 2.6978e-08, 1.41421, -9.92945e-06, 2.82563e-08, 2.6978e-08, 2.69788e-08, 2.69798e-08, 2.69833e-08, 2.69982e-08, 2.70023e-08, 2.82003e-08, 2.73416e-08, 2.7027e-08, 2.82614e-08, 6.15858e-08, 2.70235e-08, 2.69799e-08, 2.75263e-08, 3.33425e-08, 2.6978e-08, 9.87906e-06, 2.6978e-08, 3.15465e-08
0.601909, 0, 1.51656e-05, 1.1725e-07, 1.41421, -1.51656e-05, 1.21671e-07, 1.1725e-07, 1.17253e-07, 1.17256e-07, 1.17268e-07, 1.1732e-07, 1.17334e-07, 1.21366e-07, 1.18508e-07, 1.17419e-07, 1.21689e-07, 1.70876e-07, 1.17408e-07, 1.17257e-07, 1.18261e-07, 1.29396e-07, 1.1725e-07, 1.50683e-05, 1.1725e-07, 1.3305e-07
0.609775, 0, 2.30405e-05, 4.04287e-07, 1.41421, -2.30405e-05, 4.18263e-07, 4.04287e-07, 4.04297e-07, 4.04308e-07, 4.04345e-07, 4.04509e-07, 4.04553e-07, 4.17077e-07, 4.08263e-07, 4.04823e-07, 4.18319e-07, 4.86563e-07, 4.04785e-07, 4.04308e-07, 4.06126e-07, 4.2734e-07, 4.04288e-07, 2.2837e-05, 4.04287e-07, 4.54233e-07
0.617642, 0, 3.5041e-05, 1.27495e-06, 1.41421, -3.5041e-05, 1.31665e-06, 1.27495e-06, 1.27498e-06, 1.27501e-06, 1.27513e-06, 1.27561e-06, 1.27575e-06, 1.31258e-06, 1.28682e-06, 1.27655e-06, 1.31682e-06, 1.39996e-06, 1.27644e-06, 1.27502e-06, 1.27825e-06, 1.31835e-06, 1.27495e-06, 3.45824e-05, 1.27495e-06, 1.42398e-06
0.625509, 0, 5.39119e-05, 3.80451e-06, 1.41421, -5.39119e-05, 3.92312e-06, 3.80451e-06, 3.80459e-06, 3.80468e-06, 3.805e-06, 3.80638e-06, 3.80676e-06, 3.91094e-06, 3.83825e-06, 3.80905e-06, 3.9236e-06, 3.99261e-06, 3.80873e-06, 3.80468e-06, 3.81034e-06, 3.88542e-06, 3.80451e-06, 5.28214e-05, 3.80451e-06, 4.22842e-06
0.633376, 0, 8.50957e-05, 1.07762e-05, 1.41421, -8.50957e-05, 1.10981e-05, 1.07762e-05, 1.07764e-05, 1.07766e-05, 1.07775e-05, 1.07813e-05, 1.07823e-05, 1.10638e-05, 1.08677e-05, 1.07885e-05, 1.10994e-05, 1.10565e-05, 1.07876e-05, 1.07766e-05, 1.07864e-05, 1.09251e-05, 1.07762e-05, 8.24437e-05, 1.07762e-05, 1.19267e-05
0.641243, 0, 0.000140151, 2.91928e-05, 1.41421, -0.000140151, 3.00289e-05, 2.91928e-05, 2.91933e-05, 2.9194e-05, 2.91963e-05, 2.9206e-05, 2.92087e-05, 2.99535e-05, 2.94306e-05, 2.92248e-05, 3.00322e-05, 2.96068e-05, 2.92226e-05, 2.9194e-05, 2.92103e-05, 2.94631e-05, 2.91928e-05, 0.00013369, 2.91928e-05, 3.21809e-05
0.649109, 0, 0.000243898, 7.56795e-05, 1.41421, -0.000243898, 7.77583e-05, 7.56795e-05, 7.56809e-05, 7.56825e-05, 7.56881e-05, 7.57124e-05, 7.57191e-05, 7.75992e-05, 7.62709e-05, 7.57592e-05, 7.77667e-05, 7.62852e-05, 7.57536e-05, 7.56826e-05, 7.57094e-05, 7.61632e-05, 7.56796e-05, 0.00022843, 7.56795e-05, 8.31089e-05
0.656976, 0, 0.000449242, 0.000187825, 1.41421, -0.000449242, 0.000192775, 0.000187825, 0.000187829, 0.000187833, 0.000187846, 0.000187904, 0.00018792, 0.000192483, 0.000189234, 0.000188015, 0.000192795, 0.000188704, 0.000188002, 0.000187833, 0.000187876, 0.000188678, 0.000187826, 0.000413208, 0.000187825, 0.000205516
0.664843, 0.985982, 0.000865931, 0.000446446, 1.728, 0.985116, 0.000457738, 0.000446446, 0.000446453, 0.000446462, 0.000446493, 0.000446625, 0.000446661, 0.000457357, 0.000449658, 0.000446879, 0.000457783, 0.00044771, 0.000446848, 0.000446463, 0.000446529, 0.000447926, 0.000446446, 0.000784681, 0.000446446, 0.000486801
0.67271, 0.0140178, 0.00171325, 0.00101669, 1.41916, 0.0123045, 0.00104137, 0.00101669, 0.0010167, 0.00101672, 0.00101679, 0.00101708, 0.00101716, 0.00104143, 0.00102371, 0.00101763, 0.00104147, 0.00101849, 0.00101757, 0.00101672, 0.00101682, 0.00101922, 0.00101669, 0.00153642, 0.00101669, 0.00110492
0.680577, 0, 0.0034107, 0.00221911, 1.41421, -0.0034107, 0.00227086, 0.00221911, 0.00221914, 0.00221918, 0.00221932, 0.00221992, 0.00222009, 0.00227366, 0.00223383, 0.00222109, 0.00227107, 0.00222167, 0.00222095, 0.00221918, 0.00221933, 0.00222339, 0.00221911, 0.00303965, 0.00221911, 0.00240407
0.688444, 0, 0.00672405, 0.00464431, 1.41421, -0.00672405, 0.00474838, 0.00464431, 0.00464438, 0.00464446, 0.00464474, 0.00464596, 0.00464629, 0.00476157, 0.00467392, 0.0046483, 0.0047488, 0.00464792, 0.00464802, 0.00464446, 0.00464467, 0.00465148, 0.00464431, 0.0059734, 0.00464431, 0.00501625
0.69631, 0, 0.0129834, 0.00932389, 1.41421, -0.0129834, 0.00952473, 0.00932389, 0.00932402, 0.00932418, 0.00932472, 0.00932706, 0.00932771, 0.00957037, 0.00938102, 0.00933158, 0.00952553, 0.00932896, 0.00933104, 0.00932419, 0.00932447, 0.00933578, 0.00932389, 0.0115186, 0.00932389, 0.0100417
0.704177, 0, 0.0243846, 0.0179642, 1.41421, -0.0243846, 0.0183363, 0.0179642, 0.0179644, 0.0179647, 0.0179657, 0.01797, 0.0179712, 0.018472, 0.01807, 0.0179784, 0.0183378, 0.0179712, 0.0179774, 0.0179647, 0.0179651, 0.0179837, 0.0179642, 0.021624, 0.0179642, 0.0192942
