   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_379.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.462298, 0, 5.00666e-07, 6.10825e-26, 1.41421, -5.00666e-07, 6.10825e-26, 0, 6.10825e-26, 6.10825e-26, 6.10825e-26, 6.10825e-26, 6.10825e-26, 6.10825e-26, 6.10825e-26, 6.10825e-26, 6.10825e-26, 6.10825e-26, 1.77996e-09, 6.10825e-26, 6.10825e-26, 3.02166e-12, 6.10825e-26, 4.31729e-07, 6.10825e-26, 6.71538e-08, 6.10825e-26, 6.10825e-26
0.470161, 0, 7.60375e-07, 2.16173e-25, 1.41421, -7.60375e-07, 2.16173e-25, 0, 2.16173e-25, 2.16173e-25, 2.16173e-25, 2.16173e-25, 2.16173e-25, 2.16173e-25, 2.16173e-25, 2.16173e-25, 2.16173e-25, 2.16173e-25, 2.43147e-09, 2.16173e-25, 2.16173e-25, 4.72801e-12, 2.16173e-25, 6.66979e-07, 2.16173e-25, 9.09596e-08, 2.16173e-25, 2.16173e-25
0.478024, 0, 1.15284e-06, 7.41969e-25, 1.41421, -1.15284e-06, 3.48786e-11, 0, 6.07963e-15, 1.43969e-15, 2.86327e-11, 2.42389e-10, 1.10353e-11, 1.94453e-10, 4.35697e-11, 5.77224e-11, 2.29861e-12, 3.47532e-11, 3.30491e-09, 2.21205e-12, 5.74118e-14, 7.3713e-12, 2.02785e-14, 1.02638e-06, 1.09643e-15, 1.22495e-07, 7.41969e-25, 7.41969e-25
0.485887, 0, 1.74322e-06, 7.43177e-11, 1.41421, -1.74322e-06, 1.89143e-10, 7.43177e-11, 7.43377e-11, 7.43224e-11, 1.68581e-10, 8.72296e-10, 1.10647e-10, 7.14485e-10, 2.17755e-10, 2.64348e-10, 8.1885e-11, 1.8873e-10, 4.54443e-09, 8.16001e-11, 7.45067e-11, 8.5764e-11, 7.46052e-11, 1.57258e-06, 7.43213e-11, 1.64087e-07, 7.43177e-11, 7.43177e-11
0.49375, 0, 2.62767e-06, 2.4189e-10, 1.41421, -2.62767e-06, 5.35282e-10, 2.4189e-10, 2.41941e-10, 2.41902e-10, 4.82743e-10, 2.28082e-09, 3.34717e-10, 1.87759e-09, 6.0839e-10, 7.27439e-10, 2.61226e-10, 5.34227e-10, 6.25897e-09, 2.60497e-10, 2.42373e-10, 2.59585e-10, 2.42946e-10, 2.39779e-06, 2.41899e-10, 2.18606e-07, 2.4189e-10, 2.4189e-10
0.501613, 0, 3.94665e-06, 6.12795e-10, 1.41421, -3.94665e-06, 1.2959e-09, 6.12795e-10, 6.12914e-10, 6.12823e-10, 1.17357e-09, 5.36002e-09, 8.28923e-10, 4.42119e-09, 1.46612e-09, 1.7433e-09, 6.57813e-10, 1.29344e-09, 8.67385e-09, 6.56118e-10, 6.13919e-10, 6.40014e-10, 6.15691e-10, 3.63664e-06, 6.12816e-10, 2.8976e-07, 6.12795e-10, 6.12795e-10
0.509477, 0, 5.90456e-06, 1.41861e-09, 1.41421, -5.90456e-06, 2.93382e-09, 1.41861e-09, 1.41888e-09, 1.41868e-09, 2.66249e-09, 1.19486e-08, 1.89801e-09, 9.86612e-09, 3.31139e-09, 3.92621e-09, 1.51847e-09, 2.92838e-09, 1.21677e-08, 1.51471e-09, 1.42111e-09, 1.46027e-09, 1.42568e-09, 5.4846e-06, 1.41866e-09, 3.82253e-07, 1.41861e-09, 1.41861e-09
0.51734, 0, 8.79823e-06, 3.13572e-09, 1.41421, -8.79823e-06, 6.39004e-09, 3.13572e-09, 3.13628e-09, 3.13585e-09, 5.80727e-09, 2.57516e-08, 4.16535e-09, 2.1279e-08, 7.20096e-09, 8.52146e-09, 3.35019e-09, 6.37834e-09, 1.74033e-08, 3.34211e-09, 3.14107e-09, 3.1991e-09, 3.15187e-09, 8.22402e-06, 3.13582e-09, 5.02168e-07, 3.13572e-09, 3.13572e-09
0.525203, 0, 1.30586e-05, 6.71841e-09, 1.41421, -1.30586e-05, 1.35317e-08, 6.71841e-09, 6.7196e-09, 6.71869e-09, 1.23116e-08, 5.40675e-08, 8.87409e-09, 4.47036e-08, 1.52295e-08, 1.79941e-08, 7.16743e-09, 1.35072e-08, 2.557e-08, 7.15052e-09, 6.72963e-09, 6.8143e-09, 6.75388e-09, 1.22614e-05, 6.71863e-09, 6.57496e-07, 6.71841e-09, 6.71841e-09
0.533066, 0, 1.92823e-05, 1.40376e-08, 1.41421, -1.92823e-05, 2.79835e-08, 1.40376e-08, 1.404e-08, 1.40381e-08, 2.54861e-08, 1.10955e-07, 1.84499e-08, 9.17881e-08, 3.14586e-08, 3.71174e-08, 1.49566e-08, 2.79333e-08, 3.88339e-08, 1.4922e-08, 1.40605e-08, 1.41817e-08, 1.4113e-08, 1.81516e-05, 1.4038e-08, 8.58985e-07, 1.40376e-08, 1.40376e-08
0.540929, 0, 2.83395e-05, 2.86806e-08, 1.41421, -2.83395e-05, 5.66272e-08, 2.86806e-08, 2.86854e-08, 2.86817e-08, 5.16226e-08, 2.22895e-07, 3.75226e-08, 1.84487e-07, 6.3591e-08, 7.49308e-08, 3.05223e-08, 5.65267e-08, 6.1151e-08, 3.0453e-08, 2.87266e-08, 2.8896e-08, 2.88372e-08, 2.66913e-05, 2.86814e-08, 1.12156e-06, 2.86806e-08, 2.86806e-08
0.548792, 0, 4.14605e-05, 5.73725e-08, 1.41421, -4.14605e-05, 1.12237e-07, 5.73725e-08, 5.73821e-08, 5.73748e-08, 1.02412e-07, 4.38656e-07, 7.47313e-08, 3.63252e-07, 1.25909e-07, 1.48171e-07, 6.09883e-08, 1.1204e-07, 9.97044e-08, 6.08521e-08, 5.74628e-08, 5.76925e-08, 5.76903e-08, 3.89826e-05, 5.73742e-08, 1.46667e-06, 5.73725e-08, 5.73725e-08
0.556656, 0, 6.03909e-05, 1.12441e-07, 1.41421, -6.03909e-05, 2.18005e-07, 1.12441e-07, 1.1246e-07, 1.12446e-07, 1.99101e-07, 8.46058e-07, 1.45841e-07, 7.00975e-07, 2.4431e-07, 2.87145e-07, 1.19398e-07, 2.17626e-07, 1.67389e-07, 1.19136e-07, 1.12615e-07, 1.12913e-07, 1.13073e-07, 5.65477e-05, 1.12445e-07, 1.92616e-06, 1.12441e-07, 1.12441e-07
0.564519, 0, 8.76044e-05, 2.15976e-07, 1.41421, -8.76044e-05, 4.15086e-07, 2.15976e-07, 2.16011e-07, 2.15984e-07, 3.7943e-07, 1.59969e-06, 2.78973e-07, 1.32604e-06, 4.64701e-07, 5.45493e-07, 2.29098e-07, 4.1437e-07, 2.86995e-07, 2.28604e-07, 2.16304e-07, 2.16668e-07, 2.17205e-07, 8.14767e-05, 2.15982e-07, 2.54869e-06, 2.15976e-07, 2.15976e-07
