   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_258.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.83153e-05, 0, 1.46498e-20, 0, 1.41421, -1.46498e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22125e-22, 0, 0, 2.3493e-23, 0, 6.99679e-25, 0, 1.45035e-20, 0, 0, 0
0.00791425, 0, 3.12424e-20, 0, 1.41421, -3.12424e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60441e-22, 0, 0, 5.07542e-23, 0, 1.51946e-24, 0, 3.09297e-20, 0, 0, 0
0.0157702, 0, 6.58382e-20, 0, 1.41421, -6.58382e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.48823e-22, 0, 0, 1.08364e-22, 0, 3.25941e-24, 0, 6.51778e-20, 0, 0, 0
0.0236261, 0, 1.37165e-19, 0, 1.41421, -1.37165e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14337e-21, 0, 0, 2.28767e-22, 0, 6.91019e-24, 0, 1.35786e-19, 0, 0, 0
0.031482, 0, 2.82639e-19, 0, 1.41421, -2.82639e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35595e-21, 0, 0, 4.77739e-22, 0, 1.44866e-23, 0, 2.7979e-19, 0, 0, 0
0.039338, 0, 5.76249e-19, 0, 1.41421, -5.76249e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80324e-21, 0, 0, 9.87299e-22, 0, 3.00445e-23, 0, 5.70429e-19, 0, 0, 0
0.0471939, 0, 1.16287e-18, 0, 1.41421, -1.16287e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.69272e-21, 0, 0, 2.01988e-21, 0, 6.16684e-23, 0, 1.1511e-18, 0, 0, 0
0.0550498, 0, 2.32346e-18, 0, 1.41421, -2.32346e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93659e-20, 0, 0, 4.09223e-21, 0, 1.25321e-22, 0, 2.29988e-18, 0, 0, 0
0.0629058, 0, 4.59774e-18, 0, 1.41421, -4.59774e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83209e-20, 0, 0, 8.21263e-21, 0, 2.52228e-22, 0, 4.55095e-18, 0, 0, 0
0.0707617, 0, 9.013e-18, 0, 1.41421, -9.013e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51188e-20, 0, 0, 1.63308e-20, 0, 5.02927e-22, 0, 8.92104e-18, 0, 0, 0
0.0786176, 0, 1.75071e-17, 0, 1.41421, -1.75071e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45909e-19, 0, 0, 3.21843e-20, 0, 9.93762e-22, 0, 1.7328e-17, 0, 0, 0
0.0864736, 0, 3.37032e-17, 0, 1.41421, -3.37032e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80884e-19, 0, 0, 6.28765e-20, 0, 1.94642e-21, 0, 3.33575e-17, 0, 0, 0
0.0943295, 0, 6.43168e-17, 0, 1.41421, -6.43168e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.36003e-19, 0, 0, 1.21795e-19, 0, 3.77982e-21, 0, 6.36552e-17, 0, 0, 0
0.102185, 0, 1.21689e-16, 0, 1.41421, -1.21689e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0141e-18, 0, 0, 2.33963e-19, 0, 7.27917e-21, 0, 1.20434e-16, 0, 0, 0
0.110041, 0, 2.28309e-16, 0, 1.41421, -2.28309e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90257e-18, 0, 0, 4.45779e-19, 0, 1.39046e-20, 0, 2.25947e-16, 0, 0, 0
0.117897, 0, 4.24822e-16, 0, 1.41421, -4.24822e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.54004e-18, 0, 0, 8.42589e-19, 0, 2.63502e-20, 0, 4.20413e-16, 0, 0, 0
0.125753, 0, 7.84073e-16, 0, 1.41421, -7.84073e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.53347e-18, 0, 0, 1.58015e-18, 0, 4.95488e-20, 0, 7.7591e-16, 0, 0, 0
0.133609, 0, 1.4356e-15, 0, 1.41421, -1.4356e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1962e-17, 0, 0, 2.94056e-18, 0, 9.24662e-20, 0, 1.4206e-15, 0, 0, 0
0.141465, 0, 2.60783e-15, 0, 1.41421, -2.60783e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17287e-17, 0, 0, 5.43074e-18, 0, 1.71276e-19, 0, 2.58049e-15, 0, 0, 0
0.149321, 0, 4.70049e-15, 0, 1.41421, -4.70049e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91636e-17, 0, 0, 9.95497e-18, 0, 3.14948e-19, 0, 4.65106e-15, 0, 0, 0
0.157177, 0, 8.40757e-15, 0, 1.41421, -8.40757e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.00475e-17, 0, 0, 1.81143e-17, 0, 5.75006e-19, 0, 8.31884e-15, 0, 0, 0
0.165033, 0, 1.49244e-14, 0, 1.41421, -1.49244e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24337e-16, 0, 0, 3.27224e-17, 0, 1.04244e-18, 0, 1.47662e-14, 0, 0, 0
