   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_822.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0751346, 0, 1.78753e-14, 0, 1.41421, -1.78753e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27903e-17, 0, 0, 2.11195e-16, 0, 3.62828e-17, 0, 1.7595e-14, 0, 0, 0
0.0829936, 0, 2.85282e-14, 0, 1.41421, -2.85282e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.23164e-17, 0, 0, 3.43719e-16, 0, 5.96073e-17, 0, 2.80726e-14, 0, 0, 0
0.0908527, 0, 4.5291e-14, 0, 1.41421, -4.5291e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.30317e-17, 0, 0, 5.56583e-16, 0, 9.74715e-17, 0, 4.45539e-14, 0, 0, 0
0.0987117, 0, 7.15292e-14, 0, 1.41421, -7.15292e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31093e-16, 0, 0, 8.96796e-16, 0, 1.58656e-16, 0, 7.03427e-14, 0, 0, 0
0.106571, 0, 1.12384e-13, 0, 1.41421, -1.12384e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05902e-16, 0, 0, 1.43788e-15, 0, 2.57073e-16, 0, 1.10483e-13, 0, 0, 0
0.11443, 0, 1.75667e-13, 0, 1.41421, -1.75667e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21737e-16, 0, 0, 2.29428e-15, 0, 4.14701e-16, 0, 1.72637e-13, 0, 0, 0
0.122289, 0, 2.73184e-13, 0, 1.41421, -2.73184e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.00169e-16, 0, 0, 3.6433e-15, 0, 6.66024e-16, 0, 2.68375e-13, 0, 0, 0
0.130148, 0, 4.2268e-13, 0, 1.41421, -4.2268e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.73603e-16, 0, 0, 5.75842e-15, 0, 1.06498e-15, 0, 4.15083e-13, 0, 0, 0
0.138007, 0, 6.50685e-13, 0, 1.41421, -6.50685e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19047e-15, 0, 0, 9.05955e-15, 0, 1.69555e-15, 0, 6.38739e-13, 0, 0, 0
0.145866, 0, 9.96656e-13, 0, 1.41421, -9.96656e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82276e-15, 0, 0, 1.4189e-14, 0, 2.68795e-15, 0, 9.77956e-13, 0, 0, 0
0.153725, 0, 1.51896e-12, 0, 1.41421, -1.51896e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77691e-15, 0, 0, 2.21252e-14, 0, 4.24325e-15, 0, 1.48981e-12, 0, 0, 0
0.161584, 0, 2.30348e-12, 0, 1.41421, -2.30348e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20945e-15, 0, 0, 3.43522e-14, 0, 6.67065e-15, 0, 2.25825e-12, 0, 0, 0
0.169443, 0, 3.47592e-12, 0, 1.41421, -3.47592e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34937e-15, 0, 0, 5.31139e-14, 0, 1.04438e-14, 0, 3.40602e-12, 0, 0, 0
0.177302, 0, 5.2193e-12, 0, 1.41421, -5.2193e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.52986e-15, 0, 0, 8.17908e-14, 0, 1.62853e-14, 0, 5.11169e-12, 0, 0, 0
0.185161, 0, 7.79871e-12, 0, 1.41421, -7.79871e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42333e-14, 0, 0, 1.25462e-13, 0, 2.52938e-14, 0, 7.63372e-12, 0, 0, 0
0.19302, 0, 1.1596e-11, 0, 1.41421, -1.1596e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1154e-14, 0, 0, 1.91735e-13, 0, 3.91334e-14, 0, 1.1344e-11, 0, 0, 0
0.200879, 0, 1.71587e-11, 0, 1.41421, -1.71587e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12867e-14, 0, 0, 2.91981e-13, 0, 6.03158e-14, 0, 1.67751e-11, 0, 0, 0
0.208739, 0, 2.52671e-11, 0, 1.41421, -2.52671e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60487e-14, 0, 0, 4.43158e-13, 0, 9.26203e-14, 0, 2.46853e-11, 0, 0, 0
0.216598, 0, 3.70284e-11, 0, 1.41421, -3.70284e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.74487e-14, 0, 0, 6.70519e-13, 0, 1.41714e-13, 0, 3.61487e-11, 0, 0, 0
0.224457, 0, 5.40047e-11, 0, 1.41421, -5.40047e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.83191e-14, 0, 0, 1.01162e-12, 0, 2.16073e-13, 0, 5.26787e-11, 0, 0, 0
0.232316, 0, 7.83896e-11, 0, 1.41421, -7.83896e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42633e-13, 0, 0, 1.52227e-12, 0, 3.28331e-13, 0, 7.63964e-11, 0, 0, 0
0.240175, 0, 1.13247e-10, 0, 1.41421, -1.13247e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05937e-13, 0, 0, 2.28536e-12, 0, 4.97278e-13, 0, 1.10259e-10, 0, 0, 0
0.248034, 0, 1.62836e-10, 2.4803e-43, 1.41421, -1.62836e-10, 0, 2.4803e-43, 2.4803e-43, 2.4803e-43, 2.4803e-43, 2.4803e-43, 2.4803e-43, 2.4803e-43, 2.4803e-43, 2.4803e-43, 2.4803e-43, 2.4803e-43, 2.4803e-43, 2.95928e-13, 2.4803e-43, 2.4803e-43, 3.424e-12, 2.4803e-43, 7.50788e-13, 2.4803e-43, 1.58366e-10, 2.4803e-43, 2.4803e-43, 2.4803e-43
0.255893, 0, 2.33048e-10, 4.04275e-42, 1.41421, -2.33048e-10, 0, 4.04275e-42, 4.04275e-42, 4.04275e-42, 4.04275e-42, 4.04275e-42, 4.04275e-42, 4.04275e-42, 4.04275e-42, 4.04275e-42, 4.04275e-42, 4.04275e-42, 4.04275e-42, 4.23245e-13, 4.04275e-42, 4.04275e-42, 5.12106e-12, 4.04275e-42, 1.13011e-12, 4.04275e-42, 2.26374e-10, 4.04275e-42, 4.04275e-42, 4.04275e-42
0.263752, 0, 3.31989e-10, 5.58473e-41, 1.41421, -3.31989e-10, 0, 5.58473e-41, 5.58473e-41, 5.58473e-41, 5.58473e-41, 5.58473e-41, 5.58473e-41, 5.58473e-41, 5.58473e-41, 5.58473e-41, 5.58473e-41, 5.58473e-41, 5.58473e-41, 6.02506e-13, 5.58473e-41, 5.58473e-41, 7.64834e-12, 5.58473e-41, 1.69615e-12, 5.58473e-41, 3.22042e-10, 5.58473e-41, 5.58473e-41, 5.58473e-41
0.271611, 0, 4.70766e-10, 6.83897e-40, 1.41421, -4.70766e-10, 0, 6.83897e-40, 6.83897e-40, 6.83897e-40, 6.83897e-40, 6.83897e-40, 6.83897e-40, 6.83897e-40, 6.83897e-40, 6.83897e-40, 6.83897e-40, 6.83897e-40, 6.83897e-40, 8.5371e-13, 6.83897e-40, 6.83897e-40, 1.14102e-11, 6.83897e-40, 2.53868e-12, 6.83897e-40, 4.55963e-10, 6.83897e-40, 6.83897e-40, 6.83897e-40
0.27947, 0, 6.64518e-10, 7.52547e-39, 1.41421, -6.64518e-10, 0, 7.52547e-39, 7.52547e-39, 7.52547e-39, 7.52547e-39, 7.52547e-39, 7.52547e-39, 7.52547e-39, 7.52547e-39, 7.52547e-39, 7.52547e-39, 7.52547e-39, 7.52547e-39, 1.20406e-12, 7.52547e-39, 7.52547e-39, 1.70083e-11, 7.52547e-39, 3.78971e-12, 7.52547e-39, 6.42515e-10, 7.52547e-39, 7.52547e-39, 7.52547e-39
0.287329, 0, 9.33796e-10, 7.48379e-38, 1.41421, -9.33796e-10, 0, 7.48379e-38, 7.48379e-38, 7.48379e-38, 7.48379e-38, 7.48379e-38, 7.48379e-38, 7.48379e-38, 7.48379e-38, 7.48379e-38, 7.48379e-38, 7.48379e-38, 7.48379e-38, 1.69043e-12, 7.48379e-38, 7.48379e-38, 2.53396e-11, 7.48379e-38, 5.64311e-12, 7.48379e-38, 9.01122e-10, 7.48379e-38, 7.48379e-38, 7.48379e-38
0.295188, 0, 1.30636e-09, 6.76157e-37, 1.41421, -1.30636e-09, 0, 6.76157e-37, 6.76157e-37, 6.76157e-37, 6.76157e-37, 6.76157e-37, 6.76157e-37, 6.76157e-37, 6.76157e-37, 6.76157e-37, 6.76157e-37, 6.76157e-37, 6.76157e-37, 2.36249e-12, 6.76157e-37, 6.76157e-37, 3.77411e-11, 6.76157e-37, 8.38298e-12, 6.76157e-37, 1.25787e-09, 6.76157e-37, 6.76157e-37, 6.76157e-37
0.303047, 0, 1.81956e-09, 5.57874e-36, 1.41421, -1.81956e-09, 0, 5.57874e-36, 5.57874e-36, 5.57874e-36, 5.57874e-36, 5.57874e-36, 5.57874e-36, 5.57874e-36, 5.57874e-36, 5.57874e-36, 5.57874e-36, 5.57874e-36, 5.57874e-36, 3.28688e-12, 5.57874e-36, 5.57874e-36, 5.62082e-11, 5.57874e-36, 1.2425e-11, 5.57874e-36, 1.74764e-09, 5.57874e-36, 5.57874e-36, 5.57874e-36
0.310906, 0, 2.52342e-09, 4.22514e-35, 1.41421, -2.52342e-09, 0, 4.22514e-35, 4.22514e-35, 4.22514e-35, 4.22514e-35, 4.22514e-35, 4.22514e-35, 4.22514e-35, 4.22514e-35, 4.22514e-35, 4.22514e-35, 4.22514e-35, 4.22514e-35, 4.55258e-12, 4.22514e-35, 4.22514e-35, 8.37202e-11, 4.22514e-35, 1.83765e-11, 4.22514e-35, 2.41677e-09, 4.22514e-35, 4.22514e-35, 4.22514e-35
0.318765, 0, 3.48472e-09, 2.95126e-34, 1.41421, -3.48472e-09, 0, 2.95126e-34, 2.95126e-34, 2.95126e-34, 2.95126e-34, 2.95126e-34, 2.95126e-34, 2.95126e-34, 2.95126e-34, 2.95126e-34, 2.95126e-34, 2.95126e-34, 2.95126e-34, 6.27787e-12, 2.95126e-34, 2.95126e-34, 1.24725e-10, 2.95126e-34, 2.71226e-11, 2.95126e-34, 3.3266e-09, 2.95126e-34, 2.95126e-34, 2.95126e-34
0.326624, 0, 4.79224e-09, 1.97274e-33, 1.41421, -4.79224e-09, 0, 1.97274e-33, 1.97274e-33, 1.97274e-33, 1.97274e-33, 1.97274e-33, 1.97274e-33, 1.97274e-33, 1.97274e-33, 1.97274e-33, 1.97274e-33, 1.97274e-33, 1.97274e-33, 8.61927e-12, 1.97274e-33, 1.97274e-33, 1.85866e-10, 1.97274e-33, 3.99522e-11, 1.97274e-33, 4.5578e-09, 1.97274e-33, 1.97274e-33, 1.97274e-33
0.334483, 0, 6.56354e-09, 1.26341e-32, 1.41421, -6.56354e-09, 0, 1.26341e-32, 1.26341e-32, 1.26341e-32, 1.26341e-32, 1.26341e-32, 1.26341e-32, 1.26341e-32, 1.26341e-32, 1.26341e-32, 1.26341e-32, 1.26341e-32, 1.26341e-32, 1.17829e-11, 1.26341e-32, 1.26341e-32, 2.77051e-10, 1.26341e-32, 5.8737e-11, 1.26341e-32, 6.21597e-09, 1.26341e-32, 1.26341e-32, 1.26341e-32
0.342343, 0, 8.95395e-09, 7.72261e-32, 1.41421, -8.95395e-09, 0, 7.72261e-32, 7.72261e-32, 7.72261e-32, 7.72261e-32, 7.72261e-32, 7.72261e-32, 7.72261e-32, 7.72261e-32, 7.72261e-32, 7.72261e-32, 7.72261e-32, 7.72261e-32, 1.60393e-11, 7.72261e-32, 7.72261e-32, 4.13054e-10, 7.72261e-32, 8.61905e-11, 7.72261e-32, 8.43867e-09, 7.72261e-32, 7.72261e-32, 7.72261e-32
0.350202, 0, 1.21679e-08, 4.36151e-31, 1.41421, -1.21679e-08, 0, 4.36151e-31, 4.36151e-31, 4.36151e-31, 4.36151e-31, 4.36151e-31, 4.36151e-31, 4.36151e-31, 4.36151e-31, 4.36151e-31, 4.36151e-31, 4.36151e-31, 4.36151e-31, 2.17416e-11, 4.36151e-31, 4.36151e-31, 6.1586e-10, 4.36151e-31, 1.26237e-10, 4.36151e-31, 1.14041e-08, 4.36151e-31, 4.36151e-31, 4.36151e-31
0.358061, 0, 1.6474e-08, 2.32431e-30, 1.41421, -1.6474e-08, 0, 2.32431e-30, 2.32431e-30, 2.32431e-30, 2.32431e-30, 2.32431e-30, 2.32431e-30, 2.32431e-30, 2.32431e-30, 2.32431e-30, 2.32431e-30, 2.32431e-30, 2.32431e-30, 2.93495e-11, 2.32431e-30, 2.32431e-30, 9.18131e-10, 2.32431e-30, 1.84535e-10, 2.32431e-30, 1.5342e-08, 2.32431e-30, 2.32431e-30, 2.32431e-30
0.36592, 0, 2.22239e-08, 1.16431e-29, 1.41421, -2.22239e-08, 0, 1.16431e-29, 1.16431e-29, 1.16431e-29, 1.16431e-29, 1.16431e-29, 1.16431e-29, 1.16431e-29, 1.16431e-29, 1.16431e-29, 1.16431e-29, 1.16431e-29, 1.16431e-29, 3.94583e-11, 1.16431e-29, 1.16431e-29, 1.36827e-09, 1.16431e-29, 2.69228e-10, 1.16431e-29, 2.0547e-08, 1.16431e-29, 1.16431e-29, 1.16431e-29
0.373779, 0, 2.98778e-08, 5.49176e-29, 1.41421, -2.98778e-08, 0, 5.49176e-29, 5.49176e-29, 5.49176e-29, 5.49176e-29, 5.49176e-29, 5.49176e-29, 5.49176e-29, 5.49176e-29, 5.49176e-29, 5.49176e-29, 5.49176e-29, 5.49176e-29, 5.28365e-11, 5.49176e-29, 5.49176e-29, 2.03781e-09, 5.49176e-29, 3.91987e-10, 5.49176e-29, 2.73952e-08, 5.49176e-29, 5.49176e-29, 5.49176e-29
0.381638, 0, 4.00362e-08, 2.45685e-28, 1.41421, -4.00362e-08, 0, 2.45685e-28, 2.45685e-28, 2.45685e-28, 2.45685e-28, 2.45685e-28, 2.45685e-28, 2.45685e-28, 2.45685e-28, 2.45685e-28, 2.45685e-28, 2.45685e-28, 2.45685e-28, 7.04721e-11, 2.45685e-28, 2.45685e-28, 3.03209e-09, 2.45685e-28, 5.69492e-10, 2.45685e-28, 3.63641e-08, 2.45685e-28, 2.45685e-28, 2.45685e-28
0.389497, 0, 5.34821e-08, 1.04221e-27, 1.41421, -5.34821e-08, 0, 1.04221e-27, 1.04221e-27, 1.04221e-27, 1.04221e-27, 1.04221e-27, 1.04221e-27, 1.04221e-27, 1.04221e-27, 1.04221e-27, 1.04221e-27, 1.04221e-27, 1.04221e-27, 9.36305e-11, 1.04221e-27, 1.04221e-27, 4.50575e-09, 1.04221e-27, 8.25483e-10, 1.04221e-27, 4.80573e-08, 1.04221e-27, 1.04221e-27, 1.04221e-27
0.397356, 0, 7.12357e-08, 4.19877e-27, 1.41421, -7.12357e-08, 0, 4.19877e-27, 4.19877e-27, 4.19877e-27, 4.19877e-27, 4.19877e-27, 4.19877e-27, 4.19877e-27, 4.19877e-27, 4.19877e-27, 4.19877e-27, 4.19877e-27, 4.19877e-27, 1.23926e-10, 4.19877e-27, 4.19877e-27, 6.68478e-09, 4.19877e-27, 1.19362e-09, 4.19877e-27, 6.32334e-08, 4.19877e-27, 4.19877e-27, 4.19877e-27
0.405215, 0, 9.46248e-08, 1.61016e-26, 1.41421, -9.46248e-08, 0, 1.61016e-26, 1.61016e-26, 1.61016e-26, 1.61016e-26, 1.61016e-26, 1.61016e-26, 1.61016e-26, 1.61016e-26, 1.61016e-26, 1.61016e-26, 1.61016e-26, 1.61016e-26, 1.63413e-10, 1.61016e-26, 1.61016e-26, 9.8981e-09, 1.61016e-26, 1.7214e-09, 1.61016e-26, 8.28419e-08, 1.61016e-26, 1.61016e-26, 1.61016e-26
0.413074, 0, 1.25379e-07, 5.89117e-26, 1.41421, -1.25379e-07, 0, 5.89117e-26, 5.89117e-26, 5.89117e-26, 5.89117e-26, 5.89117e-26, 5.89117e-26, 5.89117e-26, 5.89117e-26, 1.44507e-12, 5.89117e-26, 5.89117e-26, 5.89117e-26, 2.14691e-10, 5.89117e-26, 5.89117e-26, 1.46222e-08, 5.89117e-26, 2.47552e-09, 5.89117e-26, 1.08065e-07, 5.89117e-26, 5.89117e-26, 5.89117e-26
0.420933, 0, 1.65746e-07, 2.06117e-25, 1.41421, -1.65746e-07, 0, 2.06117e-25, 2.06117e-25, 2.06117e-25, 2.06117e-25, 2.06117e-25, 2.06117e-25, 2.06117e-25, 2.06117e-25, 4.34777e-12, 2.06117e-25, 2.06117e-25, 2.06117e-25, 2.81045e-10, 2.06117e-25, 2.06117e-25, 2.15438e-08, 2.06117e-25, 3.54922e-09, 2.06117e-25, 1.40368e-07, 2.06117e-25, 2.06117e-25, 2.06117e-25
0.428792, 0, 2.18654e-07, 6.98565e-25, 1.41421, -2.18654e-07, 0, 6.98565e-25, 6.98565e-25, 6.98565e-25, 6.98565e-25, 6.98565e-25, 6.98565e-25, 6.98565e-25, 6.98565e-25, 1.00706e-11, 6.98565e-25, 6.98565e-25, 6.98565e-25, 3.66602e-10, 6.98565e-25, 6.98565e-25, 3.1648e-08, 6.98565e-25, 5.07203e-09, 6.98565e-25, 1.81557e-07, 6.98565e-25, 6.98565e-25, 6.98565e-25
0.436651, 0, 2.89446e-07, 1.16656e-10, 1.41421, -2.89446e-07, 1.16656e-10, 1.16658e-10, 1.25591e-10, 1.16805e-10, 1.63586e-10, 1.92979e-10, 4.56767e-10, 1.76236e-10, 1.1673e-10, 2.02171e-10, 3.55453e-10, 1.55247e-10, 5.81911e-10, 5.93208e-10, 1.31214e-10, 1.17201e-10, 4.64565e-08, 1.16722e-10, 7.33963e-09, 1.16658e-10, 2.34e-07, 1.16656e-10, 1.16656e-10, 1.48002e-10
0.44451, 0, 3.83095e-07, 3.50359e-10, 1.41421, -3.83095e-07, 3.50359e-10, 3.50364e-10, 3.77145e-10, 3.50805e-10, 4.91055e-10, 5.79174e-10, 1.37001e-09, 5.28978e-10, 3.50579e-10, 5.85617e-10, 1.06627e-09, 4.66053e-10, 1.7452e-09, 9.67712e-10, 3.94003e-10, 3.51991e-10, 6.79701e-08, 3.52081e-10, 1.05983e-08, 3.50365e-10, 3.00412e-07, 3.50359e-10, 3.50359e-10, 4.44332e-10
0.452369, 0, 5.07555e-07, 8.08813e-10, 1.41421, -5.07555e-07, 8.08813e-10, 8.08826e-10, 8.70683e-10, 8.09845e-10, 1.13379e-09, 1.33732e-09, 3.16396e-09, 1.22138e-09, 8.09323e-10, 1.33654e-09, 2.46239e-09, 1.07604e-09, 4.03054e-09, 1.60587e-09, 9.09621e-10, 8.12584e-10, 9.91063e-08, 8.13778e-10, 1.52913e-08, 8.08827e-10, 3.84296e-07, 8.08813e-10, 8.08813e-10, 1.02587e-09
0.460228, 0, 6.73919e-07, 1.69312e-09, 1.41421, -6.73919e-07, 1.69312e-09, 1.69315e-09, 1.82287e-09, 1.69529e-09, 2.37461e-09, 2.80144e-09, 6.63203e-09, 2.5583e-09, 1.69419e-09, 2.78337e-09, 5.1608e-09, 2.25351e-09, 8.4493e-09, 2.71875e-09, 1.90452e-09, 1.70103e-09, 1.44016e-07, 1.70485e-09, 2.20747e-08, 1.69315e-09, 4.89901e-07, 1.69312e-09, 1.69312e-09, 2.1483e-09
0.468087, 0, 8.98145e-07, 3.37539e-09, 1.41421, -8.98145e-07, 3.37539e-09, 3.37544e-09, 3.63446e-09, 3.37971e-09, 4.73618e-09, 5.58846e-09, 1.32373e-08, 5.10297e-09, 3.37752e-09, 5.52983e-09, 1.02996e-08, 4.49436e-09, 1.68661e-08, 4.69079e-09, 3.79751e-09, 3.39117e-09, 2.08579e-07, 3.40062e-09, 3.19333e-08, 3.37544e-09, 6.22579e-07, 3.37539e-09, 3.37539e-09, 4.28428e-09
0.475947, 0, 1.20424e-06, 6.53041e-09, 1.41421, -1.20424e-06, 6.53041e-09, 6.53051e-09, 7.03222e-09, 6.53877e-09, 9.1662e-09, 1.0817e-08, 2.56326e-08, 9.87666e-09, 6.53454e-09, 1.12734e-08, 1.99423e-08, 8.69781e-09, 3.26613e-08, 8.21195e-09, 7.34804e-09, 6.56099e-09, 3.01113e-07, 6.5819e-09, 4.64119e-08, 6.53052e-09, 7.89092e-07, 6.53041e-09, 6.53041e-09, 8.2909e-09
0.483806, 0, 1.6275e-06, 1.2362e-08, 1.41421, -1.6275e-06, 1.2362e-08, 1.23622e-08, 1.33126e-08, 1.23778e-08, 1.73553e-08, 2.04827e-08, 4.855e-08, 1.87013e-08, 1.23698e-08, 2.25514e-08, 3.77701e-08, 1.6468e-08, 6.18654e-08, 1.45046e-08, 1.3911e-08, 1.24199e-08, 4.33354e-07, 1.24634e-08, 6.77497e-08, 1.23622e-08, 9.98108e-07, 1.2362e-08, 1.2362e-08, 1.56971e-08
0.491665, 0, 2.23304e-06, 2.29821e-08, 1.41421, -2.23304e-06, 2.29821e-08, 2.29824e-08, 2.47504e-08, 2.30116e-08, 3.22705e-08, 3.8088e-08, 9.02975e-08, 3.47741e-08, 2.29966e-08, 5.52112e-08, 7.02452e-08, 3.06199e-08, 1.15066e-07, 2.57035e-08, 2.58634e-08, 2.30898e-08, 6.21871e-07, 2.31766e-08, 9.95386e-08, 2.29824e-08, 1.26096e-06, 2.29821e-08, 2.29821e-08, 2.9186e-08
0.499524, 0, 3.10326e-06, 4.20371e-08, 1.41421, -3.10326e-06, 4.20371e-08, 4.20377e-08, 4.52732e-08, 4.2091e-08, 5.90349e-08, 6.96809e-08, 1.65224e-07, 6.36166e-08, 4.20637e-08, 1.16775e-07, 1.28529e-07, 5.60143e-08, 2.10551e-07, 4.54825e-08, 4.73099e-08, 4.22343e-08, 8.90117e-07, 4.24027e-08, 1.47337e-07, 4.20378e-08, 1.59279e-06, 4.20371e-08, 4.20371e-08, 5.33902e-08
0.507383, 0, 4.37716e-06, 7.57251e-08, 1.41421, -4.37716e-06, 7.57251e-08, 7.57263e-08, 8.15572e-08, 7.58224e-08, 1.06358e-07, 1.25544e-07, 2.9773e-07, 1.14615e-07, 7.57732e-08, 2.31258e-07, 2.31598e-07, 1.00915e-07, 3.79418e-07, 8.00734e-08, 8.52277e-08, 7.60805e-08, 1.27141e-06, 7.63999e-08, 2.19845e-07, 7.57264e-08, 2.01439e-06, 7.57251e-08, 7.57251e-08, 9.61855e-08
0.515242, 0, 6.27209e-06, 1.34408e-07, 1.41421, -6.27209e-06, 1.34408e-07, 1.3441e-07, 1.44764e-07, 1.3458e-07, 1.88802e-07, 2.22871e-07, 5.28619e-07, 2.03464e-07, 1.34493e-07, 4.40154e-07, 4.11189e-07, 1.79136e-07, 6.73669e-07, 1.39878e-07, 1.51281e-07, 1.35039e-07, 1.81165e-06, 1.35633e-07, 3.30675e-07, 1.3441e-07, 2.55479e-06, 1.34408e-07, 1.34408e-07, 1.70739e-07
0.523101, 0, 9.13084e-06, 2.35131e-07, 1.41421, -9.13084e-06, 2.35131e-07, 2.35135e-07, 2.53255e-07, 2.35434e-07, 3.30329e-07, 3.89952e-07, 9.25047e-07, 3.55988e-07, 2.35281e-07, 8.13651e-07, 7.19531e-07, 3.13412e-07, 1.1789e-06, 2.41992e-07, 2.64662e-07, 2.36236e-07, 2.57673e-06, 2.37322e-07, 5.01085e-07, 2.35135e-07, 3.25567e-06, 2.35131e-07, 2.35131e-07, 2.98715e-07
0.53096, 0, 1.34934e-05, 4.05479e-07, 1.41421, -1.34934e-05, 4.05479e-07, 4.05486e-07, 4.36747e-07, 4.06001e-07, 5.69715e-07, 6.72577e-07, 1.59573e-06, 6.13983e-07, 4.05737e-07, 1.4729e-06, 1.24117e-06, 5.40529e-07, 2.03368e-06, 4.14057e-07, 4.56426e-07, 4.07385e-07, 3.65924e-06, 4.0934e-07, 7.64084e-07, 4.05486e-07, 4.17758e-06, 4.05479e-07, 4.05479e-07, 5.15175e-07
