   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_726.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00432603, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00353454, 0, 2.48181e-21, 0, 1.41421, -2.48181e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98809e-27, 0, 6.39594e-22, 0, 1.84221e-21, 0, 0
0.0113951, 0, 5.54943e-21, 0, 1.41421, -5.54943e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.76518e-27, 0, 1.44931e-21, 0, 4.10012e-21, 0, 0
0.0192557, 0, 1.22338e-20, 0, 1.41421, -1.22338e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51003e-26, 0, 3.23646e-21, 0, 8.99732e-21, 0, 0
0.0271162, 0, 2.66077e-20, 0, 1.41421, -2.66077e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3252e-26, 0, 7.12808e-21, 0, 1.94796e-20, 0, 0
0.0349768, 0, 5.7129e-20, 0, 1.41421, -5.7129e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22848e-26, 0, 1.54942e-20, 0, 4.16347e-20, 0, 0
0.0428374, 0, 1.21156e-19, 0, 1.41421, -1.21156e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55208e-25, 0, 3.32602e-20, 0, 8.78958e-20, 0, 0
0.050698, 0, 2.53913e-19, 0, 1.41421, -2.53913e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29331e-25, 0, 7.05463e-20, 0, 1.83366e-19, 0, 0
0.0585585, 0, 5.26102e-19, 0, 1.41421, -5.26102e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.90879e-25, 0, 1.47923e-19, 0, 3.78178e-19, 0, 0
0.0664191, 0, 1.07813e-18, 0, 1.41421, -1.07813e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43349e-24, 0, 3.06763e-19, 0, 7.71371e-19, 0, 0
0.0742797, 0, 2.18603e-18, 0, 1.41421, -2.18603e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9429e-24, 0, 6.29436e-19, 0, 1.55659e-18, 0, 0
0.0821403, 0, 4.38693e-18, 0, 1.41421, -4.38693e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.97981e-24, 0, 1.27833e-18, 0, 3.10859e-18, 0, 0
0.0900008, 0, 8.71611e-18, 0, 1.41421, -8.71611e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.203e-23, 0, 2.57057e-18, 0, 6.14553e-18, 0, 0
0.0978614, 0, 1.715e-17, 0, 1.41421, -1.715e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39681e-23, 0, 5.11968e-18, 0, 1.20303e-17, 0, 0
0.105722, 0, 3.34268e-17, 0, 1.41421, -3.34268e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73045e-23, 0, 1.01021e-17, 0, 2.33247e-17, 0, 0
0.113583, 0, 6.45532e-17, 0, 1.41421, -6.45532e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.25067e-23, 0, 1.97535e-17, 0, 4.47996e-17, 0, 0
0.121443, 0, 1.23547e-16, 0, 1.41421, -1.23547e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79284e-22, 0, 3.82875e-17, 0, 8.52594e-17, 0, 0
0.129304, 0, 2.34381e-16, 0, 1.41421, -2.34381e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44422e-22, 0, 7.35772e-17, 0, 1.60804e-16, 0, 0
0.137164, 0, 4.40829e-16, 0, 1.41421, -4.40829e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.55994e-22, 0, 1.40215e-16, 0, 3.00614e-16, 0, 0
0.145025, 0, 8.22148e-16, 0, 1.41421, -8.22148e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23891e-21, 0, 2.65029e-16, 0, 5.57117e-16, 0, 0
0.152885, 0, 1.52066e-15, 0, 1.41421, -1.52066e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32048e-21, 0, 4.96961e-16, 0, 1.02369e-15, 0, 0
0.160746, 0, 2.78983e-15, 0, 1.41421, -2.78983e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31093e-21, 0, 9.24597e-16, 0, 1.86523e-15, 0, 0
0.168607, 0, 5.07752e-15, 0, 1.41421, -5.07752e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94469e-21, 0, 1.70708e-15, 0, 3.37043e-15, 0, 0
0.176467, 0, 9.16869e-15, 0, 1.41421, -9.16869e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4526e-20, 0, 3.12815e-15, 0, 6.04053e-15, 0, 0
0.184328, 0, 1.64286e-14, 0, 1.41421, -1.64286e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63541e-20, 0, 5.69008e-15, 0, 1.07385e-14, 0, 0
0.192188, 0, 2.92132e-14, 0, 1.41421, -2.92132e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74491e-20, 0, 1.02755e-14, 0, 1.89376e-14, 0, 0
0.200049, 0, 5.15577e-14, 0, 1.41421, -5.15577e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47883e-20, 0, 1.84245e-14, 0, 3.3133e-14, 0, 0
0.207909, 0, 9.0321e-14, 0, 1.41421, -9.0321e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50392e-19, 0, 3.28058e-14, 0, 5.7515e-14, 0, 0
0.21577, 0, 1.57075e-13, 0, 1.41421, -1.57075e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64812e-19, 0, 5.80115e-14, 0, 9.90636e-14, 0, 0
0.223631, 0, 2.71204e-13, 0, 1.41421, -2.71204e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62951e-19, 0, 1.01892e-13, 0, 1.69312e-13, 0, 0
0.231491, 0, 4.64958e-13, 0, 1.41421, -4.64958e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.03656e-19, 0, 1.77793e-13, 0, 2.87164e-13, 0, 0
0.239352, 0, 7.91582e-13, 0, 1.41421, -7.91582e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38549e-18, 0, 3.08228e-13, 0, 4.83352e-13, 0, 0
0.247212, 0, 1.33841e-12, 0, 1.41421, -1.33841e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37249e-18, 0, 5.30971e-13, 0, 8.07438e-13, 0, 0
