   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_78.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
1.91147, 83.3612, 65.4085, 0.339918, 9.23911, 17.9527, 0.340212, 0.00122995, 0.339924, 0.339946, 0.339928, 0.339958, 0.342047, 0.339991, 0.350996, 0.341538, 0.354947, 1.01679, 64.688, 0.34032, 0.339918, 0.339918, 0.339918, 0.339919, 0.349545, 0.339918, 0.343251
1.91934, 51.9652, 50.72, 0.342955, 7.3461, 1.24516, 0.343251, 0.00105492, 0.342961, 0.342984, 0.342966, 0.342996, 0.345107, 0.343029, 0.35479, 0.344618, 0.358851, 1.1639, 49.8536, 0.343317, 0.342955, 0.342955, 0.342955, 0.342957, 0.352713, 0.342955, 0.34631
1.9272, 49.5869, 39.2786, 0.347615, 7.1824, 10.3083, 0.347913, 0.00089662, 0.347621, 0.347644, 0.347626, 0.347657, 0.349786, 0.347689, 0.360067, 0.349326, 0.364397, 1.32837, 38.2507, 0.34794, 0.347615, 0.347615, 0.347615, 0.347617, 0.357509, 0.347615, 0.350988
1.93507, 27.1788, 30.4173, 0.353815, 5.40174, -3.23852, 0.354115, 0.00075516, 0.353822, 0.353845, 0.353826, 0.353857, 0.356002, 0.35389, 0.366718, 0.355584, 0.371503, 1.50752, 29.2148, 0.354105, 0.353815, 0.353815, 0.353815, 0.353817, 0.363855, 0.353815, 0.357203
1.94294, 32.9832, 23.5939, 0.361447, 5.91466, 9.38923, 0.361747, 0.000630252, 0.361453, 0.361476, 0.361458, 0.361489, 0.363647, 0.361522, 0.374611, 0.363281, 0.38006, 1.69743, 22.2078, 0.361705, 0.361447, 0.361447, 0.361447, 0.361449, 0.371644, 0.361447, 0.364847
1.9508, 22.6207, 18.3714, 0.370385, 4.96193, 4.24935, 0.370686, 0.000521228, 0.370391, 0.370414, 0.370396, 0.370427, 0.372595, 0.37046, 0.383609, 0.372295, 0.389942, 1.89304, 16.7973, 0.370613, 0.370385, 0.370385, 0.370385, 0.370387, 0.380755, 0.370385, 0.373795
1.95867, 14.5809, 14.4004, 0.380496, 4.07197, 0.180491, 0.380798, 0.000427146, 0.380502, 0.380525, 0.380507, 0.380538, 0.382714, 0.380571, 0.393575, 0.382494, 0.401014, 2.08831, 12.6402, 0.380697, 0.380496, 0.380496, 0.380496, 0.380497, 0.391058, 0.380496, 0.383914
1.96653, 9.99032, 11.403, 0.391648, 3.4627, -1.41265, 0.391951, 0.000346857, 0.391654, 0.391678, 0.391659, 0.391691, 0.393872, 0.391724, 0.404384, 0.393747, 0.413147, 2.27654, 9.46467, 0.391824, 0.391648, 0.391648, 0.391648, 0.39165, 0.402428, 0.391648, 0.395073
1.9744, 15.407, 9.15732, 0.403717, 4.17217, 6.24972, 0.40402, 0.000279083, 0.403723, 0.403747, 0.403728, 0.40376, 0.405946, 0.403792, 0.415927, 0.40593, 0.426214, 2.4507, 7.05611, 0.40387, 0.403717, 0.403717, 0.403717, 0.403719, 0.414743, 0.403717, 0.407148
1.98226, 8.99279, 7.48684, 0.416589, 3.31554, 1.50595, 0.416892, 0.000222483, 0.416595, 0.416619, 0.4166, 0.416632, 0.418822, 0.416665, 0.428115, 0.418932, 0.440103, 2.60392, 5.24454, 0.416722, 0.416589, 0.416589, 0.416589, 0.416591, 0.427898, 0.416589, 0.420025
1.99013, 7.41421, 6.25098, 0.430164, 3.06826, 1.16323, 0.430468, 0.000175715, 0.430171, 0.430194, 0.430175, 0.430207, 0.432399, 0.43024, 0.440876, 0.432653, 0.454713, 2.72996, 3.89554, 0.430279, 0.430164, 0.430164, 0.430164, 0.430166, 0.441795, 0.430164, 0.433606
1.99799, 5.57129, 5.33811, 0.444357, 2.7516, 0.233186, 0.444661, 0.000137473, 0.444364, 0.444388, 0.444368, 0.4444, 0.446595, 0.444433, 0.45416, 0.447008, 0.469963, 2.82366, 2.90249, 0.444457, 0.444357, 0.444357, 0.444357, 0.444359, 0.456358, 0.444357, 0.447804
2.00586, 6.84534, 4.66035, 0.459098, 2.97411, 2.18499, 0.459402, 0.000106528, 0.459104, 0.459128, 0.459109, 0.459141, 0.461336, 0.459174, 0.467931, 0.461928, 0.485783, 2.88133, 2.1811, 0.459183, 0.459098, 0.459098, 0.459098, 0.4591, 0.471519, 0.459098, 0.462552
2.01373, 2.9976, 4.14949, 0.474328, 2.23553, -1.15189, 0.474632, 8.17488e-05, 0.474335, 0.474358, 0.474339, 0.474371, 0.476568, 0.474404, 0.482168, 0.477354, 0.502122, 2.90105, 1.66496, 0.4744, 0.474328, 0.474328, 0.474328, 0.47433, 0.487228, 0.474328, 0.47779
2.02159, 3.13541, 3.75367, 0.490003, 2.26614, -0.618256, 0.490307, 6.21134e-05, 0.490009, 0.490033, 0.490014, 0.490046, 0.492243, 0.490079, 0.496856, 0.493243, 0.518945, 2.88282, 1.30212, 0.490064, 0.490003, 0.490003, 0.490003, 0.490005, 0.503444, 0.490003, 0.493476
2.02946, 1.85976, 3.43459, 0.506086, 1.96463, -1.57483, 0.506391, 4.67184e-05, 0.506093, 0.506117, 0.506098, 0.50613, 0.508327, 0.506162, 0.511989, 0.509558, 0.536233, 2.82853, 1.05232, 0.506138, 0.506086, 0.506086, 0.506086, 0.506088, 0.520136, 0.506086, 0.509574
2.03732, 3.56163, 3.16514, 0.522553, 2.35831, 0.396497, 0.522858, 3.47767e-05, 0.52256, 0.522584, 0.522565, 0.522597, 0.524794, 0.522629, 0.527565, 0.526275, 0.553989, 2.74183, 0.884699, 0.522597, 0.522553, 0.522553, 0.522553, 0.522555, 0.537284, 0.522553, 0.52606
2.04519, 4.43353, 2.9272, 0.539383, 2.53644, 1.50634, 0.539687, 2.56146e-05, 0.539389, 0.539413, 0.539394, 0.539426, 0.541624, 0.539459, 0.543578, 0.543371, 0.572239, 2.62779, 0.775985, 0.539419, 0.539383, 0.539383, 0.539383, 0.539385, 0.554868, 0.539383, 0.542914
2.05305, 2.99758, 2.70967, 0.55656, 2.23553, 0.287913, 0.556864, 1.8663e-05, 0.556566, 0.55659, 0.556571, 0.556603, 0.558801, 0.556636, 0.560025, 0.560831, 0.591044, 2.49253, 0.708854, 0.55659, 0.55656, 0.55656, 0.55656, 0.556562, 0.572879, 0.55656, 0.560122
2.06092, 0.99757, 2.50669, 0.574075, 1.73135, -1.50912, 0.574379, 1.34478e-05, 0.574081, 0.574105, 0.574086, 0.574118, 0.576316, 0.574151, 0.576902, 0.578647, 0.61051, 2.34273, 0.670629, 0.574099, 0.574075, 0.574075, 0.574075, 0.574077, 0.591307, 0.574075, 0.577677
2.06878, 1.44318, 2.31614, 0.591918, 1.85558, -0.872959, 0.592223, 9.58063e-06, 0.591925, 0.591949, 0.59193, 0.591962, 0.59416, 0.591994, 0.594201, 0.596807, 0.630812, 2.18517, 0.652207, 0.591939, 0.591918, 0.591918, 0.591918, 0.59192, 0.610147, 0.591918, 0.595572
2.07665, 3.55201, 2.13828, 0.610086, 2.35627, 1.41373, 0.610391, 6.7468e-06, 0.610093, 0.610116, 0.610097, 0.610129, 0.612328, 0.610162, 0.611914, 0.615308, 0.652217, 2.02628, 0.647155, 0.610103, 0.610086, 0.610086, 0.610086, 0.610088, 0.629394, 0.610086, 0.613803
2.08452, 1.44799, 1.97477, 0.628573, 1.85688, -0.526778, 0.628878, 4.69531e-06, 0.628579, 0.628603, 0.628584, 0.628616, 0.630814, 0.628649, 0.630029, 0.634144, 0.67512, 1.87175, 0.651014, 0.628586, 0.628573, 0.628573, 0.628573, 0.628575, 0.649046, 0.628573, 0.632368
2.09238, 1.54721, 1.82784, 0.647375, 1.8834, -0.280627, 0.647681, 3.2284e-06, 0.647382, 0.647406, 0.647387, 0.647419, 0.649617, 0.647451, 0.648536, 0.653311, 0.700096, 1.7263, 0.660752, 0.647386, 0.647375, 0.647375, 0.647375, 0.647377, 0.6691, 0.647375, 0.651266
2.10025, 0.452788, 1.69983, 0.666492, 1.56614, -1.24704, 0.666798, 2.19262e-06, 0.666499, 0.666523, 0.666503, 0.666535, 0.668734, 0.666568, 0.667425, 0.672807, 0.727958, 1.59347, 0.674341, 0.666501, 0.666492, 0.666492, 0.666492, 0.666494, 0.689558, 0.666492, 0.670497
2.10811, 2, 1.59285, 0.685921, 2, 0.407145, 0.686227, 1.47065e-06, 0.685927, 0.685951, 0.685932, 0.685964, 0.688162, 0.685997, 0.686684, 0.692629, 0.759821, 1.4756, 0.690433, 0.685928, 0.685921, 0.685921, 0.685921, 0.685923, 0.710421, 0.685921, 0.690062
2.11598, 0.539963, 1.50882, 0.705658, 1.59373, -0.968862, 0.705965, 9.73972e-07, 0.705664, 0.705688, 0.705669, 0.705701, 0.707899, 0.705734, 0.706301, 0.712775, 0.79718, 1.37391, 0.708226, 0.705663, 0.705658, 0.705658, 0.705658, 0.70566, 0.731693, 0.705658, 0.709959
2.12384, 2.99758, 1.44931, 0.725705, 2.23553, 1.54827, 0.726013, 6.36759e-07, 0.725712, 0.725735, 0.725716, 0.725748, 0.727947, 0.725781, 0.726272, 0.733244, 0.842002, 1.28858, 0.727143, 0.725709, 0.725705, 0.725705, 0.725705, 0.725707, 0.753388, 0.725705, 0.730193
2.13171, 0.997612, 1.41588, 0.746059, 1.73136, -0.41827, 0.746369, 4.10895e-07, 0.746066, 0.74609, 0.74607, 0.746103, 0.748301, 0.746135, 0.746585, 0.754035, 0.896786, 1.21897, 0.746852, 0.746063, 0.746059, 0.746059, 0.746059, 0.746061, 0.775519, 0.746059, 0.750761
2.13958, 1.46484, 1.41023, 0.766719, 1.86141, 0.0546141, 0.76703, 2.61669e-07, 0.766725, 0.766749, 0.76673, 0.766762, 0.76896, 0.766795, 0.767235, 0.775144, 0.964629, 1.16388, 0.767149, 0.766721, 0.766719, 0.766719, 0.766719, 0.766721, 0.798111, 0.766719, 0.771665
2.14744, 1.59089, 1.43438, 0.787682, 1.89496, 0.156512, 0.787996, 1.64426e-07, 0.787689, 0.787713, 0.787694, 0.787726, 0.789924, 0.787758, 0.788215, 0.79657, 1.04925, 1.12169, 0.787912, 0.787685, 0.787682, 0.787682, 0.787682, 0.787684, 0.821202, 0.787682, 0.792904
2.15531, 2.46496, 1.49087, 0.808951, 2.11305, 0.974089, 0.809268, 1.01934e-07, 0.808957, 0.808981, 0.808962, 0.808994, 0.811192, 0.809027, 0.809523, 0.818314, 1.15499, 1.09062, 0.809072, 0.808952, 0.808951, 0.808951, 0.808951, 0.808953, 0.844846, 0.808951, 0.814481
2.16317, 3.94415, 1.58278, 0.83052, 2.43806, 2.36136, 0.830841, 6.23397e-08, 0.830527, 0.830551, 0.830532, 0.830564, 0.832762, 0.830596, 0.831153, 0.840371, 1.28668, 1.06888, 0.830583, 0.830522, 0.83052, 0.83052, 0.83052, 0.830522, 0.869117, 0.83052, 0.836393
2.17104, 0.523079, 1.71371, 0.852391, 1.58842, -1.19063, 0.852717, 3.76042e-08, 0.852397, 0.852421, 0.852402, 0.852434, 0.854632, 0.852467, 0.853101, 0.862741, 1.44951, 1.05478, 0.852423, 0.852392, 0.852391, 0.852391, 0.852391, 0.852393, 0.894117, 0.852391, 0.858639
2.1789, 1.47692, 1.88755, 0.874559, 1.86465, -0.410631, 0.874891, 2.23718e-08, 0.874566, 0.87459, 0.874571, 0.874603, 0.876801, 0.874635, 0.875363, 0.885422, 1.64873, 1.04687, 0.874575, 0.87456, 0.874559, 0.874559, 0.874559, 0.874561, 0.919982, 0.874559, 0.881219
2.18677, 0.518245, 2.10821, 0.897025, 1.5869, -1.58996, 0.897364, 1.3125e-08, 0.897032, 0.897056, 0.897036, 0.897069, 0.899267, 0.897101, 0.897936, 0.908411, 1.8893, 1.04391, 0.897033, 0.897026, 0.897025, 0.897025, 0.897025, 0.897027, 0.94689, 0.897025, 0.90413
2.19463, 2.5452, 2.37912, 0.919786, 2.13195, 0.16608, 0.920134, 7.59204e-09, 0.919793, 0.919817, 0.919798, 0.91983, 0.922028, 0.919863, 0.920814, 0.931706, 2.17542, 1.04491, 0.91979, 0.919787, 0.919786, 0.919786, 0.919786, 0.919788, 0.975064, 0.919786, 0.92737
2.2025, 3.47689, 2.70272, 0.94284, 2.34028, 0.774173, 0.943198, 4.32929e-09, 0.942847, 0.942871, 0.942852, 0.942884, 0.945082, 0.942916, 0.943992, 0.955306, 2.50999, 1.04914, 0.942842, 0.942841, 0.94284, 0.94284, 0.94284, 0.942842, 1.00478, 0.94284, 0.950936
2.21037, 6.97068, 3.07979, 0.966183, 2.99511, 3.89089, 0.966553, 2.43333e-09, 0.966189, 0.966213, 0.966194, 0.966226, 0.968424, 0.966259, 0.967462, 0.979204, 2.894, 1.05607, 0.966183, 0.966183, 0.966183, 0.966183, 0.966183, 0.966184, 1.03637, 0.966183, 0.974823
2.21823, 4.5235, 3.50901, 0.989814, 2.55411, 1.01448, 0.990198, 1.34773e-09, 0.98982, 0.989844, 0.989825, 0.989857, 0.992055, 0.98989, 0.99122, 1.0034, 3.32612, 1.0653, 0.989814, 0.989814, 0.989814, 0.989814, 0.989814, 0.989815, 1.07022, 0.989814, 0.999031
2.2261, 5.48408, 3.98627, 1.01373, 2.7357, 1.49781, 1.01413, 7.35631e-10, 1.01374, 1.01376, 1.01374, 1.01377, 1.01597, 1.0138, 1.01526, 1.02789, 3.80206, 1.07658, 1.01373, 1.01373, 1.01373, 1.01373, 1.01373, 1.01373, 1.10676, 1.01373, 1.02355
2.23396, 4.49659, 4.50437, 1.03792, 2.54884, -0.00777817, 1.03834, 3.9568e-10, 1.03793, 1.03795, 1.03794, 1.03797, 1.04017, 1.038, 1.03957, 1.05267, 4.31434, 1.08973, 1.03792, 1.03792, 1.03792, 1.03792, 1.03792, 1.03793, 1.14647, 1.03792, 1.04839
2.24183, 6.98758, 5.05293, 1.0624, 2.99793, 1.93464, 1.06284, 2.09748e-10, 1.0624, 1.06243, 1.06241, 1.06244, 1.06464, 1.06247, 1.06414, 1.07774, 4.85224, 1.10462, 1.0624, 1.0624, 1.0624, 1.0624, 1.0624, 1.0624, 1.18981, 1.0624, 1.07352
2.24969, 4.99303, 5.61849, 1.08715, 2.64443, -0.625462, 1.08761, 1.09459e-10, 1.08715, 1.08718, 1.08716, 1.08719, 1.08939, 1.08722, 1.08897, 1.1031, 5.40192, 1.12113, 1.08715, 1.08715, 1.08715, 1.08715, 1.08715, 1.08715, 1.23727, 1.08715, 1.09897
2.25756, 6.48036, 6.18484, 1.11216, 2.91211, 0.295515, 1.11265, 5.61244e-11, 1.11217, 1.1122, 1.11218, 1.11221, 1.11441, 1.11224, 1.11404, 1.12873, 5.94688, 1.13916, 1.11216, 1.11216, 1.11216, 1.11216, 1.11216, 1.11217, 1.28925, 1.11216, 1.1247
2.26542, 7.99466, 6.73391, 1.13745, 3.16143, 1.26074, 1.13797, 2.81608e-11, 1.13746, 1.13748, 1.13746, 1.13749, 1.13969, 1.13753, 1.13936, 1.15464, 6.46884, 1.1586, 1.13745, 1.13745, 1.13745, 1.13745, 1.13745, 1.13745, 1.34606, 1.13745, 1.15073
2.27329, 8.98776, 7.24658, 1.163, 3.31478, 1.74119, 1.16355, 1.37166e-11, 1.16301, 1.16303, 1.16301, 1.16304, 1.16524, 1.16308, 1.16492, 1.18082, 6.94862, 1.17933, 1.163, 1.163, 1.163, 1.163, 1.163, 1.163, 1.40787, 1.163, 1.17705
2.28116, 12.9668, 7.70401, 1.18881, 3.8687, 5.26283, 1.18939, 6.39264e-12, 1.18882, 1.18884, 1.18882, 1.18885, 1.19105, 1.18889, 1.19071, 1.20728, 7.36753, 1.20124, 1.18881, 1.18881, 1.18881, 1.18881, 1.18881, 1.18881, 1.47466, 1.18881, 1.20366
2.28902, 10.5484, 8.08878, 1.21488, 3.54238, 2.45964, 1.21549, 2.79906e-12, 1.21488, 1.21491, 1.21489, 1.21492, 1.21712, 1.21495, 1.21673, 1.23399, 7.70853, 1.22419, 1.21488, 1.21488, 1.21488, 1.21488, 1.21488, 1.21488, 1.54614, 1.21488, 1.23054
2.29689, 4.44865, 8.38613, 1.24119, 2.53942, -3.93748, 1.24184, 1.11618e-12, 1.2412, 1.24122, 1.2412, 1.24123, 1.24343, 1.24127, 1.24298, 1.26097, 7.95752, 1.24807, 1.24119, 1.24119, 1.24119, 1.24119, 1.24119, 1.24119, 1.62179, 1.24119, 1.25769
2.30475, 10.988, 8.58512, 1.26776, 3.60389, 2.40287, 1.26845, 3.90223e-13, 1.26776, 1.26779, 1.26777, 1.2678, 1.27, 1.26783, 1.26945, 1.28821, 8.10448, 1.27276, 1.26776, 1.26776, 1.26776, 1.26776, 1.26776, 1.26776, 1.70078, 1.26776, 1.28512
2.31262, 9.4676, 8.67935, 1.29456, 3.38638, 0.788243, 1.2953, 1.13416e-13, 1.29457, 1.29459, 1.29457, 1.29461, 1.2968, 1.29464, 1.29615, 1.31571, 8.14419, 1.29814, 1.29456, 1.29456, 1.29456, 1.29456, 1.29456, 1.29457, 1.78202, 1.29456, 1.31281
2.32048, 9.98578, 8.66744, 1.32161, 3.46205, 1.31835, 1.32239, 2.93652e-14, 1.32162, 1.32164, 1.32162, 1.32165, 1.32385, 1.32169, 1.32308, 1.34346, 8.0767, 1.32413, 1.32161, 1.32161, 1.32161, 1.32161, 1.32161, 1.32161, 1.86416, 1.32161, 1.34077
2.32835, 8.08587, 8.55309, 1.34889, 3.17583, -0.467221, 1.34972, 6.2899e-15, 1.3489, 1.34892, 1.3489, 1.34893, 1.35113, 1.34897, 1.35023, 1.37148, 7.90733, 1.35064, 1.34889, 1.34889, 1.34889, 1.34889, 1.34889, 1.34889, 1.94565, 1.34889, 1.36897
2.33622, 10.3573, 8.3448, 1.3764, 3.51529, 2.01248, 1.37727, 2.99572e-15, 1.37641, 1.37643, 1.37641, 1.37644, 1.37864, 1.37648, 1.37761, 1.39977, 7.64624, 1.3776, 1.3764, 1.3764, 1.3764, 1.3764, 1.3764, 1.3764, 2.02487, 1.3764, 1.39743
2.34408, 6.10318, 8.0551, 1.40413, 2.84661, -1.95192, 1.40506, 5.19252e-16, 1.40414, 1.40416, 1.40415, 1.40418, 1.40638, 1.40421, 1.40521, 1.42835, 7.30766, 1.40494, 1.40413, 1.40413, 1.40413, 1.40413, 1.40413, 1.40414, 2.10014, 1.40413, 1.42614
2.35195, 8.99266, 7.6996, 1.43209, 3.31552, 1.29306, 1.43307, 7.00576e-17, 1.4321, 1.43212, 1.4321, 1.43213, 1.43433, 1.43217, 1.43304, 1.45727, 6.90873, 1.43262, 1.43209, 1.43209, 1.43209, 1.43209, 1.43209, 1.43209, 2.16991, 1.43209, 1.45508
2.35981, 7.52758, 7.29586, 1.46026, 3.08668, 0.231724, 1.46129, 5.96422e-18, 1.46026, 1.46029, 1.46027, 1.4603, 1.4625, 1.46033, 1.46108, 1.48658, 6.46835, 1.4606, 1.46026, 1.46026, 1.46026, 1.46026, 1.46026, 1.46026, 2.23283, 1.46026, 1.48426
2.36768, 5.92088, 6.8622, 1.48863, 2.81441, -0.94132, 1.48972, 5.2954e-19, 1.48864, 1.48866, 1.48864, 1.48867, 1.49087, 1.48871, 1.48935, 1.51638, 6.00579, 1.48885, 1.48863, 1.48863, 1.48863, 1.48863, 1.48863, 1.48863, 2.28783, 1.48863, 1.51366
2.37554, 6.52988, 6.41642, 1.51721, 2.9206, 0.113459, 1.51836, 3.57528e-20, 1.51722, 1.51724, 1.51722, 1.51725, 1.51945, 1.51728, 1.51782, 1.54683, 5.53937, 1.51735, 1.51721, 1.51721, 1.51721, 1.51721, 1.51721, 1.51721, 2.33425, 1.51721, 1.54329
2.38341, 4.07683, 5.975, 1.54599, 2.46512, -1.89817, 1.54719, 1.28002e-21, 1.54599, 1.54602, 1.546, 1.54603, 1.54823, 1.54606, 1.54651, 1.57818, 5.08556, 1.54607, 1.54599, 1.54599, 1.54599, 1.54599, 1.54599, 1.54599, 2.37185, 1.54599, 1.57313
2.39127, 1.99757, 5.55217, 1.57495, 1.99939, -3.5546, 1.57622, 2.91677e-23, 1.57496, 1.57498, 1.57496, 1.57499, 1.57719, 1.57503, 1.5754, 1.61077, 4.65805, 1.575, 1.57495, 1.57495, 1.57495, 1.57495, 1.57495, 1.57495, 2.40084, 1.57495, 1.60318
2.39914, 3.45072, 5.1595, 1.6041, 2.33468, -1.70879, 1.60543, 5.93688e-26, 1.60411, 1.60413, 1.60411, 1.60414, 1.60634, 1.60418, 1.60448, 1.64514, 4.26723, 1.60413, 1.6041, 1.6041, 1.6041, 1.6041, 1.6041, 1.6041, 2.42185, 1.6041, 1.63343
2.40701, 6.89675, 4.80571, 1.63343, 2.98274, 2.09104, 1.63483, 0, 1.63344, 1.63346, 1.63344, 1.63348, 1.63567, 1.63351, 1.63376, 1.68203, 3.92004, 1.63345, 1.63343, 1.63343, 1.63343, 1.63343, 1.63343, 1.63343, 2.43591, 1.63343, 1.66388
2.41487, 5.19696, 4.49676, 1.66294, 2.68271, 0.7002, 1.6644, 0, 1.66294, 1.66297, 1.66295, 1.66298, 1.66518, 1.66301, 1.66322, 1.72247, 3.62004, 1.66295, 1.66294, 1.66294, 1.66294, 1.66294, 1.66294, 1.66294, 2.44437, 1.66294, 1.69453
2.42274, 0.891883, 4.23613, 1.69261, 1.70055, -3.34424, 1.69415, 0, 1.69262, 1.69264, 1.69263, 1.69266, 1.69486, 1.69269, 1.69286, 1.76786, 3.36774, 1.69262, 1.69261, 1.69261, 1.69261, 1.69261, 1.69261, 1.69262, 2.44882, 1.69261, 1.72536
2.4306, 4.55166, 4.02541, 1.72246, 2.55962, 0.526251, 1.72406, 0, 1.72246, 1.72249, 1.72247, 1.7225, 1.7247, 1.72253, 1.72267, 1.82004, 3.1611, 1.72246, 1.72246, 1.72246, 1.72246, 1.72246, 1.72246, 1.72246, 2.45104, 1.72246, 1.75637
2.43847, 3.87974, 3.86488, 1.75246, 2.42482, 0.0148587, 1.75413, 0, 1.75247, 1.75249, 1.75247, 1.7525, 1.7547, 1.75253, 1.75265, 1.88138, 2.99614, 1.75246, 1.75246, 1.75246, 1.75246, 1.75246, 1.75246, 1.75246, 2.4529, 1.75246, 1.78756
2.44633, 7.43161, 3.75426, 1.78262, 3.07109, 3.67735, 1.78437, 0, 1.78263, 1.78265, 1.78263, 1.78266, 1.78486, 1.7827, 1.7828, 1.95487, 2.86759, 1.78262, 1.78262, 1.78262, 1.78262, 1.78262, 1.78262, 1.78262, 2.45641, 1.78262, 1.81892
2.4542, 6.24511, 3.69337, 1.81294, 2.87143, 2.55174, 1.81476, 0, 1.81294, 1.81297, 1.81295, 1.81298, 1.81518, 1.81301, 1.8131, 2.0441, 2.76952, 1.81294, 1.81294, 1.81294, 1.81294, 1.81294, 1.81294, 1.81294, 2.46371, 1.81294, 1.85046
2.46206, 2.86769, 3.6828, 1.84341, 2.20628, -0.815105, 1.84531, 0, 1.84342, 1.84344, 1.84342, 1.84345, 1.84565, 1.84349, 1.84356, 2.15335, 2.69588, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 1.84341, 2.47717, 1.84341, 1.88216
2.46993, 3.13231, 3.72448, 1.87403, 2.26546, -0.592173, 1.87601, 0, 1.87404, 1.87406, 1.87404, 1.87407, 1.87627, 1.87411, 1.87418, 2.28746, 2.64095, 1.87403, 1.87403, 1.87403, 1.87403, 1.87403, 1.87403, 1.87403, 2.4996, 1.87403, 1.91403
2.4778, 4.42906, 3.82211, 1.9048, 2.53556, 0.606944, 1.90686, 0, 1.90481, 1.90483, 1.90481, 1.90484, 1.90704, 1.90488, 1.90494, 2.4517, 2.59967, 1.9048, 1.9048, 1.9048, 1.9048, 1.9048, 1.9048, 1.9048, 2.53448, 1.9048, 1.94606
2.48566, 4.85088, 3.98149, 1.93572, 2.61742, 0.869388, 1.93786, 0, 1.93573, 1.93575, 1.93573, 1.93576, 1.93796, 1.9358, 1.93586, 2.6516, 2.56783, 1.93572, 1.93572, 1.93572, 1.93572, 1.93572, 1.93572, 1.93572, 2.58627, 1.93572, 1.97826
2.49353, 6.99274, 4.21062, 1.96678, 2.99879, 2.78211, 1.969, 0, 1.96679, 1.96681, 1.96679, 1.96683, 1.96902, 1.96686, 1.96692, 2.89251, 2.5422, 1.96678, 1.96678, 1.96678, 1.96678, 1.96678, 1.96678, 1.96678, 2.66087, 1.96678, 2.01061
2.50139, 6.14913, 4.51978, 1.99799, 2.85467, 1.62935, 2.00029, 0, 1.998, 1.99802, 1.998, 1.99803, 2.00023, 1.99807, 1.99812, 3.17926, 2.52047, 1.99799, 1.99799, 1.99799, 1.99799, 1.99799, 1.99799, 1.99799, 2.76603, 1.99799, 2.04313
2.50926, 6.25596, 4.92136, 2.02934, 2.87332, 1.3346, 2.03172, 0, 2.02934, 2.02937, 2.02935, 2.02938, 2.03158, 2.02942, 2.02947, 3.5156, 2.50117, 2.02934, 2.02934, 2.02934, 2.02934, 2.02934, 2.02934, 2.02934, 2.91184, 2.02934, 2.07581
2.51712, 4.99021, 5.4296, 2.06082, 2.6439, -0.43939, 2.0633, 0, 2.06083, 2.06085, 2.06083, 2.06087, 2.06307, 2.06091, 2.06096, 3.90361, 2.48359, 2.06082, 2.06082, 2.06082, 2.06082, 2.06082, 2.06082, 2.06083, 3.11119, 2.06082, 2.10866
2.52499, 8.40482, 6.06019, 2.09244, 3.22565, 2.34464, 2.09501, 0, 2.09245, 2.09247, 2.09245, 2.09249, 2.09469, 2.09254, 2.09257, 4.34308, 2.46754, 2.09244, 2.09244, 2.09244, 2.09244, 2.09244, 2.09244, 2.09245, 3.3801, 2.09244, 2.14167
2.53286, 5.98823, 6.82988, 2.1242, 2.82635, -0.841655, 2.12685, 0, 2.1242, 2.12423, 2.12421, 2.12424, 2.12644, 2.1243, 2.12433, 4.83115, 2.45325, 2.1242, 2.1242, 2.1242, 2.1242, 2.1242, 2.1242, 2.1242, 3.73798, 2.1242, 2.17487
2.54072, 5.98779, 7.7557, 2.15608, 2.82627, -1.76791, 2.15882, 0, 2.15609, 2.15611, 2.15609, 2.15612, 2.15832, 2.15619, 2.15621, 5.36168, 2.44115, 2.15608, 2.15608, 2.15608, 2.15608, 2.15608, 2.15608, 2.15608, 4.2075, 2.15608, 2.20829
2.54859, 8.20992, 8.8542, 2.18809, 3.1953, -0.644287, 2.19092, 0, 2.18809, 2.18812, 2.1881, 2.18813, 2.19033, 2.18821, 2.18822, 5.92517, 2.43177, 2.18809, 2.18809, 2.18809, 2.18809, 2.18809, 2.18809, 2.18809, 4.81414, 2.18809, 2.24197
2.55645, 11.171, 10.1407, 2.22021, 3.62919, 1.03032, 2.22314, 0, 2.22022, 2.22024, 2.22022, 2.22026, 2.22245, 2.22036, 2.22034, 6.50874, 2.42561, 2.22021, 2.22021, 2.22021, 2.22021, 2.22021, 2.22021, 2.22022, 5.58544, 2.22021, 2.27599
2.56432, 9.99807, 11.628, 2.25246, 3.46382, -1.62995, 2.25548, 0, 2.25246, 2.25249, 2.25247, 2.2525, 2.2547, 2.25262, 2.25259, 7.09656, 2.42309, 2.25246, 2.25246, 2.25246, 2.25246, 2.25246, 2.25246, 2.25246, 6.54959, 2.25246, 2.31049
2.57218, 13.9738, 13.3252, 2.28481, 3.99672, 0.648579, 2.28793, 0, 2.28482, 2.28484, 2.28482, 2.28485, 2.28705, 2.28501, 2.28494, 7.67029, 2.42448, 2.28481, 2.28481, 2.28481, 2.28481, 2.28481, 2.28481, 2.28481, 7.73337, 2.28481, 2.34569
