   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_570.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00325769, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00460525, 0, 6.19102e-20, 0, 1.41421, -6.19102e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49067e-24, 0, 1.20559e-20, 0, 4.98528e-20, 0, 0
0.0124682, 0, 1.27789e-19, 0, 1.41421, -1.27789e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10357e-24, 0, 2.52898e-20, 0, 1.02496e-19, 0, 0
0.0203311, 0, 2.60922e-19, 0, 1.41421, -2.60922e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.39291e-24, 0, 5.24684e-20, 0, 2.08447e-19, 0, 0
0.0281941, 0, 5.2721e-19, 0, 1.41421, -5.2721e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30334e-23, 0, 1.07707e-19, 0, 4.1949e-19, 0, 0
0.036057, 0, 1.05453e-18, 0, 1.41421, -1.05453e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63076e-23, 0, 2.18854e-19, 0, 8.35645e-19, 0, 0
0.04392, 0, 2.08866e-18, 0, 1.41421, -2.08866e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25907e-23, 0, 4.40335e-19, 0, 1.64827e-18, 0, 0
0.0517829, 0, 4.09766e-18, 0, 1.41421, -4.09766e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04149e-22, 0, 8.77547e-19, 0, 3.22e-18, 0, 0
0.0596459, 0, 7.96478e-18, 0, 1.41421, -7.96478e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04379e-22, 0, 1.73279e-18, 0, 6.23178e-18, 0, 0
0.0675088, 0, 1.53422e-17, 0, 1.41421, -1.53422e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97515e-22, 0, 3.39104e-18, 0, 1.19507e-17, 0, 0
0.0753718, 0, 2.92932e-17, 0, 1.41421, -2.92932e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66469e-22, 0, 6.57862e-18, 0, 2.27138e-17, 0, 0
0.0832347, 0, 5.54501e-17, 0, 1.41421, -5.54501e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46538e-21, 0, 1.26549e-17, 0, 4.27937e-17, 0, 0
0.0910977, 0, 1.04081e-16, 0, 1.41421, -1.04081e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77842e-21, 0, 2.41433e-17, 0, 7.99354e-17, 0, 0
0.0989606, 0, 1.93755e-16, 0, 1.41421, -1.93755e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22525e-21, 0, 4.56915e-17, 0, 1.48059e-16, 0, 0
0.106824, 0, 3.5778e-16, 0, 1.41421, -3.5778e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.74878e-21, 0, 8.57949e-17, 0, 2.71976e-16, 0, 0
0.114686, 0, 6.55429e-16, 0, 1.41421, -6.55429e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80463e-20, 0, 1.59864e-16, 0, 4.95546e-16, 0, 0
0.122549, 0, 1.19135e-15, 0, 1.41421, -1.19135e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31496e-20, 0, 2.95649e-16, 0, 8.95672e-16, 0, 0
0.130412, 0, 2.14892e-15, 0, 1.41421, -2.14892e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.04328e-20, 0, 5.42755e-16, 0, 1.6061e-15, 0, 0
0.138275, 0, 3.84697e-15, 0, 1.41421, -3.84697e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09351e-19, 0, 9.8924e-16, 0, 2.85762e-15, 0, 0
0.146138, 0, 6.83578e-15, 0, 1.41421, -6.83578e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96418e-19, 0, 1.79032e-15, 0, 5.04527e-15, 0, 0
0.154001, 0, 1.2058e-14, 0, 1.41421, -1.2058e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50255e-19, 0, 3.2177e-15, 0, 8.83997e-15, 0, 0
0.161864, 0, 2.11969e-14, 0, 1.41421, -2.11969e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23072e-19, 0, 5.77767e-15, 0, 1.54186e-14, 0, 0
0.169727, 0, 3.68433e-14, 0, 1.41421, -3.68433e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09492e-18, 0, 1.02396e-14, 0, 2.66026e-14, 0, 0
0.17759, 0, 6.3594e-14, 0, 1.41421, -6.3594e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9109e-18, 0, 1.80293e-14, 0, 4.55628e-14, 0, 0
0.185453, 0, 1.09015e-13, 0, 1.41421, -1.09015e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31246e-18, 0, 3.15419e-14, 0, 7.74694e-14, 0, 0
0.193316, 0, 1.8561e-13, 0, 1.41421, -1.8561e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70369e-18, 0, 5.48346e-14, 0, 1.3077e-13, 0, 0
0.201179, 0, 3.13917e-13, 0, 1.41421, -3.13917e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.75669e-18, 0, 9.4744e-14, 0, 2.19164e-13, 0, 0
0.209042, 0, 5.2742e-13, 0, 1.41421, -5.2742e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65819e-17, 0, 1.62708e-13, 0, 3.64696e-13, 0, 0
0.216905, 0, 8.80373e-13, 0, 1.41421, -8.80373e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80029e-17, 0, 2.77762e-13, 0, 6.02584e-13, 0, 0
0.224768, 0, 1.46011e-12, 0, 1.41421, -1.46011e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69962e-17, 0, 4.71404e-13, 0, 9.88659e-13, 0, 0
0.232631, 0, 2.40633e-12, 0, 1.41421, -2.40633e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.83934e-17, 0, 7.95467e-13, 0, 1.61078e-12, 0, 0
0.240494, 0, 3.94109e-12, 0, 1.41421, -3.94109e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29993e-16, 0, 1.33478e-12, 0, 2.60618e-12, 0, 0
